AGE_GROUP,VALUE,QUARTER,SOURCE,_id,REG,UNIT,YEAR,EDUCATIONAL
25-29 ปี,62.02,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10580,ภาคตะวันออก,พันคน,2568,อุดมศึกษา สายวิชาชีพ
25-29 ปี,33.25,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10581,ภาคตะวันออก,พันคน,2568,ไม่ทราบ
25-29 ปี,5.64,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10582,ภาคตะวันออก,พันคน,2568,ไม่มีการศึกษา
30-34 ปี,5.78,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10583,ภาคตะวันออก,พันคน,2568,ต่ำกว่าประถมศึกษา
30-34 ปี,30.69,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10584,ภาคตะวันออก,พันคน,2568,ประถมศึกษา
30-34 ปี,107.54,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10585,ภาคตะวันออก,พันคน,2568,มัธยมศึกษาตอนต้น
30-34 ปี,134.15,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10586,ภาคตะวันออก,พันคน,2568,มัธยมศึกษาตอนปลาย สายสามัญ
30-34 ปี,29.42,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10587,ภาคตะวันออก,พันคน,2568,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา
30-34 ปี,75.85,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10588,ภาคตะวันออก,พันคน,2568,อุดมศึกษา สายวิชาการ
30-34 ปี,11.72,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10589,ภาคตะวันออก,พันคน,2568,อุดมศึกษา สายวิชาการศึกษา
30-34 ปี,61.63,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10590,ภาคตะวันออก,พันคน,2568,อุดมศึกษา สายวิชาชีพ
30-34 ปี,42.39,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10591,ภาคตะวันออก,พันคน,2568,ไม่ทราบ
30-34 ปี,13.36,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10592,ภาคตะวันออก,พันคน,2568,ไม่มีการศึกษา
35-39 ปี,1.63,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10593,ภาคตะวันออก,พันคน,2568,ต่ำกว่าประถมศึกษา
35-39 ปี,47.42,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10594,ภาคตะวันออก,พันคน,2568,ประถมศึกษา
35-39 ปี,118.13,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10595,ภาคตะวันออก,พันคน,2568,มัธยมศึกษาตอนต้น
35-39 ปี,123.72,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10596,ภาคตะวันออก,พันคน,2568,มัธยมศึกษาตอนปลาย สายสามัญ
35-39 ปี,20.85,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10597,ภาคตะวันออก,พันคน,2568,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา
35-39 ปี,84.41,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10598,ภาคตะวันออก,พันคน,2568,อุดมศึกษา สายวิชาการ
35-39 ปี,5.59,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10599,ภาคตะวันออก,พันคน,2568,อุดมศึกษา สายวิชาการศึกษา
35-39 ปี,54.74,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10600,ภาคตะวันออก,พันคน,2568,อุดมศึกษา สายวิชาชีพ
35-39 ปี,31.55,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10601,ภาคตะวันออก,พันคน,2568,ไม่ทราบ
35-39 ปี,3.33,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10602,ภาคตะวันออก,พันคน,2568,ไม่มีการศึกษา
40-49 ปี,13.4,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10603,ภาคตะวันออก,พันคน,2568,ต่ำกว่าประถมศึกษา
40-49 ปี,166.87,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10604,ภาคตะวันออก,พันคน,2568,ประถมศึกษา
40-49 ปี,239.86,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10605,ภาคตะวันออก,พันคน,2568,มัธยมศึกษาตอนต้น
40-49 ปี,209.41,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10606,ภาคตะวันออก,พันคน,2568,มัธยมศึกษาตอนปลาย สายสามัญ
40-49 ปี,44.01,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10607,ภาคตะวันออก,พันคน,2568,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา
40-49 ปี,149.04,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10608,ภาคตะวันออก,พันคน,2568,อุดมศึกษา สายวิชาการ
40-49 ปี,13.84,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10609,ภาคตะวันออก,พันคน,2568,อุดมศึกษา สายวิชาการศึกษา
40-49 ปี,111.15,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10610,ภาคตะวันออก,พันคน,2568,อุดมศึกษา สายวิชาชีพ
40-49 ปี,67.56,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10611,ภาคตะวันออก,พันคน,2568,ไม่ทราบ
40-49 ปี,6.85,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10612,ภาคตะวันออก,พันคน,2568,ไม่มีการศึกษา
50-59 ปี,65.92,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10613,ภาคตะวันออก,พันคน,2568,ต่ำกว่าประถมศึกษา
50-59 ปี,277.48,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10614,ภาคตะวันออก,พันคน,2568,ประถมศึกษา
50-59 ปี,138.1,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10615,ภาคตะวันออก,พันคน,2568,มัธยมศึกษาตอนต้น
50-59 ปี,119.66,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10616,ภาคตะวันออก,พันคน,2568,มัธยมศึกษาตอนปลาย สายสามัญ
50-59 ปี,25.58,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10617,ภาคตะวันออก,พันคน,2568,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา
50-59 ปี,73.01,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10618,ภาคตะวันออก,พันคน,2568,อุดมศึกษา สายวิชาการ
50-59 ปี,6.5,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10619,ภาคตะวันออก,พันคน,2568,อุดมศึกษา สายวิชาการศึกษา
50-59 ปี,35.47,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10620,ภาคตะวันออก,พันคน,2568,อุดมศึกษา สายวิชาชีพ
50-59 ปี,24.7,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10621,ภาคตะวันออก,พันคน,2568,ไม่ทราบ
50-59 ปี,11.86,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10622,ภาคตะวันออก,พันคน,2568,ไม่มีการศึกษา
60 ปีขึ้นไป,186.53,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10623,ภาคตะวันออก,พันคน,2568,ต่ำกว่าประถมศึกษา
60 ปีขึ้นไป,88.21,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10624,ภาคตะวันออก,พันคน,2568,ประถมศึกษา
60 ปีขึ้นไป,38.22,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10625,ภาคตะวันออก,พันคน,2568,มัธยมศึกษาตอนต้น
60 ปีขึ้นไป,26.35,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10626,ภาคตะวันออก,พันคน,2568,มัธยมศึกษาตอนปลาย สายสามัญ
60 ปีขึ้นไป,6.12,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10627,ภาคตะวันออก,พันคน,2568,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา
60 ปีขึ้นไป,7.11,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10628,ภาคตะวันออก,พันคน,2568,อุดมศึกษา สายวิชาการ
60 ปีขึ้นไป,1.61,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10629,ภาคตะวันออก,พันคน,2568,อุดมศึกษา สายวิชาการศึกษา
60 ปีขึ้นไป,9.84,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10630,ภาคตะวันออก,พันคน,2568,อุดมศึกษา สายวิชาชีพ
60 ปีขึ้นไป,8.93,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10631,ภาคตะวันออก,พันคน,2568,ไม่ทราบ
60 ปีขึ้นไป,5.6,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10632,ภาคตะวันออก,พันคน,2568,ไม่มีการศึกษา
15-19 ปี,1.85,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10633,ภาคตะวันออกเฉียงเหนือ,พันคน,2568,ต่ำกว่าประถมศึกษา
15-19 ปี,16.52,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10634,ภาคตะวันออกเฉียงเหนือ,พันคน,2568,ประถมศึกษา
15-19 ปี,49.31,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10635,ภาคตะวันออกเฉียงเหนือ,พันคน,2568,มัธยมศึกษาตอนต้น
15-19 ปี,23.3,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10636,ภาคตะวันออกเฉียงเหนือ,พันคน,2568,มัธยมศึกษาตอนปลาย สายสามัญ
15-19 ปี,0.57,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10637,ภาคตะวันออกเฉียงเหนือ,พันคน,2568,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา
15-19 ปี,0.38,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10638,ภาคตะวันออกเฉียงเหนือ,พันคน,2568,ไม่มีการศึกษา
20-24 ปี,0.47,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10639,ภาคตะวันออกเฉียงเหนือ,พันคน,2568,ต่ำกว่าประถมศึกษา
20-24 ปี,58.79,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10640,ภาคตะวันออกเฉียงเหนือ,พันคน,2568,ประถมศึกษา
20-24 ปี,222.81,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10641,ภาคตะวันออกเฉียงเหนือ,พันคน,2568,มัธยมศึกษาตอนต้น
20-24 ปี,2.92,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10642,ภาคตะวันออกเฉียงเหนือ,พันคน,2568,มัธยมศึกษาตอนปลาย สายวิชาการศึกษา
20-24 ปี,266.83,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10643,ภาคตะวันออกเฉียงเหนือ,พันคน,2568,มัธยมศึกษาตอนปลาย สายสามัญ
20-24 ปี,47.9,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10644,ภาคตะวันออกเฉียงเหนือ,พันคน,2568,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา
20-24 ปี,55.74,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10645,ภาคตะวันออกเฉียงเหนือ,พันคน,2568,อุดมศึกษา สายวิชาการ
20-24 ปี,12.93,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10646,ภาคตะวันออกเฉียงเหนือ,พันคน,2568,อุดมศึกษา สายวิชาการศึกษา
20-24 ปี,89.6,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10647,ภาคตะวันออกเฉียงเหนือ,พันคน,2568,อุดมศึกษา สายวิชาชีพ
20-24 ปี,0.39,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10648,ภาคตะวันออกเฉียงเหนือ,พันคน,2568,ไม่ทราบ
25-29 ปี,1.04,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10649,ภาคตะวันออกเฉียงเหนือ,พันคน,2568,ต่ำกว่าประถมศึกษา
25-29 ปี,89.1,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10650,ภาคตะวันออกเฉียงเหนือ,พันคน,2568,ประถมศึกษา
25-29 ปี,267.86,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10651,ภาคตะวันออกเฉียงเหนือ,พันคน,2568,มัธยมศึกษาตอนต้น
25-29 ปี,323.47,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10652,ภาคตะวันออกเฉียงเหนือ,พันคน,2568,มัธยมศึกษาตอนปลาย สายสามัญ
25-29 ปี,47.01,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10653,ภาคตะวันออกเฉียงเหนือ,พันคน,2568,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา
25-29 ปี,173.62,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10654,ภาคตะวันออกเฉียงเหนือ,พันคน,2568,อุดมศึกษา สายวิชาการ
25-29 ปี,62.83,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10655,ภาคตะวันออกเฉียงเหนือ,พันคน,2568,อุดมศึกษา สายวิชาการศึกษา
25-29 ปี,122.85,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10656,ภาคตะวันออกเฉียงเหนือ,พันคน,2568,อุดมศึกษา สายวิชาชีพ
30-34 ปี,2.98,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10657,ภาคตะวันออกเฉียงเหนือ,พันคน,2568,ต่ำกว่าประถมศึกษา
30-34 ปี,92.46,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10658,ภาคตะวันออกเฉียงเหนือ,พันคน,2568,ประถมศึกษา
30-34 ปี,269.0,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10659,ภาคตะวันออกเฉียงเหนือ,พันคน,2568,มัธยมศึกษาตอนต้น
30-34 ปี,248.64,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10660,ภาคตะวันออกเฉียงเหนือ,พันคน,2568,มัธยมศึกษาตอนปลาย สายสามัญ
30-34 ปี,25.65,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10661,ภาคตะวันออกเฉียงเหนือ,พันคน,2568,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา
30-34 ปี,144.4,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10662,ภาคตะวันออกเฉียงเหนือ,พันคน,2568,อุดมศึกษา สายวิชาการ
30-34 ปี,45.96,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10663,ภาคตะวันออกเฉียงเหนือ,พันคน,2568,อุดมศึกษา สายวิชาการศึกษา
30-34 ปี,73.73,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10664,ภาคตะวันออกเฉียงเหนือ,พันคน,2568,อุดมศึกษา สายวิชาชีพ
30-34 ปี,0.32,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10665,ภาคตะวันออกเฉียงเหนือ,พันคน,2568,ไม่มีการศึกษา
35-39 ปี,1.61,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10666,ภาคตะวันออกเฉียงเหนือ,พันคน,2568,ต่ำกว่าประถมศึกษา
35-39 ปี,98.35,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10667,ภาคตะวันออกเฉียงเหนือ,พันคน,2568,ประถมศึกษา
35-39 ปี,185.57,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10668,ภาคตะวันออกเฉียงเหนือ,พันคน,2568,มัธยมศึกษาตอนต้น
35-39 ปี,183.49,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10669,ภาคตะวันออกเฉียงเหนือ,พันคน,2568,มัธยมศึกษาตอนปลาย สายสามัญ
35-39 ปี,20.14,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10670,ภาคตะวันออกเฉียงเหนือ,พันคน,2568,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา
35-39 ปี,93.4,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10671,ภาคตะวันออกเฉียงเหนือ,พันคน,2568,อุดมศึกษา สายวิชาการ
35-39 ปี,22.8,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10672,ภาคตะวันออกเฉียงเหนือ,พันคน,2568,อุดมศึกษา สายวิชาการศึกษา
35-39 ปี,44.25,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10673,ภาคตะวันออกเฉียงเหนือ,พันคน,2568,อุดมศึกษา สายวิชาชีพ
35-39 ปี,0.23,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10674,ภาคตะวันออกเฉียงเหนือ,พันคน,2568,ไม่มีการศึกษา
40-49 ปี,19.33,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10675,ภาคตะวันออกเฉียงเหนือ,พันคน,2568,ต่ำกว่าประถมศึกษา
40-49 ปี,573.79,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10676,ภาคตะวันออกเฉียงเหนือ,พันคน,2568,ประถมศึกษา
40-49 ปี,394.64,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10677,ภาคตะวันออกเฉียงเหนือ,พันคน,2568,มัธยมศึกษาตอนต้น
40-49 ปี,363.41,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10678,ภาคตะวันออกเฉียงเหนือ,พันคน,2568,มัธยมศึกษาตอนปลาย สายสามัญ
40-49 ปี,35.08,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10679,ภาคตะวันออกเฉียงเหนือ,พันคน,2568,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา
40-49 ปี,186.51,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10680,ภาคตะวันออกเฉียงเหนือ,พันคน,2568,อุดมศึกษา สายวิชาการ
40-49 ปี,39.52,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10681,ภาคตะวันออกเฉียงเหนือ,พันคน,2568,อุดมศึกษา สายวิชาการศึกษา
40-49 ปี,67.66,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10682,ภาคตะวันออกเฉียงเหนือ,พันคน,2568,อุดมศึกษา สายวิชาชีพ
40-49 ปี,0.13,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10683,ภาคตะวันออกเฉียงเหนือ,พันคน,2568,ไม่ทราบ
40-49 ปี,5.31,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10684,ภาคตะวันออกเฉียงเหนือ,พันคน,2568,ไม่มีการศึกษา
50-59 ปี,248.53,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10685,ภาคตะวันออกเฉียงเหนือ,พันคน,2568,ต่ำกว่าประถมศึกษา
50-59 ปี,1440.94,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10686,ภาคตะวันออกเฉียงเหนือ,พันคน,2568,ประถมศึกษา
50-59 ปี,247.14,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10687,ภาคตะวันออกเฉียงเหนือ,พันคน,2568,มัธยมศึกษาตอนต้น
50-59 ปี,282.83,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10688,ภาคตะวันออกเฉียงเหนือ,พันคน,2568,มัธยมศึกษาตอนปลาย สายสามัญ
50-59 ปี,27.75,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10689,ภาคตะวันออกเฉียงเหนือ,พันคน,2568,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา
50-59 ปี,119.44,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10690,ภาคตะวันออกเฉียงเหนือ,พันคน,2568,อุดมศึกษา สายวิชาการ
50-59 ปี,35.24,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10691,ภาคตะวันออกเฉียงเหนือ,พันคน,2568,อุดมศึกษา สายวิชาการศึกษา
50-59 ปี,34.57,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10692,ภาคตะวันออกเฉียงเหนือ,พันคน,2568,อุดมศึกษา สายวิชาชีพ
50-59 ปี,0.18,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10693,ภาคตะวันออกเฉียงเหนือ,พันคน,2568,ไม่ทราบ
50-59 ปี,14.12,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10694,ภาคตะวันออกเฉียงเหนือ,พันคน,2568,ไม่มีการศึกษา
60 ปีขึ้นไป,1119.35,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10695,ภาคตะวันออกเฉียงเหนือ,พันคน,2568,ต่ำกว่าประถมศึกษา
60 ปีขึ้นไป,371.63,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10696,ภาคตะวันออกเฉียงเหนือ,พันคน,2568,ประถมศึกษา
60 ปีขึ้นไป,65.72,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10697,ภาคตะวันออกเฉียงเหนือ,พันคน,2568,มัธยมศึกษาตอนต้น
60 ปีขึ้นไป,83.26,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10698,ภาคตะวันออกเฉียงเหนือ,พันคน,2568,มัธยมศึกษาตอนปลาย สายสามัญ
60 ปีขึ้นไป,4.93,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10699,ภาคตะวันออกเฉียงเหนือ,พันคน,2568,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา
60 ปีขึ้นไป,17.29,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10700,ภาคตะวันออกเฉียงเหนือ,พันคน,2568,อุดมศึกษา สายวิชาการ
60 ปีขึ้นไป,13.19,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10701,ภาคตะวันออกเฉียงเหนือ,พันคน,2568,อุดมศึกษา สายวิชาการศึกษา
60 ปีขึ้นไป,6.97,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10702,ภาคตะวันออกเฉียงเหนือ,พันคน,2568,อุดมศึกษา สายวิชาชีพ
60 ปีขึ้นไป,17.36,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10703,ภาคตะวันออกเฉียงเหนือ,พันคน,2568,ไม่มีการศึกษา
15-19 ปี,3.43,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10704,ภาคเหนือ,พันคน,2568,ต่ำกว่าประถมศึกษา
15-19 ปี,33.2,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10705,ภาคเหนือ,พันคน,2568,ประถมศึกษา
15-19 ปี,34.48,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10706,ภาคเหนือ,พันคน,2568,มัธยมศึกษาตอนต้น
15-19 ปี,17.24,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10707,ภาคเหนือ,พันคน,2568,มัธยมศึกษาตอนปลาย สายสามัญ
15-19 ปี,1.7,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10708,ภาคเหนือ,พันคน,2568,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา
15-19 ปี,2.51,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10709,ภาคเหนือ,พันคน,2568,ไม่มีการศึกษา
20-24 ปี,1.5,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10710,ภาคเหนือ,พันคน,2568,ต่ำกว่าประถมศึกษา
20-24 ปี,57.07,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10711,ภาคเหนือ,พันคน,2568,ประถมศึกษา
20-24 ปี,127.13,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10712,ภาคเหนือ,พันคน,2568,มัธยมศึกษาตอนต้น
20-24 ปี,114.78,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10713,ภาคเหนือ,พันคน,2568,มัธยมศึกษาตอนปลาย สายสามัญ
20-24 ปี,29.49,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10714,ภาคเหนือ,พันคน,2568,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา
20-24 ปี,45.86,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10715,ภาคเหนือ,พันคน,2568,อุดมศึกษา สายวิชาการ
20-24 ปี,13.0,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10716,ภาคเหนือ,พันคน,2568,อุดมศึกษา สายวิชาการศึกษา
20-24 ปี,58.8,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10717,ภาคเหนือ,พันคน,2568,อุดมศึกษา สายวิชาชีพ
20-24 ปี,1.56,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10718,ภาคเหนือ,พันคน,2568,ไม่ทราบ
20-24 ปี,10.17,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10719,ภาคเหนือ,พันคน,2568,ไม่มีการศึกษา
25-29 ปี,6.96,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10720,ภาคเหนือ,พันคน,2568,ต่ำกว่าประถมศึกษา
25-29 ปี,52.0,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10721,ภาคเหนือ,พันคน,2568,ประถมศึกษา
25-29 ปี,138.69,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10722,ภาคเหนือ,พันคน,2568,มัธยมศึกษาตอนต้น
25-29 ปี,168.92,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10723,ภาคเหนือ,พันคน,2568,มัธยมศึกษาตอนปลาย สายสามัญ
25-29 ปี,28.73,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10724,ภาคเหนือ,พันคน,2568,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา
25-29 ปี,154.08,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10725,ภาคเหนือ,พันคน,2568,อุดมศึกษา สายวิชาการ
25-29 ปี,31.35,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10726,ภาคเหนือ,พันคน,2568,อุดมศึกษา สายวิชาการศึกษา
25-29 ปี,51.5,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10727,ภาคเหนือ,พันคน,2568,อุดมศึกษา สายวิชาชีพ
25-29 ปี,1.44,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10728,ภาคเหนือ,พันคน,2568,ไม่ทราบ
25-29 ปี,10.5,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10729,ภาคเหนือ,พันคน,2568,ไม่มีการศึกษา
30-34 ปี,7.99,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10730,ภาคเหนือ,พันคน,2568,ต่ำกว่าประถมศึกษา
30-34 ปี,57.47,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10731,ภาคเหนือ,พันคน,2568,ประถมศึกษา
30-34 ปี,129.28,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10732,ภาคเหนือ,พันคน,2568,มัธยมศึกษาตอนต้น
30-34 ปี,129.19,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10733,ภาคเหนือ,พันคน,2568,มัธยมศึกษาตอนปลาย สายสามัญ
30-34 ปี,25.91,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10734,ภาคเหนือ,พันคน,2568,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา
30-34 ปี,145.53,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10735,ภาคเหนือ,พันคน,2568,อุดมศึกษา สายวิชาการ
30-34 ปี,24.7,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10736,ภาคเหนือ,พันคน,2568,อุดมศึกษา สายวิชาการศึกษา
30-34 ปี,61.99,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10737,ภาคเหนือ,พันคน,2568,อุดมศึกษา สายวิชาชีพ
30-34 ปี,2.23,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10738,ภาคเหนือ,พันคน,2568,ไม่ทราบ
30-34 ปี,16.16,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10739,ภาคเหนือ,พันคน,2568,ไม่มีการศึกษา
35-39 ปี,6.9,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,10740,ภาคเหนือ,พันคน,2568,ต่ำกว่าประถมศึกษา
