PROVINCE,VALUE,QUARTER,SOURCE,_id,SEX,UNIT,LABOR_FORCE_STATUS,REGION,YEAR
กาญจนบุรี,191.7,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,2090,หญิง,พันคน,1.1 มีงานทำ,ภาคกลาง,2564
กาญจนบุรี,2.6,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,2091,หญิง,พันคน,1.2 ผู้ว่างงาน,ภาคกลาง,2564
กาญจนบุรี,0.9,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,2092,หญิง,พันคน,2. กำลังแรงงานที่รอฤดูกาล,ภาคกลาง,2564
กาฬสินธุ์,227.9,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,2093,ชาย,พันคน,1.1 มีงานทำ,ภาคตะวันออกเฉียงเหนือ,2564
กาฬสินธุ์,0.9,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,2094,ชาย,พันคน,1.2 ผู้ว่างงาน,ภาคตะวันออกเฉียงเหนือ,2564
กาฬสินธุ์,171.9,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,2095,หญิง,พันคน,1.1 มีงานทำ,ภาคตะวันออกเฉียงเหนือ,2564
กาฬสินธุ์,1.3,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,2096,หญิง,พันคน,1.2 ผู้ว่างงาน,ภาคตะวันออกเฉียงเหนือ,2564
มุกดาหาร,117.94,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,2097,หญิง,พันคน,ผู้มีงานทำ,ภาคตะวันออกเฉียงเหนือ,2569
มุกดาหาร,0.51,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,2098,หญิง,พันคน,ผู้ว่างงาน,ภาคตะวันออกเฉียงเหนือ,2569
สกลนคร,1.38,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,2099,ชาย,พันคน,กำลังแรงงานที่รอฤดูกาล,ภาคตะวันออกเฉียงเหนือ,2569
สกลนคร,220.65,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,2100,ชาย,พันคน,ผู้มีงานทำ,ภาคตะวันออกเฉียงเหนือ,2569
น่าน,123.29,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,2101,หญิง,พันคน,ผู้มีงานทำ,ภาคเหนือ,2569
กาฬสินธุ์,0.2,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,2102,หญิง,พันคน,2. กำลังแรงงานที่รอฤดูกาล,ภาคตะวันออกเฉียงเหนือ,2564
กำแพงเพชร,222.8,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,2103,ชาย,พันคน,1.1 มีงานทำ,ภาคเหนือ,2564
กำแพงเพชร,6.0,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,2104,ชาย,พันคน,1.2 ผู้ว่างงาน,ภาคเหนือ,2564
กำแพงเพชร,4.4,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,2105,ชาย,พันคน,2. กำลังแรงงานที่รอฤดูกาล,ภาคเหนือ,2564
กำแพงเพชร,186.0,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,2106,หญิง,พันคน,1.1 มีงานทำ,ภาคเหนือ,2564
กำแพงเพชร,8.5,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,2107,หญิง,พันคน,1.2 ผู้ว่างงาน,ภาคเหนือ,2564
กำแพงเพชร,1.6,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,2108,หญิง,พันคน,2. กำลังแรงงานที่รอฤดูกาล,ภาคเหนือ,2564
ขอนแก่น,454.2,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,2109,ชาย,พันคน,1.1 มีงานทำ,ภาคตะวันออกเฉียงเหนือ,2564
ขอนแก่น,22.0,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,2110,ชาย,พันคน,1.2 ผู้ว่างงาน,ภาคตะวันออกเฉียงเหนือ,2564
ขอนแก่น,406.1,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,2111,หญิง,พันคน,1.1 มีงานทำ,ภาคตะวันออกเฉียงเหนือ,2564
ขอนแก่น,14.9,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,2112,หญิง,พันคน,1.2 ผู้ว่างงาน,ภาคตะวันออกเฉียงเหนือ,2564
จันทบุรี,198.4,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,2113,ชาย,พันคน,1.1 มีงานทำ,ภาคกลาง,2564
จันทบุรี,1.0,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,2114,ชาย,พันคน,1.2 ผู้ว่างงาน,ภาคกลาง,2564
จันทบุรี,175.3,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,2115,หญิง,พันคน,1.1 มีงานทำ,ภาคกลาง,2564
จันทบุรี,0.9,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,2116,หญิง,พันคน,1.2 ผู้ว่างงาน,ภาคกลาง,2564
ฉะเชิงเทรา,259.2,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,2117,ชาย,พันคน,1.1 มีงานทำ,ภาคกลาง,2564
ฉะเชิงเทรา,3.7,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,2118,ชาย,พันคน,1.2 ผู้ว่างงาน,ภาคกลาง,2564
ฉะเชิงเทรา,213.2,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,2119,หญิง,พันคน,1.1 มีงานทำ,ภาคกลาง,2564
ฉะเชิงเทรา,1.7,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,2120,หญิง,พันคน,1.2 ผู้ว่างงาน,ภาคกลาง,2564
ชลบุรี,582.5,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,2121,ชาย,พันคน,1.1 มีงานทำ,ภาคกลาง,2564
ชลบุรี,8.8,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,2122,ชาย,พันคน,1.2 ผู้ว่างงาน,ภาคกลาง,2564
ชลบุรี,486.0,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,2123,หญิง,พันคน,1.1 มีงานทำ,ภาคกลาง,2564
ชลบุรี,6.3,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,2124,หญิง,พันคน,1.2 ผู้ว่างงาน,ภาคกลาง,2564
ชัยนาท,95.2,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,2125,ชาย,พันคน,1.1 มีงานทำ,ภาคกลาง,2564
ชัยนาท,2.6,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,2126,ชาย,พันคน,1.2 ผู้ว่างงาน,ภาคกลาง,2564
