long,เงินทุนรวม,ประกอบกิจการ,อำเภอ,lat,ถนน,ซอย,คนงานรวม,จังหวัด,หมู่,เลขที่,แรงม้า,ตำบล,ผู้ประกอบการ,คนงานชาย,_id,ชื่อโรงงาน,แรงม้าตรวจพบ,คนงานหญิง
,,ขุดตักดิน และทราย สำหรับใช้ในการก่อสร้างในที่ดินกรรมสิทธิ,บางระกำ,,,,300000,พิษณุโลก,16,เลขที่ โฉนดที่ดินเลขที่ 1735,2,บางระกำ,นายทนง สุรนารถ,5000000,174,นายทนง สุรนารถ,0,3200000
,3950000,ขุดตักดินและดูดทรายในที่ดินกรรมสิทธิ์,บางระกำ,,,,2,พิษณุโลก,7,เลขที่ โฉนดที่ดินเลขที่ 66369,380,บึงกอก,นางขวัญดาว แดนราชรัมย์,1,175,นางขวัญดาว แดนราชรัมย์,380,1
,5500000,ขุดตัดดินและดูดทรายในที่ดินกรรมสิทธิ์,บางระกำ,,,,2,พิษณุโลก,7,เลขที่ โฉนดที่ดินเลขที่ 571227 และ 568540,380,หนองกุลา,จิรนุช ขุนศรี,2,176,ทรายประมวล ขุนศรี,380,0
,5500000,ขุดตักดินและดูดทรายในที่ดินกรรมสิทธิ์,บางระกำ,,,,2,พิษณุโลก,7,เลขที่ โฉนดที่ดินเลขที่ 61131,380,หนองกุลา,บริษัท ทราย ชัยประเสริฐ จำกัด,2,177,ทราย ชัยประเสริฐ,380,0
100.390391,,ขุดตักดินลูกรังในที่ดินกรรมสิทธิ์,วัดโบสถ์,17.042026,,,1000000,พิษณุโลก,2,เลขที่ น.ส.3 ก. เลขที่ 1742 เลขที่ดิน 156,1,บ้านยาง,ห้างหุ้นส่วนจำกัด พิษณุโลกวิวัฒน์พัฒนา,1000000,178,ห้างหุ้นส่วนจำกัด พิษณุโลกวิวัฒน์พัฒนา,2,5000000
100.1566988,54159556,ขุดตักดินและดูเทรายในที่ดินกรรมสิทธิ์,บางระกำ,16.7172148,-,-,16,พิษณุโลก,2,"เลขที่ โฉนดที่ดินเลขที่ 17366,17367,17357",595,บางระกำ,บริษัท พิษณุโลกคอมเพล็กซ์ จำกัด,12,179,บริษัท พิษณุโลกคอมเพล็กซ์ จำกัด,595,4
,,ขุดตักดินและทรายในที่ดินกรรมสิทธิ์,บางระกำ,,,,10000000,พิษณุโลก,14,"เลขที่ โฉนดที่ดินเลขที่ 55958, 30463, 15990, 15977, 15979, 78538, และ78574",2,บางระกำ,บริษัทธิติดา ทรานสปอร์ต จำกัด,20000000,180,บริษัทธิติดา ทรานสปอร์ต จำกัด,1,10000000
,3500000,ขุดตักดิน ดินลูกรัง สำหรับใช้ในการก่อสร้างในที่ดินกรรมสิทธิ์,วัดโบสถ์,,,,2,พิษณุโลก,3,"เลขที่ โฉนดที่ดินเลขที่ 29326,29338",180,บ้านยาง,นายเสกสรรค์ เกตุนาค,2,181,นายเสกสรรค์ เกตุนาค,180,0
,5000000,ขุดตักดินและดูดทรายในที่ดินกรรมสสิทธิ์,บางระกำ,,,,2,พิษณุโลก,14,เลขที่ โฉนดที่ดินเลขที่ 65653,380,หนองกุลา,มานัส พลอยครุฑ,2,182,ท่าทรายรัชภูมิ,380,0
,,ดูดทราย,บางระกำ,,,,800000,พิษณุโลก,14,เลขที่ -,3,หนองกุลา,นายมานัส พลอยครุฑ,1700000,183,ท่าทรายทรัพย์ทวี 2,0,1100000
,2600000,ดูดทราย คัดแยกทราย,บางระกำ,,-,-,3,พิษณุโลก,15,เลขที่ ,270,หนองกุลา,ห้างหุ้นส่วนจำกัด นิคมบางระกำก่อสร้าง,3,184,ทรายศุภกิจ,,0
100.0289,,ดูดทรายบก,บางระกำ,16.68255,,,80000,พิษณุโลก,2,"เลขที่ โฉนดที่ดินเลขที่19264,19397เล่ม193,194",2,บึงกอก,นางสาวอัจฉรา อินทร์พิมพ์,360000,185,ทรายเงิน,0,1000000
100.481429,,แปรรูปไม้จำหน่ายและแปรรูปไม้เพื่อประดิษฐ์กรรม ทำเครื่องเรือน เครื่องใช้ภายในบ้าน เช่น วงกบประตู-หน้าต่าง ไม้บัว ไม้กลึง ไม่ฉลุ บ้าน-ศาลา สำเร็จรูป,วังทอง,16.858187,พิษณุโลก-หล่มสัก,,1000000,พิษณุโลก,1,เลขที่ -,30,ชัยนาม,นายธนาวุทธ เรียงแรง,3200000,186,โรงงานไม้วังทอง,10,5000000
,2300000,แปรรูปไม้เพื่อประดิษฐกรรม ทำลังไม้ ไม้พาเลท,เมืองพิษณุโลก,,,,19,พิษณุโลก,1,เลขที่ 44/4,98,มะขามสูง,นางสาวอัปสร ฤกดิ์ดี,14,187,นางสาวอัปสร ฤกดิ์ดี,,5
,2020000,แปรรูปไม้ด้วยเครื่องจักร เพื่อประดิษฐกรรม ทำวงกบประตู-หน้าต่าง กรอบรูป ปาร์เก้ โมเสดเฟอร์นิเจอร์,วัดโบสถ์,,,,18,พิษณุโลก,13,เลขที่ -,99.34,ท่างาม,นางชมบุญ เพชรทอง,12,188,นางชมบุญ เพชรทอง,50.68,6
,1900000,ทำบานประตู-บานหน้าต่าง เครื่องเรือนจากไม้ ทำปาร์เก้ โมเสค และกลึงไม้ทำเฟอร์นิเจอร์,นครไทย,,นครไทย-ชาติตระการ,,15,พิษณุโลก,9,เลขที่ 118/1,89.5,บ้านพร้าว,นางสีนวล น้อยมา,11,189,นางสีนวล น้อยมา,,4
