sex,_id,provice,Working status,year,Source,unit,Value
ชาย,1348, นครสวรรค์,ผู้สูงอายุที่ทำงาน,2557,สำนักงานสถิติแห่งชาติ,คน,48095
ชาย,1349, อุทัยธานี,ผู้สูงอายุที่ทำงาน,2557,สำนักงานสถิติแห่งชาติ,คน,14481
ชาย,1350, กำแพงเพชร,ผู้สูงอายุที่ทำงาน,2557,สำนักงานสถิติแห่งชาติ,คน,31947
ชาย,1351, ตาก,ผู้สูงอายุที่ทำงาน,2557,สำนักงานสถิติแห่งชาติ,คน,14098
ชาย,1352, สุโขทัย,ผู้สูงอายุที่ทำงาน,2557,สำนักงานสถิติแห่งชาติ,คน,32253
ชาย,1353, พิษณุโลก,ผู้สูงอายุที่ทำงาน,2557,สำนักงานสถิติแห่งชาติ,คน,32752
ชาย,1354, พิจิตร,ผู้สูงอายุที่ทำงาน,2557,สำนักงานสถิติแห่งชาติ,คน,24789
ชาย,1355, เพชรบูรณ์,ผู้สูงอายุที่ทำงาน,2557,สำนักงานสถิติแห่งชาติ,คน,42495
ชาย,1356,ภาคตะวันออกเฉียงเหนือ,ผู้สูงอายุที่ทำงาน,2557,สำนักงานสถิติแห่งชาติ,คน,841428
ชาย,1357,นครราชสีมา,ผู้สูงอายุที่ทำงาน,2557,สำนักงานสถิติแห่งชาติ,คน,106903
ชาย,1358, บุรีรัมย์,ผู้สูงอายุที่ทำงาน,2557,สำนักงานสถิติแห่งชาติ,คน,62420
ชาย,1359, สุรินทร์,ผู้สูงอายุที่ทำงาน,2557,สำนักงานสถิติแห่งชาติ,คน,68317
ชาย,1360, ศรีสะเกษ,ผู้สูงอายุที่ทำงาน,2557,สำนักงานสถิติแห่งชาติ,คน,58059
ชาย,1361, อุบลราชธานี,ผู้สูงอายุที่ทำงาน,2557,สำนักงานสถิติแห่งชาติ,คน,76633
ชาย,1362,ยโสธร,ผู้สูงอายุที่ทำงาน,2557,สำนักงานสถิติแห่งชาติ,คน,26834
ชาย,1363,ชัยภูมิ,ผู้สูงอายุที่ทำงาน,2557,สำนักงานสถิติแห่งชาติ,คน,49532
ชาย,1364, อำนาจเจริญ,ผู้สูงอายุที่ทำงาน,2557,สำนักงานสถิติแห่งชาติ,คน,14075
ชาย,1365, บึงกาฬ,ผู้สูงอายุที่ทำงาน,2557,สำนักงานสถิติแห่งชาติ,คน,7582
ชาย,1366, หนองบัวลำภู,ผู้สูงอายุที่ทำงาน,2557,สำนักงานสถิติแห่งชาติ,คน,20869
ชาย,1367, ขอนแก่น,ผู้สูงอายุที่ทำงาน,2557,สำนักงานสถิติแห่งชาติ,คน,64179
ชาย,1368, อุดรธานี,ผู้สูงอายุที่ทำงาน,2557,สำนักงานสถิติแห่งชาติ,คน,35816
ชาย,1369,เลย,ผู้สูงอายุที่ทำงาน,2557,สำนักงานสถิติแห่งชาติ,คน,24376
ชาย,1370, หนองคาย,ผู้สูงอายุที่ทำงาน,2557,สำนักงานสถิติแห่งชาติ,คน,17009
ชาย,1371,มหาสารคาม,ผู้สูงอายุที่ทำงาน,2557,สำนักงานสถิติแห่งชาติ,คน,44724
ชาย,1372, ร้อยเอ็ด,ผู้สูงอายุที่ทำงาน,2557,สำนักงานสถิติแห่งชาติ,คน,60579
ชาย,1373, กาฬสินธุ์,ผู้สูงอายุที่ทำงาน,2557,สำนักงานสถิติแห่งชาติ,คน,38128
ชาย,1374, สกลนคร,ผู้สูงอายุที่ทำงาน,2557,สำนักงานสถิติแห่งชาติ,คน,28677
ชาย,1375, นครพนม,ผู้สูงอายุที่ทำงาน,2557,สำนักงานสถิติแห่งชาติ,คน,22528
ชาย,1376, มุกดาหาร,ผู้สูงอายุที่ทำงาน,2557,สำนักงานสถิติแห่งชาติ,คน,14187
ชาย,1377,ภาคใต้,ผู้สูงอายุที่ทำงาน,2557,สำนักงานสถิติแห่งชาติ,คน,289555
ชาย,1378, นครศรีธรรมราช,ผู้สูงอายุที่ทำงาน,2557,สำนักงานสถิติแห่งชาติ,คน,66854
ชาย,1379, กระบี่,ผู้สูงอายุที่ทำงาน,2557,สำนักงานสถิติแห่งชาติ,คน,10934
ชาย,1380, พังงา,ผู้สูงอายุที่ทำงาน,2557,สำนักงานสถิติแห่งชาติ,คน,7301
