VALUE,QUARTER,SOURCE,_id,SEX,UNIT,REGION,YEAR,LAVEL_EDUCATIONAL
113.79,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,2871,หญิง,พันคน,กรุงเทพมหานคร,2568,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา
970.83,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,2872,หญิง,พันคน,กรุงเทพมหานคร,2568,อุดมศึกษา สายวิชาการ
66.16,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,2873,หญิง,พันคน,กรุงเทพมหานคร,2568,อุดมศึกษา สายวิชาการศึกษา
140.51,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,2874,หญิง,พันคน,กรุงเทพมหานคร,2568,อุดมศึกษา สายวิชาชีพ
25.18,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,2875,หญิง,พันคน,กรุงเทพมหานคร,2568,ไม่ทราบ
62.55,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,2876,หญิง,พันคน,กรุงเทพมหานคร,2568,ไม่มีการศึกษา
156.16,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,2877,ชาย,พันคน,ภาคกลาง,2568,การศึกษาอื่นๆ
334.51,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,2878,ชาย,พันคน,ภาคกลาง,2568,ต่ำกว่าประถมศึกษา
1019.87,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,2879,ชาย,พันคน,ภาคกลาง,2568,ประถมศึกษา
1091.32,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,2880,ชาย,พันคน,ภาคกลาง,2568,มัธยมศึกษาตอนต้น
0.8,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,2881,ชาย,พันคน,ภาคกลาง,2568,มัธยมศึกษาตอนปลาย สายวิชาการศึกษา
760.08,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,2882,ชาย,พันคน,ภาคกลาง,2568,มัธยมศึกษาตอนปลาย สายสามัญ
308.03,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,2883,ชาย,พันคน,ภาคกลาง,2568,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา
685.87,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,2884,ชาย,พันคน,ภาคกลาง,2568,อุดมศึกษา สายวิชาการ
47.38,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,2885,ชาย,พันคน,ภาคกลาง,2568,อุดมศึกษา สายวิชาการศึกษา
382.76,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,2886,ชาย,พันคน,ภาคกลาง,2568,อุดมศึกษา สายวิชาชีพ
57.98,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,2887,ชาย,พันคน,ภาคกลาง,2568,ไม่ทราบ
123.7,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,2888,ชาย,พันคน,ภาคกลาง,2568,ไม่มีการศึกษา
142.16,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,2889,หญิง,พันคน,ภาคกลาง,2568,การศึกษาอื่นๆ
353.75,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,2890,หญิง,พันคน,ภาคกลาง,2568,ต่ำกว่าประถมศึกษา
738.62,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,2891,หญิง,พันคน,ภาคกลาง,2568,ประถมศึกษา
761.63,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,2892,หญิง,พันคน,ภาคกลาง,2568,มัธยมศึกษาตอนต้น
1.88,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,2893,หญิง,พันคน,ภาคกลาง,2568,มัธยมศึกษาตอนปลาย สายวิชาการศึกษา
726.75,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,2894,หญิง,พันคน,ภาคกลาง,2568,มัธยมศึกษาตอนปลาย สายสามัญ
206.56,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,2895,หญิง,พันคน,ภาคกลาง,2568,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา
1029.83,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,2896,หญิง,พันคน,ภาคกลาง,2568,อุดมศึกษา สายวิชาการ
105.27,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,2897,หญิง,พันคน,ภาคกลาง,2568,อุดมศึกษา สายวิชาการศึกษา
224.18,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,2898,หญิง,พันคน,ภาคกลาง,2568,อุดมศึกษา สายวิชาชีพ
53.72,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,2899,หญิง,พันคน,ภาคกลาง,2568,ไม่ทราบ
93.89,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,2900,หญิง,พันคน,ภาคกลาง,2568,ไม่มีการศึกษา
