﻿year,level_of_edu,quarter,_id,area,region,value,unit,source
2565,มัธยมศึกษาตอนปลาย สายวิชาการ,ไตรมาส 1,3704,นอกเขตเทศบาล,ภาคกลาง,41.58,ร้อยละ,สำนักงานสถิติแห่งชาติ
2565,อุดมศึกษา สายวิชาการ,ไตรมาส 1,3705,นอกเขตเทศบาล,ภาคกลาง,82.38,ร้อยละ,สำนักงานสถิติแห่งชาติ
2565,อุดมศึกษา สายวิชาชีพ,ไตรมาส 1,3706,นอกเขตเทศบาล,ภาคกลาง,86.59,ร้อยละ,สำนักงานสถิติแห่งชาติ
2565,อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 1,3707,นอกเขตเทศบาล,ภาคกลาง,69.22,ร้อยละ,สำนักงานสถิติแห่งชาติ
2565,การศึกษาอื่นๆ,ไตรมาส 1,3708,นอกเขตเทศบาล,ภาคกลาง,95.44,ร้อยละ,สำนักงานสถิติแห่งชาติ
2565,ไม่ทราบ,ไตรมาส 1,3709,นอกเขตเทศบาล,ภาคกลาง,85.56,ร้อยละ,สำนักงานสถิติแห่งชาติ
2565,รวม,ไตรมาส 1,3710,รวม,ภาคเหนือ,63.9,ร้อยละ,สำนักงานสถิติแห่งชาติ
2565,ไม่มีการศึกษา,ไตรมาส 1,3711,รวม,ภาคเหนือ,53.47,ร้อยละ,สำนักงานสถิติแห่งชาติ
2565,ต่ำกว่าประถมศึกษา,ไตรมาส 1,3712,รวม,ภาคเหนือ,52.65,ร้อยละ,สำนักงานสถิติแห่งชาติ
2565,ประถมศึกษา,ไตรมาส 1,3713,รวม,ภาคเหนือ,73.35,ร้อยละ,สำนักงานสถิติแห่งชาติ
2565,มัธยมศึกษาตอนต้น,ไตรมาส 1,3714,รวม,ภาคเหนือ,59.69,ร้อยละ,สำนักงานสถิติแห่งชาติ
2565,มัธยมศึกษาตอนปลาย สายสามัญ,ไตรมาส 1,3715,รวม,ภาคเหนือ,65.98,ร้อยละ,สำนักงานสถิติแห่งชาติ
2565,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา,ไตรมาส 1,3716,รวม,ภาคเหนือ,66.83,ร้อยละ,สำนักงานสถิติแห่งชาติ
2565,มัธยมศึกษาตอนปลาย สายวิชาการ,ไตรมาส 1,3717,รวม,ภาคเหนือ,46.56,ร้อยละ,สำนักงานสถิติแห่งชาติ
2565,อุดมศึกษา สายวิชาการ,ไตรมาส 1,3718,รวม,ภาคเหนือ,81.94,ร้อยละ,สำนักงานสถิติแห่งชาติ
2565,อุดมศึกษา สายวิชาชีพ,ไตรมาส 1,3719,รวม,ภาคเหนือ,82.54,ร้อยละ,สำนักงานสถิติแห่งชาติ
2565,อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 1,3720,รวม,ภาคเหนือ,63.81,ร้อยละ,สำนักงานสถิติแห่งชาติ
2565,การศึกษาอื่นๆ,ไตรมาส 1,3721,รวม,ภาคเหนือ,57.81,ร้อยละ,สำนักงานสถิติแห่งชาติ
2565,ไม่ทราบ,ไตรมาส 1,3722,รวม,ภาคเหนือ,74.36,ร้อยละ,สำนักงานสถิติแห่งชาติ
2565,รวม,ไตรมาส 1,3723,ในเขตเทศบาล,ภาคเหนือ,61.62,ร้อยละ,สำนักงานสถิติแห่งชาติ
2565,ไม่มีการศึกษา,ไตรมาส 1,3724,ในเขตเทศบาล,ภาคเหนือ,51.52,ร้อยละ,สำนักงานสถิติแห่งชาติ
2565,ต่ำกว่าประถมศึกษา,ไตรมาส 1,3725,ในเขตเทศบาล,ภาคเหนือ,49.5,ร้อยละ,สำนักงานสถิติแห่งชาติ
2565,ประถมศึกษา,ไตรมาส 1,3726,ในเขตเทศบาล,ภาคเหนือ,67.73,ร้อยละ,สำนักงานสถิติแห่งชาติ
2565,มัธยมศึกษาตอนต้น,ไตรมาส 1,3727,ในเขตเทศบาล,ภาคเหนือ,52.5,ร้อยละ,สำนักงานสถิติแห่งชาติ
2565,มัธยมศึกษาตอนปลาย สายสามัญ,ไตรมาส 1,3728,ในเขตเทศบาล,ภาคเหนือ,58.68,ร้อยละ,สำนักงานสถิติแห่งชาติ
2565,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา,ไตรมาส 1,3729,ในเขตเทศบาล,ภาคเหนือ,69.96,ร้อยละ,สำนักงานสถิติแห่งชาติ
2565,มัธยมศึกษาตอนปลาย สายวิชาการ,ไตรมาส 1,3730,ในเขตเทศบาล,ภาคเหนือ,46.56,ร้อยละ,สำนักงานสถิติแห่งชาติ
2565,อุดมศึกษา สายวิชาการ,ไตรมาส 1,3731,ในเขตเทศบาล,ภาคเหนือ,81.07,ร้อยละ,สำนักงานสถิติแห่งชาติ
2565,อุดมศึกษา สายวิชาชีพ,ไตรมาส 1,3732,ในเขตเทศบาล,ภาคเหนือ,79.05,ร้อยละ,สำนักงานสถิติแห่งชาติ
2565,อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 1,3733,ในเขตเทศบาล,ภาคเหนือ,62.98,ร้อยละ,สำนักงานสถิติแห่งชาติ
2565,การศึกษาอื่นๆ,ไตรมาส 1,3734,ในเขตเทศบาล,ภาคเหนือ,65.13,ร้อยละ,สำนักงานสถิติแห่งชาติ
2565,ไม่ทราบ,ไตรมาส 1,3735,ในเขตเทศบาล,ภาคเหนือ,84.97,ร้อยละ,สำนักงานสถิติแห่งชาติ
2565,รวม,ไตรมาส 1,3736,นอกเขตเทศบาล,ภาคเหนือ,65.12,ร้อยละ,สำนักงานสถิติแห่งชาติ
