จำนวน,_id,ปี,เพศ,จังหวัด,อุตสาหกรรม,ประเภทแรงงาน,หน่วย
3187,17650,2565,ชาย,พิจิตร,ที่พักแรมและบริการด้านอาหาร,แรงงานนอกระบบ,คน
576,17651,2565,ชาย,พิจิตร,ข้อมูลข่าวสารการสื่อสาร,แรงงานนอกระบบ,คน
506,17652,2565,ชาย,พิจิตร,กิจกรรมทางวิชาชีพ,แรงงานนอกระบบ,คน
110,17653,2565,ชาย,พิจิตร,กิจกรรมการบริหาร,แรงงานนอกระบบ,คน
411,17654,2565,ชาย,พิจิตร,บริหารราชการและป้องกันประเทศ,แรงงานนอกระบบ,คน
165,17655,2565,ชาย,พิจิตร,ศิลปะบันเทิง,แรงงานนอกระบบ,คน
1800,17656,2565,ชาย,พิจิตร,กิจกรรมบริการอื่นๆ,แรงงานนอกระบบ,คน
53519,17657,2565,หญิง,พิจิตร,เกษตรกรรม,แรงงานนอกระบบ,คน
2537,17658,2565,หญิง,พิจิตร,การผลิต,แรงงานนอกระบบ,คน
523,17659,2565,หญิง,พิจิตร,การจัดหาน้ำการบำบัดน้ำเสีย,แรงงานนอกระบบ,คน
4961,17660,2565,หญิง,พิจิตร,การก่อสร้าง,แรงงานนอกระบบ,คน
19989,17661,2565,หญิง,พิจิตร,การขายส่งการขายปลีก,แรงงานนอกระบบ,คน
109,17662,2565,หญิง,พิจิตร,การขนส่ง,แรงงานนอกระบบ,คน
7523,17663,2565,หญิง,พิจิตร,ที่พักแรมและบริการด้านอาหาร,แรงงานนอกระบบ,คน
777,17664,2565,หญิง,พิจิตร,ข้อมูลข่าวสารการสื่อสาร,แรงงานนอกระบบ,คน
159,17665,2565,หญิง,พิจิตร,กิจกรรมทางวิชาชีพ,แรงงานนอกระบบ,คน
305,17666,2565,หญิง,พิจิตร,กิจกรรมการบริหาร,แรงงานนอกระบบ,คน
1039,17667,2565,หญิง,พิจิตร,บริหารราชการและป้องกันประเทศ,แรงงานนอกระบบ,คน
619,17668,2565,หญิง,พิจิตร,การศึกษา,แรงงานนอกระบบ,คน
260,17669,2565,หญิง,พิจิตร,ด้านสุขภาพและสังคมสงเคราะห์,แรงงานนอกระบบ,คน
215,17670,2565,หญิง,พิจิตร,ศิลปะบันเทิง,แรงงานนอกระบบ,คน
1818,17671,2565,หญิง,พิจิตร,กิจกรรมบริการอื่นๆ,แรงงานนอกระบบ,คน
22408,17672,2565,ชาย,เพชรบูรณ์,เกษตรกรรม,แรงงานในระบบ,คน
8785,17673,2565,ชาย,เพชรบูรณ์,การผลิต,แรงงานในระบบ,คน
1234,17674,2565,ชาย,เพชรบูรณ์,ไฟฟ้าก๊าซและประปา,แรงงานในระบบ,คน
85,17675,2565,ชาย,เพชรบูรณ์,การจัดหาน้ำการบำบัดน้ำเสีย,แรงงานในระบบ,คน
17235,17676,2565,ชาย,เพชรบูรณ์,การก่อสร้าง,แรงงานในระบบ,คน
14424,17677,2565,ชาย,เพชรบูรณ์,การขายส่งการขายปลีก,แรงงานในระบบ,คน
2832,17678,2565,ชาย,เพชรบูรณ์,การขนส่ง,แรงงานในระบบ,คน
3320,17679,2565,ชาย,เพชรบูรณ์,ที่พักแรมและบริการด้านอาหาร,แรงงานในระบบ,คน
359,17680,2565,ชาย,เพชรบูรณ์,ข้อมูลข่าวสารการสื่อสาร,แรงงานในระบบ,คน
1438,17681,2565,ชาย,เพชรบูรณ์,กิจกรรมด้านการเงิน,แรงงานในระบบ,คน
219,17682,2565,ชาย,เพชรบูรณ์,กิจกรรมทางวิชาชีพ,แรงงานในระบบ,คน
80,17683,2565,ชาย,เพชรบูรณ์,กิจกรรมการบริหาร,แรงงานในระบบ,คน
9112,17684,2565,ชาย,เพชรบูรณ์,บริหารราชการและป้องกันประเทศ,แรงงานในระบบ,คน
3783,17685,2565,ชาย,เพชรบูรณ์,การศึกษา,แรงงานในระบบ,คน
1853,17686,2565,ชาย,เพชรบูรณ์,ด้านสุขภาพและสังคมสงเคราะห์,แรงงานในระบบ,คน
574,17687,2565,ชาย,เพชรบูรณ์,กิจกรรมบริการอื่นๆ,แรงงานในระบบ,คน
