PROVINCE,VALUE,QUARTER,SOURCE,_id,SEX,UNIT,REGION,YEAR
อำนาจเจริญ,109.71,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,3069,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2566
อำนาจเจริญ,121.17,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,3070,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2566
บึงกาฬ,140.04,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,3071,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2566
บึงกาฬ,152.44,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,3072,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2566
หนองบัวลำภู,182.24,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,3073,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2566
หนองบัวลำภู,202.89,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,3074,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2566
ขอนแก่น,665.97,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,3075,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2566
ขอนแก่น,738.25,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,3076,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2566
อุดรธานี,486.25,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,3077,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2566
อุดรธานี,538.12,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,3078,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2566
เลย,208.43,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,3079,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2566
เลย,231.12,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,3080,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2566
หนองคาย,176.46,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,3081,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2566
หนองคาย,198.54,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,3082,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2566
มหาสารคาม,297.16,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,3083,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2566
มหาสารคาม,329.48,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,3084,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2566
ร้อยเอ็ด,404.52,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,3085,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2566
ร้อยเอ็ด,448.47,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,3086,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2566
กาฬสินธุ์,303.66,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,3087,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2566
กาฬสินธุ์,336.67,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,3088,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2566
สกลนคร,353.22,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,3089,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2566
สกลนคร,391.67,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,3090,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2566
นครพนม,210.09,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,3091,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2566
นครพนม,232.95,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,3092,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2566
มุกดาหาร,169.14,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,3093,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2566
มุกดาหาร,187.53,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,3094,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2566
นครศรีธรรมราช,583.41,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,3095,ชาย,พันคน,ภาคใต้,2566
นครศรีธรรมราช,631.34,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,3096,หญิง,พันคน,ภาคใต้,2566
กระบี่,166.76,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,3097,ชาย,พันคน,ภาคใต้,2566
กระบี่,180.1,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,3098,หญิง,พันคน,ภาคใต้,2566
พังงา,95.17,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,3099,ชาย,พันคน,ภาคใต้,2566
พังงา,102.3,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,3100,หญิง,พันคน,ภาคใต้,2566
ภูเก็ต,239.66,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,3101,ชาย,พันคน,ภาคใต้,2566
ภูเก็ต,257.13,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,3102,หญิง,พันคน,ภาคใต้,2566
สุราษฏร์ธานี,452.68,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,3103,ชาย,พันคน,ภาคใต้,2566
สุราษฏร์ธานี,488.73,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,3104,หญิง,พันคน,ภาคใต้,2566
ระนอง,112.34,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,3105,ชาย,พันคน,ภาคใต้,2566
ระนอง,121.21,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,3106,หญิง,พันคน,ภาคใต้,2566
ชุมพร,193.37,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,3107,ชาย,พันคน,ภาคใต้,2566
ชุมพร,208.17,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,3108,หญิง,พันคน,ภาคใต้,2566
สงขลา,654.44,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,3109,ชาย,พันคน,ภาคใต้,2566
สงขลา,707.95,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,3110,หญิง,พันคน,ภาคใต้,2566
สตูล,114.87,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,3111,ชาย,พันคน,ภาคใต้,2566
สตูล,124.24,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,3112,หญิง,พันคน,ภาคใต้,2566
ตรัง,242.38,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,3113,ชาย,พันคน,ภาคใต้,2566
ตรัง,262.02,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,3114,หญิง,พันคน,ภาคใต้,2566
พัทลุง,187.06,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,3115,ชาย,พันคน,ภาคใต้,2566
พัทลุง,202.51,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,3116,หญิง,พันคน,ภาคใต้,2566
ปัตตานี,248.46,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,3117,ชาย,พันคน,ภาคใต้,2566
ปัตตานี,268.85,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,3118,หญิง,พันคน,ภาคใต้,2566
ยะลา,184.5,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,3119,ชาย,พันคน,ภาคใต้,2566
ยะลา,199.76,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,3120,หญิง,พันคน,ภาคใต้,2566
นราธิวาส,282.09,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,3121,ชาย,พันคน,ภาคใต้,2566
นราธิวาส,305.37,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,3122,หญิง,พันคน,ภาคใต้,2566
ตราด,113.58,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3123,ชาย,พันคน,ภาคตะวันออก,2568
ตราด,121.02,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3124,หญิง,พันคน,ภาคตะวันออก,2568
นครนายก,107.3,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3125,ชาย,พันคน,ภาคตะวันออก,2568
นครนายก,114.43,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3126,หญิง,พันคน,ภาคตะวันออก,2568
ปราจีนบุรี,270.74,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3127,ชาย,พันคน,ภาคตะวันออก,2568
ปราจีนบุรี,292.9,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3128,หญิง,พันคน,ภาคตะวันออก,2568
ระยอง,474.38,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3129,ชาย,พันคน,ภาคตะวันออก,2568
ระยอง,503.08,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3130,หญิง,พันคน,ภาคตะวันออก,2568
สระแก้ว,278.04,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3131,ชาย,พันคน,ภาคตะวันออก,2568
สระแก้ว,291.57,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3132,หญิง,พันคน,ภาคตะวันออก,2568
กาฬสินธุ์,302.12,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3133,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2568
กาฬสินธุ์,335.78,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3134,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2568
ขอนแก่น,665.71,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3135,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2568
ขอนแก่น,739.78,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3136,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2568
ชัยภูมิ,354.67,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3137,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2568
ชัยภูมิ,394.2,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3138,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2568
นครพนม,208.42,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3139,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2568
นครพนม,231.66,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3140,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2568
นครราชสีมา ,972.73,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3141,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2568
นครราชสีมา ,1080.66,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3142,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2568
บึงกาฬ,139.8,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3143,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2568
บึงกาฬ,152.55,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3144,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2568
บุรีรัมย์,457.57,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3145,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2568
บุรีรัมย์,508.54,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3146,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2568
มหาสารคาม,294.97,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3147,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2568
มหาสารคาม,327.86,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3148,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2568
มุกดาหาร,171.64,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3149,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2568
มุกดาหาร,190.76,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3150,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2568
ยโสธร,171.26,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3151,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2568
ยโสธร,190.35,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3152,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2568
ร้อยเอ็ด,402.39,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3153,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2568
ร้อยเอ็ด,447.2,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3154,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2568
ศรีสะเกษ,353.88,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3155,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2568
ศรีสะเกษ,393.32,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3156,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2568
สกลนคร,351.98,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3157,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2568
สกลนคร,391.25,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3158,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2568
สุรินทร์,398.64,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3159,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2568
สุรินทร์,443.01,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3160,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2568
หนองคาย,177.01,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3161,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2568
หนองคาย,199.65,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3162,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2568
หนองบัวลำภู,181.64,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3163,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2568
หนองบัวลำภู,202.71,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3164,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2568
อำนาจเจริญ,109.67,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3165,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2568
อำนาจเจริญ,121.42,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3166,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2568
อุดรธานี,485.5,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3167,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2568
อุดรธานี,538.55,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3168,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2568
อุบลราชธานี,673.3,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3169,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2568
อุบลราชธานี,748.84,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3170,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2568
เลย,207.86,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3171,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2568
เลย,231.05,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3172,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2568
กำแพงเพชร,314.96,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3173,ชาย,พันคน,ภาคเหนือ,2568
กำแพงเพชร,350.89,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3174,หญิง,พันคน,ภาคเหนือ,2568
ตาก,216.44,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3175,ชาย,พันคน,ภาคเหนือ,2568
ตาก,241.42,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3176,หญิง,พันคน,ภาคเหนือ,2568
นครสวรรค์,357.37,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3177,ชาย,พันคน,ภาคเหนือ,2568
นครสวรรค์,398.21,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3178,หญิง,พันคน,ภาคเหนือ,2568
น่าน,174.57,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3179,ชาย,พันคน,ภาคเหนือ,2568
น่าน,194.6,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3180,หญิง,พันคน,ภาคเหนือ,2568
พะเยา,141.0,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3181,ชาย,พันคน,ภาคเหนือ,2568
พะเยา,157.15,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3182,หญิง,พันคน,ภาคเหนือ,2568
พิจิตร,200.89,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3183,ชาย,พันคน,ภาคเหนือ,2568
พิจิตร,223.7,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3184,หญิง,พันคน,ภาคเหนือ,2568
พิษณุโลก,360.23,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3185,ชาย,พันคน,ภาคเหนือ,2568
พิษณุโลก,401.48,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3186,หญิง,พันคน,ภาคเหนือ,2568
ลำปาง,274.67,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3187,ชาย,พันคน,ภาคเหนือ,2568
ลำปาง,306.12,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3188,หญิง,พันคน,ภาคเหนือ,2568
ลำพูน,155.18,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3189,ชาย,พันคน,ภาคเหนือ,2568
ลำพูน,172.36,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3190,หญิง,พันคน,ภาคเหนือ,2568
สุโขทัย,242.91,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3191,ชาย,พันคน,ภาคเหนือ,2568
สุโขทัย,270.76,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3192,หญิง,พันคน,ภาคเหนือ,2568
อุตรดิตถ์,158.49,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3193,ชาย,พันคน,ภาคเหนือ,2568
อุตรดิตถ์,176.66,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3194,หญิง,พันคน,ภาคเหนือ,2568
อุทัยธานี,107.43,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3195,ชาย,พันคน,ภาคเหนือ,2568
อุทัยธานี,119.77,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3196,หญิง,พันคน,ภาคเหนือ,2568
เชียงราย,453.48,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3197,ชาย,พันคน,ภาคเหนือ,2568
เชียงราย,505.18,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3198,หญิง,พันคน,ภาคเหนือ,2568
เชียงใหม่,722.16,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3199,ชาย,พันคน,ภาคเหนือ,2568
เชียงใหม่,801.98,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3200,หญิง,พันคน,ภาคเหนือ,2568
เพชรบูรณ์,359.47,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3201,ชาย,พันคน,ภาคเหนือ,2568
เพชรบูรณ์,400.69,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3202,หญิง,พันคน,ภาคเหนือ,2568
แพร่,143.47,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3203,ชาย,พันคน,ภาคเหนือ,2568
แพร่,159.94,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3204,หญิง,พันคน,ภาคเหนือ,2568
แม่ฮ่องสอน,99.33,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3205,ชาย,พันคน,ภาคเหนือ,2568
แม่ฮ่องสอน,110.7,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3206,หญิง,พันคน,ภาคเหนือ,2568
กระบี่,168.33,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3207,ชาย,พันคน,ภาคใต้,2568
กระบี่,181.96,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3208,หญิง,พันคน,ภาคใต้,2568
ชุมพร,193.8,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3209,ชาย,พันคน,ภาคใต้,2568
ชุมพร,208.85,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3210,หญิง,พันคน,ภาคใต้,2568
ตรัง,242.96,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3211,ชาย,พันคน,ภาคใต้,2568
ตรัง,262.9,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3212,หญิง,พันคน,ภาคใต้,2568
นครศรีธรรมราช,586.24,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3213,ชาย,พันคน,ภาคใต้,2568
นครศรีธรรมราช,635.01,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3214,หญิง,พันคน,ภาคใต้,2568
พังงา,95.04,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3215,ชาย,พันคน,ภาคใต้,2568
พังงา,102.26,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3216,หญิง,พันคน,ภาคใต้,2568
พัทลุง,187.19,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3217,ชาย,พันคน,ภาคใต้,2568
พัทลุง,202.84,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3218,หญิง,พันคน,ภาคใต้,2568
ภูเก็ต,242.42,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3219,ชาย,พันคน,ภาคใต้,2568
ภูเก็ต,260.36,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3220,หญิง,พันคน,ภาคใต้,2568
ระนอง,114.37,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3221,ชาย,พันคน,ภาคใต้,2568
ระนอง,123.52,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3222,หญิง,พันคน,ภาคใต้,2568
สงขลา,661.29,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3223,ชาย,พันคน,ภาคใต้,2568
สงขลา,716.01,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3224,หญิง,พันคน,ภาคใต้,2568
สตูล,115.91,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3225,ชาย,พันคน,ภาคใต้,2568
สตูล,125.48,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3226,หญิง,พันคน,ภาคใต้,2568
สุราษฏร์ธานี,456.36,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3227,ชาย,พันคน,ภาคใต้,2568
สุราษฏร์ธานี,493.18,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3228,หญิง,พันคน,ภาคใต้,2568
นราธิวาส,283.99,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3229,ชาย,พันคน,ภาคใต้ชายแดน,2568
นราธิวาส,307.71,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3230,หญิง,พันคน,ภาคใต้ชายแดน,2568
ปัตตานี,249.5,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3231,ชาย,พันคน,ภาคใต้ชายแดน,2568
ปัตตานี,270.23,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3232,หญิง,พันคน,ภาคใต้ชายแดน,2568
ยะลา,186.05,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3233,ชาย,พันคน,ภาคใต้ชายแดน,2568
ยะลา,201.63,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,3234,หญิง,พันคน,ภาคใต้ชายแดน,2568
กรุงเทพมหานคร,3746.21,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,3235,ชาย,พันคน,กรุงเทพมหานคร,2568
กรุงเทพมหานคร,4156.28,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,3236,หญิง,พันคน,กรุงเทพมหานคร,2568
กาญจนบุรี,339.67,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,3237,ชาย,พันคน,ภาคกลาง,2568
กาญจนบุรี,362.36,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,3238,หญิง,พันคน,ภาคกลาง,2568
ชัยนาท,118.55,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,3239,ชาย,พันคน,ภาคกลาง,2568
ชัยนาท,125.65,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,3240,หญิง,พันคน,ภาคกลาง,2568
นครปฐม,542.44,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,3241,ชาย,พันคน,ภาคกลาง,2568
นครปฐม,611.32,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,3242,หญิง,พันคน,ภาคกลาง,2568
นนทบุรี,808.88,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,3243,ชาย,พันคน,ภาคกลาง,2568
นนทบุรี,911.45,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,3244,หญิง,พันคน,ภาคกลาง,2568
ปทุมธานี,808.13,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,3245,ชาย,พันคน,ภาคกลาง,2568
ปทุมธานี,910.95,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,3246,หญิง,พันคน,ภาคกลาง,2568
ประจวบคีรีขันธ์,197.51,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,3247,ชาย,พันคน,ภาคกลาง,2568
ประจวบคีรีขันธ์,210.11,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,3248,หญิง,พันคน,ภาคกลาง,2568
พระนครศรีอยุธยา,386.8,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,3249,ชาย,พันคน,ภาคกลาง,2568
พระนครศรีอยุธยา,409.81,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,3250,หญิง,พันคน,ภาคกลาง,2568
ราชบุรี,331.17,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,3251,ชาย,พันคน,ภาคกลาง,2568
ราชบุรี,353.16,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,3252,หญิง,พันคน,ภาคกลาง,2568
ลพบุรี,320.18,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,3253,ชาย,พันคน,ภาคกลาง,2568
ลพบุรี,339.59,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,3254,หญิง,พันคน,ภาคกลาง,2568
สมุทรปราการ,1024.6,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,3255,ชาย,พันคน,ภาคกลาง,2568
สมุทรปราการ,1156.37,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,3256,หญิง,พันคน,ภาคกลาง,2568
สมุทรสงคราม,70.84,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,3257,ชาย,พันคน,ภาคกลาง,2568
สมุทรสงคราม,75.47,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,3258,หญิง,พันคน,ภาคกลาง,2568
สมุทรสาคร,479.84,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,3259,ชาย,พันคน,ภาคกลาง,2568
สมุทรสาคร,540.09,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,3260,หญิง,พันคน,ภาคกลาง,2568
สระบุรี,321.26,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,3261,ชาย,พันคน,ภาคกลาง,2568
สระบุรี,340.37,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,3262,หญิง,พันคน,ภาคกลาง,2568
สิงห์บุรี,75.43,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,3263,ชาย,พันคน,ภาคกลาง,2568
สิงห์บุรี,79.98,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,3264,หญิง,พันคน,ภาคกลาง,2568
สุพรรณบุรี,343.51,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,3265,ชาย,พันคน,ภาคกลาง,2568
