province,sex,quarter,_id,year,value,attribute,variable,unit,source
สมุทรสาคร,ชาย,ไตรมาสที่ 4,6110,2567,1595.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,หญิง,ไตรมาสที่ 4,6111,2567,0.0,ศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,รวม,ไตรมาสที่ 4,6112,2567,0.2,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,ชาย,ไตรมาสที่ 4,6113,2567,0.4,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,หญิง,ไตรมาสที่ 4,6114,2567,0.0,ศูนย์จุดศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,รวม,ไตรมาสที่ 1,6115,2568,8894.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,ชาย,ไตรมาสที่ 1,6116,2568,5371.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,หญิง,ไตรมาสที่ 1,6117,2568,3523.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,รวม,ไตรมาสที่ 1,6118,2568,1.1,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,ชาย,ไตรมาสที่ 1,6119,2568,1.3,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,หญิง,ไตรมาสที่ 1,6120,2568,0.9,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,รวม,ไตรมาสที่ 1,6121,2564,1689.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,ชาย,ไตรมาสที่ 1,6122,2564,975.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,หญิง,ไตรมาสที่ 1,6123,2564,714.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,รวม,ไตรมาสที่ 1,6124,2564,1.5,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,ชาย,ไตรมาสที่ 1,6125,2564,1.6,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,หญิง,ไตรมาสที่ 1,6126,2564,1.4,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,รวม,ไตรมาสที่ 2,6127,2564,1463.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,ชาย,ไตรมาสที่ 2,6128,2564,616.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,หญิง,ไตรมาสที่ 2,6129,2564,848.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,รวม,ไตรมาสที่ 2,6130,2564,1.3,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,ชาย,ไตรมาสที่ 2,6131,2564,1.0,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,หญิง,ไตรมาสที่ 2,6132,2564,1.7,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,รวม,ไตรมาสที่ 3,6133,2564,2422.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,ชาย,ไตรมาสที่ 3,6134,2564,901.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,หญิง,ไตรมาสที่ 3,6135,2564,1522.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,รวม,ไตรมาสที่ 3,6136,2564,2.3,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,ชาย,ไตรมาสที่ 3,6137,2564,1.6,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,หญิง,ไตรมาสที่ 3,6138,2564,3.2,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,รวม,ไตรมาสที่ 4,6139,2564,1257.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,ชาย,ไตรมาสที่ 4,6140,2564,373.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,หญิง,ไตรมาสที่ 4,6141,2564,884.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,รวม,ไตรมาสที่ 4,6142,2564,1.1,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,ชาย,ไตรมาสที่ 4,6143,2564,0.6,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,หญิง,ไตรมาสที่ 4,6144,2564,1.8,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,รวม,ไตรมาสที่ 1,6145,2565,980.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,ชาย,ไตรมาสที่ 1,6146,2565,609.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,หญิง,ไตรมาสที่ 1,6147,2565,371.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,รวม,ไตรมาสที่ 1,6148,2565,1.0,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,ชาย,ไตรมาสที่ 1,6149,2565,1.1,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,หญิง,ไตรมาสที่ 1,6150,2565,0.8,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,รวม,ไตรมาสที่ 2,6151,2565,973.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,ชาย,ไตรมาสที่ 2,6152,2565,587.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,หญิง,ไตรมาสที่ 2,6153,2565,386.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,รวม,ไตรมาสที่ 2,6154,2565,1.0,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,ชาย,ไตรมาสที่ 2,6155,2565,1.1,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,หญิง,ไตรมาสที่ 2,6156,2565,0.8,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,รวม,ไตรมาสที่ 3,6157,2565,844.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,ชาย,ไตรมาสที่ 3,6158,2565,420.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,หญิง,ไตรมาสที่ 3,6159,2565,424.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,รวม,ไตรมาสที่ 3,6160,2565,0.8,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,ชาย,ไตรมาสที่ 3,6161,2565,0.7,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,หญิง,ไตรมาสที่ 3,6162,2565,0.9,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,รวม,ไตรมาสที่ 4,6163,2565,599.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,ชาย,ไตรมาสที่ 4,6164,2565,120.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,หญิง,ไตรมาสที่ 4,6165,2565,479.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,รวม,ไตรมาสที่ 4,6166,2565,0.6,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,ชาย,ไตรมาสที่ 4,6167,2565,0.2,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,หญิง,ไตรมาสที่ 4,6168,2565,1.1,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,รวม,ไตรมาสที่ 1,6169,2566,501.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,ชาย,ไตรมาสที่ 1,6170,2566,383.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,หญิง,ไตรมาสที่ 1,6171,2566,118.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,รวม,ไตรมาสที่ 1,6172,2566,0.5,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,ชาย,ไตรมาสที่ 1,6173,2566,0.7,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,หญิง,ไตรมาสที่ 1,6174,2566,0.3,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,รวม,ไตรมาสที่ 2,6175,2566,895.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,ชาย,ไตรมาสที่ 2,6176,2566,545.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,หญิง,ไตรมาสที่ 2,6177,2566,349.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,รวม,ไตรมาสที่ 2,6178,2566,0.9,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,ชาย,ไตรมาสที่ 2,6179,2566,1.0,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,หญิง,ไตรมาสที่ 2,6180,2566,0.8,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,รวม,ไตรมาสที่ 3,6181,2566,494.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,ชาย,ไตรมาสที่ 3,6182,2566,312.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,หญิง,ไตรมาสที่ 3,6183,2566,182.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,รวม,ไตรมาสที่ 3,6184,2566,0.5,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,ชาย,ไตรมาสที่ 3,6185,2566,0.6,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,หญิง,ไตรมาสที่ 3,6186,2566,0.4,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,รวม,ไตรมาสที่ 4,6187,2566,808.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,ชาย,ไตรมาสที่ 4,6188,2566,583.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,หญิง,ไตรมาสที่ 4,6189,2566,225.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,รวม,ไตรมาสที่ 4,6190,2566,0.8,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,ชาย,ไตรมาสที่ 4,6191,2566,1.0,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,หญิง,ไตรมาสที่ 4,6192,2566,0.5,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,รวม,ไตรมาสที่ 1,6193,2567,714.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,ชาย,ไตรมาสที่ 1,6194,2567,49.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,หญิง,ไตรมาสที่ 1,6195,2567,665.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,รวม,ไตรมาสที่ 1,6196,2567,0.7,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,ชาย,ไตรมาสที่ 1,6197,2567,0.1,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,หญิง,ไตรมาสที่ 1,6198,2567,1.4,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,รวม,ไตรมาสที่ 2,6199,2567,718.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,ชาย,ไตรมาสที่ 2,6200,2567,312.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,หญิง,ไตรมาสที่ 2,6201,2567,406.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,รวม,ไตรมาสที่ 2,6202,2567,0.7,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,ชาย,ไตรมาสที่ 2,6203,2567,0.5,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,หญิง,ไตรมาสที่ 2,6204,2567,0.8,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,รวม,ไตรมาสที่ 3,6205,2567,1066.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,ชาย,ไตรมาสที่ 3,6206,2567,223.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,หญิง,ไตรมาสที่ 3,6207,2567,843.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,รวม,ไตรมาสที่ 3,6208,2567,1.0,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,ชาย,ไตรมาสที่ 3,6209,2567,0.4,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,หญิง,ไตรมาสที่ 3,6210,2567,1.8,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,รวม,ไตรมาสที่ 4,6211,2567,594.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,ชาย,ไตรมาสที่ 4,6212,2567,337.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,หญิง,ไตรมาสที่ 4,6213,2567,257.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,รวม,ไตรมาสที่ 4,6214,2567,0.6,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,ชาย,ไตรมาสที่ 4,6215,2567,0.6,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,หญิง,ไตรมาสที่ 4,6216,2567,0.6,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,รวม,ไตรมาสที่ 1,6217,2568,557.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,ชาย,ไตรมาสที่ 1,6218,2568,142.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,หญิง,ไตรมาสที่ 1,6219,2568,414.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,รวม,ไตรมาสที่ 1,6220,2568,0.5,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,ชาย,ไตรมาสที่ 1,6221,2568,0.3,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,หญิง,ไตรมาสที่ 1,6222,2568,0.9,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
เพชรบุรี,รวม,ไตรมาสที่ 1,6223,2564,3987.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
เพชรบุรี,ชาย,ไตรมาสที่ 1,6224,2564,2387.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
เพชรบุรี,หญิง,ไตรมาสที่ 1,6225,2564,1599.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
เพชรบุรี,รวม,ไตรมาสที่ 1,6226,2564,1.4,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
เพชรบุรี,ชาย,ไตรมาสที่ 1,6227,2564,1.6,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
เพชรบุรี,หญิง,ไตรมาสที่ 1,6228,2564,1.2,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
เพชรบุรี,รวม,ไตรมาสที่ 2,6229,2564,4194.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
เพชรบุรี,ชาย,ไตรมาสที่ 2,6230,2564,2542.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
เพชรบุรี,หญิง,ไตรมาสที่ 2,6231,2564,1652.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
เพชรบุรี,รวม,ไตรมาสที่ 2,6232,2564,1.5,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
เพชรบุรี,ชาย,ไตรมาสที่ 2,6233,2564,1.7,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
เพชรบุรี,หญิง,ไตรมาสที่ 2,6234,2564,1.3,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
เพชรบุรี,รวม,ไตรมาสที่ 3,6235,2564,6069.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
เพชรบุรี,ชาย,ไตรมาสที่ 3,6236,2564,3345.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
เพชรบุรี,หญิง,ไตรมาสที่ 3,6237,2564,2724.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
เพชรบุรี,รวม,ไตรมาสที่ 3,6238,2564,2.2,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
เพชรบุรี,ชาย,ไตรมาสที่ 3,6239,2564,2.2,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
เพชรบุรี,หญิง,ไตรมาสที่ 3,6240,2564,2.1,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
เพชรบุรี,รวม,ไตรมาสที่ 4,6241,2564,3191.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
เพชรบุรี,ชาย,ไตรมาสที่ 4,6242,2564,1937.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
เพชรบุรี,หญิง,ไตรมาสที่ 4,6243,2564,1254.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
เพชรบุรี,รวม,ไตรมาสที่ 4,6244,2564,1.1,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
เพชรบุรี,ชาย,ไตรมาสที่ 4,6245,2564,1.3,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
เพชรบุรี,หญิง,ไตรมาสที่ 4,6246,2564,0.9,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
เพชรบุรี,รวม,ไตรมาสที่ 1,6247,2565,3483.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
เพชรบุรี,ชาย,ไตรมาสที่ 1,6248,2565,2643.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
เพชรบุรี,หญิง,ไตรมาสที่ 1,6249,2565,840.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
เพชรบุรี,รวม,ไตรมาสที่ 1,6250,2565,1.2,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
เพชรบุรี,ชาย,ไตรมาสที่ 1,6251,2565,1.8,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
เพชรบุรี,หญิง,ไตรมาสที่ 1,6252,2565,0.6,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
เพชรบุรี,รวม,ไตรมาสที่ 2,6253,2565,4672.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
เพชรบุรี,ชาย,ไตรมาสที่ 2,6254,2565,3534.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
เพชรบุรี,หญิง,ไตรมาสที่ 2,6255,2565,1138.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
เพชรบุรี,รวม,ไตรมาสที่ 2,6256,2565,1.6,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
เพชรบุรี,ชาย,ไตรมาสที่ 2,6257,2565,2.3,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
เพชรบุรี,หญิง,ไตรมาสที่ 2,6258,2565,0.8,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
เพชรบุรี,รวม,ไตรมาสที่ 3,6259,2565,3434.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
เพชรบุรี,ชาย,ไตรมาสที่ 3,6260,2565,1867.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
เพชรบุรี,หญิง,ไตรมาสที่ 3,6261,2565,1567.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
เพชรบุรี,รวม,ไตรมาสที่ 3,6262,2565,1.2,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
เพชรบุรี,ชาย,ไตรมาสที่ 3,6263,2565,1.2,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
เพชรบุรี,หญิง,ไตรมาสที่ 3,6264,2565,1.1,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
เพชรบุรี,รวม,ไตรมาสที่ 4,6265,2565,1687.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
เพชรบุรี,ชาย,ไตรมาสที่ 4,6266,2565,287.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
เพชรบุรี,หญิง,ไตรมาสที่ 4,6267,2565,1400.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
เพชรบุรี,รวม,ไตรมาสที่ 4,6268,2565,0.6,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
เพชรบุรี,ชาย,ไตรมาสที่ 4,6269,2565,0.2,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
เพชรบุรี,หญิง,ไตรมาสที่ 4,6270,2565,1.0,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
เพชรบุรี,รวม,ไตรมาสที่ 1,6271,2566,1330.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
เพชรบุรี,ชาย,ไตรมาสที่ 1,6272,2566,1125.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
เพชรบุรี,หญิง,ไตรมาสที่ 1,6273,2566,205.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
เพชรบุรี,รวม,ไตรมาสที่ 1,6274,2566,0.5,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
เพชรบุรี,ชาย,ไตรมาสที่ 1,6275,2566,0.7,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
เพชรบุรี,หญิง,ไตรมาสที่ 1,6276,2566,0.2,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
เพชรบุรี,รวม,ไตรมาสที่ 2,6277,2566,3123.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
เพชรบุรี,ชาย,ไตรมาสที่ 2,6278,2566,1758.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
เพชรบุรี,หญิง,ไตรมาสที่ 2,6279,2566,1365.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
เพชรบุรี,รวม,ไตรมาสที่ 2,6280,2566,1.1,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
เพชรบุรี,ชาย,ไตรมาสที่ 2,6281,2566,1.1,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
เพชรบุรี,หญิง,ไตรมาสที่ 2,6282,2566,1.0,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
เพชรบุรี,รวม,ไตรมาสที่ 3,6283,2566,2171.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
เพชรบุรี,ชาย,ไตรมาสที่ 3,6284,2566,1327.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
เพชรบุรี,หญิง,ไตรมาสที่ 3,6285,2566,844.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
เพชรบุรี,รวม,ไตรมาสที่ 3,6286,2566,0.7,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
เพชรบุรี,ชาย,ไตรมาสที่ 3,6287,2566,0.8,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
เพชรบุรี,หญิง,ไตรมาสที่ 3,6288,2566,0.6,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
เพชรบุรี,รวม,ไตรมาสที่ 4,6289,2566,386.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
เพชรบุรี,ชาย,ไตรมาสที่ 4,6290,2566,0.0,ศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
เพชรบุรี,หญิง,ไตรมาสที่ 4,6291,2566,386.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
