PROVINCE,VALUE,QUARTER,SOURCE,_id,SEX,UNIT,REGION,YEAR
นครสวรรค์,267.6,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,2227,ชาย,พันคน,ภาคเหนือ,2566
นครสวรรค์,236.5,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,2228,หญิง,พันคน,ภาคเหนือ,2566
อุทัยธานี,79.3,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,2229,ชาย,พันคน,ภาคเหนือ,2566
อุทัยธานี,66.2,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,2230,หญิง,พันคน,ภาคเหนือ,2566
กำแพงเพชร,226.2,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,2231,ชาย,พันคน,ภาคเหนือ,2566
กำแพงเพชร,208.3,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,2232,หญิง,พันคน,ภาคเหนือ,2566
ตาก,158.6,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,2233,ชาย,พันคน,ภาคเหนือ,2566
ตาก,129.4,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,2234,หญิง,พันคน,ภาคเหนือ,2566
สุโขทัย,184.4,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,2235,ชาย,พันคน,ภาคเหนือ,2566
สุโขทัย,166.1,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,2236,หญิง,พันคน,ภาคเหนือ,2566
พิษณุโลก,272.4,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,2237,ชาย,พันคน,ภาคเหนือ,2566
พิษณุโลก,236.3,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,2238,หญิง,พันคน,ภาคเหนือ,2566
พิจิตร,152.9,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,2239,ชาย,พันคน,ภาคเหนือ,2566
พิจิตร,127.3,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,2240,หญิง,พันคน,ภาคเหนือ,2566
เพชรบูรณ์,265.9,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,2241,ชาย,พันคน,ภาคเหนือ,2566
เพชรบูรณ์,215.1,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,2242,หญิง,พันคน,ภาคเหนือ,2566
นครราชสีมา,665.2,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,2243,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2566
นครราชสีมา,592.3,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,2244,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2566
บุรีรัมย์,362.0,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,2245,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2566
บุรีรัมย์,297.9,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,2246,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2566
สุรินทร์,270.8,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,2247,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2566
สุรินทร์,235.6,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,2248,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2566
ศรีสะเกษ,292.8,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,2249,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2566
ศรีสะเกษ,265.7,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,2250,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2566
อุบลราชธานี,507.6,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,2251,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2566
อุบลราชธานี,392.7,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,2252,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2566
ยโสธร,137.7,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,2253,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2566
ยโสธร,142.1,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,2254,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2566
ชัยภูมิ,257.4,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,2255,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2566
ชัยภูมิ,230.4,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,2256,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2566
อำนาจเจริญ,80.4,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,2257,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2566
อำนาจเจริญ,70.1,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,2258,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2566
บึงกาฬ,97.6,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,2259,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2566
บึงกาฬ,80.4,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,2260,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2566
หนองบัวลำภู,140.1,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,2261,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2566
หนองบัวลำภู,123.0,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,2262,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2566
ขอนแก่น,502.4,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,2263,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2566
ขอนแก่น,458.8,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,2264,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2566
อุดรธานี,353.5,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,2265,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2566
อุดรธานี,291.1,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,2266,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2566
เลย,141.5,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,2267,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2566
เลย,129.2,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,2268,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2566
หนองคาย,123.0,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,2269,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2566
หนองคาย,98.0,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,2270,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2566
มหาสารคาม,218.1,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,2271,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2566
มหาสารคาม,197.7,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,2272,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2566
ร้อยเอ็ด,309.4,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,2273,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2566
ร้อยเอ็ด,273.0,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,2274,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2566
กาฬสินธุ์,218.8,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,2275,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2566
กาฬสินธุ์,182.5,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,2276,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2566
สกลนคร,253.0,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,2277,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2566
สกลนคร,194.6,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,2278,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2566
นครพนม,157.1,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,2279,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2566
นครพนม,131.0,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,2280,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2566
มุกดาหาร,125.3,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,2281,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2566
มุกดาหาร,112.6,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,2282,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2566
นครศรีธรรมราช,458.4,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,2283,ชาย,พันคน,ภาคใต้,2566
นครศรีธรรมราช,375.7,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,2284,หญิง,พันคน,ภาคใต้,2566
กระบี่,136.4,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,2285,ชาย,พันคน,ภาคใต้,2566
กระบี่,113.9,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,2286,หญิง,พันคน,ภาคใต้,2566
พังงา,74.9,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,2287,ชาย,พันคน,ภาคใต้,2566
พังงา,49.7,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,2288,หญิง,พันคน,ภาคใต้,2566
ภูเก็ต,183.6,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,2289,ชาย,พันคน,ภาคใต้,2566
ภูเก็ต,163.9,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,2290,หญิง,พันคน,ภาคใต้,2566
สุราษฏร์ธานี,360.2,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,2291,ชาย,พันคน,ภาคใต้,2566
สุราษฏร์ธานี,279.9,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,2292,หญิง,พันคน,ภาคใต้,2566
ระนอง,87.2,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,2293,ชาย,พันคน,ภาคใต้,2566
ระนอง,59.9,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,2294,หญิง,พันคน,ภาคใต้,2566
ชุมพร,162.9,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,2295,ชาย,พันคน,ภาคใต้,2566
ชุมพร,124.3,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,2296,หญิง,พันคน,ภาคใต้,2566
สงขลา,483.5,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,2297,ชาย,พันคน,ภาคใต้,2566
สงขลา,424.0,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,2298,หญิง,พันคน,ภาคใต้,2566
สตูล,87.7,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,2299,ชาย,พันคน,ภาคใต้,2566
สตูล,66.0,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,2300,หญิง,พันคน,ภาคใต้,2566
ตรัง,201.2,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,2301,ชาย,พันคน,ภาคใต้,2566
ตรัง,171.2,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,2302,หญิง,พันคน,ภาคใต้,2566
พัทลุง,146.4,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,2303,ชาย,พันคน,ภาคใต้,2566
พัทลุง,133.2,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,2304,หญิง,พันคน,ภาคใต้,2566
ปัตตานี,190.3,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,2305,ชาย,พันคน,ภาคใต้,2566
ปัตตานี,147.7,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,2306,หญิง,พันคน,ภาคใต้,2566
ยะลา,146.2,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,2307,ชาย,พันคน,ภาคใต้,2566
ยะลา,118.2,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,2308,หญิง,พันคน,ภาคใต้,2566
นราธิวาส,205.8,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,2309,ชาย,พันคน,ภาคใต้,2566
นราธิวาส,143.9,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,2310,หญิง,พันคน,ภาคใต้,2566
กรุงเทพมหานคร,2967.8,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,2311,ชาย,พันคน,กรุงเทพมหานคร,2566
กรุงเทพมหานคร,2753.4,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,2312,หญิง,พันคน,กรุงเทพมหานคร,2566
สมุทรปราการ,790.8,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,2313,ชาย,พันคน,ภาคกลาง,2566
สมุทรปราการ,735.5,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,2314,หญิง,พันคน,ภาคกลาง,2566
นนทบุรี,622.6,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,2315,ชาย,พันคน,ภาคกลาง,2566
นนทบุรี,540.1,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,2316,หญิง,พันคน,ภาคกลาง,2566
ปทุมธานี,599.3,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,2317,ชาย,พันคน,ภาคกลาง,2566
ปทุมธานี,525.8,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,2318,หญิง,พันคน,ภาคกลาง,2566
พระนครศรีอยุธยา,274.3,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,2319,ชาย,พันคน,ภาคกลาง,2566
พระนครศรีอยุธยา,247.7,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,2320,หญิง,พันคน,ภาคกลาง,2566
อ่างทอง,65.5,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,2321,ชาย,พันคน,ภาคกลาง,2566
อ่างทอง,55.8,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,2322,หญิง,พันคน,ภาคกลาง,2566
ลพบุรี,237.8,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,2323,ชาย,พันคน,ภาคกลาง,2566
ลพบุรี,196.6,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,2324,หญิง,พันคน,ภาคกลาง,2566
สิงห์บุรี,56.8,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,2325,ชาย,พันคน,ภาคกลาง,2566
สิงห์บุรี,47.7,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,2326,หญิง,พันคน,ภาคกลาง,2566
ชัยนาท,89.9,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,2327,ชาย,พันคน,ภาคกลาง,2566
ชัยนาท,79.7,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,2328,หญิง,พันคน,ภาคกลาง,2566
สระบุรี,234.1,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,2329,ชาย,พันคน,ภาคกลาง,2566
สระบุรี,185.0,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,2330,หญิง,พันคน,ภาคกลาง,2566
ชลบุรี,662.5,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,2331,ชาย,พันคน,ภาคกลาง,2566
ชลบุรี,567.5,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,2332,หญิง,พันคน,ภาคกลาง,2566
ระยอง,379.8,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,2333,ชาย,พันคน,ภาคกลาง,2566
ระยอง,332.5,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,2334,หญิง,พันคน,ภาคกลาง,2566
จันทบุรี,194.0,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,2335,ชาย,พันคน,ภาคกลาง,2566
จันทบุรี,168.3,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,2336,หญิง,พันคน,ภาคกลาง,2566
ตราด,92.9,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,2337,ชาย,พันคน,ภาคกลาง,2566
ตราด,78.6,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,2338,หญิง,พันคน,ภาคกลาง,2566
ฉะเชิงเทรา,306.0,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,2339,ชาย,พันคน,ภาคกลาง,2566
ฉะเชิงเทรา,258.4,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,2340,หญิง,พันคน,ภาคกลาง,2566
ปราจีนบุรี,207.4,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,2341,ชาย,พันคน,ภาคกลาง,2566
ปราจีนบุรี,184.5,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,2342,หญิง,พันคน,ภาคกลาง,2566
นครนายก,82.4,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,2343,ชาย,พันคน,ภาคกลาง,2566
นครนายก,69.8,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,2344,หญิง,พันคน,ภาคกลาง,2566
สระแก้ว,208.4,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,2345,ชาย,พันคน,ภาคกลาง,2566
สระแก้ว,169.9,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,2346,หญิง,พันคน,ภาคกลาง,2566
ราชบุรี,260.4,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,2347,ชาย,พันคน,ภาคกลาง,2566
ราชบุรี,222.6,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,2348,หญิง,พันคน,ภาคกลาง,2566
กาญจนบุรี,265.3,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,2349,ชาย,พันคน,ภาคกลาง,2566
กาญจนบุรี,228.8,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,2350,หญิง,พันคน,ภาคกลาง,2566
สุพรรณบุรี,271.1,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,2351,ชาย,พันคน,ภาคกลาง,2566
สุพรรณบุรี,218.1,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,2352,หญิง,พันคน,ภาคกลาง,2566
นครปฐม,439.4,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,2353,ชาย,พันคน,ภาคกลาง,2566
นครปฐม,426.8,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,2354,หญิง,พันคน,ภาคกลาง,2566
สมุทรสาคร,400.9,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,2355,ชาย,พันคน,ภาคกลาง,2566
สมุทรสาคร,383.3,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,2356,หญิง,พันคน,ภาคกลาง,2566
สมุทรสงคราม,56.4,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,2357,ชาย,พันคน,ภาคกลาง,2566
สมุทรสงคราม,46.3,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,2358,หญิง,พันคน,ภาคกลาง,2566
เพชรบุรี,160.0,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,2359,ชาย,พันคน,ภาคกลาง,2566
เพชรบุรี,132.0,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,2360,หญิง,พันคน,ภาคกลาง,2566
ประจวบคีรีขันธ์,148.3,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,2361,ชาย,พันคน,ภาคกลาง,2566
ประจวบคีรีขันธ์,122.3,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,2362,หญิง,พันคน,ภาคกลาง,2566
เชียงใหม่,531.6,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,2363,ชาย,พันคน,ภาคเหนือ,2566
เชียงใหม่,485.1,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,2364,หญิง,พันคน,ภาคเหนือ,2566
ลำพูน,118.3,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,2365,ชาย,พันคน,ภาคเหนือ,2566
ลำพูน,113.6,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,2366,หญิง,พันคน,ภาคเหนือ,2566
ลำปาง,198.0,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,2367,ชาย,พันคน,ภาคเหนือ,2566
ลำปาง,164.7,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,2368,หญิง,พันคน,ภาคเหนือ,2566
อุตรดิตถ์,117.4,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,2369,ชาย,พันคน,ภาคเหนือ,2566
อุตรดิตถ์,92.3,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,2370,หญิง,พันคน,ภาคเหนือ,2566
แพร่,104.1,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,2371,ชาย,พันคน,ภาคเหนือ,2566
แพร่,91.6,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,2372,หญิง,พันคน,ภาคเหนือ,2566
น่าน,133.0,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,2373,ชาย,พันคน,ภาคเหนือ,2566
น่าน,123.8,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,2374,หญิง,พันคน,ภาคเหนือ,2566
พะเยา,96.8,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,2375,ชาย,พันคน,ภาคเหนือ,2566
พะเยา,74.2,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,2376,หญิง,พันคน,ภาคเหนือ,2566
เชียงราย,349.3,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,2377,ชาย,พันคน,ภาคเหนือ,2566
เชียงราย,265.2,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,2378,หญิง,พันคน,ภาคเหนือ,2566
แม่ฮ่องสอน,77.6,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,2379,ชาย,พันคน,ภาคเหนือ,2566
แม่ฮ่องสอน,70.7,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,2380,หญิง,พันคน,ภาคเหนือ,2566
นครสวรรค์,257.3,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,2381,ชาย,พันคน,ภาคเหนือ,2566
นครสวรรค์,234.8,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,2382,หญิง,พันคน,ภาคเหนือ,2566
อุทัยธานี,83.0,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,2383,ชาย,พันคน,ภาคเหนือ,2566
อุทัยธานี,73.2,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,2384,หญิง,พันคน,ภาคเหนือ,2566
กำแพงเพชร,231.8,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,2385,ชาย,พันคน,ภาคเหนือ,2566
กำแพงเพชร,205.3,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,2386,หญิง,พันคน,ภาคเหนือ,2566
ตาก,158.9,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,2387,ชาย,พันคน,ภาคเหนือ,2566
ตาก,130.6,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,2388,หญิง,พันคน,ภาคเหนือ,2566
สุโขทัย,187.8,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,2389,ชาย,พันคน,ภาคเหนือ,2566
สุโขทัย,175.8,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,2390,หญิง,พันคน,ภาคเหนือ,2566
พิษณุโลก,272.4,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,2391,ชาย,พันคน,ภาคเหนือ,2566
พิษณุโลก,238.2,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,2392,หญิง,พันคน,ภาคเหนือ,2566
พิจิตร,149.6,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,2393,ชาย,พันคน,ภาคเหนือ,2566
พิจิตร,125.6,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,2394,หญิง,พันคน,ภาคเหนือ,2566
เพชรบูรณ์,256.4,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,2395,ชาย,พันคน,ภาคเหนือ,2566
เพชรบูรณ์,220.6,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,2396,หญิง,พันคน,ภาคเหนือ,2566
นครราชสีมา,694.0,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,2397,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2566
นครราชสีมา,610.9,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,2398,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2566
บุรีรัมย์,357.9,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,2399,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2566
บุรีรัมย์,295.7,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,2400,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2566
สุรินทร์,281.9,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,2401,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2566
สุรินทร์,237.7,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,2402,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2566
ศรีสะเกษ,286.0,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,2403,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2566
ศรีสะเกษ,258.7,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,2404,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2566
อุบลราชธานี,497.6,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,2405,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2566
อุบลราชธานี,374.8,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,2406,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2566
ยโสธร,137.1,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,2407,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2566
ยโสธร,134.7,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,2408,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2566
ชัยภูมิ,264.2,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,2409,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2566
ชัยภูมิ,239.0,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,2410,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2566
อำนาจเจริญ,80.1,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,2411,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2566
อำนาจเจริญ,66.5,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,2412,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2566
บึงกาฬ,103.9,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,2413,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2566
บึงกาฬ,92.9,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,2414,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2566
หนองบัวลำภู,137.5,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,2415,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2566
