GENDER_NAME,MONTH_EMG_REGISTER,_id,CNT_PERSONAL,ZONE_REG_NAME,PROVINCE_NAME,YEAR_EMG_REGISTER,SSO_STATUS_NAME
ชาย,ตุลาคม,4987,12,ไม่ระบุ,ไม่ระบุ,2564,ผู้ประกันตนมาตรา 40
หญิง,ตุลาคม,4988,13,ไม่ระบุ,ไม่ระบุ,2564,ผู้ประกันตนมาตรา 40
ชาย,ธันวาคม,4989,3,กรุงเทพมหานครและปริมณฑล,กรุงเทพมหานคร,2564,ผู้ประกันตนมาตรา 39
หญิง,ธันวาคม,4990,6,กรุงเทพมหานครและปริมณฑล,กรุงเทพมหานคร,2564,ผู้ประกันตนมาตรา 39
ชาย,ธันวาคม,4991,10,กรุงเทพมหานครและปริมณฑล,กรุงเทพมหานคร,2564,ผู้ประกันตนมาตรา 40
หญิง,ธันวาคม,4992,22,กรุงเทพมหานครและปริมณฑล,กรุงเทพมหานคร,2564,ผู้ประกันตนมาตรา 40
ชาย,ธันวาคม,4993,33,กรุงเทพมหานครและปริมณฑล,กรุงเทพมหานคร,2564,ผู้ประกันตนมาตรา 33
หญิง,ธันวาคม,4994,67,กรุงเทพมหานครและปริมณฑล,กรุงเทพมหานคร,2564,ผู้ประกันตนมาตรา 33
ชาย,ธันวาคม,4995,1,กรุงเทพมหานครและปริมณฑล,นครปฐม,2564,ผู้ประกันตนมาตรา 33
หญิง,ธันวาคม,4996,4,กรุงเทพมหานครและปริมณฑล,นครปฐม,2564,ผู้ประกันตนมาตรา 33
ชาย,ธันวาคม,4997,1,กรุงเทพมหานครและปริมณฑล,นนทบุรี,2564,ผู้ประกันตนมาตรา 40
ชาย,ธันวาคม,4998,4,กรุงเทพมหานครและปริมณฑล,นนทบุรี,2564,ผู้ประกันตนมาตรา 33
หญิง,ธันวาคม,4999,6,กรุงเทพมหานครและปริมณฑล,นนทบุรี,2564,ผู้ประกันตนมาตรา 33
ชาย,ธันวาคม,5000,1,กรุงเทพมหานครและปริมณฑล,ปทุมธานี,2564,ผู้ประกันตนมาตรา 40
หญิง,ธันวาคม,5001,1,กรุงเทพมหานครและปริมณฑล,ปทุมธานี,2564,ผู้ประกันตนมาตรา 39
หญิง,ธันวาคม,5002,1,กรุงเทพมหานครและปริมณฑล,ปทุมธานี,2564,ผู้ประกันตนมาตรา 40
ชาย,ธันวาคม,5003,2,กรุงเทพมหานครและปริมณฑล,ปทุมธานี,2564,ผู้ประกันตนมาตรา 33
หญิง,ธันวาคม,5004,5,กรุงเทพมหานครและปริมณฑล,ปทุมธานี,2564,ผู้ประกันตนมาตรา 33
ชาย,ธันวาคม,5005,2,กรุงเทพมหานครและปริมณฑล,สมุทรปราการ,2564,ผู้ประกันตนมาตรา 40
ชาย,ธันวาคม,5006,2,กรุงเทพมหานครและปริมณฑล,สมุทรปราการ,2564,ผู้ประกันตนมาตรา 39
หญิง,ธันวาคม,5007,2,กรุงเทพมหานครและปริมณฑล,สมุทรปราการ,2564,ผู้ประกันตนมาตรา 40
ชาย,ธันวาคม,5008,3,กรุงเทพมหานครและปริมณฑล,สมุทรปราการ,2564,ผู้ประกันตนมาตรา 33
หญิง,ธันวาคม,5009,6,กรุงเทพมหานครและปริมณฑล,สมุทรปราการ,2564,ผู้ประกันตนมาตรา 33
ชาย,ธันวาคม,5010,2,กรุงเทพมหานครและปริมณฑล,สมุทรสาคร,2564,ผู้ประกันตนมาตรา 33
หญิง,ธันวาคม,5011,3,กรุงเทพมหานครและปริมณฑล,สมุทรสาคร,2564,ผู้ประกันตนมาตรา 33
หญิง,ธันวาคม,5012,1,ภาคกลางส่วนกลาง,ชัยนาท,2564,ผู้ประกันตนมาตรา 40
หญิง,ธันวาคม,5013,1,ภาคกลางส่วนกลาง,ชัยนาท,2564,ผู้ประกันตนมาตรา 33
หญิง,ธันวาคม,5014,1,ภาคกลางส่วนกลาง,พระนครศรีอยุธยา,2564,ผู้ประกันตนมาตรา 39
หญิง,ธันวาคม,5015,1,ภาคกลางส่วนกลาง,พระนครศรีอยุธยา,2564,ผู้ประกันตนมาตรา 40
ชาย,ธันวาคม,5016,3,ภาคกลางส่วนกลาง,พระนครศรีอยุธยา,2564,ผู้ประกันตนมาตรา 33
ชาย,ธันวาคม,5017,1,ภาคกลางส่วนกลาง,ลพบุรี,2564,ผู้ประกันตนมาตรา 40
หญิง,ธันวาคม,5018,1,ภาคกลางส่วนกลาง,สระบุรี,2564,ผู้ประกันตนมาตรา 39
หญิง,ธันวาคม,5019,2,ภาคกลางส่วนกลาง,สระบุรี,2564,ผู้ประกันตนมาตรา 33
ชาย,ธันวาคม,5020,1,ภาคกลางส่วนกลาง,สิงห์บุรี,2564,ผู้ประกันตนมาตรา 33
ชาย,ธันวาคม,5021,1,ภาคกลางส่วนกลาง,สิงห์บุรี,2564,ผู้ประกันตนมาตรา 39
หญิง,ธันวาคม,5022,1,ภาคกลางส่วนกลาง,สิงห์บุรี,2564,ผู้ประกันตนมาตรา 39
หญิง,ธันวาคม,5023,1,ภาคตะวันตก,กาญจนบุรี,2564,ผู้ประกันตนมาตรา 40
หญิง,ธันวาคม,5024,2,ภาคตะวันตก,กาญจนบุรี,2564,ผู้ประกันตนมาตรา 33
หญิง,ธันวาคม,5025,1,ภาคตะวันตก,ราชบุรี,2564,ผู้ประกันตนมาตรา 40
ชาย,ธันวาคม,5026,1,ภาคตะวันตก,ราชบุรี,2564,ผู้ประกันตนมาตรา 39
หญิง,ธันวาคม,5027,1,ภาคตะวันตก,สุพรรณบุรี,2564,ผู้ประกันตนมาตรา 40
ชาย,ธันวาคม,5028,1,ภาคตะวันตก,เพชรบุรี,2564,ผู้ประกันตนมาตรา 33
หญิง,ธันวาคม,5029,1,ภาคตะวันตก,เพชรบุรี,2564,ผู้ประกันตนมาตรา 40
หญิง,ธันวาคม,5030,1,ภาคตะวันตก,เพชรบุรี,2564,ผู้ประกันตนมาตรา 33
หญิง,ธันวาคม,5031,1,ภาคตะวันออก,จันทบุรี,2564,ผู้ประกันตนมาตรา 39
ชาย,ธันวาคม,5032,2,ภาคตะวันออก,ฉะเชิงเทรา,2564,ผู้ประกันตนมาตรา 33
หญิง,ธันวาคม,5033,2,ภาคตะวันออก,ชลบุรี,2564,ผู้ประกันตนมาตรา 40
ชาย,ธันวาคม,5034,3,ภาคตะวันออก,ชลบุรี,2564,ผู้ประกันตนมาตรา 40
ชาย,ธันวาคม,5035,9,ภาคตะวันออก,ชลบุรี,2564,ผู้ประกันตนมาตรา 33
หญิง,ธันวาคม,5036,11,ภาคตะวันออก,ชลบุรี,2564,ผู้ประกันตนมาตรา 33
หญิง,ธันวาคม,5037,1,ภาคตะวันออก,ตราด,2564,ผู้ประกันตนมาตรา 33
ชาย,ธันวาคม,5038,1,ภาคตะวันออก,ตราด,2564,ผู้ประกันตนมาตรา 33
หญิง,ธันวาคม,5039,2,ภาคตะวันออก,นครนายก,2564,ผู้ประกันตนมาตรา 33
หญิง,ธันวาคม,5040,1,ภาคตะวันออก,ปราจีนบุรี,2564,ผู้ประกันตนมาตรา 40
หญิง,ธันวาคม,5041,1,ภาคตะวันออก,ปราจีนบุรี,2564,ผู้ประกันตนมาตรา 39
หญิง,ธันวาคม,5042,1,ภาคตะวันออก,ระยอง,2564,ผู้ประกันตนมาตรา 39
ชาย,ธันวาคม,5043,2,ภาคตะวันออก,ระยอง,2564,ผู้ประกันตนมาตรา 40
หญิง,ธันวาคม,5044,3,ภาคตะวันออก,ระยอง,2564,ผู้ประกันตนมาตรา 33
หญิง,ธันวาคม,5045,3,ภาคตะวันออก,ระยอง,2564,ผู้ประกันตนมาตรา 40
ชาย,ธันวาคม,5046,5,ภาคตะวันออก,ระยอง,2564,ผู้ประกันตนมาตรา 33
ชาย,ธันวาคม,5047,1,ภาคตะวันออก,สระแก้ว,2564,ผู้ประกันตนมาตรา 33
หญิง,ธันวาคม,5048,1,ภาคตะวันออกเฉียงเหนือ,กาฬสินธุ์,2564,ผู้ประกันตนมาตรา 39
หญิง,ธันวาคม,5049,3,ภาคตะวันออกเฉียงเหนือ,ขอนแก่น,2564,ผู้ประกันตนมาตรา 40
ชาย,ธันวาคม,5050,4,ภาคตะวันออกเฉียงเหนือ,ขอนแก่น,2564,ผู้ประกันตนมาตรา 33
หญิง,ธันวาคม,5051,5,ภาคตะวันออกเฉียงเหนือ,ขอนแก่น,2564,ผู้ประกันตนมาตรา 33
หญิง,ธันวาคม,5052,1,ภาคตะวันออกเฉียงเหนือ,นครราชสีมา,2564,ผู้ประกันตนมาตรา 40
ชาย,ธันวาคม,5053,2,ภาคตะวันออกเฉียงเหนือ,นครราชสีมา,2564,ผู้ประกันตนมาตรา 40
ชาย,ธันวาคม,5054,5,ภาคตะวันออกเฉียงเหนือ,นครราชสีมา,2564,ผู้ประกันตนมาตรา 33
หญิง,ธันวาคม,5055,6,ภาคตะวันออกเฉียงเหนือ,นครราชสีมา,2564,ผู้ประกันตนมาตรา 33
ชาย,ธันวาคม,5056,1,ภาคตะวันออกเฉียงเหนือ,บึงกาฬ,2564,ผู้ประกันตนมาตรา 33
ชาย,ธันวาคม,5057,1,ภาคตะวันออกเฉียงเหนือ,มหาสารคาม,2564,ผู้ประกันตนมาตรา 40
หญิง,ธันวาคม,5058,1,ภาคตะวันออกเฉียงเหนือ,มุกดาหาร,2564,ผู้ประกันตนมาตรา 40
หญิง,ธันวาคม,5059,1,ภาคตะวันออกเฉียงเหนือ,ร้อยเอ็ด,2564,ผู้ประกันตนมาตรา 33
หญิง,ธันวาคม,5060,1,ภาคตะวันออกเฉียงเหนือ,สกลนคร,2564,ผู้ประกันตนมาตรา 33
หญิง,ธันวาคม,5061,1,ภาคตะวันออกเฉียงเหนือ,สุรินทร์,2564,ผู้ประกันตนมาตรา 40
หญิง,ธันวาคม,5062,1,ภาคตะวันออกเฉียงเหนือ,อุดรธานี,2564,ผู้ประกันตนมาตรา 33
หญิง,ธันวาคม,5063,2,ภาคตะวันออกเฉียงเหนือ,อุดรธานี,2564,ผู้ประกันตนมาตรา 39
หญิง,ธันวาคม,5064,1,ภาคเหนือ,กำแพงเพชร,2564,ผู้ประกันตนมาตรา 39
หญิง,ธันวาคม,5065,1,ภาคเหนือ,กำแพงเพชร,2564,ผู้ประกันตนมาตรา 40
ชาย,ธันวาคม,5066,1,ภาคเหนือ,นครสวรรค์,2564,ผู้ประกันตนมาตรา 39
หญิง,ธันวาคม,5067,1,ภาคเหนือ,นครสวรรค์,2564,ผู้ประกันตนมาตรา 40
ชาย,ธันวาคม,5068,1,ภาคเหนือ,น่าน,2564,ผู้ประกันตนมาตรา 40
หญิง,ธันวาคม,5069,1,ภาคเหนือ,พะเยา,2564,ผู้ประกันตนมาตรา 39
ชาย,ธันวาคม,5070,1,ภาคเหนือ,พิษณุโลก,2564,ผู้ประกันตนมาตรา 40
ชาย,ธันวาคม,5071,2,ภาคเหนือ,พิษณุโลก,2564,ผู้ประกันตนมาตรา 33
หญิง,ธันวาคม,5072,6,ภาคเหนือ,พิษณุโลก,2564,ผู้ประกันตนมาตรา 33
หญิง,ธันวาคม,5073,1,ภาคเหนือ,ลำปาง,2564,ผู้ประกันตนมาตรา 40
หญิง,ธันวาคม,5074,2,ภาคเหนือ,ลำพูน,2564,ผู้ประกันตนมาตรา 33
หญิง,ธันวาคม,5075,1,ภาคเหนือ,สุโขทัย,2564,ผู้ประกันตนมาตรา 40
หญิง,ธันวาคม,5076,1,ภาคเหนือ,สุโขทัย,2564,ผู้ประกันตนมาตรา 39
หญิง,ธันวาคม,5077,1,ภาคเหนือ,อุตรดิตถ์,2564,ผู้ประกันตนมาตรา 33
ชาย,ธันวาคม,5078,1,ภาคเหนือ,อุตรดิตถ์,2564,ผู้ประกันตนมาตรา 33
หญิง,ธันวาคม,5079,1,ภาคเหนือ,เชียงราย,2564,ผู้ประกันตนมาตรา 33
ชาย,ธันวาคม,5080,1,ภาคเหนือ,เชียงราย,2564,ผู้ประกันตนมาตรา 33
ชาย,ธันวาคม,5081,1,ภาคเหนือ,เชียงราย,2564,ผู้ประกันตนมาตรา 40
ชาย,ธันวาคม,5082,1,ภาคเหนือ,เชียงใหม่,2564,ผู้ประกันตนมาตรา 33
หญิง,ธันวาคม,5083,1,ภาคเหนือ,เชียงใหม่,2564,ผู้ประกันตนมาตรา 39
หญิง,ธันวาคม,5084,2,ภาคเหนือ,เชียงใหม่,2564,ผู้ประกันตนมาตรา 40
หญิง,ธันวาคม,5085,3,ภาคเหนือ,เชียงใหม่,2564,ผู้ประกันตนมาตรา 33
ชาย,ธันวาคม,5086,1,ภาคเหนือ,แพร่,2564,ผู้ประกันตนมาตรา 33
หญิง,ธันวาคม,5087,1,ภาคเหนือ,แพร่,2564,ผู้ประกันตนมาตรา 33
ชาย,ธันวาคม,5088,1,ภาคใต้ ,กระบี่,2564,ผู้ประกันตนมาตรา 33
หญิง,ธันวาคม,5089,2,ภาคใต้ ,กระบี่,2564,ผู้ประกันตนมาตรา 33
ชาย,ธันวาคม,5090,1,ภาคใต้ ,ชุมพร,2564,ผู้ประกันตนมาตรา 33
หญิง,ธันวาคม,5091,1,ภาคใต้ ,ตรัง,2564,ผู้ประกันตนมาตรา 39
หญิง,ธันวาคม,5092,1,ภาคใต้ ,ตรัง,2564,ผู้ประกันตนมาตรา 40
ชาย,ธันวาคม,5093,1,ภาคใต้ ,นครศรีธรรมราช,2564,ผู้ประกันตนมาตรา 40
หญิง,ธันวาคม,5094,2,ภาคใต้ ,นครศรีธรรมราช,2564,ผู้ประกันตนมาตรา 40
หญิง,ธันวาคม,5095,5,ภาคใต้ ,นครศรีธรรมราช,2564,ผู้ประกันตนมาตรา 33
หญิง,ธันวาคม,5096,1,ภาคใต้ ,ปัตตานี,2564,ผู้ประกันตนมาตรา 39
หญิง,ธันวาคม,5097,1,ภาคใต้ ,ปัตตานี,2564,ผู้ประกันตนมาตรา 33
ชาย,ธันวาคม,5098,1,ภาคใต้ ,พังงา,2564,ผู้ประกันตนมาตรา 33
หญิง,ธันวาคม,5099,2,ภาคใต้ ,พังงา,2564,ผู้ประกันตนมาตรา 33
หญิง,ธันวาคม,5100,1,ภาคใต้ ,พัทลุง,2564,ผู้ประกันตนมาตรา 33
หญิง,ธันวาคม,5101,2,ภาคใต้ ,ภูเก็ต,2564,ผู้ประกันตนมาตรา 39
ชาย,ธันวาคม,5102,2,ภาคใต้ ,ภูเก็ต,2564,ผู้ประกันตนมาตรา 33
หญิง,ธันวาคม,5103,8,ภาคใต้ ,ภูเก็ต,2564,ผู้ประกันตนมาตรา 40
หญิง,ธันวาคม,5104,11,ภาคใต้ ,ภูเก็ต,2564,ผู้ประกันตนมาตรา 33
หญิง,ธันวาคม,5105,1,ภาคใต้ ,ยะลา,2564,ผู้ประกันตนมาตรา 40
หญิง,ธันวาคม,5106,1,ภาคใต้ ,สงขลา,2564,ผู้ประกันตนมาตรา 39
ชาย,ธันวาคม,5107,2,ภาคใต้ ,สงขลา,2564,ผู้ประกันตนมาตรา 40
ชาย,ธันวาคม,5108,2,ภาคใต้ ,สงขลา,2564,ผู้ประกันตนมาตรา 39
ชาย,ธันวาคม,5109,2,ภาคใต้ ,สงขลา,2564,ผู้ประกันตนมาตรา 33
หญิง,ธันวาคม,5110,5,ภาคใต้ ,สงขลา,2564,ผู้ประกันตนมาตรา 40
หญิง,ธันวาคม,5111,6,ภาคใต้ ,สงขลา,2564,ผู้ประกันตนมาตรา 33
หญิง,ธันวาคม,5112,1,ภาคใต้ ,สตูล,2564,ผู้ประกันตนมาตรา 40
ชาย,ธันวาคม,5113,1,ภาคใต้ ,สตูล,2564,ผู้ประกันตนมาตรา 33
หญิง,ธันวาคม,5114,1,ภาคใต้ ,สตูล,2564,ผู้ประกันตนมาตรา 33
ชาย,ธันวาคม,5115,1,ภาคใต้ ,สุราษฎร์ธานี,2564,ผู้ประกันตนมาตรา 33
หญิง,ธันวาคม,5116,1,ภาคใต้ ,สุราษฎร์ธานี,2564,ผู้ประกันตนมาตรา 40
หญิง,ธันวาคม,5117,2,ภาคใต้ ,สุราษฎร์ธานี,2564,ผู้ประกันตนมาตรา 33
ชาย,ธันวาคม,5118,2,ภาคใต้ ,สุราษฎร์ธานี,2564,ผู้ประกันตนมาตรา 40
ชาย,ธันวาคม,5119,19,ไม่ระบุ,ไม่ระบุ,2564,ผู้ประกันตนมาตรา 40
หญิง,ธันวาคม,5120,29,ไม่ระบุ,ไม่ระบุ,2564,ผู้ประกันตนมาตรา 40
หญิง,พฤศจิกายน,5121,1,กรุงเทพมหานครและปริมณฑล,กรุงเทพมหานคร,2564,ผู้ประกันตนมาตรา 40
ชาย,พฤศจิกายน,5122,2,กรุงเทพมหานครและปริมณฑล,กรุงเทพมหานคร,2564,ผู้ประกันตนมาตรา 39
หญิง,พฤศจิกายน,5123,6,กรุงเทพมหานครและปริมณฑล,กรุงเทพมหานคร,2564,ผู้ประกันตนมาตรา 39
ชาย,พฤศจิกายน,5124,10,กรุงเทพมหานครและปริมณฑล,กรุงเทพมหานคร,2564,ผู้ประกันตนมาตรา 40
ชาย,พฤศจิกายน,5125,46,กรุงเทพมหานครและปริมณฑล,กรุงเทพมหานคร,2564,ผู้ประกันตนมาตรา 33
หญิง,พฤศจิกายน,5126,71,กรุงเทพมหานครและปริมณฑล,กรุงเทพมหานคร,2564,ผู้ประกันตนมาตรา 33
ชาย,พฤศจิกายน,5127,1,กรุงเทพมหานครและปริมณฑล,นครปฐม,2564,ผู้ประกันตนมาตรา 40
ชาย,พฤศจิกายน,5128,1,กรุงเทพมหานครและปริมณฑล,นครปฐม,2564,ผู้ประกันตนมาตรา 39
หญิง,พฤศจิกายน,5129,5,กรุงเทพมหานครและปริมณฑล,นครปฐม,2564,ผู้ประกันตนมาตรา 33
ชาย,พฤศจิกายน,5130,5,กรุงเทพมหานครและปริมณฑล,นครปฐม,2564,ผู้ประกันตนมาตรา 33
หญิง,พฤศจิกายน,5131,1,กรุงเทพมหานครและปริมณฑล,นนทบุรี,2564,ผู้ประกันตนมาตรา 39
ชาย,พฤศจิกายน,5132,2,กรุงเทพมหานครและปริมณฑล,นนทบุรี,2564,ผู้ประกันตนมาตรา 33
หญิง,พฤศจิกายน,5133,5,กรุงเทพมหานครและปริมณฑล,นนทบุรี,2564,ผู้ประกันตนมาตรา 33
หญิง,พฤศจิกายน,5134,1,กรุงเทพมหานครและปริมณฑล,ปทุมธานี,2564,ผู้ประกันตนมาตรา 39
ชาย,พฤศจิกายน,5135,1,กรุงเทพมหานครและปริมณฑล,ปทุมธานี,2564,ผู้ประกันตนมาตรา 39
ชาย,พฤศจิกายน,5136,2,กรุงเทพมหานครและปริมณฑล,ปทุมธานี,2564,ผู้ประกันตนมาตรา 33
หญิง,พฤศจิกายน,5137,1,กรุงเทพมหานครและปริมณฑล,สมุทรปราการ,2564,ผู้ประกันตนมาตรา 40
ชาย,พฤศจิกายน,5138,1,กรุงเทพมหานครและปริมณฑล,สมุทรปราการ,2564,ผู้ประกันตนมาตรา 40
ชาย,พฤศจิกายน,5139,6,กรุงเทพมหานครและปริมณฑล,สมุทรปราการ,2564,ผู้ประกันตนมาตรา 33
หญิง,พฤศจิกายน,5140,6,กรุงเทพมหานครและปริมณฑล,สมุทรปราการ,2564,ผู้ประกันตนมาตรา 33
ชาย,พฤศจิกายน,5141,1,กรุงเทพมหานครและปริมณฑล,สมุทรสาคร,2564,ผู้ประกันตนมาตรา 39
ชาย,พฤศจิกายน,5142,4,กรุงเทพมหานครและปริมณฑล,สมุทรสาคร,2564,ผู้ประกันตนมาตรา 33
หญิง,พฤศจิกายน,5143,6,กรุงเทพมหานครและปริมณฑล,สมุทรสาคร,2564,ผู้ประกันตนมาตรา 33
ชาย,พฤศจิกายน,5144,1,ภาคกลางส่วนกลาง,พระนครศรีอยุธยา,2564,ผู้ประกันตนมาตรา 33
หญิง,พฤศจิกายน,5145,2,ภาคกลางส่วนกลาง,พระนครศรีอยุธยา,2564,ผู้ประกันตนมาตรา 33
หญิง,พฤศจิกายน,5146,3,ภาคกลางส่วนกลาง,สิงห์บุรี,2564,ผู้ประกันตนมาตรา 33
ชาย,พฤศจิกายน,5147,12,ภาคกลางส่วนกลาง,สิงห์บุรี,2564,ผู้ประกันตนมาตรา 33
หญิง,พฤศจิกายน,5148,1,ภาคกลางส่วนกลาง,อ่างทอง,2564,ผู้ประกันตนมาตรา 33
หญิง,พฤศจิกายน,5149,1,ภาคตะวันตก,กาญจนบุรี,2564,ผู้ประกันตนมาตรา 33
ชาย,พฤศจิกายน,5150,1,ภาคตะวันตก,กาญจนบุรี,2564,ผู้ประกันตนมาตรา 33
หญิง,พฤศจิกายน,5151,1,ภาคตะวันตก,ราชบุรี,2564,ผู้ประกันตนมาตรา 39
ชาย,พฤศจิกายน,5152,1,ภาคตะวันตก,สุพรรณบุรี,2564,ผู้ประกันตนมาตรา 33
หญิง,พฤศจิกายน,5153,1,ภาคตะวันตก,เพชรบุรี,2564,ผู้ประกันตนมาตรา 33
ชาย,พฤศจิกายน,5154,1,ภาคตะวันออก,ฉะเชิงเทรา,2564,ผู้ประกันตนมาตรา 39
หญิง,พฤศจิกายน,5155,1,ภาคตะวันออก,ฉะเชิงเทรา,2564,ผู้ประกันตนมาตรา 40
ชาย,พฤศจิกายน,5156,1,ภาคตะวันออก,ฉะเชิงเทรา,2564,ผู้ประกันตนมาตรา 40
หญิง,พฤศจิกายน,5157,1,ภาคตะวันออก,ฉะเชิงเทรา,2564,ผู้ประกันตนมาตรา 33
ชาย,พฤศจิกายน,5158,3,ภาคตะวันออก,ฉะเชิงเทรา,2564,ผู้ประกันตนมาตรา 33
หญิง,พฤศจิกายน,5159,1,ภาคตะวันออก,ชลบุรี,2564,ผู้ประกันตนมาตรา 40
ชาย,พฤศจิกายน,5160,1,ภาคตะวันออก,ชลบุรี,2564,ผู้ประกันตนมาตรา 39
หญิง,พฤศจิกายน,5161,7,ภาคตะวันออก,ชลบุรี,2564,ผู้ประกันตนมาตรา 33
ชาย,พฤศจิกายน,5162,8,ภาคตะวันออก,ชลบุรี,2564,ผู้ประกันตนมาตรา 33
ชาย,พฤศจิกายน,5163,1,ภาคตะวันออก,นครนายก,2564,ผู้ประกันตนมาตรา 33
หญิง,พฤศจิกายน,5164,1,ภาคตะวันออก,ปราจีนบุรี,2564,ผู้ประกันตนมาตรา 33
ชาย,พฤศจิกายน,5165,2,ภาคตะวันออก,ปราจีนบุรี,2564,ผู้ประกันตนมาตรา 33
หญิง,พฤศจิกายน,5166,1,ภาคตะวันออก,ระยอง,2564,ผู้ประกันตนมาตรา 39
ชาย,พฤศจิกายน,5167,3,ภาคตะวันออก,ระยอง,2564,ผู้ประกันตนมาตรา 40
หญิง,พฤศจิกายน,5168,9,ภาคตะวันออก,ระยอง,2564,ผู้ประกันตนมาตรา 33
ชาย,พฤศจิกายน,5169,9,ภาคตะวันออก,ระยอง,2564,ผู้ประกันตนมาตรา 33
หญิง,พฤศจิกายน,5170,1,ภาคตะวันออก,สระแก้ว,2564,ผู้ประกันตนมาตรา 39
ชาย,พฤศจิกายน,5171,1,ภาคตะวันออกเฉียงเหนือ,ขอนแก่น,2564,ผู้ประกันตนมาตรา 40
หญิง,พฤศจิกายน,5172,1,ภาคตะวันออกเฉียงเหนือ,ขอนแก่น,2564,ผู้ประกันตนมาตรา 40
ชาย,พฤศจิกายน,5173,7,ภาคตะวันออกเฉียงเหนือ,ขอนแก่น,2564,ผู้ประกันตนมาตรา 33
หญิง,พฤศจิกายน,5174,10,ภาคตะวันออกเฉียงเหนือ,ขอนแก่น,2564,ผู้ประกันตนมาตรา 33
หญิง,พฤศจิกายน,5175,1,ภาคตะวันออกเฉียงเหนือ,นครราชสีมา,2564,ผู้ประกันตนมาตรา 39
หญิง,พฤศจิกายน,5176,2,ภาคตะวันออกเฉียงเหนือ,นครราชสีมา,2564,ผู้ประกันตนมาตรา 33
ชาย,พฤศจิกายน,5177,6,ภาคตะวันออกเฉียงเหนือ,นครราชสีมา,2564,ผู้ประกันตนมาตรา 33
ชาย,พฤศจิกายน,5178,1,ภาคตะวันออกเฉียงเหนือ,บุรีรัมย์,2564,ผู้ประกันตนมาตรา 40
ชาย,พฤศจิกายน,5179,1,ภาคตะวันออกเฉียงเหนือ,มหาสารคาม,2564,ผู้ประกันตนมาตรา 33
หญิง,พฤศจิกายน,5180,1,ภาคตะวันออกเฉียงเหนือ,ศรีสะเกษ,2564,ผู้ประกันตนมาตรา 33
ชาย,พฤศจิกายน,5181,1,ภาคตะวันออกเฉียงเหนือ,ศรีสะเกษ,2564,ผู้ประกันตนมาตรา 39
ชาย,พฤศจิกายน,5182,1,ภาคตะวันออกเฉียงเหนือ,ศรีสะเกษ,2564,ผู้ประกันตนมาตรา 33
หญิง,พฤศจิกายน,5183,1,ภาคตะวันออกเฉียงเหนือ,อำนาจเจริญ,2564,ผู้ประกันตนมาตรา 40
ชาย,พฤศจิกายน,5184,1,ภาคตะวันออกเฉียงเหนือ,อำนาจเจริญ,2564,ผู้ประกันตนมาตรา 33
หญิง,พฤศจิกายน,5185,1,ภาคตะวันออกเฉียงเหนือ,อุดรธานี,2564,ผู้ประกันตนมาตรา 33
ชาย,พฤศจิกายน,5186,1,ภาคตะวันออกเฉียงเหนือ,อุดรธานี,2564,ผู้ประกันตนมาตรา 33
ชาย,พฤศจิกายน,5187,1,ภาคเหนือ,กำแพงเพชร,2564,ผู้ประกันตนมาตรา 40
หญิง,พฤศจิกายน,5188,1,ภาคเหนือ,กำแพงเพชร,2564,ผู้ประกันตนมาตรา 33
หญิง,พฤศจิกายน,5189,1,ภาคเหนือ,ตาก,2564,ผู้ประกันตนมาตรา 40
หญิง,พฤศจิกายน,5190,1,ภาคเหนือ,นครสวรรค์,2564,ผู้ประกันตนมาตรา 33
หญิง,พฤศจิกายน,5191,1,ภาคเหนือ,น่าน,2564,ผู้ประกันตนมาตรา 39
หญิง,พฤศจิกายน,5192,1,ภาคเหนือ,พิษณุโลก,2564,ผู้ประกันตนมาตรา 39
หญิง,พฤศจิกายน,5193,2,ภาคเหนือ,พิษณุโลก,2564,ผู้ประกันตนมาตรา 33
ชาย,พฤศจิกายน,5194,1,ภาคเหนือ,ลำปาง,2564,ผู้ประกันตนมาตรา 40
ชาย,พฤศจิกายน,5195,1,ภาคเหนือ,ลำปาง,2564,ผู้ประกันตนมาตรา 33
หญิง,พฤศจิกายน,5196,1,ภาคเหนือ,ลำพูน,2564,ผู้ประกันตนมาตรา 33
ชาย,พฤศจิกายน,5197,1,ภาคเหนือ,สุโขทัย,2564,ผู้ประกันตนมาตรา 39
ชาย,พฤศจิกายน,5198,1,ภาคเหนือ,สุโขทัย,2564,ผู้ประกันตนมาตรา 33
หญิง,พฤศจิกายน,5199,1,ภาคเหนือ,สุโขทัย,2564,ผู้ประกันตนมาตรา 39
หญิง,พฤศจิกายน,5200,3,ภาคเหนือ,สุโขทัย,2564,ผู้ประกันตนมาตรา 33
หญิง,พฤศจิกายน,5201,3,ภาคเหนือ,อุตรดิตถ์,2564,ผู้ประกันตนมาตรา 33
หญิง,พฤศจิกายน,5202,1,ภาคเหนือ,อุทัยธานี,2564,ผู้ประกันตนมาตรา 33
ชาย,พฤศจิกายน,5203,1,ภาคเหนือ,เชียงราย,2564,ผู้ประกันตนมาตรา 39
หญิง,พฤศจิกายน,5204,2,ภาคเหนือ,เชียงราย,2564,ผู้ประกันตนมาตรา 33
ชาย,พฤศจิกายน,5205,1,ภาคเหนือ,เชียงใหม่,2564,ผู้ประกันตนมาตรา 39
หญิง,พฤศจิกายน,5206,1,ภาคเหนือ,เชียงใหม่,2564,ผู้ประกันตนมาตรา 39
