_id,permission,﻿year,unit,source,province,license_type,region,value
1677,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,53 ) อุตรดิตถ์,ความยาว (เมตร),5 ) เหนือ,1737
1678,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,53 ) อุตรดิตถ์,พื้นที่ (ตารางเมตร),5 ) เหนือ,18046
1679,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,54 ) แพร่,ความยาว (เมตร),5 ) เหนือ,6872
1680,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,54 ) แพร่,พื้นที่ (ตารางเมตร),5 ) เหนือ,8181
1681,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,55 ) น่าน,ความยาว (เมตร),5 ) เหนือ,10659
1682,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,55 ) น่าน,พื้นที่ (ตารางเมตร),5 ) เหนือ,11389
1683,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,56 ) พะเยา,ความยาว (เมตร),5 ) เหนือ,1554
1684,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,56 ) พะเยา,พื้นที่ (ตารางเมตร),5 ) เหนือ,4443
1685,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,57 ) เชียงราย,ความยาว (เมตร),5 ) เหนือ,16884
1686,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,57 ) เชียงราย,พื้นที่ (ตารางเมตร),5 ) เหนือ,33023
1687,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,58 ) แม่ฮ่องสอน,ความยาว (เมตร),5 ) เหนือ,162
1688,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,58 ) แม่ฮ่องสอน,พื้นที่ (ตารางเมตร),5 ) เหนือ,3382
1689,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,60 ) นครสวรรค์,ความยาว (เมตร),5 ) เหนือ,43210
1690,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,60 ) นครสวรรค์,พื้นที่ (ตารางเมตร),5 ) เหนือ,73242
1691,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,61 ) อุทัยธานี,ความยาว (เมตร),5 ) เหนือ,4230
1692,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,61 ) อุทัยธานี,พื้นที่ (ตารางเมตร),5 ) เหนือ,21676
1693,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,62 ) กำแพงเพชร,ความยาว (เมตร),5 ) เหนือ,16598
1694,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,62 ) กำแพงเพชร,พื้นที่ (ตารางเมตร),5 ) เหนือ,26282
1695,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,63 ) ตาก,ความยาว (เมตร),5 ) เหนือ,1802
1696,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,63 ) ตาก,พื้นที่ (ตารางเมตร),5 ) เหนือ,4364
1697,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,64 ) สุโขทัย,ความยาว (เมตร),5 ) เหนือ,690
1698,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,64 ) สุโขทัย,พื้นที่ (ตารางเมตร),5 ) เหนือ,8373
1699,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,65 ) พิษณุโลก,ความยาว (เมตร),5 ) เหนือ,1574
1700,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,65 ) พิษณุโลก,พื้นที่ (ตารางเมตร),5 ) เหนือ,5258
1701,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,66 ) พิจิตร,ความยาว (เมตร),5 ) เหนือ,2637
1702,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,66 ) พิจิตร,พื้นที่ (ตารางเมตร),5 ) เหนือ,28137
1703,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,67 ) เพชรบูรณ์,ความยาว (เมตร),5 ) เหนือ,1671
1704,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,67 ) เพชรบูรณ์,พื้นที่ (ตารางเมตร),5 ) เหนือ,4318
1705,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,30 ) นครราชสีมา,ความยาว (เมตร),6 ) ตะวันออกเฉียงเหนือ,43006
1706,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,30 ) นครราชสีมา,พื้นที่ (ตารางเมตร),6 ) ตะวันออกเฉียงเหนือ,103086
1707,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,31 ) บุรีรัมย์,ความยาว (เมตร),6 ) ตะวันออกเฉียงเหนือ,8010
1708,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,31 ) บุรีรัมย์,พื้นที่ (ตารางเมตร),6 ) ตะวันออกเฉียงเหนือ,26666
1709,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,32 ) สุรินทร์,ความยาว (เมตร),6 ) ตะวันออกเฉียงเหนือ,6279
1710,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,32 ) สุรินทร์,พื้นที่ (ตารางเมตร),6 ) ตะวันออกเฉียงเหนือ,22132
1711,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,33 ) ศรีสะเกษ,ความยาว (เมตร),6 ) ตะวันออกเฉียงเหนือ,18
1712,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,34 ) อุบลราชธานี,พื้นที่ (ตารางเมตร),6 ) ตะวันออกเฉียงเหนือ,17871
1713,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,34 ) อุบลราชธานี,ความยาว (เมตร),6 ) ตะวันออกเฉียงเหนือ,79113
1714,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,35 ) ยโสธร,พื้นที่ (ตารางเมตร),6 ) ตะวันออกเฉียงเหนือ,100
1715,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,35 ) ยโสธร,ความยาว (เมตร),6 ) ตะวันออกเฉียงเหนือ,248
1716,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,36 ) ชัยภูมิ,พื้นที่ (ตารางเมตร),6 ) ตะวันออกเฉียงเหนือ,190
1717,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,36 ) ชัยภูมิ,ความยาว (เมตร),6 ) ตะวันออกเฉียงเหนือ,1469
1718,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,37 ) อำนาจเจริญ,พื้นที่ (ตารางเมตร),6 ) ตะวันออกเฉียงเหนือ,106
1719,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,37 ) อำนาจเจริญ,ความยาว (เมตร),6 ) ตะวันออกเฉียงเหนือ,106
1720,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,39 ) หนองบัวลำภู,พื้นที่ (ตารางเมตร),6 ) ตะวันออกเฉียงเหนือ,439
1721,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,39 ) หนองบัวลำภู,ความยาว (เมตร),6 ) ตะวันออกเฉียงเหนือ,717
1722,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,40 ) ขอนแก่น,พื้นที่ (ตารางเมตร),6 ) ตะวันออกเฉียงเหนือ,13190
1723,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,40 ) ขอนแก่น,ความยาว (เมตร),6 ) ตะวันออกเฉียงเหนือ,30688
1724,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,41 ) อุดรธานี,พื้นที่ (ตารางเมตร),6 ) ตะวันออกเฉียงเหนือ,11976
1725,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,41 ) อุดรธานี,ความยาว (เมตร),6 ) ตะวันออกเฉียงเหนือ,15909
1726,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,42 ) เลย,พื้นที่ (ตารางเมตร),6 ) ตะวันออกเฉียงเหนือ,217
1727,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,42 ) เลย,ความยาว (เมตร),6 ) ตะวันออกเฉียงเหนือ,280
1728,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,43 ) หนองคาย,พื้นที่ (ตารางเมตร),6 ) ตะวันออกเฉียงเหนือ,582
1729,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,43 ) หนองคาย,ความยาว (เมตร),6 ) ตะวันออกเฉียงเหนือ,8079
1730,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,44 ) มหาสารคาม,พื้นที่ (ตารางเมตร),6 ) ตะวันออกเฉียงเหนือ,1494
1731,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,44 ) มหาสารคาม,ความยาว (เมตร),6 ) ตะวันออกเฉียงเหนือ,6271
1732,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,45 ) ร้อยเอ็ด,พื้นที่ (ตารางเมตร),6 ) ตะวันออกเฉียงเหนือ,1910
1733,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,45 ) ร้อยเอ็ด,ความยาว (เมตร),6 ) ตะวันออกเฉียงเหนือ,6293
1734,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,46 ) กาฬสินธุ์,พื้นที่ (ตารางเมตร),6 ) ตะวันออกเฉียงเหนือ,3630
1735,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,46 ) กาฬสินธุ์,ความยาว (เมตร),6 ) ตะวันออกเฉียงเหนือ,10921
1736,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,47 ) สกลนคร,พื้นที่ (ตารางเมตร),6 ) ตะวันออกเฉียงเหนือ,13046
1737,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,47 ) สกลนคร,ความยาว (เมตร),6 ) ตะวันออกเฉียงเหนือ,21955
1738,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,48 ) นครพนม,พื้นที่ (ตารางเมตร),6 ) ตะวันออกเฉียงเหนือ,1423
1739,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,48 ) นครพนม,ความยาว (เมตร),6 ) ตะวันออกเฉียงเหนือ,3289
1740,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,49 ) มุกดาหาร,พื้นที่ (ตารางเมตร),6 ) ตะวันออกเฉียงเหนือ,432
1741,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,49 ) มุกดาหาร,ความยาว (เมตร),6 ) ตะวันออกเฉียงเหนือ,1652
1742,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,80 ) นครศรีธรรมราช,พื้นที่ (ตารางเมตร),7 ) ใต้,21198
1743,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,80 ) นครศรีธรรมราช,ความยาว (เมตร),7 ) ใต้,52821
1744,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,81 ) กระบี่,พื้นที่ (ตารางเมตร),7 ) ใต้,5091
1745,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,81 ) กระบี่,ความยาว (เมตร),7 ) ใต้,7045
1746,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,82 ) พังงา,พื้นที่ (ตารางเมตร),7 ) ใต้,12531
1747,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,82 ) พังงา,ความยาว (เมตร),7 ) ใต้,16190
1748,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,83 ) ภูเก็ต,พื้นที่ (ตารางเมตร),7 ) ใต้,210046
1749,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,83 ) ภูเก็ต,ความยาว (เมตร),7 ) ใต้,229823
1750,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,84 ) สุราษฎร์ธานี,พื้นที่ (ตารางเมตร),7 ) ใต้,18809
1751,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,84 ) สุราษฎร์ธานี,ความยาว (เมตร),7 ) ใต้,37595
1752,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,85 ) ระนอง,พื้นที่ (ตารางเมตร),7 ) ใต้,1880
1753,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,85 ) ระนอง,ความยาว (เมตร),7 ) ใต้,2007
1754,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,86 ) ชุมพร,พื้นที่ (ตารางเมตร),7 ) ใต้,3062
1755,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,86 ) ชุมพร,ความยาว (เมตร),7 ) ใต้,8245
1756,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,90 ) สงขลา,พื้นที่ (ตารางเมตร),7 ) ใต้,12781
1757,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,90 ) สงขลา,ความยาว (เมตร),7 ) ใต้,18933
1758,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,91 ) สตูล,พื้นที่ (ตารางเมตร),7 ) ใต้,9472
1759,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,91 ) สตูล,ความยาว (เมตร),7 ) ใต้,9945
1760,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,92 ) ตรัง,พื้นที่ (ตารางเมตร),7 ) ใต้,19861
1761,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,92 ) ตรัง,ความยาว (เมตร),7 ) ใต้,48771
1762,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,93 ) พัทลุง,พื้นที่ (ตารางเมตร),7 ) ใต้,17589
1763,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,93 ) พัทลุง,ความยาว (เมตร),7 ) ใต้,18079
1764,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,94 ) ปัตตานี,พื้นที่ (ตารางเมตร),7 ) ใต้,20601
1765,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,94 ) ปัตตานี,ความยาว (เมตร),7 ) ใต้,22329
1766,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,95 ) ยะลา,พื้นที่ (ตารางเมตร),7 ) ใต้,103
1767,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,95 ) ยะลา,ความยาว (เมตร),7 ) ใต้,549
1768,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,10 ) กรุงเทพมหานคร,พื้นที่ (ตารางเมตร),ทั่วประเทศ,303617
1769,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,10 ) กรุงเทพมหานคร,ความยาว (เมตร),ทั่วประเทศ,1084094
1770,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,11 ) สมุทรปราการ,พื้นที่ (ตารางเมตร),ทั่วประเทศ,158689
1771,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,11 ) สมุทรปราการ,ความยาว (เมตร),ทั่วประเทศ,478172
1772,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,12 ) นนทบุรี,พื้นที่ (ตารางเมตร),ทั่วประเทศ,159810
1773,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,12 ) นนทบุรี,ความยาว (เมตร),ทั่วประเทศ,405801
1774,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,13 ) ปทุมธานี,พื้นที่ (ตารางเมตร),ทั่วประเทศ,125050
1775,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,13 ) ปทุมธานี,ความยาว (เมตร),ทั่วประเทศ,418102
1776,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,14 ) พระนครศรีอยุธยา,พื้นที่ (ตารางเมตร),ทั่วประเทศ,22787
1777,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,14 ) พระนครศรีอยุธยา,ความยาว (เมตร),ทั่วประเทศ,63706
1778,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,15 ) อ่างทอง,พื้นที่ (ตารางเมตร),ทั่วประเทศ,5698
1779,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,15 ) อ่างทอง,ความยาว (เมตร),ทั่วประเทศ,11762
1780,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,16 ) ลพบุรี,พื้นที่ (ตารางเมตร),ทั่วประเทศ,4919
1781,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,16 ) ลพบุรี,ความยาว (เมตร),ทั่วประเทศ,13675
1782,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,17 ) สิงห์บุรี,พื้นที่ (ตารางเมตร),ทั่วประเทศ,326
1783,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,17 ) สิงห์บุรี,ความยาว (เมตร),ทั่วประเทศ,1205
1784,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,18 ) ชัยนาท,พื้นที่ (ตารางเมตร),ทั่วประเทศ,2674
1785,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,18 ) ชัยนาท,ความยาว (เมตร),ทั่วประเทศ,14979
1786,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,19 ) สระบุรี,พื้นที่ (ตารางเมตร),ทั่วประเทศ,24169
1787,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,19 ) สระบุรี,ความยาว (เมตร),ทั่วประเทศ,47645
1788,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,20 ) ชลบุรี,พื้นที่ (ตารางเมตร),ทั่วประเทศ,150138
1789,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,20 ) ชลบุรี,ความยาว (เมตร),ทั่วประเทศ,590886
1790,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,21 ) ระยอง,พื้นที่ (ตารางเมตร),ทั่วประเทศ,33873
1791,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,21 ) ระยอง,ความยาว (เมตร),ทั่วประเทศ,157087
1792,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,22 ) จันทบุรี,พื้นที่ (ตารางเมตร),ทั่วประเทศ,8219
1793,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,22 ) จันทบุรี,ความยาว (เมตร),ทั่วประเทศ,17500
1794,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,23 ) ตราด,พื้นที่ (ตารางเมตร),ทั่วประเทศ,2948
1795,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,23 ) ตราด,ความยาว (เมตร),ทั่วประเทศ,5297
1796,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,24 ) ฉะเชิงเทรา,พื้นที่ (ตารางเมตร),ทั่วประเทศ,17234
1797,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,24 ) ฉะเชิงเทรา,ความยาว (เมตร),ทั่วประเทศ,90216
1798,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,25 ) ปราจีนบุรี,พื้นที่ (ตารางเมตร),ทั่วประเทศ,14060
1799,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,25 ) ปราจีนบุรี,ความยาว (เมตร),ทั่วประเทศ,14060
1800,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,26 ) นครนายก,พื้นที่ (ตารางเมตร),ทั่วประเทศ,8919
1801,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,26 ) นครนายก,ความยาว (เมตร),ทั่วประเทศ,12209
1802,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,27 ) สระแก้ว,พื้นที่ (ตารางเมตร),ทั่วประเทศ,7110
1803,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,27 ) สระแก้ว,ความยาว (เมตร),ทั่วประเทศ,9385
1804,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,30 ) นครราชสีมา,พื้นที่ (ตารางเมตร),ทั่วประเทศ,43006
1805,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,30 ) นครราชสีมา,ความยาว (เมตร),ทั่วประเทศ,103086
1806,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,31 ) บุรีรัมย์,พื้นที่ (ตารางเมตร),ทั่วประเทศ,8010
1807,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,31 ) บุรีรัมย์,ความยาว (เมตร),ทั่วประเทศ,26666
1808,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,32 ) สุรินทร์,พื้นที่ (ตารางเมตร),ทั่วประเทศ,6279
1809,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,32 ) สุรินทร์,ความยาว (เมตร),ทั่วประเทศ,22132
1810,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,33 ) ศรีสะเกษ,พื้นที่ (ตารางเมตร),ทั่วประเทศ,18
1811,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,34 ) อุบลราชธานี,ความยาว (เมตร),ทั่วประเทศ,17871
1812,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,34 ) อุบลราชธานี,พื้นที่ (ตารางเมตร),ทั่วประเทศ,79113
1813,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,35 ) ยโสธร,ความยาว (เมตร),ทั่วประเทศ,100
1814,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,35 ) ยโสธร,พื้นที่ (ตารางเมตร),ทั่วประเทศ,248
1815,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,36 ) ชัยภูมิ,ความยาว (เมตร),ทั่วประเทศ,190
1816,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,36 ) ชัยภูมิ,พื้นที่ (ตารางเมตร),ทั่วประเทศ,1469
1817,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,37 ) อำนาจเจริญ,ความยาว (เมตร),ทั่วประเทศ,106
1818,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,37 ) อำนาจเจริญ,พื้นที่ (ตารางเมตร),ทั่วประเทศ,106
1819,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,39 ) หนองบัวลำภู,ความยาว (เมตร),ทั่วประเทศ,439
1820,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,39 ) หนองบัวลำภู,พื้นที่ (ตารางเมตร),ทั่วประเทศ,717
1821,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,40 ) ขอนแก่น,ความยาว (เมตร),ทั่วประเทศ,13190
1822,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,40 ) ขอนแก่น,พื้นที่ (ตารางเมตร),ทั่วประเทศ,30688
1823,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,41 ) อุดรธานี,ความยาว (เมตร),ทั่วประเทศ,11976
1824,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,41 ) อุดรธานี,พื้นที่ (ตารางเมตร),ทั่วประเทศ,15909
1825,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,42 ) เลย,ความยาว (เมตร),ทั่วประเทศ,217
1826,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,42 ) เลย,พื้นที่ (ตารางเมตร),ทั่วประเทศ,280
1827,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,43 ) หนองคาย,ความยาว (เมตร),ทั่วประเทศ,582
1828,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,43 ) หนองคาย,พื้นที่ (ตารางเมตร),ทั่วประเทศ,8079
1829,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,44 ) มหาสารคาม,ความยาว (เมตร),ทั่วประเทศ,1494
1830,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,44 ) มหาสารคาม,พื้นที่ (ตารางเมตร),ทั่วประเทศ,6271
