GPS_lat,_id,ปี,ชื่อโรงงาน,ประกอบกิจการ,GPS_lng,ไปรษณีย์,ตำบล,อำเภอ,จังหวัด,ผู้ประกอบการ
13.61461667,5706,2565,บริษัท สยามอินเตอร์ คอสตูม กรุ๊ป จำกัด,ผลิตเครื่องประดับ,100.3537667,74000,บางน้ำจืด,เมืองสมุทรสาคร,สมุทรสาคร,บริษัท สยามอินเตอร์ คอสตูม กรุ๊ป จำกัด
13.70911667,5707,2565,บริษัท รีกัล จิวเวลรี่ แมนูแฟคเจอร์ จำกัด,ทำผลิตภัณฑ์เครื่องประดับ เช่น แหวน ต่างหู สร้อยข้อมือ,100.3129333,74130,อ้อมน้อย,กระทุ่มแบน,สมุทรสาคร,บริษัท รีกัล จิวเวลลี่ แมนูแฟคเจอร์ จำกัด
13.70911667,5708,2565,บริษัท รีกัล เพลทติ้ง จำกัด,ทำเครื่องประดับโดยใช้เพชร พลอย,100.31295,74130,อ้อมน้อย,กระทุ่มแบน,สมุทรสาคร,บริษัท รีกัล เพลทติ้ง จำกัด
,5709,2565,บริษัท บรอยนิ่ง จำกัด,การทำเครื่องประดับโดยใช้เพชร พลอย ไข่มุก ทองคำ ทองขาว เงิน นาก หรือ อัญมณี,,74000,บางน้ำจืด,เมืองสมุทรสาคร,สมุทรสาคร,บริษัท บรอยนิ่ง จำกัด
13.58195,5710,2565,บริษัท ถือทอง กรุ๊ป จำกัด,ทำเครื่องประดับ เช่น สายสร้อย แหวน ต่างหู เข็มกลัด ฯลฯ,100.33685,74000,โคกขาม,เมืองสมุทรสาคร,สมุทรสาคร,บริษัท ถือทอง กรุ๊ป จำกัด
13.70911667,5711,2565,บริษัท ยูนิเวอร์แซล ครีเอชั่น จำกัด,ทำเครื่องประดับโดยใช้เพชรพลอย,100.31295,74130,อ้อมน้อย,กระทุ่มแบน,สมุทรสาคร,บริษัท ยูนิเวอร์แซล ครีเอชั่น จำกัด
13.68918333,5712,2565,ยูแคน เน็ทเวิร์ค บจก.,ผลิตเครื่องประดับ โดยใช้เพชร พลอย ไข่มุก ฯลฯ,100.2803833,74130,อ้อมน้อย,กระทุ่มแบน,สมุทรสาคร,บริษัท ยูแคน เน็ทเวิร์ค จำกัด
13.670199,5713,2565,บริษัท สยามนทีโกลด์ จำกัด,ผลิตเครื่องประดับทองรูปพรรณต่าง ๆ ,100.30351,74110,สวนหลวง,กระทุ่มแบน,สมุทรสาคร,บริษัท สยามนทีโกลด์ จำกัด
,5714,2565,บริษัท เอทีเอช บีเคเค จำกัด,ผลิตภัณฑ์เครื่องประดับจิวเวลลี่ อัญมณีแท้และอัญมณีเทียม,,74130,อ้อมน้อย,กระทุ่มแบน,สมุทรสาคร,บริษัท เอทีเอช บีเคเค จำกัด
,5715,2565,บริษัท พรีเชียส โปรดักส์ จิวเวลรี่ จำกัด,การทำเครื่องประดับโดยใช้ เพชร พลอย ไข่มุก ทองคำ ทองขาว เงิน นาค หรืออัญมณี,,74000,คอกกระบือ,เมืองสมุทรสาคร,สมุทรสาคร,บริษัท พรีเซียส โปรดักส์ จิวเวอรี่ จำกัด
,5716,2565,นางสาวเพ็ญศรี มหาวงศ์,การทำเครื่องประดับโดยใช้ เพชร พลอย ไข่มุก ทองคำ ทองขาว เงิน นาค หรืออัญมณี,,74130,อ้อมน้อย,กระทุ่มแบน,สมุทรสาคร,นางสาวเพ็ญศรี มหาวงศ์
13.675466,5717,2565,บริษัท วิถีไทย รีไฟน์นิ่ง จำกัด,ทำเครื่องประดับ และหลอมโลหะ เช่น ทองคำ เงิน แพลทินัม,100.287865,74110,ท่าไม้,กระทุ่มแบน,สมุทรสาคร,บริษัท วิถีไทย รีไฟน์นิ่ง จำกัด
13.59215,5718,2565,บริษัท บรอยนิ่ง จำกัด,ผลิตเครื่องประดับกาย(ประเภทอัญมณี),100.3570333,74000,บางน้ำจืด,เมืองสมุทรสาคร,สมุทรสาคร,บริษัท บรอยนิ่ง จำกัด
,5719,2565,บริษัท ธรรมจักร โกลด์ ลีฟ จำกัด,ผลิตสินค้าและเครื่องใช้ที่ทำด้วย ทองคำ เงิน และโลหะมีค่าอื่นๆ เช่น ทองคำเปลว เงินเปลว โลหะเปลวอื่นๆ ฯลฯ,,74110,สวนหลวง,กระทุ่มแบน,สมุทรสาคร,บริษัท ธรรมจักร โกลด์ ลีฟ จำกัด
13.68371667,5720,2565,ร้านโตโลหะ,ผลิตเครื่องดนตรี เช่น กลองทอม กลองบ่องโก้,100.3246,74110,สวนหลวง,กระทุ่มแบน,สมุทรสาคร,นางสมพร โตโลหะทรัพย์
,5721,2565,บริษัท วิชัยเพอร์คัสชั่น จำกัด,ทำชิ้นส่วนและอุปกรณ์เครื่องดนตรี เช่น กลอง,,74110,สวนหลวง,กระทุ่มแบน,สมุทรสาคร,บริษัท วิชัยเพอร์คัสชั่น จำกัด
13.70425,5722,2565,,ผลิต ประกอบ เครื่องดนตรี เช่น กลอง กีตาร์ ฯลฯ,100.30799,74130,อ้อมน้อย,กระทุ่มแบน,สมุทรสาคร,นายพีรณัฐ พัฒนยศศรี
,5723,2565,ห้างหุ้นส่วนจำกัด บางกอกเพอคัสชั่น,ผลิตเครื่องดนตรี ประกอบจังหวะ (กลอง เครื่องเขย่า),,74110,คลองมะเดื่อ,กระทุ่มแบน,สมุทรสาคร,ห้างหุ้นส่วนจำกัด บางกอกเพอคัสชั่น
,5724,2565,บริษัท เคส แอนด์ คอฟเวอร์ จำกัด,ผลิตกระเป๋า บรรจุ หีบห่อ เครื่องดนตรี,,74000,บางน้ำจืด,เมืองสมุทรสาคร,สมุทรสาคร,บริษัท เคส แอนด์ คอฟเวอร์ จำกัด
13.60828333,5725,2565,บริษัท บี เอ็ม สปอร์ต แอนด์ มิวสิค จำกัด,ทำไม้ปิงปอง และอุปกรณ์เกี่ยวกับกีฬา,100.3196833,74000,คอกกระบือ,เมืองสมุทรสาคร,สมุทรสาคร,บริษัท บี เอ็ม สปอร์ต แอนด์ มิวสิค จำกัด
13.67785,5726,2565,บริษัท ออพเทค จำกัด,ผลิตแว่นตาสวมว่ายน้ำ ผลิตอุปกรณ์ต่างๆ ที่ใช้ในการว่ายน้ำจากพลาสติก,100.3323167,74110,สวนหลวง,กระทุ่มแบน,สมุทรสาคร,บริษัท ออพเท็ค จำกัด
13.5821,5727,2565,บริษัท ฮาร์สันสปอร์ต จำกัด,ผลิตอุปกรณ์กีฬา,100.331,74000,คอกกระบือ,เมืองสมุทรสาคร,สมุทรสาคร,บริษัท ฮาร์สันสปอร์ต จำกัด
13.6122,5728,2565,บริษัท ไอม อินเตอร์เนชั่นแนล จำกัด,ผลิตขิงเด็กเล่นทุกชนิด เฟอร์นิเจอร์ ของชำร่วย เครื่องตกแต่งภายใน เครื่องนอน,100.23001,74110,ท่าเสา,กระทุ่มแบน,สมุทรสาคร,บริษัท ไอม อินเตอร์เนชั่นแนล จำกัด
,5729,2565,บริษัท รักดีโฮม จำกัด,ทำเครื่องเล่นจากพลาสติก,,74130,อ้อมน้อย,กระทุ่มแบน,สมุทรสาคร,บริษัท รักดีโฮม จำกัด
,5730,2565,จงจิตพลาสติกภัณฑ์,ทำเครื่องเล่นจากพลาสติก,,74000,คอกกระบือ,เมืองสมุทรสาคร,สมุทรสาคร,นางสาวปิยะฉัตร ชูวิเชียร
,5731,2565,บริษัท รักดีโฮม จำกัด,ทำเครื่องเล่นจากพลาสติก,,74110,คลองมะเดื่อ,กระทุ่มแบน,สมุทรสาคร,บริษัท รักดีโฮม จำกัด
,5732,2565,บริษัท คิดดี เอ็นเตอร์ไพนส์ จำกัด,ผลิต ประกอบ เครื่องเล่นสนามเด็กเล่น เครื่องออกกำลังกาย,,74000,นาดี,เมืองสมุทรสาคร,สมุทรสาคร,บริษัท คิดดี เอ็นเตอร์ไพนส์ จำกัด
13.61218333,5733,2565,บริษัท ไอม อินเตอร์เนชั่นแนล จำกัด,ผลิตของเล่น สิ่งประดิษฐ์และของชำร่วย เฟอร์นิเจอร์ เครื่องนอน และเครื่องตกแต่งภายในบ้านทุกชนิด,100.2299333,74110,ท่าเสา,กระทุ่มแบน,สมุทรสาคร,บริษัท ไอม อินเตอร์เนชั่นแนล จำกัด
,5734,2565,บริษัท แอสต้า โฟมแอนด์รับเบอร์ จำกัด,แปรรูปโฟมและฟองน้ำเป็นผลิตภัณฑ์เครื่องเล่น เครื่องมือหรือเครื่องใช้,,74130,อ้อมน้อย,กระทุ่มแบน,สมุทรสาคร,บริษัท แอสต้า โฟมแอนด์รับเบอร์ จำกัด
,5735,2565,บริษัท ไทยคัลเลอร์เคลย์ จำกัด,"ทำเครื่องเล่น เช่น ดินน้ำมัน,แป้งโดว์ ฯลฯ",,74110,แคราย,กระทุ่มแบน,สมุทรสาคร,บริษัท ไทยคัลเลอร์เคลย์ จำกัด
,5736,2565,นางสุกัญญา เทียมสุวรรณ,ทำเครื่องเล่นจากโลหะ เช่น ชิงช้า กระดานเหล็กลื่น ม้าหมุน ฯลฯ,,74130,อ้อมน้อย,กระทุ่มแบน,สมุทรสาคร,นางสุกัญญา เทียมสุวรรณ
,5737,2565,บริษัท หง ซิน ไท่ อินดัสทรี้ จำกัด,ผลิตดินสอ,,74130,อ้อมน้อย,กระทุ่มแบน,สมุทรสาคร,บริษัท หง ซิน ไท่ อินดัสทรี้ จำกัด
,5738,2565,บริษัท ดี.ที.ซี.อินดัสตรี่ส์ จำกัด (มหาชน),ผลิตอุปกรณ์เครื่องเขียน ปากกา ยางลบ,,10260,คอกกระบือ,เมืองสมุทรสาคร,สมุทรสาคร,บริษัท ดี.ที.ซี.อินดัสตรี่ส์ จำกัด (มหาชน)
13.70329,5739,2565,บริษัท เบสท์ เวลล์ พลาสติก จำกัด,ผลิตกระดุม ซิปจากพลาสติก ชิ้นส่วนต้นไม้และดอกไม้เทียม,100.30757,74130,อ้อมน้อย,กระทุ่มแบน,สมุทรสาคร,บริษัท เบสท์ เวลล์ พลาสติก จำกัด
13.7142,5740,2565,บริษัท ซองตาเซีย จำกัด,ผลิตสติกเกอร์ติดเสื้อผ้าและรับจ้างติดสติ๊กเกอร์ใส่เสื้อผ้า,100.3003833,74130,อ้อมน้อย,กระทุ่มแบน,สมุทรสาคร,บริษัท ซองตาเซีย จำกัด
,5741,2565,บริษัท ซีเอช มอร์แกน จำกัด,ผลิตป้ายโฆษณาและตัดพับหรือม้วนโลหะ,,10700,บางน้ำจืด,เมืองสมุทรสาคร,สมุทรสาคร,บริษัท ซีเอช มอร์แกน จำกัด
,5742,2565,บริษัท เกรียงยงอินเตอร์เนชั่นแนล จำกัด,ผลิตแผ่นป้ายจราจร วัสดุเครื่องหมายจราจรและผลิตราวเหล็กลูกฟูกกันอันตราย (การ์ดเรล) และเสาการ์ดเรล,,10400,นาดี,เมืองสมุทรสาคร,สมุทรสาคร,บริษัท เกรียงยงอินเตอร์เนชั่นแนล จำกัด
13.56901667,5743,2565,บริษัท ไทยยูเนี่ยน กรุ๊ป จำกัด (มหาชน),ผลิตฉลากสินค้า,100.2699833,74000,ท่าทราย,เมืองสมุทรสาคร,สมุทรสาคร,บริษัท ไทยยูเนี่ยน โฟรเซ่น โปรดักส์ จำกัด (มหาชน)
,5744,2565,บริษัท อิมเมจ โลโก้ จำกัด,ทำเครื่องหมายตราสินค้าและพิมพ์สติ๊กเกอร์บนแผ่นผ้า และแผ่นพลาสติก,,10150,พันท้ายนรสิงห์,เมืองสมุทรสาคร,สมุทรสาคร,บริษัท.อิมเมจโลโก้ จำกัด
,5745,2565,บริษัท แพรกซ์แอร์ (ประเทศไทย) จำกัด,ผลิตคาร์บอนไดออกไซด์เหลว ส่งหรือจำหน่าย,,74000,โคกขาม,เมืองสมุทรสาคร,สมุทรสาคร,บริษัท แพรกซ์แอร์ (ประเทศไทย) จำกัด
,5746,2565,บริษัท ศิธิกร ไรซ์ จำกัด,ปรับปรุงคุณภาพข้าว,,74110,ดอนไก่ดี,กระทุ่มแบน,สมุทรสาคร," บริษัท ศิธิกร ไรซ์ จำกัด
"
,5747,2565,บริษัท โอแลม (ประเทศไทย) จำกัด,ปรับปรุงคุณภาพข้าว,,74120,สวนส้ม,บ้านแพ้ว,สมุทรสาคร,บริษัท โอแลม (ประเทศไทย) จำกัด
,5748,2565,บริษัท คิงส์ มิลลิ่ง จำกัด,ผลิตแป้งมันสำปะหลัง แป้งสาลี แป้งข้าวโพด และแป้งจากธัญพืชต่าง ๆ,,74110,ท่าเสา,กระทุ่มแบน,สมุทรสาคร,บริษัท คิงส์ มิลลิ่ง จำกัด
,5749,2565,บริษัท เจริญถาวรรุ่งเรือง จำกัด,บดถั่วลิสง พริกไทย และพริกป่นบรรจุถุง,,74110,คลองมะเดื่อ,กระทุ่มแบน,สมุทรสาคร,บริษัท เจริญถาวรรุ่งเรือง จำกัด
,5750,2565,บริษัท ไวไว ธันญะ อินกรีเดียนท์ จำกัด,ป่นหรือบดเมล็ดพืช/หัวพืช บรรจุพริก บรรจุน้ำตาล,,74110,คลองมะเดื่อ,กระทุ่มแบน,สมุทรสาคร,บริษัท ไวไว ธันญะ อินกรีเดียนท์ จำกัด
,5751,2565,บริษัท ไวไว ธัญญะ อินกรีเดียนท์ จำกัด,ป่นหรือบดอัดเมล็ดพืช/หัวพืช บรรจุพริก บรรจุน้ำตาล,,74110,คลองมะเดื่อ,กระทุ่มแบน,สมุทรสาคร,บริษัท ไวไว ธัญญะ อินกรีเดียนท์ จำกัด
13.64971667,5752,2565,บริษัท ฮาสุ ยูบะ กรุ๊ป จำกัด,ทำเต้าหู้,100.2522833,74110,ตลาดกระทุ่มแบน,กระทุ่มแบน,สมุทรสาคร,บริษัท ฮาสุ ยูบะ กรุ๊ป จำกัด
13.60184,5753,2565,,ทำขนมจากเยลลี่ ภาชนะพลาสติกใส่ขนม และของเล่นจากพลาสติก,100.36276,74000,บางน้ำจืด,เมืองสมุทรสาคร,สมุทรสาคร,นายชัยวัฒน์ วัฒนารมย์ฉัตร
,5754,2565,บริษัท เจ แอนด์ เจ โปรดิวซ์ จำกัด,ทำผลิตภัณฑ์อาหารสำเร็จรูปจากหัวพืช สัตว์น้ำ และสัตว์ปีก,,74000,นาดี,เมืองสมุทรสาคร,สมุทรสาคร,บริษัท เจ แอนด์ เจ โปรดิวซ์ จำกัด
13.647956,5755,2565,บริษัท เฮอริเทจ สแน็ค แอนด์ ฟู้ด จำกัด,ทอด คั่ว อบ ผัด เคลือบ อาหารสำเร็จรูปจาก ถั่ว ถั่วเปลือกแข็ง และเมล็ดพืช การถนอมผัก ผลไม้ โดยวิธีการอบแห้ง และการทำแห้งแบบแช่เยือกแข็ง,100.28552,,คลองมะเดื่อ,กระทุ่มแบน,สมุทรสาคร,บริษัท เฮอริเทจ สแน็ค แอนด์ ฟู้ด จำกัด
,5756,2565,บริษัท ตะวัน ฟู้ดส์ จำกัด,ทำขนมจากเยลลี่,,74000,นาดี,เมืองสมุทรสาคร,สมุทรสาคร,บริษัท ตะวัน ฟู้ดส์ จำกัด
,5757,2565,บริษัท เติมเนเจอร์ อินดัสตรี้ จำกัด,ผลิตอาหารสำเร็จรูปจากเมล็ดพืช และผลไม้อบแห้ง,,10140,บางกระเจ้า,เมืองสมุทรสาคร,สมุทรสาคร,บริษัท เติมเนเจอร์ อินดัสตรี้ จำกัด
,5758,2565,บริษัท สยามโชคดีอาหาร จำกัด,ผลิตอาหารสำเร็จจากข้าวโอ๊ต,,74000,บ้านเกาะ,เมืองสมุทรสาคร,สมุทรสาคร,บริษัท สยามโชคดีอาหาร จำกัด
,5759,2565,นายวิโรจน์ เลิศเลอพงศ์,ทำเต้าหู้,,10700,อ้อมน้อย,กระทุ่มแบน,สมุทรสาคร,"นายวิโรจน์ เลิศเลอพงศ์ 
"
,5760,2565,บริษัท รอยัล ไทยฟรุ๊ต จำกัด,ผลิตอาหารอบแห้งจากเมล็ดมะม่วงหิมพานต์,,10110,ท่าเสา,กระทุ่มแบน,สมุทรสาคร,บริษัท รอยัล ไทยฟรุ๊ต จำกัด
,5761,2565,บริษัท ไทย ยูนิค ฟูดส์ จำกัด,ผลิตกระเทียมเจียว หัวหอมเจียว,,74000,ท่าทราย,เมืองสมุทรสาคร,สมุทรสาคร,บริษัท ไทย ยูนิค ฟูดส์ จำกัด
,5762,2565,,ผลิตฟองเต้าหู้,,74000,บ้านเกาะ,เมืองสมุทรสาคร,สมุทรสาคร,นางสาวนิภา แซ่คู
,5763,2565,บริษัท กิจการร่วมค้า ไทยพานิชนาวา ก่อสร้าง และแหล่งน้ำไทย จำกัด,จัดหาน้ำ ทำน้ำให้บริสุทธิ์ หรือ จำหน่ายน้ำ,,74000,ชัยมงคล,เมืองสมุทรสาคร,สมุทรสาคร,บริษัท กิจการร่วมค้า ไทยพานิชนาวา ก่อสร้างและแหล่งน้ำไทย จำหกัด
13.53266667,5764,2565,บริษัท พี.เอส.พี.สเปเชียลตี้ส์ จำกัด,บรรจุน้ำมันหล่อลื่นและจาระบี,100.2470167,74000,ท่าจีน,เมืองสมุทรสาคร,สมุทรสาคร,บริษัท พี.เอส.พี.สเปเชียลตี้ส์ จำกัด
,5765,2565,บริษัท บี.เค.วาย. จำกัด,แบ่งบรรจุเมล็ดฟักทอง เมล็ดแตงโม เมล็ดทานตะวันและธัญพืชในภาชนะปิดผนึกพร้อมบริโภค,,74000,บางน้ำจืด,เมืองสมุทรสาคร,สมุทรสาคร,บริษัท บี.เค.วาย.จำกัด
13.50776667,5766,2565,บริษัท ทริปเปิ้ล พี ฟู้ดส์ จำกัด,บรรจุสินค้าในภาชนะ โดยไม่มีการผลิต และห้องเย็น,100.1374833,74000,กาหลง,เมืองสมุทรสาคร,สมุทรสาคร,บริษัท ทริปเปิ้ล พี ฟู้ดส์ จำกัด
,5767,2565,ห้างหุ้นส่วนจำกัด เปเปอร์ พัลพ์ แอนด์ ซัพพลาย,แบ่งบรรจุผลิตภัณฑ์ เช่น กระดาษทิชชู,,74000,บางน้ำจืด,เมืองสมุทรสาคร,สมุทรสาคร,ห้างหุ้นส่วนจำกัด เปเปอร์ พัลพ์ แอนด์ ซัพพลาย
,5768,2565,ห้างหุ้นส่วนจำกัด เปเปอร์ พัลพ์ แอนด์ ซัพพลาย,แบ่งบรรจุผลิตภัณฑ์ เช่น กระดาษทิชชู,,74000,บางน้ำจืด,เมืองสมุทรสาคร,สมุทรสาคร,"ห้างหุ้นส่วนจำกัด เปเปอร์ พัลพ์ แอนด์ ซัพพลาย
"
13.71551667,5769,2565,บริษัท แมกซ์เคลน จำกัด,50 ลิต 20 ลิตร 10 ลิตร เป็นต้น ฯลฯ,100.2919167,74130,อ้อมน้อย,กระทุ่มแบน,สมุทรสาคร,บริษัท แมกซ์เคลน จำกัด
,5770,2565,บริษัท พี เอส พี สเปเชียลตี้ส์ จำกัด,แบ่งบรรจุสารเติมแต่ง,,74000,ท่าจีน,เมืองสมุทรสาคร,สมุทรสาคร,บริษัท พี เอส พี สเปเชียลตี้ส์ จำกัด
,5771,2565,บริษัท เอ็ม เอ็ม พี อินเตอร์เนชั่นแนล จำกัด,อาหารทะเลบรรจุกระป๋อง,,74000,นาดี,เมืองสมุทรสาคร,สมุทรสาคร,บริษัท เอ็ม เอ็ม พี อินเตอร์เนชั่นแนล จำกัด
,5772,2565,ห้างหุ้นส่วนจำกัด เปเปอร์ พัลพ์ แอนด์ ซัพพลาย,แบ่งบรรจุผลิตภัณฑ์ เช่น กระดาษทิชชู,,74000,บางน้ำจืด,เมืองสมุทรสาคร,สมุทรสาคร,ห้างหุ้นส่วนจำกัด เปเปอร์ พัลพ์ แอนด์ ซัพพลาย
13.7117,5773,2565,บริษัท เพล็กซ์เคม เทคโนโลยี่ (ประเทศไทย) จำกัด,ผสมเม็ดพลาสติก และแบ่งบรรจุ,100.3202333,74130,อ้อมน้อย,กระทุ่มแบน,สมุทรสาคร,บริษัท เพล็กซ์เคม เทคโนโลยี่ (ประเทศไทย) จำกัด
13.47402768,5774,2565,บริษัท เค.ที.วาย. ฟู๊ด อินเตอร์เนชั่นแนล จำกัด,แบ่งบรรจุ และผลิต ครีมเทียม กาแฟ ชา เครื่องดื่มในภาชนะบรรจุปิดสนิท,100.1142765,74000,นาโคก,เมืองสมุทรสาคร,สมุทรสาคร,บริษัท เค.ที.วาย. ฟู๊ด อินเตอร์เนชั่นแนล จำกัด
,5775,2565,บริษัท ว่านไท่ อินเตอร์เนชั่นแนล เทรดดิ้ง จำกัด,"แบ่งบรรจุเห็ดขาว, เห็ดดำไทย,เห็ดหอม,ถั่วลิสง,สาหร่าย,พุทราอบแห้ง,พุทราเชื่อม และห้องเย็น",,74000,บ้านเกาะ,เมืองสมุทรสาคร,สมุทรสาคร,บริษัท ว่านไท่ อินเตอร์เนชั่นแนล เทรดดิ้ง จำกัด
,5776,2565,มาการ,แบ่งบรรจุผลไม้อบแห้ง,,74000,บางน้ำจืด,เมืองสมุทรสาคร,สมุทรสาคร,นางสาวสุดารัตน์ มานะวิทยาการ
13.61005,5777,2565,บริษัท ไทยเนเจอร์ ซัพพลาย จำกัด,รับแบ่งบรรจุภัณฑ์,100.3170167,74000,คอกกระบือ,เมืองสมุทรสาคร,สมุทรสาคร,บริษัท ไทยเนเจอร์ ซัพพลาย จำกัด
,5778,2565,บริษัท บุญโชติ เคมิคัล จำกัด,แบ่งบรรจุผงซักฟอก ผงชำระล้าง,,74000,นาดี,เมืองสมุทรสาคร,สมุทรสาคร,บริษัท บุญโชติ เทรดดิ้ง จำกัด
,5779,2565,สุมนไพรพลังทิพย์,แบ่งบรรจุสมุนไพรและชา,,74000,บางน้ำจืด,เมืองสมุทรสาคร,สมุทรสาคร,นายประวิทย์ มานะวิทยาการ
,5780,2565,บริษัท เซ้าท์อีสด์เอเชี่ยนแพคเกจจิ่งแอนด์แคนนิ่ง จำกัด,บรรจุสินค้าอาหารสำเร็จรูปในภาชนะต่าง ๆ เช่น กระป๋อง และเพ้าซ์ ลงในกล่อง พร้อมปิดฉลากโดยไม่มีการผลิตอย่างใดอย่างหนึ่ง,,10120,นาดี,เมืองสมุทรสาคร,สมุทรสาคร,บริษัท เซ้าท์อีสต์เอเซี่ยนแพคเกจจิ่งแอนด์แคนนิ่ง จำกัด
,5781,2565,บริษัท เจียไต๋โปรดิ๊วซ์ จำกัด,บรรจุเมล็ดผัก,,10260,อ้อมน้อย,กระทุ่มแบน,สมุทรสาคร,บริษัท เจียไต๋โปรดักส์ จำกัด
,5782,2565,บริษัท ยูนิคอร์ด จำกัด (มหาชน),ปิดฉลากและบรรจุปลากระป๋อง,,74000,ท่าทราย,เมืองสมุทรสาคร,สมุทรสาคร,บริษัท ยูนิคอร์ด จำกัด (มหาชน)
13.5932,5783,2565,บริษัท สาครอินดัสเทรียลแก๊ส จำกัด,แบ่งบรรจุก๊าซออกซิเจน คาร์บอนไดออกไซด์ อาร์กอน ไนโตรเจน,100.2691667,74000,บ้านเกาะ,เมืองสมุทรสาคร,สมุทรสาคร,บริษัท สาครอินดัสเทรียลแก๊ส จำกัด
13.54366667,5784,2565,บริษัท กู๊ดลัค โปรดักท์ จำกัด,ห้องเย็น,100.244,74000,ท่าจีน,เมืองสมุทรสาคร,สมุทรสาคร,บริษัท กู๊ดลัค โปรดักท์ จำกัด
13.53998333,5785,2565,บริษัท ห้องเย็นพงษ์ทิพย์ จำกัด,ห้องเย็น,100.2635667,74000,มหาชัย,เมืองสมุทรสาคร,สมุทรสาคร,บริษัท ห้องเย็นพงษ์ทิพย์ จำกัด
13.5364,5786,2565,บริษัท ไทยรอแยลฟรอเซนฟู๊ด จำกัด,ห้องเย็น และแปรรูปสัตว์น้ำ,100.2456167,74000,ท่าจีน,เมืองสมุทรสาคร,สมุทรสาคร,บริษัท ไทยรอแยลฟรอเซนฟู๊ด จำกัด
13.52558333,5787,2565,บริษัท อาซาฮี ฟู้ด อินดัสทรี จำกัด,รับฝากสินค้าแช่แข็ง,100.2719333,74000,บางหญ้าแพรก,เมืองสมุทรสาคร,สมุทรสาคร,บริษัท อาซาฮี ฟู้ด อินดัสทรี จำกัด
13.57025,5788,2565,บริษัท โกลเบิล ฟีช จำกัด,ห้องเย็น,100.3080333,74000,โคกขาม,เมืองสมุทรสาคร,สมุทรสาคร,บริษัท โกลเบิล ฟีช จำกัด
13.523885,5789,2565,บริษัท มารีน โฟร์เซ่น ฟู้ดส์ จำกัด,ห้องเย็น,100.283066,74000,บางหญ้าแพรก,เมืองสมุทรสาคร,สมุทรสาคร,"บริษัท มารีน โฟร์เซ่น ฟู้ดส์ จำกัด 
"
13.59762,5790,2565,บริษัท ส.ร่วมไทย จำกัด,ห้องเย็นแช่สัตว์น้ำและสินค้าเกษตร และการถนอมสัตว์น้ำ ผัก พืช หรือผลไม้,100.35603,74000,บางน้ำจืด,เมืองสมุทรสาคร,สมุทรสาคร,บริษัท ส.ร่วมไทย จำกัด
13.56635,5791,2565,บริษัท บู้ฮวด ฟู้ดโปรดักส์ จำกัด,ห้องเย็นสำหรับแช่แข็ง,100.3190167,74000,โคกขาม,เมืองสมุทรสาคร,สมุทรสาคร,บริษัท บู้ฮวด ฟู้ดโปรดักส์ จำกัด
13.54688333,5792,2565,บริษัท พัทยา ไทยมารีน คอร์ป จำกัด,ห้องเย็น,100.2592333,74000,ท่าจีน,เมืองสมุทรสาคร,สมุทรสาคร,บริษัท พัทยา ไทยมารีน คอร์ป จำกัด
13.65258,5793,2565,บริษัท พี.ซี.ทูน่า ห้องเย็น จำกัด,ห้องเย็น,100.34053,74110,แคราย,กระทุ่มแบน,สมุทรสาคร,บริษัท ซี.พี.ทูน่า ห้องเย็น จำกัด
13.560605,5794,2565,บริษัท นันท์สถิตย์ ซีฟู้ดส์ จำกัด,ห้องเย็น ชำแหละ แกะ ล้างสัตว์น้ำ,100.281808,74000,ท่าจีน,เมืองสมุทรสาคร,สมุทรสาคร,บริษัท นันท์สถิตย์ ซีฟู้ดส์ จำกัด
,5795,2565,บริษัท ฝู หยวน มารีน จำกัด,ห้องเย็น และชำแหละ แกะ ล้างสัตว์น้ำ,,74000,บางหญ้าแพรก,เมืองสมุทรสาคร,สมุทรสาคร,บริษัท ฝู หยวน มารีน จำกัด
,5796,2565,บริษัท นาสาครห้องเย็น จำกัด,ห้องเย็นรับฝากฟรีสและฝากแช่,,74000,นาดี,เมืองสมุทรสาคร,สมุทรสาคร,บริษัท นาสาครห้องเย็น จำกัด
13.56941667,5797,2565,บริษัท เคบี อินเตอร์ฟู้ดส์ จำกัด,ห้องเย็น,100.2934,74000,นาดี,เมืองสมุทรสาคร,สมุทรสาคร,บริษัท เคบี อินเตอร์ฟู้ดส์ จำกัด
13.56292,5798,2565,บริษัท เมืองไทยอควอติคส์ จำกัด,ห้องเย็น,100.30198,74000,นาดี,เมืองสมุทรสาคร,สมุทรสาคร,บริษัท เมืองไทยอควอติคส์ จำกัด
13.523488,5799,2565,ห้างหุ้นส่วนจำกัด รุ่งโรจน์กิตติพัทธ์,ห้องเย็น,100.283516,74000,บางหญ้าแพรก,เมืองสมุทรสาคร,สมุทรสาคร,"ห้างหุ้นส่วนจำกัด รุ่งโรจน์กิตติพัทธ์
"
,5800,2565,บริษัท ซันไชน์ ฟู้ดส์ ซัพพลาย จำกัด ,ห้องเย็น,,74110,แคราย,กระทุ่มแบน,สมุทรสาคร,บริษัท ซันไชน์ ฟู้ดส์ ซัพพลาย จำกัด 
13.54616667,5801,2565,บริษัท พรานทะเล มาร์เก็ตติ้ง จำกัด (มหาชน),ห้องเย็น,100.26025,74000,มหาชัย,เมืองสมุทรสาคร,สมุทรสาคร,บริษัท พรานทะเล มาร์เก็ตติ้ง จำกัด (มหาชน)
