VALUE,QUARTER,SOURCE,_id,SEX,UNIT,REGION,YEAR
70.92,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,443,ชาย,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2568
54.04,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,444,หญิง,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2568
62.03,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,445,รวม,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2568
56.07,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,446,หญิง,ร้อยละ,ภาคเหนือ,2568
72.64,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,447,ชาย,ร้อยละ,ภาคเหนือ,2568
63.9,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,448,รวม,ร้อยละ,ภาคเหนือ,2568
80.05,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,449,ชาย,ร้อยละ,กรุงเทพมหานคร,2569
68.86,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,450,หญิง,ร้อยละ,กรุงเทพมหานคร,2569
74.16,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,451,รวม,ร้อยละ,กรุงเทพมหานคร,2569
69.09,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,452,รวม,ร้อยละ,ทั่วราชอาณาจักร,2569
77.62,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,453,ชาย,ร้อยละ,ภาคกลาง,2569
65.63,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,454,หญิง,ร้อยละ,ภาคกลาง,2569
71.34,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,455,รวม,ร้อยละ,ภาคกลาง,2569
66.15,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,456,หญิง,ร้อยละ,ภาคใต้,2569
79.91,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,457,ชาย,ร้อยละ,ภาคใต้,2569
72.76,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,458,รวม,ร้อยละ,ภาคใต้,2569
77.38,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,459,ชาย,ร้อยละ,ภาคใต้ชายแดน,2569
53.54,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,460,หญิง,ร้อยละ,ภาคใต้ชายแดน,2569
64.98,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,461,รวม,ร้อยละ,ภาคใต้ชายแดน,2569
81.46,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,462,ชาย,ร้อยละ,ภาคตะวันออก,2569
68.03,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,463,หญิง,ร้อยละ,ภาคตะวันออก,2569
74.54,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,464,รวม,ร้อยละ,ภาคตะวันออก,2569
70.71,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,465,ชาย,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2569
55.61,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,466,หญิง,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2569
62.75,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,467,รวม,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2569
59.73,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,468,หญิง,ร้อยละ,ภาคเหนือ,2569
73.95,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,469,ชาย,ร้อยละ,ภาคเหนือ,2569
66.45,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,470,รวม,ร้อยละ,ภาคเหนือ,2569
