FROAD,FID,DISPFACREG,FAMPNAME,FPROVNAME,ONAME,FMOO,_id,FNAME,OBJECT,STATUS,Last_update,LNG,FADDR,LAT,FSOI,FTUMNAME
-,20710101825529,จ3-3(4)-18/52กจ,ท่ามะกา,กาญจนบุรี,บริษัท เอ-เจแปน วายฟาย จำกัด,1,1352,บริษัท เอ-เจแปน วายฟาย จำกัด,ดูดทราย,ดำเนินกิจการ,2023-04-18T21:00:05,99.78365,-,14.06987,-,อุโลกสี่หมื่น
NULL,20630005025523,จ3-9(6)-50/52ตก,แม่สอด,ตาก,บริษัท เกษตรไพศาล 1975 จำกัด,4,1353,บริษัท เกษตรไพศาล 1975 จำกัด,ทำมันเส้นและการร่อน ล้าง คัด หรือแยกขนาด หรือแยกคุณภาพของผลิตผลเกษตรกรรม,ดำเนินกิจการ,2023-04-18T21:00:05,98.54332,314,16.80852,NULL,แม่ปะ
-,20700008825524,จ3-3(2)-88/52รบ,โพธาราม,ราชบุรี,นายเอกสิทธิ์ เนตรจรัสแสง,3,1354,ส.จรัสแสง 5,ขุดตักดินลูกรัง,ดำเนินกิจการ,2023-04-18T21:00:05,99.56302,โฉนดที่ดินเลขที่ 65926 ฯลฯ,13.73759,-,หนองกวาง
โคกสูง-หนองเป็ด,20700101125525,จ3-77(2)-11/52รบ,บ้านโป่ง,ราชบุรี,บริษัท พรเจริญ เซฟตี้ กลาส จำกัด,8,1355,บริษัท พรเจริญ เซฟตี้ กลาส จำกัด,แปรรูปกระจก กระจกนิรภัย กระจกรถยนต์,ดำเนินกิจการ,2023-04-18T21:00:05,99.77598,147,13.7956,-,หนองปลาหมอ
สายเอเซีย,20630100125525,จ3-20(1)-1/52ตก,แม่สอด,ตาก,บริษัท แม่สอด เบฟเวอเรจ แอนด์ ไอซ์ จำกัด,1,1356,บริษัท แม่สอด เบฟเวอเรจ แอนด์ ไอซ์ จำกัด,ผลิตน้ำดื่มและน้ำแข็ง,ดำเนินกิจการ,2023-04-18T21:00:05,98.53687,296/1,16.69867,NULL,ท่าสายลวด
NULL,20760000125521,จ3-50(3)-1/52พบ,เขาย้อย,เพชรบุรี,บริษัท ทีซีซี เอ็นเนอร์ยี่ จำกัด,6,1357,บริษัท ทีซีซี เอ็นเนอร์ยี่ จำกัด,คัดแยกถ่านหิน,ดำเนินกิจการ,2023-04-18T21:00:05,99.73614,88/8,13.28847,NULL,หนองชุมพล
NULL,20630001625524,จ3-2(1)-16/52ตก,แม่สอด,ตาก,นายอนันต์ เกษมเศรษฐสิทธิ์,8,1358,ไซโลโชคอนันต์,การอบพืชหรือเมล็ดพืช,ดำเนินกิจการ,2023-04-18T21:00:05,98.58546,158,16.84673,NULL,แม่กาษา
ฝ่ายท่า-หนองหัดไท,20770000325526,จ3-27(7)-3/52ปข,บางสะพานน้อย,ประจวบคีรีขันธ์,นางวรัญรักษ์ คงพสิษฐ์พร,2,1359,โง้วหยูเฮง,สางเส้นใยมะพร้าว,ดำเนินกิจการ,2023-04-18T21:00:05,99.47477,66/2,11.09668,NULL,บางสะพาน
อู่ทอง,20710013125513,จ3-34(2)-131/51กจ,พนมทวน,กาญจนบุรี,ห้างหุ้นส่วนจำกัด โรงปูนเขตรุ่งเรือง,5,1360,ห้างหุ้นส่วนจำกัด โรงปูนเขตรุ่งเรือง,ทำวงกบ บานประตูหน้าต่าง ปาร์เก้ แผ่นพาลเลท และเครื่องเรือนจากไม้,ดำเนินกิจการ,2023-04-18T21:00:05,99.763798,152/2,14.22379,NULL,รางหวาย
-,20700009625527,จ3-3(2)-96/52รบ,โพธาราม,ราชบุรี,นายเอกสิทธิ์ เนตรจรัสแสง,3,1361,ส.จรัสแสง 7,ขุดตักดินลูกรัง,ดำเนินกิจการ,2023-04-18T21:00:05,99.56308,โฉนดที่ดินเลขที่ 65921 ฯลฯ,13.73783,-,หนองกวาง
-,20760006225531,จ3-58(1)-62/53พบ,บ้านแหลม,เพชรบุรี,บริษัท ปูนซิเมนต์ไทย (ท่าหลวง) จำกัด,4,1362,โรงงานคอนกรีตผสมเสร็จ บ้านแหลม,ผลิตคอนกรีตผสมเสร็จ,ดำเนินกิจการ,2023-04-18T21:00:05,99.9609,44/4,13.15836,-,ท่าแร้ง
NULL,20710006425532,จ3-3(2)-64/53กจ,ทองผาภูมิ,กาญจนบุรี,นายพงษ์ศักดิ์ หงษาวดี,1,1363,NULL,ขุดตักดินลูกรัง,ดำเนินกิจการ,2023-04-18T21:00:05,98.70537,โฉนดที่ดินเลขที่ 8268 เล่ม83 หน้า68,14.66191,NULL,สหกรณ์นิคม
เพชรเกษม,20770001725534,จ3-14-17/53ปข,หัวหิน,ประจวบคีรีขันธ์,บริษัท กุลฉัตร(หัวหิน)2009 จำกัด,NULL,1364,บริษัท กุลฉัตร(หัวหิน)2009 จำกัด,"ทำน้ำแข็งหลอด,น้ำดื่ม",ดำเนินกิจการ,2023-04-18T21:00:05,99.9428,84/42,12.62191,หมู่บ้านบ่อฝ้าย,หัวหิน
-,20700100225532,จ3-77(1)-2/53รบ,บ้านโป่ง,ราชบุรี,นายบุญนำ พันพลับ,5,1365,อู่สยามบัสบอดี้,ซ่อม ต่อตัวถังรถยนต์โดยสาร,ดำเนินกิจการ,2023-04-18T21:00:05,99.91074,59/2,13.7975,-,หนองอ้อ
-,20710100325539,จ3-40(1)-3/53กจ,ท่าม่วง,กาญจนบุรี,นายปุณเดชา เกสรกาญจน์,3,1366,กนกรีไซเคิล,อัดเศากระดาษ และอัดเศษเหล็ก,ดำเนินกิจการ,2023-04-18T21:00:05,99.566097,140/9,13.98875,-,ท่าล้อ
0,20710001025535,จ3-53(4)-10/53กจ,ท่ามะกา,กาญจนบุรี,บริษัท เค.ที.พี.(ประเทศไทย) จำกัด,2,1367,บริษัท เค.ที.พี.(ประเทศไทย) จำกัด,ผลิตผลิตภัณฑ์พลาสติก เช่น ตุ๊กตาพลาสติก ของใช้พลาสติก,ดำเนินกิจการ,2023-04-18T21:00:05,99.83663,51,14.03909,0,หนองลาน
NULL,20630004425534,จ3-37-44/53ตก,แม่สอด,ตาก,บริษัท เฟอร์นิช บาย วณิส จำกัด,1,1368,บริษัท เฟอร์นิช บาย วณิส จำกัด,"ทำเครื่องเรือนจากไม้และโลหะ,ทำภาชนะบรรจุ และเครื่องใช้ดอกไม้และหวาย,แกะสลักไม้,กรอบรูปและกรอบกระจกไม้",ดำเนินกิจการ,2023-04-18T21:00:05,98.5287888162756,959,16.7025882750905,NULL,ท่าสายลวด
NULL,20770004625533,จ3-58(1)-46/53ปข,บางสะพาน,ประจวบคีรีขันธ์,บริษัท โชควรรณา 99 จำกัด,3,1369,บริษัท โชควรรณา 99 จำกัด,ผลิตคอนกรีตผสมเสร็จ,ดำเนินกิจการ,2023-04-18T21:00:05,99.56846,19/19,11.20292,NULL,แม่รำพึง
-,10710001825530,3-106-18/53กจ,ท่าม่วง,กาญจนบุรี,บริษัท กาญจนกุล (1995) จำกัด,11,1370,บริษัท กาญจนกุล (1995) จำกัด,ทำน้ำมันเชื้อเพลิงทดแทนและน้ำมันเอนกประสงค์จากน้ำมันหล่อลื่นที่ใช้แล้ว โดยผ่านกรรมวิธีทางอุตสาหกรรม,หยุดชั่วคราว,2023-04-18T21:00:05,99.61629,259/2,14.0342,-,หนองขาว
บ้านโคกสูง-หนองเป็ด,20700100125534,จ3-63(1)-1/53รบ,บ้านโป่ง,ราชบุรี,บริษัท คิงวอเตอร์แท๊งค์ จำกัด,8,1371,-,"ผลิตถังน้ำและอุปกรณ์ พร้อมติดตั้ง เช่น ถังเหล็กเก็บน้ำ,ถังเหล็กกรองสนิม และถังแสตนเลส",ดำเนินกิจการ,2023-04-18T21:00:05,99.786554,5/1,13.79555,-,หนองปลาหมอ
NULL,20630000525535,จ3-24-5/53ตก,แม่สอด,ตาก,บริษัท ซีบีเจ ธารา เอนเตอร์ไพรส์ จำกัด,6,1372,บริษัท ซีบีเจ ธารา เอนเตอร์ไพรส์ จำกัด,ผลิตเสื้อถักไหมพรม และเสื้อผ้าสำเร็จรูป,หยุดชั่วคราว,2023-04-18T21:00:05,98.51985,173,16.67968,NULL,ท่าสายลวด
NULL,20630006825533,จ3-3(2)-68/53ตก,อุ้มผาง,ตาก,นางสุเทียน เหรียญทอง,3,1373,เหรียญทองการค้า,"ขุดทราย , การร่อนหรือคัดกรวดทราย",ดำเนินกิจการ,2023-04-18T21:00:05,98.8719052673,โฉนดที่ดินเลขที่ 1994,15.9962999456677,NULL,อุ้มผาง
คุ้งกระถิน - วัดจันทร์,10700000225527,3-22(3)-2/52รบ,เมืองราชบุรี,ราชบุรี,บริษัท อาร์ทีดี อุตสาหกรรมสิ่งทอ จำกัด,2,1374,บริษัท อาร์ทีดี อุตสาหกรรมสิ่งทอ จำกัด,ฟอกย้อมผ้า อบผ้า แต่งผ้าสำเร็จรูปและทอผ้า,ดำเนินกิจการ,2023-04-18T21:00:05,99.86262,"77,81",13.52278,NULL,คุ้งกระถิน
NULL,20710004525523,จ3-3(4)-45/52กจ,ด่านมะขามเตี้ย,กาญจนบุรี,ห้างหุ้นส่วนจำกัด ท่าทรายลำภาชี,"1,5",1375,ห้างหุ้นส่วนจำกัด ท่าทรายลำภาชี,ดูดทรายใช้เรือดูดทราย ทะเบียน 5032-50015,ดำเนินกิจการ,2023-04-18T21:00:05,99.373605,NULL,13.93599,NULL,จรเข้เผือก
-,20700023125520,จ3-3(2)-231/52รบ,ปากท่อ,ราชบุรี,นายเอกชัย อังกูรจารุชัย,11,1376,บ่อเอกชัย,ขุดตักดิน,ดำเนินกิจการ,2023-04-18T21:00:05,99.72255,"น.ส.3 เลขที่ 112,120",13.41898,-,ทุ่งหลวง
NULL,20760006825520,จ3-58(1)-68/52พบ,ชะอำ,เพชรบุรี,บริษัท ปูนซิเมนต์ไทย (ท่าหลวง) จำกัด,NULL,1377,โรงงานคอนกรีตผสมเสร็จ ชะอำ2,ผลิตคอนกรีตผสมเสร็จ,ดำเนินกิจการ,2023-04-18T21:00:05,99.96331,329/12,12.79032,NULL,ชะอำ
-,20700301025525,จ3-77(1)-10/52รบ,บ้านโป่ง,ราชบุรี,นายนิกร หลีล้วน,4,1378,อู่ช่างกร,ซ่อมและต่อตังถังรถยนต์โดยสาร,ดำเนินกิจการ,2023-04-18T21:00:05,99.92954,32/4,13.80609,-,หนองกบ
-,20700013725529,จ3-37-137/52รบ,โพธาราม,ราชบุรี,บริษัท ไท่หยอง เฟอร์นิเจอร์ จำกัด,8,1379,บริษัท ไท่หยอง เฟอร์นิเจอร์ จำกัด,ผลิตเครื่องเรือนจากไม้ เช่น ชุดรับแขก,ดำเนินกิจการ,2023-04-18T21:00:05,99.89576,19,13.73943,-,บ้านเลือก
-,20710000325522,จ3-2(7)-3/52กจ,เมืองกาญจนบุรี,กาญจนบุรี,บริษัท กรีนเนอร์ยี ชาร์โคล จำกัด,3,1380,บริษัท กรีนเนอร์ยี ชาร์โคล จำกัด,ทำถ่านอัดแท่งจากกะลามะพร้าว,ดำเนินกิจการ,2023-04-18T21:00:05,99.44741,63,14.06121,-,หนองบัว
เพชรเกษม,20760002825524,จ3-14-28/52พบ,ชะอำ,เพชรบุรี,บริษัท ชะอำวารีเทพ จำกัด,NULL,1381,ชะอำวารีเทพ,ทำน้ำแข็งก้อนเล็ก,ดำเนินกิจการ,2023-04-18T21:00:05,99.9720317062819,388/18,12.8004784909254,NULL,ชะอำ
-,20700001325522,จ3-77(1)-13/52รบ,บ้านโป่ง,ราชบุรี,นายสมพงค์ มีล้อม,4,1382,SPn BUS BODY,ซ่อมและต่อตังถังรถยนต์โดยสาร,ดำเนินกิจการ,2023-04-18T21:00:05,99.909355,10/6,13.79858,-,หนองกบ
-,20700003625523,จ3-50(4)-36/52รบ,ปากท่อ,ราชบุรี,ห้างหุ้นส่วนจำกัด โชคชัยรัตน์การโยธา,1,1383,ห้างหุ้นส่วนจำกัด โชคชัยรัตน์การโยธา,โรงงานผสมแอสฟัลท์ติกคอนกรีต,ดำเนินกิจการ,2023-04-18T21:00:05,99.70774,โฉนดที่ดินเลขที่ 25285,13.45802,-,อ่างหิน
-,20700001625525,จ3-34(4)-16/52รบ,เมืองราชบุรี,ราชบุรี,บริษัท เพอร์ริไฟต์โปรดักส์ จำกัด,10,1384,บริษัท เพอร์ริไฟต์โปรดักส์ จำกัด,ทำฝอยไม้ การป่น หรือย่อยไม้ เพื่อทำเป็นเชื้อเพลิง,ดำเนินกิจการ,2023-04-18T21:00:05,99.71942,171,13.56557,-,หินกอง
-,20700002625524,จ3-14-26/52รบ,เมืองราชบุรี,ราชบุรี,ห้างหุ้นส่วนจำกัด เอี้ยกิมลุ้ง,2,1385,ห้างหุ้นส่วนจำกัด เอี้ยกิมลุ้ง,ทำน้ำแข็งซอง ,ดำเนินกิจการ,2023-04-18T21:00:05,99.80522,-,13.56399,-,หลุมดิน
หุบกะพง,20760013225524,จ3-37-132/52พบ,ชะอำ,เพชรบุรี,นางสาวน้ำทิพย์ พวงมาลัย,9,1386,โอชินเฟอร์นิเจอร์,ทำเครื่องเรือนจากไม้,ดำเนินกิจการ,2023-04-18T21:00:05,99.91635,45,12.80368,บ้านไร่บน,เขาใหญ่
เพชรเกษม,20700011825529,จ3-95(1)-118/52รบ,เมืองราชบุรี,ราชบุรี,นางสาวเดือนเพ็ญ ฐิติอาชากุล,0,1387,สยามบริการ,ซ่อมเครื่องยนต์ ซ่อมรถบรรทุก และรถแทรกเตอร์,ดำเนินกิจการ,2023-04-18T21:00:05,99.81464,6/2,13.55047,-,หน้าเมือง
ทางสาธารณะประโยชน์,20630002025526,จ3-3(3)-20/52ตก,อุ้มผาง,ตาก,นายเดช โพธิจักร,6,1388,ท่าทรายอุ้มผาง,ร่อนหรือคัดกรวดหรือทราย และขุดหรือลอกกรวดทราย,ดำเนินกิจการ,2023-04-18T21:00:05,98.8596536313173,187,16.0150257032514,NULL,อุ้มผาง
-,20700017225526,จ3-3(2)-172/52รบ,เมืองราชบุรี,ราชบุรี,บริษัท บัลลังค์สรณ์ จำกัด,10,1389,บริษัท บัลลังต์สรณ์ จำกัด,ขุดตักดินลูกรัง,ดำเนินกิจการ,2023-04-18T21:00:05,99.72385,NULL,13.56365,-,หินกอง
-,20700018725524,จ3-3(2)-187/52รบ,วัดเพลง,ราชบุรี,นายสมพงษ์ สมประสงค์,0,1390,โชคสมพงษ์,ขุดตักดิน,ดำเนินกิจการ,2023-04-18T21:00:05,99.872521,โฉนดที่ดินเลขที่ 1400,13.50695,-,เกาะศาลพระ
-,20700000225525,จ3-67(8)-2/52รบ,บ้านโป่ง,ราชบุรี,ห้างหุ้นส่วนจำกัด เทพเจริญ เอ็นจิเนียริ่ง,11,1391,ห้างหุ้นส่วนจำกัด เทพเจริญ เอ็นจิเนียริ่ง,ซ่อม สร้างเครื่องจักรกล,ดำเนินกิจการ,2023-04-18T21:00:05,99.85491,14,13.87483,-,ท่าผา
กาญจนบุรี-อู่ทอง,20710004625521,จ3-9(1)-46/52กจ,พนมทวน,กาญจนบุรี,บริษัท โรงสีทรัพย์ส่งแสง จำกัด,3,1392,บริษัท โรงสีทรัพย์ส่งแสง จำกัด,สีข้าว (กำลังสีสูงสุดของร้านสีข้าว 300 เกวียนต่อวัน),ดำเนินกิจการ,2023-04-18T21:00:05,99.708447,58,14.12796,NULL,พนมทวน
NULL,20770004225524,จ3-50(4)-42/52ปข,กุยบุรี,ประจวบคีรีขันธ์,บริษัท เอ็ม.ซี.คอนสตรัคชั่น (1979) จำกัด,2,1393,บริษัท เอ็ม.ซี. คอนสตรัคชั่น (1979) จำกัด,ทำแอสฟัลติกคอนกรีต และซอยซีเมนต์,ดำเนินกิจการ,2023-04-18T21:00:05,99.84715,78,12.04837,NULL,กุยบุรี
เพชรเกษม-มรสวบ,20770000725527,จ3-27(7)-7/52ปข,บางสะพาน,ประจวบคีรีขันธ์,นายกฤษดา ลือโรจน์วงศ์,1,1394,NULL,ผลิตเส้นใยมะพร้าว,ดำเนินกิจการ,2023-04-18T21:00:05,99.518473,333,11.40017,NULL,ชัยเกษม
NULL,20630004225520,จ3-14-42/52ตก,แม่สอด,ตาก,บริษัท แม่สอด เบฟเวอเรจ แอนด์ ไอซ์ จำกัด,1,1395,บริษัท แม่สอด เบฟเวอเรจแอนด์ ไอซ์ จำกัด (สาขา 1),ผลิตน้ำแข็งซอง,ดำเนินกิจการ,2023-04-18T21:00:05,98.53596,296/2,16.697575,NULL,ท่าสายลวด
-,20700001425520,จ3-77(1)-14/52รบ,บ้านโป่ง,ราชบุรี,บริษัท บัส แอนด์ ทรัค จำกัด,3,1396,บริษัท บัส แอนด์ ทรัค จำกัด,สร้าง ประกอบ ดัดแปลง หรือเปลี่ยนสภาพรถยนต์ รวมทั้งชิ้นส่วนรถยนต์ฯ,ดำเนินกิจการ,2023-04-18T21:00:05,99.941393,333,13.809318,-,หนองกบ
เพชรเกษม,20760013825521,จ3-95(1)-138/52พบ,ชะอำ,เพชรบุรี,บริษัท อึ้งง่วนไต๋อีซูซุเซลส์ จำกัด,NULL,1397,บริษัท อึ้งง่วนไต๋อีซูซุเซลส์ จำกัด,ซ่อมรถยนต์และเครื่องยนต์,ดำเนินกิจการ,2023-04-18T21:00:05,99.91475,1315/24,12.71156,NULL,ชะอำ
เพชรเกษม,20770000425524,จ3-75(1)-4/52ปข,ทับสะแก,ประจวบคีรีขันธ์,บริษัท พี.เอส.พี.ไฟเบอร์ เทค จำกัด,1,1398,บริษัท พี.เอส.พี.ไฟเบอร์ เทค จำกัด,"ต่อเรือ,ทำชิ้นส่วนอุปกรณ์สำหรับเรือ และรถยนต์จากไฟเบอร์กล๊าส",ดำเนินกิจการ,2023-04-18T21:00:05,99.62255,61/2,11.53224,NULL,ทับสะแก
กาญจนบุรี-ทองผาภูมิ,20710007725526,จ3-34(2)-77/52กจ,ทองผาภูมิ,กาญจนบุรี,นางสาวนฤมล โพประยูร,6,1399,โทนไม้ไทย,ทำวงกบบานประตูหน้าต่าง เครื่องเรือน บ้านสำเร็จรูปและเครื่องตกแต่งภายในอาคารจากไม้แปรรูป,ดำเนินกิจการ,2023-04-18T21:00:05,98.75298,55/3,14.56713,-,ลิ่นถิ่น
-,20700100525527,จ3-9(4)-5/52รบ,ดำเนินสะดวก,ราชบุรี,บริษัท เอ็นซี โคโคนัท จำกัด,12,1400,บริษัท เอ็นซี โค่โค่นัท จำกัด,ผลิตอาหารสำเร็จรูป เช่น วุ้นในลูกมะพร้าว,ดำเนินกิจการ,2023-04-18T21:00:05,99.901095,89,13.5638,-,แพงพวย
-,20700102125524,จ3-34(4)-21/52รบ,จอมบึง,ราชบุรี,นายชัยยะ หนูทอง,12,1401,ชิดชัยไม้เกษตร,การทำฝอยไม้ การบด ป่น หรือย่อยไม้เพื่อทำเป็นเชื้อเพลิง,ดำเนินกิจการ,2023-04-18T21:00:05,99.46574,116/1,13.67303,-,ด่านทับตะโก
-,20700202125523,จ3-36(1)-21/52รบ,บ้านโป่ง,ราชบุรี,ห้างหุ้นส่วนจำกัด เนค เทค,11,1402,ห้างหุ้นส่วนจำกัด เนค เทค,ผลิตภาชนะบรรจุจากไม้ เช่น พาเลท,ดำเนินกิจการ,2023-04-18T21:00:05,99.92454,49,13.79675,-,หนองอ้อ
-,20700002325521,จ3-77(2)-23/52รบ,บ้านโป่ง,ราชบุรี,นายสมเกียรติ ศรีตันตนานนท์,12,1403,บ้านฆ้องการช่าง,ผลิตชิ้นส่วนโลหะและอุปกรณ์รถยนต์ เช่น กันชน ชิ้นส่วนกันชนและชิ้นส่วนรถยนต์,ดำเนินกิจการ,2023-04-18T21:00:05,99.85456,12,13.87992,-,ท่าผา
-,20700018825522,จ3-3(2)-188/52รบ,เมืองราชบุรี,ราชบุรี,นายสุรสิทธิ์ อยู่สมบูรณ์,2,1404,โชควิเชียร 2,ขุด ตัก ดิน ทราย,ดำเนินกิจการ,2023-04-18T21:00:05,99.76655,"โฉนดที่ดินเลขที่ 74278,74279,74280",13.49882,-,ดอนแร่
NULL,20710004525531,จ3-3(2)-45/53กจ,ท่าม่วง,กาญจนบุรี,นายทศพร แม้นทิม,6,1405,NULL,ขุดตักดินลูกรัง,ดำเนินกิจการ,2023-04-18T21:00:05,99.603485,น.ส.3ก.เลขที่ 889 เล่ม9ข.หน้า39,13.92332,NULL,เขาน้อย
-,20700101625524,จ3-53(9)-16/52รบ,เมืองราชบุรี,ราชบุรี,บริษัท คิว.พลาสท์ จำกัด,2,1406,นล โรจน์วนาการ,บดย่อยพลาสติก,ดำเนินกิจการ,2023-04-18T21:00:05,99.70968,150,13.49982,-,ห้วยไผ่
-,20710101125524,จ3-89-11/52กจ,ท่าม่วง,กาญจนบุรี,บริษัท ไทย ซาน มิเกล ลิเคอร์ จำกัด,1,1407,บริษัท ไทย ซาน มิเกล ลิเคอร์ จำกัด,ผลิต ส่ง และจำหน่ายก๊าซชีวภาพ,ดำเนินกิจการ,2023-04-18T21:00:05,99.668893,60/9,13.943028,-,วังขนาย
-,20700017825523,จ3-3(2)-178/52รบ,บางแพ,ราชบุรี,บริษัท ทรายชัยมงคล (2005) จำกัด,9,1408,นายธนวัต เกตุชัยมงคล,ขุดตักดิน ทราย,ดำเนินกิจการ,2023-04-18T21:00:05,99.907218,-,13.69865,-,วังเย็น
เพชรบุรี-บางแก้ว,20760007925527,จ3-9(1)-79/52พบ,เมืองเพชรบุรี,เพชรบุรี,ห้างหุ้นส่วนจำกัด เอแอนด์ซีไรซ์เพชรบุรี,2,1409,ห้างหุ้นส่วนจำกัด เอแอนด์ซีไรซ์เพชรบุรี,สีข้าว กำลังสีสูงสุดของร้านสีข้าว 330 เกวียน/วัน,ดำเนินกิจการ,2023-04-18T21:00:05,100.00602,71,13.08874,NULL,โพพระ
ราชการราษฎรดำหริ 1,20630102025525,จ3-24-20/52ตก,แม่สอด,ตาก,บริษัท โรแยล นิตติ้ง จำกัด,NULL,1410,บริษัท โรแยล นิตติ้ง จำกัด (สาขา 2),ทอเสื้อไหมพรม,ดำเนินกิจการ,2023-04-18T21:00:05,98.5775642157,15/41,16.7094220952142,NULL,แม่สอด
แม่สอด-แม่ระมาด,20630001325521,จ3-89-13/52ตก,แม่สอด,ตาก,บริษัท ไทยวา จำกัด (มหาชน),8,1411,บริษัท ไทยวา จำกัด (มหาชน),ผลิต ส่ง และจำหน่ายก๊าซชีวภาพ ขนาด 24000 ลบ.ม./วัน,ดำเนินกิจการ,2023-04-18T21:00:05,98.5841350257397,193,16.8562722353891,NULL,แม่กาษา
หลุมรัง,10710000425522,3-17-4/52กจ,บ่อพลอย,กาญจนบุรี,บริษัท บีบีจีไอ ไบโอเอทานอล จำกัด (มหาชน),6,1412,บริษัท บีบีจีไอ ไบโอเอทานอล จำกัด (มหาชน),"ผลิตเอทานอลเพื่อใช้เป็นเชื้อเพลิง กำลังการผลิต 300,000 ลิตรต่อวัน",ดำเนินกิจการ,2023-04-18T21:00:05,99.525851,99/2,14.443394,-,หลุมรัง
-,10700003525527,3-106-35/52รบ,บ้านโป่ง,ราชบุรี,บริษัท เอว่า เอ็นเนอยี อินเตอร์เนชั่นแนล จำกัด,11,1413,เอว่า ราชบุรี,ทำเชื้อเพลิงทดแทนจากน้ำมันหล่อลื่นที่ใช้แล้ว,ดำเนินกิจการ,2023-04-18T21:00:05,99.85722,54,13.87569,-,ท่าผา
-,20700011725521,จ3-9(6)-117/52รบ,สวนผึ้ง,ราชบุรี,นายก้องเกียรติ สิริพัฒนาสมบัติ,12,1414,ลานมันก้องเกียรติ,ทำมันเส้น,ดำเนินกิจการ,2023-04-18T21:00:05,99.40227,NULL,13.54333,-,ท่าเคย
NULL,20710012225520,จ3-43(1)-122/52กจ,ท่ามะกา,กาญจนบุรี,บริษัท ไอออนิค จำกัด,8,1415,บริษัท ไอออนิค จำกัด,ผลิตปุ๋ยอินทรีย์ ปุ๋ยที่ละลายน้ำได้ ปุ๋ยชีวภาพและสารชีวภัณฑ์,ดำเนินกิจการ,2023-04-18T21:00:05,99.7438,94/1,14.02153,NULL,ตะคร้ำเอน
-,20700300125524,จ3-99-1/52รบ,บ้านโป่ง,ราชบุรี,บริษัท เนแรค อาร์มส อินดัสตรี จำกัด,13,1416,บริษัท เนแรค อาร์มส อินดัสตรี จำกัด,ผลิตกระสุนปืน รวมทั้งเครื่องกระสุนปืน,ดำเนินกิจการ,2023-04-18T21:00:05,99.687261,NULL,13.835147,-,เขาขลุง
ทรงพล,20700101025527,จ3-55-10/52รบ,บ้านโป่ง,ราชบุรี,บริษัท ราชาโซล่าร์ แมททีเรียล จำกัด,5,1417,บริษัท ราชาโซล่าร์ แมททีเรียล จำกัด,ผลิตเครื่องปั้นดินเผา,ดำเนินกิจการ,2023-04-18T21:00:05,99.91389,99/3,13.79556,-,หนองอ้อ
ทรงพล,20700018525528,จ3-95(1)-185/52รบ,บ้านโป่ง,ราชบุรี,บริษัท โตโยต้าเจริญค้าราชบุรี (1961) ยูสคาร์ จำกัด,3,1418,บริษัท โตโยต้าเจริญค้าราชบุรี (1961) ยูสคาร์ จำกัด,ซ่อมตัวถัง และพ่นสีรถยนต์,ดำเนินกิจการ,2023-04-18T21:00:05,99.90833,"โฉนดที่ดิน น.ส.4 จ. เลขที่ 80204,80205,3",13.79894,-,หนองอ้อ
NULL,20710010825529,จ3-9(6)-108/52กจ,หนองปรือ,กาญจนบุรี,นางประดิษฐ์ จามะรี,2,1419,NULL,ทำมันเส้น,ดำเนินกิจการ,2023-04-18T21:00:05,99.398898,8/2,14.74737,NULL,สมเด็จเจริญ
-,20700023225528,จ3-3(2)-232/52รบ,โพธาราม,ราชบุรี,นายสมพงษ์ ศรีอนันต์,2,1420,-,ขุดตักดิน,ดำเนินกิจการ,2023-04-18T21:00:05,99.857866,โฉนดที่ดิน น.ส.4 จ. เลขที่ 69044,13.68048,-,บ้านสิงห์
NULL,20770023325529,จ3-3(2)-233/52ปข,เมืองประจวบคีรีขันธ์,ประจวบคีรีขันธ์,นายบุญลอง เทศทอง,11,1421,NULL,ขุด ตักกรวด ทราย ดิน และลูกรัง,ดำเนินกิจการ,2023-04-18T21:00:05,99.800792,โฉนดที่ดินเลขที่ 48835,11.85417,NULL,อ่าวน้อย
NULL,10770004325524,3-88-43/52ปข,หัวหิน,ประจวบคีรีขันธ์,บริษัท บางกอกโซลาร์ พาวเวอร์ จำกัด,12,1422,บริษัท บางกอกโซลาร์ พาวเวอร์ จำกัด,ผลิตกระแสไฟฟ้าจากเซลล์แสงอาทิตย์ ขนาด 1.750 เมกกะวัตต์,ดำเนินกิจการ,2023-04-18T21:00:05,99.89272,319,12.97686,NULL,ทับใต้
แสงชูโต,10710000225534,3-16-2/53กจ,ท่าม่วง,กาญจนบุรี,บริษัท ซีซีเอ็ม สปิริต จำกัด ,1,1423,บริษัท ซีซีเอ็ม สปิริต จำกัด,ผลิตสุราแช่ชนิดสุราผลไม้และสุราแช่อื่นนอกจากเบียร์,ดำเนินกิจการ,2023-04-18T21:00:05,99.64875,-,13.95079,-,วังขนาย
