VALUE,QUARTER,AREA,SOURCE,_id,REG,UNIT,YEAR,EDUCATIONAL
440.51,ไตรมาส 3,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,931,ภาคกลาง,พันคน,2567,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา
1339.95,ไตรมาส 3,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,932,ภาคกลาง,พันคน,2567,อุดมศึกษา สายวิชาการ
159.44,ไตรมาส 3,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,933,ภาคกลาง,พันคน,2567,อุดมศึกษา สายวิชาการศึกษา
566.15,ไตรมาส 3,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,934,ภาคกลาง,พันคน,2567,อุดมศึกษา สายวิชาชีพ
242.02,ไตรมาส 3,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,935,ภาคกลาง,พันคน,2567,ไม่ทราบ
209.95,ไตรมาส 3,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,936,ภาคกลาง,พันคน,2567,ไม่มีการศึกษา
2797.04,ไตรมาส 3,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,937,ภาคตะวันออกเฉียงเหนือ,พันคน,2567,ต่ำกว่าประถมศึกษา
2613.53,ไตรมาส 3,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,938,ภาคตะวันออกเฉียงเหนือ,พันคน,2567,ประถมศึกษา
2091.66,ไตรมาส 3,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,939,ภาคตะวันออกเฉียงเหนือ,พันคน,2567,มัธยมศึกษาตอนต้น
1.29,ไตรมาส 3,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,940,ภาคตะวันออกเฉียงเหนือ,พันคน,2567,มัธยมศึกษาตอนปลาย สายวิชาการศึกษา
1585.93,ไตรมาส 3,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,941,ภาคตะวันออกเฉียงเหนือ,พันคน,2567,มัธยมศึกษาตอนปลาย สายสามัญ
210.58,ไตรมาส 3,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,942,ภาคตะวันออกเฉียงเหนือ,พันคน,2567,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา
524.61,ไตรมาส 3,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,943,ภาคตะวันออกเฉียงเหนือ,พันคน,2567,อุดมศึกษา สายวิชาการ
208.11,ไตรมาส 3,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,944,ภาคตะวันออกเฉียงเหนือ,พันคน,2567,อุดมศึกษา สายวิชาการศึกษา
369.67,ไตรมาส 3,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,945,ภาคตะวันออกเฉียงเหนือ,พันคน,2567,อุดมศึกษา สายวิชาชีพ
0.62,ไตรมาส 3,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,946,ภาคตะวันออกเฉียงเหนือ,พันคน,2567,ไม่ทราบ
121.93,ไตรมาส 3,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,947,ภาคตะวันออกเฉียงเหนือ,พันคน,2567,ไม่มีการศึกษา
1004.39,ไตรมาส 3,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,948,ภาคตะวันออกเฉียงเหนือ,พันคน,2567,ต่ำกว่าประถมศึกษา
930.23,ไตรมาส 3,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,949,ภาคตะวันออกเฉียงเหนือ,พันคน,2567,ประถมศึกษา
818.83,ไตรมาส 3,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,950,ภาคตะวันออกเฉียงเหนือ,พันคน,2567,มัธยมศึกษาตอนต้น
0.39,ไตรมาส 3,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,951,ภาคตะวันออกเฉียงเหนือ,พันคน,2567,มัธยมศึกษาตอนปลาย สายวิชาการศึกษา
758.02,ไตรมาส 3,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,952,ภาคตะวันออกเฉียงเหนือ,พันคน,2567,มัธยมศึกษาตอนปลาย สายสามัญ
108.13,ไตรมาส 3,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,953,ภาคตะวันออกเฉียงเหนือ,พันคน,2567,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา
435.85,ไตรมาส 3,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,954,ภาคตะวันออกเฉียงเหนือ,พันคน,2567,อุดมศึกษา สายวิชาการ
