﻿year,quarter,occupation,_id,region,value,unit,source
2557,ไตรมาสที่ 1,อาชีพขั้นพื้นฐานต่างๆ ในด้านการขายและการให้บริการ,498,ภาคใต้,519.3,พันคน,สำนักงานสถิติแห่งชาติ
2557,ไตรมาสที่ 1,คนงานซึ่งมิได้จำแนกไว้ในหมวดอื่น,499,ภาคใต้,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2557,ไตรมาสที่ 2,ผู้บัญญัติกฎหมาย ข้าราชการระดับอาวุโสและผู้จัดการ,500,กรุงเทพมหานคร,450.1,พันคน,สำนักงานสถิติแห่งชาติ
2557,ไตรมาสที่ 2,ผู้ประกอบวิชาชีพด้านต่างๆ,501,กรุงเทพมหานคร,575.7,พันคน,สำนักงานสถิติแห่งชาติ
2557,ไตรมาสที่ 2,ผู้ประกอบวิชาชีพด้านเทคนิคสาขาต่าง ๆ และอาชีพที่เกี่ยวข้อง,502,กรุงเทพมหานคร,539.4,พันคน,สำนักงานสถิติแห่งชาติ
2557,ไตรมาสที่ 2,เสมียน,503,กรุงเทพมหานคร,470.6,พันคน,สำนักงานสถิติแห่งชาติ
2557,ไตรมาสที่ 2,พนักงานบริการและพนักงานในร้านค้าและตลาด,504,กรุงเทพมหานคร,1366.6,พันคน,สำนักงานสถิติแห่งชาติ
2557,ไตรมาสที่ 2,ผู้ปฏิบัติงานที่มีฝีมือในด้านการเกษตรและการประมง,505,กรุงเทพมหานคร,39.7,พันคน,สำนักงานสถิติแห่งชาติ
2557,ไตรมาสที่ 2,ผู้ปฏิบัติงานด้านความสามารถทางฝีมือและธุรกิจการค้าที่เกี่ยวข้อง,506,กรุงเทพมหานคร,675.9,พันคน,สำนักงานสถิติแห่งชาติ
2557,ไตรมาสที่ 2,ผู้ปฏิบัติการโรงงานและเครื่องจักรและผู้ปฏิบัติงานด้านการประกอบ,507,กรุงเทพมหานคร,609.2,พันคน,สำนักงานสถิติแห่งชาติ
2557,ไตรมาสที่ 2,อาชีพขั้นพื้นฐานต่างๆ ในด้านการขายและการให้บริการ,508,กรุงเทพมหานคร,471.8,พันคน,สำนักงานสถิติแห่งชาติ
