﻿year,sex,level_of_edu,quarter,_id,region,value,unit,source
2568,2. หญิง,08. อุดมศึกษา สายวิชาการ,ไตรมาส 2,9435,3) ใต้,23.25,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,2. หญิง,09. อุดมศึกษา สายวิชาชีพ,ไตรมาส 2,9436,3) ใต้,29.95,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,2. หญิง,10. อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 2,9437,3) ใต้,23.21,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,2. หญิง,11. อื่น ๆ,ไตรมาส 2,9438,3) ใต้,27.27,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,2. หญิง,12. ไม่ทราบ,ไตรมาส 2,9439,3) ใต้,73.08,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,รวม,รวม,ไตรมาส 2,9440,4) ใต้ชายแดน,39.05,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,รวม,01. ไม่มีการศึกษา,ไตรมาส 2,9441,4) ใต้ชายแดน,56.16,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,รวม,02. ต่ำกว่าประถมศึกษา,ไตรมาส 2,9442,4) ใต้ชายแดน,56.2,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,รวม,03. ประถมศึกษา,ไตรมาส 2,9443,4) ใต้ชายแดน,49.75,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,รวม,04. มัธยมศึกษาตอนต้น,ไตรมาส 2,9444,4) ใต้ชายแดน,35.84,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,รวม,05. มัธยมศึกษาตอนปลาย สายสามัญ,ไตรมาส 2,9445,4) ใต้ชายแดน,33.04,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,รวม,06. มัธยมศึกษาตอนปลาย สายอาชีวศึกษา,ไตรมาส 2,9446,4) ใต้ชายแดน,41.86,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,รวม,07. มัธยมศึกษาตอนปลาย สายวิชาการศึกษา,ไตรมาส 2,9447,4) ใต้ชายแดน,100.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,รวม,08. อุดมศึกษา สายวิชาการ,ไตรมาส 2,9448,4) ใต้ชายแดน,13.7,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,รวม,09. อุดมศึกษา สายวิชาชีพ,ไตรมาส 2,9449,4) ใต้ชายแดน,22.74,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,รวม,10. อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 2,9450,4) ใต้ชายแดน,11.96,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,รวม,11. อื่น ๆ,ไตรมาส 2,9451,4) ใต้ชายแดน,55.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,1. ชาย,รวม,ไตรมาส 2,9452,4) ใต้ชายแดน,38.49,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,1. ชาย,01. ไม่มีการศึกษา,ไตรมาส 2,9453,4) ใต้ชายแดน,47.46,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,1. ชาย,02. ต่ำกว่าประถมศึกษา,ไตรมาส 2,9454,4) ใต้ชายแดน,56.45,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,1. ชาย,03. ประถมศึกษา,ไตรมาส 2,9455,4) ใต้ชายแดน,46.81,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,1. ชาย,04. มัธยมศึกษาตอนต้น,ไตรมาส 2,9456,4) ใต้ชายแดน,34.25,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,1. ชาย,05. มัธยมศึกษาตอนปลาย สายสามัญ,ไตรมาส 2,9457,4) ใต้ชายแดน,31.01,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,1. ชาย,06. มัธยมศึกษาตอนปลาย สายอาชีวศึกษา,ไตรมาส 2,9458,4) ใต้ชายแดน,52.17,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,1. ชาย,07. มัธยมศึกษาตอนปลาย สายวิชาการศึกษา,ไตรมาส 2,9459,4) ใต้ชายแดน,100.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,1. ชาย,08. อุดมศึกษา สายวิชาการ,ไตรมาส 2,9460,4) ใต้ชายแดน,13.22,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,1. ชาย,09. อุดมศึกษา สายวิชาชีพ,ไตรมาส 2,9461,4) ใต้ชายแดน,21.3,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,1. ชาย,10. อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 2,9462,4) ใต้ชายแดน,12.5,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,1. ชาย,11. อื่น ๆ,ไตรมาส 2,9463,4) ใต้ชายแดน,39.13,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,2. หญิง,รวม,ไตรมาส 2,9464,4) ใต้ชายแดน,39.8,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,2. หญิง,01. ไม่มีการศึกษา,ไตรมาส 2,9465,4) ใต้ชายแดน,64.36,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,2. หญิง,02. ต่ำกว่าประถมศึกษา,ไตรมาส 2,9466,4) ใต้ชายแดน,55.77,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,2. หญิง,03. ประถมศึกษา,ไตรมาส 2,9467,4) ใต้ชายแดน,54.45,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,2. หญิง,04. มัธยมศึกษาตอนต้น,ไตรมาส 2,9468,4) ใต้ชายแดน,38.4,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,2. หญิง,05. มัธยมศึกษาตอนปลาย สายสามัญ,ไตรมาส 2,9469,4) ใต้ชายแดน,36.05,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,2. หญิง,06. มัธยมศึกษาตอนปลาย สายอาชีวศึกษา,ไตรมาส 2,9470,4) ใต้ชายแดน,30.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,2. หญิง,08. อุดมศึกษา สายวิชาการ,ไตรมาส 2,9471,4) ใต้ชายแดน,14.09,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,2. หญิง,09. อุดมศึกษา สายวิชาชีพ,ไตรมาส 2,9472,4) ใต้ชายแดน,23.68,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,2. หญิง,10. อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 2,9473,4) ใต้ชายแดน,11.74,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,2. หญิง,11. อื่น ๆ,ไตรมาส 2,9474,4) ใต้ชายแดน,72.22,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,รวม,รวม,ไตรมาส 2,9475,4) ใต้ชายแดน,20.16,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,รวม,01. ไม่มีการศึกษา,ไตรมาส 2,9476,4) ใต้ชายแดน,34.88,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,รวม,02. ต่ำกว่าประถมศึกษา,ไตรมาส 2,9477,4) ใต้ชายแดน,38.98,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,รวม,03. ประถมศึกษา,ไตรมาส 2,9478,4) ใต้ชายแดน,33.19,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,รวม,04. มัธยมศึกษาตอนต้น,ไตรมาส 2,9479,4) ใต้ชายแดน,20.61,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,รวม,05. มัธยมศึกษาตอนปลาย สายสามัญ,ไตรมาส 2,9480,4) ใต้ชายแดน,17.44,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,รวม,06. มัธยมศึกษาตอนปลาย สายอาชีวศึกษา,ไตรมาส 2,9481,4) ใต้ชายแดน,17.14,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,รวม,07. มัธยมศึกษาตอนปลาย สายวิชาการศึกษา,ไตรมาส 2,9482,4) ใต้ชายแดน,100.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,รวม,08. อุดมศึกษา สายวิชาการ,ไตรมาส 2,9483,4) ใต้ชายแดน,7.14,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,รวม,09. อุดมศึกษา สายวิชาชีพ,ไตรมาส 2,9484,4) ใต้ชายแดน,8.7,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,รวม,10. อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 2,9485,4) ใต้ชายแดน,5.17,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,รวม,11. อื่น ๆ,ไตรมาส 2,9486,4) ใต้ชายแดน,60.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,1. ชาย,รวม,ไตรมาส 2,9487,4) ใต้ชายแดน,21.73,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,1. ชาย,01. ไม่มีการศึกษา,ไตรมาส 2,9488,4) ใต้ชายแดน,32.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,1. ชาย,02. ต่ำกว่าประถมศึกษา,ไตรมาส 2,9489,4) ใต้ชายแดน,44.78,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,1. ชาย,03. ประถมศึกษา,ไตรมาส 2,9490,4) ใต้ชายแดน,32.59,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,1. ชาย,04. มัธยมศึกษาตอนต้น,ไตรมาส 2,9491,4) ใต้ชายแดน,23.2,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,1. ชาย,05. มัธยมศึกษาตอนปลาย สายสามัญ,ไตรมาส 2,9492,4) ใต้ชายแดน,18.5,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,1. ชาย,06. มัธยมศึกษาตอนปลาย สายอาชีวศึกษา,ไตรมาส 2,9493,4) ใต้ชายแดน,13.64,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,1. ชาย,07. มัธยมศึกษาตอนปลาย สายวิชาการศึกษา,ไตรมาส 2,9494,4) ใต้ชายแดน,100.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,1. ชาย,08. อุดมศึกษา สายวิชาการ,ไตรมาส 2,9495,4) ใต้ชายแดน,7.82,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,1. ชาย,09. อุดมศึกษา สายวิชาชีพ,ไตรมาส 2,9496,4) ใต้ชายแดน,6.67,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,1. ชาย,10. อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 2,9497,4) ใต้ชายแดน,8.57,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,1. ชาย,11. อื่น ๆ,ไตรมาส 2,9498,4) ใต้ชายแดน,50.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,2. หญิง,รวม,ไตรมาส 2,9499,4) ใต้ชายแดน,18.19,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,2. หญิง,01. ไม่มีการศึกษา,ไตรมาส 2,9500,4) ใต้ชายแดน,41.18,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,2. หญิง,02. ต่ำกว่าประถมศึกษา,ไตรมาส 2,9501,4) ใต้ชายแดน,31.37,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,2. หญิง,03. ประถมศึกษา,ไตรมาส 2,9502,4) ใต้ชายแดน,34.25,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,2. หญิง,04. มัธยมศึกษาตอนต้น,ไตรมาส 2,9503,4) ใต้ชายแดน,17.24,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,2. หญิง,05. มัธยมศึกษาตอนปลาย สายสามัญ,ไตรมาส 2,9504,4) ใต้ชายแดน,16.56,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,2. หญิง,06. มัธยมศึกษาตอนปลาย สายอาชีวศึกษา,ไตรมาส 2,9505,4) ใต้ชายแดน,23.08,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,2. หญิง,08. อุดมศึกษา สายวิชาการ,ไตรมาส 2,9506,4) ใต้ชายแดน,6.57,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,2. หญิง,09. อุดมศึกษา สายวิชาชีพ,ไตรมาส 2,9507,4) ใต้ชายแดน,12.5,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,2. หญิง,10. อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 2,9508,4) ใต้ชายแดน,3.7,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,2. หญิง,11. อื่น ๆ,ไตรมาส 2,9509,4) ใต้ชายแดน,100.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,รวม,รวม,ไตรมาส 2,9510,4) ใต้ชายแดน,43.82,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,รวม,01. ไม่มีการศึกษา,ไตรมาส 2,9511,4) ใต้ชายแดน,59.01,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,รวม,02. ต่ำกว่าประถมศึกษา,ไตรมาส 2,9512,4) ใต้ชายแดน,59.05,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,รวม,03. ประถมศึกษา,ไตรมาส 2,9513,4) ใต้ชายแดน,52.32,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,รวม,04. มัธยมศึกษาตอนต้น,ไตรมาส 2,9514,4) ใต้ชายแดน,39.89,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,รวม,05. มัธยมศึกษาตอนปลาย สายสามัญ,ไตรมาส 2,9515,4) ใต้ชายแดน,37.24,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,รวม,06. มัธยมศึกษาตอนปลาย สายอาชีวศึกษา,ไตรมาส 2,9516,4) ใต้ชายแดน,58.82,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,รวม,08. อุดมศึกษา สายวิชาการ,ไตรมาส 2,9517,4) ใต้ชายแดน,17.24,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,รวม,09. อุดมศึกษา สายวิชาชีพ,ไตรมาส 2,9518,4) ใต้ชายแดน,30.58,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,รวม,10. อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 2,9519,4) ใต้ชายแดน,15.14,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,รวม,11. อื่น ๆ,ไตรมาส 2,9520,4) ใต้ชายแดน,55.56,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,1. ชาย,รวม,ไตรมาส 2,9521,4) ใต้ชายแดน,42.59,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,1. ชาย,01. ไม่มีการศึกษา,ไตรมาส 2,9522,4) ใต้ชายแดน,50.33,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,1. ชาย,02. ต่ำกว่าประถมศึกษา,ไตรมาส 2,9523,4) ใต้ชายแดน,58.06,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,1. ชาย,03. ประถมศึกษา,ไตรมาส 2,9524,4) ใต้ชายแดน,48.89,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,1. ชาย,04. มัธยมศึกษาตอนต้น,ไตรมาส 2,9525,4) ใต้ชายแดน,37.25,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,1. ชาย,05. มัธยมศึกษาตอนปลาย สายสามัญ,ไตรมาส 2,9526,4) ใต้ชายแดน,34.3,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,1. ชาย,06. มัธยมศึกษาตอนปลาย สายอาชีวศึกษา,ไตรมาส 2,9527,4) ใต้ชายแดน,87.5,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,1. ชาย,08. อุดมศึกษา สายวิชาการ,ไตรมาส 2,9528,4) ใต้ชายแดน,16.36,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,1. ชาย,09. อุดมศึกษา สายวิชาชีพ,ไตรมาส 2,9529,4) ใต้ชายแดน,34.04,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,1. ชาย,10. อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 2,9530,4) ใต้ชายแดน,14.49,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,1. ชาย,11. อื่น ๆ,ไตรมาส 2,9531,4) ใต้ชายแดน,45.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,2. หญิง,รวม,ไตรมาส 2,9532,4) ใต้ชายแดน,45.51,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,2. หญิง,01. ไม่มีการศึกษา,ไตรมาส 2,9533,4) ใต้ชายแดน,67.06,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,2. หญิง,02. ต่ำกว่าประถมศึกษา,ไตรมาส 2,9534,4) ใต้ชายแดน,60.77,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,2. หญิง,03. ประถมศึกษา,ไตรมาส 2,9535,4) ใต้ชายแดน,57.89,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,2. หญิง,04. มัธยมศึกษาตอนต้น,ไตรมาส 2,9536,4) ใต้ชายแดน,44.21,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,2. หญิง,05. มัธยมศึกษาตอนปลาย สายสามัญ,ไตรมาส 2,9537,4) ใต้ชายแดน,41.47,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,2. หญิง,06. มัธยมศึกษาตอนปลาย สายอาชีวศึกษา,ไตรมาส 2,9538,4) ใต้ชายแดน,33.33,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,2. หญิง,08. อุดมศึกษา สายวิชาการ,ไตรมาส 2,9539,4) ใต้ชายแดน,17.84,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,2. หญิง,09. อุดมศึกษา สายวิชาชีพ,ไตรมาส 2,9540,4) ใต้ชายแดน,27.68,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,2. หญิง,10. อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 2,9541,4) ใต้ชายแดน,15.3,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,2. หญิง,11. อื่น ๆ,ไตรมาส 2,9542,4) ใต้ชายแดน,73.33,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,รวม,รวม,ไตรมาส 2,9543,5) ตะวันออก,6.87,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,รวม,01. ไม่มีการศึกษา,ไตรมาส 2,9544,5) ตะวันออก,5.81,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,รวม,02. ต่ำกว่าประถมศึกษา,ไตรมาส 2,9545,5) ตะวันออก,15.48,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,รวม,03. ประถมศึกษา,ไตรมาส 2,9546,5) ตะวันออก,9.81,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,รวม,04. มัธยมศึกษาตอนต้น,ไตรมาส 2,9547,5) ตะวันออก,6.73,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,รวม,05. มัธยมศึกษาตอนปลาย สายสามัญ,ไตรมาส 2,9548,5) ตะวันออก,4.97,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,รวม,06. มัธยมศึกษาตอนปลาย สายอาชีวศึกษา,ไตรมาส 2,9549,5) ตะวันออก,6.33,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,รวม,07. มัธยมศึกษาตอนปลาย สายวิชาการศึกษา,ไตรมาส 2,9550,5) ตะวันออก,0.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,รวม,08. อุดมศึกษา สายวิชาการ,ไตรมาส 2,9551,5) ตะวันออก,5.94,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,รวม,09. อุดมศึกษา สายวิชาชีพ,ไตรมาส 2,9552,5) ตะวันออก,2.88,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,รวม,10. อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 2,9553,5) ตะวันออก,17.05,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,รวม,11. อื่น ๆ,ไตรมาส 2,9554,5) ตะวันออก,0.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,รวม,12. ไม่ทราบ,ไตรมาส 2,9555,5) ตะวันออก,1.68,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,1. ชาย,รวม,ไตรมาส 2,9556,5) ตะวันออก,6.51,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,1. ชาย,01. ไม่มีการศึกษา,ไตรมาส 2,9557,5) ตะวันออก,2.95,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,1. ชาย,02. ต่ำกว่าประถมศึกษา,ไตรมาส 2,9558,5) ตะวันออก,15.06,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,1. ชาย,03. ประถมศึกษา,ไตรมาส 2,9559,5) ตะวันออก,7.97,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,1. ชาย,04. มัธยมศึกษาตอนต้น,ไตรมาส 2,9560,5) ตะวันออก,7.4,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,1. ชาย,05. มัธยมศึกษาตอนปลาย สายสามัญ,ไตรมาส 2,9561,5) ตะวันออก,5.32,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,1. ชาย,06. มัธยมศึกษาตอนปลาย สายอาชีวศึกษา,ไตรมาส 2,9562,5) ตะวันออก,5.43,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,1. ชาย,07. มัธยมศึกษาตอนปลาย สายวิชาการศึกษา,ไตรมาส 2,9563,5) ตะวันออก,0.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,1. ชาย,08. อุดมศึกษา สายวิชาการ,ไตรมาส 2,9564,5) ตะวันออก,5.94,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,1. ชาย,09. อุดมศึกษา สายวิชาชีพ,ไตรมาส 2,9565,5) ตะวันออก,2.6,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,1. ชาย,10. อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 2,9566,5) ตะวันออก,11.64,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,1. ชาย,12. ไม่ทราบ,ไตรมาส 2,9567,5) ตะวันออก,2.24,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,2. หญิง,รวม,ไตรมาส 2,9568,5) ตะวันออก,7.3,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,2. หญิง,01. ไม่มีการศึกษา,ไตรมาส 2,9569,5) ตะวันออก,8.21,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,2. หญิง,02. ต่ำกว่าประถมศึกษา,ไตรมาส 2,9570,5) ตะวันออก,15.87,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,2. หญิง,03. ประถมศึกษา,ไตรมาส 2,9571,5) ตะวันออก,12.8,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,2. หญิง,04. มัธยมศึกษาตอนต้น,ไตรมาส 2,9572,5) ตะวันออก,5.76,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,2. หญิง,05. มัธยมศึกษาตอนปลาย สายสามัญ,ไตรมาส 2,9573,5) ตะวันออก,4.6,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,2. หญิง,06. มัธยมศึกษาตอนปลาย สายอาชีวศึกษา,ไตรมาส 2,9574,5) ตะวันออก,7.7,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,2. หญิง,08. อุดมศึกษา สายวิชาการ,ไตรมาส 2,9575,5) ตะวันออก,5.9,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,2. หญิง,09. อุดมศึกษา สายวิชาชีพ,ไตรมาส 2,9576,5) ตะวันออก,3.34,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,2. หญิง,10. อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 2,9577,5) ตะวันออก,18.91,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,2. หญิง,11. อื่น ๆ,ไตรมาส 2,9578,5) ตะวันออก,0.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,2. หญิง,12. ไม่ทราบ,ไตรมาส 2,9579,5) ตะวันออก,1.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,รวม,รวม,ไตรมาส 2,9580,5) ตะวันออก,4.81,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,รวม,01. ไม่มีการศึกษา,ไตรมาส 2,9581,5) ตะวันออก,5.03,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,รวม,02. ต่ำกว่าประถมศึกษา,ไตรมาส 2,9582,5) ตะวันออก,13.44,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,รวม,03. ประถมศึกษา,ไตรมาส 2,9583,5) ตะวันออก,7.23,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,รวม,04. มัธยมศึกษาตอนต้น,ไตรมาส 2,9584,5) ตะวันออก,4.03,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,รวม,05. มัธยมศึกษาตอนปลาย สายสามัญ,ไตรมาส 2,9585,5) ตะวันออก,3.35,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,รวม,06. มัธยมศึกษาตอนปลาย สายอาชีวศึกษา,ไตรมาส 2,9586,5) ตะวันออก,3.88,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,รวม,07. มัธยมศึกษาตอนปลาย สายวิชาการศึกษา,ไตรมาส 2,9587,5) ตะวันออก,0.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,รวม,08. อุดมศึกษา สายวิชาการ,ไตรมาส 2,9588,5) ตะวันออก,6.99,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,รวม,09. อุดมศึกษา สายวิชาชีพ,ไตรมาส 2,9589,5) ตะวันออก,1.03,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,รวม,10. อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 2,9590,5) ตะวันออก,13.52,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,รวม,11. อื่น ๆ,ไตรมาส 2,9591,5) ตะวันออก,0.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,รวม,12. ไม่ทราบ,ไตรมาส 2,9592,5) ตะวันออก,1.21,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,1. ชาย,รวม,ไตรมาส 2,9593,5) ตะวันออก,4.63,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,1. ชาย,01. ไม่มีการศึกษา,ไตรมาส 2,9594,5) ตะวันออก,3.27,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,1. ชาย,02. ต่ำกว่าประถมศึกษา,ไตรมาส 2,9595,5) ตะวันออก,9.34,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,1. ชาย,03. ประถมศึกษา,ไตรมาส 2,9596,5) ตะวันออก,7.11,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,1. ชาย,04. มัธยมศึกษาตอนต้น,ไตรมาส 2,9597,5) ตะวันออก,4.45,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,1. ชาย,05. มัธยมศึกษาตอนปลาย สายสามัญ,ไตรมาส 2,9598,5) ตะวันออก,3.55,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,1. ชาย,06. มัธยมศึกษาตอนปลาย สายอาชีวศึกษา,ไตรมาส 2,9599,5) ตะวันออก,3.72,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,1. ชาย,07. มัธยมศึกษาตอนปลาย สายวิชาการศึกษา,ไตรมาส 2,9600,5) ตะวันออก,0.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
