จำนวน,_id,ปี,สถานภาพการทำงาน,เพศ,จังหวัด,ประเภทแรงงาน,หน่วย
83,9586,2567,ช่วยธุรกิจครัวเรือน,ชาย,มุกดาหาร,แรงงานในระบบ,คน
11181,9587,2567,ลูกจ้างรัฐบาล,ชาย,มุกดาหาร,แรงงานในระบบ,คน
13225,9588,2567,ลูกจ้างเอกชน,ชาย,มุกดาหาร,แรงงานในระบบ,คน
249,9589,2567,นายจ้าง,หญิง,มุกดาหาร,แรงงานในระบบ,คน
262,9590,2567,ประกอบธุรกิจส่วนตัว,หญิง,มุกดาหาร,แรงงานในระบบ,คน
399,9591,2567,ช่วยธุรกิจครัวเรือน,หญิง,มุกดาหาร,แรงงานในระบบ,คน
12185,9592,2567,ลูกจ้างรัฐบาล,หญิง,มุกดาหาร,แรงงานในระบบ,คน
10347,9593,2567,ลูกจ้างเอกชน,หญิง,มุกดาหาร,แรงงานในระบบ,คน
1826,9594,2567,นายจ้าง,ชาย,มุกดาหาร,แรงงานนอกระบบ,คน
65822,9595,2567,ประกอบธุรกิจส่วนตัว,ชาย,มุกดาหาร,แรงงานนอกระบบ,คน
34090,9596,2567,ช่วยธุรกิจครัวเรือน,ชาย,มุกดาหาร,แรงงานนอกระบบ,คน
548,9597,2567,ลูกจ้างรัฐบาล,ชาย,มุกดาหาร,แรงงานนอกระบบ,คน
2886,9598,2567,ลูกจ้างเอกชน,ชาย,มุกดาหาร,แรงงานนอกระบบ,คน
49,9599,2567,การรวมกลุ่ม,ชาย,มุกดาหาร,แรงงานนอกระบบ,คน
805,9600,2567,นายจ้าง,หญิง,มุกดาหาร,แรงงานนอกระบบ,คน
43037,9601,2567,ประกอบธุรกิจส่วนตัว,หญิง,มุกดาหาร,แรงงานนอกระบบ,คน
40818,9602,2567,ช่วยธุรกิจครัวเรือน,หญิง,มุกดาหาร,แรงงานนอกระบบ,คน
760,9603,2567,ลูกจ้างรัฐบาล,หญิง,มุกดาหาร,แรงงานนอกระบบ,คน
2007,9604,2567,ลูกจ้างเอกชน,หญิง,มุกดาหาร,แรงงานนอกระบบ,คน
4431,9605,2567,ประกอบธุรกิจส่วนตัว,ชาย,นครศรีธรรมราช,แรงงานในระบบ,คน
700,9606,2567,ช่วยธุรกิจครัวเรือน,ชาย,นครศรีธรรมราช,แรงงานในระบบ,คน
28728,9607,2567,ลูกจ้างรัฐบาล,ชาย,นครศรีธรรมราช,แรงงานในระบบ,คน
110788,9608,2567,ลูกจ้างเอกชน,ชาย,นครศรีธรรมราช,แรงงานในระบบ,คน
100,9609,2567,นายจ้าง,หญิง,นครศรีธรรมราช,แรงงานในระบบ,คน
3848,9610,2567,ประกอบธุรกิจส่วนตัว,หญิง,นครศรีธรรมราช,แรงงานในระบบ,คน
2314,9611,2567,ช่วยธุรกิจครัวเรือน,หญิง,นครศรีธรรมราช,แรงงานในระบบ,คน
44119,9612,2567,ลูกจ้างรัฐบาล,หญิง,นครศรีธรรมราช,แรงงานในระบบ,คน
87057,9613,2567,ลูกจ้างเอกชน,หญิง,นครศรีธรรมราช,แรงงานในระบบ,คน
48690,9614,2567,นายจ้าง,ชาย,นครศรีธรรมราช,แรงงานนอกระบบ,คน
191864,9615,2567,ประกอบธุรกิจส่วนตัว,ชาย,นครศรีธรรมราช,แรงงานนอกระบบ,คน
42068,9616,2567,ช่วยธุรกิจครัวเรือน,ชาย,นครศรีธรรมราช,แรงงานนอกระบบ,คน
2033,9617,2567,ลูกจ้างรัฐบาล,ชาย,นครศรีธรรมราช,แรงงานนอกระบบ,คน
25522,9618,2567,ลูกจ้างเอกชน,ชาย,นครศรีธรรมราช,แรงงานนอกระบบ,คน
1768,9619,2567,การรวมกลุ่ม,ชาย,นครศรีธรรมราช,แรงงานนอกระบบ,คน
17822,9620,2567,นายจ้าง,หญิง,นครศรีธรรมราช,แรงงานนอกระบบ,คน
131167,9621,2567,ประกอบธุรกิจส่วนตัว,หญิง,นครศรีธรรมราช,แรงงานนอกระบบ,คน
92385,9622,2567,ช่วยธุรกิจครัวเรือน,หญิง,นครศรีธรรมราช,แรงงานนอกระบบ,คน
658,9623,2567,ลูกจ้างรัฐบาล,หญิง,นครศรีธรรมราช,แรงงานนอกระบบ,คน
11770,9624,2567,ลูกจ้างเอกชน,หญิง,นครศรีธรรมราช,แรงงานนอกระบบ,คน
342,9625,2567,การรวมกลุ่ม,หญิง,นครศรีธรรมราช,แรงงานนอกระบบ,คน
305,9626,2567,นายจ้าง,ชาย,กระบี่,แรงงานในระบบ,คน
2418,9627,2567,ประกอบธุรกิจส่วนตัว,ชาย,กระบี่,แรงงานในระบบ,คน
825,9628,2567,ช่วยธุรกิจครัวเรือน,ชาย,กระบี่,แรงงานในระบบ,คน
5321,9629,2567,ลูกจ้างรัฐบาล,ชาย,กระบี่,แรงงานในระบบ,คน
38163,9630,2567,ลูกจ้างเอกชน,ชาย,กระบี่,แรงงานในระบบ,คน
46,9631,2567,นายจ้าง,หญิง,กระบี่,แรงงานในระบบ,คน
1830,9632,2567,ประกอบธุรกิจส่วนตัว,หญิง,กระบี่,แรงงานในระบบ,คน
525,9633,2567,ช่วยธุรกิจครัวเรือน,หญิง,กระบี่,แรงงานในระบบ,คน
8427,9634,2567,ลูกจ้างรัฐบาล,หญิง,กระบี่,แรงงานในระบบ,คน
34825,9635,2567,ลูกจ้างเอกชน,หญิง,กระบี่,แรงงานในระบบ,คน
13979,9636,2567,นายจ้าง,ชาย,กระบี่,แรงงานนอกระบบ,คน
52353,9637,2567,ประกอบธุรกิจส่วนตัว,ชาย,กระบี่,แรงงานนอกระบบ,คน
14530,9638,2567,ช่วยธุรกิจครัวเรือน,ชาย,กระบี่,แรงงานนอกระบบ,คน
1654,9639,2567,ลูกจ้างรัฐบาล,ชาย,กระบี่,แรงงานนอกระบบ,คน
3381,9640,2567,ลูกจ้างเอกชน,ชาย,กระบี่,แรงงานนอกระบบ,คน
7838,9641,2567,นายจ้าง,หญิง,กระบี่,แรงงานนอกระบบ,คน
37716,9642,2567,ประกอบธุรกิจส่วนตัว,หญิง,กระบี่,แรงงานนอกระบบ,คน
14887,9643,2567,ช่วยธุรกิจครัวเรือน,หญิง,กระบี่,แรงงานนอกระบบ,คน
645,9644,2567,ลูกจ้างรัฐบาล,หญิง,กระบี่,แรงงานนอกระบบ,คน
