VALUE,QUARTER,SOURCE,_id,SEX,UNIT,REGION,YEAR
19.34,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,445,รวม,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2568
19.25,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,446,หญิง,ร้อยละ,ภาคเหนือ,2568
18.77,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,447,ชาย,ร้อยละ,ภาคเหนือ,2568
19.0,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,448,รวม,ร้อยละ,ภาคเหนือ,2568
20.08,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,449,ชาย,ร้อยละ,กรุงเทพมหานคร,2569
21.17,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,450,หญิง,ร้อยละ,กรุงเทพมหานคร,2569
20.61,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,451,รวม,ร้อยละ,กรุงเทพมหานคร,2569
22.85,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,452,รวม,ร้อยละ,ทั่วราชอาณาจักร,2569
18.18,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,453,ชาย,ร้อยละ,ภาคกลาง,2569
19.43,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,454,หญิง,ร้อยละ,ภาคกลาง,2569
18.78,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,455,รวม,ร้อยละ,ภาคกลาง,2569
35.54,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,456,หญิง,ร้อยละ,ภาคใต้,2569
34.48,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,457,ชาย,ร้อยละ,ภาคใต้,2569
34.98,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,458,รวม,ร้อยละ,ภาคใต้,2569
37.12,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,459,ชาย,ร้อยละ,ภาคใต้ชายแดน,2569
38.77,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,460,หญิง,ร้อยละ,ภาคใต้ชายแดน,2569
37.83,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,461,รวม,ร้อยละ,ภาคใต้ชายแดน,2569
22.79,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,462,ชาย,ร้อยละ,ภาคตะวันออก,2569
21.99,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,463,หญิง,ร้อยละ,ภาคตะวันออก,2569
22.41,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,464,รวม,ร้อยละ,ภาคตะวันออก,2569
18.78,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,465,ชาย,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2569
21.6,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,466,หญิง,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2569
20.1,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,467,รวม,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2569
25.76,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,468,หญิง,ร้อยละ,ภาคเหนือ,2569
22.94,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,469,ชาย,ร้อยละ,ภาคเหนือ,2569
24.28,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,470,รวม,ร้อยละ,ภาคเหนือ,2569
