เงินทุนรวม,ประกอบกิจการ,พื้นที่อาคาร,อำเภอ,ถนน,ซอย,FID,คนงานรวม,ไปรษณีย์,จังหวัด,หมู่,เลขที่,ปี,แรงม้ารวม,ตำบล,ผู้ประกอบการ,คนงานชาย,_id,เลขทะเบียนเดิม,ชื่อโรงงาน,พื้นที่โรงงาน,คนงานหญิง
51000000,ปรับปรุงคุณภาพข้าว,1800,กระทุ่มแบน,,,20740300000000,10,74110,สมุทรสาคร,1,195/9,2566,462,ดอนไก่ดี,บริษัท ศิธิกร ไรซ์ จำกัด,10,541,จ39(1)25/61สค,บริษัท ศิธิกร ไรซ์ จำกัด,8000,0
230000,สีข้าว กำลังสีสูงสุดของร้านสีข้าว 15 เกวียน/วัน,700,บ้านแพ้ว,,,10740000000000,4,74120,สมุทรสาคร,4,3,2566,75,หนองบัว,บริษัท ตั้งไถ่เฮง จำกัด,4,542,39(1)8/15สค,บริษัท ตั้งไถ่เฮง จำกัด,1600,0
180562500,ปรับปรุงคุณภาพข้าว,4632,บ้านแพ้ว,,,20740000000000,17,74120,สมุทรสาคร,1,166/4,2566,492,สวนส้ม,บริษัท โอแลม (ประเทศไทย) จำกัด,17,543,จ39(1)27/53สค,บริษัท โอแลม (ประเทศไทย) จำกัด,4632,0
0,ขัดข้าวขาว แต่งผิวข้าว คัดคุณภาพข้าว และบรรจุข้าวใส่ถุง,0,เมืองสมุทรสาคร,พระราม 2,,72100600000000,53,74000,สมุทรสาคร,2,39/228,2566,657,บางกระเจ้า,บริษัท ยูนิเวอร์แซล ไรซ์ จำกัด,53,544,น.9(1)1/2543ญนส.,บริษัท ยูนิเวอร์แซล ไรซ์ จำกัด,7104,0
3000000,สีข้าว กำลังสีสูงสุดของร้านสีข้าว 25 เกวียน/วัน,421,เมืองสมุทรสาคร,เดิมบาง,,10740000000000,8,74000,สมุทรสาคร,,271/17,2566,113,มหาชัย,นายเรืองเทพ รุ่งโรจน์สาคร,8,545,39(1)16/15สค,นายเรืองเทพ รุ่งโรจน์สาคร,800,0
217721000,ขัดขาวข้าว แต่งผิวข้าว และคัดคุณภาพข้าว,0,เมืองสมุทรสาคร,พระราม 2,,72100100000000,117,74000,สมุทรสาคร,,39/95,2566,607.5,บางกระเจ้า,บริษัท ยูนิเวอร์แซล ไรซ์ จำกัด,117,546,น.9(1)1/2539ญนส.,บริษัท ยูนิเวอร์แซล ไรซ์ จำกัด,,0
27000000,ผลิตแป้งมันสำปะหลัง แป้งสาลี แป้งข้าวโพด และแป้งจากธัญพืชต่าง ๆ,613,กระทุ่มแบน,,,20740400000000,35,74110,สมุทรสาคร,,โฉนดที่ดินเลขที่ 226,2566,469.85,ท่าเสา,บริษัท คิงส์ มิลลิ่ง จำกัด,28,547,จ39(2)1/44สค,บริษัท คิงส์ มิลลิ่ง จำกัด,14400,7
2806000,การผลิตแป้ง,60,กระทุ่มแบน,สวนหลวง3,,60740400000000,2,74110,สมุทรสาคร,4,53/3,2566,50,สวนหลวง,บริษัท ช.อนันตกิจ จำกัด,2,548,อ29(2)7/64สค,บริษัท ช.อนันตกิจ จำกัด,1600,0
135000000,ผลิตแป้งสาลี,1800,กระทุ่มแบน,,,10740000000000,45,74110,สมุทรสาคร,8,,2566,2818.92,ท่าเสา,บริษัท รีพับบลิค ฟู้ดส์ จำกัด,30,549,39(2)6/59สค,บริษัท รีพับบลิค ฟู้ดส์ จำกัด,58467,15
2700000,ทำแป้งข้าวจ้าว แป้งข้าวเหนียว,1222,เมืองสมุทรสาคร,เศรษฐกิจ 1,,10740200000000,21,74000,สมุทรสาคร,2,89/1,2566,475.75,นาดี,บริษัท ฮกเส็งไรซฟลาว จำกัด,16,550,39(2)1/31สค,บริษัท ฮกเส็งไรซฟลาว จำกัด,48000,5
2632745280,ผลิตแป้งสาลี,18737,เมืองสมุทรสาคร,พระราม 2,,10740000000000,104,74000,สมุทรสาคร,2,77/12,2566,12985.916,นาโคก,บริษัท อินเทคค์ ฟลาวมิลล์ จำกัด,104,551,39(2)4/61สค,บริษัท อินเทคค์ ฟลาวมิลล์ จำกัด,25248,0
12000000,ผลิต เเละแปรรูป ผลิตภัณฑ์ต่างๆ,100,เมืองสมุทรสาคร,พระราม 2,,20740200000000,80,74000,สมุทรสาคร,1,59/2,2566,85,คอกกระบือ,นางสาววริษฐา ควรสถาพร,40,552,จ39(2)7/66สค,นางสาววริษฐา ควรสถาพร,100,40
13000000,บดถั่วลิสง พริกไทย และพริกป่นบรรจุถุง,0,กระทุ่มแบน,,,20740200000000,30,74110,สมุทรสาคร,,,2566,185.7,คลองมะเดื่อ,บริษัท เจริญถาวรรุ่งเรือง จำกัด,7,553,จ39(3)1/40สค,บริษัท เจริญถาวรรุ่งเรือง จำกัด,0,23
81000000,ป่นหรือบดเมล็ดพืช/หัวพืช บรรจุพริก บรรจุน้ำตาล,2830,กระทุ่มแบน,,,20740000000000,3,74110,สมุทรสาคร,7,,2566,128,คลองมะเดื่อ,บริษัท ไวไว ธันญะ อินกรีเดียนท์ จำกัด,3,554,จ39(3)1/63สค,บริษัท ไวไว ธันญะ อินกรีเดียนท์ จำกัด,12000,0
41800000,ป่นหรือบดอัดเมล็ดพืช/หัวพืช บรรจุพริก บรรจุน้ำตาล,1600,กระทุ่มแบน,,,20740000000000,3,74110,สมุทรสาคร,10,โฉนดที่ดินเลขที่ 82789,2566,128,คลองมะเดื่อ,บริษัท ไวไว ธัญญะ อินกรีเดียนท์ จำกัด,3,555,จ39(3)2/63สค,บริษัท ไวไว ธัญญะ อินกรีเดียนท์ จำกัด,4800,0
15035000,ผลิตอาหารอบแห้งจากเมล็ดมะม่วงหิมพานต์,221,กระทุ่มแบน,,,20740000000000,6,74110,สมุทรสาคร,8,75/2,2566,347,ท่าเสา,บริษัท รอยัล ไทยฟรุ๊ต จำกัด,6,556,จ39(4)7/57สค,บริษัท รอยัล ไทยฟรุ๊ต จำกัด,640,0
231000000,ทอด คั่ว อบ ผัด เคลือบ อาหารสำเร็จรูปจาก ถั่ว ถั่วเปลือกแข็ง และเมล็ดพืช การถนอมผัก ผลไม้ โดยวิธีการอบแห้ง และการทำแห้งแบบแช่เยือกแข็ง,5940,กระทุ่มแบน,เศรษฐกิจ1,,20740300000000,130,74110,สมุทรสาคร,3,8,2566,490.19,คลองมะเดื่อ,บริษัท เฮอริเทจ สแน็ค แอนด์ ฟู้ด จำกัด,60,557,จ39(4)3/59สค,บริษัท เฮอริเทจ สแน็ค แอนด์ ฟู้ด จำกัด,19472,70
6700000,ทำเต้าหู้,1100,กระทุ่มแบน,สุคนธวิท,,20740300000000,10,74110,สมุทรสาคร,0,279/26,2566,218,ตลาดกระทุ่มแบน,บริษัท ฮาสุ ยูบะ กรุ๊ป จำกัด,5,558,จ39(4)1/47สค,บริษัท ฮาสุ ยูบะ กรุ๊ป จำกัด,3268,5
16000000,ทำเต้าหู้,798,กระทุ่มแบน,เพชรเกษม,เพชรเกษม 95,20740100000000,18,74130,สมุทรสาคร,13,456,2566,165.36,อ้อมน้อย,นายวิโรจน์ เลิศเลอพงศ์,13,559,จ39(4)6/62สค,นายวิโรจน์ เลิศเลอพงศ์,921,5
75000000,ผลิตอาหารสำเร็จรูปจากเมล็ดพืช และผลไม้อบแห้ง,1767,เมืองสมุทรสาคร,,,20740300000000,50,74000,สมุทรสาคร,3,,2566,497.22,บางกระเจ้า,บริษัท เติมเนเจอร์ อินดัสตรี้ จำกัด,23,560,จ39(4)4/60สค,บริษัท เติมเนเจอร์ อินดัสตรี้ จำกัด,9720,27
1212000,ผลิตอาหารสำเร็จรูปจากเมล็ดพืชหรือหัวพืช เช่น วุ้นบุก,280,เมืองสมุทรสาคร,เอกชัย,,20740200000000,4,74000,สมุทรสาคร,2,35/295,2566,64.76,บางน้ำจืด,บริษัท เอ็กซ์เซลเล้นท์ ฟู้ด จำกัด,3,561,จ29(4)8/64สค,บริษัท เอ็กซ์เซลเล้นท์ ฟู้ด จำกัด,280,1
