AGE_GROUP,VALUE,QUARTER,SOURCE,_id,SEX,UNIT,REGION,YEAR
20 - 24 ปี,11.05,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2865,หญิง,ร้อยละ,กรุงเทพมหานคร,2564
25 - 29 ปี,5.4,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2866,หญิง,ร้อยละ,กรุงเทพมหานคร,2564
30 - 34 ปี,1.69,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2867,หญิง,ร้อยละ,กรุงเทพมหานคร,2564
35 - 39 ปี,2.39,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2868,หญิง,ร้อยละ,กรุงเทพมหานคร,2564
40 - 49 ปี,3.0,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2869,หญิง,ร้อยละ,กรุงเทพมหานคร,2564
50 - 59 ปี,1.79,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2870,หญิง,ร้อยละ,กรุงเทพมหานคร,2564
60 ปีขึ้นไป,0.72,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2871,หญิง,ร้อยละ,กรุงเทพมหานคร,2564
ยอดรวม,1.8,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2872,รวม,ร้อยละ,ภาคกลาง,2564
15 - 19 ปี,10.71,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2873,รวม,ร้อยละ,ภาคกลาง,2564
20 - 24 ปี,5.78,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2874,รวม,ร้อยละ,ภาคกลาง,2564
25 - 29 ปี,3.17,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2875,รวม,ร้อยละ,ภาคกลาง,2564
30 - 34 ปี,1.42,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2876,รวม,ร้อยละ,ภาคกลาง,2564
35 - 39 ปี,1.35,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2877,รวม,ร้อยละ,ภาคกลาง,2564
40 - 49 ปี,1.05,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2878,รวม,ร้อยละ,ภาคกลาง,2564
50 - 59 ปี,0.86,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2879,รวม,ร้อยละ,ภาคกลาง,2564
60 ปีขึ้นไป,0.54,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2880,รวม,ร้อยละ,ภาคกลาง,2564
ยอดรวม,1.91,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2881,ชาย,ร้อยละ,ภาคกลาง,2564
15 - 19 ปี,13.2,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2882,ชาย,ร้อยละ,ภาคกลาง,2564
20 - 24 ปี,4.67,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2883,ชาย,ร้อยละ,ภาคกลาง,2564
25 - 29 ปี,4.01,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2884,ชาย,ร้อยละ,ภาคกลาง,2564
30 - 34 ปี,1.11,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2885,ชาย,ร้อยละ,ภาคกลาง,2564
35 - 39 ปี,1.21,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2886,ชาย,ร้อยละ,ภาคกลาง,2564
40 - 49 ปี,1.17,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2887,ชาย,ร้อยละ,ภาคกลาง,2564
50 - 59 ปี,1.08,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2888,ชาย,ร้อยละ,ภาคกลาง,2564
60 ปีขึ้นไป,0.51,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2889,ชาย,ร้อยละ,ภาคกลาง,2564
ยอดรวม,1.68,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2890,หญิง,ร้อยละ,ภาคกลาง,2564
15 - 19 ปี,6.32,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2891,หญิง,ร้อยละ,ภาคกลาง,2564
20 - 24 ปี,7.25,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2892,หญิง,ร้อยละ,ภาคกลาง,2564
25 - 29 ปี,2.16,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2893,หญิง,ร้อยละ,ภาคกลาง,2564
30 - 34 ปี,1.8,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2894,หญิง,ร้อยละ,ภาคกลาง,2564
35 - 39 ปี,1.53,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2895,หญิง,ร้อยละ,ภาคกลาง,2564
40 - 49 ปี,0.92,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2896,หญิง,ร้อยละ,ภาคกลาง,2564
50 - 59 ปี,0.6,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2897,หญิง,ร้อยละ,ภาคกลาง,2564
60 ปีขึ้นไป,0.58,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2898,หญิง,ร้อยละ,ภาคกลาง,2564
15 - 19 ปี,4.82,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2899,รวม,ร้อยละ,ภาคเหนือ,2564
20 - 24 ปี,8.48,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2900,รวม,ร้อยละ,ภาคเหนือ,2564
25 - 29 ปี,2.93,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2901,รวม,ร้อยละ,ภาคเหนือ,2564
30 - 34 ปี,2.08,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2902,รวม,ร้อยละ,ภาคเหนือ,2564
35 - 39 ปี,1.58,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2903,รวม,ร้อยละ,ภาคเหนือ,2564
40 - 49 ปี,1.16,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2904,รวม,ร้อยละ,ภาคเหนือ,2564
50 - 59 ปี,0.97,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2905,รวม,ร้อยละ,ภาคเหนือ,2564
60 ปีขึ้นไป,0.53,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2906,รวม,ร้อยละ,ภาคเหนือ,2564
ยอดรวม,1.67,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2907,ชาย,ร้อยละ,ภาคเหนือ,2564
15 - 19 ปี,1.5,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2908,ชาย,ร้อยละ,ภาคเหนือ,2564
20 - 24 ปี,5.94,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2909,ชาย,ร้อยละ,ภาคเหนือ,2564
25 - 29 ปี,2.51,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2910,ชาย,ร้อยละ,ภาคเหนือ,2564
30 - 34 ปี,2.36,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2911,ชาย,ร้อยละ,ภาคเหนือ,2564
35 - 39 ปี,1.55,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2912,ชาย,ร้อยละ,ภาคเหนือ,2564
40 - 49 ปี,1.2,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2913,ชาย,ร้อยละ,ภาคเหนือ,2564
50 - 59 ปี,0.78,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2914,ชาย,ร้อยละ,ภาคเหนือ,2564
60 ปีขึ้นไป,0.56,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2915,ชาย,ร้อยละ,ภาคเหนือ,2564
ยอดรวม,2.34,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2916,หญิง,ร้อยละ,ภาคเหนือ,2564
15 - 19 ปี,13.36,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2917,หญิง,ร้อยละ,ภาคเหนือ,2564
20 - 24 ปี,11.94,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2918,หญิง,ร้อยละ,ภาคเหนือ,2564
25 - 29 ปี,3.43,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2919,หญิง,ร้อยละ,ภาคเหนือ,2564
30 - 34 ปี,1.75,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2920,หญิง,ร้อยละ,ภาคเหนือ,2564
35 - 39 ปี,1.61,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2921,หญิง,ร้อยละ,ภาคเหนือ,2564
40 - 49 ปี,1.11,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2922,หญิง,ร้อยละ,ภาคเหนือ,2564
50 - 59 ปี,1.19,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2923,หญิง,ร้อยละ,ภาคเหนือ,2564
60 ปีขึ้นไป,0.49,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2924,หญิง,ร้อยละ,ภาคเหนือ,2564
ยอดรวม,1.54,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2925,รวม,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2564
15 - 19 ปี,8.27,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2926,รวม,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2564
20 - 24 ปี,7.17,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2927,รวม,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2564
25 - 29 ปี,3.5,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2928,รวม,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2564
30 - 34 ปี,1.12,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2929,รวม,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2564
35 - 39 ปี,1.56,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2930,รวม,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2564
40 - 49 ปี,0.56,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2931,รวม,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2564
50 - 59 ปี,0.14,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2932,รวม,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2564
60 ปีขึ้นไป,0.1,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2933,รวม,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2564
ยอดรวม,1.67,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2934,ชาย,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2564
15 - 19 ปี,9.3,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2935,ชาย,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2564
20 - 24 ปี,6.64,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2936,ชาย,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2564
25 - 29 ปี,4.48,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2937,ชาย,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2564
30 - 34 ปี,0.65,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2938,ชาย,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2564
35 - 39 ปี,0.99,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2939,ชาย,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2564
40 - 49 ปี,0.55,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2940,ชาย,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2564
50 - 59 ปี,0.21,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2941,ชาย,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2564
60 ปีขึ้นไป,0.16,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2942,ชาย,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2564
ยอดรวม,1.39,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2943,หญิง,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2564
15 - 19 ปี,6.13,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2944,หญิง,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2564
20 - 24 ปี,7.98,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2945,หญิง,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2564
25 - 29 ปี,2.31,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2946,หญิง,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2564
30 - 34 ปี,1.71,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2947,หญิง,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2564
35 - 39 ปี,2.21,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2948,หญิง,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2564
40 - 49 ปี,0.58,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2949,หญิง,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2564
50 - 59 ปี,0.06,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2950,หญิง,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2564
60 ปีขึ้นไป,0.02,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2951,หญิง,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2564
ยอดรวม,3.43,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2952,รวม,ร้อยละ,ภาคใต้,2564
15 - 19 ปี,12.07,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2953,รวม,ร้อยละ,ภาคใต้,2564
20 - 24 ปี,15.19,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2954,รวม,ร้อยละ,ภาคใต้,2564
25 - 29 ปี,6.19,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2955,รวม,ร้อยละ,ภาคใต้,2564
30 - 34 ปี,3.23,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2956,รวม,ร้อยละ,ภาคใต้,2564
35 - 39 ปี,2.45,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2957,รวม,ร้อยละ,ภาคใต้,2564
40 - 49 ปี,1.21,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2958,รวม,ร้อยละ,ภาคใต้,2564
50 - 59 ปี,1.11,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2959,รวม,ร้อยละ,ภาคใต้,2564
60 ปีขึ้นไป,0.34,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2960,รวม,ร้อยละ,ภาคใต้,2564
ยอดรวม,3.27,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2961,ชาย,ร้อยละ,ภาคใต้,2564
15 - 19 ปี,12.89,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2962,ชาย,ร้อยละ,ภาคใต้,2564
20 - 24 ปี,12.11,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2963,ชาย,ร้อยละ,ภาคใต้,2564
25 - 29 ปี,5.51,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2964,ชาย,ร้อยละ,ภาคใต้,2564
30 - 34 ปี,3.09,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2965,ชาย,ร้อยละ,ภาคใต้,2564
35 - 39 ปี,2.57,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2966,ชาย,ร้อยละ,ภาคใต้,2564
40 - 49 ปี,1.21,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2967,ชาย,ร้อยละ,ภาคใต้,2564
50 - 59 ปี,1.21,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2968,ชาย,ร้อยละ,ภาคใต้,2564
60 ปีขึ้นไป,0.17,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2969,ชาย,ร้อยละ,ภาคใต้,2564
ยอดรวม,3.64,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2970,หญิง,ร้อยละ,ภาคใต้,2564
15 - 19 ปี,10.44,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2971,หญิง,ร้อยละ,ภาคใต้,2564
20 - 24 ปี,20.11,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2972,หญิง,ร้อยละ,ภาคใต้,2564
25 - 29 ปี,7.09,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2973,หญิง,ร้อยละ,ภาคใต้,2564
30 - 34 ปี,3.41,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2974,หญิง,ร้อยละ,ภาคใต้,2564
35 - 39 ปี,2.3,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2975,หญิง,ร้อยละ,ภาคใต้,2564
40 - 49 ปี,1.22,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2976,หญิง,ร้อยละ,ภาคใต้,2564
50 - 59 ปี,0.99,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2977,หญิง,ร้อยละ,ภาคใต้,2564
ยอดรวม,1.64,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2978,รวม,ร้อยละ,ทั่วประเทศ,2564
15 - 19 ปี,7.68,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2979,รวม,ร้อยละ,ทั่วประเทศ,2564
20 - 24 ปี,7.14,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2980,รวม,ร้อยละ,ทั่วประเทศ,2564
25 - 29 ปี,2.7,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2981,รวม,ร้อยละ,ทั่วประเทศ,2564
30 - 34 ปี,1.74,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2982,รวม,ร้อยละ,ทั่วประเทศ,2564
35 - 39 ปี,1.3,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2983,รวม,ร้อยละ,ทั่วประเทศ,2564
40 - 49 ปี,0.71,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2984,รวม,ร้อยละ,ทั่วประเทศ,2564
50 - 59 ปี,0.6,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2985,รวม,ร้อยละ,ทั่วประเทศ,2564
60 ปีขึ้นไป,0.2,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2986,รวม,ร้อยละ,ทั่วประเทศ,2564
ยอดรวม,1.52,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2987,ชาย,ร้อยละ,ทั่วประเทศ,2564
15 - 19 ปี,6.91,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2988,ชาย,ร้อยละ,ทั่วประเทศ,2564
20 - 24 ปี,5.13,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2989,ชาย,ร้อยละ,ทั่วประเทศ,2564
25 - 29 ปี,2.69,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2990,ชาย,ร้อยละ,ทั่วประเทศ,2564
30 - 34 ปี,1.67,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2991,ชาย,ร้อยละ,ทั่วประเทศ,2564
35 - 39 ปี,1.27,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2992,ชาย,ร้อยละ,ทั่วประเทศ,2564
40 - 49 ปี,0.75,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2993,ชาย,ร้อยละ,ทั่วประเทศ,2564
50 - 59 ปี,0.64,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2994,ชาย,ร้อยละ,ทั่วประเทศ,2564
60 ปีขึ้นไป,0.22,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2995,ชาย,ร้อยละ,ทั่วประเทศ,2564
ยอดรวม,1.78,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2996,หญิง,ร้อยละ,ทั่วประเทศ,2564
15 - 19 ปี,9.39,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2997,หญิง,ร้อยละ,ทั่วประเทศ,2564
20 - 24 ปี,9.85,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2998,หญิง,ร้อยละ,ทั่วประเทศ,2564
25 - 29 ปี,2.72,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2999,หญิง,ร้อยละ,ทั่วประเทศ,2564
30 - 34 ปี,1.82,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,3000,หญิง,ร้อยละ,ทั่วประเทศ,2564
35 - 39 ปี,1.34,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,3001,หญิง,ร้อยละ,ทั่วประเทศ,2564
40 - 49 ปี,0.67,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,3002,หญิง,ร้อยละ,ทั่วประเทศ,2564
50 - 59 ปี,0.55,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,3003,หญิง,ร้อยละ,ทั่วประเทศ,2564
60 ปีขึ้นไป,0.18,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,3004,หญิง,ร้อยละ,ทั่วประเทศ,2564
ยอดรวม,2.12,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,3005,รวม,ร้อยละ,กรุงเทพมหานคร,2564
15 - 19 ปี,3.32,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,3006,รวม,ร้อยละ,กรุงเทพมหานคร,2564
20 - 24 ปี,9.28,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,3007,รวม,ร้อยละ,กรุงเทพมหานคร,2564
25 - 29 ปี,3.1,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,3008,รวม,ร้อยละ,กรุงเทพมหานคร,2564
30 - 34 ปี,2.97,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,3009,รวม,ร้อยละ,กรุงเทพมหานคร,2564
35 - 39 ปี,1.5,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,3010,รวม,ร้อยละ,กรุงเทพมหานคร,2564
40 - 49 ปี,0.99,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,3011,รวม,ร้อยละ,กรุงเทพมหานคร,2564
50 - 59 ปี,1.4,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,3012,รวม,ร้อยละ,กรุงเทพมหานคร,2564
60 ปีขึ้นไป,0.72,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,3013,รวม,ร้อยละ,กรุงเทพมหานคร,2564
ยอดรวม,2.07,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,3014,ชาย,ร้อยละ,กรุงเทพมหานคร,2564
15 - 19 ปี,2.85,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,3015,ชาย,ร้อยละ,กรุงเทพมหานคร,2564
20 - 24 ปี,8.93,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,3016,ชาย,ร้อยละ,กรุงเทพมหานคร,2564
25 - 29 ปี,2.83,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,3017,ชาย,ร้อยละ,กรุงเทพมหานคร,2564
30 - 34 ปี,3.41,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,3018,ชาย,ร้อยละ,กรุงเทพมหานคร,2564
35 - 39 ปี,1.11,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,3019,ชาย,ร้อยละ,กรุงเทพมหานคร,2564
40 - 49 ปี,0.82,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,3020,ชาย,ร้อยละ,กรุงเทพมหานคร,2564
50 - 59 ปี,1.48,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,3021,ชาย,ร้อยละ,กรุงเทพมหานคร,2564
60 ปีขึ้นไป,0.66,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,3022,ชาย,ร้อยละ,กรุงเทพมหานคร,2564
ยอดรวม,2.19,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,3023,หญิง,ร้อยละ,กรุงเทพมหานคร,2564
15 - 19 ปี,4.19,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,3024,หญิง,ร้อยละ,กรุงเทพมหานคร,2564
20 - 24 ปี,9.71,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,3025,หญิง,ร้อยละ,กรุงเทพมหานคร,2564
25 - 29 ปี,3.39,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,3026,หญิง,ร้อยละ,กรุงเทพมหานคร,2564
30 - 34 ปี,2.53,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,3027,หญิง,ร้อยละ,กรุงเทพมหานคร,2564
35 - 39 ปี,1.89,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,3028,หญิง,ร้อยละ,กรุงเทพมหานคร,2564
40 - 49 ปี,1.18,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,3029,หญิง,ร้อยละ,กรุงเทพมหานคร,2564
50 - 59 ปี,1.33,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,3030,หญิง,ร้อยละ,กรุงเทพมหานคร,2564
60 ปีขึ้นไป,0.79,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,3031,หญิง,ร้อยละ,กรุงเทพมหานคร,2564
ยอดรวม,1.28,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,3032,รวม,ร้อยละ,ภาคกลาง,2564
15 - 19 ปี,8.31,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,3033,รวม,ร้อยละ,ภาคกลาง,2564
20 - 24 ปี,5.64,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,3034,รวม,ร้อยละ,ภาคกลาง,2564
25 - 29 ปี,1.82,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,3035,รวม,ร้อยละ,ภาคกลาง,2564
30 - 34 ปี,1.03,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,3036,รวม,ร้อยละ,ภาคกลาง,2564
35 - 39 ปี,0.95,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,3037,รวม,ร้อยละ,ภาคกลาง,2564
40 - 49 ปี,0.72,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,3038,รวม,ร้อยละ,ภาคกลาง,2564
50 - 59 ปี,0.4,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,3039,รวม,ร้อยละ,ภาคกลาง,2564
60 ปีขึ้นไป,0.21,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,3040,รวม,ร้อยละ,ภาคกลาง,2564
ยอดรวม,1.17,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,3041,ชาย,ร้อยละ,ภาคกลาง,2564
15 - 19 ปี,8.32,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,3042,ชาย,ร้อยละ,ภาคกลาง,2564
20 - 24 ปี,3.98,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,3043,ชาย,ร้อยละ,ภาคกลาง,2564
25 - 29 ปี,1.83,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,3044,ชาย,ร้อยละ,ภาคกลาง,2564
30 - 34 ปี,0.68,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,3045,ชาย,ร้อยละ,ภาคกลาง,2564
35 - 39 ปี,1.16,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,3046,ชาย,ร้อยละ,ภาคกลาง,2564
40 - 49 ปี,0.71,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,3047,ชาย,ร้อยละ,ภาคกลาง,2564
50 - 59 ปี,0.42,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,3048,ชาย,ร้อยละ,ภาคกลาง,2564
60 ปีขึ้นไป,0.24,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,3049,ชาย,ร้อยละ,ภาคกลาง,2564
ยอดรวม,1.42,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,3050,หญิง,ร้อยละ,ภาคกลาง,2564
15 - 19 ปี,8.29,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,3051,หญิง,ร้อยละ,ภาคกลาง,2564
20 - 24 ปี,7.85,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,3052,หญิง,ร้อยละ,ภาคกลาง,2564
25 - 29 ปี,1.81,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,3053,หญิง,ร้อยละ,ภาคกลาง,2564
