จำนวน,_id,ปี,หน่วย,เพศ,จังหวัด,ประเภทแรงงาน,อาชีพ
256,11731,2565,คน,หญิง,บึงกาฬ,แรงงานนอกระบบ,ผู้ควบคุมเครื่องจักรโรงงาน และเครื่องจักร และผู้ประกอบการ     
1138,11732,2565,คน,หญิง,บึงกาฬ,แรงงานนอกระบบ,ผู้ประกอบอาชีพงานพื้นฐาน
2956,11733,2565,คน,ชาย,หนองบัวลำภู,แรงงานในระบบ,ผู้จัดการ ข้าราชการระดับอาวุโส และผู้บัญญัติกฎหมาย
3198,11734,2565,คน,ชาย,หนองบัวลำภู,แรงงานในระบบ,ผู้ประกอบวิชาชีพด้านต่างๆ
959,11735,2565,คน,ชาย,หนองบัวลำภู,แรงงานในระบบ,เจ้าหน้าที่เทคนิค และผู้ประกอบวิชาชีพที่เกี่ยวข้องกับด้านต่างๆ
1822,11736,2565,คน,ชาย,หนองบัวลำภู,แรงงานในระบบ,เสมียน
4742,11737,2565,คน,ชาย,หนองบัวลำภู,แรงงานในระบบ,พนักงานบริการ และผู้จำหน่ายสินค้า
1762,11738,2565,คน,ชาย,หนองบัวลำภู,แรงงานในระบบ,ผู้ปฎิบัติงานที่มีฝีมือในด้านการเกษตร ป่าไม้ ประมง
3439,11739,2565,คน,ชาย,หนองบัวลำภู,แรงงานในระบบ,ช่างฝีมือ และผู้ปฎิบัติงานที่เกี่ยวข้อง
5292,11740,2565,คน,ชาย,หนองบัวลำภู,แรงงานในระบบ,ผู้ควบคุมเครื่องจักรโรงงาน และเครื่องจักร และผู้ประกอบการ     
1958,11741,2565,คน,ชาย,หนองบัวลำภู,แรงงานในระบบ,ผู้ประกอบอาชีพงานพื้นฐาน
1302,11742,2565,คน,หญิง,หนองบัวลำภู,แรงงานในระบบ,ผู้จัดการ ข้าราชการระดับอาวุโส และผู้บัญญัติกฎหมาย
6526,11743,2565,คน,หญิง,หนองบัวลำภู,แรงงานในระบบ,ผู้ประกอบวิชาชีพด้านต่างๆ
1341,11744,2565,คน,หญิง,หนองบัวลำภู,แรงงานในระบบ,เจ้าหน้าที่เทคนิค และผู้ประกอบวิชาชีพที่เกี่ยวข้องกับด้านต่างๆ
3583,11745,2565,คน,หญิง,หนองบัวลำภู,แรงงานในระบบ,เสมียน
6363,11746,2565,คน,หญิง,หนองบัวลำภู,แรงงานในระบบ,พนักงานบริการ และผู้จำหน่ายสินค้า
2359,11747,2565,คน,หญิง,หนองบัวลำภู,แรงงานในระบบ,ผู้ปฎิบัติงานที่มีฝีมือในด้านการเกษตร ป่าไม้ ประมง
1041,11748,2565,คน,หญิง,หนองบัวลำภู,แรงงานในระบบ,ช่างฝีมือ และผู้ปฎิบัติงานที่เกี่ยวข้อง
3025,11749,2565,คน,หญิง,หนองบัวลำภู,แรงงานในระบบ,ผู้ควบคุมเครื่องจักรโรงงาน และเครื่องจักร และผู้ประกอบการ     
2813,11750,2565,คน,หญิง,หนองบัวลำภู,แรงงานในระบบ,ผู้ประกอบอาชีพงานพื้นฐาน
596,11751,2565,คน,ชาย,หนองบัวลำภู,แรงงานนอกระบบ,ผู้จัดการ ข้าราชการระดับอาวุโส และผู้บัญญัติกฎหมาย
214,11752,2565,คน,ชาย,หนองบัวลำภู,แรงงานนอกระบบ,ผู้ประกอบวิชาชีพด้านต่างๆ
428,11753,2565,คน,ชาย,หนองบัวลำภู,แรงงานนอกระบบ,เจ้าหน้าที่เทคนิค และผู้ประกอบวิชาชีพที่เกี่ยวข้องกับด้านต่างๆ
6677,11754,2565,คน,ชาย,หนองบัวลำภู,แรงงานนอกระบบ,พนักงานบริการ และผู้จำหน่ายสินค้า
79311,11755,2565,คน,ชาย,หนองบัวลำภู,แรงงานนอกระบบ,ผู้ปฎิบัติงานที่มีฝีมือในด้านการเกษตร ป่าไม้ ประมง
7599,11756,2565,คน,ชาย,หนองบัวลำภู,แรงงานนอกระบบ,ช่างฝีมือ และผู้ปฎิบัติงานที่เกี่ยวข้อง
2518,11757,2565,คน,ชาย,หนองบัวลำภู,แรงงานนอกระบบ,ผู้ควบคุมเครื่องจักรโรงงาน และเครื่องจักร และผู้ประกอบการ     
9328,11758,2565,คน,ชาย,หนองบัวลำภู,แรงงานนอกระบบ,ผู้ประกอบอาชีพงานพื้นฐาน
274,11759,2565,คน,หญิง,หนองบัวลำภู,แรงงานนอกระบบ,ผู้จัดการ ข้าราชการระดับอาวุโส และผู้บัญญัติกฎหมาย
111,11760,2565,คน,หญิง,หนองบัวลำภู,แรงงานนอกระบบ,ผู้ประกอบวิชาชีพด้านต่างๆ
436,11761,2565,คน,หญิง,หนองบัวลำภู,แรงงานนอกระบบ,เจ้าหน้าที่เทคนิค และผู้ประกอบวิชาชีพที่เกี่ยวข้องกับด้านต่างๆ
168,11762,2565,คน,หญิง,หนองบัวลำภู,แรงงานนอกระบบ,เสมียน
15699,11763,2565,คน,หญิง,หนองบัวลำภู,แรงงานนอกระบบ,พนักงานบริการ และผู้จำหน่ายสินค้า
44889,11764,2565,คน,หญิง,หนองบัวลำภู,แรงงานนอกระบบ,ผู้ปฎิบัติงานที่มีฝีมือในด้านการเกษตร ป่าไม้ ประมง
8612,11765,2565,คน,หญิง,หนองบัวลำภู,แรงงานนอกระบบ,ช่างฝีมือ และผู้ปฎิบัติงานที่เกี่ยวข้อง
777,11766,2565,คน,หญิง,หนองบัวลำภู,แรงงานนอกระบบ,ผู้ควบคุมเครื่องจักรโรงงาน และเครื่องจักร และผู้ประกอบการ     
3900,11767,2565,คน,หญิง,หนองบัวลำภู,แรงงานนอกระบบ,ผู้ประกอบอาชีพงานพื้นฐาน
10761,11768,2565,คน,ชาย,ขอนแก่น,แรงงานในระบบ,ผู้จัดการ ข้าราชการระดับอาวุโส และผู้บัญญัติกฎหมาย
20461,11769,2565,คน,ชาย,ขอนแก่น,แรงงานในระบบ,ผู้ประกอบวิชาชีพด้านต่างๆ
7621,11770,2565,คน,ชาย,ขอนแก่น,แรงงานในระบบ,เจ้าหน้าที่เทคนิค และผู้ประกอบวิชาชีพที่เกี่ยวข้องกับด้านต่างๆ
4601,11771,2565,คน,ชาย,ขอนแก่น,แรงงานในระบบ,เสมียน
49116,11772,2565,คน,ชาย,ขอนแก่น,แรงงานในระบบ,พนักงานบริการ และผู้จำหน่ายสินค้า
1380,11773,2565,คน,ชาย,ขอนแก่น,แรงงานในระบบ,ผู้ปฎิบัติงานที่มีฝีมือในด้านการเกษตร ป่าไม้ ประมง
38675,11774,2565,คน,ชาย,ขอนแก่น,แรงงานในระบบ,ช่างฝีมือ และผู้ปฎิบัติงานที่เกี่ยวข้อง
18427,11775,2565,คน,ชาย,ขอนแก่น,แรงงานในระบบ,ผู้ควบคุมเครื่องจักรโรงงาน และเครื่องจักร และผู้ประกอบการ     
9981,11776,2565,คน,ชาย,ขอนแก่น,แรงงานในระบบ,ผู้ประกอบอาชีพงานพื้นฐาน
3618,11777,2565,คน,หญิง,ขอนแก่น,แรงงานในระบบ,ผู้จัดการ ข้าราชการระดับอาวุโส และผู้บัญญัติกฎหมาย
20048,11778,2565,คน,หญิง,ขอนแก่น,แรงงานในระบบ,ผู้ประกอบวิชาชีพด้านต่างๆ
12973,11779,2565,คน,หญิง,ขอนแก่น,แรงงานในระบบ,เจ้าหน้าที่เทคนิค และผู้ประกอบวิชาชีพที่เกี่ยวข้องกับด้านต่างๆ
16960,11780,2565,คน,หญิง,ขอนแก่น,แรงงานในระบบ,เสมียน
61063,11781,2565,คน,หญิง,ขอนแก่น,แรงงานในระบบ,พนักงานบริการ และผู้จำหน่ายสินค้า
609,11782,2565,คน,หญิง,ขอนแก่น,แรงงานในระบบ,ผู้ปฎิบัติงานที่มีฝีมือในด้านการเกษตร ป่าไม้ ประมง
1393,11783,2565,คน,หญิง,ขอนแก่น,แรงงานในระบบ,ช่างฝีมือ และผู้ปฎิบัติงานที่เกี่ยวข้อง
12846,11784,2565,คน,หญิง,ขอนแก่น,แรงงานในระบบ,ผู้ควบคุมเครื่องจักรโรงงาน และเครื่องจักร และผู้ประกอบการ     
10520,11785,2565,คน,หญิง,ขอนแก่น,แรงงานในระบบ,ผู้ประกอบอาชีพงานพื้นฐาน
3544,11786,2565,คน,ชาย,ขอนแก่น,แรงงานนอกระบบ,ผู้จัดการ ข้าราชการระดับอาวุโส และผู้บัญญัติกฎหมาย
1629,11787,2565,คน,ชาย,ขอนแก่น,แรงงานนอกระบบ,เจ้าหน้าที่เทคนิค และผู้ประกอบวิชาชีพที่เกี่ยวข้องกับด้านต่างๆ
62272,11788,2565,คน,ชาย,ขอนแก่น,แรงงานนอกระบบ,พนักงานบริการ และผู้จำหน่ายสินค้า
194309,11789,2565,คน,ชาย,ขอนแก่น,แรงงานนอกระบบ,ผู้ปฎิบัติงานที่มีฝีมือในด้านการเกษตร ป่าไม้ ประมง
28063,11790,2565,คน,ชาย,ขอนแก่น,แรงงานนอกระบบ,ช่างฝีมือ และผู้ปฎิบัติงานที่เกี่ยวข้อง
3854,11791,2565,คน,ชาย,ขอนแก่น,แรงงานนอกระบบ,ผู้ควบคุมเครื่องจักรโรงงาน และเครื่องจักร และผู้ประกอบการ     
10794,11792,2565,คน,ชาย,ขอนแก่น,แรงงานนอกระบบ,ผู้ประกอบอาชีพงานพื้นฐาน
2209,11793,2565,คน,หญิง,ขอนแก่น,แรงงานนอกระบบ,ผู้จัดการ ข้าราชการระดับอาวุโส และผู้บัญญัติกฎหมาย
2117,11794,2565,คน,หญิง,ขอนแก่น,แรงงานนอกระบบ,ผู้ประกอบวิชาชีพด้านต่างๆ
499,11795,2565,คน,หญิง,ขอนแก่น,แรงงานนอกระบบ,เจ้าหน้าที่เทคนิค และผู้ประกอบวิชาชีพที่เกี่ยวข้องกับด้านต่างๆ
112955,11796,2565,คน,หญิง,ขอนแก่น,แรงงานนอกระบบ,พนักงานบริการ และผู้จำหน่ายสินค้า
126805,11797,2565,คน,หญิง,ขอนแก่น,แรงงานนอกระบบ,ผู้ปฎิบัติงานที่มีฝีมือในด้านการเกษตร ป่าไม้ ประมง
14935,11798,2565,คน,หญิง,ขอนแก่น,แรงงานนอกระบบ,ช่างฝีมือ และผู้ปฎิบัติงานที่เกี่ยวข้อง
1707,11799,2565,คน,หญิง,ขอนแก่น,แรงงานนอกระบบ,ผู้ควบคุมเครื่องจักรโรงงาน และเครื่องจักร และผู้ประกอบการ     
9247,11800,2565,คน,หญิง,ขอนแก่น,แรงงานนอกระบบ,ผู้ประกอบอาชีพงานพื้นฐาน
9318,11801,2565,คน,ชาย,อุดรธานี,แรงงานในระบบ,ผู้จัดการ ข้าราชการระดับอาวุโส และผู้บัญญัติกฎหมาย
8048,11802,2565,คน,ชาย,อุดรธานี,แรงงานในระบบ,ผู้ประกอบวิชาชีพด้านต่างๆ
2194,11803,2565,คน,ชาย,อุดรธานี,แรงงานในระบบ,เจ้าหน้าที่เทคนิค และผู้ประกอบวิชาชีพที่เกี่ยวข้องกับด้านต่างๆ
5201,11804,2565,คน,ชาย,อุดรธานี,แรงงานในระบบ,เสมียน
13034,11805,2565,คน,ชาย,อุดรธานี,แรงงานในระบบ,พนักงานบริการ และผู้จำหน่ายสินค้า
4157,11806,2565,คน,ชาย,อุดรธานี,แรงงานในระบบ,ผู้ปฎิบัติงานที่มีฝีมือในด้านการเกษตร ป่าไม้ ประมง
13236,11807,2565,คน,ชาย,อุดรธานี,แรงงานในระบบ,ช่างฝีมือ และผู้ปฎิบัติงานที่เกี่ยวข้อง
9100,11808,2565,คน,ชาย,อุดรธานี,แรงงานในระบบ,ผู้ควบคุมเครื่องจักรโรงงาน และเครื่องจักร และผู้ประกอบการ     
16074,11809,2565,คน,ชาย,อุดรธานี,แรงงานในระบบ,ผู้ประกอบอาชีพงานพื้นฐาน
5540,11810,2565,คน,หญิง,อุดรธานี,แรงงานในระบบ,ผู้จัดการ ข้าราชการระดับอาวุโส และผู้บัญญัติกฎหมาย
18614,11811,2565,คน,หญิง,อุดรธานี,แรงงานในระบบ,ผู้ประกอบวิชาชีพด้านต่างๆ
11090,11812,2565,คน,หญิง,อุดรธานี,แรงงานในระบบ,เจ้าหน้าที่เทคนิค และผู้ประกอบวิชาชีพที่เกี่ยวข้องกับด้านต่างๆ
7556,11813,2565,คน,หญิง,อุดรธานี,แรงงานในระบบ,เสมียน
16237,11814,2565,คน,หญิง,อุดรธานี,แรงงานในระบบ,พนักงานบริการ และผู้จำหน่ายสินค้า
3856,11815,2565,คน,หญิง,อุดรธานี,แรงงานในระบบ,ผู้ปฎิบัติงานที่มีฝีมือในด้านการเกษตร ป่าไม้ ประมง
2591,11816,2565,คน,หญิง,อุดรธานี,แรงงานในระบบ,ช่างฝีมือ และผู้ปฎิบัติงานที่เกี่ยวข้อง
3076,11817,2565,คน,หญิง,อุดรธานี,แรงงานในระบบ,ผู้ควบคุมเครื่องจักรโรงงาน และเครื่องจักร และผู้ประกอบการ     
8743,11818,2565,คน,หญิง,อุดรธานี,แรงงานในระบบ,ผู้ประกอบอาชีพงานพื้นฐาน
4449,11819,2565,คน,ชาย,อุดรธานี,แรงงานนอกระบบ,ผู้จัดการ ข้าราชการระดับอาวุโส และผู้บัญญัติกฎหมาย
1225,11820,2565,คน,ชาย,อุดรธานี,แรงงานนอกระบบ,ผู้ประกอบวิชาชีพด้านต่างๆ
215,11821,2565,คน,ชาย,อุดรธานี,แรงงานนอกระบบ,เจ้าหน้าที่เทคนิค และผู้ประกอบวิชาชีพที่เกี่ยวข้องกับด้านต่างๆ
296,11822,2565,คน,ชาย,อุดรธานี,แรงงานนอกระบบ,เสมียน
17065,11823,2565,คน,ชาย,อุดรธานี,แรงงานนอกระบบ,พนักงานบริการ และผู้จำหน่ายสินค้า
192444,11824,2565,คน,ชาย,อุดรธานี,แรงงานนอกระบบ,ผู้ปฎิบัติงานที่มีฝีมือในด้านการเกษตร ป่าไม้ ประมง
29461,11825,2565,คน,ชาย,อุดรธานี,แรงงานนอกระบบ,ช่างฝีมือ และผู้ปฎิบัติงานที่เกี่ยวข้อง
4581,11826,2565,คน,ชาย,อุดรธานี,แรงงานนอกระบบ,ผู้ควบคุมเครื่องจักรโรงงาน และเครื่องจักร และผู้ประกอบการ     
14969,11827,2565,คน,ชาย,อุดรธานี,แรงงานนอกระบบ,ผู้ประกอบอาชีพงานพื้นฐาน
1053,11828,2565,คน,หญิง,อุดรธานี,แรงงานนอกระบบ,ผู้จัดการ ข้าราชการระดับอาวุโส และผู้บัญญัติกฎหมาย
1388,11829,2565,คน,หญิง,อุดรธานี,แรงงานนอกระบบ,ผู้ประกอบวิชาชีพด้านต่างๆ
957,11830,2565,คน,หญิง,อุดรธานี,แรงงานนอกระบบ,เจ้าหน้าที่เทคนิค และผู้ประกอบวิชาชีพที่เกี่ยวข้องกับด้านต่างๆ
775,11831,2565,คน,หญิง,อุดรธานี,แรงงานนอกระบบ,เสมียน
49712,11832,2565,คน,หญิง,อุดรธานี,แรงงานนอกระบบ,พนักงานบริการ และผู้จำหน่ายสินค้า
155676,11833,2565,คน,หญิง,อุดรธานี,แรงงานนอกระบบ,ผู้ปฎิบัติงานที่มีฝีมือในด้านการเกษตร ป่าไม้ ประมง
7406,11834,2565,คน,หญิง,อุดรธานี,แรงงานนอกระบบ,ช่างฝีมือ และผู้ปฎิบัติงานที่เกี่ยวข้อง
456,11835,2565,คน,หญิง,อุดรธานี,แรงงานนอกระบบ,ผู้ควบคุมเครื่องจักรโรงงาน และเครื่องจักร และผู้ประกอบการ     
10647,11836,2565,คน,หญิง,อุดรธานี,แรงงานนอกระบบ,ผู้ประกอบอาชีพงานพื้นฐาน
605,11837,2565,คน,ชาย,เลย,แรงงานในระบบ,ผู้จัดการ ข้าราชการระดับอาวุโส และผู้บัญญัติกฎหมาย
2844,11838,2565,คน,ชาย,เลย,แรงงานในระบบ,ผู้ประกอบวิชาชีพด้านต่างๆ
1189,11839,2565,คน,ชาย,เลย,แรงงานในระบบ,เจ้าหน้าที่เทคนิค และผู้ประกอบวิชาชีพที่เกี่ยวข้องกับด้านต่างๆ
2021,11840,2565,คน,ชาย,เลย,แรงงานในระบบ,เสมียน
3316,11841,2565,คน,ชาย,เลย,แรงงานในระบบ,พนักงานบริการ และผู้จำหน่ายสินค้า
1499,11842,2565,คน,ชาย,เลย,แรงงานในระบบ,ผู้ปฎิบัติงานที่มีฝีมือในด้านการเกษตร ป่าไม้ ประมง
2328,11843,2565,คน,ชาย,เลย,แรงงานในระบบ,ช่างฝีมือ และผู้ปฎิบัติงานที่เกี่ยวข้อง
1655,11844,2565,คน,ชาย,เลย,แรงงานในระบบ,ผู้ควบคุมเครื่องจักรโรงงาน และเครื่องจักร และผู้ประกอบการ     
1942,11845,2565,คน,ชาย,เลย,แรงงานในระบบ,ผู้ประกอบอาชีพงานพื้นฐาน
1217,11846,2565,คน,หญิง,เลย,แรงงานในระบบ,ผู้จัดการ ข้าราชการระดับอาวุโส และผู้บัญญัติกฎหมาย
9848,11847,2565,คน,หญิง,เลย,แรงงานในระบบ,ผู้ประกอบวิชาชีพด้านต่างๆ
1319,11848,2565,คน,หญิง,เลย,แรงงานในระบบ,เจ้าหน้าที่เทคนิค และผู้ประกอบวิชาชีพที่เกี่ยวข้องกับด้านต่างๆ
2814,11849,2565,คน,หญิง,เลย,แรงงานในระบบ,เสมียน
3121,11850,2565,คน,หญิง,เลย,แรงงานในระบบ,พนักงานบริการ และผู้จำหน่ายสินค้า
513,11851,2565,คน,หญิง,เลย,แรงงานในระบบ,ผู้ปฎิบัติงานที่มีฝีมือในด้านการเกษตร ป่าไม้ ประมง
508,11852,2565,คน,หญิง,เลย,แรงงานในระบบ,ผู้ควบคุมเครื่องจักรโรงงาน และเครื่องจักร และผู้ประกอบการ     
3262,11853,2565,คน,หญิง,เลย,แรงงานในระบบ,ผู้ประกอบอาชีพงานพื้นฐาน
1456,11854,2565,คน,ชาย,เลย,แรงงานนอกระบบ,ผู้จัดการ ข้าราชการระดับอาวุโส และผู้บัญญัติกฎหมาย
203,11855,2565,คน,ชาย,เลย,แรงงานนอกระบบ,ผู้ประกอบวิชาชีพด้านต่างๆ
6217,11856,2565,คน,ชาย,เลย,แรงงานนอกระบบ,พนักงานบริการ และผู้จำหน่ายสินค้า
107034,11857,2565,คน,ชาย,เลย,แรงงานนอกระบบ,ผู้ปฎิบัติงานที่มีฝีมือในด้านการเกษตร ป่าไม้ ประมง
6757,11858,2565,คน,ชาย,เลย,แรงงานนอกระบบ,ช่างฝีมือ และผู้ปฎิบัติงานที่เกี่ยวข้อง
1247,11859,2565,คน,ชาย,เลย,แรงงานนอกระบบ,ผู้ควบคุมเครื่องจักรโรงงาน และเครื่องจักร และผู้ประกอบการ     
18835,11860,2565,คน,ชาย,เลย,แรงงานนอกระบบ,ผู้ประกอบอาชีพงานพื้นฐาน
429,11861,2565,คน,หญิง,เลย,แรงงานนอกระบบ,ผู้จัดการ ข้าราชการระดับอาวุโส และผู้บัญญัติกฎหมาย
429,11862,2565,คน,หญิง,เลย,แรงงานนอกระบบ,เจ้าหน้าที่เทคนิค และผู้ประกอบวิชาชีพที่เกี่ยวข้องกับด้านต่างๆ
11528,11863,2565,คน,หญิง,เลย,แรงงานนอกระบบ,พนักงานบริการ และผู้จำหน่ายสินค้า
94636,11864,2565,คน,หญิง,เลย,แรงงานนอกระบบ,ผู้ปฎิบัติงานที่มีฝีมือในด้านการเกษตร ป่าไม้ ประมง
1826,11865,2565,คน,หญิง,เลย,แรงงานนอกระบบ,ช่างฝีมือ และผู้ปฎิบัติงานที่เกี่ยวข้อง
161,11866,2565,คน,หญิง,เลย,แรงงานนอกระบบ,ผู้ควบคุมเครื่องจักรโรงงาน และเครื่องจักร และผู้ประกอบการ     
15405,11867,2565,คน,หญิง,เลย,แรงงานนอกระบบ,ผู้ประกอบอาชีพงานพื้นฐาน
3549,11868,2565,คน,ชาย,หนองคาย,แรงงานในระบบ,ผู้จัดการ ข้าราชการระดับอาวุโส และผู้บัญญัติกฎหมาย
2995,11869,2565,คน,ชาย,หนองคาย,แรงงานในระบบ,ผู้ประกอบวิชาชีพด้านต่างๆ
1906,11870,2565,คน,ชาย,หนองคาย,แรงงานในระบบ,เจ้าหน้าที่เทคนิค และผู้ประกอบวิชาชีพที่เกี่ยวข้องกับด้านต่างๆ
831,11871,2565,คน,ชาย,หนองคาย,แรงงานในระบบ,เสมียน
6387,11872,2565,คน,ชาย,หนองคาย,แรงงานในระบบ,พนักงานบริการ และผู้จำหน่ายสินค้า
1075,11873,2565,คน,ชาย,หนองคาย,แรงงานในระบบ,ผู้ปฎิบัติงานที่มีฝีมือในด้านการเกษตร ป่าไม้ ประมง
4145,11874,2565,คน,ชาย,หนองคาย,แรงงานในระบบ,ช่างฝีมือ และผู้ปฎิบัติงานที่เกี่ยวข้อง
3846,11875,2565,คน,ชาย,หนองคาย,แรงงานในระบบ,ผู้ควบคุมเครื่องจักรโรงงาน และเครื่องจักร และผู้ประกอบการ     
6615,11876,2565,คน,ชาย,หนองคาย,แรงงานในระบบ,ผู้ประกอบอาชีพงานพื้นฐาน
1672,11877,2565,คน,หญิง,หนองคาย,แรงงานในระบบ,ผู้จัดการ ข้าราชการระดับอาวุโส และผู้บัญญัติกฎหมาย
8384,11878,2565,คน,หญิง,หนองคาย,แรงงานในระบบ,ผู้ประกอบวิชาชีพด้านต่างๆ
2663,11879,2565,คน,หญิง,หนองคาย,แรงงานในระบบ,เจ้าหน้าที่เทคนิค และผู้ประกอบวิชาชีพที่เกี่ยวข้องกับด้านต่างๆ
3384,11880,2565,คน,หญิง,หนองคาย,แรงงานในระบบ,เสมียน
7420,11881,2565,คน,หญิง,หนองคาย,แรงงานในระบบ,พนักงานบริการ และผู้จำหน่ายสินค้า
448,11882,2565,คน,หญิง,หนองคาย,แรงงานในระบบ,ผู้ปฎิบัติงานที่มีฝีมือในด้านการเกษตร ป่าไม้ ประมง
1829,11883,2565,คน,หญิง,หนองคาย,แรงงานในระบบ,ช่างฝีมือ และผู้ปฎิบัติงานที่เกี่ยวข้อง
763,11884,2565,คน,หญิง,หนองคาย,แรงงานในระบบ,ผู้ควบคุมเครื่องจักรโรงงาน และเครื่องจักร และผู้ประกอบการ     
2957,11885,2565,คน,หญิง,หนองคาย,แรงงานในระบบ,ผู้ประกอบอาชีพงานพื้นฐาน
3127,11886,2565,คน,ชาย,หนองคาย,แรงงานนอกระบบ,ผู้จัดการ ข้าราชการระดับอาวุโส และผู้บัญญัติกฎหมาย
155,11887,2565,คน,ชาย,หนองคาย,แรงงานนอกระบบ,ผู้ประกอบวิชาชีพด้านต่างๆ
451,11888,2565,คน,ชาย,หนองคาย,แรงงานนอกระบบ,เจ้าหน้าที่เทคนิค และผู้ประกอบวิชาชีพที่เกี่ยวข้องกับด้านต่างๆ
745,11889,2565,คน,ชาย,หนองคาย,แรงงานนอกระบบ,เสมียน
9490,11890,2565,คน,ชาย,หนองคาย,แรงงานนอกระบบ,พนักงานบริการ และผู้จำหน่ายสินค้า
62410,11891,2565,คน,ชาย,หนองคาย,แรงงานนอกระบบ,ผู้ปฎิบัติงานที่มีฝีมือในด้านการเกษตร ป่าไม้ ประมง
10220,11892,2565,คน,ชาย,หนองคาย,แรงงานนอกระบบ,ช่างฝีมือ และผู้ปฎิบัติงานที่เกี่ยวข้อง
1210,11893,2565,คน,ชาย,หนองคาย,แรงงานนอกระบบ,ผู้ควบคุมเครื่องจักรโรงงาน และเครื่องจักร และผู้ประกอบการ     
7889,11894,2565,คน,ชาย,หนองคาย,แรงงานนอกระบบ,ผู้ประกอบอาชีพงานพื้นฐาน
1264,11895,2565,คน,หญิง,หนองคาย,แรงงานนอกระบบ,ผู้จัดการ ข้าราชการระดับอาวุโส และผู้บัญญัติกฎหมาย
449,11896,2565,คน,หญิง,หนองคาย,แรงงานนอกระบบ,ผู้ประกอบวิชาชีพด้านต่างๆ
952,11897,2565,คน,หญิง,หนองคาย,แรงงานนอกระบบ,เจ้าหน้าที่เทคนิค และผู้ประกอบวิชาชีพที่เกี่ยวข้องกับด้านต่างๆ
73,11898,2565,คน,หญิง,หนองคาย,แรงงานนอกระบบ,เสมียน
18313,11899,2565,คน,หญิง,หนองคาย,แรงงานนอกระบบ,พนักงานบริการ และผู้จำหน่ายสินค้า
49768,11900,2565,คน,หญิง,หนองคาย,แรงงานนอกระบบ,ผู้ปฎิบัติงานที่มีฝีมือในด้านการเกษตร ป่าไม้ ประมง
2708,11901,2565,คน,หญิง,หนองคาย,แรงงานนอกระบบ,ช่างฝีมือ และผู้ปฎิบัติงานที่เกี่ยวข้อง
408,11902,2565,คน,หญิง,หนองคาย,แรงงานนอกระบบ,ผู้ควบคุมเครื่องจักรโรงงาน และเครื่องจักร และผู้ประกอบการ     
2724,11903,2565,คน,หญิง,หนองคาย,แรงงานนอกระบบ,ผู้ประกอบอาชีพงานพื้นฐาน
8387,11904,2565,คน,ชาย,มหาสารคาม,แรงงานในระบบ,ผู้จัดการ ข้าราชการระดับอาวุโส และผู้บัญญัติกฎหมาย
7011,11905,2565,คน,ชาย,มหาสารคาม,แรงงานในระบบ,ผู้ประกอบวิชาชีพด้านต่างๆ
684,11906,2565,คน,ชาย,มหาสารคาม,แรงงานในระบบ,เจ้าหน้าที่เทคนิค และผู้ประกอบวิชาชีพที่เกี่ยวข้องกับด้านต่างๆ
2025,11907,2565,คน,ชาย,มหาสารคาม,แรงงานในระบบ,เสมียน
9023,11908,2565,คน,ชาย,มหาสารคาม,แรงงานในระบบ,พนักงานบริการ และผู้จำหน่ายสินค้า
864,11909,2565,คน,ชาย,มหาสารคาม,แรงงานในระบบ,ผู้ปฎิบัติงานที่มีฝีมือในด้านการเกษตร ป่าไม้ ประมง
7928,11910,2565,คน,ชาย,มหาสารคาม,แรงงานในระบบ,ช่างฝีมือ และผู้ปฎิบัติงานที่เกี่ยวข้อง
7495,11911,2565,คน,ชาย,มหาสารคาม,แรงงานในระบบ,ผู้ควบคุมเครื่องจักรโรงงาน และเครื่องจักร และผู้ประกอบการ     
7234,11912,2565,คน,ชาย,มหาสารคาม,แรงงานในระบบ,ผู้ประกอบอาชีพงานพื้นฐาน
3429,11913,2565,คน,หญิง,มหาสารคาม,แรงงานในระบบ,ผู้จัดการ ข้าราชการระดับอาวุโส และผู้บัญญัติกฎหมาย
14234,11914,2565,คน,หญิง,มหาสารคาม,แรงงานในระบบ,ผู้ประกอบวิชาชีพด้านต่างๆ
5553,11915,2565,คน,หญิง,มหาสารคาม,แรงงานในระบบ,เจ้าหน้าที่เทคนิค และผู้ประกอบวิชาชีพที่เกี่ยวข้องกับด้านต่างๆ
5806,11916,2565,คน,หญิง,มหาสารคาม,แรงงานในระบบ,เสมียน
14109,11917,2565,คน,หญิง,มหาสารคาม,แรงงานในระบบ,พนักงานบริการ และผู้จำหน่ายสินค้า
1521,11918,2565,คน,หญิง,มหาสารคาม,แรงงานในระบบ,ช่างฝีมือ และผู้ปฎิบัติงานที่เกี่ยวข้อง
1808,11919,2565,คน,หญิง,มหาสารคาม,แรงงานในระบบ,ผู้ควบคุมเครื่องจักรโรงงาน และเครื่องจักร และผู้ประกอบการ     
2223,11920,2565,คน,หญิง,มหาสารคาม,แรงงานในระบบ,ผู้ประกอบอาชีพงานพื้นฐาน
3357,11921,2565,คน,ชาย,มหาสารคาม,แรงงานนอกระบบ,ผู้จัดการ ข้าราชการระดับอาวุโส และผู้บัญญัติกฎหมาย
2538,11922,2565,คน,ชาย,มหาสารคาม,แรงงานนอกระบบ,ผู้ประกอบวิชาชีพด้านต่างๆ
954,11923,2565,คน,ชาย,มหาสารคาม,แรงงานนอกระบบ,เจ้าหน้าที่เทคนิค และผู้ประกอบวิชาชีพที่เกี่ยวข้องกับด้านต่างๆ
