_id,permission,﻿year,unit,source,province,license_type,region,value
1126,2.มิใช่อาคารโรงเรือน,2564,ราย,สำนักงานสถิติแห่งชาติ,53 ) อุตรดิตถ์,จำนวนสิ่งก่อสร้าง ประเภทพื้นที่ (แห่ง),5 ) เหนือ,20
1127,2.มิใช่อาคารโรงเรือน,2564,ราย,สำนักงานสถิติแห่งชาติ,53 ) อุตรดิตถ์,จำนวนสิ่งก่อสร้าง ประเภทความยาว (แห่ง),5 ) เหนือ,137
1128,2.มิใช่อาคารโรงเรือน,2564,ราย,สำนักงานสถิติแห่งชาติ,54 ) แพร่,จำนวนสิ่งก่อสร้าง ประเภทพื้นที่ (แห่ง),5 ) เหนือ,21
1129,2.มิใช่อาคารโรงเรือน,2564,ราย,สำนักงานสถิติแห่งชาติ,54 ) แพร่,จำนวนสิ่งก่อสร้าง ประเภทความยาว (แห่ง),5 ) เหนือ,47
1130,2.มิใช่อาคารโรงเรือน,2564,ราย,สำนักงานสถิติแห่งชาติ,55 ) น่าน,จำนวนสิ่งก่อสร้าง ประเภทพื้นที่ (แห่ง),5 ) เหนือ,7
1131,2.มิใช่อาคารโรงเรือน,2564,ราย,สำนักงานสถิติแห่งชาติ,55 ) น่าน,จำนวนสิ่งก่อสร้าง ประเภทความยาว (แห่ง),5 ) เหนือ,23
1132,2.มิใช่อาคารโรงเรือน,2564,ราย,สำนักงานสถิติแห่งชาติ,56 ) พะเยา,จำนวนสิ่งก่อสร้าง ประเภทพื้นที่ (แห่ง),5 ) เหนือ,16
1133,2.มิใช่อาคารโรงเรือน,2564,ราย,สำนักงานสถิติแห่งชาติ,56 ) พะเยา,จำนวนสิ่งก่อสร้าง ประเภทความยาว (แห่ง),5 ) เหนือ,50
1134,2.มิใช่อาคารโรงเรือน,2564,ราย,สำนักงานสถิติแห่งชาติ,57 ) เชียงราย,จำนวนสิ่งก่อสร้าง ประเภทพื้นที่ (แห่ง),5 ) เหนือ,115
1135,2.มิใช่อาคารโรงเรือน,2564,ราย,สำนักงานสถิติแห่งชาติ,57 ) เชียงราย,จำนวนสิ่งก่อสร้าง ประเภทความยาว (แห่ง),5 ) เหนือ,623
1136,2.มิใช่อาคารโรงเรือน,2564,ราย,สำนักงานสถิติแห่งชาติ,58 ) แม่ฮ่องสอน,จำนวนสิ่งก่อสร้าง ประเภทพื้นที่ (แห่ง),5 ) เหนือ,2
1137,2.มิใช่อาคารโรงเรือน,2564,ราย,สำนักงานสถิติแห่งชาติ,58 ) แม่ฮ่องสอน,จำนวนสิ่งก่อสร้าง ประเภทความยาว (แห่ง),5 ) เหนือ,17
1138,2.มิใช่อาคารโรงเรือน,2564,ราย,สำนักงานสถิติแห่งชาติ,60 ) นครสวรรค์,จำนวนสิ่งก่อสร้าง ประเภทพื้นที่ (แห่ง),5 ) เหนือ,25
1139,2.มิใช่อาคารโรงเรือน,2564,ราย,สำนักงานสถิติแห่งชาติ,60 ) นครสวรรค์,จำนวนสิ่งก่อสร้าง ประเภทความยาว (แห่ง),5 ) เหนือ,303
1140,2.มิใช่อาคารโรงเรือน,2564,ราย,สำนักงานสถิติแห่งชาติ,61 ) อุทัยธานี,จำนวนสิ่งก่อสร้าง ประเภทพื้นที่ (แห่ง),5 ) เหนือ,3
1141,2.มิใช่อาคารโรงเรือน,2564,ราย,สำนักงานสถิติแห่งชาติ,61 ) อุทัยธานี,จำนวนสิ่งก่อสร้าง ประเภทความยาว (แห่ง),5 ) เหนือ,4
1142,2.มิใช่อาคารโรงเรือน,2564,ราย,สำนักงานสถิติแห่งชาติ,62 ) กำแพงเพชร,จำนวนสิ่งก่อสร้าง ประเภทพื้นที่ (แห่ง),5 ) เหนือ,19
1143,2.มิใช่อาคารโรงเรือน,2564,ราย,สำนักงานสถิติแห่งชาติ,62 ) กำแพงเพชร,จำนวนสิ่งก่อสร้าง ประเภทความยาว (แห่ง),5 ) เหนือ,47
