province,sex,quarter,occupation,_id,year,value,attribute,unit,source
นครปฐม,ชาย,ไตรมาสที่ 1,พนักงานบริการและผู้จำหน่ายสินค้า,17507,2568,73522,,คน,สำนักงานสถิติแห่งชาติ
นครปฐม,ชาย,ไตรมาสที่ 1,ผู้ปฏิบัติงานที่มีฝีมือในด้านการเกษตร ป่าไม้ และประมง,17508,2568,44914,,คน,สำนักงานสถิติแห่งชาติ
นครปฐม,ชาย,ไตรมาสที่ 1,ช่างฝีมือและผู้ปฏิบัติงานที่เกี่ยวข้อง,17509,2568,99061,,คน,สำนักงานสถิติแห่งชาติ
นครปฐม,ชาย,ไตรมาสที่ 1,ผู้ควบคุมเครื่องจักรโรงงานและเครื่องจักรและผู้ปฏิบัติงานด้านการประกอบ,17510,2568,112250,,คน,สำนักงานสถิติแห่งชาติ
นครปฐม,ชาย,ไตรมาสที่ 1,ผู้ประกอบอาชีพงานพื้นฐาน,17511,2568,38763,,คน,สำนักงานสถิติแห่งชาติ
นครปฐม,ชาย,ไตรมาสที่ 1,คนงานซึ่งมิได้จำแนกไว้ในหมวดอื่น,17512,2568,0,ศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0,คน,สำนักงานสถิติแห่งชาติ
นครปฐม,หญิง,ไตรมาสที่ 1,รวมยอด,17513,2568,418828,,คน,สำนักงานสถิติแห่งชาติ
นครปฐม,หญิง,ไตรมาสที่ 1,ผู้จัดการ ข้าราชการระดับอาวุโส และผู้บัญญัติกฎหมาย,17514,2568,5338,,คน,สำนักงานสถิติแห่งชาติ
นครปฐม,หญิง,ไตรมาสที่ 1,ผู้ประกอบวิชาชีพด้านต่าง ๆ,17515,2568,43732,,คน,สำนักงานสถิติแห่งชาติ
นครปฐม,หญิง,ไตรมาสที่ 1,เจ้าหน้าที่เทคนิคและผู้ประกอบวิชาชีพที่เกี่ยวข้องกับด้านต่าง ๆ,17516,2568,35249,,คน,สำนักงานสถิติแห่งชาติ
นครปฐม,หญิง,ไตรมาสที่ 1,เสมียน,17517,2568,36175,,คน,สำนักงานสถิติแห่งชาติ
นครปฐม,หญิง,ไตรมาสที่ 1,พนักงานบริการและผู้จำหน่ายสินค้า,17518,2568,112784,,คน,สำนักงานสถิติแห่งชาติ
นครปฐม,หญิง,ไตรมาสที่ 1,ผู้ปฏิบัติงานที่มีฝีมือในด้านการเกษตร ป่าไม้ และประมง,17519,2568,33637,,คน,สำนักงานสถิติแห่งชาติ
นครปฐม,หญิง,ไตรมาสที่ 1,ช่างฝีมือและผู้ปฏิบัติงานที่เกี่ยวข้อง,17520,2568,29363,,คน,สำนักงานสถิติแห่งชาติ
นครปฐม,หญิง,ไตรมาสที่ 1,ผู้ควบคุมเครื่องจักรโรงงานและเครื่องจักรและผู้ปฏิบัติงานด้านการประกอบ,17521,2568,76790,,คน,สำนักงานสถิติแห่งชาติ
นครปฐม,หญิง,ไตรมาสที่ 1,ผู้ประกอบอาชีพงานพื้นฐาน,17522,2568,45760,,คน,สำนักงานสถิติแห่งชาติ
นครปฐม,หญิง,ไตรมาสที่ 1,คนงานซึ่งมิได้จำแนกไว้ในหมวดอื่น,17523,2568,0,ศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0,คน,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,รวม,ไตรมาสที่ 1,รวมยอด,17524,2566,776729,,คน,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,รวม,ไตรมาสที่ 1,ผู้จัดการ ข้าราชการระดับอาวุโส และผู้บัญญัติกฎหมาย,17525,2566,16805,,คน,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,รวม,ไตรมาสที่ 1,ผู้ประกอบวิชาชีพด้านต่าง ๆ,17526,2566,43851,,คน,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,รวม,ไตรมาสที่ 1,เจ้าหน้าที่เทคนิคและผู้ประกอบวิชาชีพที่เกี่ยวข้องกับด้านต่าง ๆ,17527,2566,36736,,คน,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,รวม,ไตรมาสที่ 1,เสมียน,17528,2566,35934,,คน,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,รวม,ไตรมาสที่ 1,พนักงานบริการและผู้จำหน่ายสินค้า,17529,2566,148905,,คน,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,รวม,ไตรมาสที่ 1,ผู้ปฏิบัติงานที่มีฝีมือในด้านการเกษตร ป่าไม้ และประมง,17530,2566,22179,,คน,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,รวม,ไตรมาสที่ 1,ช่างฝีมือและผู้ปฏิบัติงานที่เกี่ยวข้อง,17531,2566,104471,,คน,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,รวม,ไตรมาสที่ 1,ผู้ควบคุมเครื่องจักรโรงงานและเครื่องจักรและผู้ปฏิบัติงานด้านการประกอบ,17532,2566,251104,,คน,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,รวม,ไตรมาสที่ 1,ผู้ประกอบอาชีพงานพื้นฐาน,17533,2566,116744,,คน,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,รวม,ไตรมาสที่ 1,คนงานซึ่งมิได้จำแนกไว้ในหมวดอื่น,17534,2566,0,ศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0,คน,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,ชาย,ไตรมาสที่ 1,รวมยอด,17535,2566,397794,,คน,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,ชาย,ไตรมาสที่ 1,ผู้จัดการ ข้าราชการระดับอาวุโส และผู้บัญญัติกฎหมาย,17536,2566,10040,,คน,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,ชาย,ไตรมาสที่ 1,ผู้ประกอบวิชาชีพด้านต่าง ๆ,17537,2566,9833,,คน,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,ชาย,ไตรมาสที่ 1,เจ้าหน้าที่เทคนิคและผู้ประกอบวิชาชีพที่เกี่ยวข้องกับด้านต่าง ๆ,17538,2566,14204,,คน,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,ชาย,ไตรมาสที่ 1,เสมียน,17539,2566,8246,,คน,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,ชาย,ไตรมาสที่ 1,พนักงานบริการและผู้จำหน่ายสินค้า,17540,2566,58355,,คน,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,ชาย,ไตรมาสที่ 1,ผู้ปฏิบัติงานที่มีฝีมือในด้านการเกษตร ป่าไม้ และประมง,17541,2566,16032,,คน,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,ชาย,ไตรมาสที่ 1,ช่างฝีมือและผู้ปฏิบัติงานที่เกี่ยวข้อง,17542,2566,80610,,คน,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,ชาย,ไตรมาสที่ 1,ผู้ควบคุมเครื่องจักรโรงงานและเครื่องจักรและผู้ปฏิบัติงานด้านการประกอบ,17543,2566,150111,,คน,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,ชาย,ไตรมาสที่ 1,ผู้ประกอบอาชีพงานพื้นฐาน,17544,2566,50363,,คน,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,ชาย,ไตรมาสที่ 1,คนงานซึ่งมิได้จำแนกไว้ในหมวดอื่น,17545,2566,0,ศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0,คน,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,หญิง,ไตรมาสที่ 1,รวมยอด,17546,2566,378935,,คน,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,หญิง,ไตรมาสที่ 1,ผู้จัดการ ข้าราชการระดับอาวุโส และผู้บัญญัติกฎหมาย,17547,2566,6765,,คน,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,หญิง,ไตรมาสที่ 1,ผู้ประกอบวิชาชีพด้านต่าง ๆ,17548,2566,34018,,คน,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,หญิง,ไตรมาสที่ 1,เจ้าหน้าที่เทคนิคและผู้ประกอบวิชาชีพที่เกี่ยวข้องกับด้านต่าง ๆ,17549,2566,22533,,คน,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,หญิง,ไตรมาสที่ 1,เสมียน,17550,2566,27687,,คน,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,หญิง,ไตรมาสที่ 1,พนักงานบริการและผู้จำหน่ายสินค้า,17551,2566,90551,,คน,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,หญิง,ไตรมาสที่ 1,ผู้ปฏิบัติงานที่มีฝีมือในด้านการเกษตร ป่าไม้ และประมง,17552,2566,6147,,คน,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,หญิง,ไตรมาสที่ 1,ช่างฝีมือและผู้ปฏิบัติงานที่เกี่ยวข้อง,17553,2566,23861,,คน,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,หญิง,ไตรมาสที่ 1,ผู้ควบคุมเครื่องจักรโรงงานและเครื่องจักรและผู้ปฏิบัติงานด้านการประกอบ,17554,2566,100993,,คน,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,หญิง,ไตรมาสที่ 1,ผู้ประกอบอาชีพงานพื้นฐาน,17555,2566,66381,,คน,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,หญิง,ไตรมาสที่ 1,คนงานซึ่งมิได้จำแนกไว้ในหมวดอื่น,17556,2566,0,ศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0,คน,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,รวม,ไตรมาสที่ 2,รวมยอด,17557,2566,788080,,คน,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,รวม,ไตรมาสที่ 2,ผู้จัดการ ข้าราชการระดับอาวุโส และผู้บัญญัติกฎหมาย,17558,2566,18756,,คน,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,รวม,ไตรมาสที่ 2,ผู้ประกอบวิชาชีพด้านต่าง ๆ,17559,2566,42626,,คน,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,รวม,ไตรมาสที่ 2,เจ้าหน้าที่เทคนิคและผู้ประกอบวิชาชีพที่เกี่ยวข้องกับด้านต่าง ๆ,17560,2566,38659,,คน,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,รวม,ไตรมาสที่ 2,เสมียน,17561,2566,41870,,คน,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,รวม,ไตรมาสที่ 2,พนักงานบริการและผู้จำหน่ายสินค้า,17562,2566,150237,,คน,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,รวม,ไตรมาสที่ 2,ผู้ปฏิบัติงานที่มีฝีมือในด้านการเกษตร ป่าไม้ และประมง,17563,2566,24554,,คน,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,รวม,ไตรมาสที่ 2,ช่างฝีมือและผู้ปฏิบัติงานที่เกี่ยวข้อง,17564,2566,89734,,คน,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,รวม,ไตรมาสที่ 2,ผู้ควบคุมเครื่องจักรโรงงานและเครื่องจักรและผู้ปฏิบัติงานด้านการประกอบ,17565,2566,254038,,คน,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,รวม,ไตรมาสที่ 2,ผู้ประกอบอาชีพงานพื้นฐาน,17566,2566,127605,,คน,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,รวม,ไตรมาสที่ 2,คนงานซึ่งมิได้จำแนกไว้ในหมวดอื่น,17567,2566,0,ศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0,คน,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,ชาย,ไตรมาสที่ 2,รวมยอด,17568,2566,395591,,คน,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,ชาย,ไตรมาสที่ 2,ผู้จัดการ ข้าราชการระดับอาวุโส และผู้บัญญัติกฎหมาย,17569,2566,10645,,คน,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,ชาย,ไตรมาสที่ 2,ผู้ประกอบวิชาชีพด้านต่าง ๆ,17570,2566,7890,,คน,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,ชาย,ไตรมาสที่ 2,เจ้าหน้าที่เทคนิคและผู้ประกอบวิชาชีพที่เกี่ยวข้องกับด้านต่าง ๆ,17571,2566,17890,,คน,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,ชาย,ไตรมาสที่ 2,เสมียน,17572,2566,11460,,คน,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,ชาย,ไตรมาสที่ 2,พนักงานบริการและผู้จำหน่ายสินค้า,17573,2566,58897,,คน,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,ชาย,ไตรมาสที่ 2,ผู้ปฏิบัติงานที่มีฝีมือในด้านการเกษตร ป่าไม้ และประมง,17574,2566,17222,,คน,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,ชาย,ไตรมาสที่ 2,ช่างฝีมือและผู้ปฏิบัติงานที่เกี่ยวข้อง,17575,2566,66848,,คน,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,ชาย,ไตรมาสที่ 2,ผู้ควบคุมเครื่องจักรโรงงานและเครื่องจักรและผู้ปฏิบัติงานด้านการประกอบ,17576,2566,148199,,คน,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,ชาย,ไตรมาสที่ 2,ผู้ประกอบอาชีพงานพื้นฐาน,17577,2566,56539,,คน,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,ชาย,ไตรมาสที่ 2,คนงานซึ่งมิได้จำแนกไว้ในหมวดอื่น,17578,2566,0,ศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0,คน,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,หญิง,ไตรมาสที่ 2,รวมยอด,17579,2566,392490,,คน,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,หญิง,ไตรมาสที่ 2,ผู้จัดการ ข้าราชการระดับอาวุโส และผู้บัญญัติกฎหมาย,17580,2566,8112,,คน,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,หญิง,ไตรมาสที่ 2,ผู้ประกอบวิชาชีพด้านต่าง ๆ,17581,2566,34736,,คน,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,หญิง,ไตรมาสที่ 2,เจ้าหน้าที่เทคนิคและผู้ประกอบวิชาชีพที่เกี่ยวข้องกับด้านต่าง ๆ,17582,2566,20769,,คน,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,หญิง,ไตรมาสที่ 2,เสมียน,17583,2566,30410,,คน,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,หญิง,ไตรมาสที่ 2,พนักงานบริการและผู้จำหน่ายสินค้า,17584,2566,91340,,คน,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,หญิง,ไตรมาสที่ 2,ผู้ปฏิบัติงานที่มีฝีมือในด้านการเกษตร ป่าไม้ และประมง,17585,2566,7331,,คน,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,หญิง,ไตรมาสที่ 2,ช่างฝีมือและผู้ปฏิบัติงานที่เกี่ยวข้อง,17586,2566,22887,,คน,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,หญิง,ไตรมาสที่ 2,ผู้ควบคุมเครื่องจักรโรงงานและเครื่องจักรและผู้ปฏิบัติงานด้านการประกอบ,17587,2566,105840,,คน,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,หญิง,ไตรมาสที่ 2,ผู้ประกอบอาชีพงานพื้นฐาน,17588,2566,71066,,คน,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,หญิง,ไตรมาสที่ 2,คนงานซึ่งมิได้จำแนกไว้ในหมวดอื่น,17589,2566,0,ศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0,คน,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,รวม,ไตรมาสที่ 3,รวมยอด,17590,2566,776206,,คน,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,รวม,ไตรมาสที่ 3,ผู้จัดการ ข้าราชการระดับอาวุโส และผู้บัญญัติกฎหมาย,17591,2566,21991,,คน,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,รวม,ไตรมาสที่ 3,ผู้ประกอบวิชาชีพด้านต่าง ๆ,17592,2566,27527,,คน,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,รวม,ไตรมาสที่ 3,เจ้าหน้าที่เทคนิคและผู้ประกอบวิชาชีพที่เกี่ยวข้องกับด้านต่าง ๆ,17593,2566,39691,,คน,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,รวม,ไตรมาสที่ 3,เสมียน,17594,2566,38389,,คน,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,รวม,ไตรมาสที่ 3,พนักงานบริการและผู้จำหน่ายสินค้า,17595,2566,133467,,คน,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,รวม,ไตรมาสที่ 3,ผู้ปฏิบัติงานที่มีฝีมือในด้านการเกษตร ป่าไม้ และประมง,17596,2566,18023,,คน,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,รวม,ไตรมาสที่ 3,ช่างฝีมือและผู้ปฏิบัติงานที่เกี่ยวข้อง,17597,2566,92342,,คน,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,รวม,ไตรมาสที่ 3,ผู้ควบคุมเครื่องจักรโรงงานและเครื่องจักรและผู้ปฏิบัติงานด้านการประกอบ,17598,2566,273090,,คน,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,รวม,ไตรมาสที่ 3,ผู้ประกอบอาชีพงานพื้นฐาน,17599,2566,131685,,คน,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,รวม,ไตรมาสที่ 3,คนงานซึ่งมิได้จำแนกไว้ในหมวดอื่น,17600,2566,0,ศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0,คน,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,ชาย,ไตรมาสที่ 3,รวมยอด,17601,2566,398131,,คน,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,ชาย,ไตรมาสที่ 3,ผู้จัดการ ข้าราชการระดับอาวุโส และผู้บัญญัติกฎหมาย,17602,2566,11991,,คน,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,ชาย,ไตรมาสที่ 3,ผู้ประกอบวิชาชีพด้านต่าง ๆ,17603,2566,5969,,คน,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,ชาย,ไตรมาสที่ 3,เจ้าหน้าที่เทคนิคและผู้ประกอบวิชาชีพที่เกี่ยวข้องกับด้านต่าง ๆ,17604,2566,14517,,คน,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,ชาย,ไตรมาสที่ 3,เสมียน,17605,2566,9960,,คน,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,ชาย,ไตรมาสที่ 3,พนักงานบริการและผู้จำหน่ายสินค้า,17606,2566,55240,,คน,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,ชาย,ไตรมาสที่ 3,ผู้ปฏิบัติงานที่มีฝีมือในด้านการเกษตร ป่าไม้ และประมง,17607,2566,10808,,คน,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,ชาย,ไตรมาสที่ 3,ช่างฝีมือและผู้ปฏิบัติงานที่เกี่ยวข้อง,17608,2566,68791,,คน,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,ชาย,ไตรมาสที่ 3,ผู้ควบคุมเครื่องจักรโรงงานและเครื่องจักรและผู้ปฏิบัติงานด้านการประกอบ,17609,2566,163217,,คน,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,ชาย,ไตรมาสที่ 3,ผู้ประกอบอาชีพงานพื้นฐาน,17610,2566,57638,,คน,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,ชาย,ไตรมาสที่ 3,คนงานซึ่งมิได้จำแนกไว้ในหมวดอื่น,17611,2566,0,ศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0,คน,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,หญิง,ไตรมาสที่ 3,รวมยอด,17612,2566,378075,,คน,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,หญิง,ไตรมาสที่ 3,ผู้จัดการ ข้าราชการระดับอาวุโส และผู้บัญญัติกฎหมาย,17613,2566,9999,,คน,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,หญิง,ไตรมาสที่ 3,ผู้ประกอบวิชาชีพด้านต่าง ๆ,17614,2566,21558,,คน,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,หญิง,ไตรมาสที่ 3,เจ้าหน้าที่เทคนิคและผู้ประกอบวิชาชีพที่เกี่ยวข้องกับด้านต่าง ๆ,17615,2566,25174,,คน,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,หญิง,ไตรมาสที่ 3,เสมียน,17616,2566,28429,,คน,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,หญิง,ไตรมาสที่ 3,พนักงานบริการและผู้จำหน่ายสินค้า,17617,2566,78227,,คน,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,หญิง,ไตรมาสที่ 3,ผู้ปฏิบัติงานที่มีฝีมือในด้านการเกษตร ป่าไม้ และประมง,17618,2566,7215,,คน,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,หญิง,ไตรมาสที่ 3,ช่างฝีมือและผู้ปฏิบัติงานที่เกี่ยวข้อง,17619,2566,23551,,คน,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,หญิง,ไตรมาสที่ 3,ผู้ควบคุมเครื่องจักรโรงงานและเครื่องจักรและผู้ปฏิบัติงานด้านการประกอบ,17620,2566,109873,,คน,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,หญิง,ไตรมาสที่ 3,ผู้ประกอบอาชีพงานพื้นฐาน,17621,2566,74047,,คน,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,หญิง,ไตรมาสที่ 3,คนงานซึ่งมิได้จำแนกไว้ในหมวดอื่น,17622,2566,0,ศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0,คน,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,รวม,ไตรมาสที่ 4,รวมยอด,17623,2566,784167,,คน,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,รวม,ไตรมาสที่ 4,ผู้จัดการ ข้าราชการระดับอาวุโส และผู้บัญญัติกฎหมาย,17624,2566,17994,,คน,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,รวม,ไตรมาสที่ 4,ผู้ประกอบวิชาชีพด้านต่าง ๆ,17625,2566,26771,,คน,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,รวม,ไตรมาสที่ 4,เจ้าหน้าที่เทคนิคและผู้ประกอบวิชาชีพที่เกี่ยวข้องกับด้านต่าง ๆ,17626,2566,41491,,คน,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,รวม,ไตรมาสที่ 4,เสมียน,17627,2566,41599,,คน,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,รวม,ไตรมาสที่ 4,พนักงานบริการและผู้จำหน่ายสินค้า,17628,2566,127827,,คน,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,รวม,ไตรมาสที่ 4,ผู้ปฏิบัติงานที่มีฝีมือในด้านการเกษตร ป่าไม้ และประมง,17629,2566,16828,,คน,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,รวม,ไตรมาสที่ 4,ช่างฝีมือและผู้ปฏิบัติงานที่เกี่ยวข้อง,17630,2566,111972,,คน,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,รวม,ไตรมาสที่ 4,ผู้ควบคุมเครื่องจักรโรงงานและเครื่องจักรและผู้ปฏิบัติงานด้านการประกอบ,17631,2566,263940,,คน,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,รวม,ไตรมาสที่ 4,ผู้ประกอบอาชีพงานพื้นฐาน,17632,2566,135744,,คน,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,รวม,ไตรมาสที่ 4,คนงานซึ่งมิได้จำแนกไว้ในหมวดอื่น,17633,2566,0,ศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0,คน,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,ชาย,ไตรมาสที่ 4,รวมยอด,17634,2566,400896,,คน,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,ชาย,ไตรมาสที่ 4,ผู้จัดการ ข้าราชการระดับอาวุโส และผู้บัญญัติกฎหมาย,17635,2566,8209,,คน,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,ชาย,ไตรมาสที่ 4,ผู้ประกอบวิชาชีพด้านต่าง ๆ,17636,2566,9732,,คน,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,ชาย,ไตรมาสที่ 4,เจ้าหน้าที่เทคนิคและผู้ประกอบวิชาชีพที่เกี่ยวข้องกับด้านต่าง ๆ,17637,2566,11762,,คน,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,ชาย,ไตรมาสที่ 4,เสมียน,17638,2566,12401,,คน,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,ชาย,ไตรมาสที่ 4,พนักงานบริการและผู้จำหน่ายสินค้า,17639,2566,50938,,คน,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,ชาย,ไตรมาสที่ 4,ผู้ปฏิบัติงานที่มีฝีมือในด้านการเกษตร ป่าไม้ และประมง,17640,2566,10983,,คน,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,ชาย,ไตรมาสที่ 4,ช่างฝีมือและผู้ปฏิบัติงานที่เกี่ยวข้อง,17641,2566,82135,,คน,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,ชาย,ไตรมาสที่ 4,ผู้ควบคุมเครื่องจักรโรงงานและเครื่องจักรและผู้ปฏิบัติงานด้านการประกอบ,17642,2566,161654,,คน,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,ชาย,ไตรมาสที่ 4,ผู้ประกอบอาชีพงานพื้นฐาน,17643,2566,53081,,คน,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,ชาย,ไตรมาสที่ 4,คนงานซึ่งมิได้จำแนกไว้ในหมวดอื่น,17644,2566,0,ศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0,คน,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,หญิง,ไตรมาสที่ 4,รวมยอด,17645,2566,383271,,คน,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,หญิง,ไตรมาสที่ 4,ผู้จัดการ ข้าราชการระดับอาวุโส และผู้บัญญัติกฎหมาย,17646,2566,9785,,คน,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,หญิง,ไตรมาสที่ 4,ผู้ประกอบวิชาชีพด้านต่าง ๆ,17647,2566,17039,,คน,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,หญิง,ไตรมาสที่ 4,เจ้าหน้าที่เทคนิคและผู้ประกอบวิชาชีพที่เกี่ยวข้องกับด้านต่าง ๆ,17648,2566,29729,,คน,สำนักงานสถิติแห่งชาติ
