VALUE,QUARTER,SOURCE,_id,SEX,HOURS_WEEK,UNIT,REGION,YEAR
1690.9,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,927,ชาย, 40-49 ชั่วโมง,พันคน,ภาคเหนือ,2563
618.3,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,928,ชาย, 50 ชั่วโมงขึ้นไป,พันคน,ภาคเหนือ,2563
30.6,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,929,หญิง, น้อยกว่า 10 ชั่วโมง,พันคน,ภาคเหนือ,2563
68.6,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,930,หญิง, 10-19 ชั่วโมง,พันคน,ภาคเหนือ,2563
232.3,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,931,หญิง, 20-29 ชั่วโมง,พันคน,ภาคเหนือ,2563
233.6,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,932,หญิง, 30-34 ชั่วโมง,พันคน,ภาคเหนือ,2563
430.9,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,933,หญิง, 35-39 ชั่วโมง,พันคน,ภาคเหนือ,2563
1319.6,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,934,หญิง, 40-49 ชั่วโมง,พันคน,ภาคเหนือ,2563
539.6,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,935,หญิง, 50 ชั่วโมงขึ้นไป,พันคน,ภาคเหนือ,2563
35.7,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,936,ชาย, น้อยกว่า 10 ชั่วโมง,พันคน,ภาคตะวันออกเฉียงเหนือ,2563
169.4,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,937,ชาย, 10-19 ชั่วโมง,พันคน,ภาคตะวันออกเฉียงเหนือ,2563
442.2,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,938,ชาย, 20-29 ชั่วโมง,พันคน,ภาคตะวันออกเฉียงเหนือ,2563
402.7,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,939,ชาย, 30-34 ชั่วโมง,พันคน,ภาคตะวันออกเฉียงเหนือ,2563
910.9,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,940,ชาย, 35-39 ชั่วโมง,พันคน,ภาคตะวันออกเฉียงเหนือ,2563
2435.8,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,941,ชาย, 40-49 ชั่วโมง,พันคน,ภาคตะวันออกเฉียงเหนือ,2563
853.5,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,942,ชาย, 50 ชั่วโมงขึ้นไป,พันคน,ภาคตะวันออกเฉียงเหนือ,2563
22.8,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,943,หญิง, น้อยกว่า 10 ชั่วโมง,พันคน,ภาคตะวันออกเฉียงเหนือ,2563
147.6,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,944,หญิง, 10-19 ชั่วโมง,พันคน,ภาคตะวันออกเฉียงเหนือ,2563
460.9,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,945,หญิง, 20-29 ชั่วโมง,พันคน,ภาคตะวันออกเฉียงเหนือ,2563
378.8,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,946,หญิง, 30-34 ชั่วโมง,พันคน,ภาคตะวันออกเฉียงเหนือ,2563
872.1,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,947,หญิง, 35-39 ชั่วโมง,พันคน,ภาคตะวันออกเฉียงเหนือ,2563
1922.7,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,948,หญิง, 40-49 ชั่วโมง,พันคน,ภาคตะวันออกเฉียงเหนือ,2563
592.3,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,949,หญิง, 50 ชั่วโมงขึ้นไป,พันคน,ภาคตะวันออกเฉียงเหนือ,2563
174.2,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,950,ชาย, น้อยกว่า 10 ชั่วโมง,พันคน,ภาคใต้,2563
217.5,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,951,ชาย, 10-19 ชั่วโมง,พันคน,ภาคใต้,2563
400.0,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,952,ชาย, 20-29 ชั่วโมง,พันคน,ภาคใต้,2563
292.4,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,953,ชาย, 30-34 ชั่วโมง,พันคน,ภาคใต้,2563
349.3,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,954,ชาย, 35-39 ชั่วโมง,พันคน,ภาคใต้,2563
1133.6,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,955,ชาย, 40-49 ชั่วโมง,พันคน,ภาคใต้,2563
269.3,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,956,ชาย, 50 ชั่วโมงขึ้นไป,พันคน,ภาคใต้,2563
114.5,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,957,หญิง, น้อยกว่า 10 ชั่วโมง,พันคน,ภาคใต้,2563
177.7,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,958,หญิง, 10-19 ชั่วโมง,พันคน,ภาคใต้,2563
328.6,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,959,หญิง, 20-29 ชั่วโมง,พันคน,ภาคใต้,2563
202.0,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,960,หญิง, 30-34 ชั่วโมง,พันคน,ภาคใต้,2563
313.3,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,961,หญิง, 35-39 ชั่วโมง,พันคน,ภาคใต้,2563
862.4,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,962,หญิง, 40-49 ชั่วโมง,พันคน,ภาคใต้,2563
250.2,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,963,หญิง, 50 ชั่วโมงขึ้นไป,พันคน,ภาคใต้,2563
47.2,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,964,ชาย, น้อยกว่า 10 ชั่วโมง,พันคน,กรุงเทพมหานคร,2564
36.8,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,965,ชาย, 10-19 ชั่วโมง,พันคน,กรุงเทพมหานคร,2564
232.1,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,966,ชาย, 20-29 ชั่วโมง,พันคน,กรุงเทพมหานคร,2564
176.1,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,967,ชาย, 30-34 ชั่วโมง,พันคน,กรุงเทพมหานคร,2564
170.8,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,968,ชาย, 35-39 ชั่วโมง,พันคน,กรุงเทพมหานคร,2564
1686.0,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,969,ชาย, 40-49 ชั่วโมง,พันคน,กรุงเทพมหานคร,2564
467.6,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,970,ชาย, 50 ชั่วโมงขึ้นไป,พันคน,กรุงเทพมหานคร,2564
