ที่มา,_id,ชื่อโรงงาน,ประกอบกิจการ,ตำบล,อำเภอ,รายการข้อมูล,จังหวัด,ผู้ประกอบการ
สำนักงานอุตสาหกรรมจังหวัดกาญจนบุรี,210,-,ขุดตักดิน,ท่าไม้,ท่ามะกา,โรงงานอุตสาหกรรม,กาญจนบุรี,นายพงศ์ภรณ์  ธนวิโรจน์กุล
สำนักงานอุตสาหกรรมจังหวัดกาญจนบุรี,211,โรงสีชัยประเสริฐ,สีข้าว (กำลังสีสูงสุดของร้านสีข้าว 10 เกวียน/วัน),ท่าไม้,ท่ามะกา,โรงงานอุตสาหกรรม,กาญจนบุรี,นายนัฐพงษ์ ไทยถานันดร์
สำนักงานอุตสาหกรรมจังหวัดกาญจนบุรี,212,บริษัท น้ำตาลไทยกาญจนบุรี จำกัด,"น้ำตาลทรายดิบ และน้ำตาลทรายขาว กำลังผลิต 11,764 ตันอ้อย/วัน",ท่าไม้,ท่ามะกา,โรงงานอุตสาหกรรม,กาญจนบุรี,บริษัท น้ำตาลไทยกาญจนบุรี จำกัด
สำนักงานอุตสาหกรรมจังหวัดกาญจนบุรี,213,บริษัท น้ำตาลไทยเอทานอล จำกัด,"ผลิตเอทานอลเพื่อใช้เป็นเชื้อเพลิง ขนาดกำลังการผลิตไม่เกิน 200,000 ลิตรต่อวัน",ท่าไม้,ท่ามะกา,โรงงานอุตสาหกรรม,กาญจนบุรี,บริษัท น้ำตาลไทยเอทานอล จำกัด
สำนักงานอุตสาหกรรมจังหวัดกาญจนบุรี,214,บริษัท บ้านปู จำกัด (มหาชน),คัดขนาดเชื้อเพลิงก้อนหรือเชื้อเพลิงสำเร็จรูป,ท่าไม้,ท่ามะกา,โรงงานอุตสาหกรรม,กาญจนบุรี,บริษัท บ้านปู จำกัด (มหาชน)
สำนักงานอุตสาหกรรมจังหวัดกาญจนบุรี,215,บริษัท จีแทค เอ็นจิเนียริ่ง จำกัด,ทอกระสอบพลาสติก ,ท่าไม้,ท่ามะกา,โรงงานอุตสาหกรรม,กาญจนบุรี,บริษัท จีแทค เอ็นจิเนียริ่ง จำกัด
สำนักงานอุตสาหกรรมจังหวัดกาญจนบุรี,216,บริษัท อภิชาติ และกิตติ ก่อสร้าง จำกัด,ทำผลิตภัณฑ์คอนกรีต  เช่น ท่อระบายน้ำ คอนกรีตบล็อค เสาคอนกรีต ฯลฯ,ท่าไม้,ท่ามะกา,โรงงานอุตสาหกรรม,กาญจนบุรี,บริษัท อภิชาติ และกิตติ ก่อสร้าง จำกัด
สำนักงานอุตสาหกรรมจังหวัดกาญจนบุรี,217,ช.การช่าง,ซ่อมเครื่องจักรกลทางการเกษตร และรถบรรทุก,ท่าไม้,ท่ามะกา,โรงงานอุตสาหกรรม,กาญจนบุรี,นางลำยอง แซ่ตั้ง
สำนักงานอุตสาหกรรมจังหวัดกาญจนบุรี,218,ก.แสงยนต์,ซ่อมเครื่องจักรที่ใช้ในการกสิกรรม,ท่าไม้,ท่ามะกา,โรงงานอุตสาหกรรม,กาญจนบุรี,นายมนตรี แสงประชาธนารักษ์
สำนักงานอุตสาหกรรมจังหวัดกาญจนบุรี,219,ศูนย์ซ่อมสร้างเครื่องจักรกลและจักรกลเกษตร,ซ่อมและสร้างอุปกรณ์ เครื่องจักร ใช้ในอุตสาหกรรมน้ำตาลและการเกษตร,ท่าไม้,ท่ามะกา,โรงงานอุตสาหกรรม,กาญจนบุรี,บริษัท โรงงานน้ำตาลนิวกรุงไทย จำกัด
