_id,ปี,อำเภอ,รายการสถิติ,ตำบล,ประกอบกิจการ,คนงานรวม,จังหวัด,เงินทุนรวม,ชื่อโรงงาน
1474,2564,ดอยหล่อ,รายชื่อสถานประกอบการ,ดอยหล่อ,บีบ อัด บด ล้าง หรือ ย่อยพลาสติก,1500000,เชียงใหม่,0,บริษัท สแคร็พไทยรีไซเคิล(พลาสติก) จำกัด
1475,2564,แม่ริม,รายชื่อสถานประกอบการ,ขี้เหล็ก,"ล้าง,บด,ย่อย,พลาสติก",16,เชียงใหม่,2750000,Yong Shein Plastic Recycle Ordinary Partnership
1476,2564,สันกำแพง,รายชื่อสถานประกอบการ,บวกค้าง,ล้าง บด หรือย่อยพลาสติก,2000000,เชียงใหม่,0,บริษัท ล้านนา เอ็น-โพลีเมอร์ จำกัด
1477,2564,สันป่าตอง,รายชื่อสถานประกอบการ,บ้านกลาง,ล้าง บด ย่อยพลาสติก,3000000,เชียงใหม่,0,บริษัท พงศ์พสิษฐ์ จำกัด
1478,2564,แม่วาง,รายชื่อสถานประกอบการ,ดอนเปา,บดย่อยพลาสติก,14,เชียงใหม่,4100000,โรงโม่พลาสติกแม่วาง
1479,2564,สันกำแพง,รายชื่อสถานประกอบการ,ทรายมูล,ผลิตลูกปัดแก้ว,1182000,เชียงใหม่,0,บริษัท อาร์ เอ็ม ซี เจมส์ ไทย จำกัด
1480,2564,เมืองเชียงใหม่,รายชื่อสถานประกอบการ,หนองป่าครั่ง,เครื่องเคลือบดินเผา,100000,เชียงใหม่,0,เจียงดินเซรามิค
1481,2564,สันกำแพง,รายชื่อสถานประกอบการ,ต้นเปา,ทำเครื่องเคลือบดินเผา,200000,เชียงใหม่,0,บริษัท สยามศิลาดล พอตเทอรี่ จำกัด
1482,2564,หางดง,รายชื่อสถานประกอบการ,น้ำแพร่,ทำเครื่องปั๊มดินเผา,4500000,เชียงใหม่,0,บริษัท สโตนสเคปส์ จำกัด
1483,2564,ดอยสะเก็ด,รายชื่อสถานประกอบการ,ป่าป้อง,ทำเครื่องปั้นดินเผา,1000000,เชียงใหม่,0,ห้างหุ้นส่วนจำกัด เชียงใหม่เซลาดอน (2015)
1484,2564,สันกำแพง,รายชื่อสถานประกอบการ,สันกำแพง,ผลิตและจำหน่ายเครื่องปั้นดินเผาประเภทสุขภัณฑ์ในห้องน้ำ,200000,เชียงใหม่,0,บริษัท แกรนด์ เซรามิค จำกัด
1485,2564,หางดง,รายชื่อสถานประกอบการ,บ้านแหวน,ผลิตเครื่องเซรามิค,763487,เชียงใหม่,0,บริษัท เชียงใหม่ พอร์สเลน จำกัด
1486,2564,ดอยหล่อ,รายชื่อสถานประกอบการ,สันติสุข,ผลิตเซรามิค เครื่องประดับ,4100000,เชียงใหม่,0,บริษัท ซี เอ็ม เซรามิค เชียงใหม่(ประเทศไทย) จำกัด
1487,2564,แม่ริม,รายชื่อสถานประกอบการ,ดอนแก้ว,ทำเครื่องปั้นดินเผา,22,เชียงใหม่,6000000,แม่ริมเซรามิคสตูดิโอ
1488,2564,สารภี,รายชื่อสถานประกอบการ,ยางเนิ้ง,ทำเซรามิค,50000,เชียงใหม่,0,ห้างหุ้นส่วนจำกัด ณ. นวอินเตอร์เนชั่นแนล
