เงินทุนรวม,ประกอบกิจการ,พื้นที่อาคาร,อำเภอ,ถนน,ซอย,FID,คนงานรวม,ไปรษณีย์,จังหวัด,หมู่,เลขที่,ปี,แรงม้ารวม,ตำบล,ผู้ประกอบการ,คนงานชาย,_id,เลขทะเบียนเดิม,ชื่อโรงงาน,พื้นที่โรงงาน,คนงานหญิง
1000000,การทำแม่พิมพ์โลหะ และฉีดพลาสติกทั่วไป,0,กระทุ่มแบน,คลองมะเดื่อ-วัดศรีนวล,,20740103025497,9,74110,สมุทรสาคร,1,185/3-4,2565,391.2,แคราย,บริษัท เอส พี พลาสแพค จำกัด,7,2673,จ3-41(2)-30/49สค,บริษัท เอส พี พลาสแพค จำกัด,0,2
4300000,ทำแม่พิมพ์ และอัดพลาสติก เช่น รังไข่ ตะกร้า,1000,กระทุ่มแบน,คลองมะเดื่อ-วัดศรีนวล,,20740001725503,15,74110,สมุทรสาคร,5,68/23,2565,500,แคราย,นายประกอบ กลมพุก,10,2674,จ3-41(2)-17/50สค,,0,5
4500000,ผลิตแม่พิมพ์โลหะ และเครื่องใช้พลาสติก,595,กระทุ่มแบน,เลียบคลองสี่วาพาสวัสดิ์,มิตรพัฒนา,20740500625600,9,74110,สมุทรสาคร,1,125/2,2565,219.7,แคราย,ห้างหุ้นส่วนจำกัด ดีดีเค ซัพพลาย,7,2675,จ3-41(2)-6/60สค,ห้างหุ้นส่วนจำกัด ดีดีเค ซัพพลาย,595,2
6010000,ผลิตแม่พิมพ์โลหะ กลึง เจาะ คว้าน กัด ไส เจียนหรือเชื่อมโลหะ และผลิตชิ้นส่วนอะไหล่ และอุปกรณ์เครื่องจักร,560,กระทุ่มแบน,,,20740700425587,22,74130,สมุทรสาคร,13,149/140,2565,249,อ้อมน้อย,บริษัท ซีนิทเมท จำกัด,17,2676,จ3-41(2)-4/58สค,บริษัท ซีนิทเมท จำกัด,900,5
25000000,ผลิตและซ่อมแซมแม่พิมพ์จากโลหะ เช่น ระบบกราเวียร์,2100,กระทุ่มแบน,,,20740200925607,27,74110,สมุทรสาคร,2,99/38,2565,362.5,ท่าเสา,บริษัท ซิน กวง เพลท เมกกิ้ง (ไทยแลนด์) จำกัด,17,2677,จ3-41(2)-9/60สค,บริษัท ซิน กวง เพลท เมกกิ้ง (ไทยแลนด์) จำกัด,5153,10
1500000,ทำแม่พิมพ์โลหะและผลิตภัณฑ์จากโลหะ ฯลฯ,976,กระทุ่มแบน,เศรษฐกิจ,เศรษฐกิจ 13,20740001325551,18,74110,สมุทรสาคร,5,109/5,2565,299,คลองมะเดื่อ,นายชาญวิทย์ เอื้ออัครวงษ์,16,2678,จ3-41(2)-13/55สค,นายชาญวิทย์ เอื้ออัครวงษ์,1400,2
23100000,ทำแม่พิมพ์โลหะ,0,กระทุ่มแบน,,,20740002025515,16,74110,สมุทรสาคร,3,1/1,2565,197.5,สวนหลวง,บริษัท ซี.เค.อี แอนด์ เอส. จำกัด,14,2679,จ3-41(2)-20/51สค,บริษัท ซี.เค.อี แอนด์ เอส. จำกัด,0,2
17500000,ทำแม่พิมพ์โลหะ,240,กระทุ่มแบน,-,-,20740495025642,5,74110,สมุทรสาคร,6,6/15,2565,266,ท่าไม้,บริษัท คาริบเบี่ยน อินเตอร์เนชั่นแนล อินดัสเตรียล จำกัด,5,2680,จ3-41(2)-6/64สค,บริษัท คาริบเบี่ยน อินเตอร์เนชั่นแนล อินดัสเตรียล จำกัด,240,0
7000000,แม่พิมพ์โลหะ,708,กระทุ่มแบน,เพชรเกษม,เพชรเกษม 93,20740301025604,29,74130,สมุทรสาคร,3,159/37,2565,160,อ้อมน้อย,บริษัท เอเอทีซี เอ็นจิเนียริ่ง จำกัด,28,2681,จ3-41(2)-10/60สค,บริษัท เอเอทีซี เอ็นจิเนียริ่ง จำกัด,4740,1
2300000,การทำแม่พิมพ์โลหะ,0,กระทุ่มแบน,พุทธสาคร,ภู่ยอดยิ่ง 3,20740103325491,9,74110,สมุทรสาคร,10,โฉนดเลขที่,2565,72.3,สวนหลวง,นางอนงค์ ขอเสงี่ยม,7,2682,จ3-41(2)-33/49สค,นางอนงค์ ขอเสงี่ยม,,2
12500000,ทำแม่พิมพ์จากโลหะ ตัด พับ ปั้มโลหะ และพ่นสี,0,กระทุ่มแบน,เศรษฐกิจ,,20740700125492,10,74110,สมุทรสาคร,5,51/3,2565,364.24,คลองมะเดื่อ,บริษัท วี.เอส.เอส.โปรดักท์ กรุ๊ป จำกัด,7,2683,จ3-41(2)-1/49สค,บริษัท วี.เอส.เอส.โปรดักท์ กรุ๊ป จำกัด,0,3
10000000,รับจ้างทำแม่พิมพ์ต่าง ๆ,900,กระทุ่มแบน,,,20741700125466,13,74110,สมุทรสาคร,3,99,2565,381,ท่าเสา,ห้างหุ้นส่วนจำกัด นวภัณฑ์อุตสาหกรรม,11,2684,จ3-41(2)-1/46สค,ห้างหุ้นส่วนจำกัด นวภัณฑ์อุตสาหกรรม,5080,2
46725000,ผลิตแม่พิมพ์ด้วยโลหะ และผลิตฉีดขึ้นรูปชิ้นส่วนพลาสติก สำหรับเครื่องใช้ในครัวเรือน,960,บ้านแพ้ว,,,20740003025597,32,74120,สมุทรสาคร,1,10/1,2565,518.7,อำแพง,บริษัท เจริญการช่าง แอนด์ พลาสติก จำกัด,18,2685,จ3-41(2)-30/59สค,บริษัท เจริญการช่าง แอนด์ พลาสติก จำกัด,4800,14
24000000,"ทำแม่พิมพ์ปั๊มโลหะทุกชนิด,ผลิตชิ้นส่วนเครื่องใช้ไฟฟ้าและชิ้นส่วนรถยนต์",1402,เมืองสมุทรสาคร,เลียบคลองสี่วาพาสวัสดิ์,0,20740600225434,76,74000,สมุทรสาคร,6,9/39,2565,332.96,คอกกระบือ,ห้างหุ้นส่วนจำกัด รวมการช่าง,52,2686,จ3-41(2)-2/43สค,ห้างหุ้นส่วนจำกัด รวมการช่าง,2536,24
8000000,ผลิตแม่พิมพ์โลหะ,850,เมืองสมุทรสาคร,,,20740500725590,20,74000,สมุทรสาคร,1,,2565,156.5,บางน้ำจืด,นายเปรมศักดิ์ ชัยธนวัฒน์สกุล,18,2687,จ3-41(2)-7/59สค,นายเปรมศักดิ์ ชัยธนวัฒน์สกุล,2064,2
14000000,รับจ้างทำแม่พิมพ์โลหะทุกชนิด,333,เมืองสมุทรสาคร,,แผ่นดินทอง,20740201325591,19,74000,สมุทรสาคร,4,,2565,192.5,บางน้ำจืด,นายสมชาย มานะวิทยาการ,19,2688,จ3-41(2)-13/59สค,นายสมชาย มานะวิทยาการ,551,0
208500000,ผลิตแม่พิมพ์,7098,เมืองสมุทรสาคร,เจษฎาวิถี,-,82290000125490,87,74000,สมุทรสาคร,1,30/19,2565,684.55,โคกขาม,บริษัท โดงยูน กราเวีย (กรุงเทพ) จำกัด,76,2689,น.41(2)-1/2549-นสค.,บริษัท โดงยูน กราเวีย (กรุงเทพ) จำกัด,7098,11
93281000,ผลิตแม่พิมพ์โลหะ,12118,เมืองสมุทรสาคร,เจษฎาวิถี,,82290400125546,82,74000,สมุทรสาคร,,,2565,642.59,โคกขาม,บริษัท สวิทซ เฟลคซ เพลท-เมคคิ่ง จำกัด,64,2690,น.41(2)-1/2554-นสค.,บริษัท สวิทซ เฟลคซ เพลท-เมคคิ่ง จำกัด,12118,18
13500000,ทำแม่พิมพ์โลหะ,600,เมืองสมุทรสาคร,,,20740106625624,10,74000,สมุทรสาคร,8,56/4,2565,245,นาดี,บริษัท ที.เอ็น.เค.โมลด์ จำกัด,10,2691,จ3-41(2)-7/62สค,บริษัท ที.เอ็น.เค.โมลด์ จำกัด,1711,0
23320000,ทำแม่พิมพ์จากโลหะ,630,เมืองสมุทรสาคร,เอกชัย,,20740102025480,10,74000,สมุทรสาคร,2,35/304,2565,145,บางน้ำจืด,บริษัท เจเคซี โมลด์ จำกัด,10,2692,จ3-41(2)-20/48สค,บริษัท เจเคซี โมลด์ จำกัด,0,0
57640000,ผลิตแม่พิมพ์,6912,เมืองสมุทรสาคร,พระราม2,,82100100125565,92,74000,สมุทรสาคร,2,14366,2565,575.4,บางกระเจ้า,บริษัท ซินยี เพลท เมคกิ้ง (ไทยแลนด์) จำกัด,67,2693,น.41(2)-1/2556-นนส.,บริษัท ซินยี เพลท เมคกิ้ง (ไทยแลนด์) จำกัด,6912,25
14000000,รับจ้างทำแม่พิมพ์โลหะ,333,เมืองสมุทรสาคร,,,20740301225592,15,74000,สมุทรสาคร,4,,2565,192.5,บางน้ำจืด,นายประวิทย์ มานะวิทยาการ,10,2694,จ3-41(2)-12/59สค,นายประวิทย์ มานะวิทยาการ,536,5
58620000,ผลิตแม่พิมพ์โลหะ,1584,เมืองสมุทรสาคร,,,20740500325615,51,74000,สมุทรสาคร,5,18/59,2565,474.29,นาดี,บริษัท ด้า ยุ่น เทคโนโลยี (ไทยแลนด์) จำกัด,41,2695,จ3-41(2)-3/61สค,บริษัท ด้า ยุ่น เทคโนโลยี (ไทยแลนด์) จำกัด,3825,10
