VALUE,QUARTER,SOURCE,_id,SEX,INDUSTRY,UNIT,REGION,YEAR
44.7,ไตรมาสที่ 2,สำนักงานสถิติแห่งชาติ,2564,ชาย, กิจกรรมด้านสุขภาพและงานสังคมสงเคราะห์,พันคน,ภาคกลาง,2564
111.8,ไตรมาสที่ 2,สำนักงานสถิติแห่งชาติ,2565,ชาย, กิจกรรมบริการด้านอื่น ๆ ,พันคน,ภาคกลาง,2564
12.9,ไตรมาสที่ 2,สำนักงานสถิติแห่งชาติ,2566,ชาย, กิจกรรมการจ้างงานในครัวเรือนส่วนบุคคล การผลิตสินค้าและบริการที่ทำขึ้นเองเพื่อใช้ในครัวเรือน ,พันคน,ภาคกลาง,2564
0.0,ไตรมาสที่ 2,สำนักงานสถิติแห่งชาติ,2567,ชาย, กิจกรรมขององค์การระหว่างประเทศ,พันคน,ภาคกลาง,2564
2.6,ไตรมาสที่ 2,สำนักงานสถิติแห่งชาติ,2568,ชาย, ไม่ทราบ,พันคน,ภาคกลาง,2564
826.1,ไตรมาสที่ 2,สำนักงานสถิติแห่งชาติ,2569,หญิง,เกษตรกรรม การป่าไม้ และการประมง,พันคน,ภาคกลาง,2564
3.5,ไตรมาสที่ 2,สำนักงานสถิติแห่งชาติ,2570,หญิง,การทำเหมืองแร่ และเหมืองหิน,พันคน,ภาคกลาง,2564
1602.5,ไตรมาสที่ 2,สำนักงานสถิติแห่งชาติ,2571,หญิง, การผลิต,พันคน,ภาคกลาง,2564
17.0,ไตรมาสที่ 2,สำนักงานสถิติแห่งชาติ,2572,หญิง, ไฟฟ้า ก๊าซ ไอน้ำและระบบปรับอากาศ,พันคน,ภาคกลาง,2564
17.0,ไตรมาสที่ 2,สำนักงานสถิติแห่งชาติ,2573,หญิง, การจัดหาน้ำ การจัดการและการบำบัดน้ำเสียของเสีย และสิ่งปฏิกูล,พันคน,ภาคกลาง,2564
125.1,ไตรมาสที่ 2,สำนักงานสถิติแห่งชาติ,2574,หญิง, การก่อสร้าง,พันคน,ภาคกลาง,2564
966.2,ไตรมาสที่ 2,สำนักงานสถิติแห่งชาติ,2575,หญิง, การขายส่ง และการขายปลีก การซ่อมยานยนต์,พันคน,ภาคกลาง,2564
110.1,ไตรมาสที่ 2,สำนักงานสถิติแห่งชาติ,2576,หญิง, การขนส่ง และสถานที่เก็บสินค้า,พันคน,ภาคกลาง,2564
649.1,ไตรมาสที่ 2,สำนักงานสถิติแห่งชาติ,2577,หญิง, ที่พักแรมและบริการด้านอาหาร,พันคน,ภาคกลาง,2564
18.7,ไตรมาสที่ 2,สำนักงานสถิติแห่งชาติ,2578,หญิง,  ข้อมูลข่าวสารและการสื่อสาร,พันคน,ภาคกลาง,2564
74.4,ไตรมาสที่ 2,สำนักงานสถิติแห่งชาติ,2579,หญิง,กิจกรรมทางการเงินและการประกันภัย,พันคน,ภาคกลาง,2564
