จำนวน,ที่มา,จังหวัด,_id,ข้อมูล,อำเภอ,ปีงบประมาณ,หน่วยงาน,หน่วย
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,290,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,ประโคนชัย,2567,เทศบาลตำบลโคกม้า,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,291,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,ประโคนชัย,2567,เทศบาลตำบลประโคนชัย,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,292,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,ประโคนชัย,2567,เทศบาลตำบลแสลงโทน,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,293,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,ประโคนชัย,2567,อบต.โคกตูม,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,294,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,ประโคนชัย,2567,อบต.โคกมะขาม,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,295,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,ประโคนชัย,2567,อบต.โคกย่าง,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,296,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,ประโคนชัย,2567,อบต.จรเข้มาก,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,297,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,ประโคนชัย,2567,อบต.ตะโกตาพิ,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,298,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,ประโคนชัย,2567,อบต.บ้านไทร,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,299,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,ประโคนชัย,2567,อบต.ประโคนชัย,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,300,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,ประโคนชัย,2567,อบต.ประทัดบุ,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,301,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,ประโคนชัย,2567,อบต.ปังกู,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,302,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,ประโคนชัย,2567,อบต.ไพศาล,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,303,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,ประโคนชัย,2567,อบต.ละเวี้ย,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,304,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,ประโคนชัย,2567,อบต.สี่เหลี่ยม,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,305,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,ประโคนชัย,2567,อบต.หนองบอน,ตัน
