จังหวัด,_id,จำนวนรถ,ประเภทเชื้อเพลิง,ประเภทรถ,ประเภทกฎหมาย
อ่างทอง,2636,,,รย. 6 รถยนต์รับจ้างบรรทุกคนโดยสารไม่เกิน 7 คน,รถยนต์
อำนาจเจริญ,2637,,,รย. 6 รถยนต์รับจ้างบรรทุกคนโดยสารไม่เกิน 7 คน,รถยนต์
อุดรธานี,2638,22,แก๊ส LPG +เบนซิน,รย. 6 รถยนต์รับจ้างบรรทุกคนโดยสารไม่เกิน 7 คน,รถยนต์
อุดรธานี,2639,2,เบนซิน,รย. 6 รถยนต์รับจ้างบรรทุกคนโดยสารไม่เกิน 7 คน,รถยนต์
อุดรธานี,2640,,,รย. 6 รถยนต์รับจ้างบรรทุกคนโดยสารไม่เกิน 7 คน,รถยนต์
อุตรดิตถ์,2641,,,รย. 6 รถยนต์รับจ้างบรรทุกคนโดยสารไม่เกิน 7 คน,รถยนต์
อุทัยธานี,2642,,,รย. 6 รถยนต์รับจ้างบรรทุกคนโดยสารไม่เกิน 7 คน,รถยนต์
อุบลราชธานี,2643,1,CNG สลับเบนซิน,รย. 6 รถยนต์รับจ้างบรรทุกคนโดยสารไม่เกิน 7 คน,รถยนต์
อุบลราชธานี,2644,1,LPG-เบนซิน-ไฟฟ้าแบบเสียบปลั๊ก,รย. 6 รถยนต์รับจ้างบรรทุกคนโดยสารไม่เกิน 7 คน,รถยนต์
อุบลราชธานี,2645,11,LPG+เบนซินสลับไฟฟ้า,รย. 6 รถยนต์รับจ้างบรรทุกคนโดยสารไม่เกิน 7 คน,รถยนต์
อุบลราชธานี,2646,384,แก๊ส LPG +เบนซิน,รย. 6 รถยนต์รับจ้างบรรทุกคนโดยสารไม่เกิน 7 คน,รถยนต์
อุบลราชธานี,2647,1,เบนซิน,รย. 6 รถยนต์รับจ้างบรรทุกคนโดยสารไม่เกิน 7 คน,รถยนต์
อุบลราชธานี,2648,28,เบนซิน-ไฟฟ้า,รย. 6 รถยนต์รับจ้างบรรทุกคนโดยสารไม่เกิน 7 คน,รถยนต์
อุบลราชธานี,2649,1,เบนซิน+LPG+CNG,รย. 6 รถยนต์รับจ้างบรรทุกคนโดยสารไม่เกิน 7 คน,รถยนต์
อุบลราชธานี,2650,26,ไฟฟ้า,รย. 6 รถยนต์รับจ้างบรรทุกคนโดยสารไม่เกิน 7 คน,รถยนต์
อุบลราชธานี,2651,,,รย. 6 รถยนต์รับจ้างบรรทุกคนโดยสารไม่เกิน 7 คน,รถยนต์
กระบี่,2652,,,รย. 7 รถยนต์สี่ล้อเล็กรับจ้าง (โดยสารไม่เกิน 7 คน),รถยนต์
กรุงเทพมหานคร,2653,740,แก๊ส LPG,รย. 7 รถยนต์สี่ล้อเล็กรับจ้าง (โดยสารไม่เกิน 7 คน),รถยนต์
กรุงเทพมหานคร,2654,174,แก๊ส LPG +เบนซิน,รย. 7 รถยนต์สี่ล้อเล็กรับจ้าง (โดยสารไม่เกิน 7 คน),รถยนต์
กรุงเทพมหานคร,2655,375,เบนซิน,รย. 7 รถยนต์สี่ล้อเล็กรับจ้าง (โดยสารไม่เกิน 7 คน),รถยนต์
กรุงเทพมหานคร,2656,10,ไม่ใช้เชื้อเพลิง,รย. 7 รถยนต์สี่ล้อเล็กรับจ้าง (โดยสารไม่เกิน 7 คน),รถยนต์
กาญจนบุรี,2657,,,รย. 7 รถยนต์สี่ล้อเล็กรับจ้าง (โดยสารไม่เกิน 7 คน),รถยนต์
กาฬสินธุ์,2658,,,รย. 7 รถยนต์สี่ล้อเล็กรับจ้าง (โดยสารไม่เกิน 7 คน),รถยนต์
กำแพงเพชร,2659,,,รย. 7 รถยนต์สี่ล้อเล็กรับจ้าง (โดยสารไม่เกิน 7 คน),รถยนต์
ขอนแก่น,2660,,,รย. 7 รถยนต์สี่ล้อเล็กรับจ้าง (โดยสารไม่เกิน 7 คน),รถยนต์
จันทบุรี,2661,,,รย. 7 รถยนต์สี่ล้อเล็กรับจ้าง (โดยสารไม่เกิน 7 คน),รถยนต์
ฉะเชิงเทรา,2662,,,รย. 7 รถยนต์สี่ล้อเล็กรับจ้าง (โดยสารไม่เกิน 7 คน),รถยนต์
ชลบุรี,2663,,,รย. 7 รถยนต์สี่ล้อเล็กรับจ้าง (โดยสารไม่เกิน 7 คน),รถยนต์
ชัยนาท,2664,,,รย. 7 รถยนต์สี่ล้อเล็กรับจ้าง (โดยสารไม่เกิน 7 คน),รถยนต์
ชัยภูมิ,2665,,,รย. 7 รถยนต์สี่ล้อเล็กรับจ้าง (โดยสารไม่เกิน 7 คน),รถยนต์
ชุมพร,2666,,,รย. 7 รถยนต์สี่ล้อเล็กรับจ้าง (โดยสารไม่เกิน 7 คน),รถยนต์
เชียงราย,2667,,,รย. 7 รถยนต์สี่ล้อเล็กรับจ้าง (โดยสารไม่เกิน 7 คน),รถยนต์
เชียงใหม่,2668,,,รย. 7 รถยนต์สี่ล้อเล็กรับจ้าง (โดยสารไม่เกิน 7 คน),รถยนต์
ตรัง,2669,,,รย. 7 รถยนต์สี่ล้อเล็กรับจ้าง (โดยสารไม่เกิน 7 คน),รถยนต์
ตราด,2670,,,รย. 7 รถยนต์สี่ล้อเล็กรับจ้าง (โดยสารไม่เกิน 7 คน),รถยนต์
ตาก,2671,,,รย. 7 รถยนต์สี่ล้อเล็กรับจ้าง (โดยสารไม่เกิน 7 คน),รถยนต์
นครนายก,2672,,,รย. 7 รถยนต์สี่ล้อเล็กรับจ้าง (โดยสารไม่เกิน 7 คน),รถยนต์
นครปฐม,2673,,,รย. 7 รถยนต์สี่ล้อเล็กรับจ้าง (โดยสารไม่เกิน 7 คน),รถยนต์
นครพนม,2674,,,รย. 7 รถยนต์สี่ล้อเล็กรับจ้าง (โดยสารไม่เกิน 7 คน),รถยนต์
นครราชสีมา,2675,,,รย. 7 รถยนต์สี่ล้อเล็กรับจ้าง (โดยสารไม่เกิน 7 คน),รถยนต์
นครศรีธรรมราช,2676,,,รย. 7 รถยนต์สี่ล้อเล็กรับจ้าง (โดยสารไม่เกิน 7 คน),รถยนต์
นครสวรรค์,2677,,,รย. 7 รถยนต์สี่ล้อเล็กรับจ้าง (โดยสารไม่เกิน 7 คน),รถยนต์
นนทบุรี,2678,,,รย. 7 รถยนต์สี่ล้อเล็กรับจ้าง (โดยสารไม่เกิน 7 คน),รถยนต์
