VALUE,QUARTER,AREA,SOURCE,_id,REG,AGEGROUP,UNIT,YEAR
849.72,ไตรมาส 3,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,698,ภาคตะวันออกเฉียงเหนือ,50-59 ปี,พันคน,2568
1302.77,ไตรมาส 3,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,699,ภาคตะวันออกเฉียงเหนือ,60 ปีขึ้นไป,พันคน,2568
447.57,ไตรมาส 3,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,700,ภาคเหนือ,15-19 ปี,พันคน,2568
486.37,ไตรมาส 3,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,701,ภาคเหนือ,20-24 ปี,พันคน,2568
497.01,ไตรมาส 3,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,702,ภาคเหนือ,25-29 ปี,พันคน,2568
468.38,ไตรมาส 3,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,703,ภาคเหนือ,30-34 ปี,พันคน,2568
380.14,ไตรมาส 3,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,704,ภาคเหนือ,35-39 ปี,พันคน,2568
834.88,ไตรมาส 3,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,705,ภาคเหนือ,40-49 ปี,พันคน,2568
1078.37,ไตรมาส 3,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,706,ภาคเหนือ,50-59 ปี,พันคน,2568
1967.55,ไตรมาส 3,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,707,ภาคเหนือ,60 ปีขึ้นไป,พันคน,2568
239.89,ไตรมาส 3,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,708,ภาคเหนือ,15-19 ปี,พันคน,2568
262.39,ไตรมาส 3,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,709,ภาคเหนือ,20-24 ปี,พันคน,2568
269.72,ไตรมาส 3,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,710,ภาคเหนือ,25-29 ปี,พันคน,2568
253.97,ไตรมาส 3,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,711,ภาคเหนือ,30-34 ปี,พันคน,2568
205.19,ไตรมาส 3,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,712,ภาคเหนือ,35-39 ปี,พันคน,2568
447.14,ไตรมาส 3,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,713,ภาคเหนือ,40-49 ปี,พันคน,2568
574.35,ไตรมาส 3,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,714,ภาคเหนือ,50-59 ปี,พันคน,2568
1049.31,ไตรมาส 3,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,715,ภาคเหนือ,60 ปีขึ้นไป,พันคน,2568
331.94,ไตรมาส 3,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,716,ภาคใต้,15-19 ปี,พันคน,2568
365.49,ไตรมาส 3,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,717,ภาคใต้,20-24 ปี,พันคน,2568
375.34,ไตรมาส 3,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,718,ภาคใต้,25-29 ปี,พันคน,2568
360.95,ไตรมาส 3,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,719,ภาคใต้,30-34 ปี,พันคน,2568
335.27,ไตรมาส 3,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,720,ภาคใต้,35-39 ปี,พันคน,2568
681.84,ไตรมาส 3,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,721,ภาคใต้,40-49 ปี,พันคน,2568
682.0,ไตรมาส 3,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,722,ภาคใต้,50-59 ปี,พันคน,2568
879.46,ไตรมาส 3,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,723,ภาคใต้,60 ปีขึ้นไป,พันคน,2568
197.12,ไตรมาส 3,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,724,ภาคใต้,15-19 ปี,พันคน,2568
220.74,ไตรมาส 3,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,725,ภาคใต้,20-24 ปี,พันคน,2568
227.59,ไตรมาส 3,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,726,ภาคใต้,25-29 ปี,พันคน,2568
216.34,ไตรมาส 3,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,727,ภาคใต้,30-34 ปี,พันคน,2568
198.87,ไตรมาส 3,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,728,ภาคใต้,35-39 ปี,พันคน,2568
402.82,ไตรมาส 3,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,729,ภาคใต้,40-49 ปี,พันคน,2568
401.33,ไตรมาส 3,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,730,ภาคใต้,50-59 ปี,พันคน,2568
519.3,ไตรมาส 3,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,731,ภาคใต้,60 ปีขึ้นไป,พันคน,2568
97.42,ไตรมาส 3,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,732,ภาคใต้ชายแดน,15-19 ปี,พันคน,2568
102.47,ไตรมาส 3,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,733,ภาคใต้ชายแดน,20-24 ปี,พันคน,2568
102.84,ไตรมาส 3,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,734,ภาคใต้ชายแดน,25-29 ปี,พันคน,2568
100.56,ไตรมาส 3,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,735,ภาคใต้ชายแดน,30-34 ปี,พันคน,2568
96.39,ไตรมาส 3,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,736,ภาคใต้ชายแดน,35-39 ปี,พันคน,2568
203.8,ไตรมาส 3,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,737,ภาคใต้ชายแดน,40-49 ปี,พันคน,2568
210.09,ไตรมาส 3,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,738,ภาคใต้ชายแดน,50-59 ปี,พันคน,2568
272.6,ไตรมาส 3,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,739,ภาคใต้ชายแดน,60 ปีขึ้นไป,พันคน,2568
26.02,ไตรมาส 3,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,740,ภาคใต้ชายแดน,15-19 ปี,พันคน,2568
27.35,ไตรมาส 3,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,741,ภาคใต้ชายแดน,20-24 ปี,พันคน,2568
