province,﻿year,sex,quarter,_id,region,value,unit,source
พิจิตร,2564,หญิง,ไตรมาส 4,578,ภาคเหนือ,141.3,พันคน,สำนักงานสถิติแห่งชาติ
พิษณุโลก,2564,ชาย,ไตรมาส 4,579,ภาคเหนือ,256.6,พันคน,สำนักงานสถิติแห่งชาติ
พิษณุโลก,2564,หญิง,ไตรมาส 4,580,ภาคเหนือ,215.2,พันคน,สำนักงานสถิติแห่งชาติ
เพชรบูรณ์,2564,ชาย,ไตรมาส 4,581,ภาคเหนือ,260.8,พันคน,สำนักงานสถิติแห่งชาติ
เพชรบูรณ์,2564,หญิง,ไตรมาส 4,582,ภาคเหนือ,204.0,พันคน,สำนักงานสถิติแห่งชาติ
แพร่,2564,ชาย,ไตรมาส 4,583,ภาคเหนือ,122.2,พันคน,สำนักงานสถิติแห่งชาติ
แพร่,2564,หญิง,ไตรมาส 4,584,ภาคเหนือ,106.2,พันคน,สำนักงานสถิติแห่งชาติ
แม่ฮ่องสอน,2564,ชาย,ไตรมาส 4,585,ภาคเหนือ,61.0,พันคน,สำนักงานสถิติแห่งชาติ
แม่ฮ่องสอน,2564,หญิง,ไตรมาส 4,586,ภาคเหนือ,49.6,พันคน,สำนักงานสถิติแห่งชาติ
ลำปาง,2564,ชาย,ไตรมาส 4,587,ภาคเหนือ,219.5,พันคน,สำนักงานสถิติแห่งชาติ
ลำปาง,2564,หญิง,ไตรมาส 4,588,ภาคเหนือ,188.5,พันคน,สำนักงานสถิติแห่งชาติ
ลำพูน,2564,ชาย,ไตรมาส 4,589,ภาคเหนือ,132.1,พันคน,สำนักงานสถิติแห่งชาติ
ลำพูน,2564,หญิง,ไตรมาส 4,590,ภาคเหนือ,121.2,พันคน,สำนักงานสถิติแห่งชาติ
สุโขทัย,2564,ชาย,ไตรมาส 4,591,ภาคเหนือ,180.8,พันคน,สำนักงานสถิติแห่งชาติ
สุโขทัย,2564,หญิง,ไตรมาส 4,592,ภาคเหนือ,165.8,พันคน,สำนักงานสถิติแห่งชาติ
อุตรดิตถ์,2564,ชาย,ไตรมาส 4,593,ภาคเหนือ,120.3,พันคน,สำนักงานสถิติแห่งชาติ
อุตรดิตถ์,2564,หญิง,ไตรมาส 4,594,ภาคเหนือ,93.1,พันคน,สำนักงานสถิติแห่งชาติ
อุทัยธานี,2564,ชาย,ไตรมาส 4,595,ภาคเหนือ,79.5,พันคน,สำนักงานสถิติแห่งชาติ
อุทัยธานี,2564,หญิง,ไตรมาส 4,596,ภาคเหนือ,66.3,พันคน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,2564,ชาย,ไตรมาส 4,597,ภาคตะวันออกเฉียงเหนือ,228.3,พันคน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,2564,หญิง,ไตรมาส 4,598,ภาคตะวันออกเฉียงเหนือ,170.1,พันคน,สำนักงานสถิติแห่งชาติ
ขอนแก่น,2564,ชาย,ไตรมาส 4,599,ภาคตะวันออกเฉียงเหนือ,496.5,พันคน,สำนักงานสถิติแห่งชาติ
ขอนแก่น,2564,หญิง,ไตรมาส 4,600,ภาคตะวันออกเฉียงเหนือ,450.0,พันคน,สำนักงานสถิติแห่งชาติ
ชัยภูมิ,2564,ชาย,ไตรมาส 4,601,ภาคตะวันออกเฉียงเหนือ,279.7,พันคน,สำนักงานสถิติแห่งชาติ
ชัยภูมิ,2564,หญิง,ไตรมาส 4,602,ภาคตะวันออกเฉียงเหนือ,234.2,พันคน,สำนักงานสถิติแห่งชาติ
นครพนม,2564,ชาย,ไตรมาส 4,603,ภาคตะวันออกเฉียงเหนือ,164.3,พันคน,สำนักงานสถิติแห่งชาติ
นครพนม,2564,หญิง,ไตรมาส 4,604,ภาคตะวันออกเฉียงเหนือ,139.6,พันคน,สำนักงานสถิติแห่งชาติ
นครราชสีมา,2564,ชาย,ไตรมาส 4,605,ภาคตะวันออกเฉียงเหนือ,698.3,พันคน,สำนักงานสถิติแห่งชาติ
ฉะเชิงเทรา,2569,หญิง,ไตรมาส 1,606,ภาคตะวันออก,291.8,พันคน,สำนักงานสถิติแห่งชาติ
ชลบุรี,2569,ชาย,ไตรมาส 1,607,ภาคตะวันออก,682.15,พันคน,สำนักงานสถิติแห่งชาติ
ภูเก็ต,2564,หญิง,ไตรมาส 4,608,ภาคใต้,142.9,พันคน,สำนักงานสถิติแห่งชาติ
ยะลา,2564,ชาย,ไตรมาส 4,609,ภาคใต้,125.1,พันคน,สำนักงานสถิติแห่งชาติ
ยะลา,2564,หญิง,ไตรมาส 4,610,ภาคใต้,100.5,พันคน,สำนักงานสถิติแห่งชาติ
ระนอง,2564,ชาย,ไตรมาส 4,611,ภาคใต้,83.8,พันคน,สำนักงานสถิติแห่งชาติ
ระนอง,2564,หญิง,ไตรมาส 4,612,ภาคใต้,49.0,พันคน,สำนักงานสถิติแห่งชาติ
สงขลา,2564,ชาย,ไตรมาส 4,613,ภาคใต้,476.3,พันคน,สำนักงานสถิติแห่งชาติ
สงขลา,2564,หญิง,ไตรมาส 4,614,ภาคใต้,401.6,พันคน,สำนักงานสถิติแห่งชาติ
สตูล,2564,ชาย,ไตรมาส 4,615,ภาคใต้,86.2,พันคน,สำนักงานสถิติแห่งชาติ
สตูล,2564,หญิง,ไตรมาส 4,616,ภาคใต้,63.5,พันคน,สำนักงานสถิติแห่งชาติ
สุราษฎร์ธานี,2564,ชาย,ไตรมาส 4,617,ภาคใต้,351.4,พันคน,สำนักงานสถิติแห่งชาติ
สุราษฎร์ธานี,2564,หญิง,ไตรมาส 4,618,ภาคใต้,277.0,พันคน,สำนักงานสถิติแห่งชาติ
กรุงเทพมหานคร,2565,ชาย,ไตรมาส 1,619,กรุงเทพมหานคร,2939.0,พันคน,สำนักงานสถิติแห่งชาติ
กรุงเทพมหานคร,2565,หญิง,ไตรมาส 1,620,กรุงเทพมหานคร,2785.5,พันคน,สำนักงานสถิติแห่งชาติ
