﻿year,level_of_edu,quarter,_id,area,region,value,unit,source
2556,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา,ไตรมาส 3,5497,เขตเทศบาล,กรุงเทพมหานคร,208.42,พันคน,สำนักงานสถิติแห่งชาติ
2556,มัธยมศึกษาตอนปลาย สายวิชาการศึกษา,ไตรมาส 3,5498,เขตเทศบาล,กรุงเทพมหานคร,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2556,อุดมศึกษา สายวิชาการ,ไตรมาส 3,5499,เขตเทศบาล,กรุงเทพมหานคร,1306.87,พันคน,สำนักงานสถิติแห่งชาติ
2556,อุดมศึกษา สายวิชาชีพ,ไตรมาส 3,5500,เขตเทศบาล,กรุงเทพมหานคร,233.62,พันคน,สำนักงานสถิติแห่งชาติ
2556,อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 3,5501,เขตเทศบาล,กรุงเทพมหานคร,69.57,พันคน,สำนักงานสถิติแห่งชาติ
2556,อื่น ๆ,ไตรมาส 3,5502,เขตเทศบาล,กรุงเทพมหานคร,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2556,ไม่ทราบ,ไตรมาส 3,5503,เขตเทศบาล,กรุงเทพมหานคร,31.25,พันคน,สำนักงานสถิติแห่งชาติ
2556,ไม่มีการศึกษา,ไตรมาส 3,5504,เขตเทศบาล,ภาคกลาง,127.1,พันคน,สำนักงานสถิติแห่งชาติ
2556,ต่ำกว่าประถมศึกษา,ไตรมาส 3,5505,เขตเทศบาล,ภาคกลาง,495.77,พันคน,สำนักงานสถิติแห่งชาติ
2556,ประถมศึกษา,ไตรมาส 3,5506,เขตเทศบาล,ภาคกลาง,721.3,พันคน,สำนักงานสถิติแห่งชาติ
2556,มัธยมศึกษาตอนต้น,ไตรมาส 3,5507,เขตเทศบาล,ภาคกลาง,646.46,พันคน,สำนักงานสถิติแห่งชาติ
2556,มัธยมศึกษาตอนปลาย สายสามัญ,ไตรมาส 3,5508,เขตเทศบาล,ภาคกลาง,441.52,พันคน,สำนักงานสถิติแห่งชาติ
2556,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา,ไตรมาส 3,5509,เขตเทศบาล,ภาคกลาง,159.9,พันคน,สำนักงานสถิติแห่งชาติ
2556,มัธยมศึกษาตอนปลาย สายวิชาการศึกษา,ไตรมาส 3,5510,เขตเทศบาล,ภาคกลาง,1.95,พันคน,สำนักงานสถิติแห่งชาติ
2556,อุดมศึกษา สายวิชาการ,ไตรมาส 3,5511,เขตเทศบาล,ภาคกลาง,504.11,พันคน,สำนักงานสถิติแห่งชาติ
2556,อุดมศึกษา สายวิชาชีพ,ไตรมาส 3,5512,เขตเทศบาล,ภาคกลาง,267.85,พันคน,สำนักงานสถิติแห่งชาติ
2556,อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 3,5513,เขตเทศบาล,ภาคกลาง,64.56,พันคน,สำนักงานสถิติแห่งชาติ
2556,อื่น ๆ,ไตรมาส 3,5514,เขตเทศบาล,ภาคกลาง,4.44,พันคน,สำนักงานสถิติแห่งชาติ
2556,ไม่ทราบ,ไตรมาส 3,5515,เขตเทศบาล,ภาคกลาง,40.24,พันคน,สำนักงานสถิติแห่งชาติ
2556,ไม่มีการศึกษา,ไตรมาส 3,5516,นอกเขตเทศบาล,ภาคกลาง,200.56,พันคน,สำนักงานสถิติแห่งชาติ
2556,ต่ำกว่าประถมศึกษา,ไตรมาส 3,5517,นอกเขตเทศบาล,ภาคกลาง,1342.9,พันคน,สำนักงานสถิติแห่งชาติ
2556,ประถมศึกษา,ไตรมาส 3,5518,นอกเขตเทศบาล,ภาคกลาง,1426.89,พันคน,สำนักงานสถิติแห่งชาติ
2556,มัธยมศึกษาตอนต้น,ไตรมาส 3,5519,นอกเขตเทศบาล,ภาคกลาง,1132.18,พันคน,สำนักงานสถิติแห่งชาติ
2556,มัธยมศึกษาตอนปลาย สายสามัญ,ไตรมาส 3,5520,นอกเขตเทศบาล,ภาคกลาง,666.89,พันคน,สำนักงานสถิติแห่งชาติ
2568,อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 4,5521,เขตเทศบาล,ภาคกลาง,68.43,พันคน,สำนักงานสถิติแห่งชาติ
2556,มัธยมศึกษาตอนปลาย สายวิชาการศึกษา,ไตรมาส 3,5522,นอกเขตเทศบาล,ภาคกลาง,2.48,พันคน,สำนักงานสถิติแห่งชาติ
2556,อุดมศึกษา สายวิชาการ,ไตรมาส 3,5523,นอกเขตเทศบาล,ภาคกลาง,504.32,พันคน,สำนักงานสถิติแห่งชาติ
2556,อุดมศึกษา สายวิชาชีพ,ไตรมาส 3,5524,นอกเขตเทศบาล,ภาคกลาง,346.99,พันคน,สำนักงานสถิติแห่งชาติ
2556,อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 3,5525,นอกเขตเทศบาล,ภาคกลาง,83.2,พันคน,สำนักงานสถิติแห่งชาติ
2556,อื่น ๆ,ไตรมาส 3,5526,นอกเขตเทศบาล,ภาคกลาง,7.66,พันคน,สำนักงานสถิติแห่งชาติ
2556,ไม่ทราบ,ไตรมาส 3,5527,นอกเขตเทศบาล,ภาคกลาง,38.32,พันคน,สำนักงานสถิติแห่งชาติ
2556,ไม่มีการศึกษา,ไตรมาส 3,5528,เขตเทศบาล,ภาคเหนือ,78.79,พันคน,สำนักงานสถิติแห่งชาติ
2556,ต่ำกว่าประถมศึกษา,ไตรมาส 3,5529,เขตเทศบาล,ภาคเหนือ,439.62,พันคน,สำนักงานสถิติแห่งชาติ
2556,ประถมศึกษา,ไตรมาส 3,5530,เขตเทศบาล,ภาคเหนือ,338.13,พันคน,สำนักงานสถิติแห่งชาติ
2556,มัธยมศึกษาตอนต้น,ไตรมาส 3,5531,เขตเทศบาล,ภาคเหนือ,270.63,พันคน,สำนักงานสถิติแห่งชาติ
2556,มัธยมศึกษาตอนปลาย สายสามัญ,ไตรมาส 3,5532,เขตเทศบาล,ภาคเหนือ,222.84,พันคน,สำนักงานสถิติแห่งชาติ
2556,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา,ไตรมาส 3,5533,เขตเทศบาล,ภาคเหนือ,75.09,พันคน,สำนักงานสถิติแห่งชาติ
2556,มัธยมศึกษาตอนปลาย สายวิชาการศึกษา,ไตรมาส 3,5534,เขตเทศบาล,ภาคเหนือ,0.56,พันคน,สำนักงานสถิติแห่งชาติ
2556,อุดมศึกษา สายวิชาการ,ไตรมาส 3,5535,เขตเทศบาล,ภาคเหนือ,250.47,พันคน,สำนักงานสถิติแห่งชาติ
2556,อุดมศึกษา สายวิชาชีพ,ไตรมาส 3,5536,เขตเทศบาล,ภาคเหนือ,117.43,พันคน,สำนักงานสถิติแห่งชาติ
2556,อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 3,5537,เขตเทศบาล,ภาคเหนือ,53.64,พันคน,สำนักงานสถิติแห่งชาติ
2556,อื่น ๆ,ไตรมาส 3,5538,เขตเทศบาล,ภาคเหนือ,6.27,พันคน,สำนักงานสถิติแห่งชาติ
2556,ไม่ทราบ,ไตรมาส 3,5539,เขตเทศบาล,ภาคเหนือ,1.24,พันคน,สำนักงานสถิติแห่งชาติ
2556,ไม่มีการศึกษา,ไตรมาส 3,5540,นอกเขตเทศบาล,ภาคเหนือ,474.36,พันคน,สำนักงานสถิติแห่งชาติ
2556,ต่ำกว่าประถมศึกษา,ไตรมาส 3,5541,นอกเขตเทศบาล,ภาคเหนือ,1594.38,พันคน,สำนักงานสถิติแห่งชาติ
2556,ประถมศึกษา,ไตรมาส 3,5542,นอกเขตเทศบาล,ภาคเหนือ,1256.5,พันคน,สำนักงานสถิติแห่งชาติ
2556,มัธยมศึกษาตอนต้น,ไตรมาส 3,5543,นอกเขตเทศบาล,ภาคเหนือ,878.3,พันคน,สำนักงานสถิติแห่งชาติ
2556,มัธยมศึกษาตอนปลาย สายสามัญ,ไตรมาส 3,5544,นอกเขตเทศบาล,ภาคเหนือ,541.4,พันคน,สำนักงานสถิติแห่งชาติ
2556,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา,ไตรมาส 3,5545,นอกเขตเทศบาล,ภาคเหนือ,126.8,พันคน,สำนักงานสถิติแห่งชาติ
2556,มัธยมศึกษาตอนปลาย สายวิชาการศึกษา,ไตรมาส 3,5546,นอกเขตเทศบาล,ภาคเหนือ,0.23,พันคน,สำนักงานสถิติแห่งชาติ
2556,อุดมศึกษา สายวิชาการ,ไตรมาส 3,5547,นอกเขตเทศบาล,ภาคเหนือ,283.77,พันคน,สำนักงานสถิติแห่งชาติ
2556,อุดมศึกษา สายวิชาชีพ,ไตรมาส 3,5548,นอกเขตเทศบาล,ภาคเหนือ,215.38,พันคน,สำนักงานสถิติแห่งชาติ
2556,อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 3,5549,นอกเขตเทศบาล,ภาคเหนือ,92.15,พันคน,สำนักงานสถิติแห่งชาติ
2556,อื่น ๆ,ไตรมาส 3,5550,นอกเขตเทศบาล,ภาคเหนือ,3.98,พันคน,สำนักงานสถิติแห่งชาติ
2556,ไม่ทราบ,ไตรมาส 3,5551,นอกเขตเทศบาล,ภาคเหนือ,2.78,พันคน,สำนักงานสถิติแห่งชาติ
2556,ไม่มีการศึกษา,ไตรมาส 3,5552,เขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,22.98,พันคน,สำนักงานสถิติแห่งชาติ
2556,ต่ำกว่าประถมศึกษา,ไตรมาส 3,5553,เขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,556.26,พันคน,สำนักงานสถิติแห่งชาติ
2556,ประถมศึกษา,ไตรมาส 3,5554,เขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,593.55,พันคน,สำนักงานสถิติแห่งชาติ
2556,มัธยมศึกษาตอนต้น,ไตรมาส 3,5555,เขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,404.1,พันคน,สำนักงานสถิติแห่งชาติ
2556,มัธยมศึกษาตอนปลาย สายสามัญ,ไตรมาส 3,5556,เขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,352.28,พันคน,สำนักงานสถิติแห่งชาติ
2556,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา,ไตรมาส 3,5557,เขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,76.45,พันคน,สำนักงานสถิติแห่งชาติ
2556,มัธยมศึกษาตอนปลาย สายวิชาการศึกษา,ไตรมาส 3,5558,เขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,2.0,พันคน,สำนักงานสถิติแห่งชาติ
2556,อุดมศึกษา สายวิชาการ,ไตรมาส 3,5559,เขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,271.64,พันคน,สำนักงานสถิติแห่งชาติ
2556,อุดมศึกษา สายวิชาชีพ,ไตรมาส 3,5560,เขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,171.96,พันคน,สำนักงานสถิติแห่งชาติ
2556,อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 3,5561,เขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,86.14,พันคน,สำนักงานสถิติแห่งชาติ
2568,ไม่มีการศึกษา,ไตรมาส 4,5562,เขตเทศบาล,ภาคกลาง,126.77,พันคน,สำนักงานสถิติแห่งชาติ
2568,อุดมศึกษา สายวิชาชีพ,ไตรมาส 2,5563,เขตเทศบาล,เหนือ,139.9,พันคน,สำนักงานสถิติแห่งชาติ
2568,อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 2,5564,เขตเทศบาล,เหนือ,85.1,พันคน,สำนักงานสถิติแห่งชาติ
2568,อื่น ๆ,ไตรมาส 2,5565,เขตเทศบาล,เหนือ,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2568,ไม่ทราบ,ไตรมาส 2,5566,เขตเทศบาล,เหนือ,1.8,พันคน,สำนักงานสถิติแห่งชาติ
2568,ไม่มีการศึกษา,ไตรมาส 2,5567,นอกเขตเทศบาล,เหนือ,235.7,พันคน,สำนักงานสถิติแห่งชาติ
2568,ต่ำกว่าประถมศึกษา,ไตรมาส 2,5568,นอกเขตเทศบาล,เหนือ,723.7,พันคน,สำนักงานสถิติแห่งชาติ
2568,ประถมศึกษา,ไตรมาส 2,5569,นอกเขตเทศบาล,เหนือ,908.3,พันคน,สำนักงานสถิติแห่งชาติ
2568,มัธยมศึกษาตอนต้น,ไตรมาส 2,5570,นอกเขตเทศบาล,เหนือ,672.5,พันคน,สำนักงานสถิติแห่งชาติ
2568,มัธยมศึกษาตอนปลาย สายสามัญ,ไตรมาส 2,5571,นอกเขตเทศบาล,เหนือ,582.4,พันคน,สำนักงานสถิติแห่งชาติ
2568,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา,ไตรมาส 2,5572,นอกเขตเทศบาล,เหนือ,97.2,พันคน,สำนักงานสถิติแห่งชาติ
2568,อุดมศึกษา สายวิชาการ,ไตรมาส 2,5573,นอกเขตเทศบาล,เหนือ,408.5,พันคน,สำนักงานสถิติแห่งชาติ
2568,อุดมศึกษา สายวิชาชีพ,ไตรมาส 2,5574,นอกเขตเทศบาล,เหนือ,194.4,พันคน,สำนักงานสถิติแห่งชาติ
2568,อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 2,5575,นอกเขตเทศบาล,เหนือ,93.0,พันคน,สำนักงานสถิติแห่งชาติ
2568,ไม่ทราบ,ไตรมาส 2,5576,นอกเขตเทศบาล,เหนือ,2.0,พันคน,สำนักงานสถิติแห่งชาติ
2568,ไม่มีการศึกษา,ไตรมาส 3,5577,เขตเทศบาล,กรุงเทพมหานคร,114.9,พันคน,สำนักงานสถิติแห่งชาติ
2568,ต่ำกว่าประถมศึกษา,ไตรมาส 3,5578,เขตเทศบาล,กรุงเทพมหานคร,241.5,พันคน,สำนักงานสถิติแห่งชาติ
2568,ประถมศึกษา,ไตรมาส 3,5579,เขตเทศบาล,กรุงเทพมหานคร,981.8,พันคน,สำนักงานสถิติแห่งชาติ
2568,มัธยมศึกษาตอนต้น,ไตรมาส 3,5580,เขตเทศบาล,กรุงเทพมหานคร,920.8,พันคน,สำนักงานสถิติแห่งชาติ
2568,มัธยมศึกษาตอนปลาย สายสามัญ,ไตรมาส 3,5581,เขตเทศบาล,กรุงเทพมหานคร,895.4,พันคน,สำนักงานสถิติแห่งชาติ
2568,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา,ไตรมาส 3,5582,เขตเทศบาล,กรุงเทพมหานคร,301.4,พันคน,สำนักงานสถิติแห่งชาติ
2568,อุดมศึกษา สายวิชาการ,ไตรมาส 3,5583,เขตเทศบาล,กรุงเทพมหานคร,1692.1,พันคน,สำนักงานสถิติแห่งชาติ
2568,อุดมศึกษา สายวิชาชีพ,ไตรมาส 3,5584,เขตเทศบาล,กรุงเทพมหานคร,317.2,พันคน,สำนักงานสถิติแห่งชาติ
2568,อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 3,5585,เขตเทศบาล,กรุงเทพมหานคร,112.7,พันคน,สำนักงานสถิติแห่งชาติ
2568,อื่น ๆ,ไตรมาส 3,5586,เขตเทศบาล,กรุงเทพมหานคร,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2568,ไม่ทราบ,ไตรมาส 3,5587,เขตเทศบาล,กรุงเทพมหานคร,79.9,พันคน,สำนักงานสถิติแห่งชาติ
2568,ไม่มีการศึกษา,ไตรมาส 3,5588,เขตเทศบาล,กลาง,120.0,พันคน,สำนักงานสถิติแห่งชาติ
2568,ต่ำกว่าประถมศึกษา,ไตรมาส 3,5589,เขตเทศบาล,กลาง,278.4,พันคน,สำนักงานสถิติแห่งชาติ
2568,ประถมศึกษา,ไตรมาส 3,5590,เขตเทศบาล,กลาง,729.9,พันคน,สำนักงานสถิติแห่งชาติ
2568,มัธยมศึกษาตอนต้น,ไตรมาส 3,5591,เขตเทศบาล,กลาง,857.7,พันคน,สำนักงานสถิติแห่งชาติ
2568,มัธยมศึกษาตอนปลาย สายสามัญ,ไตรมาส 3,5592,เขตเทศบาล,กลาง,700.5,พันคน,สำนักงานสถิติแห่งชาติ
2568,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา,ไตรมาส 3,5593,เขตเทศบาล,กลาง,232.1,พันคน,สำนักงานสถิติแห่งชาติ
2568,มัธยมศึกษาตอนปลาย สายวิชาการศึกษา,ไตรมาส 3,5594,เขตเทศบาล,กลาง,0.5,พันคน,สำนักงานสถิติแห่งชาติ
2568,อุดมศึกษา สายวิชาการ,ไตรมาส 3,5595,เขตเทศบาล,กลาง,871.1,พันคน,สำนักงานสถิติแห่งชาติ
2568,อุดมศึกษา สายวิชาชีพ,ไตรมาส 3,5596,เขตเทศบาล,กลาง,293.5,พันคน,สำนักงานสถิติแห่งชาติ
2568,อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 3,5597,เขตเทศบาล,กลาง,72.0,พันคน,สำนักงานสถิติแห่งชาติ
2568,อื่น ๆ,ไตรมาส 3,5598,เขตเทศบาล,กลาง,150.9,พันคน,สำนักงานสถิติแห่งชาติ
2568,ไม่ทราบ,ไตรมาส 3,5599,เขตเทศบาล,กลาง,94.6,พันคน,สำนักงานสถิติแห่งชาติ
2568,ไม่มีการศึกษา,ไตรมาส 3,5600,นอกเขตเทศบาล,กลาง,81.6,พันคน,สำนักงานสถิติแห่งชาติ
2568,ต่ำกว่าประถมศึกษา,ไตรมาส 3,5601,นอกเขตเทศบาล,กลาง,376.4,พันคน,สำนักงานสถิติแห่งชาติ
2568,ประถมศึกษา,ไตรมาส 3,5602,นอกเขตเทศบาล,กลาง,1122.5,พันคน,สำนักงานสถิติแห่งชาติ
2568,มัธยมศึกษาตอนต้น,ไตรมาส 3,5603,นอกเขตเทศบาล,กลาง,1054.2,พันคน,สำนักงานสถิติแห่งชาติ
2568,มัธยมศึกษาตอนปลาย สายสามัญ,ไตรมาส 3,5604,นอกเขตเทศบาล,กลาง,766.6,พันคน,สำนักงานสถิติแห่งชาติ
2568,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา,ไตรมาส 3,5605,นอกเขตเทศบาล,กลาง,259.3,พันคน,สำนักงานสถิติแห่งชาติ
2568,มัธยมศึกษาตอนปลาย สายวิชาการศึกษา,ไตรมาส 3,5606,นอกเขตเทศบาล,กลาง,0.7,พันคน,สำนักงานสถิติแห่งชาติ
2568,อุดมศึกษา สายวิชาการ,ไตรมาส 3,5607,นอกเขตเทศบาล,กลาง,782.7,พันคน,สำนักงานสถิติแห่งชาติ
2568,อุดมศึกษา สายวิชาชีพ,ไตรมาส 3,5608,นอกเขตเทศบาล,กลาง,301.3,พันคน,สำนักงานสถิติแห่งชาติ
2568,อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 3,5609,นอกเขตเทศบาล,กลาง,73.9,พันคน,สำนักงานสถิติแห่งชาติ
2568,อื่น ๆ,ไตรมาส 3,5610,นอกเขตเทศบาล,กลาง,132.2,พันคน,สำนักงานสถิติแห่งชาติ
2568,ไม่ทราบ,ไตรมาส 3,5611,นอกเขตเทศบาล,กลาง,46.3,พันคน,สำนักงานสถิติแห่งชาติ
2568,ไม่มีการศึกษา,ไตรมาส 3,5612,เขตเทศบาล,ใต้,23.9,พันคน,สำนักงานสถิติแห่งชาติ
2568,ต่ำกว่าประถมศึกษา,ไตรมาส 3,5613,เขตเทศบาล,ใต้,113.8,พันคน,สำนักงานสถิติแห่งชาติ
2568,ประถมศึกษา,ไตรมาส 3,5614,เขตเทศบาล,ใต้,325.1,พันคน,สำนักงานสถิติแห่งชาติ
2568,มัธยมศึกษาตอนต้น,ไตรมาส 3,5615,เขตเทศบาล,ใต้,273.5,พันคน,สำนักงานสถิติแห่งชาติ
2568,มัธยมศึกษาตอนปลาย สายสามัญ,ไตรมาส 3,5616,เขตเทศบาล,ใต้,266.5,พันคน,สำนักงานสถิติแห่งชาติ
2568,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา,ไตรมาส 3,5617,เขตเทศบาล,ใต้,60.6,พันคน,สำนักงานสถิติแห่งชาติ
2568,มัธยมศึกษาตอนปลาย สายวิชาการศึกษา,ไตรมาส 3,5618,เขตเทศบาล,ใต้,0.9,พันคน,สำนักงานสถิติแห่งชาติ
2568,อุดมศึกษา สายวิชาการ,ไตรมาส 3,5619,เขตเทศบาล,ใต้,316.7,พันคน,สำนักงานสถิติแห่งชาติ
2568,อุดมศึกษา สายวิชาชีพ,ไตรมาส 3,5620,เขตเทศบาล,ใต้,107.5,พันคน,สำนักงานสถิติแห่งชาติ
2568,อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 3,5621,เขตเทศบาล,ใต้,43.0,พันคน,สำนักงานสถิติแห่งชาติ
2568,อื่น ๆ,ไตรมาส 3,5622,เขตเทศบาล,ใต้,1.2,พันคน,สำนักงานสถิติแห่งชาติ
2568,ไม่ทราบ,ไตรมาส 3,5623,เขตเทศบาล,ใต้,26.2,พันคน,สำนักงานสถิติแห่งชาติ
2568,ไม่มีการศึกษา,ไตรมาส 3,5624,นอกเขตเทศบาล,ใต้,23.5,พันคน,สำนักงานสถิติแห่งชาติ
2568,ต่ำกว่าประถมศึกษา,ไตรมาส 3,5625,นอกเขตเทศบาล,ใต้,339.5,พันคน,สำนักงานสถิติแห่งชาติ
2568,ประถมศึกษา,ไตรมาส 3,5626,นอกเขตเทศบาล,ใต้,688.7,พันคน,สำนักงานสถิติแห่งชาติ
2568,มัธยมศึกษาตอนต้น,ไตรมาส 3,5627,นอกเขตเทศบาล,ใต้,540.4,พันคน,สำนักงานสถิติแห่งชาติ
2568,มัธยมศึกษาตอนปลาย สายสามัญ,ไตรมาส 3,5628,นอกเขตเทศบาล,ใต้,469.1,พันคน,สำนักงานสถิติแห่งชาติ
2568,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา,ไตรมาส 3,5629,นอกเขตเทศบาล,ใต้,95.7,พันคน,สำนักงานสถิติแห่งชาติ
2568,มัธยมศึกษาตอนปลาย สายวิชาการศึกษา,ไตรมาส 3,5630,นอกเขตเทศบาล,ใต้,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2568,อุดมศึกษา สายวิชาการ,ไตรมาส 3,5631,นอกเขตเทศบาล,ใต้,382.2,พันคน,สำนักงานสถิติแห่งชาติ
2568,อุดมศึกษา สายวิชาชีพ,ไตรมาส 3,5632,นอกเขตเทศบาล,ใต้,180.0,พันคน,สำนักงานสถิติแห่งชาติ
2568,อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 3,5633,นอกเขตเทศบาล,ใต้,68.6,พันคน,สำนักงานสถิติแห่งชาติ
2568,อื่น ๆ,ไตรมาส 3,5634,นอกเขตเทศบาล,ใต้,1.7,พันคน,สำนักงานสถิติแห่งชาติ
2568,ไม่ทราบ,ไตรมาส 3,5635,นอกเขตเทศบาล,ใต้,30.8,พันคน,สำนักงานสถิติแห่งชาติ
2568,ไม่มีการศึกษา,ไตรมาส 3,5636,เขตเทศบาล,ใต้ชายแดน,4.4,พันคน,สำนักงานสถิติแห่งชาติ
2568,ต่ำกว่าประถมศึกษา,ไตรมาส 3,5637,เขตเทศบาล,ใต้ชายแดน,12.8,พันคน,สำนักงานสถิติแห่งชาติ
2568,ประถมศึกษา,ไตรมาส 3,5638,เขตเทศบาล,ใต้ชายแดน,44.6,พันคน,สำนักงานสถิติแห่งชาติ
2568,มัธยมศึกษาตอนต้น,ไตรมาส 3,5639,เขตเทศบาล,ใต้ชายแดน,29.6,พันคน,สำนักงานสถิติแห่งชาติ
2568,มัธยมศึกษาตอนปลาย สายสามัญ,ไตรมาส 3,5640,เขตเทศบาล,ใต้ชายแดน,36.9,พันคน,สำนักงานสถิติแห่งชาติ
2568,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา,ไตรมาส 3,5641,เขตเทศบาล,ใต้ชายแดน,3.5,พันคน,สำนักงานสถิติแห่งชาติ
2568,อุดมศึกษา สายวิชาการ,ไตรมาส 3,5642,เขตเทศบาล,ใต้ชายแดน,40.9,พันคน,สำนักงานสถิติแห่งชาติ
2568,อุดมศึกษา สายวิชาชีพ,ไตรมาส 3,5643,เขตเทศบาล,ใต้ชายแดน,9.5,พันคน,สำนักงานสถิติแห่งชาติ
2568,อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 3,5644,เขตเทศบาล,ใต้ชายแดน,10.6,พันคน,สำนักงานสถิติแห่งชาติ
2568,อื่น ๆ,ไตรมาส 3,5645,เขตเทศบาล,ใต้ชายแดน,0.7,พันคน,สำนักงานสถิติแห่งชาติ
2568,ไม่มีการศึกษา,ไตรมาส 3,5646,นอกเขตเทศบาล,ใต้ชายแดน,26.2,พันคน,สำนักงานสถิติแห่งชาติ
2568,ต่ำกว่าประถมศึกษา,ไตรมาส 3,5647,นอกเขตเทศบาล,ใต้ชายแดน,61.7,พันคน,สำนักงานสถิติแห่งชาติ
2568,ประถมศึกษา,ไตรมาส 3,5648,นอกเขตเทศบาล,ใต้ชายแดน,283.0,พันคน,สำนักงานสถิติแห่งชาติ
2568,มัธยมศึกษาตอนต้น,ไตรมาส 3,5649,นอกเขตเทศบาล,ใต้ชายแดน,120.7,พันคน,สำนักงานสถิติแห่งชาติ
2568,มัธยมศึกษาตอนปลาย สายสามัญ,ไตรมาส 3,5650,นอกเขตเทศบาล,ใต้ชายแดน,141.9,พันคน,สำนักงานสถิติแห่งชาติ
2568,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา,ไตรมาส 3,5651,นอกเขตเทศบาล,ใต้ชายแดน,4.5,พันคน,สำนักงานสถิติแห่งชาติ
2568,อุดมศึกษา สายวิชาการ,ไตรมาส 3,5652,นอกเขตเทศบาล,ใต้ชายแดน,72.6,พันคน,สำนักงานสถิติแห่งชาติ
2568,อุดมศึกษา สายวิชาชีพ,ไตรมาส 3,5653,นอกเขตเทศบาล,ใต้ชายแดน,20.1,พันคน,สำนักงานสถิติแห่งชาติ
2568,อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 3,5654,นอกเขตเทศบาล,ใต้ชายแดน,31.7,พันคน,สำนักงานสถิติแห่งชาติ
2568,อื่น ๆ,ไตรมาส 3,5655,นอกเขตเทศบาล,ใต้ชายแดน,3.0,พันคน,สำนักงานสถิติแห่งชาติ
2568,ไม่มีการศึกษา,ไตรมาส 3,5656,เขตเทศบาล,ตะวันออก,38.7,พันคน,สำนักงานสถิติแห่งชาติ
2568,ต่ำกว่าประถมศึกษา,ไตรมาส 3,5657,เขตเทศบาล,ตะวันออก,99.0,พันคน,สำนักงานสถิติแห่งชาติ
2568,ประถมศึกษา,ไตรมาส 3,5658,เขตเทศบาล,ตะวันออก,312.0,พันคน,สำนักงานสถิติแห่งชาติ
2568,มัธยมศึกษาตอนต้น,ไตรมาส 3,5659,เขตเทศบาล,ตะวันออก,386.1,พันคน,สำนักงานสถิติแห่งชาติ
2568,มัธยมศึกษาตอนปลาย สายสามัญ,ไตรมาส 3,5660,เขตเทศบาล,ตะวันออก,397.7,พันคน,สำนักงานสถิติแห่งชาติ
2568,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา,ไตรมาส 3,5661,เขตเทศบาล,ตะวันออก,70.0,พันคน,สำนักงานสถิติแห่งชาติ
2568,มัธยมศึกษาตอนปลาย สายวิชาการศึกษา,ไตรมาส 3,5662,เขตเทศบาล,ตะวันออก,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2568,อุดมศึกษา สายวิชาการ,ไตรมาส 3,5663,เขตเทศบาล,ตะวันออก,262.0,พันคน,สำนักงานสถิติแห่งชาติ
2568,อุดมศึกษา สายวิชาชีพ,ไตรมาส 3,5664,เขตเทศบาล,ตะวันออก,169.6,พันคน,สำนักงานสถิติแห่งชาติ
