_id,particular,unit,year,month,source,value
572,ราคาไข่ไก่เบอร์คละที่เกษตรกรขายได้ รายเดือน,บาท,2568,ก.พ.,กรมปศุสัตว์,3.5
573,ราคาไข่ไก่เบอร์คละที่เกษตรกรขายได้ รายเดือน,บาท,2568,มี.ค.,กรมปศุสัตว์,3.2
574,ราคาไข่ไก่เบอร์คละที่เกษตรกรขายได้ รายเดือน,บาท,2568,เม.ย.,กรมปศุสัตว์,3.3
575,ราคาไข่ไก่เบอร์คละที่เกษตรกรขายได้ รายเดือน,บาท,2568,พ.ค.,กรมปศุสัตว์,3.6
576,ราคาไข่ไก่เบอร์คละที่เกษตรกรขายได้ รายเดือน,บาท,2568,มิ.ย.,กรมปศุสัตว์,3.6
577,ราคาไข่ไก่เบอร์คละที่เกษตรกรขายได้ รายเดือน,บาท,2568,ก.ค.,กรมปศุสัตว์,3.6
578,ราคาไข่ไก่เบอร์คละที่เกษตรกรขายได้ รายเดือน,บาท,2568,ส.ค.,กรมปศุสัตว์,3.6
579,ราคาไข่ไก่เบอร์คละที่เกษตรกรขายได้ รายเดือน,บาท,2568,ก.ย.,กรมปศุสัตว์,3.6
580,ราคาไข่ไก่เบอร์คละที่เกษตรกรขายได้ รายเดือน,บาท,2568,ต.ค.,กรมปศุสัตว์,3.45
581,ราคาไข่ไก่เบอร์คละที่เกษตรกรขายได้ รายเดือน,บาท,2568,พ.ย.,กรมปศุสัตว์,3.2
582,ราคาโคเนื้อ,บาท,2562,ม.ค.,กรมปศุสัตว์,89.97
583,ราคาโคเนื้อ,บาท,2562,ก.พ.,กรมปศุสัตว์,93.37
584,ราคาโคเนื้อ,บาท,2562,มี.ค.,กรมปศุสัตว์,93.77
585,ราคาโคเนื้อ,บาท,2562,เม.ย.,กรมปศุสัตว์,93.78
586,ราคาโคเนื้อ,บาท,2562,พ.ค.,กรมปศุสัตว์,93.69
587,ราคาโคเนื้อ,บาท,2562,มิ.ย.,กรมปศุสัตว์,93.87
588,ราคาโคเนื้อ,บาท,2562,ก.ค.,กรมปศุสัตว์,94.28
589,ราคาโคเนื้อ,บาท,2562,ส.ค.,กรมปศุสัตว์,94.26
590,ราคาโคเนื้อ,บาท,2562,ก.ย.,กรมปศุสัตว์,92.82
591,ราคาโคเนื้อ,บาท,2562,ต.ค.,กรมปศุสัตว์,92.28
592,ราคาโคเนื้อ,บาท,2562,พ.ย.,กรมปศุสัตว์,91.68
593,ราคาโคเนื้อ,บาท,2562,ธ.ค.,กรมปศุสัตว์,92.4
594,ราคาโคเนื้อ,บาท,2563,ม.ค.,กรมปศุสัตว์,91.99
595,ราคาโคเนื้อ,บาท,2563,ก.พ.,กรมปศุสัตว์,91.92
596,ราคาโคเนื้อ,บาท,2563,มี.ค.,กรมปศุสัตว์,91.56
597,ราคาโคเนื้อ,บาท,2563,เม.ย.,กรมปศุสัตว์,92.44
598,ราคาโคเนื้อ,บาท,2563,พ.ค.,กรมปศุสัตว์,92.34
599,ราคาโคเนื้อ,บาท,2563,มิ.ย.,กรมปศุสัตว์,92.52
600,ราคาโคเนื้อ,บาท,2563,ก.ค.,กรมปศุสัตว์,93.0
601,ราคาโคเนื้อ,บาท,2563,ส.ค.,กรมปศุสัตว์,92.8
602,ราคาโคเนื้อ,บาท,2563,ก.ย.,กรมปศุสัตว์,92.77
603,ราคาโคเนื้อ,บาท,2563,ต.ค.,กรมปศุสัตว์,92.92
604,ราคาโคเนื้อ,บาท,2563,พ.ย.,กรมปศุสัตว์,93.19
605,ราคาโคเนื้อ,บาท,2563,ธ.ค.,กรมปศุสัตว์,93.18
606,ราคาโคเนื้อ,บาท,2564,ม.ค.,กรมปศุสัตว์,92.91
607,ราคาโคเนื้อ,บาท,2564,ก.พ.,กรมปศุสัตว์,93.47
608,ราคาโคเนื้อ,บาท,2564,มี.ค.,กรมปศุสัตว์,93.63
609,ราคาโคเนื้อ,บาท,2564,เม.ย.,กรมปศุสัตว์,93.75
610,ราคาโคเนื้อ,บาท,2564,พ.ค.,กรมปศุสัตว์,93.47
611,ราคาโคเนื้อ,บาท,2564,มิ.ย.,กรมปศุสัตว์,93.62
612,ราคาโคเนื้อ,บาท,2564,ก.ค.,กรมปศุสัตว์,93.37
613,ราคาโคเนื้อ,บาท,2564,ส.ค.,กรมปศุสัตว์,93.71
614,ราคาโคเนื้อ,บาท,2564,ก.ย.,กรมปศุสัตว์,93.79
615,ราคาโคเนื้อ,บาท,2564,ต.ค.,กรมปศุสัตว์,93.46
616,ราคาโคเนื้อ,บาท,2564,พ.ย.,กรมปศุสัตว์,93.42
617,ราคาโคเนื้อ,บาท,2564,ธ.ค.,กรมปศุสัตว์,93.42
618,ราคาโคเนื้อ,บาท,2565,ม.ค.,กรมปศุสัตว์,94.52
619,ราคาโคเนื้อ,บาท,2565,ก.พ.,กรมปศุสัตว์,95.03
620,ราคาโคเนื้อ,บาท,2565,มี.ค.,กรมปศุสัตว์,94.56
621,ราคาโคเนื้อ,บาท,2565,เม.ย.,กรมปศุสัตว์,94.4
622,ราคาโคเนื้อ,บาท,2565,พ.ค.,กรมปศุสัตว์,94.24
623,ราคาโคเนื้อ,บาท,2565,มิ.ย.,กรมปศุสัตว์,94.42
624,ราคาโคเนื้อ,บาท,2565,ก.ค.,กรมปศุสัตว์,94.03
625,ราคาโคเนื้อ,บาท,2565,ส.ค.,กรมปศุสัตว์,94.08
626,ราคาโคเนื้อ,บาท,2565,ก.ย.,กรมปศุสัตว์,94.81
627,ราคาโคเนื้อ,บาท,2565,ต.ค.,กรมปศุสัตว์,94.61
628,ราคาโคเนื้อ,บาท,2565,พ.ย.,กรมปศุสัตว์,94.5
629,ราคาโคเนื้อ,บาท,2565,ธ.ค.,กรมปศุสัตว์,94.41
630,ราคาโคเนื้อ,บาท,2566,ม.ค.,กรมปศุสัตว์,88.14
631,ราคาโคเนื้อ,บาท,2566,ก.พ.,กรมปศุสัตว์,87.02
632,ราคาโคเนื้อ,บาท,2566,มี.ค.,กรมปศุสัตว์,86.52
633,ราคาโคเนื้อ,บาท,2566,เม.ย.,กรมปศุสัตว์,85.54
634,ราคาโคเนื้อ,บาท,2566,พ.ค.,กรมปศุสัตว์,84.35
635,ราคาโคเนื้อ,บาท,2566,มิ.ย.,กรมปศุสัตว์,84.75
636,ราคาโคเนื้อ,บาท,2566,ก.ค.,กรมปศุสัตว์,84.83
637,ราคาโคเนื้อ,บาท,2566,ส.ค.,กรมปศุสัตว์,84.49
638,ราคาโคเนื้อ,บาท,2566,ก.ย.,กรมปศุสัตว์,84.58
639,ราคาโคเนื้อ,บาท,2566,ต.ค.,กรมปศุสัตว์,84.43
640,ราคาโคเนื้อ,บาท,2566,พ.ย.,กรมปศุสัตว์,84.18
641,ราคาโคเนื้อ,บาท,2566,ธ.ค.,กรมปศุสัตว์,81.16
642,ราคาโคเนื้อ,บาท,2567,ม.ค.,กรมปศุสัตว์,79.6
643,ราคาโคเนื้อ,บาท,2567,ก.พ.,กรมปศุสัตว์,79.27
644,ราคาโคเนื้อ,บาท,2567,มี.ค.,กรมปศุสัตว์,77.98
645,ราคาโคเนื้อ,บาท,2567,เม.ย.,กรมปศุสัตว์,76.44
646,ราคาโคเนื้อ,บาท,2567,พ.ค.,กรมปศุสัตว์,78.05
647,ราคาโคเนื้อ,บาท,2567,มิ.ย.,กรมปศุสัตว์,75.88
648,ราคาโคเนื้อ,บาท,2567,ก.ค.,กรมปศุสัตว์,76.93
649,ราคาโคเนื้อ,บาท,2567,ส.ค.,กรมปศุสัตว์,76.0
650,ราคาโคเนื้อ,บาท,2567,ก.ย.,กรมปศุสัตว์,73.4
651,ราคาโคเนื้อ,บาท,2567,ต.ค.,กรมปศุสัตว์,68.82
652,ราคาโคเนื้อ,บาท,2567,พ.ย.,กรมปศุสัตว์,69.27
653,ราคาโคเนื้อ,บาท,2567,ธ.ค.,กรมปศุสัตว์,68.16
654,ราคาโคเนื้อ,บาท,2568,ม.ค.,กรมปศุสัตว์,67.8
655,ราคาโคเนื้อ,บาท,2568,ก.พ.,กรมปศุสัตว์,68.57
656,ราคาโคเนื้อ,บาท,2568,มี.ค.,กรมปศุสัตว์,66.74
657,ราคาโคเนื้อ,บาท,2568,เม.ย.,กรมปศุสัตว์,65.7
658,ราคาโคเนื้อ,บาท,2568,พ.ค.,กรมปศุสัตว์,65.47
659,ราคาโคเนื้อ,บาท,2568,มิ.ย.,กรมปศุสัตว์,64.49
660,ราคาโคเนื้อ,บาท,2568,ก.ค.,กรมปศุสัตว์,65.55
661,ราคาโคเนื้อ,บาท,2568,ส.ค.,กรมปศุสัตว์,66.05
662,ราคาโคเนื้อ,บาท,2568,ก.ย.,กรมปศุสัตว์,64.1
663,ราคาโคเนื้อ,บาท,2568,ต.ค.,กรมปศุสัตว์,62.88
664,ราคาโคเนื้อ,บาท,2568,พ.ย.,กรมปศุสัตว์,63.75
