จำนวน,กลุ่มอายุ,_id,ปี,เพศ,จังหวัด,ประเภทแรงงาน,หน่วย
33502,25 - 29,42472,2567,ชาย,นครราชสีมา,แรงงานในระบบ,คน
35888,30 - 34,42473,2567,ชาย,นครราชสีมา,แรงงานในระบบ,คน
30154,35 - 39,42474,2567,ชาย,นครราชสีมา,แรงงานในระบบ,คน
32684,40 - 44,42475,2567,ชาย,นครราชสีมา,แรงงานในระบบ,คน
18829,45 - 49,42476,2567,ชาย,นครราชสีมา,แรงงานในระบบ,คน
31648,50 - 54,42477,2567,ชาย,นครราชสีมา,แรงงานในระบบ,คน
19600,55 - 59,42478,2567,ชาย,นครราชสีมา,แรงงานในระบบ,คน
7591,60 ปีขึ้นไป,42479,2567,ชาย,นครราชสีมา,แรงงานในระบบ,คน
944,15 - 19,42480,2567,หญิง,นครราชสีมา,แรงงานในระบบ,คน
43483,20 - 24,42481,2567,หญิง,นครราชสีมา,แรงงานในระบบ,คน
62880,25 - 29,42482,2567,หญิง,นครราชสีมา,แรงงานในระบบ,คน
30564,30 - 34,42483,2567,หญิง,นครราชสีมา,แรงงานในระบบ,คน
20292,35 - 39,42484,2567,หญิง,นครราชสีมา,แรงงานในระบบ,คน
31271,40 - 44,42485,2567,หญิง,นครราชสีมา,แรงงานในระบบ,คน
30087,45 - 49,42486,2567,หญิง,นครราชสีมา,แรงงานในระบบ,คน
24661,50 - 54,42487,2567,หญิง,นครราชสีมา,แรงงานในระบบ,คน
17306,55 - 59,42488,2567,หญิง,นครราชสีมา,แรงงานในระบบ,คน
5337,60 ปีขึ้นไป,42489,2567,หญิง,นครราชสีมา,แรงงานในระบบ,คน
10973,15 - 19,42490,2567,ชาย,นครราชสีมา,แรงงานนอกระบบ,คน
27946,20 - 24,42491,2567,ชาย,นครราชสีมา,แรงงานนอกระบบ,คน
44738,25 - 29,42492,2567,ชาย,นครราชสีมา,แรงงานนอกระบบ,คน
25967,30 - 34,42493,2567,ชาย,นครราชสีมา,แรงงานนอกระบบ,คน
18356,35 - 39,42494,2567,ชาย,นครราชสีมา,แรงงานนอกระบบ,คน
32624,40 - 44,42495,2567,ชาย,นครราชสีมา,แรงงานนอกระบบ,คน
39874,45 - 49,42496,2567,ชาย,นครราชสีมา,แรงงานนอกระบบ,คน
54337,50 - 54,42497,2567,ชาย,นครราชสีมา,แรงงานนอกระบบ,คน
59167,55 - 59,42498,2567,ชาย,นครราชสีมา,แรงงานนอกระบบ,คน
114296,60 ปีขึ้นไป,42499,2567,ชาย,นครราชสีมา,แรงงานนอกระบบ,คน
635,15 - 19,42500,2567,หญิง,นครราชสีมา,แรงงานนอกระบบ,คน
9126,20 - 24,42501,2567,หญิง,นครราชสีมา,แรงงานนอกระบบ,คน
9524,25 - 29,42502,2567,หญิง,นครราชสีมา,แรงงานนอกระบบ,คน
21841,30 - 34,42503,2567,หญิง,นครราชสีมา,แรงงานนอกระบบ,คน
11858,35 - 39,42504,2567,หญิง,นครราชสีมา,แรงงานนอกระบบ,คน
30033,40 - 44,42505,2567,หญิง,นครราชสีมา,แรงงานนอกระบบ,คน
38583,45 - 49,42506,2567,หญิง,นครราชสีมา,แรงงานนอกระบบ,คน
49623,50 - 54,42507,2567,หญิง,นครราชสีมา,แรงงานนอกระบบ,คน
58112,55 - 59,42508,2567,หญิง,นครราชสีมา,แรงงานนอกระบบ,คน
84579,60 ปีขึ้นไป,42509,2567,หญิง,นครราชสีมา,แรงงานนอกระบบ,คน
4862,15 - 19,42510,2567,ชาย,บุรีรัมย์,แรงงานนอกระบบ,คน
35657,20 - 24,42511,2567,ชาย,บุรีรัมย์,แรงงานนอกระบบ,คน
38866,25 - 29,42512,2567,ชาย,บุรีรัมย์,แรงงานนอกระบบ,คน
31638,30 - 34,42513,2567,ชาย,บุรีรัมย์,แรงงานนอกระบบ,คน
22845,35 - 39,42514,2567,ชาย,บุรีรัมย์,แรงงานนอกระบบ,คน
25117,40 - 44,42515,2567,ชาย,บุรีรัมย์,แรงงานนอกระบบ,คน
33037,45 - 49,42516,2567,ชาย,บุรีรัมย์,แรงงานนอกระบบ,คน
39487,50 - 54,42517,2567,ชาย,บุรีรัมย์,แรงงานนอกระบบ,คน
44176,55 - 59,42518,2567,ชาย,บุรีรัมย์,แรงงานนอกระบบ,คน
75583,60 ปีขึ้นไป,42519,2567,ชาย,บุรีรัมย์,แรงงานนอกระบบ,คน
1165,15 - 19,42520,2567,หญิง,บุรีรัมย์,แรงงานนอกระบบ,คน
15628,20 - 24,42521,2567,หญิง,บุรีรัมย์,แรงงานนอกระบบ,คน
27444,25 - 29,42522,2567,หญิง,บุรีรัมย์,แรงงานนอกระบบ,คน
27417,30 - 34,42523,2567,หญิง,บุรีรัมย์,แรงงานนอกระบบ,คน
21126,35 - 39,42524,2567,หญิง,บุรีรัมย์,แรงงานนอกระบบ,คน
23571,40 - 44,42525,2567,หญิง,บุรีรัมย์,แรงงานนอกระบบ,คน
36276,45 - 49,42526,2567,หญิง,บุรีรัมย์,แรงงานนอกระบบ,คน
39811,50 - 54,42527,2567,หญิง,บุรีรัมย์,แรงงานนอกระบบ,คน
37942,55 - 59,42528,2567,หญิง,บุรีรัมย์,แรงงานนอกระบบ,คน
57142,60 ปีขึ้นไป,42529,2567,หญิง,บุรีรัมย์,แรงงานนอกระบบ,คน
931,15 - 19,42530,2567,ชาย,บุรีรัมย์,แรงงานในระบบ,คน
7173,20 - 24,42531,2567,ชาย,บุรีรัมย์,แรงงานในระบบ,คน
13363,25 - 29,42532,2567,ชาย,บุรีรัมย์,แรงงานในระบบ,คน
9248,30 - 34,42533,2567,ชาย,บุรีรัมย์,แรงงานในระบบ,คน
6502,35 - 39,42534,2567,ชาย,บุรีรัมย์,แรงงานในระบบ,คน
7663,40 - 44,42535,2567,ชาย,บุรีรัมย์,แรงงานในระบบ,คน
8150,45 - 49,42536,2567,ชาย,บุรีรัมย์,แรงงานในระบบ,คน
7140,50 - 54,42537,2567,ชาย,บุรีรัมย์,แรงงานในระบบ,คน
8222,55 - 59,42538,2567,ชาย,บุรีรัมย์,แรงงานในระบบ,คน
5311,60 ปีขึ้นไป,42539,2567,ชาย,บุรีรัมย์,แรงงานในระบบ,คน
534,15 - 19,42540,2567,หญิง,บุรีรัมย์,แรงงานในระบบ,คน
7916,20 - 24,42541,2567,หญิง,บุรีรัมย์,แรงงานในระบบ,คน
12257,25 - 29,42542,2567,หญิง,บุรีรัมย์,แรงงานในระบบ,คน
13835,30 - 34,42543,2567,หญิง,บุรีรัมย์,แรงงานในระบบ,คน
3731,35 - 39,42544,2567,หญิง,บุรีรัมย์,แรงงานในระบบ,คน
5982,40 - 44,42545,2567,หญิง,บุรีรัมย์,แรงงานในระบบ,คน
8661,45 - 49,42546,2567,หญิง,บุรีรัมย์,แรงงานในระบบ,คน
6510,50 - 54,42547,2567,หญิง,บุรีรัมย์,แรงงานในระบบ,คน
3541,55 - 59,42548,2567,หญิง,บุรีรัมย์,แรงงานในระบบ,คน
562,60 ปีขึ้นไป,42549,2567,หญิง,บุรีรัมย์,แรงงานในระบบ,คน
3931,15 - 19,42550,2567,ชาย,บุรีรัมย์,แรงงานนอกระบบ,คน
28484,20 - 24,42551,2567,ชาย,บุรีรัมย์,แรงงานนอกระบบ,คน
25503,25 - 29,42552,2567,ชาย,บุรีรัมย์,แรงงานนอกระบบ,คน
22390,30 - 34,42553,2567,ชาย,บุรีรัมย์,แรงงานนอกระบบ,คน
16343,35 - 39,42554,2567,ชาย,บุรีรัมย์,แรงงานนอกระบบ,คน
17454,40 - 44,42555,2567,ชาย,บุรีรัมย์,แรงงานนอกระบบ,คน
24888,45 - 49,42556,2567,ชาย,บุรีรัมย์,แรงงานนอกระบบ,คน
32347,50 - 54,42557,2567,ชาย,บุรีรัมย์,แรงงานนอกระบบ,คน
35954,55 - 59,42558,2567,ชาย,บุรีรัมย์,แรงงานนอกระบบ,คน
70272,60 ปีขึ้นไป,42559,2567,ชาย,บุรีรัมย์,แรงงานนอกระบบ,คน
631,15 - 19,42560,2567,หญิง,บุรีรัมย์,แรงงานนอกระบบ,คน
7712,20 - 24,42561,2567,หญิง,บุรีรัมย์,แรงงานนอกระบบ,คน
15188,25 - 29,42562,2567,หญิง,บุรีรัมย์,แรงงานนอกระบบ,คน
13581,30 - 34,42563,2567,หญิง,บุรีรัมย์,แรงงานนอกระบบ,คน
17396,35 - 39,42564,2567,หญิง,บุรีรัมย์,แรงงานนอกระบบ,คน
17589,40 - 44,42565,2567,หญิง,บุรีรัมย์,แรงงานนอกระบบ,คน
27615,45 - 49,42566,2567,หญิง,บุรีรัมย์,แรงงานนอกระบบ,คน
