วันที่หมดอายุ,_id,เลขที่การรับรอง,บริษัท,ลำดับ,วันที่รับรอง,จังหวัด
--,412,GI(E) 1-1393,บริษัท ตะวันออกบรรจุภัณฑ์ จำกัด,412,2567-01-25T00:00:00,ชลบุรี
--,413,GI(E) 1-1394,บริษัท ไทยโทมาโด จำกัด,413,2567-01-25T00:00:00,ชลบุรี
--,414,GI(E) 1-1395,ช.วัฒนา,414,2567-01-25T00:00:00,ชลบุรี
--,415,GI(E) 1-1396,ธนนท์,415,2567-01-25T00:00:00,ชลบุรี
--,416,GI(E) 1-1397,บริษัท ผลิตภัณฑ์คอนกรีตชลบุรี จำกัด (มหาชน),416,2567-01-25T00:00:00,ชลบุรี
--,417,GI(E) 1-1398,บริษัท กันยงโลหะกิจ จำกัด,417,2567-01-25T00:00:00,ชลบุรี
--,418,GI(E) 1-1399,บริษัท เอ็มไพร์ สตีล จำกัด,418,2567-01-25T00:00:00,ชลบุรี
--,419,GI(E) 1-1400,บริษัท เอส.เอส.พี.บูรพา (2005) จำกัด,419,2567-01-25T00:00:00,ชลบุรี
--,420,GI(E) 1-1401,บริษัท เอสซีจี โลจิสติกส์ แมนเนจเม้นท์ จำกัด,420,2567-01-25T00:00:00,ชลบุรี
--,421,GI(E) 1-1402,บริษัท เทพนัสบดินทร์ วิศวการ จำกัด,421,2567-01-25T00:00:00,ชลบุรี
--,422,GI(E) 1-1403,ซีซี.คอนกรีต,422,2567-01-25T00:00:00,ชลบุรี
--,423,GI(E) 1-1404,บริษัท แอ๊พพลายด์แมชีนเนอรี่ จำกัด,423,2567-01-25T00:00:00,ชลบุรี
--,424,GI(E) 1-1405,บริษัท ชลบุรีอีซูซุเซลส์ จำกัด,424,2567-01-25T00:00:00,ชลบุรี
--,425,GI(E) 1-1406,บริษัท โปลิโฟม สุวรรณภูมิ จำกัด (สาขา 1),425,2567-01-25T00:00:00,ชลบุรี
--,426,GI(E) 1-1407,บริษัท นิวคอนกรีต จำกัด,426,2567-01-25T00:00:00,ชลบุรี
--,427,GI(E) 1-1408,บริษัท มีดทอง จำกัด,427,2567-01-25T00:00:00,ชลบุรี
--,428,GI(E) 1-1409,บริษัท เอสซีจี รูฟฟิ่ง จำกัด,428,2567-01-25T00:00:00,ชลบุรี
--,429,GI(E) 1-1410,บริษัท ยูเอ็มซีเม็ททอล จำกัด,429,2567-01-25T00:00:00,ชลบุรี
--,430,GI(E) 1-1411,ทวีสิน,430,2567-01-25T00:00:00,ชลบุรี
--,431,GI(E) 1-1412,บริษัท โอ เอส ทูล (ประเทศไทย) จำกัด,431,2567-01-25T00:00:00,ชลบุรี
--,432,GI(E) 1-1413,บริษัท สหกลและบริการศรีราชา จำกัด,432,2567-01-25T00:00:00,ชลบุรี
--,433,GI(E) 1-1414,ธรรมเจริญ,433,2567-01-25T00:00:00,ชลบุรี
--,434,GI(E) 1-1415,บริษัท สหวิศว์หล่อโลหะ จำกัด,434,2567-01-25T00:00:00,ชลบุรี
--,435,GI(E) 1-1416,บริษัท ศรีราชาคอนสตรัคชั่น จำกัด (มหาชน),435,2567-01-25T00:00:00,ชลบุรี
--,436,GI(E) 1-1417,บริษัท แอร์โรว์ ซินดิเคท จำกัด (มหาชน),436,2567-01-25T00:00:00,ชลบุรี
--,437,GI(E) 1-1418,บริษัท ซีบีไอ (ประเทศไทย) จำกัด,437,2567-01-25T00:00:00,ชลบุรี
--,438,GI(E) 1-1419,อู่ทวีการช่าง,438,2567-01-25T00:00:00,ชลบุรี
--,439,GI(E) 1-1420,บริษัท ปูนซีเมนต์ไทย (แก่งคอย) จำกัด (โรงงานมอร์ตาร์บ้านบึง),439,2567-01-25T00:00:00,ชลบุรี
--,440,GI(E) 1-1421,บริษัท เอ็มไพร์ บาร์มิลล์ จำกัด,440,2567-01-25T00:00:00,ชลบุรี
--,441,GI(E) 1-1422,บริษัท อู่เสรีชัย จำกัด,441,2567-01-25T00:00:00,ชลบุรี
--,442,GI(E) 1-1423,บริษัท อัลฟาคาสท์ จำกัด,442,2567-01-25T00:00:00,ชลบุรี
--,443,GI(E) 1-1424,บริษัท ทวีชัยอุตสาหกรรมเหล็ก จำกัด,443,2567-01-25T00:00:00,ชลบุรี
--,444,GI(E) 1-1425,บริษัท ซัมวอน โมลด์ (ไทยแลนด์) จำกัด,444,2567-01-25T00:00:00,ชลบุรี
--,445,GI(E) 1-1426,บริษัท ไท้เฮงการช่างและการหล่อ (1959) จำกัด,445,2567-01-25T00:00:00,ชลบุรี
--,446,GI(E) 1-1427,บริษัท ชลบุรีเมืองทอง จำกัด,446,2567-01-25T00:00:00,ชลบุรี
--,447,GI(E) 1-1428,บริษัท ทีเอ ออโตโมทีฟ พาร์ท (ประเทศไทย) จำกัด,447,2567-01-25T00:00:00,ชลบุรี
--,448,GI(E) 1-1429,บริษัท ฤทธา จำกัด,448,2567-01-25T00:00:00,ชลบุรี
--,449,GI(E) 1-1430,บริษัท ศรีไทยโมลด์ส จำกัด,449,2567-01-25T00:00:00,ชลบุรี
--,450,GI(E) 1-1431,บริษัท ฟูห์เรอร์ ไวร์ แอนด์ เคเบิ้ล จำกัด,450,2567-01-25T00:00:00,ชลบุรี
--,451,GI(E) 1-1432,บริษัท นวกาญจน์โลหะชลบุรี จำกัด,451,2567-01-25T00:00:00,ชลบุรี
--,452,GI(E) 1-1433,บริษัท ที.เอส.เค.เอนจิเนียริ่ง จำกัด,452,2567-01-25T00:00:00,ชลบุรี
--,453,GI(E) 1-1434,มานะแทรคเตอร์,453,2567-01-25T00:00:00,ชลบุรี
--,454,GI(E) 1-1435,บริษัท โรงงาน ส.ส่งเสริม จำกัด,454,2567-01-25T00:00:00,ชลบุรี
--,455,GI(E) 1-1436,บริษัท เฮกวาง (ประเทศไทย) จำกัด,455,2567-01-25T00:00:00,ชลบุรี
--,456,GI(E) 1-1437,บริษัท ซีล คอนโทรล (ประเทศไทย) จำกัด,456,2567-01-25T00:00:00,ชลบุรี
--,457,GI(E) 1-1438,บริษัท ไทย ฟิวเจอร์ เอ็นเนอร์ยี จำกัด,457,2567-01-25T00:00:00,ชลบุรี
--,458,GI(E) 1-1439,บริษัท ซี ออน ท๊อป จำกัด,458,2567-01-25T00:00:00,ชลบุรี
--,459,GI(E) 1-1440,บริษัท ทะเลทอง แฟคตอรี่ จำกัด,459,2567-01-25T00:00:00,ชลบุรี
--,460,GI(E) 1-1441,บริษัท เทคแมน อิเล็คทรอนิคส์ (ประเทศไทย) จำกัด,460,2567-01-25T00:00:00,ชลบุรี
--,461,GI(E) 1-1442,บริษัท เพ็ญศิริ สตีล อินดัสตรีส์ จำกัด,461,2567-01-25T00:00:00,ชลบุรี
--,462,GI(E) 1-1443,บริษัท ไทย เอเทค โซลูชั่น จำกัด,462,2567-01-25T00:00:00,ชลบุรี
--,463,GI(E) 1-1444,บริษัท สหยูเนี่ยน จำกัด (มหาชน),463,2567-01-25T00:00:00,ชลบุรี
--,464,GI(E) 1-1445,บริษัท ชินเฮือง จำกัด,464,2567-01-25T00:00:00,ชลบุรี
--,465,GI(E) 1-1446,บริษัท ซีท โบ๊ต จำกัด,465,2567-01-25T00:00:00,ชลบุรี
--,466,GI(E) 1-1447,บริษัท ชลบุรี สเปเชียลสตีล กรุ๊ป จำกัด,466,2567-01-25T00:00:00,ชลบุรี
--,467,GI(E) 1-1448,บริษัท ชลบุรี สเปเชียล สตีล กรุ๊ป จำกัด,467,2567-01-25T00:00:00,ชลบุรี
--,468,GI(E) 1-1449,บริษัท ไทยออยล์ จำกัด (มหาชน),468,2567-01-25T00:00:00,ชลบุรี
--,469,GI(E) 1-1450,บริษัท อินดัสเตรียล วอเตอร์ รีซอร์ส แมนเนจเม้นท์ จำกัด,469,2567-01-25T00:00:00,ชลบุรี
--,470,GI(E) 1-1451,บริษัท ดองมิน (ไทยแลนด์) จำกัด,470,2567-01-25T00:00:00,ชลบุรี
--,471,GI(E) 1-1452,บริษัท ที.ดี.เค อินดัสเตรียล จำกัด,471,2567-01-25T00:00:00,ชลบุรี
--,472,GI(E) 1-1453,บริษัท ไทยคิวบิค เทคโนโลยี่ จำกัด,472,2567-01-25T00:00:00,ชลบุรี
--,473,GI(E) 1-1454,บริษัท ไทยอีสเทิร์น ไบโอ พาวเวอร์ จำกัด,473,2567-01-25T00:00:00,ชลบุรี
--,474,GI(E) 1-1455,บริษัท ไทยอีสเทิร์น ไบโอ พาวเวอร์ จำกัด,474,2567-01-25T00:00:00,ชลบุรี
--,475,GI(E) 1-1456,บริษัท ชินเฮือง จำกัด,475,2567-01-25T00:00:00,ชลบุรี
--,476,GI(E) 1-1457,บริษัท เทเลอร์ อินดัสตรี้ จำกัด,476,2567-01-25T00:00:00,ชลบุรี
--,477,GI(E) 1-1458,บริษัท ไทยออยล์ จำกัด,477,2567-01-25T00:00:00,ชลบุรี
--,478,GI(E) 1-1459,บริษัท แซม พรีซิชั่น (ประเทศไทย) จำกัด,478,2567-01-25T00:00:00,ชลบุรี
--,479,GI(E) 1-1460,บริษัท วีแคร์ โลจิสติกส์ จำกัด,479,2567-01-25T00:00:00,ชลบุรี
--,480,GI(E) 1-1461,บริษัท เฟมเอ็นจิเนียริ่ง จำกัด,480,2567-01-25T00:00:00,ชลบุรี
--,481,GI(E) 1-1462,อ่างกลกลึง,481,2567-01-25T00:00:00,ชลบุรี
--,482,GI(E) 1-1463,สหพัฒนาการช่าง,482,2567-01-25T00:00:00,ชลบุรี
--,483,GI(E) 1-1464,สมชายพานิช,483,2567-01-25T00:00:00,ชลบุรี
--,484,GI(E) 1-1465,ประดิษฐ์การช่าง,484,2567-01-25T00:00:00,ชลบุรี
--,485,GI(E) 1-1466,นำเจริญการช่าง,485,2567-01-25T00:00:00,ชลบุรี
--,486,GI(E) 1-1467,บริษัท เจ้น ฟา อินดัสเทรียล จำกัด,486,2567-01-25T00:00:00,ชลบุรี
--,487,GI(E) 1-1468,บริษัท ไทยคอตตอน แมนูแฟคเตอร์ริ่ง จำกัด,487,2567-01-25T00:00:00,ชลบุรี
--,488,GI(E) 1-1469,บริษัท ฟู่ซุ่น สติ๊กเกอร์ จำกัด,488,2567-01-25T00:00:00,ชลบุรี
--,489,GI(E) 1-1470,บริษัท ไทยซีลีคอน แอ็คฮีชีฟเคมีคอล จำกัด,489,2567-01-25T00:00:00,ชลบุรี
--,490,GI(E) 1-1471,บริษัท สุขสมบูรณ์ น้ำมันปาล์ม จำกัด,490,2567-01-25T00:00:00,ชลบุรี
--,491,GI(E) 1-1472,บริษัท แคชชวล โฮม (ไทยแลนด์) จำกัด,491,2567-01-26T00:00:00,ชลบุรี
--,492,GI(E) 1-1473,บริษัท มอลเท็น เอเซีย โพลิเมอร์ โปรดักส์ จำกัด,492,2567-01-26T00:00:00,ชลบุรี
--,493,GI(E) 1-1474,อู่สมชายการช่าง,493,2567-01-26T00:00:00,ชลบุรี
--,494,GI(E) 1-1475,บริษัท ไทย ซิง ไฮโดรคาร์บอน จำกัด,494,2567-01-26T00:00:00,ชลบุรี
--,495,GI(E) 1-1476,โรงงานคอนกรีตผสมเสร็จหนองใหญ่,495,2567-01-26T00:00:00,ชลบุรี
--,496,GI(E) 1-1477,โรงงานคอนกรีตผสมเสร็จบ้านบึง,496,2567-01-26T00:00:00,ชลบุรี
--,497,GI(E) 1-1478,นายสมชาย ทรัพย์พิพัฒนา,497,2567-01-26T00:00:00,ชลบุรี
--,498,GI(E) 1-1479,บริษัท อาซาฮี จีเก็น แมนูแฟคเจอริ่ง จำกัด,498,2567-01-26T00:00:00,ชลบุรี
--,499,GI(E) 1-1480,บริษัท โรงน้ำแข็งเทพภูธร จำกัด,499,2567-01-26T00:00:00,ชลบุรี
--,500,GI(E) 1-1482,บริษัท หนองใหญ่คอนกรีต จำกัด,500,2567-01-26T00:00:00,ชลบุรี
--,501,GI(E) 1-1483,บ้านบึงการช่าง,501,2567-01-26T00:00:00,ชลบุรี
--,502,GI(E) 1-1484,โอฬารน้ำแข็งหลอด,502,2567-01-26T00:00:00,ชลบุรี
--,503,GI(E) 1-1485,บริษัท แซนด์ซอร์ จำกัด,503,2567-01-26T00:00:00,ชลบุรี
--,504,GI(E) 1-1486,บริษัท ซี เอ็ม เอช (ประเทศไทย) จำกัด,504,2567-01-26T00:00:00,ชลบุรี
--,505,GI(E) 1-1487,นายคมกฤช ฉลอง,505,2567-01-26T00:00:00,ชลบุรี
--,506,GI(E) 1-1488,โกเฮงชลบุรี,506,2567-01-26T00:00:00,ชลบุรี
--,507,GI(E) 1-1489,นายเอกพงศ์ ทองเปี่ยม,507,2567-01-26T00:00:00,ชลบุรี
--,508,GI(E) 1-1490,บริษัท พีเค 168 ซัพพลาย จำกัด,508,2567-01-26T00:00:00,ชลบุรี
--,509,GI(E) 1-1491,อนันต์การช่าง,509,2567-01-26T00:00:00,ชลบุรี
--,510,GI(E) 1-1492,บริษัท เค มูน ทอย จำกัด,510,2567-01-26T00:00:00,ชลบุรี
--,511,GI(E) 1-1493,บริษัท นัน รีไซเคิล จำกัด,511,2567-01-26T00:00:00,ชลบุรี
--,512,GI(E) 1-1494,อมรการช่าง,512,2567-01-26T00:00:00,ชลบุรี
--,513,GI(E) 1-1495,อู่เวชสวรรค์การาจ,513,2567-01-26T00:00:00,ชลบุรี
--,514,GI(E) 1-1496,บริษัท ณฐาภพ จำกัด,514,2567-01-26T00:00:00,ชลบุรี
--,515,GI(E) 1-1497,บริษัท ซินิเมจ แมคแคนิคอล จำกัด,515,2567-01-26T00:00:00,ชลบุรี
--,516,GI(E) 1-1498,บริษัท ซีโนแพ็ค จำกัด,516,2567-01-26T00:00:00,ชลบุรี
--,517,GI(E) 1-1508,บริษัท เอวีโอ เทอร์โบเวิร์ลด เอเซีย จำกัด,517,2567-01-26T00:00:00,ชลบุรี
--,518,GI(E) 1-1524,บริษัท ศรีรัตน์ แพ็คกิ้ง (1998) จำกัด,518,2567-01-26T00:00:00,ชลบุรี
--,519,GI(E) 1-1559,บริษัท เพทราเคม (ประเทศไทย) จำกัด,519,2567-01-26T00:00:00,ชลบุรี
--,520,GI(E) 1-1560,บริษัท วีแอล เน็ตเวอร์ค 1996 จำกัด,520,2567-01-26T00:00:00,ชลบุรี
--,521,GI(E) 1-1561,บริษัท อู่ ส.ทวีชัย จำกัด,521,2567-01-26T00:00:00,ชลบุรี
--,522,GI(E) 1-1562,ห้างหุ้นส่วนจำกัด ชลบุรี แอสฟัลท์ติกคอนกรีต,522,2567-01-26T00:00:00,ชลบุรี
--,523,GI(E) 1-1564,บริษัท โรงน้ำแข็งเทพภูธร จำกัด,523,2567-01-26T00:00:00,ชลบุรี
--,524,GI(E) 1-1565,บริษัท โคโทบูกิ เทค (ไทยแลนด์) จำกัด,524,2567-01-26T00:00:00,ชลบุรี
--,525,GI(E) 1-1573,บริษัท โตโยต้า อินเตอร์ยนต์ชลบุรี (1999) จำกัด,525,2567-01-26T00:00:00,ชลบุรี
--,526,GI(E) 1-1582,บริษัท ศรีฆเณศ อินเตอร์วู้ด จำกัด,526,2567-01-26T00:00:00,ชลบุรี
--,527,GI(E) 1-1585,บริษัท เอฟ อาร์ พี โปรดักส์ จำกัด,527,2567-01-26T00:00:00,ชลบุรี
--,528,GI(E) 1-1593,บริษัท พนมกรณ์ เมทัล จำกัด,528,2567-01-26T00:00:00,ชลบุรี
--,529,GI(E) 1-1594,บริษัท เฮง เฮง เฮง พลาสติก จำกัด,529,2567-01-26T00:00:00,ชลบุรี
--,530,GI(E) 1-1595,บริษัท พีเค พลัส พลาสติก จำกัด,530,2567-01-26T00:00:00,ชลบุรี
--,531,GI(E) 1-1596,บริษัท เค.เอส.มาสเตอร์ จำกัด,531,2567-01-26T00:00:00,ชลบุรี
--,532,GI(E) 1-1597,บริษัท โจเซฟ เทรดดิ้ง(1997) จำกัด,532,2567-01-26T00:00:00,ชลบุรี
--,533,GI(E) 1-1598,บริษัท อินเตอร์ชล จำกัด,533,2567-01-26T00:00:00,ชลบุรี
--,534,GI(E) 1-1599,บริษัท จี เอส อีเลคทรอนิคส์ เมทัล จำกัด,534,2567-01-26T00:00:00,ชลบุรี
--,535,GI(E) 1-1600,บริษัท เวสต์ แอ็บโซลูท จำกัด,535,2567-01-26T00:00:00,ชลบุรี
--,536,GI(E) 1-1601,นายสิทธิพงษ์ สุรกุล,536,2567-01-26T00:00:00,ชลบุรี
--,537,GI(E) 1-1602,บริษัท แอล.อาร์.ซี ไทยเมททอล จำกัด,537,2567-01-26T00:00:00,ชลบุรี
--,538,GI(E) 1-1603,บริษัท แอดเทค ดีไวซ์เซส (ประเทศไทย) จำกัด,538,2567-01-26T00:00:00,ชลบุรี
--,539,GI(E) 1-1604,บริษัท ไทย จิ้น เจ๋อ เซอร์เฟส ทรีสเม้นท์ จำกัด,539,2567-01-26T00:00:00,ชลบุรี
--,540,GI(E) 1-1605,บริษัท ภัควสุพันธ์ (หนึ่ง ซีฟู้ด) จำกัด,540,2567-01-26T00:00:00,ชลบุรี
--,541,GI(E) 1-1606,นายเอกพงษ์ พฤกษ์เพิ่มพูล,541,2567-01-26T00:00:00,ชลบุรี
--,542,GI(E) 1-1607,นายประทีป ฉัตรรัตนวุฒิ,542,2567-01-26T00:00:00,ชลบุรี
--,543,GI(E) 1-1608,นางสาวสลิษา คงอยู่,543,2567-01-26T00:00:00,ชลบุรี
--,544,GI(E) 1-1609,นายเดชา วิจิตรธนสกุล,544,2567-01-26T00:00:00,ชลบุรี
--,545,GI(E) 1-1610,บริษัท เตชะมา ชลบุรี จำกัด,545,2567-01-26T00:00:00,ชลบุรี
--,546,GI(E) 1-1611,บริษัท ทองคำบรรจง จำกัด,546,2567-01-26T00:00:00,ชลบุรี
--,547,GI(E) 1-1612,บริษัท เตชะมา ชลบุรี จำกัด,547,2567-01-26T00:00:00,ชลบุรี
--,548,GI(E) 1-1613,บริษัท เอฟพีที พลาสติก อินดัสตรี จำกัด,548,2567-01-26T00:00:00,ชลบุรี
--,549,GI(E) 1-1614,บริษัท เตชะมา ชลบุรี จำกัด,549,2567-01-26T00:00:00,ชลบุรี
--,550,GI(E) 1-1615,นายบุญธรรม ภารดี,550,2567-01-26T00:00:00,ชลบุรี
--,551,GI(E) 1-1616,ห้างหุ้นส่วนจำกัด จักรินทร์ เซอร์วิส,551,2567-01-26T00:00:00,ชลบุรี
--,552,GI(E) 1-1617,บริษัท โอเซกิ แอนด์ โรสวูด จำกัด,552,2567-01-26T00:00:00,ชลบุรี
--,553,GI(E) 1-1618,บริษัท ฟอร์มิ่ง โปร จำกัด,553,2567-01-26T00:00:00,ชลบุรี
--,554,GI(E) 1-1619,นายมงคล สว่างวงศ์,554,2567-01-26T00:00:00,ชลบุรี
--,555,GI(E) 1-1620,บริษัท ส.เกียรติเจริญ ค้าของเก่า จำกัด,555,2567-01-26T00:00:00,ชลบุรี
--,556,GI(E) 1-1621,สมปองอัดดอกยาง,556,2567-01-26T00:00:00,ชลบุรี
--,557,GI(E) 1-1622,ห้างหุ้นส่วนจำกัด อัญชลินทร์ 888,557,2567-01-26T00:00:00,ชลบุรี
--,558,GI(E) 1-1623,บริษัท ชนสิทธิ์คอนกรีต (2007) จำกัด,558,2567-01-26T00:00:00,ชลบุรี
--,559,GI(E) 1-1624,บริษัท ชนสิทธิ์ คอนกรีต (2007) จำกัด,559,2567-01-26T00:00:00,ชลบุรี
--,560,GI(E) 1-1625,บริษัท พี.เอส.ดี. คอนกรีตโปรดักส์ จำกัด,560,2567-01-26T00:00:00,ชลบุรี
--,561,GI(E) 1-1626,บริษัท โอ อาร์ ซี พรีเมียร์ จำกัด,561,2567-01-26T00:00:00,ชลบุรี
--,562,GI(E) 1-1627,นายทมรัตน์ ขาวเหลือง,562,2567-01-26T00:00:00,ชลบุรี
--,563,GI(E) 1-1628,นายทมรัตน์ ขาวเหลือง,563,2567-01-26T00:00:00,ชลบุรี
--,564,GI(E) 1-1629,บริษัท พาราแพ็คกิ้ง จำกัด,564,2567-01-26T00:00:00,ชลบุรี
--,565,GI(E) 1-1630,นางสาววันเพ็ญ จิตร์สม,565,2567-01-26T00:00:00,ชลบุรี
--,566,GI(E) 1-1631,บริษัท ดับบลิว.บี.เอส.เอ็นจิเนียริ่ง จำกัด,566,2567-01-26T00:00:00,ชลบุรี
--,567,GI(E) 1-1632,บริษัท ดาวัง พรีซิสชั่น เทคโนโลยี (ประเทศไทย) จำกัด,567,2567-01-26T00:00:00,ชลบุรี
--,568,GI(E) 1-1633,นายทนุธรรม ตันบูรณา,568,2567-01-26T00:00:00,ชลบุรี
--,569,GI(E) 1-1634,บริษัท ไจก้า เวส แมนเนจเม้นท์ จำกัด,569,2567-01-26T00:00:00,ชลบุรี
--,570,GI(E) 1-1635,บริษัท จีแอล ท็อป สโตน จำกัด,570,2567-01-26T00:00:00,ชลบุรี
--,571,GI(E) 1-1636,บริษัท เคมมิค วิซ จำกัด,571,2567-01-26T00:00:00,ชลบุรี
--,572,GI(E) 1-1637,บริษัท เอพี ยูไนเทค จำกัด,572,2567-01-26T00:00:00,ชลบุรี
--,573,GI(E) 1-1638,บริษัท เอพี ยูไนเทค จำกัด,573,2567-01-26T00:00:00,ชลบุรี
--,574,GI(E) 1-1639,บริษัท หินคม-เขาแหลม จำกัด,574,2567-01-26T00:00:00,ชลบุรี
--,575,GI(E) 1-1640,บริษัท เอ็ม อาร์ พี เอ็นจิเนียริ่ง จำกัด,575,2567-01-26T00:00:00,ชลบุรี
--,576,GI(E) 1-1641,บริษัท ไทยยูวอน อิเล็คทรอนิกส์ จำกัด,576,2567-01-26T00:00:00,ชลบุรี
--,577,GI(E) 1-1642,บริษัท ทรัพย์เจริญรุ่งเรืองสตีล จำกัด,577,2567-01-26T00:00:00,ชลบุรี
--,578,GI(E) 1-1643,มานะชัย,578,2567-01-26T00:00:00,ชลบุรี
--,579,GI(E) 1-1644,ห้างหุ้นส่วนจำกัด เค.เอช.รีไซเคิล,579,2567-01-27T00:00:00,ชลบุรี
--,580,GI(E) 1-1645,โกเฮงพัฒนารีไซเคิล,580,2567-01-27T00:00:00,ชลบุรี
--,581,GI(E) 1-1646,บริษัท ยิ้มชัยโย ทรานสปอร์ต จำกัด,581,2567-01-27T00:00:00,ชลบุรี
--,582,GI(E) 1-1647,บริษัท ที.เอ็ม.เค.เบสท์ กรีน มิราเคิล จำกัด,582,2567-01-27T00:00:00,ชลบุรี
--,583,GI(E) 1-1648,บริษัท กิจรุ่งโรจน์ เอ็นจิเนียริ่ง แอนด์ ซัพพลาย จำกัด,583,2567-01-27T00:00:00,ชลบุรี
--,584,GI(E) 1-1649,นายทวีชัย ภุชงควาริน,584,2567-01-27T00:00:00,ชลบุรี
--,585,GI(E) 1-1650,บริษัท ประสิทธิ์ผลแมชชีนเนอรี่ จำกัด,585,2567-01-27T00:00:00,ชลบุรี
--,586,GI(E) 1-1651,บริษัท สยามโกลบอลเอ็นจิเนียริ่ง จำกัด,586,2567-01-27T00:00:00,ชลบุรี
--,587,GI(E) 1-1652,บริษัท จินเชิง เทคโนโลยี จำกัด,587,2567-01-27T00:00:00,ชลบุรี
--,588,GI(E) 1-1653,บริษัท ซีเอฟที เอ็นจิเนียริ่ง จำกัด,588,2567-01-27T00:00:00,ชลบุรี
--,589,GI(E) 1-1654,บริษัท เอ็ม ดี เอส เทคโนโลยี จำกัด,589,2567-01-27T00:00:00,ชลบุรี
--,590,GI(E) 1-1655,บริษัท ศรีสหะเวิร์คช็อป จำกัด,590,2567-01-27T00:00:00,ชลบุรี
--,591,GI(E) 1-1656,ห้างหุ้นส่วนจำกัด ส.มณีการช่าง บายพาสชลบรี,591,2567-01-29T00:00:00,ชลบุรี
--,592,GI(E) 1-1657,บริษัท พี เอ็น ซี ผลิตภัณฑ์คอนกรีต จำกัด,592,2567-01-29T00:00:00,ชลบุรี
--,593,GI(E) 1-1658,บริษัท โค ไทย ซึงจิน อิเล็คทรอนิค จำกัด,593,2567-01-29T00:00:00,ชลบุรี
--,594,GI(E) 1-1659,บริษัท กนกเฟอร์นิเจอร์ แอนด์ เดคคอเรชั่น จำกัด,594,2567-01-29T00:00:00,ชลบุรี
--,595,GI(E) 1-1660,บริษัท รี เวสต์ แอนด์ เซอร์วิส จำกัด,595,2567-01-29T00:00:00,ชลบุรี
--,596,GI(E) 1-1663,บริษัท ไทยเฉิงไฮ จำกัด,596,2567-01-29T00:00:00,ชลบุรี
--,597,GI(E) 1-1664,บริษัท ธับทอง เอ็นจิเนียริ่ง แอนด์ รีไซเคิล จำกัด,597,2567-01-29T00:00:00,ชลบุรี
--,598,GI(E) 1-1668,บริษัท มินิเกรท แพคกิ้ง (ไทยแลนด์) จำกัด,598,2567-01-29T00:00:00,ชลบุรี
--,599,GI(E) 1-1669,บริษัท นนทจักร จำกัด,599,2567-01-29T00:00:00,ชลบุรี
--,600,GI(E) 1-1670,บริษัท บางแสนมหานคร จำกัด,600,2567-01-29T00:00:00,ชลบุรี
--,601,GI(E) 1-1671,บริษัท สหชัยผลิตภัณฑ์คอนกรีต จำกัด,601,2567-01-29T00:00:00,ชลบุรี
--,602,GI(E) 1-1672,บริษัท กรุงเทพ คอนกรีต (1989) จำกัด,602,2567-01-29T00:00:00,ชลบุรี
--,603,GI(E) 1-1673,บริษัท พันเสด็จ คอนกรีต จำกัด,603,2567-01-29T00:00:00,ชลบุรี
--,604,GI(E) 1-1675,บริษัท เบสท์เทค แอนด์ เอ็นเจิเนียริ่ง จำกัด,604,2567-01-29T00:00:00,ชลบุรี
--,605,GI(E) 1-1680,บริษัท โบหยวน เมทัล (ประเทศไทย) จำกัด,605,2567-01-29T00:00:00,ชลบุรี
--,606,GI(E) 1-1681,บริษัท วินเทค พลาสติก แมชชีน จำกัด,606,2567-01-29T00:00:00,ชลบุรี
--,607,GI(E) 1-1682,บริษัท วิสุทธิ์ พลาสติก จำกัด,607,2567-01-29T00:00:00,ชลบุรี
--,608,GI(E) 1-1683,บริษัท โฟร์ซันส์ อีสเทิร์น สตีล จำกัด,608,2567-01-29T00:00:00,ชลบุรี
--,609,GI(E) 1-1684,บริษัท กฤษโลหะ จำกัด,609,2567-01-29T00:00:00,ชลบุรี
--,610,GI(E) 1-1685,บริษัท ฟรีเทรด วัน คอร์ปอเรชั่น จำกัด,610,2567-01-29T00:00:00,ชลบุรี
--,611,GI(E) 1-1686,บริษัท ฟอร์คลิฟท์ โตเกียว เซอร์วิส จำกัด,611,2567-01-29T00:00:00,ชลบุรี
--,612,GI(E) 1-1687,บริษัท นะกะ เซซะคุโช (ประเทศไทย) จำกัด,612,2567-01-29T00:00:00,ชลบุรี
--,613,GI(E) 1-1688,บริษัท โพลี่วิลสัน (ประเทศไทย) จำกัด,613,2567-01-29T00:00:00,ชลบุรี
--,614,GI(E) 1-1689,บริษัท ดับบลิวยู เอเวอร์กรีน อินดัสตรี้ส์ จำกัด,614,2567-01-29T00:00:00,ชลบุรี
--,615,GI(E) 1-1690,บริษัท จัสต์ สโตน อินดัสทรี (ประเทศไทย) จำกัด,615,2567-01-29T00:00:00,ชลบุรี
--,616,GI(E) 1-1691,บริษัท โคโทบุกิ เทค (ไทยแลนด์) จำกัด,616,2567-01-29T00:00:00,ชลบุรี
--,617,GI(E) 1-1692,บริษัท ฟรีเทรด วัน คอร์ปอเรชั่น จำกัด,617,2567-01-29T00:00:00,ชลบุรี
--,618,GI(E) 1-1693,บริษัท โชคเกรียงขจร จำกัด,618,2567-01-29T00:00:00,ชลบุรี
--,619,GI(E) 1-1694,นายประดิษฐ์ เกตุไพบูลย์,619,2567-01-29T00:00:00,ชลบุรี
--,620,GI(E) 1-1695,บริษัท ธนรัฐรพี จำกัด,620,2567-01-29T00:00:00,ชลบุรี
