﻿year,quarter,_id,labor_force_sta,region,value,unit,age_group,source
2557,ไตรมาส 4,519,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคเหนือ,1.12,พันคน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2557,ไตรมาส 4,520,หางานทำ,ภาคเหนือ,1.04,พันคน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2557,ไตรมาส 4,521,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคเหนือ,2.14,พันคน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2557,ไตรมาส 4,522,หางานทำ,ภาคเหนือ,0.89,พันคน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2557,ไตรมาส 4,523,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคเหนือ,1.86,พันคน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2557,ไตรมาส 4,524,หางานทำ,ภาคเหนือ,0.86,พันคน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2557,ไตรมาส 4,525,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคเหนือ,4.09,พันคน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2557,ไตรมาส 4,526,หางานทำ,ภาคเหนือ,0.26,พันคน,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2557,ไตรมาส 4,527,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคเหนือ,2.03,พันคน,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2557,ไตรมาส 4,528,หางานทำ,ภาคตะวันออกเฉียงเหนือ,2.83,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2557,ไตรมาส 4,529,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคตะวันออกเฉียงเหนือ,5.97,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2557,ไตรมาส 4,530,หางานทำ,ภาคตะวันออกเฉียงเหนือ,4.87,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2557,ไตรมาส 4,531,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคตะวันออกเฉียงเหนือ,9.7,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2557,ไตรมาส 4,532,หางานทำ,ภาคตะวันออกเฉียงเหนือ,2.06,พันคน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2557,ไตรมาส 4,533,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคตะวันออกเฉียงเหนือ,6.74,พันคน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2557,ไตรมาส 4,534,หางานทำ,ภาคตะวันออกเฉียงเหนือ,0.21,พันคน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2557,ไตรมาส 4,535,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคตะวันออกเฉียงเหนือ,1.35,พันคน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2557,ไตรมาส 4,536,หางานทำ,ภาคตะวันออกเฉียงเหนือ,0.17,พันคน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2557,ไตรมาส 4,537,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคตะวันออกเฉียงเหนือ,3.23,พันคน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2557,ไตรมาส 4,538,หางานทำ,ภาคตะวันออกเฉียงเหนือ,0.6,พันคน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2557,ไตรมาส 4,539,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคตะวันออกเฉียงเหนือ,2.19,พันคน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2557,ไตรมาส 4,540,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคตะวันออกเฉียงเหนือ,0.67,พันคน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2557,ไตรมาส 4,541,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคตะวันออกเฉียงเหนือ,0.74,พันคน,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2557,ไตรมาส 4,542,หางานทำ,ภาคใต้,0.29,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2557,ไตรมาส 4,543,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคใต้,9.92,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2557,ไตรมาส 4,544,หางานทำ,ภาคใต้,2.57,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2557,ไตรมาส 4,545,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคใต้,17.79,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2557,ไตรมาส 4,546,หางานทำ,ภาคใต้,2.39,พันคน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2557,ไตรมาส 4,547,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคใต้,7.41,พันคน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2557,ไตรมาส 4,548,หางานทำ,ภาคใต้,0.53,พันคน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2557,ไตรมาส 4,549,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคใต้,5.19,พันคน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2557,ไตรมาส 4,550,หางานทำ,ภาคใต้,0.18,พันคน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2557,ไตรมาส 4,551,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคใต้,1.98,พันคน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2557,ไตรมาส 4,552,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคใต้,1.45,พันคน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2557,ไตรมาส 4,553,หางานทำ,ภาคใต้,0.03,พันคน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2557,ไตรมาส 4,554,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคใต้,1.88,พันคน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2557,ไตรมาส 4,555,หางานทำ,ภาคใต้,0.03,พันคน,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
