วันที่หมดอายุ,_id,เลขที่การรับรอง,บริษัท,ปี,วันที่รับรอง,จังหวัด,ระดับ
--,1310,GI(E) 1-1620,บริษัท ส.เกียรติเจริญ ค้าของเก่า จำกัด,2567,2567-01-26T00:00:00,ชลบุรี,1
--,1311,GI(E) 1-1621,สมปองอัดดอกยาง,2567,2567-01-26T00:00:00,ชลบุรี,1
--,1312,GI(E) 1-1622,ห้างหุ้นส่วนจำกัด อัญชลินทร์ 888,2567,2567-01-26T00:00:00,ชลบุรี,1
--,1313,GI(E) 1-1623,บริษัท ชนสิทธิ์คอนกรีต (2007) จำกัด,2567,2567-01-26T00:00:00,ชลบุรี,1
--,1314,GI(E) 1-1624,บริษัท ชนสิทธิ์ คอนกรีต (2007) จำกัด,2567,2567-01-26T00:00:00,ชลบุรี,1
--,1315,GI(E) 1-1625,บริษัท พี.เอส.ดี. คอนกรีตโปรดักส์ จำกัด,2567,2567-01-26T00:00:00,ชลบุรี,1
--,1316,GI(E) 1-1626,บริษัท โอ อาร์ ซี พรีเมียร์ จำกัด,2567,2567-01-26T00:00:00,ชลบุรี,1
--,1317,GI(E) 1-1627,นายทมรัตน์ ขาวเหลือง,2567,2567-01-26T00:00:00,ชลบุรี,1
--,1318,GI(E) 1-1628,นายทมรัตน์ ขาวเหลือง,2567,2567-01-26T00:00:00,ชลบุรี,1
--,1319,GI(E) 1-1629,บริษัท พาราแพ็คกิ้ง จำกัด,2567,2567-01-26T00:00:00,ชลบุรี,1
--,1320,GI(E) 1-1630,นางสาววันเพ็ญ จิตร์สม,2567,2567-01-26T00:00:00,ชลบุรี,1
--,1321,GI(E) 1-1631,บริษัท ดับบลิว.บี.เอส.เอ็นจิเนียริ่ง จำกัด,2567,2567-01-26T00:00:00,ชลบุรี,1
--,1322,GI(E) 1-1632,บริษัท ดาวัง พรีซิสชั่น เทคโนโลยี (ประเทศไทย) จำกัด,2567,2567-01-26T00:00:00,ชลบุรี,1
--,1323,GI(E) 1-1633,นายทนุธรรม ตันบูรณา,2567,2567-01-26T00:00:00,ชลบุรี,1
--,1324,GI(E) 1-1634,บริษัท ไจก้า เวส แมนเนจเม้นท์ จำกัด,2567,2567-01-26T00:00:00,ชลบุรี,1
--,1325,GI(E) 1-1635,บริษัท จีแอล ท็อป สโตน จำกัด,2567,2567-01-26T00:00:00,ชลบุรี,1
--,1326,GI(E) 1-1636,บริษัท เคมมิค วิซ จำกัด,2567,2567-01-26T00:00:00,ชลบุรี,1
--,1327,GI(E) 1-1637,บริษัท เอพี ยูไนเทค จำกัด,2567,2567-01-26T00:00:00,ชลบุรี,1
--,1328,GI(E) 1-1638,บริษัท เอพี ยูไนเทค จำกัด,2567,2567-01-26T00:00:00,ชลบุรี,1
--,1329,GI(E) 1-1639,บริษัท หินคม-เขาแหลม จำกัด,2567,2567-01-26T00:00:00,ชลบุรี,1
--,1330,GI(E) 1-1640,บริษัท เอ็ม อาร์ พี เอ็นจิเนียริ่ง จำกัด,2567,2567-01-26T00:00:00,ชลบุรี,1
--,1331,GI(E) 1-1641,บริษัท ไทยยูวอน อิเล็คทรอนิกส์ จำกัด,2567,2567-01-26T00:00:00,ชลบุรี,1
--,1332,GI(E) 1-1642,บริษัท ทรัพย์เจริญรุ่งเรืองสตีล จำกัด,2567,2567-01-26T00:00:00,ชลบุรี,1
--,1333,GI(E) 1-1643,มานะชัย,2567,2567-01-26T00:00:00,ชลบุรี,1
--,1334,GI(E) 1-1644,ห้างหุ้นส่วนจำกัด เค.เอช.รีไซเคิล,2567,2567-01-27T00:00:00,ชลบุรี,1
--,1335,GI(E) 1-1645,โกเฮงพัฒนารีไซเคิล,2567,2567-01-27T00:00:00,ชลบุรี,1
--,1336,GI(E) 1-1646,บริษัท ยิ้มชัยโย ทรานสปอร์ต จำกัด,2567,2567-01-27T00:00:00,ชลบุรี,1
--,1337,GI(E) 1-1647,บริษัท ที.เอ็ม.เค.เบสท์ กรีน มิราเคิล จำกัด,2567,2567-01-27T00:00:00,ชลบุรี,1
--,1338,GI(E) 1-1648,บริษัท กิจรุ่งโรจน์ เอ็นจิเนียริ่ง แอนด์ ซัพพลาย จำกัด,2567,2567-01-27T00:00:00,ชลบุรี,1
--,1339,GI(E) 1-1649,นายทวีชัย ภุชงควาริน,2567,2567-01-27T00:00:00,ชลบุรี,1
--,1340,GI(E) 1-1650,บริษัท ประสิทธิ์ผลแมชชีนเนอรี่ จำกัด,2567,2567-01-27T00:00:00,ชลบุรี,1
--,1341,GI(E) 1-1651,บริษัท สยามโกลบอลเอ็นจิเนียริ่ง จำกัด,2567,2567-01-27T00:00:00,ชลบุรี,1
--,1342,GI(E) 1-1652,บริษัท จินเชิง เทคโนโลยี จำกัด,2567,2567-01-27T00:00:00,ชลบุรี,1
--,1343,GI(E) 1-1653,บริษัท ซีเอฟที เอ็นจิเนียริ่ง จำกัด,2567,2567-01-27T00:00:00,ชลบุรี,1
--,1344,GI(E) 1-1654,บริษัท เอ็ม ดี เอส เทคโนโลยี จำกัด,2567,2567-01-27T00:00:00,ชลบุรี,1
--,1345,GI(E) 1-1655,บริษัท ศรีสหะเวิร์คช็อป จำกัด,2567,2567-01-27T00:00:00,ชลบุรี,1
--,1346,GI(E) 1-1656,ห้างหุ้นส่วนจำกัด ส.มณีการช่าง บายพาสชลบรี,2567,2567-01-29T00:00:00,ชลบุรี,1
--,1347,GI(E) 1-1657,บริษัท พี เอ็น ซี ผลิตภัณฑ์คอนกรีต จำกัด,2567,2567-01-29T00:00:00,ชลบุรี,1
--,1348,GI(E) 1-1658,บริษัท โค ไทย ซึงจิน อิเล็คทรอนิค จำกัด,2567,2567-01-29T00:00:00,ชลบุรี,1
--,1349,GI(E) 1-1659,บริษัท กนกเฟอร์นิเจอร์ แอนด์ เดคคอเรชั่น จำกัด,2567,2567-01-29T00:00:00,ชลบุรี,1
--,1350,GI(E) 1-1660,บริษัท รี เวสต์ แอนด์ เซอร์วิส จำกัด,2567,2567-01-29T00:00:00,ชลบุรี,1
--,1351,GI(E) 1-1663,บริษัท ไทยเฉิงไฮ จำกัด,2567,2567-01-29T00:00:00,ชลบุรี,1
--,1352,GI(E) 1-1664,บริษัท ธับทอง เอ็นจิเนียริ่ง แอนด์ รีไซเคิล จำกัด,2567,2567-01-29T00:00:00,ชลบุรี,1
--,1353,GI(E) 1-1668,บริษัท มินิเกรท แพคกิ้ง (ไทยแลนด์) จำกัด,2567,2567-01-29T00:00:00,ชลบุรี,1
--,1354,GI(E) 1-1669,บริษัท นนทจักร จำกัด,2567,2567-01-29T00:00:00,ชลบุรี,1
--,1355,GI(E) 1-1670,บริษัท บางแสนมหานคร จำกัด,2567,2567-01-29T00:00:00,ชลบุรี,1
--,1356,GI(E) 1-1671,บริษัท สหชัยผลิตภัณฑ์คอนกรีต จำกัด,2567,2567-01-29T00:00:00,ชลบุรี,1
--,1357,GI(E) 1-1672,บริษัท กรุงเทพ คอนกรีต (1989) จำกัด,2567,2567-01-29T00:00:00,ชลบุรี,1
--,1358,GI(E) 1-1673,บริษัท พันเสด็จ คอนกรีต จำกัด,2567,2567-01-29T00:00:00,ชลบุรี,1
--,1359,GI(E) 1-1675,บริษัท เบสท์เทค แอนด์ เอ็นเจิเนียริ่ง จำกัด,2567,2567-01-29T00:00:00,ชลบุรี,1
--,1360,GI(E) 1-1680,บริษัท โบหยวน เมทัล (ประเทศไทย) จำกัด,2567,2567-01-29T00:00:00,ชลบุรี,1
--,1361,GI(E) 1-1681,บริษัท วินเทค พลาสติก แมชชีน จำกัด,2567,2567-01-29T00:00:00,ชลบุรี,1
--,1362,GI(E) 1-1682,บริษัท วิสุทธิ์ พลาสติก จำกัด,2567,2567-01-29T00:00:00,ชลบุรี,1
--,1363,GI(E) 1-1683,บริษัท โฟร์ซันส์ อีสเทิร์น สตีล จำกัด,2567,2567-01-29T00:00:00,ชลบุรี,1
--,1364,GI(E) 1-1684,บริษัท กฤษโลหะ จำกัด,2567,2567-01-29T00:00:00,ชลบุรี,1
--,1365,GI(E) 1-1685,บริษัท ฟรีเทรด วัน คอร์ปอเรชั่น จำกัด,2567,2567-01-29T00:00:00,ชลบุรี,1
--,1366,GI(E) 1-1686,บริษัท ฟอร์คลิฟท์ โตเกียว เซอร์วิส จำกัด,2567,2567-01-29T00:00:00,ชลบุรี,1
--,1367,GI(E) 1-1687,บริษัท นะกะ เซซะคุโช (ประเทศไทย) จำกัด,2567,2567-01-29T00:00:00,ชลบุรี,1
--,1368,GI(E) 1-1688,บริษัท โพลี่วิลสัน (ประเทศไทย) จำกัด,2567,2567-01-29T00:00:00,ชลบุรี,1
--,1369,GI(E) 1-1689,บริษัท ดับบลิวยู เอเวอร์กรีน อินดัสตรี้ส์ จำกัด,2567,2567-01-29T00:00:00,ชลบุรี,1
--,1370,GI(E) 1-1690,บริษัท จัสต์ สโตน อินดัสทรี (ประเทศไทย) จำกัด,2567,2567-01-29T00:00:00,ชลบุรี,1
--,1371,GI(E) 1-1691,บริษัท โคโทบุกิ เทค (ไทยแลนด์) จำกัด,2567,2567-01-29T00:00:00,ชลบุรี,1
--,1372,GI(E) 1-1692,บริษัท ฟรีเทรด วัน คอร์ปอเรชั่น จำกัด,2567,2567-01-29T00:00:00,ชลบุรี,1
--,1373,GI(E) 1-1693,บริษัท โชคเกรียงขจร จำกัด,2567,2567-01-29T00:00:00,ชลบุรี,1
--,1374,GI(E) 1-1694,นายประดิษฐ์ เกตุไพบูลย์,2567,2567-01-29T00:00:00,ชลบุรี,1
--,1375,GI(E) 1-1695,บริษัท ธนรัฐรพี จำกัด,2567,2567-01-29T00:00:00,ชลบุรี,1
--,1376,GI(E) 1-1696,บริษัท เอเวนส์ เพียว (ไทย) จำกัด,2567,2567-01-29T00:00:00,ชลบุรี,1
--,1377,GI(E) 1-1697,ห้างหุ้นส่วนจำกัด มารีนเฟรชเชอร์,2567,2567-01-29T00:00:00,ชลบุรี,1
--,1378,GI(E) 1-1698,โชคชัยน้ำแข็งหลอด,2567,2567-01-29T00:00:00,ชลบุรี,1
--,1379,GI(E) 1-1699,บริษัท อะ โซย่า ฟู๊ด จำกัด,2567,2567-01-29T00:00:00,ชลบุรี,1
--,1380,GI(E) 1-1700,โรงน้ำแข็งแสนอุดม,2567,2567-01-29T00:00:00,ชลบุรี,1
--,1381,GI(E) 1-1701,เจริญกิจ,2567,2567-01-29T00:00:00,ชลบุรี,1
--,1382,GI(E) 1-1702,บริษัท เอ.อี.ซี.พลาสติก 89 จำกัด,2567,2567-01-29T00:00:00,ชลบุรี,1
--,1383,GI(E) 1-1703,บริษัท บิวตี้ บีซู่ จำกัด,2567,2567-01-29T00:00:00,ชลบุรี,1
--,1384,GI(E) 1-1704,จักรวาลน้ำแข็งหลอด,2567,2567-01-29T00:00:00,ชลบุรี,1
--,1385,GI(E) 1-1705,บริษัท พัทยา ธาราทิพย์ จำกัด,2567,2567-01-29T00:00:00,ชลบุรี,1
--,1386,GI(E) 1-1706,บริษัท ครอปแลนด์ อุตสาหกรรม จำกัด,2567,2567-01-29T00:00:00,ชลบุรี,1
--,1387,GI(E) 1-1707,บริษัท แอ๊บโซลูท เพาเวอร์ เวิลด์ จำกัด,2567,2567-01-29T00:00:00,ชลบุรี,1
--,1388,GI(E) 1-1708,บริษัท ซี.เอ็ม.พี.คอนกรีต แอนด์ คอนสตรัคชั่น จำกัด,2567,2567-01-29T00:00:00,ชลบุรี,1
--,1389,GI(E) 1-1709,บริษัท แกรนด์ เลค ลีฟวิ่ง จำกัด,2567,2567-01-29T00:00:00,ชลบุรี,1
--,1390,GI(E) 1-1710,บริษัท วิน วิน พลาสเทค จำกัด,2567,2567-01-29T00:00:00,ชลบุรี,1
--,1391,GI(E) 1-1711,อัจฉราน้ำส้มสด,2567,2567-01-29T00:00:00,ชลบุรี,1
--,1392,GI(E) 1-1712,"นางสาวดาราพร จึงถาวรทรัพย์,นางสาวสุภาพร จึงถาวรทรัพย์",2567,2567-01-29T00:00:00,ชลบุรี,1
--,1393,GI(E) 1-1713,นายสมเกียรติ สืบญาติ,2567,2567-01-29T00:00:00,ชลบุรี,1
--,1394,GI(E) 1-1714,บริษัท ฮ้อธนดล 2555 จำกัด,2567,2567-01-29T00:00:00,ชลบุรี,1
--,1395,GI(E) 1-1715,นายกิตติคุณ สุขเกษม,2567,2567-01-29T00:00:00,ชลบุรี,1
--,1396,GI(E) 1-1716,บริษัท วัฒนชัยรับเบอร์เมท จำกัด,2567,2567-01-29T00:00:00,ชลบุรี,1
--,1397,GI(E) 1-1721,บริษัท กฤติกา น้ำแข็งหลอด จำกัด,2567,2567-01-29T00:00:00,ชลบุรี,1
--,1398,GI(E) 1-1722,บริษัท รชต รุ่งเรือง รีไซเคิล แอนด์ คอนสตรัคชั่น จำกัด,2567,2567-01-29T00:00:00,ชลบุรี,1
--,1399,GI(E) 1-1723,บริษัท เอ.พี.รีไซเคิล อินดัสเตรียล จำกัด,2567,2567-01-29T00:00:00,ชลบุรี,1
--,1400,GI(E) 1-1727,บริษัท เจ.ซี.มารีน เซอร์วิส จำกัด,2567,2567-01-29T00:00:00,ชลบุรี,1
--,1401,GI(E) 1-1728,โฮ่กี่,2567,2567-01-29T00:00:00,ชลบุรี,1
--,1402,GI(E) 1-1729,บริษํท ไทย ซีวู อินเลคทรอนิค จำกัด,2567,2567-01-29T00:00:00,ชลบุรี,1
--,1403,GI(E) 1-1730,ห้างหุ้นส่วนจำกัด พี.เอส.เอส รีไซเคิล,2567,2567-01-29T00:00:00,ชลบุรี,1
--,1404,GI(E) 1-1731,บริษัท วีนรีส เทรดดิ้ง จำกัด,2567,2567-01-29T00:00:00,ชลบุรี,1
--,1405,GI(E) 1-1732,บริษัท คยอง-อิน อิเล็กโทรนิกส์ (ประเทศไทย) จำกัด,2567,2567-01-29T00:00:00,ชลบุรี,1
--,1406,GI(E) 1-1733,นายพงศกร พงศกรพงศา,2567,2567-01-29T00:00:00,ชลบุรี,1
--,1407,GI(E) 1-1734,บริษัท แอดวานซ์ พาเลท (2009) จำกัด,2567,2567-01-29T00:00:00,ชลบุรี,1
--,1408,GI(E) 1-1735,บริษัท เอสทีบี เซ้าท์ อีสท์ เอเชีย จำกัด,2567,2567-01-29T00:00:00,ชลบุรี,1
