_id,permission,﻿year,unit,source,province,license_type,region,value
1380,2.มิใช่อาคารโรงเรือน,2563,ราย,สำนักงานสถิติแห่งชาติ,42 ) เลย,จำนวนผู้ได้รับอนุญาต ประเภทพื้นที่ (ราย),ทั่วประเทศ,3
1381,2.มิใช่อาคารโรงเรือน,2563,ราย,สำนักงานสถิติแห่งชาติ,42 ) เลย,จำนวนผู้ได้รับอนุญาต ประเภทความยาว (ราย),ทั่วประเทศ,6
1382,2.มิใช่อาคารโรงเรือน,2563,ราย,สำนักงานสถิติแห่งชาติ,43 ) หนองคาย,จำนวนผู้ได้รับอนุญาต ประเภทพื้นที่ (ราย),ทั่วประเทศ,1
1383,2.มิใช่อาคารโรงเรือน,2563,ราย,สำนักงานสถิติแห่งชาติ,43 ) หนองคาย,จำนวนผู้ได้รับอนุญาต ประเภทพื้นที่ (ราย),ทั่วประเทศ,30
1384,2.มิใช่อาคารโรงเรือน,2563,ราย,สำนักงานสถิติแห่งชาติ,44 ) มหาสารคาม,จำนวนผู้ได้รับอนุญาต ประเภทความยาว (ราย),ทั่วประเทศ,12
1385,2.มิใช่อาคารโรงเรือน,2563,ราย,สำนักงานสถิติแห่งชาติ,44 ) มหาสารคาม,จำนวนผู้ได้รับอนุญาต ประเภทพื้นที่ (ราย),ทั่วประเทศ,140
1386,2.มิใช่อาคารโรงเรือน,2563,ราย,สำนักงานสถิติแห่งชาติ,45 ) ร้อยเอ็ด,จำนวนผู้ได้รับอนุญาต ประเภทความยาว (ราย),ทั่วประเทศ,11
1387,2.มิใช่อาคารโรงเรือน,2563,ราย,สำนักงานสถิติแห่งชาติ,45 ) ร้อยเอ็ด,จำนวนผู้ได้รับอนุญาต ประเภทพื้นที่ (ราย),ทั่วประเทศ,50
1388,2.มิใช่อาคารโรงเรือน,2563,ราย,สำนักงานสถิติแห่งชาติ,46 ) กาฬสินธุ์,จำนวนผู้ได้รับอนุญาต ประเภทพื้นที่ (ราย),ทั่วประเทศ,42
1389,2.มิใช่อาคารโรงเรือน,2563,ราย,สำนักงานสถิติแห่งชาติ,46 ) กาฬสินธุ์,จำนวนผู้ได้รับอนุญาต ประเภทความยาว (ราย),ทั่วประเทศ,205
1390,2.มิใช่อาคารโรงเรือน,2563,ราย,สำนักงานสถิติแห่งชาติ,47 ) สกลนคร,จำนวนผู้ได้รับอนุญาต ประเภทพื้นที่ (ราย),ทั่วประเทศ,26
1391,2.มิใช่อาคารโรงเรือน,2563,ราย,สำนักงานสถิติแห่งชาติ,47 ) สกลนคร,จำนวนผู้ได้รับอนุญาต ประเภทความยาว (ราย),ทั่วประเทศ,137
1392,2.มิใช่อาคารโรงเรือน,2563,ราย,สำนักงานสถิติแห่งชาติ,48 ) นครพนม,จำนวนผู้ได้รับอนุญาต ประเภทพื้นที่ (ราย),ทั่วประเทศ,15
1393,2.มิใช่อาคารโรงเรือน,2563,ราย,สำนักงานสถิติแห่งชาติ,48 ) นครพนม,จำนวนผู้ได้รับอนุญาต ประเภทพื้นที่ (ราย),ทั่วประเทศ,37
1394,2.มิใช่อาคารโรงเรือน,2563,ราย,สำนักงานสถิติแห่งชาติ,49 ) มุกดาหาร,จำนวนผู้ได้รับอนุญาต ประเภทความยาว (ราย),ทั่วประเทศ,2
1395,2.มิใช่อาคารโรงเรือน,2563,ราย,สำนักงานสถิติแห่งชาติ,49 ) มุกดาหาร,จำนวนผู้ได้รับอนุญาต ประเภทพื้นที่ (ราย),ทั่วประเทศ,3
1396,2.มิใช่อาคารโรงเรือน,2563,ราย,สำนักงานสถิติแห่งชาติ,50 ) เชียงใหม่,จำนวนผู้ได้รับอนุญาต ประเภทความยาว (ราย),ทั่วประเทศ,127
1397,2.มิใช่อาคารโรงเรือน,2563,ราย,สำนักงานสถิติแห่งชาติ,50 ) เชียงใหม่,จำนวนผู้ได้รับอนุญาต ประเภทพื้นที่ (ราย),ทั่วประเทศ,656
1398,2.มิใช่อาคารโรงเรือน,2563,ราย,สำนักงานสถิติแห่งชาติ,51 ) ลำพูน,จำนวนผู้ได้รับอนุญาต ประเภทพื้นที่ (ราย),ทั่วประเทศ,49
1399,2.มิใช่อาคารโรงเรือน,2563,ราย,สำนักงานสถิติแห่งชาติ,51 ) ลำพูน,จำนวนผู้ได้รับอนุญาต ประเภทความยาว (ราย),ทั่วประเทศ,326
1400,2.มิใช่อาคารโรงเรือน,2563,ราย,สำนักงานสถิติแห่งชาติ,52 ) ลำปาง,จำนวนผู้ได้รับอนุญาต ประเภทพื้นที่ (ราย),ทั่วประเทศ,9
1401,2.มิใช่อาคารโรงเรือน,2563,ราย,สำนักงานสถิติแห่งชาติ,52 ) ลำปาง,จำนวนผู้ได้รับอนุญาต ประเภทความยาว (ราย),ทั่วประเทศ,245
1402,2.มิใช่อาคารโรงเรือน,2563,ราย,สำนักงานสถิติแห่งชาติ,53 ) อุตรดิตถ์,จำนวนผู้ได้รับอนุญาต ประเภทพื้นที่ (ราย),ทั่วประเทศ,15
1403,2.มิใช่อาคารโรงเรือน,2563,ราย,สำนักงานสถิติแห่งชาติ,53 ) อุตรดิตถ์,จำนวนผู้ได้รับอนุญาต ประเภทพื้นที่ (ราย),ทั่วประเทศ,118
1404,2.มิใช่อาคารโรงเรือน,2563,ราย,สำนักงานสถิติแห่งชาติ,54 ) แพร่,จำนวนผู้ได้รับอนุญาต ประเภทความยาว (ราย),ทั่วประเทศ,8
1405,2.มิใช่อาคารโรงเรือน,2563,ราย,สำนักงานสถิติแห่งชาติ,54 ) แพร่,จำนวนผู้ได้รับอนุญาต ประเภทพื้นที่ (ราย),ทั่วประเทศ,25
1406,2.มิใช่อาคารโรงเรือน,2563,ราย,สำนักงานสถิติแห่งชาติ,55 ) น่าน,จำนวนผู้ได้รับอนุญาต ประเภทความยาว (ราย),ทั่วประเทศ,6
1407,2.มิใช่อาคารโรงเรือน,2563,ราย,สำนักงานสถิติแห่งชาติ,55 ) น่าน,จำนวนผู้ได้รับอนุญาต ประเภทพื้นที่ (ราย),ทั่วประเทศ,16
1408,2.มิใช่อาคารโรงเรือน,2563,ราย,สำนักงานสถิติแห่งชาติ,56 ) พะเยา,จำนวนผู้ได้รับอนุญาต ประเภทพื้นที่ (ราย),ทั่วประเทศ,17
1409,2.มิใช่อาคารโรงเรือน,2563,ราย,สำนักงานสถิติแห่งชาติ,56 ) พะเยา,จำนวนผู้ได้รับอนุญาต ประเภทความยาว (ราย),ทั่วประเทศ,50
1410,2.มิใช่อาคารโรงเรือน,2563,ราย,สำนักงานสถิติแห่งชาติ,57 ) เชียงราย,จำนวนผู้ได้รับอนุญาต ประเภทพื้นที่ (ราย),ทั่วประเทศ,135
1411,2.มิใช่อาคารโรงเรือน,2563,ราย,สำนักงานสถิติแห่งชาติ,57 ) เชียงราย,จำนวนผู้ได้รับอนุญาต ประเภทความยาว (ราย),ทั่วประเทศ,696
1412,2.มิใช่อาคารโรงเรือน,2563,ราย,สำนักงานสถิติแห่งชาติ,58 ) แม่ฮ่องสอน,จำนวนผู้ได้รับอนุญาต ประเภทพื้นที่ (ราย),ทั่วประเทศ,15
1413,2.มิใช่อาคารโรงเรือน,2563,ราย,สำนักงานสถิติแห่งชาติ,60 ) นครสวรรค์,จำนวนผู้ได้รับอนุญาต ประเภทพื้นที่ (ราย),ทั่วประเทศ,5
1414,2.มิใช่อาคารโรงเรือน,2563,ราย,สำนักงานสถิติแห่งชาติ,60 ) นครสวรรค์,จำนวนผู้ได้รับอนุญาต ประเภทความยาว (ราย),ทั่วประเทศ,213
1415,2.มิใช่อาคารโรงเรือน,2563,ราย,สำนักงานสถิติแห่งชาติ,61 ) อุทัยธานี,จำนวนผู้ได้รับอนุญาต ประเภทพื้นที่ (ราย),ทั่วประเทศ,8
1416,2.มิใช่อาคารโรงเรือน,2563,ราย,สำนักงานสถิติแห่งชาติ,61 ) อุทัยธานี,จำนวนผู้ได้รับอนุญาต ประเภทความยาว (ราย),ทั่วประเทศ,13
1417,2.มิใช่อาคารโรงเรือน,2563,ราย,สำนักงานสถิติแห่งชาติ,62 ) กำแพงเพชร,จำนวนผู้ได้รับอนุญาต ประเภทพื้นที่ (ราย),ทั่วประเทศ,15
1418,2.มิใช่อาคารโรงเรือน,2563,ราย,สำนักงานสถิติแห่งชาติ,62 ) กำแพงเพชร,จำนวนผู้ได้รับอนุญาต ประเภทพื้นที่ (ราย),ทั่วประเทศ,57
1419,2.มิใช่อาคารโรงเรือน,2563,ราย,สำนักงานสถิติแห่งชาติ,63 ) ตาก,จำนวนผู้ได้รับอนุญาต ประเภทความยาว (ราย),ทั่วประเทศ,10
1420,2.มิใช่อาคารโรงเรือน,2563,ราย,สำนักงานสถิติแห่งชาติ,63 ) ตาก,จำนวนผู้ได้รับอนุญาต ประเภทพื้นที่ (ราย),ทั่วประเทศ,141
1421,2.มิใช่อาคารโรงเรือน,2563,ราย,สำนักงานสถิติแห่งชาติ,64 ) สุโขทัย,จำนวนผู้ได้รับอนุญาต ประเภทความยาว (ราย),ทั่วประเทศ,13
1422,2.มิใช่อาคารโรงเรือน,2563,ราย,สำนักงานสถิติแห่งชาติ,64 ) สุโขทัย,จำนวนผู้ได้รับอนุญาต ประเภทพื้นที่ (ราย),ทั่วประเทศ,60
1423,2.มิใช่อาคารโรงเรือน,2563,ราย,สำนักงานสถิติแห่งชาติ,65 ) พิษณุโลก,จำนวนผู้ได้รับอนุญาต ประเภทพื้นที่ (ราย),ทั่วประเทศ,46
1424,2.มิใช่อาคารโรงเรือน,2563,ราย,สำนักงานสถิติแห่งชาติ,65 ) พิษณุโลก,จำนวนผู้ได้รับอนุญาต ประเภทความยาว (ราย),ทั่วประเทศ,81
1425,2.มิใช่อาคารโรงเรือน,2563,ราย,สำนักงานสถิติแห่งชาติ,66 ) พิจิตร,จำนวนผู้ได้รับอนุญาต ประเภทพื้นที่ (ราย),ทั่วประเทศ,11
1426,2.มิใช่อาคารโรงเรือน,2563,ราย,สำนักงานสถิติแห่งชาติ,66 ) พิจิตร,จำนวนผู้ได้รับอนุญาต ประเภทความยาว (ราย),ทั่วประเทศ,51
1427,2.มิใช่อาคารโรงเรือน,2563,ราย,สำนักงานสถิติแห่งชาติ,67 ) เพชรบูรณ์,จำนวนผู้ได้รับอนุญาต ประเภทพื้นที่ (ราย),ทั่วประเทศ,10
1428,2.มิใช่อาคารโรงเรือน,2563,ราย,สำนักงานสถิติแห่งชาติ,67 ) เพชรบูรณ์,จำนวนผู้ได้รับอนุญาต ประเภทพื้นที่ (ราย),ทั่วประเทศ,38
1429,2.มิใช่อาคารโรงเรือน,2563,ราย,สำนักงานสถิติแห่งชาติ,70 ) ราชบุรี,จำนวนผู้ได้รับอนุญาต ประเภทความยาว (ราย),ทั่วประเทศ,60
1430,2.มิใช่อาคารโรงเรือน,2563,ราย,สำนักงานสถิติแห่งชาติ,70 ) ราชบุรี,จำนวนผู้ได้รับอนุญาต ประเภทพื้นที่ (ราย),ทั่วประเทศ,138
1431,2.มิใช่อาคารโรงเรือน,2563,ราย,สำนักงานสถิติแห่งชาติ,71 ) กาญจนบุรี,จำนวนผู้ได้รับอนุญาต ประเภทความยาว (ราย),ทั่วประเทศ,29
1432,2.มิใช่อาคารโรงเรือน,2563,ราย,สำนักงานสถิติแห่งชาติ,71 ) กาญจนบุรี,จำนวนผู้ได้รับอนุญาต ประเภทพื้นที่ (ราย),ทั่วประเทศ,40
1433,2.มิใช่อาคารโรงเรือน,2563,ราย,สำนักงานสถิติแห่งชาติ,72 ) สุพรรณบุรี,จำนวนผู้ได้รับอนุญาต ประเภทพื้นที่ (ราย),ทั่วประเทศ,27
1434,2.มิใช่อาคารโรงเรือน,2563,ราย,สำนักงานสถิติแห่งชาติ,72 ) สุพรรณบุรี,จำนวนผู้ได้รับอนุญาต ประเภทความยาว (ราย),ทั่วประเทศ,50
1435,2.มิใช่อาคารโรงเรือน,2563,ราย,สำนักงานสถิติแห่งชาติ,73 ) นครปฐม,จำนวนผู้ได้รับอนุญาต ประเภทพื้นที่ (ราย),ทั่วประเทศ,112
1436,2.มิใช่อาคารโรงเรือน,2563,ราย,สำนักงานสถิติแห่งชาติ,73 ) นครปฐม,จำนวนผู้ได้รับอนุญาต ประเภทความยาว (ราย),ทั่วประเทศ,464
1437,2.มิใช่อาคารโรงเรือน,2563,ราย,สำนักงานสถิติแห่งชาติ,74 ) สมุทรสาคร,จำนวนผู้ได้รับอนุญาต ประเภทพื้นที่ (ราย),ทั่วประเทศ,202
1438,2.มิใช่อาคารโรงเรือน,2563,ราย,สำนักงานสถิติแห่งชาติ,74 ) สมุทรสาคร,จำนวนผู้ได้รับอนุญาต ประเภทพื้นที่ (ราย),ทั่วประเทศ,1826
1439,2.มิใช่อาคารโรงเรือน,2563,ราย,สำนักงานสถิติแห่งชาติ,75 ) สมุทรสงคราม,จำนวนผู้ได้รับอนุญาต ประเภทความยาว (ราย),ทั่วประเทศ,19
1440,2.มิใช่อาคารโรงเรือน,2563,ราย,สำนักงานสถิติแห่งชาติ,75 ) สมุทรสงคราม,จำนวนผู้ได้รับอนุญาต ประเภทพื้นที่ (ราย),ทั่วประเทศ,67
1441,2.มิใช่อาคารโรงเรือน,2563,ราย,สำนักงานสถิติแห่งชาติ,76 ) เพชรบุรี,จำนวนผู้ได้รับอนุญาต ประเภทความยาว (ราย),ทั่วประเทศ,61
1442,2.มิใช่อาคารโรงเรือน,2563,ราย,สำนักงานสถิติแห่งชาติ,76 ) เพชรบุรี,จำนวนผู้ได้รับอนุญาต ประเภทพื้นที่ (ราย),ทั่วประเทศ,104
1443,2.มิใช่อาคารโรงเรือน,2563,ราย,สำนักงานสถิติแห่งชาติ,77 ) ประจวบคีรีขันธ์,จำนวนผู้ได้รับอนุญาต ประเภทพื้นที่ (ราย),ทั่วประเทศ,118
1444,2.มิใช่อาคารโรงเรือน,2563,ราย,สำนักงานสถิติแห่งชาติ,77 ) ประจวบคีรีขันธ์,จำนวนผู้ได้รับอนุญาต ประเภทความยาว (ราย),ทั่วประเทศ,890
1445,2.มิใช่อาคารโรงเรือน,2563,ราย,สำนักงานสถิติแห่งชาติ,80 ) นครศรีธรรมราช,จำนวนผู้ได้รับอนุญาต ประเภทพื้นที่ (ราย),ทั่วประเทศ,74
1446,2.มิใช่อาคารโรงเรือน,2563,ราย,สำนักงานสถิติแห่งชาติ,80 ) นครศรีธรรมราช,จำนวนผู้ได้รับอนุญาต ประเภทความยาว (ราย),ทั่วประเทศ,216
1447,2.มิใช่อาคารโรงเรือน,2564,ราย,สำนักงานสถิติแห่งชาติ,82 ) พังงา,จำนวนผู้ได้รับอนุญาต ประเภทความยาว (ราย),7 ) ใต้,16
1448,2.มิใช่อาคารโรงเรือน,2564,ราย,สำนักงานสถิติแห่งชาติ,82 ) พังงา,จำนวนผู้ได้รับอนุญาต ประเภทพื้นที่ (ราย),7 ) ใต้,28
1449,2.มิใช่อาคารโรงเรือน,2564,ราย,สำนักงานสถิติแห่งชาติ,83 ) ภูเก็ต,จำนวนผู้ได้รับอนุญาต ประเภทความยาว (ราย),7 ) ใต้,100
1450,2.มิใช่อาคารโรงเรือน,2564,ราย,สำนักงานสถิติแห่งชาติ,83 ) ภูเก็ต,จำนวนผู้ได้รับอนุญาต ประเภทพื้นที่ (ราย),7 ) ใต้,145
1451,2.มิใช่อาคารโรงเรือน,2564,ราย,สำนักงานสถิติแห่งชาติ,84 ) สุราษฎร์ธานี,จำนวนผู้ได้รับอนุญาต ประเภทพื้นที่ (ราย),7 ) ใต้,82
1452,2.มิใช่อาคารโรงเรือน,2564,ราย,สำนักงานสถิติแห่งชาติ,84 ) สุราษฎร์ธานี,จำนวนผู้ได้รับอนุญาต ประเภทความยาว (ราย),7 ) ใต้,124
1453,2.มิใช่อาคารโรงเรือน,2564,ราย,สำนักงานสถิติแห่งชาติ,85 ) ระนอง,จำนวนผู้ได้รับอนุญาต ประเภทพื้นที่ (ราย),7 ) ใต้,4
1454,2.มิใช่อาคารโรงเรือน,2564,ราย,สำนักงานสถิติแห่งชาติ,85 ) ระนอง,จำนวนผู้ได้รับอนุญาต ประเภทความยาว (ราย),7 ) ใต้,5
1455,2.มิใช่อาคารโรงเรือน,2564,ราย,สำนักงานสถิติแห่งชาติ,86 ) ชุมพร,จำนวนผู้ได้รับอนุญาต ประเภทพื้นที่ (ราย),7 ) ใต้,17
1456,2.มิใช่อาคารโรงเรือน,2564,ราย,สำนักงานสถิติแห่งชาติ,86 ) ชุมพร,จำนวนผู้ได้รับอนุญาต ประเภทพื้นที่ (ราย),7 ) ใต้,58
1457,2.มิใช่อาคารโรงเรือน,2564,ราย,สำนักงานสถิติแห่งชาติ,90 ) สงขลา,จำนวนผู้ได้รับอนุญาต ประเภทความยาว (ราย),7 ) ใต้,25
1458,2.มิใช่อาคารโรงเรือน,2564,ราย,สำนักงานสถิติแห่งชาติ,90 ) สงขลา,จำนวนผู้ได้รับอนุญาต ประเภทพื้นที่ (ราย),7 ) ใต้,96
1459,2.มิใช่อาคารโรงเรือน,2564,ราย,สำนักงานสถิติแห่งชาติ,91 ) สตูล,จำนวนผู้ได้รับอนุญาต ประเภทความยาว (ราย),7 ) ใต้,13
1460,2.มิใช่อาคารโรงเรือน,2564,ราย,สำนักงานสถิติแห่งชาติ,91 ) สตูล,จำนวนผู้ได้รับอนุญาต ประเภทพื้นที่ (ราย),7 ) ใต้,19
1461,2.มิใช่อาคารโรงเรือน,2564,ราย,สำนักงานสถิติแห่งชาติ,92 ) ตรัง,จำนวนผู้ได้รับอนุญาต ประเภทพื้นที่ (ราย),7 ) ใต้,5
1462,2.มิใช่อาคารโรงเรือน,2564,ราย,สำนักงานสถิติแห่งชาติ,92 ) ตรัง,จำนวนผู้ได้รับอนุญาต ประเภทความยาว (ราย),7 ) ใต้,13
1463,2.มิใช่อาคารโรงเรือน,2564,ราย,สำนักงานสถิติแห่งชาติ,93 ) พัทลุง,จำนวนผู้ได้รับอนุญาต ประเภทพื้นที่ (ราย),7 ) ใต้,3
1464,2.มิใช่อาคารโรงเรือน,2564,ราย,สำนักงานสถิติแห่งชาติ,93 ) พัทลุง,จำนวนผู้ได้รับอนุญาต ประเภทความยาว (ราย),7 ) ใต้,14
1465,2.มิใช่อาคารโรงเรือน,2564,ราย,สำนักงานสถิติแห่งชาติ,94 ) ปัตตานี,จำนวนผู้ได้รับอนุญาต ประเภทพื้นที่ (ราย),7 ) ใต้,5
1466,2.มิใช่อาคารโรงเรือน,2564,ราย,สำนักงานสถิติแห่งชาติ,94 ) ปัตตานี,จำนวนผู้ได้รับอนุญาต ประเภทพื้นที่ (ราย),7 ) ใต้,8
1467,2.มิใช่อาคารโรงเรือน,2564,ราย,สำนักงานสถิติแห่งชาติ,95 ) ยะลา,จำนวนผู้ได้รับอนุญาต ประเภทความยาว (ราย),7 ) ใต้,3
1468,2.มิใช่อาคารโรงเรือน,2564,ราย,สำนักงานสถิติแห่งชาติ,95 ) ยะลา,จำนวนผู้ได้รับอนุญาต ประเภทพื้นที่ (ราย),7 ) ใต้,8
1469,2.มิใช่อาคารโรงเรือน,2564,ราย,สำนักงานสถิติแห่งชาติ,10 ) กรุงเทพมหานคร,จำนวนผู้ได้รับอนุญาต ประเภทความยาว (ราย),ทั่วประเทศ,458
1470,2.มิใช่อาคารโรงเรือน,2564,ราย,สำนักงานสถิติแห่งชาติ,10 ) กรุงเทพมหานคร,จำนวนผู้ได้รับอนุญาต ประเภทพื้นที่ (ราย),ทั่วประเทศ,6006
1471,2.มิใช่อาคารโรงเรือน,2564,ราย,สำนักงานสถิติแห่งชาติ,11 ) สมุทรปราการ,จำนวนผู้ได้รับอนุญาต ประเภทพื้นที่ (ราย),ทั่วประเทศ,290
1472,2.มิใช่อาคารโรงเรือน,2564,ราย,สำนักงานสถิติแห่งชาติ,11 ) สมุทรปราการ,จำนวนผู้ได้รับอนุญาต ประเภทความยาว (ราย),ทั่วประเทศ,1320
1473,2.มิใช่อาคารโรงเรือน,2564,ราย,สำนักงานสถิติแห่งชาติ,12 ) นนทบุรี,จำนวนผู้ได้รับอนุญาต ประเภทพื้นที่ (ราย),ทั่วประเทศ,166
1474,2.มิใช่อาคารโรงเรือน,2564,ราย,สำนักงานสถิติแห่งชาติ,12 ) นนทบุรี,จำนวนผู้ได้รับอนุญาต ประเภทความยาว (ราย),ทั่วประเทศ,1252
1475,2.มิใช่อาคารโรงเรือน,2564,ราย,สำนักงานสถิติแห่งชาติ,13 ) ปทุมธานี,จำนวนผู้ได้รับอนุญาต ประเภทพื้นที่ (ราย),ทั่วประเทศ,248
1476,2.มิใช่อาคารโรงเรือน,2564,ราย,สำนักงานสถิติแห่งชาติ,13 ) ปทุมธานี,จำนวนผู้ได้รับอนุญาต ประเภทพื้นที่ (ราย),ทั่วประเทศ,1615
1477,2.มิใช่อาคารโรงเรือน,2564,ราย,สำนักงานสถิติแห่งชาติ,14 ) พระนครศรีอยุธยา,จำนวนผู้ได้รับอนุญาต ประเภทความยาว (ราย),ทั่วประเทศ,54
1478,2.มิใช่อาคารโรงเรือน,2564,ราย,สำนักงานสถิติแห่งชาติ,14 ) พระนครศรีอยุธยา,จำนวนผู้ได้รับอนุญาต ประเภทพื้นที่ (ราย),ทั่วประเทศ,171
1479,2.มิใช่อาคารโรงเรือน,2564,ราย,สำนักงานสถิติแห่งชาติ,15 ) อ่างทอง,จำนวนผู้ได้รับอนุญาต ประเภทความยาว (ราย),ทั่วประเทศ,4
1480,2.มิใช่อาคารโรงเรือน,2564,ราย,สำนักงานสถิติแห่งชาติ,15 ) อ่างทอง,จำนวนผู้ได้รับอนุญาต ประเภทพื้นที่ (ราย),ทั่วประเทศ,11
1481,2.มิใช่อาคารโรงเรือน,2564,ราย,สำนักงานสถิติแห่งชาติ,16 ) ลพบุรี,จำนวนผู้ได้รับอนุญาต ประเภทพื้นที่ (ราย),ทั่วประเทศ,7
1482,2.มิใช่อาคารโรงเรือน,2564,ราย,สำนักงานสถิติแห่งชาติ,16 ) ลพบุรี,จำนวนผู้ได้รับอนุญาต ประเภทความยาว (ราย),ทั่วประเทศ,34
1483,2.มิใช่อาคารโรงเรือน,2564,ราย,สำนักงานสถิติแห่งชาติ,17 ) สิงห์บุรี,จำนวนผู้ได้รับอนุญาต ประเภทพื้นที่ (ราย),ทั่วประเทศ,2
1484,2.มิใช่อาคารโรงเรือน,2564,ราย,สำนักงานสถิติแห่งชาติ,17 ) สิงห์บุรี,จำนวนผู้ได้รับอนุญาต ประเภทความยาว (ราย),ทั่วประเทศ,5
1485,2.มิใช่อาคารโรงเรือน,2564,ราย,สำนักงานสถิติแห่งชาติ,18 ) ชัยนาท,จำนวนผู้ได้รับอนุญาต ประเภทพื้นที่ (ราย),ทั่วประเทศ,8
1486,2.มิใช่อาคารโรงเรือน,2564,ราย,สำนักงานสถิติแห่งชาติ,18 ) ชัยนาท,จำนวนผู้ได้รับอนุญาต ประเภทพื้นที่ (ราย),ทั่วประเทศ,50
1487,2.มิใช่อาคารโรงเรือน,2564,ราย,สำนักงานสถิติแห่งชาติ,19 ) สระบุรี,จำนวนผู้ได้รับอนุญาต ประเภทความยาว (ราย),ทั่วประเทศ,44
1488,2.มิใช่อาคารโรงเรือน,2564,ราย,สำนักงานสถิติแห่งชาติ,19 ) สระบุรี,จำนวนผู้ได้รับอนุญาต ประเภทพื้นที่ (ราย),ทั่วประเทศ,208
1489,2.มิใช่อาคารโรงเรือน,2564,ราย,สำนักงานสถิติแห่งชาติ,20 ) ชลบุรี,จำนวนผู้ได้รับอนุญาต ประเภทความยาว (ราย),ทั่วประเทศ,244
1490,2.มิใช่อาคารโรงเรือน,2564,ราย,สำนักงานสถิติแห่งชาติ,20 ) ชลบุรี,จำนวนผู้ได้รับอนุญาต ประเภทพื้นที่ (ราย),ทั่วประเทศ,1052
1491,2.มิใช่อาคารโรงเรือน,2564,ราย,สำนักงานสถิติแห่งชาติ,21 ) ระยอง,จำนวนผู้ได้รับอนุญาต ประเภทพื้นที่ (ราย),ทั่วประเทศ,74
1492,2.มิใช่อาคารโรงเรือน,2564,ราย,สำนักงานสถิติแห่งชาติ,21 ) ระยอง,จำนวนผู้ได้รับอนุญาต ประเภทความยาว (ราย),ทั่วประเทศ,293
1493,2.มิใช่อาคารโรงเรือน,2564,ราย,สำนักงานสถิติแห่งชาติ,22 ) จันทบุรี,จำนวนผู้ได้รับอนุญาต ประเภทพื้นที่ (ราย),ทั่วประเทศ,26
1494,2.มิใช่อาคารโรงเรือน,2564,ราย,สำนักงานสถิติแห่งชาติ,22 ) จันทบุรี,จำนวนผู้ได้รับอนุญาต ประเภทความยาว (ราย),ทั่วประเทศ,83
1495,2.มิใช่อาคารโรงเรือน,2564,ราย,สำนักงานสถิติแห่งชาติ,23 ) ตราด,จำนวนผู้ได้รับอนุญาต ประเภทพื้นที่ (ราย),ทั่วประเทศ,6
1496,2.มิใช่อาคารโรงเรือน,2564,ราย,สำนักงานสถิติแห่งชาติ,23 ) ตราด,จำนวนผู้ได้รับอนุญาต ประเภทพื้นที่ (ราย),ทั่วประเทศ,16
1497,2.มิใช่อาคารโรงเรือน,2564,ราย,สำนักงานสถิติแห่งชาติ,24 ) ฉะเชิงเทรา,จำนวนผู้ได้รับอนุญาต ประเภทความยาว (ราย),ทั่วประเทศ,60
1498,2.มิใช่อาคารโรงเรือน,2564,ราย,สำนักงานสถิติแห่งชาติ,24 ) ฉะเชิงเทรา,จำนวนผู้ได้รับอนุญาต ประเภทพื้นที่ (ราย),ทั่วประเทศ,185
1499,2.มิใช่อาคารโรงเรือน,2564,ราย,สำนักงานสถิติแห่งชาติ,25 ) ปราจีนบุรี,จำนวนผู้ได้รับอนุญาต ประเภทความยาว (ราย),ทั่วประเทศ,4
1500,2.มิใช่อาคารโรงเรือน,2564,ราย,สำนักงานสถิติแห่งชาติ,25 ) ปราจีนบุรี,จำนวนผู้ได้รับอนุญาต ประเภทพื้นที่ (ราย),ทั่วประเทศ,8
1501,2.มิใช่อาคารโรงเรือน,2564,ราย,สำนักงานสถิติแห่งชาติ,26 ) นครนายก,จำนวนผู้ได้รับอนุญาต ประเภทพื้นที่ (ราย),ทั่วประเทศ,6
1502,2.มิใช่อาคารโรงเรือน,2564,ราย,สำนักงานสถิติแห่งชาติ,26 ) นครนายก,จำนวนผู้ได้รับอนุญาต ประเภทความยาว (ราย),ทั่วประเทศ,20
1503,2.มิใช่อาคารโรงเรือน,2564,ราย,สำนักงานสถิติแห่งชาติ,27 ) สระแก้ว,จำนวนผู้ได้รับอนุญาต ประเภทพื้นที่ (ราย),ทั่วประเทศ,12
1504,2.มิใช่อาคารโรงเรือน,2564,ราย,สำนักงานสถิติแห่งชาติ,27 ) สระแก้ว,จำนวนผู้ได้รับอนุญาต ประเภทความยาว (ราย),ทั่วประเทศ,26
1505,2.มิใช่อาคารโรงเรือน,2564,ราย,สำนักงานสถิติแห่งชาติ,30 ) นครราชสีมา,จำนวนผู้ได้รับอนุญาต ประเภทพื้นที่ (ราย),ทั่วประเทศ,134
1506,2.มิใช่อาคารโรงเรือน,2564,ราย,สำนักงานสถิติแห่งชาติ,30 ) นครราชสีมา,จำนวนผู้ได้รับอนุญาต ประเภทพื้นที่ (ราย),ทั่วประเทศ,1632
1507,2.มิใช่อาคารโรงเรือน,2564,ราย,สำนักงานสถิติแห่งชาติ,31 ) บุรีรัมย์,จำนวนผู้ได้รับอนุญาต ประเภทความยาว (ราย),ทั่วประเทศ,20
1508,2.มิใช่อาคารโรงเรือน,2564,ราย,สำนักงานสถิติแห่งชาติ,31 ) บุรีรัมย์,จำนวนผู้ได้รับอนุญาต ประเภทพื้นที่ (ราย),ทั่วประเทศ,192
