เดือน,ไม่อันตราย (ตัน),อันตราย (ตัน),_id,ปี,ลำดับเดือน,ของเสียทั้งหมด (ตัน),จังหวัด,หน่วย
ธ.ค.,0,20.02,389,2564,12,20.02,พังงา,ตัน
ธ.ค.,0,1.08,390,2564,12,1.08,แม่ฮ่องสอน,ตัน
ธ.ค.,0,1.26,391,2564,12,1.26,ยโสธร,ตัน
ธ.ค.,0,3.14,392,2564,12,3.14,ศรีสะเกษ,ตัน
ธ.ค.,0,4.84,393,2564,12,4.84,สกลนคร,ตัน
ธ.ค.,0,5.31,394,2564,12,5.31,หนองคาย,ตัน
ธ.ค.,0,10.62,395,2564,12,10.62,อำนาจเจริญ,ตัน
ธ.ค.,0,2.07,396,2564,12,2.07,อุตรดิตถ์,ตัน
ธ.ค.,0,3.5,397,2564,12,3.5,อุทัยธานี,ตัน
พ.ย.,0,4.61,398,2564,11,4.61,ชุมพร,ตัน
พ.ย.,0,7.18,399,2564,11,7.18,เชียงราย,ตัน
พ.ย.,0,0.43,400,2564,11,0.43,ตราด,ตัน
พ.ย.,0,1.84,401,2564,11,1.84,นครพนม,ตัน
พ.ย.,0,3.8,402,2564,11,3.8,นราธิวาส,ตัน
พ.ย.,0,3.71,403,2564,11,3.71,น่าน,ตัน
พ.ย.,0,2.4,404,2564,11,2.4,ปัตตานี,ตัน
พ.ย.,0,3.38,405,2564,11,3.38,พะเยา,ตัน
พ.ย.,0,0.31,406,2564,11,0.31,พังงา,ตัน
พ.ย.,0,3.7,407,2564,11,3.7,พัทลุง,ตัน
พ.ย.,0,1.08,408,2564,11,1.08,แม่ฮ่องสอน,ตัน
พ.ย.,0,1.34,409,2564,11,1.34,ยโสธร,ตัน
พ.ย.,0,3.4,410,2564,11,3.4,ยะลา,ตัน
พ.ย.,0,8.89,411,2564,11,8.89,ศรีสะเกษ,ตัน
พ.ย.,0,4.6,412,2564,11,4.6,สกลนคร,ตัน
พ.ย.,0,3.52,413,2564,11,3.52,สตูล,ตัน
พ.ย.,0,7.82,414,2564,11,7.82,สุโขทัย,ตัน
พ.ย.,0,1.38,415,2564,11,1.38,หนองคาย,ตัน
พ.ย.,0,13.08,416,2564,11,13.08,อำนาจเจริญ,ตัน
พ.ย.,0,1.81,417,2564,11,1.81,อุตรดิตถ์,ตัน
พ.ย.,0,2.04,418,2564,11,2.04,อุทัยธานี,ตัน
ต.ค.,0,0.05,419,2564,10,0.05,กระบี่,ตัน
ต.ค.,0,9.11,420,2564,10,9.11,ชุมพร,ตัน
ต.ค.,0,15.22,421,2564,10,15.22,เชียงราย,ตัน
ต.ค.,0,0.38,422,2564,10,0.38,ตราด,ตัน
ต.ค.,0,1.83,423,2564,10,1.83,นครพนม,ตัน
ต.ค.,0,3.8,424,2564,10,3.8,นราธิวาส,ตัน
ต.ค.,0,1.41,425,2564,10,1.41,น่าน,ตัน
ต.ค.,0,2.51,426,2564,10,2.51,ปัตตานี,ตัน
ต.ค.,0,4.85,427,2564,10,4.85,พะเยา,ตัน
ต.ค.,0,1.08,428,2564,10,1.08,แม่ฮ่องสอน,ตัน
ต.ค.,0,8.36,429,2564,10,8.36,ศรีสะเกษ,ตัน
ต.ค.,0,10.73,430,2564,10,10.73,สุโขทัย,ตัน
ต.ค.,0,6.82,431,2564,10,6.82,หนองคาย,ตัน
ต.ค.,0,24.43,432,2564,10,24.43,หนองบัวลำภู,ตัน
ต.ค.,0,3.22,433,2564,10,3.22,อำนาจเจริญ,ตัน
ต.ค.,0,3.77,434,2564,10,3.77,อุทัยธานี,ตัน
ก.ย.,0,14.13,435,2564,9,14.13,กระบี่,ตัน
ก.ย.,0,12.46,436,2564,9,12.46,เชียงราย,ตัน
ก.ย.,0,0.21,437,2564,9,0.21,ตราด,ตัน
ก.ย.,0,2.4,438,2564,9,2.4,นครพนม,ตัน
ก.ย.,0,3.1,439,2564,9,3.1,นราธิวาส,ตัน
ก.ย.,0,1.7,440,2564,9,1.7,น่าน,ตัน
ก.ย.,0,1.5,441,2564,9,1.5,ปัตตานี,ตัน
ก.ย.,0,3.48,442,2564,9,3.48,พะเยา,ตัน
ก.ย.,0,1.08,443,2564,9,1.08,แม่ฮ่องสอน,ตัน
ก.ย.,0,1.02,444,2564,9,1.02,ยโสธร,ตัน
ก.ย.,0,3.2,445,2564,9,3.2,ยะลา,ตัน
ก.ย.,0,2.88,446,2564,9,2.88,สกลนคร,ตัน
ก.ย.,0,3.62,447,2564,9,3.62,สตูล,ตัน
ก.ย.,0,6.85,448,2564,9,6.85,สุโขทัย,ตัน
ก.ย.,0,6.07,449,2564,9,6.07,หนองคาย,ตัน
ก.ย.,0,3.38,450,2564,9,3.38,อำนาจเจริญ,ตัน
ก.ย.,0,0.97,451,2564,9,0.97,อุตรดิตถ์,ตัน
ก.ย.,0,5.31,452,2564,9,5.31,อุทัยธานี,ตัน
ส.ค.,0,3.34,453,2564,8,3.34,กระบี่,ตัน
ส.ค.,0,4.71,454,2564,8,4.71,กาฬสินธุ์,ตัน
ส.ค.,0,2.04,455,2564,8,2.04,ชุมพร,ตัน
ส.ค.,0,0.11,456,2564,8,0.11,เชียงราย,ตัน
ส.ค.,0,1.86,457,2564,8,1.86,นครพนม,ตัน
ส.ค.,0,14.07,458,2564,8,14.07,นครศรีธรรมราช,ตัน
ส.ค.,0,0.15,459,2564,8,0.15,ปัตตานี,ตัน
ส.ค.,0,2.36,460,2564,8,2.36,พะเยา,ตัน
ส.ค.,0,4,461,2564,8,4,พัทลุง,ตัน
ส.ค.,0,7.55,462,2564,8,7.55,เพชรบูรณ์,ตัน
ส.ค.,0,1.7,463,2564,8,1.7,มุกดาหาร,ตัน
ส.ค.,0,1.06,464,2564,8,1.06,ยโสธร,ตัน
ส.ค.,0,2.12,465,2564,8,2.12,เลย,ตัน
ส.ค.,0,0.47,466,2564,8,0.47,ศรีสะเกษ,ตัน
ส.ค.,0,2.74,467,2564,8,2.74,สกลนคร,ตัน
ส.ค.,0,0.88,468,2564,8,0.88,สตูล,ตัน
ส.ค.,0,5.07,469,2564,8,5.07,สุโขทัย,ตัน
ส.ค.,0,1.28,470,2564,8,1.28,หนองคาย,ตัน
ส.ค.,0,1.61,471,2564,8,1.61,อำนาจเจริญ,ตัน
ส.ค.,0,6.4,472,2564,8,6.4,อุตรดิตถ์,ตัน
ส.ค.,0,6.39,473,2564,8,6.39,อุทัยธานี,ตัน
ก.ค.,0,0.04,474,2564,7,0.04,กระบี่,ตัน
ก.ค.,0,2.62,475,2564,7,2.62,น่าน,ตัน
ก.ค.,0,3.5,476,2564,7,3.5,พัทลุง,ตัน
ก.ค.,0,13.38,477,2564,7,13.38,เพชรบูรณ์,ตัน
ก.ค.,0,1.6,478,2564,7,1.6,มุกดาหาร,ตัน
ก.ค.,0,2,479,2564,7,2,ยะลา,ตัน
ก.ค.,0,3.51,480,2564,7,3.51,ร้อยเอ็ด,ตัน
ก.ค.,0,0.56,481,2564,7,0.56,เลย,ตัน
ก.ค.,0,8.2,482,2564,7,8.2,ศรีสะเกษ,ตัน
ก.ค.,0,1.08,483,2564,7,1.08,สกลนคร,ตัน
ก.ค.,0,2.53,484,2564,7,2.53,สตูล,ตัน
ก.ค.,0,0.04,485,2564,7,0.04,หนองบัวลำภู,ตัน
ก.ค.,0,1.46,486,2564,7,1.46,อำนาจเจริญ,ตัน
ก.ค.,0,1.14,487,2564,7,1.14,อุตรดิตถ์,ตัน
มิ.ย.,0,11.26,488,2564,6,11.26,เชียงราย,ตัน
มิ.ย.,0,1.89,489,2564,6,1.89,นครพนม,ตัน
มิ.ย.,0,2.9,490,2564,6,2.9,นราธิวาส,ตัน
มิ.ย.,0,2.7,491,2564,6,2.7,น่าน,ตัน
มิ.ย.,0,1.5,492,2564,6,1.5,ปัตตานี,ตัน
มิ.ย.,0,3.48,493,2564,6,3.48,พะเยา,ตัน
มิ.ย.,0,0.05,494,2564,6,0.05,พังงา,ตัน
มิ.ย.,0,1.08,495,2564,6,1.08,แม่ฮ่องสอน,ตัน
มิ.ย.,0,1.52,496,2564,6,1.52,ยโสธร,ตัน
มิ.ย.,0,7.4,497,2564,6,7.4,ยะลา,ตัน
มิ.ย.,0,5.05,498,2564,6,5.05,สุโขทัย,ตัน
มิ.ย.,0,3.32,499,2564,6,3.32,อำนาจเจริญ,ตัน
พ.ค.,0,47.24,500,2564,5,47.24,กระบี่,ตัน
พ.ค.,0,0.21,501,2564,5,0.21,ตราด,ตัน
พ.ค.,0,2.4,502,2564,5,2.4,นครพนม,ตัน
พ.ค.,0,4.2,503,2564,5,4.2,นราธิวาส,ตัน
พ.ค.,0,2.6,504,2564,5,2.6,ปัตตานี,ตัน
พ.ค.,0,3.86,505,2564,5,3.86,พะเยา,ตัน
พ.ค.,0,8.35,506,2564,5,8.35,ภูเก็ต,ตัน
พ.ค.,0,1.08,507,2564,5,1.08,แม่ฮ่องสอน,ตัน
พ.ค.,0,3.6,508,2564,5,3.6,ยะลา,ตัน
พ.ค.,0,8.38,509,2564,5,8.38,ศรีสะเกษ,ตัน
พ.ค.,0,2.88,510,2564,5,2.88,สกลนคร,ตัน
พ.ค.,0,0.4,511,2564,5,0.4,สตูล,ตัน
พ.ค.,0,3.95,512,2564,5,3.95,อำนาจเจริญ,ตัน
พ.ค.,0,5.81,513,2564,5,5.81,อุทัยธานี,ตัน
เม.ย.,0,0.2,514,2564,4,0.2,กระบี่,ตัน
เม.ย.,0,20.11,515,2564,4,20.11,เชียงราย,ตัน
เม.ย.,0,0.42,516,2564,4,0.42,ตราด,ตัน
เม.ย.,0,2.28,517,2564,4,2.28,นครพนม,ตัน
เม.ย.,0,3.9,518,2564,4,3.9,นราธิวาส,ตัน
เม.ย.,0,3.95,519,2564,4,3.95,น่าน,ตัน
เม.ย.,0,2.3,520,2564,4,2.3,ปัตตานี,ตัน
เม.ย.,0,4.3,521,2564,4,4.3,พะเยา,ตัน
เม.ย.,0,6.46,522,2564,4,6.46,พัทลุง,ตัน
เม.ย.,0,19.36,523,2564,4,19.36,ภูเก็ต,ตัน
เม.ย.,0,31.3,524,2564,4,31.3,มุกดาหาร,ตัน
เม.ย.,0,1.08,525,2564,4,1.08,แม่ฮ่องสอน,ตัน
เม.ย.,0,1.07,526,2564,4,1.07,ยโสธร,ตัน
เม.ย.,0,3.8,527,2564,4,3.8,ยะลา,ตัน
เม.ย.,0,21.72,528,2564,4,21.72,ร้อยเอ็ด,ตัน
เม.ย.,0,1.76,529,2564,4,1.76,ระนอง,ตัน
เม.ย.,0,10.19,530,2564,4,10.19,เลย,ตัน
เม.ย.,0,8.34,531,2564,4,8.34,ศรีสะเกษ,ตัน
เม.ย.,0,2.25,532,2564,4,2.25,สกลนคร,ตัน
เม.ย.,0,1.38,533,2564,4,1.38,สตูล,ตัน
เม.ย.,0,0.2,534,2564,4,0.2,สุโขทัย,ตัน
เม.ย.,0,10.17,535,2564,4,10.17,อำนาจเจริญ,ตัน
เม.ย.,0,2.15,536,2564,4,2.15,อุตรดิตถ์,ตัน
เม.ย.,0,2,537,2564,4,2,อุทัยธานี,ตัน
มี.ค.,0,0.17,538,2564,3,0.17,กระบี่,ตัน
มี.ค.,0,1.9,539,2564,3,1.9,นครพนม,ตัน
มี.ค.,0,3,540,2564,3,3,นราธิวาส,ตัน
มี.ค.,0,1,541,2564,3,1,น่าน,ตัน
มี.ค.,0,4.9,542,2564,3,4.9,ปัตตานี,ตัน
มี.ค.,0,1.08,543,2564,3,1.08,พะเยา,ตัน
มี.ค.,0,6.37,544,2564,3,6.37,ภูเก็ต,ตัน
มี.ค.,0,1.08,545,2564,3,1.08,แม่ฮ่องสอน,ตัน
มี.ค.,0,1.86,546,2564,3,1.86,ยโสธร,ตัน
มี.ค.,0,3.6,547,2564,3,3.6,ยะลา,ตัน
มี.ค.,0,12.51,548,2564,3,12.51,ร้อยเอ็ด,ตัน
มี.ค.,0,18.19,549,2564,3,18.19,ระนอง,ตัน
มี.ค.,0,0.86,550,2564,3,0.86,ศรีสะเกษ,ตัน
มี.ค.,0,2.64,551,2564,3,2.64,สกลนคร,ตัน
มี.ค.,0,2,552,2564,3,2,สตูล,ตัน
มี.ค.,0,2.45,553,2564,3,2.45,หนองคาย,ตัน
มี.ค.,0,2.57,554,2564,3,2.57,อุตรดิตถ์,ตัน
มี.ค.,0,2.56,555,2564,3,2.56,อุทัยธานี,ตัน
ก.พ.,0,13.56,556,2564,2,13.56,เชียงราย,ตัน
ก.พ.,0,4.2,557,2564,2,4.2,นราธิวาส,ตัน
ก.พ.,0,1,558,2564,2,1,น่าน,ตัน
ก.พ.,0,36.36,559,2564,2,36.36,บึงกาฬ,ตัน
ก.พ.,0,25.94,560,2564,2,25.94,พังงา,ตัน
ก.พ.,0,3.03,561,2564,2,3.03,พัทลุง,ตัน
ก.พ.,0,1.08,562,2564,2,1.08,แม่ฮ่องสอน,ตัน
ก.พ.,0,3.6,563,2564,2,3.6,ยะลา,ตัน
ก.พ.,0,8.41,564,2564,2,8.41,ร้อยเอ็ด,ตัน
ก.พ.,0,77.83,565,2564,2,77.83,สกลนคร,ตัน
ก.พ.,0,30.18,566,2564,2,30.18,หนองบัวลำภู,ตัน
ก.พ.,0,5.79,567,2564,2,5.79,อำนาจเจริญ,ตัน
ม.ค.,0,0.1,568,2564,1,0.1,กระบี่,ตัน
ม.ค.,0,40.59,569,2564,1,40.59,ชัยนาท,ตัน
ม.ค.,0,16.84,570,2564,1,16.84,เชียงราย,ตัน
ม.ค.,0,3,571,2564,1,3,นราธิวาส,ตัน
ม.ค.,0,3.02,572,2564,1,3.02,น่าน,ตัน
ม.ค.,0,1,573,2564,1,1,ปัตตานี,ตัน
ม.ค.,0,4.05,574,2564,1,4.05,พะเยา,ตัน
ม.ค.,0,3.47,575,2564,1,3.47,พัทลุง,ตัน
ม.ค.,0,6.81,576,2564,1,6.81,ภูเก็ต,ตัน
ม.ค.,0,1.08,577,2564,1,1.08,แม่ฮ่องสอน,ตัน
ม.ค.,0,2.4,578,2564,1,2.4,ยะลา,ตัน
ม.ค.,0,10.74,579,2564,1,10.74,ร้อยเอ็ด,ตัน
ม.ค.,0,3.57,580,2564,1,3.57,เลย,ตัน
ม.ค.,0,8.2,581,2564,1,8.2,ศรีสะเกษ,ตัน
ม.ค.,0,1.23,582,2564,1,1.23,สตูล,ตัน
ม.ค.,0,2.04,583,2564,1,2.04,สุโขทัย,ตัน
ม.ค.,0,1.27,584,2564,1,1.27,หนองคาย,ตัน
ม.ค.,0,4.9,585,2564,1,4.9,หนองบัวลำภู,ตัน
ม.ค.,0,12.62,586,2564,1,12.62,อำนาจเจริญ,ตัน
ม.ค.,0,2.41,587,2564,1,2.41,อุตรดิตถ์,ตัน
ม.ค.,0,2.29,588,2564,1,2.29,อุทัยธานี,ตัน
ม.ค.,0.08,12.34,589,2566,1,12.42,กระบี่,ตัน
ม.ค.,"9,338.56","5,205.79",590,2566,1,"14,544.34",กรุงเทพมหานคร,ตัน
ม.ค.,"43,454.48",189.03,591,2566,1,"43,643.51",กาญจนบุรี,ตัน
ม.ค.,0.06,21.63,592,2566,1,21.68,กาฬสินธุ์,ตัน
ม.ค.,"1,300.35",15.5,593,2566,1,"1,315.85",กำแพงเพชร,ตัน
ม.ค.,"27,766.96",209.95,594,2566,1,"27,976.90",ขอนแก่น,ตัน
ม.ค.,32.27,4.3,595,2566,1,36.57,จันทบุรี,ตัน
ม.ค.,"23,906.58","6,564.28",596,2566,1,"30,470.86",ฉะเชิงเทรา,ตัน
ม.ค.,"63,293.62","16,074.46",597,2566,1,"79,368.08",ชลบุรี,ตัน
ม.ค.,68.08,16.09,598,2566,1,84.17,ชัยนาท,ตัน
ม.ค.,"3,237.97",47.02,599,2566,1,"3,284.99",ชัยภูมิ,ตัน
ม.ค.,88.7,94.19,600,2566,1,182.88,เชียงใหม่,ตัน
ม.ค.,649.44,51.42,601,2566,1,700.86,ตรัง,ตัน
ม.ค.,"30,864.00",23.62,602,2566,1,"30,887.62",ตาก,ตัน
ม.ค.,155.84,226.21,603,2566,1,382.05,นครนายก,ตัน
ม.ค.,"15,188.89",651.07,604,2566,1,"15,839.96",นครปฐม,ตัน
ม.ค.,"139,183.50","1,472.82",605,2566,1,"140,656.33",นครราชสีมา,ตัน
ม.ค.,255.65,234.21,606,2566,1,489.86,นครศรีธรรมราช,ตัน
ม.ค.,"1,582.56",55.56,607,2566,1,"1,638.11",นครสวรรค์,ตัน
ม.ค.,830.3,350.48,608,2566,1,"1,180.78",นนทบุรี,ตัน
ม.ค.,"11,900.41",18.94,609,2566,1,"11,919.35",บุรีรัมย์,ตัน
ม.ค.,"28,723.91","4,093.76",610,2566,1,"32,817.68",ปทุมธานี,ตัน
ม.ค.,717.23,394.84,611,2566,1,"1,112.07",ประจวบคีรีขันธ์,ตัน
ม.ค.,"27,844.62","2,180.36",612,2566,1,"30,024.98",ปราจีนบุรี,ตัน
ม.ค.,"18,314.43","6,016.83",613,2566,1,"24,331.25",พระนครศรีอยุธยา,ตัน
ม.ค.,"3,043.42",16.39,614,2566,1,"3,059.81",พิจิตร,ตัน
ม.ค.,14.94,138.81,615,2566,1,153.74,พิษณุโลก,ตัน
ม.ค.,875.35,157.66,616,2566,1,"1,033.02",เพชรบุรี,ตัน
ม.ค.,"11,151.77",36.86,617,2566,1,"11,188.63",เพชรบูรณ์,ตัน
ม.ค.,0.18,12.53,618,2566,1,12.71,แพร่,ตัน
ม.ค.,42.39,6.15,619,2566,1,48.54,มหาสารคาม,ตัน
ม.ค.,37.13,17.06,620,2566,1,54.19,ร้อยเอ็ด,ตัน
ม.ค.,"70,721.69","35,774.08",621,2566,1,"106,495.77",ระยอง,ตัน
ม.ค.,"12,734.03",716.48,622,2566,1,"13,450.51",ราชบุรี,ตัน
ม.ค.,"3,797.43",481.45,623,2566,1,"4,278.88",ลพบุรี,ตัน
ม.ค.,"50,849.74",61.25,624,2566,1,"50,910.98",ลำปาง,ตัน
ม.ค.,"1,201.60",491.38,625,2566,1,"1,692.98",ลำพูน,ตัน
ม.ค.,281.77,29.14,626,2566,1,310.91,เลย,ตัน
ม.ค.,"4,806.44","1,223.42",627,2566,1,"6,029.85",สงขลา,ตัน
ม.ค.,2.28,6,628,2566,1,8.28,สตูล,ตัน
ม.ค.,"34,804.37","11,590.82",629,2566,1,"46,395.18",สมุทรปราการ,ตัน
ม.ค.,642.15,21.29,630,2566,1,663.45,สมุทรสงคราม,ตัน
ม.ค.,"14,336.87","3,363.03",631,2566,1,"17,699.90",สมุทรสาคร,ตัน
ม.ค.,389.35,33.08,632,2566,1,422.43,สระแก้ว,ตัน
ม.ค.,"32,598.28","3,441.72",633,2566,1,"36,039.99",สระบุรี,ตัน
ม.ค.,"1,747.32",90.78,634,2566,1,"1,838.10",สิงห์บุรี,ตัน
ม.ค.,"17,131.49",20.61,635,2566,1,"17,152.10",สุพรรณบุรี,ตัน
ม.ค.,"1,659.67",58.75,636,2566,1,"1,718.42",สุราษฎร์ธานี,ตัน
ม.ค.,39.33,20.33,637,2566,1,59.66,สุรินทร์,ตัน
ม.ค.,21.67,2.92,638,2566,1,24.59,หนองคาย,ตัน
ม.ค.,"52,347.23",7.8,639,2566,1,"52,355.03",หนองบัวลำภู,ตัน
ม.ค.,"1,302.19","1,848.09",640,2566,1,"3,150.28",อ่างทอง,ตัน
ม.ค.,"162,131.14",13.44,641,2566,1,"162,144.58",อำนาจเจริญ,ตัน
ม.ค.,858.34,159.44,642,2566,1,"1,017.78",อุดรธานี,ตัน
ม.ค.,"8,825.88",44.22,643,2566,1,"8,870.10",อุบลราชธานี,ตัน
มี.ค.,"365,346.49","2,064.86",644,2566,3,"367,411.35",นครราชสีมา,ตัน
มี.ค.,"95,873.23","41,296.95",645,2566,3,"137,170.18",ระยอง,ตัน
มี.ค.,"72,828.13","24,808.79",646,2566,3,"97,636.92",ชลบุรี,ตัน
มี.ค.,"55,795.40",7.52,647,2566,3,"55,802.92",อำนาจเจริญ,ตัน
มี.ค.,"36,574.06","11,621.50",648,2566,3,"48,195.55",สมุทรปราการ,ตัน
มี.ค.,"38,040.45","4,704.41",649,2566,3,"42,744.87",ปทุมธานี,ตัน
มี.ค.,"38,311.67",242.85,650,2566,3,"38,554.52",กาญจนบุรี,ตัน
มี.ค.,"26,378.14","6,978.13",651,2566,3,"33,356.27",ฉะเชิงเทรา,ตัน
มี.ค.,"28,385.93","4,538.91",652,2566,3,"32,924.83",สระบุรี,ตัน
มี.ค.,"28,836.38","3,059.13",653,2566,3,"31,895.51",ปราจีนบุรี,ตัน
มี.ค.,"30,092.54",27.27,654,2566,3,"30,119.81",ตาก,ตัน
มี.ค.,"27,534.01",14,655,2566,3,"27,548.01",สุพรรณบุรี,ตัน
มี.ค.,"18,619.77","6,904.81",656,2566,3,"25,524.58",พระนครศรีอยุธยา,ตัน
มี.ค.,"20,788.42",625.98,657,2566,3,"21,414.40",นครปฐม,ตัน
มี.ค.,"21,101.42",305.74,658,2566,3,"21,407.16",ราชบุรี,ตัน
มี.ค.,"15,116.20","4,335.81",659,2566,3,"19,452.01",สมุทรสาคร,ตัน
มี.ค.,"10,716.06","6,323.85",660,2566,3,"17,039.91",กรุงเทพมหานคร,ตัน
มี.ค.,"15,899.51",8.91,661,2566,3,"15,908.42",ลำปาง,ตัน
มี.ค.,"14,216.45",27.76,662,2566,3,"14,244.21",บุรีรัมย์,ตัน
มี.ค.,"7,761.50",50.96,663,2566,3,"7,812.46",ชัยภูมิ,ตัน
มี.ค.,"6,325.41",7.09,664,2566,3,"6,332.50",เลย,ตัน
มี.ค.,"5,932.98",14.81,665,2566,3,"5,947.79",เพชรบูรณ์,ตัน
มี.ค.,"5,867.71",46.94,666,2566,3,"5,914.65",สิงห์บุรี,ตัน
มี.ค.,"3,411.84",715.35,667,2566,3,"4,127.18",สงขลา,ตัน
มี.ค.,"3,681.56",161.12,668,2566,3,"3,842.68",ขอนแก่น,ตัน
มี.ค.,"3,613.93",37.19,669,2566,3,"3,651.12",พิจิตร,ตัน
มี.ค.,"3,458.73",47.63,670,2566,3,"3,506.36",สุราษฎร์ธานี,ตัน
มี.ค.,"2,885.75",570.45,671,2566,3,"3,456.20",ลพบุรี,ตัน
มี.ค.,157.08,"2,414.48",672,2566,3,"2,571.56",อ่างทอง,ตัน
มี.ค.,"1,459.86",851.35,673,2566,3,"2,311.21",ลำพูน,ตัน
มี.ค.,"1,634.67",415.26,674,2566,3,"2,049.93",ประจวบคีรีขันธ์,ตัน
มี.ค.,"1,201.91",280.9,675,2566,3,"1,482.81",เพชรบุรี,ตัน
มี.ค.,"1,345.73",6.8,676,2566,3,"1,352.53",ยะลา,ตัน
มี.ค.,"1,198.36",140.37,677,2566,3,"1,338.73",กำแพงเพชร,ตัน
มี.ค.,806.45,388.88,678,2566,3,"1,195.32",นนทบุรี,ตัน
มี.ค.,425.52,472.49,679,2566,3,898.01,อุดรธานี,ตัน
มี.ค.,805.34,17.31,680,2566,3,822.65,นครสวรรค์,ตัน
มี.ค.,471.15,99.37,681,2566,3,570.52,นครศรีธรรมราช,ตัน
มี.ค.,521.52,45.13,682,2566,3,566.65,สระแก้ว,ตัน
มี.ค.,334.94,17.3,683,2566,3,352.24,สมุทรสงคราม,ตัน
มี.ค.,145.58,153.58,684,2566,3,299.16,เชียงใหม่,ตัน
