AGE_GROUP,VALUE,QUARTER,SOURCE,_id,SEX,UNIT,REGION,YEAR
20-24,50.7,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,1317,หญิง,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2564
25-29,73.9,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,1318,หญิง,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2564
30-34,75.9,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,1319,หญิง,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2564
35-39,84.0,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,1320,หญิง,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2564
40-49,83.8,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,1321,หญิง,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2564
50-59,77.0,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,1322,หญิง,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2564
60 ขึ้นไป,31.1,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,1323,หญิง,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2564
ยอดรวม,68.9,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,1324,ยอดรวม,ร้อยละ,ภาคใต้,2564
15-19,19.6,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,1325,ยอดรวม,ร้อยละ,ภาคใต้,2564
20-24,64.4,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,1326,ยอดรวม,ร้อยละ,ภาคใต้,2564
25-29,86.7,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,1327,ยอดรวม,ร้อยละ,ภาคใต้,2564
30-34,86.1,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,1328,ยอดรวม,ร้อยละ,ภาคใต้,2564
35-39,89.4,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,1329,ยอดรวม,ร้อยละ,ภาคใต้,2564
40-49,88.2,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,1330,ยอดรวม,ร้อยละ,ภาคใต้,2564
50-59,83.5,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,1331,ยอดรวม,ร้อยละ,ภาคใต้,2564
60 ขึ้นไป,39.7,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,1332,ยอดรวม,ร้อยละ,ภาคใต้,2564
ยอดรวม,79.1,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,1333,ชาย,ร้อยละ,ภาคใต้,2564
15-19,27.8,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,1334,ชาย,ร้อยละ,ภาคใต้,2564
20-24,76.0,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,1335,ชาย,ร้อยละ,ภาคใต้,2564
25-29,95.1,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,1336,ชาย,ร้อยละ,ภาคใต้,2564
30-34,96.7,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,1337,ชาย,ร้อยละ,ภาคใต้,2564
35-39,97.9,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,1338,ชาย,ร้อยละ,ภาคใต้,2564
40-49,95.9,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,1339,ชาย,ร้อยละ,ภาคใต้,2564
50-59,93.5,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,1340,ชาย,ร้อยละ,ภาคใต้,2564
60 ขึ้นไป,52.1,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,1341,ชาย,ร้อยละ,ภาคใต้,2564
ยอดรวม,59.2,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,1342,หญิง,ร้อยละ,ภาคใต้,2564
15-19,11.0,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,1343,หญิง,ร้อยละ,ภาคใต้,2564
20-24,52.4,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,1344,หญิง,ร้อยละ,ภาคใต้,2564
25-29,78.0,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,1345,หญิง,ร้อยละ,ภาคใต้,2564
30-34,75.4,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,1346,หญิง,ร้อยละ,ภาคใต้,2564
35-39,80.7,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,1347,หญิง,ร้อยละ,ภาคใต้,2564
40-49,80.9,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,1348,หญิง,ร้อยละ,ภาคใต้,2564
50-59,74.4,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,1349,หญิง,ร้อยละ,ภาคใต้,2564
60 ขึ้นไป,29.7,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,1350,หญิง,ร้อยละ,ภาคใต้,2564
ยอดรวม,67.7,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1351,ยอดรวม,ร้อยละ,ทั่วราชอาณาจักร,2565
15-19,12.7,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1352,ยอดรวม,ร้อยละ,ทั่วราชอาณาจักร,2565
20-24,60.9,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1353,ยอดรวม,ร้อยละ,ทั่วราชอาณาจักร,2565
25-29,86.7,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1354,ยอดรวม,ร้อยละ,ทั่วราชอาณาจักร,2565
30-34,89.5,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1355,ยอดรวม,ร้อยละ,ทั่วราชอาณาจักร,2565
35-39,89.6,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1356,ยอดรวม,ร้อยละ,ทั่วราชอาณาจักร,2565
40-49,88.4,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1357,ยอดรวม,ร้อยละ,ทั่วราชอาณาจักร,2565
50-59,81.5,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1358,ยอดรวม,ร้อยละ,ทั่วราชอาณาจักร,2565
60 ขึ้นไป,36.5,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1359,ยอดรวม,ร้อยละ,ทั่วราชอาณาจักร,2565
ยอดรวม,76.3,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1360,ชาย,ร้อยละ,ทั่วราชอาณาจักร,2565
15-19,17.4,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1361,ชาย,ร้อยละ,ทั่วราชอาณาจักร,2565
20-24,69.6,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1362,ชาย,ร้อยละ,ทั่วราชอาณาจักร,2565
25-29,92.4,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1363,ชาย,ร้อยละ,ทั่วราชอาณาจักร,2565
50-59,72.8,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,1364,หญิง,ร้อยละ,ทั่วราชอาณาจักร,2564
60 ขึ้นไป,29.0,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,1365,หญิง,ร้อยละ,ทั่วราชอาณาจักร,2564
ยอดรวม,71.7,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,1366,ยอดรวม,ร้อยละ,กรุงเทพมหานคร,2564
15-19,7.9,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,1367,ยอดรวม,ร้อยละ,กรุงเทพมหานคร,2564
20-24,57.4,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,1368,ยอดรวม,ร้อยละ,กรุงเทพมหานคร,2564
25-29,91.8,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,1369,ยอดรวม,ร้อยละ,กรุงเทพมหานคร,2564
30-34,91.4,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,1370,ยอดรวม,ร้อยละ,กรุงเทพมหานคร,2564
35-39,90.3,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,1371,ยอดรวม,ร้อยละ,กรุงเทพมหานคร,2564
40-49,89.9,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,1372,ยอดรวม,ร้อยละ,กรุงเทพมหานคร,2564
