ประเภท,เนื้อที่สะสม,ภาค,รายละเอียด,_id,หน่วย,ปีเพาะปลูก,สภาพการเพาะปลูก,หมวดหมู่,จังหวัด,ลักษณะการใช้พื้นที่
พื้นที่คาดการณ์,4508,ตะวันออก ,พื้นที่คาดการณ์,1978,ไร่,2566/67,พืชไร่-พืชผัก,ข้าวนาปี,สระแก้ว,พื้นที่คาดการณ์
พืชไร่,732,ตะวันออก ,ปลูก,1979,หน่วย,2566/67,พืชไร่-พืชผัก,ข้าวนาปี,สระแก้ว,ปลูก
พืชผัก,205,ตะวันออก ,ปลูก,1980,ไร่,2566/67,พืชไร่-พืชผัก,ข้าวนาปี,สระแก้ว,ปลูก
พื้นที่ชลประทาน,420390,ตะวันตก ,พื้นที่ชลประทาน,1981,หน่วย,2566/67,พื้นที่ชลประทาน,ข้าวนาปี,กาญจนบุรี,พื้นที่ชลประทาน
พื้นที่คาดการณ์,191485,ตะวันตก ,พื้นที่คาดการณ์,1982,ไร่,2566/67,นาปี,ข้าวนาปี,กาญจนบุรี,พื้นที่คาดการณ์
นาปี,199997,ตะวันตก ,ปลูก,1983,หน่วย,2566/67,นาปี,ข้าวนาปี,กาญจนบุรี,ปลูก
นาปีต่อเนื่อง,,ตะวันตก ,ปลูก,1984,ไร่,2566/67,นาปี,ข้าวนาปี,กาญจนบุรี,ปลูก
นาปี,,ตะวันตก ,เสียหาย,1985,หน่วย,2566/67,นาปี,ข้าวนาปี,กาญจนบุรี,น้ำท่วม
นาปี,,ตะวันตก ,เสียหาย,1986,ไร่,2566/67,นาปี,ข้าวนาปี,กาญจนบุรี,น้ำแล้ง
นาปี,,ตะวันตก ,เสียหาย,1987,หน่วย,2566/67,นาปี,ข้าวนาปี,กาญจนบุรี,โรค แมลง
นาปีต่อเนื่อง,,ตะวันตก ,เสียหาย,1988,ไร่,2566/67,นาปี,ข้าวนาปี,กาญจนบุรี,น้ำท่วม
นาปีต่อเนื่อง,,ตะวันตก ,เสียหาย,1989,หน่วย,2566/67,นาปี,ข้าวนาปี,กาญจนบุรี,น้ำแล้ง
นาปีต่อเนื่อง,,ตะวันตก ,เสียหาย,1990,ไร่,2566/67,นาปี,ข้าวนาปี,กาญจนบุรี, โรค แมลง
นาปี,3094,ตะวันตก ,เก็บเกี่ยว,1991,หน่วย,2566/67,นาปี,ข้าวนาปี,กาญจนบุรี,เก็บเกี่ยว
นาปีต่อเนื่อง,,ตะวันตก ,เก็บเกี่ยว,1992,ไร่,2566/67,นาปี,ข้าวนาปี,กาญจนบุรี,เก็บเกี่ยว
พื้นที่คาดการณ์,37577,ตะวันตก ,พื้นที่คาดการณ์,1993,หน่วย,2566/67,พืชไร่-พืชผัก,ข้าวนาปี,กาญจนบุรี,พื้นที่คาดการณ์
พืชไร่,27609,ตะวันตก ,ปลูก,1994,ไร่,2566/67,พืชไร่-พืชผัก,ข้าวนาปี,กาญจนบุรี,ปลูก
พืชผัก,20871,ตะวันตก ,ปลูก,1995,หน่วย,2566/67,พืชไร่-พืชผัก,ข้าวนาปี,กาญจนบุรี,ปลูก
พื้นที่ชลประทาน,662837,ตะวันตก ,พื้นที่ชลประทาน,1996,ไร่,2566/67,พื้นที่ชลประทาน,ข้าวนาปี,ราชบุรี,พื้นที่ชลประทาน
พื้นที่คาดการณ์,288493,ตะวันตก ,พื้นที่คาดการณ์,1997,หน่วย,2566/67,นาปี,ข้าวนาปี,ราชบุรี,พื้นที่คาดการณ์
นาปี,274377,ตะวันตก ,ปลูก,1998,ไร่,2566/67,นาปี,ข้าวนาปี,ราชบุรี,ปลูก
นาปีต่อเนื่อง,,ตะวันตก ,ปลูก,1999,หน่วย,2566/67,นาปี,ข้าวนาปี,ราชบุรี,ปลูก
นาปี,,ตะวันตก ,เสียหาย,2000,ไร่,2566/67,นาปี,ข้าวนาปี,ราชบุรี,น้ำท่วม
นาปี,,ตะวันตก ,เสียหาย,2001,หน่วย,2566/67,นาปี,ข้าวนาปี,ราชบุรี,น้ำแล้ง
นาปี,,ตะวันตก ,เสียหาย,2002,ไร่,2566/67,นาปี,ข้าวนาปี,ราชบุรี,โรค แมลง
นาปีต่อเนื่อง,,ตะวันตก ,เสียหาย,2003,หน่วย,2566/67,นาปี,ข้าวนาปี,ราชบุรี,น้ำท่วม
นาปีต่อเนื่อง,,ตะวันตก ,เสียหาย,2004,ไร่,2566/67,นาปี,ข้าวนาปี,ราชบุรี,น้ำแล้ง
นาปีต่อเนื่อง,,ตะวันตก ,เสียหาย,2005,หน่วย,2566/67,นาปี,ข้าวนาปี,ราชบุรี, โรค แมลง
นาปี,7415,ตะวันตก ,เก็บเกี่ยว,2006,ไร่,2566/67,นาปี,ข้าวนาปี,ราชบุรี,เก็บเกี่ยว
นาปีต่อเนื่อง,,ตะวันตก ,เก็บเกี่ยว,2007,หน่วย,2566/67,นาปี,ข้าวนาปี,ราชบุรี,เก็บเกี่ยว
พื้นที่คาดการณ์,95964,ตะวันตก ,พื้นที่คาดการณ์,2008,ไร่,2566/67,พืชไร่-พืชผัก,ข้าวนาปี,ราชบุรี,พื้นที่คาดการณ์
พืชไร่,33189,ตะวันตก ,ปลูก,2009,หน่วย,2566/67,พืชไร่-พืชผัก,ข้าวนาปี,ราชบุรี,ปลูก
พืชผัก,29318,ตะวันตก ,ปลูก,2010,ไร่,2566/67,พืชไร่-พืชผัก,ข้าวนาปี,ราชบุรี,ปลูก
พื้นที่ชลประทาน,860809,ตะวันตก ,พื้นที่ชลประทาน,2011,หน่วย,2566/67,พื้นที่ชลประทาน,ข้าวนาปี,นครปฐม,พื้นที่ชลประทาน
พื้นที่คาดการณ์,330828,ตะวันตก ,พื้นที่คาดการณ์,2012,ไร่,2566/67,นาปี,ข้าวนาปี,นครปฐม,พื้นที่คาดการณ์
นาปี,313755,ตะวันตก ,ปลูก,2013,หน่วย,2566/67,นาปี,ข้าวนาปี,นครปฐม,ปลูก
นาปีต่อเนื่อง,68835,ตะวันตก ,ปลูก,2014,ไร่,2566/67,นาปี,ข้าวนาปี,นครปฐม,ปลูก
นาปี,,ตะวันตก ,เสียหาย,2015,หน่วย,2566/67,นาปี,ข้าวนาปี,นครปฐม,น้ำท่วม
นาปี,,ตะวันตก ,เสียหาย,2016,ไร่,2566/67,นาปี,ข้าวนาปี,นครปฐม,น้ำแล้ง
นาปี,,ตะวันตก ,เสียหาย,2017,หน่วย,2566/67,นาปี,ข้าวนาปี,นครปฐม,โรค แมลง
นาปีต่อเนื่อง,,ตะวันตก ,เสียหาย,2018,ไร่,2566/67,นาปี,ข้าวนาปี,นครปฐม,น้ำท่วม
นาปีต่อเนื่อง,,ตะวันตก ,เสียหาย,2019,หน่วย,2566/67,นาปี,ข้าวนาปี,นครปฐม,น้ำแล้ง
นาปีต่อเนื่อง,,ตะวันตก ,เสียหาย,2020,ไร่,2566/67,นาปี,ข้าวนาปี,นครปฐม, โรค แมลง
นาปี,269293,ตะวันตก ,เก็บเกี่ยว,2021,หน่วย,2566/67,นาปี,ข้าวนาปี,นครปฐม,เก็บเกี่ยว
นาปีต่อเนื่อง,,ตะวันตก ,เก็บเกี่ยว,2022,ไร่,2566/67,นาปี,ข้าวนาปี,นครปฐม,เก็บเกี่ยว
