ประกอบกิจการ,หมู่,ถนน,เงินทุนรวม (ล้านบาท),เลขทะเบียนโรงงาน,FID,_id,แรงม้า,รหัสประเภท,ชื่อโรงงาน,ตำบล,ปีที่อนุญาต,ซอย,อำเภอ,เลขที่,จังหวัด,ผู้ประกอบการ,จำพวก,คนงานรวม,รหัสไปรษณีย์
ประกอบเครื่องปรับอากาศ พัดลม ตู้เย็น เตาไฟฟ้า เตารีดไฟฟ้า หม้อหุ้งข้าวไฟฟ้า เตาไมโครเวฟและเครื่องใช้ไฟฟ้า,4,หัวหนอง-สันติคาม, 680.50 ,จ3-71-13/58ชบ,20200301325587,393, 580.00 ,7100,บริษัท ทีที คอร์ปอเรชั่น จำกัด,หนองปลาไหล,58,,บางละมุง,222,ชลบุรี,บริษัท ทีที คอร์ปอเรชั่น จำกัด,3, 429 ,20150
ผลิตชิ้นส่วนหรืออุปกรณ์ที่ใช้กับผลิตภัณฑ์อีเล็กทรอนิกส์,1,, 135.84 ,จ3-72-23/53ชบ,20200102325539,394, 58.00 ,7200,บริษัท มิ แร อีเล็คทรอนิกส์ (ประเทศไทย) จำกัด,ตะเคียนเตี้ย,53,,บางละมุง,68,ชลบุรี,บริษัท มิ แร อีเล็คทรอนิกส์ (ประเทศไทย) จำกัด,3, 161 ,20150
ซ่อมและประกอบเครื่องรับโทรทัศน์ ซ่อมแซม ประกอบ ดัดแปลง อินฟราเรดเทอร์โมมิเตอร์,8,, 28.00 ,จ3-72-42/51ชบ,20200004225514,395, 98.00 ,7200,บริษัท เอ็กเกอร์ จำกัด,บางละมุง,51,,บางละมุง,106/29,ชลบุรี,บริษัท เอ็กเกอร์ จำกัด,3, 59 ,20150
ผลิตสายไฟฟ้า และผลิตชิ้นส่วนอุปกรณ์ของเครื่องซักผ้า ตู้เย็น และเครื่องปรับอากาศ,4,, 21.00 ,จ3-74(2)-1/65ชบ,20200087125656,396, 436.85 ,7402,บริษัท ยูจิน เทคโน (ประเทศไทย) จำกัด,เขาไม้แก้ว,65,,บางละมุง,7/5,ชลบุรี,บริษัท ยูจิน เทคโน (ประเทศไทย) จำกัด,3, 16 ,20150
ซ่อมแซม ทาสี เรือไฟเบอร์กลาส,10,, 15.00 ,จ3-75(1)-4/63ชบ,20200128725639,397, 106.00 ,7501,บริษัท ออสไทย มารีน จำกัด,ห้วยใหญ่,63,,บางละมุง,533/16,ชลบุรี,บริษัท ออสไทย มารีน จำกัด,3, 40 ,20150
ซ่อมแซมเรือ,2,, 39.00 ,จ3-75(1)-2/65ชบ,20200161025657,398, 98.00 ,7501,บริษัท พันทวี มารีน จำกัด,ห้วยใหญ่,65,,บางละมุง,2/3,ชลบุรี,บริษัท พันทวี มารีน จำกัด,3, 12 ,20150
ต่อเรือด้วยไฟเบอร์กลาสและไม้ ประกอบเรือยางจากแผ่นยางสังเคราะห์,10,พัทยาใต้, 4.30 ,3-75(1)-1/29ชบ,10200600125292,399, 76.30 ,7501,บริษัท ซีท โบ๊ต จำกัด,หนองปรือ,29,,บางละมุง,63/2,ชลบุรี,บริษัท ซีท โบ๊ต จำกัด,3, 25 ,20150
การต่อ ซ่อมแซม เรือทุกชนิดทุกประเภท,4,สุขุมวิท, 12.00 ,จ3-75(1)-1/64ชบ,20200020025641,400, 92.10 ,7501,บริษัท บี แอนด์ บี โบ๊ต จำกัด,ห้วยใหญ่,64,,บางละมุง,19/8,ชลบุรี,บริษัท บี แอนด์ บี โบ๊ต จำกัด,3, 35 ,20150
ผลิต ซ่อม ตรวจสอบ แบ่งบรรจุอุปกรณ์หรือชิ้นส่วนของรถยนต์ ยานยนต์ และครื่องจักร,4,, 29.00 ,จ3-77(2)-10/56ชบ,20200601025564,401, 280.00 ,7702,บริษัท มิโตะ โคเกียว (ประเทศไทย) จำกัด,ตะเคียนเตี้ย,56,,บางละมุง,123/2,ชลบุรี,บริษัท มิโตะ โคเกียว (ประเทศไทย) จำกัด,3, 7 ,20150
ผลิตอุปกรณ์ชิ้นส่วนอะไหลรถยนต์และการกลึง กัด ตัด เจาะ เจียร และเชื่อมโลหะทั่วไป,4,, 195.83 ,จ3-77(2)-2/46ชบ,20201000225466,402," 3,533.60 ",7702,บริษัท อิโต้ (ประเทศไทย) จำกัด,ตะเคียนเตี้ย,46,,บางละมุง,17/8,ชลบุรี,บริษัท อิโต้ (ประเทศไทย) จำกัด,3, 322 ,20150
ผลิตและจำหน่ายโซ่จักรยานยนต์ จำหน่าย ผลิต ซ๋อมแซม และรับจ้างผลิตแม่พิมพ์เครื่องจักร เครื่องมือเครื่องใช้และอุปกรณ์ทุกชนิดในอุตสาหกรรม,4,, 62.00 ,จ3-78(2)-3/63ชบ,20200188125639,403, 394.00 ,7802,บริษัท อีพีอีเอส แมนูแฟคเจอริ่ง จำกัด,ตะเคียนเตี้ย,63,,บางละมุง,11/328,ชลบุรี,บริษัท อีพีอีเอส แมนูแฟคเจอริ่ง จำกัด,3, 25 ,20150
"การทำเครื่องมือ เครื่องใช้ หรือ อุปกรณ์การแพทย์ เช่น ปลอกคอกันเดลื่อน,อุปกรณ์ดามหัวเข่า,สายสะพานดามแขน",4,-, 44.69 ,จ3-81(3)-2/50ชบ,20200300225507,404, 69.30 ,8103,บริษัท เอสไอเอ็มพี ออร์โท โซลูชั่นส์ (ประเทศไทย) จำกัด,หนองปลาไหล,50,-,บางละมุง,24/16,ชลบุรี,บริษัท เอสไอเอ็มพี ออร์โท โซลูชั่นส์ (ประเทศไทย) จำกัด,3, 64 ,20150
"ผลิตชิ้นส่วนอุปกรณ์ทางการแพทย์ เช่น ที่คาดเอว, ดามแขน, ดามขา, ปลอกคอ",4,, 65.71 ,จ3-81(3)-5/57ชบ,20200300525575,405, 102.64 ,8103,บริษัท เอสไอเอ็มพี ออร์โท โซลูชั่นส์ (ประเทศไทย) จำกัด,หนองปลาไหล,57,,บางละมุง,,ชลบุรี,บริษัท เอสไอเอ็มพี ออร์โท โซลูชั่นส์ (ประเทศไทย) จำกัด,3, 94 ,20150
ทำเครื่องประดับ,5,, 24.24 ,จ3-84(1)-8/59ชบ,20200200825596,406, 124.20 ,8401,บริษัท ไทรุส ครีเอเต็ด เจมส์ จำกัด,หนองปลาไหล,59,,บางละมุง,99/4,ชลบุรี,บริษัท ไทรุส ครีเอเต็ด เจมส์ จำกัด,3, 3 ,20150
ผลิตไม้เทนนิส ไม้แบดมินตัน ไม้สควอซ์ ไม้ BACKET BALL และลูกเทนนิส,1,สายฉะเชิงเทรา-สัตหีบ, -   ,จ3-86-3/34ชบ,20200000325342,407," 25,883.19 ",8600,บริษัท โยเน็กซ์ เทคนิไฟเบอร์ จำกัด,เขาไม้แก้ว,34,,บางละมุง,43/42,ชลบุรี,บริษัท โยเน็กซ์ เทคนิไฟเบอร์ จำกัด,3, 218 ,20150
ผลิตของเล่น,3,, 18.90 ,จ3-87(1)-1/57ชบ,20200700125570,408, 56.70 ,8701,บริษัท แฮงคี้ แพงคี้ ทอยส์ (ประเทศไทย) จำกัด,ห้วยใหญ่,57,,บางละมุง,โฉนดที่ดิน 53022,ชลบุรี,บริษัท แฮงคี้ แพงคี้ ทอยส์ (ประเทศไทย) จำกัด,3, 35 ,20150
ผลิตไฟฟ้าจากเซลล์แสงอาทิตย์ ขนาด 8 เมกะวัตต์,5,สายบ้านบึง-นาเหมือน, 880.00 ,3-88(1)-74/54ชบ,10200007425543,409," 21,344.62 ",8801,บริษัท ซี ออน ท๊อป จำกัด,ห้วยใหญ่,54,,บางละมุง,โฉนดที่ดินเลขที่ 7652,ชลบุรี,บริษัท ซี ออน ท๊อป จำกัด,3, 6 ,20150
"ผลิตพลังงานไฟฟ้าจากพลังงานแสงอาทิตย์แบบติดตั้งบนหลังคา ขนาดกำลังการผลิต 2,136.645 กิโลวัตต์",3,, 59.93 ,3-88(1)-90/67ชบ,40200198725671,410," 5,410.99 ",8801,บริษัท กรีนเยลโล่ โซล่าร์ 4 (ไทยแลนด์) จำกัด,ตะเคียนเตี้ย,67,,บางละมุง,2/3,ชลบุรี,บริษัท กรีนเยลโล่ โซล่าร์ 4 (ไทยแลนด์) จำกัด,3, 2 ,20150
โรงงานผลิตก๊าซชีวภาพ,10,ชากแง้ว, 450.00 ,จ3-89-3/62ชบ,20200054325628,411, 489.10 ,8900,บริษัท ชอไชยวัฒน์อุตสาหกรรม จำกัด,ห้วยใหญ่,62,,บางละมุง,198,ชลบุรี,บริษัท ชอไชยวัฒน์อุตสาหกรรม จำกัด,3, 3 ,20150
จัดหาน้ำ ทำน้ำให้บริสุทธิ์ หรือจำหน่ายน้ำ,7,, 5.26 ,จ3-90-13/56ชบ,20200301325561,412, 219.00 ,9000,กิจการประปาเกาะล้าน (สถานีผลิตน้ำประปาเกาะล้าน),นาเกลือ,56,,บางละมุง,200/23,ชลบุรี,กิจการประปาเกาะล้าน (สถานีผลิตน้ำประปาเกาะล้าน),3, 6 ,20150
"บรรจุสินค้าทั่วไป เช่น น้ำผึ้ง รอยัลเยลลี (นมผึ้ง), เกสรผึ้ง ใส่ขวด",3,, 9.97 ,จ3-91(1)-4/67ชบ,20200088325677,413, 161.61 ,9101,บริษัท ไฮแลนด์ ฟาร์มผึ้ง จำกัด,หนองปลาไหล,67,,บางละมุง,41/12,ชลบุรี,บริษัท ไฮแลนด์ ฟาร์มผึ้ง จำกัด,3, 4 ,20150
