﻿year,quarter,industry,_id,region,value,unit,source
2566,ไตรมาสที่ 4,ที่พักแรมและบริการด้านอาหาร,5024,กรุงเทพมหานคร,671.4,พันคน,สำนักงานสถิติแห่งชาติ
2566,ไตรมาสที่ 4,ข้อมูลข่าวสารและการสื่อสาร,5025,กรุงเทพมหานคร,102.8,พันคน,สำนักงานสถิติแห่งชาติ
2566,ไตรมาสที่ 4,กิจกรรมทางการเงินและการประกันภัย,5026,กรุงเทพมหานคร,202.3,พันคน,สำนักงานสถิติแห่งชาติ
2566,ไตรมาสที่ 4,กิจกรรมอสังหาริมทรัพย์,5027,กรุงเทพมหานคร,211.1,พันคน,สำนักงานสถิติแห่งชาติ
2566,ไตรมาสที่ 4,กิจกรรมทางวิชาชีพ วิทยาศาสตร์ และเทคนิค,5028,กรุงเทพมหานคร,172.6,พันคน,สำนักงานสถิติแห่งชาติ
2566,ไตรมาสที่ 4,กิจกรรมการบริหารและการบริการสนับสนุน,5029,กรุงเทพมหานคร,286.5,พันคน,สำนักงานสถิติแห่งชาติ
2566,ไตรมาสที่ 4,การบริหารราชการ การป้องกันประเทศ การประกันสังคม,5030,กรุงเทพมหานคร,267.5,พันคน,สำนักงานสถิติแห่งชาติ
2566,ไตรมาสที่ 4,การศึกษา,5031,กรุงเทพมหานคร,156.7,พันคน,สำนักงานสถิติแห่งชาติ
2566,ไตรมาสที่ 4,กิจกรรมด้านสุขภาพและงานสังคมสงเคราะห์,5032,กรุงเทพมหานคร,152.8,พันคน,สำนักงานสถิติแห่งชาติ
2566,ไตรมาสที่ 4,ศิลปะ ความบันเทิง และนันทนาการ,5033,กรุงเทพมหานคร,59.9,พันคน,สำนักงานสถิติแห่งชาติ
2566,ไตรมาสที่ 4,กิจกรรมบริการด้านอื่น ๆ,5034,กรุงเทพมหานคร,197.4,พันคน,สำนักงานสถิติแห่งชาติ
2566,ไตรมาสที่ 4,กิจกรรมการจ้างงานในครัวเรือนส่วนบุคคล การผลิตสินค้าและบริการที่ทำขึ้นเองเพื่อใช้ในครัวเรือน,5035,กรุงเทพมหานคร,103.3,พันคน,สำนักงานสถิติแห่งชาติ
2566,ไตรมาสที่ 4,กิจกรรมขององค์การระหว่างประเทศ,5036,กรุงเทพมหานคร,1.2,พันคน,สำนักงานสถิติแห่งชาติ
2566,ไตรมาสที่ 4,ไม่ทราบ,5037,กรุงเทพมหานคร,33.5,พันคน,สำนักงานสถิติแห่งชาติ
2566,ไตรมาสที่ 4,เกษตรกรรม การป่าไม้ และการประมง,5038,ภาคกลาง,2082.9,พันคน,สำนักงานสถิติแห่งชาติ
2566,ไตรมาสที่ 4,การทำเหมืองแร่ และเหมืองหิน,5039,ภาคกลาง,15.9,พันคน,สำนักงานสถิติแห่งชาติ
2566,ไตรมาสที่ 4,การผลิต,5040,ภาคกลาง,3813.7,พันคน,สำนักงานสถิติแห่งชาติ
2566,ไตรมาสที่ 4,ไฟฟ้า ก๊าซ ไอน้ำและระบบปรับอากาศ,5041,ภาคกลาง,37.9,พันคน,สำนักงานสถิติแห่งชาติ
2566,ไตรมาสที่ 4,การจัดหาน้ำ การจัดการและการบำบัดน้ำเสียของเสีย และสิ่งปฏิกูล,5042,ภาคกลาง,33.7,พันคน,สำนักงานสถิติแห่งชาติ
2566,ไตรมาสที่ 4,การก่อสร้าง,5043,ภาคกลาง,761.8,พันคน,สำนักงานสถิติแห่งชาติ
2566,ไตรมาสที่ 4,การขายส่ง และการขายปลีก การซ่อมยานยนต์,5044,ภาคกลาง,2441.4,พันคน,สำนักงานสถิติแห่งชาติ
2566,ไตรมาสที่ 4,การขนส่ง และสถานที่เก็บสินค้า,5045,ภาคกลาง,643.9,พันคน,สำนักงานสถิติแห่งชาติ
2566,ไตรมาสที่ 4,ที่พักแรมและบริการด้านอาหาร,5046,ภาคกลาง,1133.3,พันคน,สำนักงานสถิติแห่งชาติ
2566,ไตรมาสที่ 4,ข้อมูลข่าวสารและการสื่อสาร,5047,ภาคกลาง,60.6,พันคน,สำนักงานสถิติแห่งชาติ
2566,ไตรมาสที่ 4,กิจกรรมทางการเงินและการประกันภัย,5048,ภาคกลาง,154.6,พันคน,สำนักงานสถิติแห่งชาติ
2566,ไตรมาสที่ 4,กิจกรรมอสังหาริมทรัพย์,5049,ภาคกลาง,113.4,พันคน,สำนักงานสถิติแห่งชาติ
2566,ไตรมาสที่ 4,กิจกรรมทางวิชาชีพ วิทยาศาสตร์ และเทคนิค,5050,ภาคกลาง,145.3,พันคน,สำนักงานสถิติแห่งชาติ
2566,ไตรมาสที่ 4,กิจกรรมการบริหารและการบริการสนับสนุน,5051,ภาคกลาง,212.2,พันคน,สำนักงานสถิติแห่งชาติ
2566,ไตรมาสที่ 4,การบริหารราชการ การป้องกันประเทศ การประกันสังคม,5052,ภาคกลาง,537.7,พันคน,สำนักงานสถิติแห่งชาติ
2566,ไตรมาสที่ 4,การศึกษา,5053,ภาคกลาง,340.0,พันคน,สำนักงานสถิติแห่งชาติ
2566,ไตรมาสที่ 4,กิจกรรมด้านสุขภาพและงานสังคมสงเคราะห์,5054,ภาคกลาง,273.7,พันคน,สำนักงานสถิติแห่งชาติ
2566,ไตรมาสที่ 4,ศิลปะ ความบันเทิง และนันทนาการ,5055,ภาคกลาง,112.5,พันคน,สำนักงานสถิติแห่งชาติ
2566,ไตรมาสที่ 4,กิจกรรมบริการด้านอื่น ๆ,5056,ภาคกลาง,334.0,พันคน,สำนักงานสถิติแห่งชาติ
2566,ไตรมาสที่ 4,กิจกรรมการจ้างงานในครัวเรือนส่วนบุคคล การผลิตสินค้าและบริการที่ทำขึ้นเองเพื่อใช้ในครัวเรือน,5057,ภาคกลาง,69.2,พันคน,สำนักงานสถิติแห่งชาติ
2566,ไตรมาสที่ 4,กิจกรรมขององค์การระหว่างประเทศ,5058,ภาคกลาง,1.1,พันคน,สำนักงานสถิติแห่งชาติ
2566,ไตรมาสที่ 4,ไม่ทราบ,5059,ภาคกลาง,11.1,พันคน,สำนักงานสถิติแห่งชาติ
2566,ไตรมาสที่ 4,เกษตรกรรม การป่าไม้ และการประมง,5060,ภาคเหนือ,2876.6,พันคน,สำนักงานสถิติแห่งชาติ
2566,ไตรมาสที่ 4,การทำเหมืองแร่ และเหมืองหิน,5061,ภาคเหนือ,9.1,พันคน,สำนักงานสถิติแห่งชาติ
2566,ไตรมาสที่ 4,การผลิต,5062,ภาคเหนือ,532.7,พันคน,สำนักงานสถิติแห่งชาติ
2566,ไตรมาสที่ 4,ไฟฟ้า ก๊าซ ไอน้ำและระบบปรับอากาศ,5063,ภาคเหนือ,15.4,พันคน,สำนักงานสถิติแห่งชาติ
2566,ไตรมาสที่ 4,การจัดหาน้ำ การจัดการและการบำบัดน้ำเสียของเสีย และสิ่งปฏิกูล,5064,ภาคเหนือ,10.6,พันคน,สำนักงานสถิติแห่งชาติ
2566,ไตรมาสที่ 4,การก่อสร้าง,5065,ภาคเหนือ,331.7,พันคน,สำนักงานสถิติแห่งชาติ
2566,ไตรมาสที่ 4,การขายส่ง และการขายปลีก การซ่อมยานยนต์,5066,ภาคเหนือ,905.9,พันคน,สำนักงานสถิติแห่งชาติ
2566,ไตรมาสที่ 4,การขนส่ง และสถานที่เก็บสินค้า,5067,ภาคเหนือ,96.0,พันคน,สำนักงานสถิติแห่งชาติ
2566,ไตรมาสที่ 4,ที่พักแรมและบริการด้านอาหาร,5068,ภาคเหนือ,403.7,พันคน,สำนักงานสถิติแห่งชาติ
2566,ไตรมาสที่ 4,ข้อมูลข่าวสารและการสื่อสาร,5069,ภาคเหนือ,9.6,พันคน,สำนักงานสถิติแห่งชาติ
2566,ไตรมาสที่ 4,กิจกรรมทางการเงินและการประกันภัย,5070,ภาคเหนือ,65.9,พันคน,สำนักงานสถิติแห่งชาติ
2566,ไตรมาสที่ 4,กิจกรรมอสังหาริมทรัพย์,5071,ภาคเหนือ,20.4,พันคน,สำนักงานสถิติแห่งชาติ
2566,ไตรมาสที่ 4,กิจกรรมทางวิชาชีพ วิทยาศาสตร์ และเทคนิค,5072,ภาคเหนือ,32.5,พันคน,สำนักงานสถิติแห่งชาติ
2566,ไตรมาสที่ 4,กิจกรรมการบริหารและการบริการสนับสนุน,5073,ภาคเหนือ,46.9,พันคน,สำนักงานสถิติแห่งชาติ
2566,ไตรมาสที่ 4,การบริหารราชการ การป้องกันประเทศ การประกันสังคม,5074,ภาคเหนือ,314.8,พันคน,สำนักงานสถิติแห่งชาติ
2566,ไตรมาสที่ 4,การศึกษา,5075,ภาคเหนือ,183.7,พันคน,สำนักงานสถิติแห่งชาติ
2566,ไตรมาสที่ 4,กิจกรรมด้านสุขภาพและงานสังคมสงเคราะห์,5076,ภาคเหนือ,131.9,พันคน,สำนักงานสถิติแห่งชาติ
2566,ไตรมาสที่ 4,ศิลปะ ความบันเทิง และนันทนาการ,5077,ภาคเหนือ,37.3,พันคน,สำนักงานสถิติแห่งชาติ
2566,ไตรมาสที่ 4,กิจกรรมบริการด้านอื่น ๆ,5078,ภาคเหนือ,148.7,พันคน,สำนักงานสถิติแห่งชาติ
2566,ไตรมาสที่ 4,กิจกรรมการจ้างงานในครัวเรือนส่วนบุคคล การผลิตสินค้าและบริการที่ทำขึ้นเองเพื่อใช้ในครัวเรือน,5079,ภาคเหนือ,29.8,พันคน,สำนักงานสถิติแห่งชาติ
2566,ไตรมาสที่ 4,กิจกรรมขององค์การระหว่างประเทศ,5080,ภาคเหนือ,0.1,พันคน,สำนักงานสถิติแห่งชาติ
2566,ไตรมาสที่ 4,ไม่ทราบ,5081,ภาคเหนือ,5.2,พันคน,สำนักงานสถิติแห่งชาติ
2566,ไตรมาสที่ 4,เกษตรกรรม การป่าไม้ และการประมง,5082,ภาคตะวันออกเฉียงเหนือ,5226.8,พันคน,สำนักงานสถิติแห่งชาติ
2566,ไตรมาสที่ 4,การทำเหมืองแร่ และเหมืองหิน,5083,ภาคตะวันออกเฉียงเหนือ,5.7,พันคน,สำนักงานสถิติแห่งชาติ
2566,ไตรมาสที่ 4,การผลิต,5084,ภาคตะวันออกเฉียงเหนือ,619.1,พันคน,สำนักงานสถิติแห่งชาติ
2566,ไตรมาสที่ 4,ไฟฟ้า ก๊าซ ไอน้ำและระบบปรับอากาศ,5085,ภาคตะวันออกเฉียงเหนือ,20.1,พันคน,สำนักงานสถิติแห่งชาติ
2566,ไตรมาสที่ 4,การจัดหาน้ำ การจัดการและการบำบัดน้ำเสียของเสีย และสิ่งปฏิกูล,5086,ภาคตะวันออกเฉียงเหนือ,10.5,พันคน,สำนักงานสถิติแห่งชาติ
2566,ไตรมาสที่ 4,การก่อสร้าง,5087,ภาคตะวันออกเฉียงเหนือ,448.3,พันคน,สำนักงานสถิติแห่งชาติ
2566,ไตรมาสที่ 4,การขายส่ง และการขายปลีก การซ่อมยานยนต์,5088,ภาคตะวันออกเฉียงเหนือ,1391.4,พันคน,สำนักงานสถิติแห่งชาติ
2566,ไตรมาสที่ 4,การขนส่ง และสถานที่เก็บสินค้า,5089,ภาคตะวันออกเฉียงเหนือ,108.0,พันคน,สำนักงานสถิติแห่งชาติ
2566,ไตรมาสที่ 4,ที่พักแรมและบริการด้านอาหาร,5090,ภาคตะวันออกเฉียงเหนือ,478.6,พันคน,สำนักงานสถิติแห่งชาติ
2566,ไตรมาสที่ 4,ข้อมูลข่าวสารและการสื่อสาร,5091,ภาคตะวันออกเฉียงเหนือ,6.9,พันคน,สำนักงานสถิติแห่งชาติ
2566,ไตรมาสที่ 4,กิจกรรมทางการเงินและการประกันภัย,5092,ภาคตะวันออกเฉียงเหนือ,59.2,พันคน,สำนักงานสถิติแห่งชาติ
2566,ไตรมาสที่ 4,กิจกรรมอสังหาริมทรัพย์,5093,ภาคตะวันออกเฉียงเหนือ,13.0,พันคน,สำนักงานสถิติแห่งชาติ
2566,ไตรมาสที่ 4,กิจกรรมทางวิชาชีพ วิทยาศาสตร์ และเทคนิค,5094,ภาคตะวันออกเฉียงเหนือ,26.2,พันคน,สำนักงานสถิติแห่งชาติ
2566,ไตรมาสที่ 4,กิจกรรมการบริหารและการบริการสนับสนุน,5095,ภาคตะวันออกเฉียงเหนือ,34.3,พันคน,สำนักงานสถิติแห่งชาติ
2566,ไตรมาสที่ 4,การบริหารราชการ การป้องกันประเทศ การประกันสังคม,5096,ภาคตะวันออกเฉียงเหนือ,441.0,พันคน,สำนักงานสถิติแห่งชาติ
2566,ไตรมาสที่ 4,การศึกษา,5097,ภาคตะวันออกเฉียงเหนือ,262.6,พันคน,สำนักงานสถิติแห่งชาติ
2566,ไตรมาสที่ 4,กิจกรรมด้านสุขภาพและงานสังคมสงเคราะห์,5098,ภาคตะวันออกเฉียงเหนือ,184.5,พันคน,สำนักงานสถิติแห่งชาติ
2566,ไตรมาสที่ 4,ศิลปะ ความบันเทิง และนันทนาการ,5099,ภาคตะวันออกเฉียงเหนือ,50.8,พันคน,สำนักงานสถิติแห่งชาติ
2566,ไตรมาสที่ 4,กิจกรรมบริการด้านอื่น ๆ,5100,ภาคตะวันออกเฉียงเหนือ,238.7,พันคน,สำนักงานสถิติแห่งชาติ
2566,ไตรมาสที่ 4,กิจกรรมการจ้างงานในครัวเรือนส่วนบุคคล การผลิตสินค้าและบริการที่ทำขึ้นเองเพื่อใช้ในครัวเรือน,5101,ภาคตะวันออกเฉียงเหนือ,20.4,พันคน,สำนักงานสถิติแห่งชาติ
2566,ไตรมาสที่ 4,กิจกรรมขององค์การระหว่างประเทศ,5102,ภาคตะวันออกเฉียงเหนือ,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2566,ไตรมาสที่ 4,ไม่ทราบ,5103,ภาคตะวันออกเฉียงเหนือ,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2566,ไตรมาสที่ 4,เกษตรกรรม การป่าไม้ และการประมง,5104,ภาคใต้,2136.9,พันคน,สำนักงานสถิติแห่งชาติ
2566,ไตรมาสที่ 4,การทำเหมืองแร่ และเหมืองหิน,5105,ภาคใต้,15.1,พันคน,สำนักงานสถิติแห่งชาติ
2566,ไตรมาสที่ 4,การผลิต,5106,ภาคใต้,402.9,พันคน,สำนักงานสถิติแห่งชาติ
2566,ไตรมาสที่ 4,ไฟฟ้า ก๊าซ ไอน้ำและระบบปรับอากาศ,5107,ภาคใต้,17.0,พันคน,สำนักงานสถิติแห่งชาติ
2566,ไตรมาสที่ 4,การจัดหาน้ำ การจัดการและการบำบัดน้ำเสียของเสีย และสิ่งปฏิกูล,5108,ภาคใต้,10.1,พันคน,สำนักงานสถิติแห่งชาติ
2566,ไตรมาสที่ 4,การก่อสร้าง,5109,ภาคใต้,291.0,พันคน,สำนักงานสถิติแห่งชาติ
2566,ไตรมาสที่ 4,การขายส่ง และการขายปลีก การซ่อมยานยนต์,5110,ภาคใต้,959.4,พันคน,สำนักงานสถิติแห่งชาติ
2566,ไตรมาสที่ 4,การขนส่ง และสถานที่เก็บสินค้า,5111,ภาคใต้,131.3,พันคน,สำนักงานสถิติแห่งชาติ
2566,ไตรมาสที่ 4,ที่พักแรมและบริการด้านอาหาร,5112,ภาคใต้,505.6,พันคน,สำนักงานสถิติแห่งชาติ
2566,ไตรมาสที่ 4,ข้อมูลข่าวสารและการสื่อสาร,5113,ภาคใต้,7.7,พันคน,สำนักงานสถิติแห่งชาติ
2566,ไตรมาสที่ 4,กิจกรรมทางการเงินและการประกันภัย,5114,ภาคใต้,42.6,พันคน,สำนักงานสถิติแห่งชาติ
2566,ไตรมาสที่ 4,กิจกรรมอสังหาริมทรัพย์,5115,ภาคใต้,17.2,พันคน,สำนักงานสถิติแห่งชาติ
2566,ไตรมาสที่ 4,กิจกรรมทางวิชาชีพ วิทยาศาสตร์ และเทคนิค,5116,ภาคใต้,32.5,พันคน,สำนักงานสถิติแห่งชาติ
2566,ไตรมาสที่ 4,กิจกรรมการบริหารและการบริการสนับสนุน,5117,ภาคใต้,60.2,พันคน,สำนักงานสถิติแห่งชาติ
2566,ไตรมาสที่ 4,การบริหารราชการ การป้องกันประเทศ การประกันสังคม,5118,ภาคใต้,253.2,พันคน,สำนักงานสถิติแห่งชาติ
2566,ไตรมาสที่ 4,การศึกษา,5119,ภาคใต้,200.2,พันคน,สำนักงานสถิติแห่งชาติ
2566,ไตรมาสที่ 4,กิจกรรมด้านสุขภาพและงานสังคมสงเคราะห์,5120,ภาคใต้,98.5,พันคน,สำนักงานสถิติแห่งชาติ
2566,ไตรมาสที่ 4,ศิลปะ ความบันเทิง และนันทนาการ,5121,ภาคใต้,28.0,พันคน,สำนักงานสถิติแห่งชาติ
2566,ไตรมาสที่ 4,กิจกรรมบริการด้านอื่น ๆ,5122,ภาคใต้,120.2,พันคน,สำนักงานสถิติแห่งชาติ
2566,ไตรมาสที่ 4,กิจกรรมการจ้างงานในครัวเรือนส่วนบุคคล การผลิตสินค้าและบริการที่ทำขึ้นเองเพื่อใช้ในครัวเรือน,5123,ภาคใต้,15.1,พันคน,สำนักงานสถิติแห่งชาติ
2566,ไตรมาสที่ 4,กิจกรรมขององค์การระหว่างประเทศ,5124,ภาคใต้,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2566,ไตรมาสที่ 4,ไม่ทราบ,5125,ภาคใต้,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2568,ไตรมาสที่ 2/2568,18. ศิลปะ ความบันเทิง และนันทนาการ,5126,7) เหนือ,45.9,พันคน,สำนักงานสถิติแห่งชาติ
2568,ไตรมาสที่ 2/2568,19. กิจกรรมบริการด้านอื่น ๆ,5127,7) เหนือ,186.9,พันคน,สำนักงานสถิติแห่งชาติ
2568,ไตรมาสที่ 2/2568,20. กิจกรรมการจ้างงานในครัวเรือนส่วนบุคคล การผลิตสินค้าและบริการที่ทำขึ้นเองเพื่อใช้ในครัวเรือน,5128,7) เหนือ,31.6,พันคน,สำนักงานสถิติแห่งชาติ
2568,ไตรมาสที่ 2/2568,21. กิจกรรมขององค์การระหว่างประเทศ,5129,7) เหนือ,0.1,พันคน,สำนักงานสถิติแห่งชาติ
2568,ไตรมาสที่ 3/2568,01.เกษตรกรรม การป่าไม้ และการประมง,5130,1) กรุงเทพมหานคร,27.4,พันคน,สำนักงานสถิติแห่งชาติ
2568,ไตรมาสที่ 3/2568,02.การทำเหมืองแร่ และเหมืองหิน,5131,1) กรุงเทพมหานคร,1.7,พันคน,สำนักงานสถิติแห่งชาติ
2568,ไตรมาสที่ 3/2568,03. การผลิต,5132,1) กรุงเทพมหานคร,902.7,พันคน,สำนักงานสถิติแห่งชาติ
2568,ไตรมาสที่ 3/2568,04. ไฟฟ้า ก๊าซ ไอน้ำและระบบปรับอากาศ,5133,1) กรุงเทพมหานคร,9.4,พันคน,สำนักงานสถิติแห่งชาติ
2568,ไตรมาสที่ 3/2568,05. การจัดหาน้ำ การจัดการและการบำบัดน้ำเสียของเสีย และสิ่งปฏิกูล,5134,1) กรุงเทพมหานคร,12.9,พันคน,สำนักงานสถิติแห่งชาติ
2568,ไตรมาสที่ 3/2568,06. การก่อสร้าง,5135,1) กรุงเทพมหานคร,333.3,พันคน,สำนักงานสถิติแห่งชาติ
2568,ไตรมาสที่ 3/2568,07. การขายส่ง และการขายปลีก การซ่อมยานยนต์,5136,1) กรุงเทพมหานคร,1282.6,พันคน,สำนักงานสถิติแห่งชาติ
2568,ไตรมาสที่ 3/2568,08. การขนส่ง และสถานที่เก็บสินค้า,5137,1) กรุงเทพมหานคร,644.4,พันคน,สำนักงานสถิติแห่งชาติ
2568,ไตรมาสที่ 3/2568,09. ที่พักแรมและบริการด้านอาหาร,5138,1) กรุงเทพมหานคร,708.6,พันคน,สำนักงานสถิติแห่งชาติ
2568,ไตรมาสที่ 3/2568,10.  ข้อมูลข่าวสารและการสื่อสาร,5139,1) กรุงเทพมหานคร,93.1,พันคน,สำนักงานสถิติแห่งชาติ
2568,ไตรมาสที่ 3/2568,11.กิจกรรมทางการเงินและการประกันภัย,5140,1) กรุงเทพมหานคร,167.7,พันคน,สำนักงานสถิติแห่งชาติ
2568,ไตรมาสที่ 3/2568,12. กิจกรรมอสังหาริมทรัพย์,5141,1) กรุงเทพมหานคร,114.5,พันคน,สำนักงานสถิติแห่งชาติ
2568,ไตรมาสที่ 3/2568,13. กิจกรรมทางวิชาชีพ วิทยาศาสตร์ และเทคนิค,5142,1) กรุงเทพมหานคร,194.6,พันคน,สำนักงานสถิติแห่งชาติ
2568,ไตรมาสที่ 3/2568,14. กิจกรรมการบริหารและการบริการสนับสนุน,5143,1) กรุงเทพมหานคร,277.0,พันคน,สำนักงานสถิติแห่งชาติ
2568,ไตรมาสที่ 3/2568,15.  การบริหารราชการ การป้องกันประเทศ การประกันสังคม,5144,1) กรุงเทพมหานคร,245.2,พันคน,สำนักงานสถิติแห่งชาติ
2568,ไตรมาสที่ 3/2568,16. การศึกษา,5145,1) กรุงเทพมหานคร,142.9,พันคน,สำนักงานสถิติแห่งชาติ
2568,ไตรมาสที่ 3/2568,17. กิจกรรมด้านสุขภาพและงานสังคมสงเคราะห์,5146,1) กรุงเทพมหานคร,162.1,พันคน,สำนักงานสถิติแห่งชาติ
2568,ไตรมาสที่ 3/2568,18. ศิลปะ ความบันเทิง และนันทนาการ,5147,1) กรุงเทพมหานคร,43.5,พันคน,สำนักงานสถิติแห่งชาติ
2568,ไตรมาสที่ 3/2568,19. กิจกรรมบริการด้านอื่น ๆ,5148,1) กรุงเทพมหานคร,175.5,พันคน,สำนักงานสถิติแห่งชาติ
2568,ไตรมาสที่ 3/2568,20. กิจกรรมการจ้างงานในครัวเรือนส่วนบุคคล การผลิตสินค้าและบริการที่ทำขึ้นเองเพื่อใช้ในครัวเรือน,5149,1) กรุงเทพมหานคร,94.3,พันคน,สำนักงานสถิติแห่งชาติ
2568,ไตรมาสที่ 3/2568,21. กิจกรรมขององค์การระหว่างประเทศ,5150,1) กรุงเทพมหานคร,1.3,พันคน,สำนักงานสถิติแห่งชาติ
2568,ไตรมาสที่ 3/2568,22. ไม่ทราบ,5151,1) กรุงเทพมหานคร,23.3,พันคน,สำนักงานสถิติแห่งชาติ
2568,ไตรมาสที่ 3/2568,01.เกษตรกรรม การป่าไม้ และการประมง,5152,2) กลาง,1310.5,พันคน,สำนักงานสถิติแห่งชาติ
2568,ไตรมาสที่ 3/2568,02.การทำเหมืองแร่ และเหมืองหิน,5153,2) กลาง,14.3,พันคน,สำนักงานสถิติแห่งชาติ
2568,ไตรมาสที่ 3/2568,03. การผลิต,5154,2) กลาง,2794.0,พันคน,สำนักงานสถิติแห่งชาติ
2568,ไตรมาสที่ 3/2568,04. ไฟฟ้า ก๊าซ ไอน้ำและระบบปรับอากาศ,5155,2) กลาง,27.4,พันคน,สำนักงานสถิติแห่งชาติ
2568,ไตรมาสที่ 3/2568,05. การจัดหาน้ำ การจัดการและการบำบัดน้ำเสียของเสีย และสิ่งปฏิกูล,5156,2) กลาง,29.1,พันคน,สำนักงานสถิติแห่งชาติ
2568,ไตรมาสที่ 3/2568,06. การก่อสร้าง,5157,2) กลาง,486.0,พันคน,สำนักงานสถิติแห่งชาติ
2568,ไตรมาสที่ 3/2568,07. การขายส่ง และการขายปลีก การซ่อมยานยนต์,5158,2) กลาง,1612.1,พันคน,สำนักงานสถิติแห่งชาติ
2568,ไตรมาสที่ 3/2568,08. การขนส่ง และสถานที่เก็บสินค้า,5159,2) กลาง,566.9,พันคน,สำนักงานสถิติแห่งชาติ
2568,ไตรมาสที่ 3/2568,09. ที่พักแรมและบริการด้านอาหาร,5160,2) กลาง,831.1,พันคน,สำนักงานสถิติแห่งชาติ
2568,ไตรมาสที่ 3/2568,10.  ข้อมูลข่าวสารและการสื่อสาร,5161,2) กลาง,56.4,พันคน,สำนักงานสถิติแห่งชาติ
2568,ไตรมาสที่ 3/2568,11.กิจกรรมทางการเงินและการประกันภัย,5162,2) กลาง,97.1,พันคน,สำนักงานสถิติแห่งชาติ
2568,ไตรมาสที่ 3/2568,12. กิจกรรมอสังหาริมทรัพย์,5163,2) กลาง,84.8,พันคน,สำนักงานสถิติแห่งชาติ
2568,ไตรมาสที่ 3/2568,13. กิจกรรมทางวิชาชีพ วิทยาศาสตร์ และเทคนิค,5164,2) กลาง,122.7,พันคน,สำนักงานสถิติแห่งชาติ
2568,ไตรมาสที่ 3/2568,14. กิจกรรมการบริหารและการบริการสนับสนุน,5165,2) กลาง,195.1,พันคน,สำนักงานสถิติแห่งชาติ
2568,ไตรมาสที่ 3/2568,15.  การบริหารราชการ การป้องกันประเทศ การประกันสังคม,5166,2) กลาง,360.1,พันคน,สำนักงานสถิติแห่งชาติ
2568,ไตรมาสที่ 3/2568,16. การศึกษา,5167,2) กลาง,196.7,พันคน,สำนักงานสถิติแห่งชาติ
2568,ไตรมาสที่ 3/2568,17. กิจกรรมด้านสุขภาพและงานสังคมสงเคราะห์,5168,2) กลาง,181.4,พันคน,สำนักงานสถิติแห่งชาติ
2568,ไตรมาสที่ 3/2568,18. ศิลปะ ความบันเทิง และนันทนาการ,5169,2) กลาง,65.4,พันคน,สำนักงานสถิติแห่งชาติ
2568,ไตรมาสที่ 3/2568,19. กิจกรรมบริการด้านอื่น ๆ,5170,2) กลาง,259.7,พันคน,สำนักงานสถิติแห่งชาติ
2568,ไตรมาสที่ 3/2568,20. กิจกรรมการจ้างงานในครัวเรือนส่วนบุคคล การผลิตสินค้าและบริการที่ทำขึ้นเองเพื่อใช้ในครัวเรือน,5171,2) กลาง,52.3,พันคน,สำนักงานสถิติแห่งชาติ
2568,ไตรมาสที่ 3/2568,22. ไม่ทราบ,5172,2) กลาง,55.9,พันคน,สำนักงานสถิติแห่งชาติ
2568,ไตรมาสที่ 3/2568,01.เกษตรกรรม การป่าไม้ และการประมง,5173,3) ใต้,1771.2,พันคน,สำนักงานสถิติแห่งชาติ
2568,ไตรมาสที่ 3/2568,02.การทำเหมืองแร่ และเหมืองหิน,5174,3) ใต้,10.5,พันคน,สำนักงานสถิติแห่งชาติ
2568,ไตรมาสที่ 3/2568,03. การผลิต,5175,3) ใต้,347.5,พันคน,สำนักงานสถิติแห่งชาติ
2568,ไตรมาสที่ 3/2568,04. ไฟฟ้า ก๊าซ ไอน้ำและระบบปรับอากาศ,5176,3) ใต้,4.5,พันคน,สำนักงานสถิติแห่งชาติ
2568,ไตรมาสที่ 3/2568,05. การจัดหาน้ำ การจัดการและการบำบัดน้ำเสียของเสีย และสิ่งปฏิกูล,5177,3) ใต้,6.9,พันคน,สำนักงานสถิติแห่งชาติ
2568,ไตรมาสที่ 3/2568,06. การก่อสร้าง,5178,3) ใต้,207.5,พันคน,สำนักงานสถิติแห่งชาติ
2568,ไตรมาสที่ 3/2568,07. การขายส่ง และการขายปลีก การซ่อมยานยนต์,5179,3) ใต้,735.2,พันคน,สำนักงานสถิติแห่งชาติ
2568,ไตรมาสที่ 3/2568,08. การขนส่ง และสถานที่เก็บสินค้า,5180,3) ใต้,144.7,พันคน,สำนักงานสถิติแห่งชาติ
2568,ไตรมาสที่ 3/2568,09. ที่พักแรมและบริการด้านอาหาร,5181,3) ใต้,458.9,พันคน,สำนักงานสถิติแห่งชาติ
2568,ไตรมาสที่ 3/2568,10.  ข้อมูลข่าวสารและการสื่อสาร,5182,3) ใต้,5.5,พันคน,สำนักงานสถิติแห่งชาติ
2568,ไตรมาสที่ 3/2568,11.กิจกรรมทางการเงินและการประกันภัย,5183,3) ใต้,34.0,พันคน,สำนักงานสถิติแห่งชาติ
2568,ไตรมาสที่ 3/2568,12. กิจกรรมอสังหาริมทรัพย์,5184,3) ใต้,14.9,พันคน,สำนักงานสถิติแห่งชาติ
