province,work_status,sex,quarter,_id,year,value,attribute,unit,source
พิจิตร,ลูกจ้างรัฐบาล,หญิง,ไตรมาสที่ 3,10160,2567,16440,,คน,สำนักงานสถิติแห่งชาติ
พิจิตร,ลูกจ้างเอกชน,หญิง,ไตรมาสที่ 3,10161,2567,23860,,คน,สำนักงานสถิติแห่งชาติ
พิจิตร,ทำงานส่วนตัว,หญิง,ไตรมาสที่ 3,10162,2567,47095,,คน,สำนักงานสถิติแห่งชาติ
พิจิตร,ช่วยธุรกิจครัวเรือน,หญิง,ไตรมาสที่ 3,10163,2567,39504,,คน,สำนักงานสถิติแห่งชาติ
พิจิตร,การรวมกลุ่ม,หญิง,ไตรมาสที่ 3,10164,2567,0,ศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0,คน,สำนักงานสถิติแห่งชาติ
พิจิตร,รวมยอด,รวม,ไตรมาสที่ 4,10165,2567,275863,,คน,สำนักงานสถิติแห่งชาติ
พิจิตร,นายจ้าง,รวม,ไตรมาสที่ 4,10166,2567,2563,,คน,สำนักงานสถิติแห่งชาติ
พิจิตร,ลูกจ้างรัฐบาล,รวม,ไตรมาสที่ 4,10167,2567,28206,,คน,สำนักงานสถิติแห่งชาติ
พิจิตร,ลูกจ้างเอกชน,รวม,ไตรมาสที่ 4,10168,2567,48081,,คน,สำนักงานสถิติแห่งชาติ
พิจิตร,ทำงานส่วนตัว,รวม,ไตรมาสที่ 4,10169,2567,137350,,คน,สำนักงานสถิติแห่งชาติ
พิจิตร,ช่วยธุรกิจครัวเรือน,รวม,ไตรมาสที่ 4,10170,2567,59663,,คน,สำนักงานสถิติแห่งชาติ
พิจิตร,การรวมกลุ่ม,รวม,ไตรมาสที่ 4,10171,2567,0,ศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0,คน,สำนักงานสถิติแห่งชาติ
พิจิตร,รวมยอด,ชาย,ไตรมาสที่ 4,10172,2567,151577,,คน,สำนักงานสถิติแห่งชาติ
พิจิตร,นายจ้าง,ชาย,ไตรมาสที่ 4,10173,2567,2210,,คน,สำนักงานสถิติแห่งชาติ
พิจิตร,ลูกจ้างรัฐบาล,ชาย,ไตรมาสที่ 4,10174,2567,11655,,คน,สำนักงานสถิติแห่งชาติ
พิจิตร,ลูกจ้างเอกชน,ชาย,ไตรมาสที่ 4,10175,2567,26065,,คน,สำนักงานสถิติแห่งชาติ
พิจิตร,ทำงานส่วนตัว,ชาย,ไตรมาสที่ 4,10176,2567,87966,,คน,สำนักงานสถิติแห่งชาติ
พิจิตร,ช่วยธุรกิจครัวเรือน,ชาย,ไตรมาสที่ 4,10177,2567,23682,,คน,สำนักงานสถิติแห่งชาติ
พิจิตร,การรวมกลุ่ม,ชาย,ไตรมาสที่ 4,10178,2567,0,ศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0,คน,สำนักงานสถิติแห่งชาติ
พิจิตร,รวมยอด,หญิง,ไตรมาสที่ 4,10179,2567,124286,,คน,สำนักงานสถิติแห่งชาติ
พิจิตร,นายจ้าง,หญิง,ไตรมาสที่ 4,10180,2567,353,,คน,สำนักงานสถิติแห่งชาติ
พิจิตร,ลูกจ้างรัฐบาล,หญิง,ไตรมาสที่ 4,10181,2567,16551,,คน,สำนักงานสถิติแห่งชาติ
พิจิตร,ลูกจ้างเอกชน,หญิง,ไตรมาสที่ 4,10182,2567,22016,,คน,สำนักงานสถิติแห่งชาติ
พิจิตร,ทำงานส่วนตัว,หญิง,ไตรมาสที่ 4,10183,2567,49384,,คน,สำนักงานสถิติแห่งชาติ
พิจิตร,ช่วยธุรกิจครัวเรือน,หญิง,ไตรมาสที่ 4,10184,2567,35982,,คน,สำนักงานสถิติแห่งชาติ
พิจิตร,การรวมกลุ่ม,หญิง,ไตรมาสที่ 4,10185,2567,0,ศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0,คน,สำนักงานสถิติแห่งชาติ
พิจิตร,รวมยอด,รวม,ไตรมาสที่ 1,10186,2568,269717,,คน,สำนักงานสถิติแห่งชาติ
พิจิตร,นายจ้าง,รวม,ไตรมาสที่ 1,10187,2568,3091,,คน,สำนักงานสถิติแห่งชาติ
พิจิตร,ลูกจ้างรัฐบาล,รวม,ไตรมาสที่ 1,10188,2568,33186,,คน,สำนักงานสถิติแห่งชาติ
พิจิตร,ลูกจ้างเอกชน,รวม,ไตรมาสที่ 1,10189,2568,47568,,คน,สำนักงานสถิติแห่งชาติ
พิจิตร,ทำงานส่วนตัว,รวม,ไตรมาสที่ 1,10190,2568,131927,,คน,สำนักงานสถิติแห่งชาติ
พิจิตร,ช่วยธุรกิจครัวเรือน,รวม,ไตรมาสที่ 1,10191,2568,53945,,คน,สำนักงานสถิติแห่งชาติ
พิจิตร,การรวมกลุ่ม,รวม,ไตรมาสที่ 1,10192,2568,0,ศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0,คน,สำนักงานสถิติแห่งชาติ
พิจิตร,รวมยอด,ชาย,ไตรมาสที่ 1,10193,2568,147858,,คน,สำนักงานสถิติแห่งชาติ
พิจิตร,นายจ้าง,ชาย,ไตรมาสที่ 1,10194,2568,2075,,คน,สำนักงานสถิติแห่งชาติ
พิจิตร,ลูกจ้างรัฐบาล,ชาย,ไตรมาสที่ 1,10195,2568,13839,,คน,สำนักงานสถิติแห่งชาติ
พิจิตร,ลูกจ้างเอกชน,ชาย,ไตรมาสที่ 1,10196,2568,22161,,คน,สำนักงานสถิติแห่งชาติ
พิจิตร,ทำงานส่วนตัว,ชาย,ไตรมาสที่ 1,10197,2568,88081,,คน,สำนักงานสถิติแห่งชาติ
พิจิตร,ช่วยธุรกิจครัวเรือน,ชาย,ไตรมาสที่ 1,10198,2568,21702,,คน,สำนักงานสถิติแห่งชาติ
พิจิตร,การรวมกลุ่ม,ชาย,ไตรมาสที่ 1,10199,2568,0,ศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0,คน,สำนักงานสถิติแห่งชาติ
พิจิตร,รวมยอด,หญิง,ไตรมาสที่ 1,10200,2568,121859,,คน,สำนักงานสถิติแห่งชาติ
พิจิตร,นายจ้าง,หญิง,ไตรมาสที่ 1,10201,2568,1016,,คน,สำนักงานสถิติแห่งชาติ
พิจิตร,ลูกจ้างรัฐบาล,หญิง,ไตรมาสที่ 1,10202,2568,19346,,คน,สำนักงานสถิติแห่งชาติ
พิจิตร,ลูกจ้างเอกชน,หญิง,ไตรมาสที่ 1,10203,2568,25407,,คน,สำนักงานสถิติแห่งชาติ
พิจิตร,ทำงานส่วนตัว,หญิง,ไตรมาสที่ 1,10204,2568,43847,,คน,สำนักงานสถิติแห่งชาติ
พิจิตร,ช่วยธุรกิจครัวเรือน,หญิง,ไตรมาสที่ 1,10205,2568,32243,,คน,สำนักงานสถิติแห่งชาติ
พิจิตร,การรวมกลุ่ม,หญิง,ไตรมาสที่ 1,10206,2568,0,ศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0,คน,สำนักงานสถิติแห่งชาติ
เพชรบูรณ์,รวมยอด,รวม,ไตรมาสที่ 1,10207,2566,493927,,คน,สำนักงานสถิติแห่งชาติ
เพชรบูรณ์,นายจ้าง,รวม,ไตรมาสที่ 1,10208,2566,4946,,คน,สำนักงานสถิติแห่งชาติ
เพชรบูรณ์,ลูกจ้างรัฐบาล,รวม,ไตรมาสที่ 1,10209,2566,44832,,คน,สำนักงานสถิติแห่งชาติ
เพชรบูรณ์,ลูกจ้างเอกชน,รวม,ไตรมาสที่ 1,10210,2566,82964,,คน,สำนักงานสถิติแห่งชาติ
เพชรบูรณ์,ทำงานส่วนตัว,รวม,ไตรมาสที่ 1,10211,2566,251003,,คน,สำนักงานสถิติแห่งชาติ
เพชรบูรณ์,ช่วยธุรกิจครัวเรือน,รวม,ไตรมาสที่ 1,10212,2566,110182,,คน,สำนักงานสถิติแห่งชาติ
เพชรบูรณ์,การรวมกลุ่ม,รวม,ไตรมาสที่ 1,10213,2566,0,ศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0,คน,สำนักงานสถิติแห่งชาติ
เพชรบูรณ์,รวมยอด,ชาย,ไตรมาสที่ 1,10214,2566,258829,,คน,สำนักงานสถิติแห่งชาติ
เพชรบูรณ์,นายจ้าง,ชาย,ไตรมาสที่ 1,10215,2566,3405,,คน,สำนักงานสถิติแห่งชาติ
เพชรบูรณ์,ลูกจ้างรัฐบาล,ชาย,ไตรมาสที่ 1,10216,2566,16527,,คน,สำนักงานสถิติแห่งชาติ
เพชรบูรณ์,ลูกจ้างเอกชน,ชาย,ไตรมาสที่ 1,10217,2566,49995,,คน,สำนักงานสถิติแห่งชาติ
เพชรบูรณ์,ทำงานส่วนตัว,ชาย,ไตรมาสที่ 1,10218,2566,151584,,คน,สำนักงานสถิติแห่งชาติ
เพชรบูรณ์,ช่วยธุรกิจครัวเรือน,ชาย,ไตรมาสที่ 1,10219,2566,37318,,คน,สำนักงานสถิติแห่งชาติ
เพชรบูรณ์,การรวมกลุ่ม,ชาย,ไตรมาสที่ 1,10220,2566,0,ศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0,คน,สำนักงานสถิติแห่งชาติ
เพชรบูรณ์,รวมยอด,หญิง,ไตรมาสที่ 1,10221,2566,235097,,คน,สำนักงานสถิติแห่งชาติ
เพชรบูรณ์,นายจ้าง,หญิง,ไตรมาสที่ 1,10222,2566,1541,,คน,สำนักงานสถิติแห่งชาติ
เพชรบูรณ์,ลูกจ้างรัฐบาล,หญิง,ไตรมาสที่ 1,10223,2566,28306,,คน,สำนักงานสถิติแห่งชาติ
เพชรบูรณ์,ลูกจ้างเอกชน,หญิง,ไตรมาสที่ 1,10224,2566,32968,,คน,สำนักงานสถิติแห่งชาติ
เพชรบูรณ์,ทำงานส่วนตัว,หญิง,ไตรมาสที่ 1,10225,2566,99419,,คน,สำนักงานสถิติแห่งชาติ
เพชรบูรณ์,ช่วยธุรกิจครัวเรือน,หญิง,ไตรมาสที่ 1,10226,2566,72864,,คน,สำนักงานสถิติแห่งชาติ
เพชรบูรณ์,การรวมกลุ่ม,หญิง,ไตรมาสที่ 1,10227,2566,0,ศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0,คน,สำนักงานสถิติแห่งชาติ
เพชรบูรณ์,รวมยอด,รวม,ไตรมาสที่ 2,10228,2566,463019,,คน,สำนักงานสถิติแห่งชาติ
เพชรบูรณ์,นายจ้าง,รวม,ไตรมาสที่ 2,10229,2566,4745,,คน,สำนักงานสถิติแห่งชาติ
เพชรบูรณ์,ลูกจ้างรัฐบาล,รวม,ไตรมาสที่ 2,10230,2566,36535,,คน,สำนักงานสถิติแห่งชาติ
เพชรบูรณ์,ลูกจ้างเอกชน,รวม,ไตรมาสที่ 2,10231,2566,99551,,คน,สำนักงานสถิติแห่งชาติ
เพชรบูรณ์,ทำงานส่วนตัว,รวม,ไตรมาสที่ 2,10232,2566,203664,,คน,สำนักงานสถิติแห่งชาติ
เพชรบูรณ์,ช่วยธุรกิจครัวเรือน,รวม,ไตรมาสที่ 2,10233,2566,118524,,คน,สำนักงานสถิติแห่งชาติ
เพชรบูรณ์,การรวมกลุ่ม,รวม,ไตรมาสที่ 2,10234,2566,0,ศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0,คน,สำนักงานสถิติแห่งชาติ
เพชรบูรณ์,รวมยอด,ชาย,ไตรมาสที่ 2,10235,2566,245524,,คน,สำนักงานสถิติแห่งชาติ
เพชรบูรณ์,นายจ้าง,ชาย,ไตรมาสที่ 2,10236,2566,3907,,คน,สำนักงานสถิติแห่งชาติ
เพชรบูรณ์,ลูกจ้างรัฐบาล,ชาย,ไตรมาสที่ 2,10237,2566,14437,,คน,สำนักงานสถิติแห่งชาติ
เพชรบูรณ์,ลูกจ้างเอกชน,ชาย,ไตรมาสที่ 2,10238,2566,60277,,คน,สำนักงานสถิติแห่งชาติ
เพชรบูรณ์,ทำงานส่วนตัว,ชาย,ไตรมาสที่ 2,10239,2566,127962,,คน,สำนักงานสถิติแห่งชาติ
เพชรบูรณ์,ช่วยธุรกิจครัวเรือน,ชาย,ไตรมาสที่ 2,10240,2566,38942,,คน,สำนักงานสถิติแห่งชาติ
เพชรบูรณ์,การรวมกลุ่ม,ชาย,ไตรมาสที่ 2,10241,2566,0,ศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0,คน,สำนักงานสถิติแห่งชาติ
เพชรบูรณ์,รวมยอด,หญิง,ไตรมาสที่ 2,10242,2566,217494,,คน,สำนักงานสถิติแห่งชาติ
เพชรบูรณ์,นายจ้าง,หญิง,ไตรมาสที่ 2,10243,2566,839,,คน,สำนักงานสถิติแห่งชาติ
เพชรบูรณ์,ลูกจ้างรัฐบาล,หญิง,ไตรมาสที่ 2,10244,2566,22098,,คน,สำนักงานสถิติแห่งชาติ
เพชรบูรณ์,ลูกจ้างเอกชน,หญิง,ไตรมาสที่ 2,10245,2566,39274,,คน,สำนักงานสถิติแห่งชาติ
เพชรบูรณ์,ทำงานส่วนตัว,หญิง,ไตรมาสที่ 2,10246,2566,75702,,คน,สำนักงานสถิติแห่งชาติ
เพชรบูรณ์,ช่วยธุรกิจครัวเรือน,หญิง,ไตรมาสที่ 2,10247,2566,79581,,คน,สำนักงานสถิติแห่งชาติ
เพชรบูรณ์,การรวมกลุ่ม,หญิง,ไตรมาสที่ 2,10248,2566,0,ศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0,คน,สำนักงานสถิติแห่งชาติ
เพชรบูรณ์,รวมยอด,รวม,ไตรมาสที่ 3,10249,2566,480907,,คน,สำนักงานสถิติแห่งชาติ
เพชรบูรณ์,นายจ้าง,รวม,ไตรมาสที่ 3,10250,2566,4519,,คน,สำนักงานสถิติแห่งชาติ
เพชรบูรณ์,ลูกจ้างรัฐบาล,รวม,ไตรมาสที่ 3,10251,2566,43371,,คน,สำนักงานสถิติแห่งชาติ
เพชรบูรณ์,ลูกจ้างเอกชน,รวม,ไตรมาสที่ 3,10252,2566,92293,,คน,สำนักงานสถิติแห่งชาติ
เพชรบูรณ์,ทำงานส่วนตัว,รวม,ไตรมาสที่ 3,10253,2566,222474,,คน,สำนักงานสถิติแห่งชาติ
เพชรบูรณ์,ช่วยธุรกิจครัวเรือน,รวม,ไตรมาสที่ 3,10254,2566,118250,,คน,สำนักงานสถิติแห่งชาติ
เพชรบูรณ์,การรวมกลุ่ม,รวม,ไตรมาสที่ 3,10255,2566,0,ศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0,คน,สำนักงานสถิติแห่งชาติ
เพชรบูรณ์,รวมยอด,ชาย,ไตรมาสที่ 3,10256,2566,265851,,คน,สำนักงานสถิติแห่งชาติ
เพชรบูรณ์,นายจ้าง,ชาย,ไตรมาสที่ 3,10257,2566,4136,,คน,สำนักงานสถิติแห่งชาติ
เพชรบูรณ์,ลูกจ้างรัฐบาล,ชาย,ไตรมาสที่ 3,10258,2566,21022,,คน,สำนักงานสถิติแห่งชาติ
เพชรบูรณ์,ลูกจ้างเอกชน,ชาย,ไตรมาสที่ 3,10259,2566,55459,,คน,สำนักงานสถิติแห่งชาติ
เพชรบูรณ์,ทำงานส่วนตัว,ชาย,ไตรมาสที่ 3,10260,2566,141143,,คน,สำนักงานสถิติแห่งชาติ
เพชรบูรณ์,ช่วยธุรกิจครัวเรือน,ชาย,ไตรมาสที่ 3,10261,2566,44092,,คน,สำนักงานสถิติแห่งชาติ
เพชรบูรณ์,การรวมกลุ่ม,ชาย,ไตรมาสที่ 3,10262,2566,0,ศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0,คน,สำนักงานสถิติแห่งชาติ
เพชรบูรณ์,รวมยอด,หญิง,ไตรมาสที่ 3,10263,2566,215055,,คน,สำนักงานสถิติแห่งชาติ
เพชรบูรณ์,นายจ้าง,หญิง,ไตรมาสที่ 3,10264,2566,383,,คน,สำนักงานสถิติแห่งชาติ
เพชรบูรณ์,ลูกจ้างรัฐบาล,หญิง,ไตรมาสที่ 3,10265,2566,22349,,คน,สำนักงานสถิติแห่งชาติ
เพชรบูรณ์,ลูกจ้างเอกชน,หญิง,ไตรมาสที่ 3,10266,2566,36834,,คน,สำนักงานสถิติแห่งชาติ
เพชรบูรณ์,ทำงานส่วนตัว,หญิง,ไตรมาสที่ 3,10267,2566,81331,,คน,สำนักงานสถิติแห่งชาติ
เพชรบูรณ์,ช่วยธุรกิจครัวเรือน,หญิง,ไตรมาสที่ 3,10268,2566,74158,,คน,สำนักงานสถิติแห่งชาติ
เพชรบูรณ์,การรวมกลุ่ม,หญิง,ไตรมาสที่ 3,10269,2566,0,ศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0,คน,สำนักงานสถิติแห่งชาติ
เพชรบูรณ์,รวมยอด,รวม,ไตรมาสที่ 4,10270,2566,476942,,คน,สำนักงานสถิติแห่งชาติ
เพชรบูรณ์,นายจ้าง,รวม,ไตรมาสที่ 4,10271,2566,6654,,คน,สำนักงานสถิติแห่งชาติ
เพชรบูรณ์,ลูกจ้างรัฐบาล,รวม,ไตรมาสที่ 4,10272,2566,54277,,คน,สำนักงานสถิติแห่งชาติ
เพชรบูรณ์,ลูกจ้างเอกชน,รวม,ไตรมาสที่ 4,10273,2566,76478,,คน,สำนักงานสถิติแห่งชาติ
เพชรบูรณ์,ทำงานส่วนตัว,รวม,ไตรมาสที่ 4,10274,2566,220627,,คน,สำนักงานสถิติแห่งชาติ
เพชรบูรณ์,ช่วยธุรกิจครัวเรือน,รวม,ไตรมาสที่ 4,10275,2566,118906,,คน,สำนักงานสถิติแห่งชาติ
เพชรบูรณ์,การรวมกลุ่ม,รวม,ไตรมาสที่ 4,10276,2566,0,ศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0,คน,สำนักงานสถิติแห่งชาติ
เพชรบูรณ์,รวมยอด,ชาย,ไตรมาสที่ 4,10277,2566,256372,,คน,สำนักงานสถิติแห่งชาติ
เพชรบูรณ์,นายจ้าง,ชาย,ไตรมาสที่ 4,10278,2566,5546,,คน,สำนักงานสถิติแห่งชาติ
เพชรบูรณ์,ลูกจ้างรัฐบาล,ชาย,ไตรมาสที่ 4,10279,2566,24366,,คน,สำนักงานสถิติแห่งชาติ
เพชรบูรณ์,ลูกจ้างเอกชน,ชาย,ไตรมาสที่ 4,10280,2566,40465,,คน,สำนักงานสถิติแห่งชาติ
เพชรบูรณ์,ทำงานส่วนตัว,ชาย,ไตรมาสที่ 4,10281,2566,127094,,คน,สำนักงานสถิติแห่งชาติ
เพชรบูรณ์,ช่วยธุรกิจครัวเรือน,ชาย,ไตรมาสที่ 4,10282,2566,58902,,คน,สำนักงานสถิติแห่งชาติ
เพชรบูรณ์,การรวมกลุ่ม,ชาย,ไตรมาสที่ 4,10283,2566,0,ศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0,คน,สำนักงานสถิติแห่งชาติ
เพชรบูรณ์,รวมยอด,หญิง,ไตรมาสที่ 4,10284,2566,220570,,คน,สำนักงานสถิติแห่งชาติ
เพชรบูรณ์,นายจ้าง,หญิง,ไตรมาสที่ 4,10285,2566,1108,,คน,สำนักงานสถิติแห่งชาติ
เพชรบูรณ์,ลูกจ้างรัฐบาล,หญิง,ไตรมาสที่ 4,10286,2566,29912,,คน,สำนักงานสถิติแห่งชาติ
เพชรบูรณ์,ลูกจ้างเอกชน,หญิง,ไตรมาสที่ 4,10287,2566,36013,,คน,สำนักงานสถิติแห่งชาติ
เพชรบูรณ์,ทำงานส่วนตัว,หญิง,ไตรมาสที่ 4,10288,2566,93533,,คน,สำนักงานสถิติแห่งชาติ
เพชรบูรณ์,ช่วยธุรกิจครัวเรือน,หญิง,ไตรมาสที่ 4,10289,2566,60004,,คน,สำนักงานสถิติแห่งชาติ
เพชรบูรณ์,การรวมกลุ่ม,หญิง,ไตรมาสที่ 4,10290,2566,0,ศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0,คน,สำนักงานสถิติแห่งชาติ
เพชรบูรณ์,รวมยอด,รวม,ไตรมาสที่ 1,10291,2567,477594,,คน,สำนักงานสถิติแห่งชาติ
เพชรบูรณ์,นายจ้าง,รวม,ไตรมาสที่ 1,10292,2567,6858,,คน,สำนักงานสถิติแห่งชาติ
เพชรบูรณ์,ลูกจ้างรัฐบาล,รวม,ไตรมาสที่ 1,10293,2567,56280,,คน,สำนักงานสถิติแห่งชาติ
เพชรบูรณ์,ลูกจ้างเอกชน,รวม,ไตรมาสที่ 1,10294,2567,91734,,คน,สำนักงานสถิติแห่งชาติ
เพชรบูรณ์,ทำงานส่วนตัว,รวม,ไตรมาสที่ 1,10295,2567,214816,,คน,สำนักงานสถิติแห่งชาติ
เพชรบูรณ์,ช่วยธุรกิจครัวเรือน,รวม,ไตรมาสที่ 1,10296,2567,107871,,คน,สำนักงานสถิติแห่งชาติ
เพชรบูรณ์,การรวมกลุ่ม,รวม,ไตรมาสที่ 1,10297,2567,35,,คน,สำนักงานสถิติแห่งชาติ
เพชรบูรณ์,รวมยอด,ชาย,ไตรมาสที่ 1,10298,2567,254069,,คน,สำนักงานสถิติแห่งชาติ
เพชรบูรณ์,นายจ้าง,ชาย,ไตรมาสที่ 1,10299,2567,3570,,คน,สำนักงานสถิติแห่งชาติ
เพชรบูรณ์,ลูกจ้างรัฐบาล,ชาย,ไตรมาสที่ 1,10300,2567,25893,,คน,สำนักงานสถิติแห่งชาติ
เพชรบูรณ์,ลูกจ้างเอกชน,ชาย,ไตรมาสที่ 1,10301,2567,50504,,คน,สำนักงานสถิติแห่งชาติ
เพชรบูรณ์,ทำงานส่วนตัว,ชาย,ไตรมาสที่ 1,10302,2567,127609,,คน,สำนักงานสถิติแห่งชาติ
เพชรบูรณ์,ช่วยธุรกิจครัวเรือน,ชาย,ไตรมาสที่ 1,10303,2567,46458,,คน,สำนักงานสถิติแห่งชาติ
เพชรบูรณ์,การรวมกลุ่ม,ชาย,ไตรมาสที่ 1,10304,2567,35,,คน,สำนักงานสถิติแห่งชาติ
เพชรบูรณ์,รวมยอด,หญิง,ไตรมาสที่ 1,10305,2567,223525,,คน,สำนักงานสถิติแห่งชาติ
เพชรบูรณ์,นายจ้าง,หญิง,ไตรมาสที่ 1,10306,2567,3288,,คน,สำนักงานสถิติแห่งชาติ
เพชรบูรณ์,ลูกจ้างรัฐบาล,หญิง,ไตรมาสที่ 1,10307,2567,30388,,คน,สำนักงานสถิติแห่งชาติ
เพชรบูรณ์,ลูกจ้างเอกชน,หญิง,ไตรมาสที่ 1,10308,2567,41229,,คน,สำนักงานสถิติแห่งชาติ
เพชรบูรณ์,ทำงานส่วนตัว,หญิง,ไตรมาสที่ 1,10309,2567,87207,,คน,สำนักงานสถิติแห่งชาติ
เพชรบูรณ์,ช่วยธุรกิจครัวเรือน,หญิง,ไตรมาสที่ 1,10310,2567,61413,,คน,สำนักงานสถิติแห่งชาติ
เพชรบูรณ์,การรวมกลุ่ม,หญิง,ไตรมาสที่ 1,10311,2567,0,ศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0,คน,สำนักงานสถิติแห่งชาติ
เพชรบูรณ์,รวมยอด,รวม,ไตรมาสที่ 2,10312,2567,435999,,คน,สำนักงานสถิติแห่งชาติ
เพชรบูรณ์,นายจ้าง,รวม,ไตรมาสที่ 2,10313,2567,6657,,คน,สำนักงานสถิติแห่งชาติ
เพชรบูรณ์,ลูกจ้างรัฐบาล,รวม,ไตรมาสที่ 2,10314,2567,54591,,คน,สำนักงานสถิติแห่งชาติ
เพชรบูรณ์,ลูกจ้างเอกชน,รวม,ไตรมาสที่ 2,10315,2567,93356,,คน,สำนักงานสถิติแห่งชาติ
เพชรบูรณ์,ทำงานส่วนตัว,รวม,ไตรมาสที่ 2,10316,2567,191890,,คน,สำนักงานสถิติแห่งชาติ
เพชรบูรณ์,ช่วยธุรกิจครัวเรือน,รวม,ไตรมาสที่ 2,10317,2567,89505,,คน,สำนักงานสถิติแห่งชาติ
เพชรบูรณ์,การรวมกลุ่ม,รวม,ไตรมาสที่ 2,10318,2567,0,ศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0,คน,สำนักงานสถิติแห่งชาติ
เพชรบูรณ์,รวมยอด,ชาย,ไตรมาสที่ 2,10319,2567,235773,,คน,สำนักงานสถิติแห่งชาติ
เพชรบูรณ์,นายจ้าง,ชาย,ไตรมาสที่ 2,10320,2567,4933,,คน,สำนักงานสถิติแห่งชาติ
เพชรบูรณ์,ลูกจ้างรัฐบาล,ชาย,ไตรมาสที่ 2,10321,2567,28879,,คน,สำนักงานสถิติแห่งชาติ
เพชรบูรณ์,ลูกจ้างเอกชน,ชาย,ไตรมาสที่ 2,10322,2567,54194,,คน,สำนักงานสถิติแห่งชาติ
เพชรบูรณ์,ทำงานส่วนตัว,ชาย,ไตรมาสที่ 2,10323,2567,114189,,คน,สำนักงานสถิติแห่งชาติ
เพชรบูรณ์,ช่วยธุรกิจครัวเรือน,ชาย,ไตรมาสที่ 2,10324,2567,33578,,คน,สำนักงานสถิติแห่งชาติ
เพชรบูรณ์,การรวมกลุ่ม,ชาย,ไตรมาสที่ 2,10325,2567,0,ศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0,คน,สำนักงานสถิติแห่งชาติ
เพชรบูรณ์,รวมยอด,หญิง,ไตรมาสที่ 2,10326,2567,200226,,คน,สำนักงานสถิติแห่งชาติ
เพชรบูรณ์,นายจ้าง,หญิง,ไตรมาสที่ 2,10327,2567,1725,,คน,สำนักงานสถิติแห่งชาติ
เพชรบูรณ์,ลูกจ้างรัฐบาล,หญิง,ไตรมาสที่ 2,10328,2567,25712,,คน,สำนักงานสถิติแห่งชาติ
เพชรบูรณ์,ลูกจ้างเอกชน,หญิง,ไตรมาสที่ 2,10329,2567,39162,,คน,สำนักงานสถิติแห่งชาติ
เพชรบูรณ์,ทำงานส่วนตัว,หญิง,ไตรมาสที่ 2,10330,2567,77701,,คน,สำนักงานสถิติแห่งชาติ
เพชรบูรณ์,ช่วยธุรกิจครัวเรือน,หญิง,ไตรมาสที่ 2,10331,2567,55927,,คน,สำนักงานสถิติแห่งชาติ
เพชรบูรณ์,การรวมกลุ่ม,หญิง,ไตรมาสที่ 2,10332,2567,0,ศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0,คน,สำนักงานสถิติแห่งชาติ
เพชรบูรณ์,รวมยอด,รวม,ไตรมาสที่ 3,10333,2567,460173,,คน,สำนักงานสถิติแห่งชาติ
