VALUE,QUARTER,SOURCE,_id,INDUSTRY,UNIT,REGION,YEAR
7102.58,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,356,กิจกรรมการจ้างงานในครัวเรือนส่วนบุคคล การผลิตสินค้าและบริการที่ทำขึ้นเองเพื่อใช้ในครัวเรือน,บาท,ภาคเหนือ,2567
20000.0,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,357,กิจกรรมขององค์การระหว่างประเทศ,บาท,ภาคเหนือ,2567
0.0,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,358,ไม่ทราบ,บาท,ภาคเหนือ,2567
14979.83,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,359,รวม,บาท,ภาคตะวันออกเฉียงเหนือ,2567
7615.14,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,360,เกษตรกรรม การป่าไม้ และการประมง,บาท,ภาคตะวันออกเฉียงเหนือ,2567
9878.18,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,361,การทำเหมืองแร่ และเหมืองหิน,บาท,ภาคตะวันออกเฉียงเหนือ,2567
11042.16,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,362,การผลิต,บาท,ภาคตะวันออกเฉียงเหนือ,2567
17897.5,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,363,ไฟฟ้า ก๊าซ ไอน้ำและระบบปรับอากาศ,บาท,ภาคตะวันออกเฉียงเหนือ,2567
20634.17,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,364,การจัดหาน้ำ การจัดการและการบำบัดน้ำเสียของเสีย และสิ่งปฏิกูล,บาท,ภาคตะวันออกเฉียงเหนือ,2567
8735.42,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,365,การก่อสร้าง,บาท,ภาคตะวันออกเฉียงเหนือ,2567
10975.24,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,366,การขายส่ง และการขายปลีก การซ่อมยานยนต์,บาท,ภาคตะวันออกเฉียงเหนือ,2567
14685.31,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,367,การขนส่ง และสถานที่เก็บสินค้า,บาท,ภาคตะวันออกเฉียงเหนือ,2567
9478.87,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,368,ที่พักแรมและบริการด้านอาหาร,บาท,ภาคตะวันออกเฉียงเหนือ,2567
20742.86,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,369,ข้อมูลข่าวสารและการสื่อสาร,บาท,ภาคตะวันออกเฉียงเหนือ,2567
22402.48,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,370,กิจกรรมทางการเงินและการประกันภัย,บาท,ภาคตะวันออกเฉียงเหนือ,2567
19672.22,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,371,กิจกรรมอสังหาริมทรัพย์,บาท,ภาคตะวันออกเฉียงเหนือ,2567
