เดือน,จำนวน,จังหวัด,_id,ปี,อปท,อำเภอ,รายการ,ปีงบประมาณ,หน่วย
6,213.649,ลำพูน,1142,2565,อบต.ตะเคียนปม,ทุ่งหัวช้าง,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2565,ตัน
6,8,ลำพูน,1143,2565,อบต.ทุ่งหัวช้าง,ทุ่งหัวช้าง,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2565,ตัน
6,1.325,ลำพูน,1144,2565,อบต.บ้านปวง,ทุ่งหัวช้าง,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2565,ตัน
6,197.12,ลำพูน,1145,2565,เทศบาลตำบลบ้านธิ,บ้านธิ,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2565,ตัน
6,248.87,ลำพูน,1146,2565,อบต.ห้วยยาบ,บ้านธิ,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2565,ตัน
6,116.59,ลำพูน,1147,2565,เทศบาลตำบลบ้านโฮ่ง,บ้านโฮ่ง,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2565,ตัน
6,46.302,ลำพูน,1148,2565,เทศบาลตำบลศรีเตี้ย,บ้านโฮ่ง,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2565,ตัน
6,5.5,ลำพูน,1149,2565,อบต.ป่าพลู,บ้านโฮ่ง,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2565,ตัน
6,3.3,ลำพูน,1150,2565,อบต.เวียงกานต์,บ้านโฮ่ง,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2565,ตัน
6,108.572,ลำพูน,1151,2565,อบต.หนองปลาสะวาย,บ้านโฮ่ง,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2565,ตัน
6,73.6,ลำพูน,1152,2565,อบต.เหล่ายาว,บ้านโฮ่ง,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2565,ตัน
6,257.591,ลำพูน,1153,2565,เทศบาลตำบลป่าซาง,ป่าซาง,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2565,ตัน
6,115,ลำพูน,1154,2565,เทศบาลตำบลม่วงน้อย,ป่าซาง,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2565,ตัน
6,159.059,ลำพูน,1155,2565,เทศบาลตำบลมะกอก,ป่าซาง,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2565,ตัน
6,189.71,ลำพูน,1156,2565,เทศบาลตำบลแม่แรง,ป่าซาง,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2565,ตัน
6,118.739,ลำพูน,1157,2565,อบต.ท่าตุ้ม,ป่าซาง,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2565,ตัน
6,258.509,ลำพูน,1158,2565,อบต.นครเจดีย์,ป่าซาง,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2565,ตัน
6,283.693,ลำพูน,1159,2565,อบต.น้ำดิบ,ป่าซาง,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2565,ตัน
6,119.065,ลำพูน,1160,2565,อบต.บ้านเรือน,ป่าซาง,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2565,ตัน
6,505.29,ลำพูน,1161,2565,เทศบาลเมืองลำพูน,เมืองลำพูน,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2565,ตัน
6,418.486,ลำพูน,1162,2565,เทศบาลตำบลต้นธง,เมืองลำพูน,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2565,ตัน
6,34.39,ลำพูน,1163,2565,เทศบาลตำบลท่าเชียงทอง,เมืองลำพูน,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2565,ตัน
6,690.72,ลำพูน,1164,2565,เทศบาลตำบลบ้านกลาง,เมืองลำพูน,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2565,ตัน
6,117.558,ลำพูน,1165,2565,เทศบาลตำบลบ้านแป้น,เมืองลำพูน,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2565,ตัน
6,68.4,ลำพูน,1166,2565,เทศบาลตำบลประตูป่า,เมืองลำพูน,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2565,ตัน
6,448.2,ลำพูน,1167,2565,เทศบาลตำบลป่าสัก,เมืองลำพูน,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2565,ตัน
6,900,ลำพูน,1168,2565,เทศบาลตำบลมะเขือแจ้,เมืองลำพูน,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2565,ตัน
6,81.55,ลำพูน,1169,2565,เทศบาลตำบลริมปิง,เมืองลำพูน,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2565,ตัน
6,146,ลำพูน,1170,2565,เทศบาลตำบลเวียงยอง,เมืองลำพูน,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2565,ตัน
6,123.3,ลำพูน,1171,2565,เทศบาลตำบลศรีบัวบาน,เมืองลำพูน,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2565,ตัน
6,43.2,ลำพูน,1172,2565,เทศบาลตำบลหนองช้างคืน,เมืองลำพูน,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2565,ตัน
6,490.12,ลำพูน,1173,2565,เทศบาลตำบลเหมืองง่า,เมืองลำพูน,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2565,ตัน
6,81.03,ลำพูน,1174,2565,เทศบาลตำบลเหมืองจี้,เมืองลำพูน,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2565,ตัน
6,254,ลำพูน,1175,2565,เทศบาลตำบลอุโมงค์,เมืองลำพูน,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2565,ตัน
6,75.582,ลำพูน,1176,2565,อบต.หนองหนาม,เมืองลำพูน,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2565,ตัน
6,56.002,ลำพูน,1177,2565,เทศบาลตำบลทากาศ,แม่ทา,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2565,ตัน
6,25.54,ลำพูน,1178,2565,เทศบาลตำบลทากาศเหนือ,แม่ทา,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2565,ตัน
6,7.23,ลำพูน,1179,2565,เทศบาลตำบลทาขุมเงิน,แม่ทา,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2565,ตัน
6,113.434,ลำพูน,1180,2565,เทศบาลตำบลทาทุ่งหลวง,แม่ทา,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2565,ตัน
6,31,ลำพูน,1181,2565,เทศบาลตำบลทาปลาดุก,แม่ทา,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2565,ตัน
6,152.082,ลำพูน,1182,2565,เทศบาลตำบลทาสบชัย,แม่ทา,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2565,ตัน
6,48.56,ลำพูน,1183,2565,เทศบาลตำบลทาสบเส้า,แม่ทา,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2565,ตัน
6,85.279,ลำพูน,1184,2565,อบต.ทาแม่ลอบ,แม่ทา,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2565,ตัน
6,73.654,ลำพูน,1185,2565,เทศบาลตำบลก้อ,ลี้,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2565,ตัน
6,94.095,ลำพูน,1186,2565,เทศบาลตำบลดงดำ,ลี้,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2565,ตัน
6,285.039,ลำพูน,1187,2565,เทศบาลตำบลป่าไผ่,ลี้,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2565,ตัน
6,106.886,ลำพูน,1188,2565,เทศบาลตำบลแม่ตืน,ลี้,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2565,ตัน
