FROAD,FID,DISPFACREG,FAMPNAME,FPROVNAME,ONAME,FMOO,_id,FNAME,OBJECT,STATUS,Last_update,LNG,FADDR,LAT,FSOI,FTUMNAME
พหลโยธิน,20610000125437,จ3-2(1)-1/43อน,เมืองอุทัยธานี,อุทัยธานี,นายไพบูลย์ แผ่วัฒนากุล,2,2940,โชคไพบูลย์,อบเมล็ดพืช,ดำเนินกิจการ,2023-04-18T21:00:05,100.0278,14,15.39914,-,สะแกกรัง
NULL,20650000225431,จ3-2(1)-2/43พล,พรหมพิราม,พิษณุโลก,บริษัท โรงสีไฟโชครุ่งเรือง จำกัด,1,2941,บริษัท โรงสีไฟโชครุ่งเรือง จำกัด,อบเมล็ดพืช,ดำเนินกิจการ,2023-04-18T21:00:05,100.15997,74/1,17.1042,NULL,วงฆ้อง
ท่าลาน-ห้วยบง,10190200125448,3-58(3)-1/44สบ,เสาไห้,สระบุรี,บริษัท เอ็มไพร์ แกรนิต จำกัด,6,2942,บริษัท เอ็มไพร์ แกรนิต จำกัด,แปรรูปหินแกรนิตและหินอ่อน,ดำเนินกิจการ,2023-04-18T21:00:05,100.84606,50,14.58906,-,งิ้วงาม
พหลโยธิน,20191800125430,จ3-100(1)-1/43สบ,พระพุทธบาท,สระบุรี,บริษัท เลิศจินดา แอนด์ เอ็ม เอ็ม พี โค้ทติ้งส์ จำกัด,4,2943,บริษัท เลิศจินดา แอนด์ เอ็ม เอ็ม พี โค้ทติ้งส์ จำกัด,พ่น เคลือบ อบสี,ดำเนินกิจการ,2023-04-18T21:00:05,100.82891,56/2,14.71263,ซับชะอม,ขุนโขลน
มาลัยแมน,20720100225431,จ3-66-2/43สพ,เมืองสุพรรณบุรี,สุพรรณบุรี,นางสาวสมจิตร อึ้งเจริญทรัพย์,1,2944,พัฒนาจักรกล,ผลิตท่อสูบน้ำและอุปกรณ์การเกษตร,ดำเนินกิจการ,2023-04-18T21:00:05,100.0091,20/1,14.45409,-,บางกุ้ง
ดอนหวาย-พุทธมษฑลสาย 5,20730400125439,จ3-9(1)-1/43นฐ,สามพราน,นครปฐม,บริษัท ไทยฮา จำกัด,5,2945,บริษัท ไทยฮา จำกัด (มหาชน),ปรับปรุงคุณภาพข้าว (ขัดข้าว),ดำเนินกิจการ,2023-04-18T21:00:05,100.288083333333,140,13.77175,NULL,บางกระทึก
องครักษ์-ตลาดคลอง 16,20260000125431,จ3-9(1)-1/43นย,องครักษ์,นครนายก,นายพิชิต โตนิติวงศ์,4,2946,โรงสีสินอุดม,สีข้าว นึ่งข้าวและอบข้าวเปลือก,ดำเนินกิจการ,2023-04-18T21:00:05,100.96079,61,13.9855,     -,พระอาจารย์
เอกชัย-บางบอน,20740300225437,จ3-28(1)-2/43สค,เมืองสมุทรสาคร,สมุทรสาคร,บริษัท ยูนิเวอแซล แอพพาเรล จำกัด,3,2947,บริษัท ยูนิเวอแซล แอพพาเรล จำกัด,ตัดเย็บเสื้อผ้าสำเร็จรูป,ดำเนินกิจการ,2023-04-18T21:00:05,100.3624,65,13.6304,-,บางน้ำจืด
บางพลี-วัดกิ่งแก้ว,20111100125427,จ3-33-1/42สป,บางพลี,สมุทรปราการ,บริษัท วอล์คเกอร์ อินเตอร์ จำกัด,12,2948,บริษัท วอล์คเกอร์ อินเตอร์ จำกัด,ผลิตรองเท้า,ดำเนินกิจการ,2023-04-18T21:00:05,100.71505,54/10,13.6538,     -,ราชาเทวะ
ลำลูกกา,20130400225430,จ3-58(1)-2/43ปท,ลำลูกกา,ปทุมธานี,บริษัท สุวรรณภูมิ คอนกรีต จำกัด,14,2949,บริษัท สุวรรณภูมิ คอนกรีต จำกัด,ทำผลิตภัณฑ์คอนกรีต เช่น เสาเข็มคอนกรีตอัดแรง,ดำเนินกิจการ,2023-04-18T21:00:05,100.868183333333,69/2,13.9970666666667,NULL,ลำไทร
พหลโยธิน,20130000225434,จ3-36(1)-2/43ปท,คลองหลวง,ปทุมธานี,บริษัท เอสเอ็มพี สยาม จำกัด,12,2950,บริษัท เอสเอ็มพี สยาม จำกัด,"ทำลัง,ฐานรองพื้นลัง จากเหล็กและไม้ บรรจุเครื่องจักร,เครื่องกล เครื่องมือ",ดำเนินกิจการ,2023-04-18T21:00:05,100.617016666667,67/2,14.1077833333333,NULL,คลองหนึ่ง
     เทพารักษ์,20110101525429,จ3-64(13)-15/42สป,บางพลี,สมุทรปราการ,นายศิโรจน์ พรหมฤกษ ์,19,2951,นายศิโรจน์ พรหมฤกษ์,รับจ้าง กลึง เชื่อม ไส และปั๊มขึ้นรูปโลหะ,หยุดชั่วคราว,2023-04-18T21:00:05,100.7153,79/137,13.5700333333333,     -,บางพลีใหญ่
NULL,20130500125423,จ3-45(1)-1/42ปท,ลาดหลุมแก้ว,ปทุมธานี,บริษัท พูนทวีทรัพย์ เพ้นท์ จำกัด,3,2952,บริษัท พูนทวีทรัพย์ เพ้นท์ จำกัด,ผลิตสีอุตสาหกรรม,ดำเนินกิจการ,2023-04-18T21:00:05,100.350514,41/1,14.03531,NULL,หน้าไม้
NULL,20132000125424,จ3-92-1/42ปท,คลองหลวง,ปทุมธานี,บริษัท ยู.เอช.ไอ.ตลาดไท จำกัด,9,2953,บริษัท ยู.เอช.ไอ.ตลาดไท จำกัด,ห้องเย็นเก็บสินค้าเกษตร,ดำเนินกิจการ,2023-04-18T21:00:05,100.63145,99/3,14.0842833333333,ไอยรา 1,คลองสอง
เอกชัย,20740700225425,จ3-28(1)-2/42สค,เมืองสมุทรสาคร,สมุทรสาคร,บริษัท เทพฤกษ์ จำกัด,4,2954,บริษัท เทพฤกษ์ จำกัด,ตัดเย็บเสื้อผ้าสำเร็จรูป,ดำเนินกิจการ,2023-04-18T21:00:05,100.336,66/2,13.6038,ราษฎร์พัฒนา 1,คอกกระบือ
พุทธมณฑลสาย 4,10730500125430,3-100(1)-1/43นฐ,สามพราน,นครปฐม,บริษัท เบญจมิตรบรรจุภัณฑ์ จำกัด,5,2955,บริษัท เบญจมิตรบรรจุภัณฑ์ จำกัด,ผลิตบรรจุภัณฑ์โลหะและบรรจุภัณฑ์พลาสติก,ดำเนินกิจการ,2023-04-18T21:00:05,100.330466666667,111,13.7246333333333,NULL,กระทุ่มล้ม
พหลโยธิน,20130800325400,จ3-95(1)-3/40ปท,คลองหลวง,ปทุมธานี,บริษัท อีซูซุ ออโต้ เซ็นเตอร์ จำกัด,1,2956,บริษัท โค้วยู่ฮะ อีซูซุเซล จำกัด,ซ่อมรถยนต์,ดำเนินกิจการ,2023-04-18T21:00:05,100.616043,26/19,14.03011,NULL,คลองหนึ่ง
NULL,20660000125432,จ3-2(9)-1/43พจ,เมืองพิจิตร,พิจิตร,สหกรณ์การเกษตรเมืองพิจิตร จำกัด,2,2957,สหกรณ์การเกษตรเมืองพิจิตร จำกัด,คัดหรือแยกขนาด หรือคุณภาพของผลิตผลเกษตรกรรม,ดำเนินกิจการ,2023-04-18T21:00:05,100.35738,158/1,16.43614,NULL,ท่าหลวง
เศรษฐกิจ 1,10740300125431,3-22(2)-1/43สค,เมืองสมุทรสาคร,สมุทรสาคร,บริษัท พี.แอล.เท็กซ์ไทล์ จำกัด,6,2958,บริษัท พี.แอล.เท็กซ์ไทล์ จำกัด,ทอผ้า (จำนวนเครื่องทอ 298 เครื่อง),ดำเนินกิจการ,2023-04-18T21:00:05,100.279683333333,24,13.58845,NULL,นาดี
สรรพยา-สรรคบุรี,20180000325437,จ3-2(1)-3/43ชน,สรรคบุรี,ชัยนาท,นายสมบูรณ์ ทรัพย์รวงทอง,5,2959,ตลาดกลางข้าวสรรคบุรี,ต้ม นึ่ง หรืออบพืช หรือเม็ดพืช (กำลังการผลิต 70 ตัน/วัน),ดำเนินกิจการ,2023-04-18T21:00:05,100.16562,95,15.0665,-,เที่ยงแท้
เทพารักษ์ กม.26,20110001425431,จ3-64(13)-14/43สป,บางเสาธง,สมุทรปราการ,ห้างหุ้นส่วนจำกัด จ.จักรกล,2,2960,ห้างหุ้นส่วนจำกัด จ.จักรกล,กลึง ไส เชื่อม กัดโลหะ ทำอุปกรณ์เครื่องจักร,ดำเนินกิจการ,2023-04-18T21:00:05,100.818783333333,109/113,13.56525,-,บางเสาธง
เศรษฐกิจ 1,10740500125439,3-100(2)-1/43สค,เมืองสมุทรสาคร,สมุทรสาคร,บริษัท เอเซียนแปซิฟิคแคน จำกัด,8,2961,บริษัท เอเซียนแปซิฟิคแคน จำกัด,เคลือบแล็กเกอร์เหล็กแผ่นผลิตกระป๋องและฝากระป๋อง,ดำเนินกิจการ,2023-04-18T21:00:05,100.276583333333,38/70,13.5806666666667,NULL,ท่าทราย
พหลโยธิน,20190600225432,จ3-58(1)-2/43สบ,หนองแค,สระบุรี,บริษัท พี.เอ็น.วัสดุคอนกรีต จำกัด,5,2962,บริษัท พี.เอ็น.วัสดุคอนกรีต จำกัด,ผลิตภัณฑ์คอนกรีตอัดแรง (ผลิตพื้นสำเร็จรูปคอนกรีต),ดำเนินกิจการ,2023-04-18T21:00:05,100.89287,50,14.41993,-,ห้วยขมิ้น
-,20140000625426,จ3-34(2)-6/42อย,นครหลวง,พระนครศรีอยุธยา,นางสาวอัมรา เรืองแก้ว,5,2963,สมนึกรุ่งเรืองก่อสร้าง,ทำวงกบ บานประตู บานหน้าต่าง และเครื่องเรือนจากไม้,ดำเนินกิจการ,2023-04-18T21:00:05,100.602766666667,8/2,14.4289666666667,-,คลองสะแก
ไทรน้อย-ลาดบัวหลวง,20120100425430,จ3-92-4/43นบ,ไทรน้อย,นนทบุรี,นายเอกสิษฐ์ เลิศหิรัญชานนท์,10,2964,สนิทรุ่งเรือง,ห้องเย็นเก็บพืช ผัก ผลไม้,ดำเนินกิจการ,2023-04-18T21:00:05,100.3123,"30/3,30/4",14.01535,NULL,คลองขวาง
