﻿year,sex,level_of_edu,quarter,_id,area,region,value,unit,source
2567,2. หญิง,05. มัธยมศึกษาตอนปลาย สายสามัญ,ไตรมาสที่ 4/2567,15864,1) ในเขตเทศบาล,1) กรุงเทพมหานคร,18353,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2567,2. หญิง,06. มัธยมศึกษาตอนปลาย สายอาชีวศึกษา,ไตรมาสที่ 4/2567,15865,1) ในเขตเทศบาล,1) กรุงเทพมหานคร,28041,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2567,2. หญิง,08. อุดมศึกษา สายวิชาการ,ไตรมาสที่ 4/2567,15866,1) ในเขตเทศบาล,1) กรุงเทพมหานคร,45702,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2567,2. หญิง,09. อุดมศึกษา สายวิชาชีพ,ไตรมาสที่ 4/2567,15867,1) ในเขตเทศบาล,1) กรุงเทพมหานคร,18389,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2567,2. หญิง,10. อุดมศึกษา สายวิชาการศึกษา,ไตรมาสที่ 4/2567,15868,1) ในเขตเทศบาล,1) กรุงเทพมหานคร,42967,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2567,2. หญิง,12. ไม่ทราบ,ไตรมาสที่ 4/2567,15869,1) ในเขตเทศบาล,1) กรุงเทพมหานคร,106159,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2567,รวม,Total,ไตรมาสที่ 4/2567,15870,รวม,2) ภาคกลาง,19985,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2567,รวม,01. ไม่มีการศึกษา,ไตรมาสที่ 4/2567,15871,รวม,2) ภาคกลาง,13110,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2567,รวม,02. ต่ำกว่าประถมศึกษา,ไตรมาสที่ 4/2567,15872,รวม,2) ภาคกลาง,9970,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2567,รวม,03. ประถมศึกษา,ไตรมาสที่ 4/2567,15873,รวม,2) ภาคกลาง,11433,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2567,รวม,04. มัธยมศึกษาตอนต้น,ไตรมาสที่ 4/2567,15874,รวม,2) ภาคกลาง,12997,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2567,รวม,05. มัธยมศึกษาตอนปลาย สายสามัญ,ไตรมาสที่ 4/2567,15875,รวม,2) ภาคกลาง,14812,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2567,รวม,06. มัธยมศึกษาตอนปลาย สายอาชีวศึกษา,ไตรมาสที่ 4/2567,15876,รวม,2) ภาคกลาง,15408,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2567,รวม,07. มัธยมศึกษาตอนปลาย สายวิชาการศึกษา,ไตรมาสที่ 4/2567,15877,รวม,2) ภาคกลาง,19333,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2567,รวม,08. อุดมศึกษา สายวิชาการ,ไตรมาสที่ 4/2567,15878,รวม,2) ภาคกลาง,27365,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2567,รวม,09. อุดมศึกษา สายวิชาชีพ,ไตรมาสที่ 4/2567,15879,รวม,2) ภาคกลาง,18965,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2567,รวม,10. อุดมศึกษา สายวิชาการศึกษา,ไตรมาสที่ 4/2567,15880,รวม,2) ภาคกลาง,22117,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2567,รวม,11. อื่น ๆ,ไตรมาสที่ 4/2567,15881,รวม,2) ภาคกลาง,9498,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2567,รวม,12. ไม่ทราบ,ไตรมาสที่ 4/2567,15882,รวม,2) ภาคกลาง,235411,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2567,1. ชาย,Total,ไตรมาสที่ 4/2567,15883,รวม,2) ภาคกลาง,19687,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2567,1. ชาย,01. ไม่มีการศึกษา,ไตรมาสที่ 4/2567,15884,รวม,2) ภาคกลาง,13153,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2567,1. ชาย,02. ต่ำกว่าประถมศึกษา,ไตรมาสที่ 4/2567,15885,รวม,2) ภาคกลาง,11745,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2567,1. ชาย,03. ประถมศึกษา,ไตรมาสที่ 4/2567,15886,รวม,2) ภาคกลาง,12173,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2567,1. ชาย,04. มัธยมศึกษาตอนต้น,ไตรมาสที่ 4/2567,15887,รวม,2) ภาคกลาง,14051,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2567,1. ชาย,05. มัธยมศึกษาตอนปลาย สายสามัญ,ไตรมาสที่ 4/2567,15888,รวม,2) ภาคกลาง,15438,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2567,1. ชาย,06. มัธยมศึกษาตอนปลาย สายอาชีวศึกษา,ไตรมาสที่ 4/2567,15889,รวม,2) ภาคกลาง,17026,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2567,1. ชาย,07. มัธยมศึกษาตอนปลาย สายวิชาการศึกษา,ไตรมาสที่ 4/2567,15890,รวม,2) ภาคกลาง,28000,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2567,1. ชาย,08. อุดมศึกษา สายวิชาการ,ไตรมาสที่ 4/2567,15891,รวม,2) ภาคกลาง,28986,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2567,1. ชาย,09. อุดมศึกษา สายวิชาชีพ,ไตรมาสที่ 4/2567,15892,รวม,2) ภาคกลาง,20368,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2567,1. ชาย,10. อุดมศึกษา สายวิชาการศึกษา,ไตรมาสที่ 4/2567,15893,รวม,2) ภาคกลาง,23817,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2567,1. ชาย,11. อื่น ๆ,ไตรมาสที่ 4/2567,15894,รวม,2) ภาคกลาง,9490,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2567,1. ชาย,12. ไม่ทราบ,ไตรมาสที่ 4/2567,15895,รวม,2) ภาคกลาง,196772,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2567,2. หญิง,Total,ไตรมาสที่ 4/2567,15896,รวม,2) ภาคกลาง,20327,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2567,2. หญิง,01. ไม่มีการศึกษา,ไตรมาสที่ 4/2567,15897,รวม,2) ภาคกลาง,13053,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2567,2. หญิง,02. ต่ำกว่าประถมศึกษา,ไตรมาสที่ 4/2567,15898,รวม,2) ภาคกลาง,8045,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2567,2. หญิง,03. ประถมศึกษา,ไตรมาสที่ 4/2567,15899,รวม,2) ภาคกลาง,10230,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2567,2. หญิง,04. มัธยมศึกษาตอนต้น,ไตรมาสที่ 4/2567,15900,รวม,2) ภาคกลาง,11443,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2567,2. หญิง,05. มัธยมศึกษาตอนปลาย สายสามัญ,ไตรมาสที่ 4/2567,15901,รวม,2) ภาคกลาง,14093,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2567,2. หญิง,06. มัธยมศึกษาตอนปลาย สายอาชีวศึกษา,ไตรมาสที่ 4/2567,15902,รวม,2) ภาคกลาง,12952,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2567,2. หญิง,07. มัธยมศึกษาตอนปลาย สายวิชาการศึกษา,ไตรมาสที่ 4/2567,15903,รวม,2) ภาคกลาง,15000,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2567,2. หญิง,08. อุดมศึกษา สายวิชาการ,ไตรมาสที่ 4/2567,15904,รวม,2) ภาคกลาง,26366,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2567,2. หญิง,09. อุดมศึกษา สายวิชาชีพ,ไตรมาสที่ 4/2567,15905,รวม,2) ภาคกลาง,16696,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2567,2. หญิง,10. อุดมศึกษา สายวิชาการศึกษา,ไตรมาสที่ 4/2567,15906,รวม,2) ภาคกลาง,21625,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2567,2. หญิง,11. อื่น ๆ,ไตรมาสที่ 4/2567,15907,รวม,2) ภาคกลาง,9506,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2567,2. หญิง,12. ไม่ทราบ,ไตรมาสที่ 4/2567,15908,รวม,2) ภาคกลาง,284103,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2567,รวม,Total,ไตรมาสที่ 4/2567,15909,1) ในเขตเทศบาล,2) ภาคกลาง,20846,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2567,รวม,01. ไม่มีการศึกษา,ไตรมาสที่ 4/2567,15910,1) ในเขตเทศบาล,2) ภาคกลาง,16406,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2567,รวม,02. ต่ำกว่าประถมศึกษา,ไตรมาสที่ 4/2567,15911,1) ในเขตเทศบาล,2) ภาคกลาง,9320,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2567,รวม,03. ประถมศึกษา,ไตรมาสที่ 4/2567,15912,1) ในเขตเทศบาล,2) ภาคกลาง,12856,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2567,รวม,04. มัธยมศึกษาตอนต้น,ไตรมาสที่ 4/2567,15913,1) ในเขตเทศบาล,2) ภาคกลาง,12954,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2567,รวม,05. มัธยมศึกษาตอนปลาย สายสามัญ,ไตรมาสที่ 4/2567,15914,1) ในเขตเทศบาล,2) ภาคกลาง,15182,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2567,รวม,06. มัธยมศึกษาตอนปลาย สายอาชีวศึกษา,ไตรมาสที่ 4/2567,15915,1) ในเขตเทศบาล,2) ภาคกลาง,16623,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2567,รวม,07. มัธยมศึกษาตอนปลาย สายวิชาการศึกษา,ไตรมาสที่ 4/2567,15916,1) ในเขตเทศบาล,2) ภาคกลาง,20000,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2567,รวม,08. อุดมศึกษา สายวิชาการ,ไตรมาสที่ 4/2567,15917,1) ในเขตเทศบาล,2) ภาคกลาง,29067,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2567,รวม,09. อุดมศึกษา สายวิชาชีพ,ไตรมาสที่ 4/2567,15918,1) ในเขตเทศบาล,2) ภาคกลาง,20038,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2567,รวม,10. อุดมศึกษา สายวิชาการศึกษา,ไตรมาสที่ 4/2567,15919,1) ในเขตเทศบาล,2) ภาคกลาง,22503,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2567,รวม,11. อื่น ๆ,ไตรมาสที่ 4/2567,15920,1) ในเขตเทศบาล,2) ภาคกลาง,9569,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2567,รวม,12. ไม่ทราบ,ไตรมาสที่ 4/2567,15921,1) ในเขตเทศบาล,2) ภาคกลาง,253118,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2567,1. ชาย,Total,ไตรมาสที่ 4/2567,15922,1) ในเขตเทศบาล,2) ภาคกลาง,20043,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2567,1. ชาย,01. ไม่มีการศึกษา,ไตรมาสที่ 4/2567,15923,1) ในเขตเทศบาล,2) ภาคกลาง,15849,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2567,1. ชาย,02. ต่ำกว่าประถมศึกษา,ไตรมาสที่ 4/2567,15924,1) ในเขตเทศบาล,2) ภาคกลาง,10044,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2567,1. ชาย,03. ประถมศึกษา,ไตรมาสที่ 4/2567,15925,1) ในเขตเทศบาล,2) ภาคกลาง,13640,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2567,1. ชาย,04. มัธยมศึกษาตอนต้น,ไตรมาสที่ 4/2567,15926,1) ในเขตเทศบาล,2) ภาคกลาง,13338,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2567,1. ชาย,05. มัธยมศึกษาตอนปลาย สายสามัญ,ไตรมาสที่ 4/2567,15927,1) ในเขตเทศบาล,2) ภาคกลาง,16696,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2567,1. ชาย,06. มัธยมศึกษาตอนปลาย สายอาชีวศึกษา,ไตรมาสที่ 4/2567,15928,1) ในเขตเทศบาล,2) ภาคกลาง,19095,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2567,1. ชาย,08. อุดมศึกษา สายวิชาการ,ไตรมาสที่ 4/2567,15929,1) ในเขตเทศบาล,2) ภาคกลาง,31012,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2567,1. ชาย,09. อุดมศึกษา สายวิชาชีพ,ไตรมาสที่ 4/2567,15930,1) ในเขตเทศบาล,2) ภาคกลาง,20972,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2567,1. ชาย,10. อุดมศึกษา สายวิชาการศึกษา,ไตรมาสที่ 4/2567,15931,1) ในเขตเทศบาล,2) ภาคกลาง,24369,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2567,1. ชาย,11. อื่น ๆ,ไตรมาสที่ 4/2567,15932,1) ในเขตเทศบาล,2) ภาคกลาง,9568,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2567,1. ชาย,12. ไม่ทราบ,ไตรมาสที่ 4/2567,15933,1) ในเขตเทศบาล,2) ภาคกลาง,182553,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2567,2. หญิง,Total,ไตรมาสที่ 4/2567,15934,1) ในเขตเทศบาล,2) ภาคกลาง,21748,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2567,2. หญิง,01. ไม่มีการศึกษา,ไตรมาสที่ 4/2567,15935,1) ในเขตเทศบาล,2) ภาคกลาง,17171,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2567,2. หญิง,02. ต่ำกว่าประถมศึกษา,ไตรมาสที่ 4/2567,15936,1) ในเขตเทศบาล,2) ภาคกลาง,8553,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2567,2. หญิง,03. ประถมศึกษา,ไตรมาสที่ 4/2567,15937,1) ในเขตเทศบาล,2) ภาคกลาง,11619,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2567,2. หญิง,04. มัธยมศึกษาตอนต้น,ไตรมาสที่ 4/2567,15938,1) ในเขตเทศบาล,2) ภาคกลาง,12408,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2567,2. หญิง,05. มัธยมศึกษาตอนปลาย สายสามัญ,ไตรมาสที่ 4/2567,15939,1) ในเขตเทศบาล,2) ภาคกลาง,13342,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2567,2. หญิง,06. มัธยมศึกษาตอนปลาย สายอาชีวศึกษา,ไตรมาสที่ 4/2567,15940,1) ในเขตเทศบาล,2) ภาคกลาง,13076,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2567,2. หญิง,07. มัธยมศึกษาตอนปลาย สายวิชาการศึกษา,ไตรมาสที่ 4/2567,15941,1) ในเขตเทศบาล,2) ภาคกลาง,20000,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2567,2. หญิง,08. อุดมศึกษา สายวิชาการ,ไตรมาสที่ 4/2567,15942,1) ในเขตเทศบาล,2) ภาคกลาง,27823,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2567,2. หญิง,09. อุดมศึกษา สายวิชาชีพ,ไตรมาสที่ 4/2567,15943,1) ในเขตเทศบาล,2) ภาคกลาง,18508,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2567,2. หญิง,10. อุดมศึกษา สายวิชาการศึกษา,ไตรมาสที่ 4/2567,15944,1) ในเขตเทศบาล,2) ภาคกลาง,21985,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2567,2. หญิง,11. อื่น ๆ,ไตรมาสที่ 4/2567,15945,1) ในเขตเทศบาล,2) ภาคกลาง,9569,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2567,2. หญิง,12. ไม่ทราบ,ไตรมาสที่ 4/2567,15946,1) ในเขตเทศบาล,2) ภาคกลาง,329664,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2567,รวม,Total,ไตรมาสที่ 4/2567,15947,2) นอกเขตเทศบาล,2) ภาคกลาง,19039,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2567,รวม,01. ไม่มีการศึกษา,ไตรมาสที่ 4/2567,15948,2) นอกเขตเทศบาล,2) ภาคกลาง,8541,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2567,รวม,02. ต่ำกว่าประถมศึกษา,ไตรมาสที่ 4/2567,15949,2) นอกเขตเทศบาล,2) ภาคกลาง,10686,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2567,รวม,03. ประถมศึกษา,ไตรมาสที่ 4/2567,15950,2) นอกเขตเทศบาล,2) ภาคกลาง,10201,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2567,รวม,04. มัธยมศึกษาตอนต้น,ไตรมาสที่ 4/2567,15951,2) นอกเขตเทศบาล,2) ภาคกลาง,13039,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2567,รวม,05. มัธยมศึกษาตอนปลาย สายสามัญ,ไตรมาสที่ 4/2567,15952,2) นอกเขตเทศบาล,2) ภาคกลาง,14358,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2567,รวม,06. มัธยมศึกษาตอนปลาย สายอาชีวศึกษา,ไตรมาสที่ 4/2567,15953,2) นอกเขตเทศบาล,2) ภาคกลาง,14083,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2567,รวม,07. มัธยมศึกษาตอนปลาย สายวิชาการศึกษา,ไตรมาสที่ 4/2567,15954,2) นอกเขตเทศบาล,2) ภาคกลาง,19000,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2567,รวม,08. อุดมศึกษา สายวิชาการ,ไตรมาสที่ 4/2567,15955,2) นอกเขตเทศบาล,2) ภาคกลาง,25032,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2567,รวม,09. อุดมศึกษา สายวิชาชีพ,ไตรมาสที่ 4/2567,15956,2) นอกเขตเทศบาล,2) ภาคกลาง,17777,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2567,รวม,10. อุดมศึกษา สายวิชาการศึกษา,ไตรมาสที่ 4/2567,15957,2) นอกเขตเทศบาล,2) ภาคกลาง,21679,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2567,รวม,11. อื่น ๆ,ไตรมาสที่ 4/2567,15958,2) นอกเขตเทศบาล,2) ภาคกลาง,9425,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2567,รวม,12. ไม่ทราบ,ไตรมาสที่ 4/2567,15959,2) นอกเขตเทศบาล,2) ภาคกลาง,221359,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2567,1. ชาย,Total,ไตรมาสที่ 4/2567,15960,2) นอกเขตเทศบาล,2) ภาคกลาง,19304,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2567,1. ชาย,01. ไม่มีการศึกษา,ไตรมาสที่ 4/2567,15961,2) นอกเขตเทศบาล,2) ภาคกลาง,9172,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2567,1. ชาย,02. ต่ำกว่าประถมศึกษา,ไตรมาสที่ 4/2567,15962,2) นอกเขตเทศบาล,2) ภาคกลาง,13577,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2567,1. ชาย,03. ประถมศึกษา,ไตรมาสที่ 4/2567,15963,2) นอกเขตเทศบาล,2) ภาคกลาง,10930,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2567,1. ชาย,04. มัธยมศึกษาตอนต้น,ไตรมาสที่ 4/2567,15964,2) นอกเขตเทศบาล,2) ภาคกลาง,14736,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2567,1. ชาย,05. มัธยมศึกษาตอนปลาย สายสามัญ,ไตรมาสที่ 4/2567,15965,2) นอกเขตเทศบาล,2) ภาคกลาง,13805,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2567,1. ชาย,06. มัธยมศึกษาตอนปลาย สายอาชีวศึกษา,ไตรมาสที่ 4/2567,15966,2) นอกเขตเทศบาล,2) ภาคกลาง,14874,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2567,1. ชาย,07. มัธยมศึกษาตอนปลาย สายวิชาการศึกษา,ไตรมาสที่ 4/2567,15967,2) นอกเขตเทศบาล,2) ภาคกลาง,28000,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2567,1. ชาย,08. อุดมศึกษา สายวิชาการ,ไตรมาสที่ 4/2567,15968,2) นอกเขตเทศบาล,2) ภาคกลาง,26054,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2567,1. ชาย,09. อุดมศึกษา สายวิชาชีพ,ไตรมาสที่ 4/2567,15969,2) นอกเขตเทศบาล,2) ภาคกลาง,19692,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2567,1. ชาย,10. อุดมศึกษา สายวิชาการศึกษา,ไตรมาสที่ 4/2567,15970,2) นอกเขตเทศบาล,2) ภาคกลาง,23231,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2567,1. ชาย,11. อื่น ๆ,ไตรมาสที่ 4/2567,15971,2) นอกเขตเทศบาล,2) ภาคกลาง,9417,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2567,1. ชาย,12. ไม่ทราบ,ไตรมาสที่ 4/2567,15972,2) นอกเขตเทศบาล,2) ภาคกลาง,206772,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2567,2. หญิง,Total,ไตรมาสที่ 4/2567,15973,2) นอกเขตเทศบาล,2) ภาคกลาง,18728,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2567,2. หญิง,01. ไม่มีการศึกษา,ไตรมาสที่ 4/2567,15974,2) นอกเขตเทศบาล,2) ภาคกลาง,7792,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2567,2. หญิง,02. ต่ำกว่าประถมศึกษา,ไตรมาสที่ 4/2567,15975,2) นอกเขตเทศบาล,2) ภาคกลาง,7470,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2567,2. หญิง,03. ประถมศึกษา,ไตรมาสที่ 4/2567,15976,2) นอกเขตเทศบาล,2) ภาคกลาง,8985,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2567,2. หญิง,04. มัธยมศึกษาตอนต้น,ไตรมาสที่ 4/2567,15977,2) นอกเขตเทศบาล,2) ภาคกลาง,10442,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2567,2. หญิง,05. มัธยมศึกษาตอนปลาย สายสามัญ,ไตรมาสที่ 4/2567,15978,2) นอกเขตเทศบาล,2) ภาคกลาง,14952,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2567,2. หญิง,06. มัธยมศึกษาตอนปลาย สายอาชีวศึกษา,ไตรมาสที่ 4/2567,15979,2) นอกเขตเทศบาล,2) ภาคกลาง,12808,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2567,2. หญิง,07. มัธยมศึกษาตอนปลาย สายวิชาการศึกษา,ไตรมาสที่ 4/2567,15980,2) นอกเขตเทศบาล,2) ภาคกลาง,10000,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2567,2. หญิง,08. อุดมศึกษา สายวิชาการ,ไตรมาสที่ 4/2567,15981,2) นอกเขตเทศบาล,2) ภาคกลาง,24434,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2567,2. หญิง,09. อุดมศึกษา สายวิชาชีพ,ไตรมาสที่ 4/2567,15982,2) นอกเขตเทศบาล,2) ภาคกลาง,14723,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2567,2. หญิง,10. อุดมศึกษา สายวิชาการศึกษา,ไตรมาสที่ 4/2567,15983,2) นอกเขตเทศบาล,2) ภาคกลาง,21209,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2567,2. หญิง,11. อื่น ๆ,ไตรมาสที่ 4/2567,15984,2) นอกเขตเทศบาล,2) ภาคกลาง,9434,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2567,2. หญิง,12. ไม่ทราบ,ไตรมาสที่ 4/2567,15985,2) นอกเขตเทศบาล,2) ภาคกลาง,242101,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2567,รวม,Total,ไตรมาสที่ 4/2567,15986,รวม,3) ภาคเหนือ,17044,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2567,รวม,01. ไม่มีการศึกษา,ไตรมาสที่ 4/2567,15987,รวม,3) ภาคเหนือ,7239,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2567,รวม,02. ต่ำกว่าประถมศึกษา,ไตรมาสที่ 4/2567,15988,รวม,3) ภาคเหนือ,7516,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2567,รวม,03. ประถมศึกษา,ไตรมาสที่ 4/2567,15989,รวม,3) ภาคเหนือ,8559,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2567,รวม,04. มัธยมศึกษาตอนต้น,ไตรมาสที่ 4/2567,15990,รวม,3) ภาคเหนือ,9585,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2567,รวม,05. มัธยมศึกษาตอนปลาย สายสามัญ,ไตรมาสที่ 4/2567,15991,รวม,3) ภาคเหนือ,14764,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2567,รวม,06. มัธยมศึกษาตอนปลาย สายอาชีวศึกษา,ไตรมาสที่ 4/2567,15992,รวม,3) ภาคเหนือ,13530,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2567,รวม,07. มัธยมศึกษาตอนปลาย สายวิชาการศึกษา,ไตรมาสที่ 4/2567,15993,รวม,3) ภาคเหนือ,9300,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2567,รวม,08. อุดมศึกษา สายวิชาการ,ไตรมาสที่ 4/2567,15994,รวม,3) ภาคเหนือ,29792,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2567,รวม,09. อุดมศึกษา สายวิชาชีพ,ไตรมาสที่ 4/2567,15995,รวม,3) ภาคเหนือ,13873,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2567,รวม,10. อุดมศึกษา สายวิชาการศึกษา,ไตรมาสที่ 4/2567,15996,รวม,3) ภาคเหนือ,25426,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2567,รวม,12. ไม่ทราบ,ไตรมาสที่ 4/2567,15997,รวม,3) ภาคเหนือ,8198,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2567,1. ชาย,Total,ไตรมาสที่ 4/2567,15998,รวม,3) ภาคเหนือ,16692,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2567,1. ชาย,01. ไม่มีการศึกษา,ไตรมาสที่ 4/2567,15999,รวม,3) ภาคเหนือ,8030,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2567,1. ชาย,02. ต่ำกว่าประถมศึกษา,ไตรมาสที่ 4/2567,16000,รวม,3) ภาคเหนือ,8489,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
