วันที่หมดอายุ,_id,เลขที่การรับรอง,บริษัท,ลำดับ,วันที่รับรอง,จังหวัด
--,402,GI(E) 1-11509,บริษัท น้ำหวาน สี่แสง จำกัด,402,2566-08-20T00:00:00,ชลบุรี
--,403,GI(E) 1-11510,บริษัท ทีพีซีเอส จำกัด (มหาชน),403,2566-08-20T00:00:00,ชลบุรี
--,404,GI(E) 1-11511,บริษัท ซงเม่านันวูเว่น จำกัด,404,2566-08-20T00:00:00,ชลบุรี
--,405,GI(E) 1-11512,นางสาวพุทธชาด พงษ์ชวลิต,405,2566-08-20T00:00:00,ชลบุรี
--,406,GI(E) 1-11513,นายอนันต์ ล้อเลิศวิไล,406,2566-08-20T00:00:00,ชลบุรี
--,407,GI(E) 1-11514,บริษัท พี แอนด์ เอฟ โพลีเมอร์ จำกัด,407,2566-08-20T00:00:00,ชลบุรี
--,408,GI(E) 1-11515,บริษัท สหเซเรน จำกัด,408,2566-08-20T00:00:00,ชลบุรี
--,409,GI(E) 1-11516,บริษัท นีโอเท็กซ์ อินดัสตรี จำกัด,409,2566-08-20T00:00:00,ชลบุรี
--,410,GI(E) 1-11517,บริษัท ภัทรดนัยแพคกิ้ง จำกัด,410,2566-08-20T00:00:00,ชลบุรี
--,411,GI(E) 1-11518,บริษัท มิตสึคูระ ไทย จำกัด,411,2566-08-20T00:00:00,ชลบุรี
--,412,GI(E) 1-11519,บริษัท คอร์รูพัด (ไทยแลนด์) จำกัด,412,2566-08-20T00:00:00,ชลบุรี
--,413,GI(E) 1-11520,บริษัท ภูมิกร การโยธา จำกัด,413,2566-08-20T00:00:00,ชลบุรี
--,414,GI(E) 1-11521,บริษัท บี.โอ.อุตสาหกรรม จำกัด,414,2566-08-20T00:00:00,ชลบุรี
--,415,GI(E) 1-11522,บริษัท แสงรุ่ง กรุ๊ป จำกัด,415,2566-08-20T00:00:00,ชลบุรี
--,416,GI(E) 1-11523,บริษัท เพียวริตี้ พลาสติก จำกัด,416,2566-08-20T00:00:00,ชลบุรี
--,417,GI(E) 1-11524,บริษัท แฮ ซอง (ไทยแลนด์) จำกัด,417,2566-08-20T00:00:00,ชลบุรี
--,418,GI(E) 1-11525,บริษัท เทอร์มาเฟลกซ์ อินซูเลชั่น เอเซีย จำกัด,418,2566-08-20T00:00:00,ชลบุรี
--,419,GI(E) 1-11526,บริษัท จาเจ๋ โมลด์เบส (ซี.เอ็น.ซี) จำกัด,419,2566-08-20T00:00:00,ชลบุรี
--,420,GI(E) 1-11527,บริษัท โกลบัล วู้ดชิพ จำกัด,420,2566-08-20T00:00:00,ชลบุรี
--,421,GI(E) 1-11528,บริษัท ไทย เหวยยี่ การ์เม้นท์ แอนด์ วีฟวิ้ง จำกัด,421,2566-08-20T00:00:00,ชลบุรี
--,422,GI(E) 1-11529,บริษัท รอยัล อินเตอร์ แพ็ค จำกัด,422,2566-08-20T00:00:00,ชลบุรี
--,423,GI(E) 1-11530,บริษัท ไทร์พาโต จำกัด,423,2566-08-20T00:00:00,ชลบุรี
--,424,GI(E) 1-11677,บริษัท ชินจิน เอสเอ็ม (ไทยแลนด์) จำกัด,424,2566-08-24T00:00:00,ชลบุรี
--,425,GI(E) 1-11833,บริษัท เทคเนีย (ประเทศไทย) จำกัด,425,2566-08-30T00:00:00,ชลบุรี
--,426,GI(E) 1-11834,บริษัท ชินแพค (ประเทศไทย)จำกัด,426,2566-08-30T00:00:00,ชลบุรี
--,427,GI(E) 1-11836,บริษัท ทีไอพี เมททัล อินดัสทรีส์ จำกัด,427,2566-08-30T00:00:00,ชลบุรี
--,428,GI(E) 1-11837,บริษัท ทีไอพี เมททัล อินดัสทรีส์ จำกัด,428,2566-08-30T00:00:00,ชลบุรี
--,429,GI(E) 1-12257,บริษัท เจียเหม่ย อินดัสทรี จำกัด,429,2566-08-09T00:00:00,ชลบุรี
--,430,GI(E) 1-12491,บริษัท โพวา โคเกียว (ประเทศไทย) จำกัด,430,2566-09-18T00:00:00,ชลบุรี
--,431,GI(E) 1-12492,บริษัท ฮีโร่ เทค (ประเทศไทย) จำกัด,431,2566-09-18T00:00:00,ชลบุรี
--,432,GI(E) 1-12493,บริษัท ซึจิกาว่า (ไทยแลนด์) จำกัด,432,2566-09-18T00:00:00,ชลบุรี
--,433,GI(E) 1-12494,บริษัท ที-พารากอน อินดัสเตรียล (ประเทศไทย) จำกัด,433,2566-09-18T00:00:00,ชลบุรี
--,434,GI(E) 1-12495,บริษัท ไทย ชิซูกะ แอสเซสเซอรี่ จำกัด,434,2566-09-18T00:00:00,ชลบุรี
--,435,GI(E) 1-12496,บริษัท ชิบะ แมนูแฟคเจอริ่ง (ไทยแลนด์) จำกัด,435,2566-09-18T00:00:00,ชลบุรี
--,436,GI(E) 1-12497,บริษัท ซันเวย์ พรีซิชัน อินดัสทรี (ประเทศไทย) จำกัด,436,2566-09-18T00:00:00,ชลบุรี
--,437,GI(E) 1-12621,บริษัท อีออปโตลิงค์ เทคโนโลยี (ประเทศไทย) จำกัด,437,2566-09-19T00:00:00,ชลบุรี
--,438,GI(E) 1-12748,บริษัท วัตสัน แมนูแฟคเจอริ่ง(ประเทศไทย)จำกัด,438,2566-09-22T00:00:00,ชลบุรี
--,439,GI(E) 1-14204,บริษัท ส.เจริญชัย ค้าวัสดุก่อสร้าง จำกัด,439,2566-09-30T00:00:00,ชลบุรี
--,440,GI(E) 1-14226,บริษัท โบซา-ธายานน์ แอร์คราฟท์ เซอร์วิส จำกัด,440,2566-09-30T00:00:00,ชลบุรี
--,441,GI(E) 1-14997,บริษัท แมกซ์ เมทัล อินเตอร์เนชั่นแนล จำกัด,441,2566-09-30T00:00:00,ชลบุรี
--,442,GI(E) 1-15109,บริษัท ฮัวยี จำกัด,442,2566-09-30T00:00:00,ชลบุรี
--,443,GI(E) 1-15110,บริษัท ไทย ไออีซี จำกัด,443,2566-09-30T00:00:00,ชลบุรี
--,444,GI(E) 1-15111,บริษัท ไออีซี เอ็นจิเนียริ่ง (ไทยแลนด์) จำกัด,444,2566-09-30T00:00:00,ชลบุรี
--,445,GI(E) 1-15112,บริษัท ทรัพย์ทองไทย สแครป ยาร์ด จำกัด,445,2566-09-30T00:00:00,ชลบุรี
