﻿year,sex,level_of_edu,quarter,_id,region,value,unit,source
2567,1. ชาย,08. อุดมศึกษา สายวิชาการ,ไตรมาส 3,2213,5) ภาคใต้,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,2. หญิง,08. อุดมศึกษา สายวิชาการ,ไตรมาส 3,2214,5) ภาคใต้,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,1. ชาย,09. อุดมศึกษา สายวิชาชีพ,ไตรมาส 3,2215,5) ภาคใต้,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,2. หญิง,09. อุดมศึกษา สายวิชาชีพ,ไตรมาส 3,2216,5) ภาคใต้,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,1. ชาย,10. อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 3,2217,5) ภาคใต้,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,2. หญิง,10. อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 3,2218,5) ภาคใต้,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,1. ชาย,11. อื่น ๆ,ไตรมาส 3,2219,5) ภาคใต้,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,2. หญิง,11. อื่น ๆ,ไตรมาส 3,2220,5) ภาคใต้,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,1. ชาย,12. ไม่ทราบ,ไตรมาส 3,2221,5) ภาคใต้,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,2. หญิง,12. ไม่ทราบ,ไตรมาส 3,2222,5) ภาคใต้,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,1. ชาย,01. ไม่มีการศึกษา,ไตรมาส 4,2223,1) กรุงเทพมหานคร,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,2. หญิง,01. ไม่มีการศึกษา,ไตรมาส 4,2224,1) กรุงเทพมหานคร,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,1. ชาย,02. ต่ำกว่าประถมศึกษา,ไตรมาส 4,2225,1) กรุงเทพมหานคร,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,2. หญิง,02. ต่ำกว่าประถมศึกษา,ไตรมาส 4,2226,1) กรุงเทพมหานคร,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,1. ชาย,03. ประถมศึกษา,ไตรมาส 4,2227,1) กรุงเทพมหานคร,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,2. หญิง,03. ประถมศึกษา,ไตรมาส 4,2228,1) กรุงเทพมหานคร,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,1. ชาย,04. มัธยมศึกษาตอนต้น,ไตรมาส 4,2229,1) กรุงเทพมหานคร,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,2. หญิง,04. มัธยมศึกษาตอนต้น,ไตรมาส 4,2230,1) กรุงเทพมหานคร,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,1. ชาย,05. มัธยมศึกษาตอนปลาย สายสามัญ,ไตรมาส 4,2231,1) กรุงเทพมหานคร,1.2,พันคน,สำนักงานสถิติแห่งชาติ
2567,2. หญิง,05. มัธยมศึกษาตอนปลาย สายสามัญ,ไตรมาส 4,2232,1) กรุงเทพมหานคร,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,1. ชาย,06. มัธยมศึกษาตอนปลาย สายอาชีวศึกษา,ไตรมาส 4,2233,1) กรุงเทพมหานคร,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,2. หญิง,06. มัธยมศึกษาตอนปลาย สายอาชีวศึกษา,ไตรมาส 4,2234,1) กรุงเทพมหานคร,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,1. ชาย,07. มัธยมศึกษาตอนปลาย สายวิชาการศึกษา,ไตรมาส 4,2235,1) กรุงเทพมหานคร,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,2. หญิง,07. มัธยมศึกษาตอนปลาย สายวิชาการศึกษา,ไตรมาส 4,2236,1) กรุงเทพมหานคร,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,1. ชาย,08. อุดมศึกษา สายวิชาการ,ไตรมาส 4,2237,1) กรุงเทพมหานคร,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,2. หญิง,08. อุดมศึกษา สายวิชาการ,ไตรมาส 4,2238,1) กรุงเทพมหานคร,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,1. ชาย,09. อุดมศึกษา สายวิชาชีพ,ไตรมาส 4,2239,1) กรุงเทพมหานคร,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,2. หญิง,09. อุดมศึกษา สายวิชาชีพ,ไตรมาส 4,2240,1) กรุงเทพมหานคร,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,1. ชาย,10. อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 4,2241,1) กรุงเทพมหานคร,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,2. หญิง,10. อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 4,2242,1) กรุงเทพมหานคร,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,1. ชาย,12. ไม่ทราบ,ไตรมาส 4,2243,1) กรุงเทพมหานคร,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,2. หญิง,12. ไม่ทราบ,ไตรมาส 4,2244,1) กรุงเทพมหานคร,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,1. ชาย,01. ไม่มีการศึกษา,ไตรมาส 4,2245,2) ภาคกลาง,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,2. หญิง,01. ไม่มีการศึกษา,ไตรมาส 4,2246,2) ภาคกลาง,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,1. ชาย,02. ต่ำกว่าประถมศึกษา,ไตรมาส 4,2247,2) ภาคกลาง,0.5,พันคน,สำนักงานสถิติแห่งชาติ
2567,2. หญิง,02. ต่ำกว่าประถมศึกษา,ไตรมาส 4,2248,2) ภาคกลาง,1.2,พันคน,สำนักงานสถิติแห่งชาติ
2567,1. ชาย,03. ประถมศึกษา,ไตรมาส 4,2249,2) ภาคกลาง,0.1,พันคน,สำนักงานสถิติแห่งชาติ
2567,2. หญิง,03. ประถมศึกษา,ไตรมาส 4,2250,2) ภาคกลาง,0.5,พันคน,สำนักงานสถิติแห่งชาติ
2567,1. ชาย,04. มัธยมศึกษาตอนต้น,ไตรมาส 4,2251,2) ภาคกลาง,0.5,พันคน,สำนักงานสถิติแห่งชาติ
2567,2. หญิง,04. มัธยมศึกษาตอนต้น,ไตรมาส 4,2252,2) ภาคกลาง,0.1,พันคน,สำนักงานสถิติแห่งชาติ
2567,1. ชาย,05. มัธยมศึกษาตอนปลาย สายสามัญ,ไตรมาส 4,2253,2) ภาคกลาง,1.4,พันคน,สำนักงานสถิติแห่งชาติ
2567,2. หญิง,05. มัธยมศึกษาตอนปลาย สายสามัญ,ไตรมาส 4,2254,2) ภาคกลาง,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,1. ชาย,06. มัธยมศึกษาตอนปลาย สายอาชีวศึกษา,ไตรมาส 4,2255,2) ภาคกลาง,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,2. หญิง,06. มัธยมศึกษาตอนปลาย สายอาชีวศึกษา,ไตรมาส 4,2256,2) ภาคกลาง,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,1. ชาย,07. มัธยมศึกษาตอนปลาย สายวิชาการศึกษา,ไตรมาส 4,2257,2) ภาคกลาง,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,2. หญิง,07. มัธยมศึกษาตอนปลาย สายวิชาการศึกษา,ไตรมาส 4,2258,2) ภาคกลาง,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,1. ชาย,08. อุดมศึกษา สายวิชาการ,ไตรมาส 4,2259,2) ภาคกลาง,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,2. หญิง,08. อุดมศึกษา สายวิชาการ,ไตรมาส 4,2260,2) ภาคกลาง,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,1. ชาย,09. อุดมศึกษา สายวิชาชีพ,ไตรมาส 4,2261,2) ภาคกลาง,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,2. หญิง,09. อุดมศึกษา สายวิชาชีพ,ไตรมาส 4,2262,2) ภาคกลาง,0.6,พันคน,สำนักงานสถิติแห่งชาติ
2567,1. ชาย,10. อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 4,2263,2) ภาคกลาง,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,2. หญิง,10. อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 4,2264,2) ภาคกลาง,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,1. ชาย,11. อื่น ๆ,ไตรมาส 4,2265,2) ภาคกลาง,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,2. หญิง,11. อื่น ๆ,ไตรมาส 4,2266,2) ภาคกลาง,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,1. ชาย,12. ไม่ทราบ,ไตรมาส 4,2267,2) ภาคกลาง,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,2. หญิง,12. ไม่ทราบ,ไตรมาส 4,2268,2) ภาคกลาง,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,1. ชาย,01. ไม่มีการศึกษา,ไตรมาส 4,2269,3) ภาคเหนือ,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,2. หญิง,01. ไม่มีการศึกษา,ไตรมาส 4,2270,3) ภาคเหนือ,0.2,พันคน,สำนักงานสถิติแห่งชาติ
2567,1. ชาย,02. ต่ำกว่าประถมศึกษา,ไตรมาส 4,2271,3) ภาคเหนือ,6.8,พันคน,สำนักงานสถิติแห่งชาติ
2567,2. หญิง,02. ต่ำกว่าประถมศึกษา,ไตรมาส 4,2272,3) ภาคเหนือ,2.5,พันคน,สำนักงานสถิติแห่งชาติ
2567,1. ชาย,03. ประถมศึกษา,ไตรมาส 4,2273,3) ภาคเหนือ,6.4,พันคน,สำนักงานสถิติแห่งชาติ
2567,2. หญิง,03. ประถมศึกษา,ไตรมาส 4,2274,3) ภาคเหนือ,3.7,พันคน,สำนักงานสถิติแห่งชาติ
2567,1. ชาย,04. มัธยมศึกษาตอนต้น,ไตรมาส 4,2275,3) ภาคเหนือ,1.2,พันคน,สำนักงานสถิติแห่งชาติ
2567,2. หญิง,04. มัธยมศึกษาตอนต้น,ไตรมาส 4,2276,3) ภาคเหนือ,1.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,1. ชาย,05. มัธยมศึกษาตอนปลาย สายสามัญ,ไตรมาส 4,2277,3) ภาคเหนือ,2.5,พันคน,สำนักงานสถิติแห่งชาติ
2567,2. หญิง,05. มัธยมศึกษาตอนปลาย สายสามัญ,ไตรมาส 4,2278,3) ภาคเหนือ,0.3,พันคน,สำนักงานสถิติแห่งชาติ
2567,1. ชาย,06. มัธยมศึกษาตอนปลาย สายอาชีวศึกษา,ไตรมาส 4,2279,3) ภาคเหนือ,0.1,พันคน,สำนักงานสถิติแห่งชาติ
2567,2. หญิง,06. มัธยมศึกษาตอนปลาย สายอาชีวศึกษา,ไตรมาส 4,2280,3) ภาคเหนือ,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,1. ชาย,07. มัธยมศึกษาตอนปลาย สายวิชาการศึกษา,ไตรมาส 4,2281,3) ภาคเหนือ,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,2. หญิง,07. มัธยมศึกษาตอนปลาย สายวิชาการศึกษา,ไตรมาส 4,2282,3) ภาคเหนือ,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,1. ชาย,08. อุดมศึกษา สายวิชาการ,ไตรมาส 4,2283,3) ภาคเหนือ,0.2,พันคน,สำนักงานสถิติแห่งชาติ
2567,2. หญิง,08. อุดมศึกษา สายวิชาการ,ไตรมาส 4,2284,3) ภาคเหนือ,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,1. ชาย,09. อุดมศึกษา สายวิชาชีพ,ไตรมาส 4,2285,3) ภาคเหนือ,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,2. หญิง,09. อุดมศึกษา สายวิชาชีพ,ไตรมาส 4,2286,3) ภาคเหนือ,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,1. ชาย,10. อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 4,2287,3) ภาคเหนือ,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,2. หญิง,10. อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 4,2288,3) ภาคเหนือ,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,1. ชาย,11. อื่น ๆ,ไตรมาส 4,2289,3) ภาคเหนือ,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,1. ชาย,12. ไม่ทราบ,ไตรมาส 4,2290,3) ภาคเหนือ,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,2. หญิง,12. ไม่ทราบ,ไตรมาส 4,2291,3) ภาคเหนือ,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,1. ชาย,01. ไม่มีการศึกษา,ไตรมาส 4,2292,4) ภาคตะวันออกเฉียงเหนือ,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,2. หญิง,01. ไม่มีการศึกษา,ไตรมาส 4,2293,4) ภาคตะวันออกเฉียงเหนือ,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,1. ชาย,02. ต่ำกว่าประถมศึกษา,ไตรมาส 4,2294,4) ภาคตะวันออกเฉียงเหนือ,6.6,พันคน,สำนักงานสถิติแห่งชาติ
2567,2. หญิง,02. ต่ำกว่าประถมศึกษา,ไตรมาส 4,2295,4) ภาคตะวันออกเฉียงเหนือ,5.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,1. ชาย,03. ประถมศึกษา,ไตรมาส 4,2296,4) ภาคตะวันออกเฉียงเหนือ,8.3,พันคน,สำนักงานสถิติแห่งชาติ
2567,2. หญิง,03. ประถมศึกษา,ไตรมาส 4,2297,4) ภาคตะวันออกเฉียงเหนือ,5.9,พันคน,สำนักงานสถิติแห่งชาติ
2567,1. ชาย,04. มัธยมศึกษาตอนต้น,ไตรมาส 4,2298,4) ภาคตะวันออกเฉียงเหนือ,5.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,2. หญิง,04. มัธยมศึกษาตอนต้น,ไตรมาส 4,2299,4) ภาคตะวันออกเฉียงเหนือ,1.3,พันคน,สำนักงานสถิติแห่งชาติ
2567,1. ชาย,05. มัธยมศึกษาตอนปลาย สายสามัญ,ไตรมาส 4,2300,4) ภาคตะวันออกเฉียงเหนือ,5.6,พันคน,สำนักงานสถิติแห่งชาติ
2567,2. หญิง,05. มัธยมศึกษาตอนปลาย สายสามัญ,ไตรมาส 4,2301,4) ภาคตะวันออกเฉียงเหนือ,1.4,พันคน,สำนักงานสถิติแห่งชาติ
2567,1. ชาย,06. มัธยมศึกษาตอนปลาย สายอาชีวศึกษา,ไตรมาส 4,2302,4) ภาคตะวันออกเฉียงเหนือ,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,2. หญิง,06. มัธยมศึกษาตอนปลาย สายอาชีวศึกษา,ไตรมาส 4,2303,4) ภาคตะวันออกเฉียงเหนือ,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,1. ชาย,07. มัธยมศึกษาตอนปลาย สายวิชาการศึกษา,ไตรมาส 4,2304,4) ภาคตะวันออกเฉียงเหนือ,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,2. หญิง,07. มัธยมศึกษาตอนปลาย สายวิชาการศึกษา,ไตรมาส 4,2305,4) ภาคตะวันออกเฉียงเหนือ,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,1. ชาย,08. อุดมศึกษา สายวิชาการ,ไตรมาส 4,2306,4) ภาคตะวันออกเฉียงเหนือ,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,2. หญิง,08. อุดมศึกษา สายวิชาการ,ไตรมาส 4,2307,4) ภาคตะวันออกเฉียงเหนือ,0.6,พันคน,สำนักงานสถิติแห่งชาติ
2567,1. ชาย,09. อุดมศึกษา สายวิชาชีพ,ไตรมาส 4,2308,4) ภาคตะวันออกเฉียงเหนือ,0.8,พันคน,สำนักงานสถิติแห่งชาติ
2567,2. หญิง,09. อุดมศึกษา สายวิชาชีพ,ไตรมาส 4,2309,4) ภาคตะวันออกเฉียงเหนือ,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,1. ชาย,10. อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 4,2310,4) ภาคตะวันออกเฉียงเหนือ,0.2,พันคน,สำนักงานสถิติแห่งชาติ
2567,2. หญิง,10. อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 4,2311,4) ภาคตะวันออกเฉียงเหนือ,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,1. ชาย,12. ไม่ทราบ,ไตรมาส 4,2312,4) ภาคตะวันออกเฉียงเหนือ,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,2. หญิง,12. ไม่ทราบ,ไตรมาส 4,2313,4) ภาคตะวันออกเฉียงเหนือ,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,1. ชาย,01. ไม่มีการศึกษา,ไตรมาส 4,2314,5) ภาคใต้,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,2. หญิง,01. ไม่มีการศึกษา,ไตรมาส 4,2315,5) ภาคใต้,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,1. ชาย,02. ต่ำกว่าประถมศึกษา,ไตรมาส 4,2316,5) ภาคใต้,0.1,พันคน,สำนักงานสถิติแห่งชาติ
2567,2. หญิง,02. ต่ำกว่าประถมศึกษา,ไตรมาส 4,2317,5) ภาคใต้,0.6,พันคน,สำนักงานสถิติแห่งชาติ
2567,1. ชาย,03. ประถมศึกษา,ไตรมาส 4,2318,5) ภาคใต้,0.3,พันคน,สำนักงานสถิติแห่งชาติ
2567,2. หญิง,03. ประถมศึกษา,ไตรมาส 4,2319,5) ภาคใต้,0.3,พันคน,สำนักงานสถิติแห่งชาติ
2567,1. ชาย,04. มัธยมศึกษาตอนต้น,ไตรมาส 4,2320,5) ภาคใต้,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,2. หญิง,04. มัธยมศึกษาตอนต้น,ไตรมาส 4,2321,5) ภาคใต้,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,1. ชาย,05. มัธยมศึกษาตอนปลาย สายสามัญ,ไตรมาส 4,2322,5) ภาคใต้,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,2. หญิง,05. มัธยมศึกษาตอนปลาย สายสามัญ,ไตรมาส 4,2323,5) ภาคใต้,0.4,พันคน,สำนักงานสถิติแห่งชาติ
2567,1. ชาย,06. มัธยมศึกษาตอนปลาย สายอาชีวศึกษา,ไตรมาส 4,2324,5) ภาคใต้,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,2. หญิง,06. มัธยมศึกษาตอนปลาย สายอาชีวศึกษา,ไตรมาส 4,2325,5) ภาคใต้,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,1. ชาย,07. มัธยมศึกษาตอนปลาย สายวิชาการศึกษา,ไตรมาส 4,2326,5) ภาคใต้,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,2. หญิง,07. มัธยมศึกษาตอนปลาย สายวิชาการศึกษา,ไตรมาส 4,2327,5) ภาคใต้,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,1. ชาย,08. อุดมศึกษา สายวิชาการ,ไตรมาส 4,2328,5) ภาคใต้,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,2. หญิง,08. อุดมศึกษา สายวิชาการ,ไตรมาส 4,2329,5) ภาคใต้,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,1. ชาย,09. อุดมศึกษา สายวิชาชีพ,ไตรมาส 4,2330,5) ภาคใต้,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,2. หญิง,09. อุดมศึกษา สายวิชาชีพ,ไตรมาส 4,2331,5) ภาคใต้,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,1. ชาย,10. อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 4,2332,5) ภาคใต้,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,2. หญิง,10. อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 4,2333,5) ภาคใต้,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,1. ชาย,11. อื่น ๆ,ไตรมาส 4,2334,5) ภาคใต้,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,2. หญิง,11. อื่น ๆ,ไตรมาส 4,2335,5) ภาคใต้,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,1. ชาย,12. ไม่ทราบ,ไตรมาส 4,2336,5) ภาคใต้,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,2. หญิง,12. ไม่ทราบ,ไตรมาส 4,2337,5) ภาคใต้,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2568,1. ชาย,01. ไม่มีการศึกษา,ไตรมาส 1,2338,1) กรุงเทพมหานคร,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2568,2. หญิง,01. ไม่มีการศึกษา,ไตรมาส 1,2339,1) กรุงเทพมหานคร,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2568,1. ชาย,02. ต่ำกว่าประถมศึกษา,ไตรมาส 1,2340,1) กรุงเทพมหานคร,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2568,2. หญิง,02. ต่ำกว่าประถมศึกษา,ไตรมาส 1,2341,1) กรุงเทพมหานคร,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2568,1. ชาย,03. ประถมศึกษา,ไตรมาส 1,2342,1) กรุงเทพมหานคร,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2568,2. หญิง,03. ประถมศึกษา,ไตรมาส 1,2343,1) กรุงเทพมหานคร,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2568,1. ชาย,04. มัธยมศึกษาตอนต้น,ไตรมาส 1,2344,1) กรุงเทพมหานคร,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2568,2. หญิง,04. มัธยมศึกษาตอนต้น,ไตรมาส 1,2345,1) กรุงเทพมหานคร,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2568,1. ชาย,05. มัธยมศึกษาตอนปลาย สายสามัญ,ไตรมาส 1,2346,1) กรุงเทพมหานคร,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2568,2. หญิง,05. มัธยมศึกษาตอนปลาย สายสามัญ,ไตรมาส 1,2347,1) กรุงเทพมหานคร,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2568,1. ชาย,06. มัธยมศึกษาตอนปลาย สายอาชีวศึกษา,ไตรมาส 1,2348,1) กรุงเทพมหานคร,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2568,2. หญิง,06. มัธยมศึกษาตอนปลาย สายอาชีวศึกษา,ไตรมาส 1,2349,1) กรุงเทพมหานคร,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2568,1. ชาย,07. มัธยมศึกษาตอนปลาย สายวิชาการศึกษา,ไตรมาส 1,2350,1) กรุงเทพมหานคร,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2568,2. หญิง,07. มัธยมศึกษาตอนปลาย สายวิชาการศึกษา,ไตรมาส 1,2351,1) กรุงเทพมหานคร,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2568,1. ชาย,08. อุดมศึกษา สายวิชาการ,ไตรมาส 1,2352,1) กรุงเทพมหานคร,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2568,2. หญิง,08. อุดมศึกษา สายวิชาการ,ไตรมาส 1,2353,1) กรุงเทพมหานคร,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2568,1. ชาย,09. อุดมศึกษา สายวิชาชีพ,ไตรมาส 1,2354,1) กรุงเทพมหานคร,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2568,2. หญิง,09. อุดมศึกษา สายวิชาชีพ,ไตรมาส 1,2355,1) กรุงเทพมหานคร,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2568,1. ชาย,10. อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 1,2356,1) กรุงเทพมหานคร,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2568,2. หญิง,10. อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 1,2357,1) กรุงเทพมหานคร,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2568,1. ชาย,12. ไม่ทราบ,ไตรมาส 1,2358,1) กรุงเทพมหานคร,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2568,2. หญิง,12. ไม่ทราบ,ไตรมาส 1,2359,1) กรุงเทพมหานคร,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2568,1. ชาย,01. ไม่มีการศึกษา,ไตรมาส 1,2360,2) กลาง,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2568,2. หญิง,01. ไม่มีการศึกษา,ไตรมาส 1,2361,2) กลาง,0.2,พันคน,สำนักงานสถิติแห่งชาติ
2568,1. ชาย,02. ต่ำกว่าประถมศึกษา,ไตรมาส 1,2362,2) กลาง,1.1,พันคน,สำนักงานสถิติแห่งชาติ
2568,2. หญิง,02. ต่ำกว่าประถมศึกษา,ไตรมาส 1,2363,2) กลาง,2.0,พันคน,สำนักงานสถิติแห่งชาติ
2568,1. ชาย,03. ประถมศึกษา,ไตรมาส 1,2364,2) กลาง,1.1,พันคน,สำนักงานสถิติแห่งชาติ
2568,2. หญิง,03. ประถมศึกษา,ไตรมาส 1,2365,2) กลาง,0.4,พันคน,สำนักงานสถิติแห่งชาติ
2568,1. ชาย,04. มัธยมศึกษาตอนต้น,ไตรมาส 1,2366,2) กลาง,1.0,พันคน,สำนักงานสถิติแห่งชาติ
2568,2. หญิง,04. มัธยมศึกษาตอนต้น,ไตรมาส 1,2367,2) กลาง,0.3,พันคน,สำนักงานสถิติแห่งชาติ
2568,1. ชาย,05. มัธยมศึกษาตอนปลาย สายสามัญ,ไตรมาส 1,2368,2) กลาง,0.7,พันคน,สำนักงานสถิติแห่งชาติ
2568,2. หญิง,05. มัธยมศึกษาตอนปลาย สายสามัญ,ไตรมาส 1,2369,2) กลาง,0.5,พันคน,สำนักงานสถิติแห่งชาติ
2568,1. ชาย,06. มัธยมศึกษาตอนปลาย สายอาชีวศึกษา,ไตรมาส 1,2370,2) กลาง,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2568,2. หญิง,06. มัธยมศึกษาตอนปลาย สายอาชีวศึกษา,ไตรมาส 1,2371,2) กลาง,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2568,1. ชาย,07. มัธยมศึกษาตอนปลาย สายวิชาการศึกษา,ไตรมาส 1,2372,2) กลาง,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2568,2. หญิง,07. มัธยมศึกษาตอนปลาย สายวิชาการศึกษา,ไตรมาส 1,2373,2) กลาง,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2568,1. ชาย,08. อุดมศึกษา สายวิชาการ,ไตรมาส 1,2374,2) กลาง,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2568,2. หญิง,08. อุดมศึกษา สายวิชาการ,ไตรมาส 1,2375,2) กลาง,0.2,พันคน,สำนักงานสถิติแห่งชาติ
2568,1. ชาย,09. อุดมศึกษา สายวิชาชีพ,ไตรมาส 1,2376,2) กลาง,0.0,พันคน,สำนักงานสถิติแห่งชาติ
