﻿year,level_of_edu,quarter,_id,labor_force_sta,region,value,unit,source
2564,ไม่ทราบ,ไตรมาส 4,1507,อื่นๆ,ภาคกลาง,4.1,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไม่มีการศึกษา,ไตรมาส 4,1508,ทำงานบ้าน,ภาคเหนือ,71.0,พันคน,สำนักงานสถิติแห่งชาติ
2564,ต่ำกว่าประถมศึกษา,ไตรมาส 4,1509,ทำงานบ้าน,ภาคเหนือ,307.3,พันคน,สำนักงานสถิติแห่งชาติ
2564,ประถมศึกษา,ไตรมาส 4,1510,ทำงานบ้าน,ภาคเหนือ,143.2,พันคน,สำนักงานสถิติแห่งชาติ
2564,มัธยมศึกษาตอนต้น,ไตรมาส 4,1511,ทำงานบ้าน,ภาคเหนือ,137.1,พันคน,สำนักงานสถิติแห่งชาติ
2564,มัธยมศึกษาตอนปลาย  สายสามัญ,ไตรมาส 4,1512,ทำงานบ้าน,ภาคเหนือ,103.4,พันคน,สำนักงานสถิติแห่งชาติ
2564,มัธยมศึกษาตอนปลาย  สายอาชีวศึกษา,ไตรมาส 4,1513,ทำงานบ้าน,ภาคเหนือ,33.4,พันคน,สำนักงานสถิติแห่งชาติ
2564,มัธยมศึกษาตอนปลาย  สายวิชาการศึกษา,ไตรมาส 4,1514,ทำงานบ้าน,ภาคเหนือ,0.7,พันคน,สำนักงานสถิติแห่งชาติ
2564,อุดมศึกษา สายวิชาการ,ไตรมาส 4,1515,ทำงานบ้าน,ภาคเหนือ,50.4,พันคน,สำนักงานสถิติแห่งชาติ
2564,อุดมศึกษา สายวิชาชีพ,ไตรมาส 4,1516,ทำงานบ้าน,ภาคเหนือ,21.0,พันคน,สำนักงานสถิติแห่งชาติ
2564,อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 4,1517,ทำงานบ้าน,ภาคเหนือ,11.3,พันคน,สำนักงานสถิติแห่งชาติ
2564,การศึกษาอื่นๆ,ไตรมาส 4,1518,ทำงานบ้าน,ภาคเหนือ,1.6,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไม่ทราบ,ไตรมาส 4,1519,ทำงานบ้าน,ภาคเหนือ,0.2,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไม่มีการศึกษา,ไตรมาส 4,1520,เรียนหนังสือ,ภาคเหนือ,0.8,พันคน,สำนักงานสถิติแห่งชาติ
2564,ต่ำกว่าประถมศึกษา,ไตรมาส 4,1521,เรียนหนังสือ,ภาคเหนือ,1.4,พันคน,สำนักงานสถิติแห่งชาติ
2564,ประถมศึกษา,ไตรมาส 4,1522,เรียนหนังสือ,ภาคเหนือ,111.5,พันคน,สำนักงานสถิติแห่งชาติ
2564,มัธยมศึกษาตอนต้น,ไตรมาส 4,1523,เรียนหนังสือ,ภาคเหนือ,384.0,พันคน,สำนักงานสถิติแห่งชาติ
2564,มัธยมศึกษาตอนปลาย  สายสามัญ,ไตรมาส 4,1524,เรียนหนังสือ,ภาคเหนือ,161.2,พันคน,สำนักงานสถิติแห่งชาติ
2564,มัธยมศึกษาตอนปลาย  สายอาชีวศึกษา,ไตรมาส 4,1525,เรียนหนังสือ,ภาคเหนือ,38.9,พันคน,สำนักงานสถิติแห่งชาติ
2564,มัธยมศึกษาตอนปลาย  สายวิชาการศึกษา,ไตรมาส 4,1526,เรียนหนังสือ,ภาคเหนือ,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2564,อุดมศึกษา สายวิชาการ,ไตรมาส 4,1527,เรียนหนังสือ,ภาคเหนือ,1.4,พันคน,สำนักงานสถิติแห่งชาติ
2564,อุดมศึกษา สายวิชาชีพ,ไตรมาส 4,1528,เรียนหนังสือ,ภาคเหนือ,8.4,พันคน,สำนักงานสถิติแห่งชาติ
2564,อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 4,1529,เรียนหนังสือ,ภาคเหนือ,1.8,พันคน,สำนักงานสถิติแห่งชาติ
2564,การศึกษาอื่นๆ,ไตรมาส 4,1530,เรียนหนังสือ,ภาคเหนือ,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไม่ทราบ,ไตรมาส 4,1531,เรียนหนังสือ,ภาคเหนือ,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไม่มีการศึกษา,ไตรมาส 4,1532,ยังเด็กชรา/ไม่สามารถทำงานได้,ภาคเหนือ,274.2,พันคน,สำนักงานสถิติแห่งชาติ
2564,ต่ำกว่าประถมศึกษา,ไตรมาส 4,1533,ยังเด็กชรา/ไม่สามารถทำงานได้,ภาคเหนือ,903.9,พันคน,สำนักงานสถิติแห่งชาติ
2564,ประถมศึกษา,ไตรมาส 4,1534,ยังเด็กชรา/ไม่สามารถทำงานได้,ภาคเหนือ,83.4,พันคน,สำนักงานสถิติแห่งชาติ
2564,มัธยมศึกษาตอนต้น,ไตรมาส 4,1535,ยังเด็กชรา/ไม่สามารถทำงานได้,ภาคเหนือ,52.2,พันคน,สำนักงานสถิติแห่งชาติ
2564,มัธยมศึกษาตอนปลาย  สายสามัญ,ไตรมาส 4,1536,ยังเด็กชรา/ไม่สามารถทำงานได้,ภาคเหนือ,37.3,พันคน,สำนักงานสถิติแห่งชาติ
2564,มัธยมศึกษาตอนปลาย  สายอาชีวศึกษา,ไตรมาส 4,1537,ยังเด็กชรา/ไม่สามารถทำงานได้,ภาคเหนือ,8.2,พันคน,สำนักงานสถิติแห่งชาติ
2564,มัธยมศึกษาตอนปลาย  สายวิชาการศึกษา,ไตรมาส 4,1538,ยังเด็กชรา/ไม่สามารถทำงานได้,ภาคเหนือ,0.1,พันคน,สำนักงานสถิติแห่งชาติ
2564,อุดมศึกษา สายวิชาการ,ไตรมาส 4,1539,ยังเด็กชรา/ไม่สามารถทำงานได้,ภาคเหนือ,18.0,พันคน,สำนักงานสถิติแห่งชาติ
2564,อุดมศึกษา สายวิชาชีพ,ไตรมาส 4,1540,ยังเด็กชรา/ไม่สามารถทำงานได้,ภาคเหนือ,9.9,พันคน,สำนักงานสถิติแห่งชาติ
2564,อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 4,1541,ยังเด็กชรา/ไม่สามารถทำงานได้,ภาคเหนือ,3.7,พันคน,สำนักงานสถิติแห่งชาติ
2564,การศึกษาอื่นๆ,ไตรมาส 4,1542,ยังเด็กชรา/ไม่สามารถทำงานได้,ภาคเหนือ,0.2,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไม่ทราบ,ไตรมาส 4,1543,ยังเด็กชรา/ไม่สามารถทำงานได้,ภาคเหนือ,0.4,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไม่มีการศึกษา,ไตรมาส 4,1544,อื่นๆ,ภาคเหนือ,4.6,พันคน,สำนักงานสถิติแห่งชาติ
2564,ต่ำกว่าประถมศึกษา,ไตรมาส 4,1545,อื่นๆ,ภาคเหนือ,17.0,พันคน,สำนักงานสถิติแห่งชาติ
2564,ประถมศึกษา,ไตรมาส 4,1546,อื่นๆ,ภาคเหนือ,19.7,พันคน,สำนักงานสถิติแห่งชาติ
2564,มัธยมศึกษาตอนต้น,ไตรมาส 4,1547,อื่นๆ,ภาคเหนือ,36.0,พันคน,สำนักงานสถิติแห่งชาติ
2564,มัธยมศึกษาตอนปลาย  สายสามัญ,ไตรมาส 4,1548,อื่นๆ,ภาคเหนือ,36.6,พันคน,สำนักงานสถิติแห่งชาติ
2564,มัธยมศึกษาตอนปลาย  สายอาชีวศึกษา,ไตรมาส 4,1549,อื่นๆ,ภาคเหนือ,12.1,พันคน,สำนักงานสถิติแห่งชาติ
2564,มัธยมศึกษาตอนปลาย  สายวิชาการศึกษา,ไตรมาส 4,1550,อื่นๆ,ภาคเหนือ,1.6,พันคน,สำนักงานสถิติแห่งชาติ
2564,อุดมศึกษา สายวิชาการ,ไตรมาส 4,1551,อื่นๆ,ภาคเหนือ,81.0,พันคน,สำนักงานสถิติแห่งชาติ
2564,อุดมศึกษา สายวิชาชีพ,ไตรมาส 4,1552,อื่นๆ,ภาคเหนือ,14.4,พันคน,สำนักงานสถิติแห่งชาติ
2564,อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 4,1553,อื่นๆ,ภาคเหนือ,51.5,พันคน,สำนักงานสถิติแห่งชาติ
2564,การศึกษาอื่นๆ,ไตรมาส 4,1554,อื่นๆ,ภาคเหนือ,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไม่ทราบ,ไตรมาส 4,1555,อื่นๆ,ภาคเหนือ,0.7,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไม่มีการศึกษา,ไตรมาส 4,1556,ทำงานบ้าน,ภาคตะวันออกเฉียงเหนือ,14.3,พันคน,สำนักงานสถิติแห่งชาติ
2564,ต่ำกว่าประถมศึกษา,ไตรมาส 4,1557,ทำงานบ้าน,ภาคตะวันออกเฉียงเหนือ,444.5,พันคน,สำนักงานสถิติแห่งชาติ
2564,ประถมศึกษา,ไตรมาส 4,1558,ทำงานบ้าน,ภาคตะวันออกเฉียงเหนือ,268.1,พันคน,สำนักงานสถิติแห่งชาติ
2564,มัธยมศึกษาตอนต้น,ไตรมาส 4,1559,ทำงานบ้าน,ภาคตะวันออกเฉียงเหนือ,200.5,พันคน,สำนักงานสถิติแห่งชาติ
2564,มัธยมศึกษาตอนปลาย  สายสามัญ,ไตรมาส 4,1560,ทำงานบ้าน,ภาคตะวันออกเฉียงเหนือ,205.7,พันคน,สำนักงานสถิติแห่งชาติ
2564,มัธยมศึกษาตอนปลาย  สายอาชีวศึกษา,ไตรมาส 4,1561,ทำงานบ้าน,ภาคตะวันออกเฉียงเหนือ,42.0,พันคน,สำนักงานสถิติแห่งชาติ
2564,มัธยมศึกษาตอนปลาย  สายวิชาการศึกษา,ไตรมาส 4,1562,ทำงานบ้าน,ภาคตะวันออกเฉียงเหนือ,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2564,อุดมศึกษา สายวิชาการ,ไตรมาส 4,1563,ทำงานบ้าน,ภาคตะวันออกเฉียงเหนือ,55.8,พันคน,สำนักงานสถิติแห่งชาติ
2564,อุดมศึกษา สายวิชาชีพ,ไตรมาส 4,1564,ทำงานบ้าน,ภาคตะวันออกเฉียงเหนือ,43.7,พันคน,สำนักงานสถิติแห่งชาติ
2564,อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 4,1565,ทำงานบ้าน,ภาคตะวันออกเฉียงเหนือ,14.2,พันคน,สำนักงานสถิติแห่งชาติ
2564,การศึกษาอื่นๆ,ไตรมาส 4,1566,ทำงานบ้าน,ภาคตะวันออกเฉียงเหนือ,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไม่ทราบ,ไตรมาส 4,1567,ทำงานบ้าน,ภาคตะวันออกเฉียงเหนือ,0.4,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไม่มีการศึกษา,ไตรมาส 4,1568,เรียนหนังสือ,ภาคตะวันออกเฉียงเหนือ,0.2,พันคน,สำนักงานสถิติแห่งชาติ
2564,ต่ำกว่าประถมศึกษา,ไตรมาส 4,1569,เรียนหนังสือ,ภาคตะวันออกเฉียงเหนือ,1.7,พันคน,สำนักงานสถิติแห่งชาติ
2564,ประถมศึกษา,ไตรมาส 4,1570,เรียนหนังสือ,ภาคตะวันออกเฉียงเหนือ,245.3,พันคน,สำนักงานสถิติแห่งชาติ
2564,มัธยมศึกษาตอนต้น,ไตรมาส 4,1571,เรียนหนังสือ,ภาคตะวันออกเฉียงเหนือ,773.2,พันคน,สำนักงานสถิติแห่งชาติ
2564,มัธยมศึกษาตอนปลาย  สายสามัญ,ไตรมาส 4,1572,เรียนหนังสือ,ภาคตะวันออกเฉียงเหนือ,282.5,พันคน,สำนักงานสถิติแห่งชาติ
2564,มัธยมศึกษาตอนปลาย  สายอาชีวศึกษา,ไตรมาส 4,1573,เรียนหนังสือ,ภาคตะวันออกเฉียงเหนือ,80.6,พันคน,สำนักงานสถิติแห่งชาติ
2564,มัธยมศึกษาตอนปลาย  สายวิชาการศึกษา,ไตรมาส 4,1574,เรียนหนังสือ,ภาคตะวันออกเฉียงเหนือ,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2564,อุดมศึกษา สายวิชาการ,ไตรมาส 4,1575,เรียนหนังสือ,ภาคตะวันออกเฉียงเหนือ,3.2,พันคน,สำนักงานสถิติแห่งชาติ
2564,อุดมศึกษา สายวิชาชีพ,ไตรมาส 4,1576,เรียนหนังสือ,ภาคตะวันออกเฉียงเหนือ,8.0,พันคน,สำนักงานสถิติแห่งชาติ
2564,อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 4,1577,เรียนหนังสือ,ภาคตะวันออกเฉียงเหนือ,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2564,การศึกษาอื่นๆ,ไตรมาส 4,1578,เรียนหนังสือ,ภาคตะวันออกเฉียงเหนือ,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไม่ทราบ,ไตรมาส 4,1579,เรียนหนังสือ,ภาคตะวันออกเฉียงเหนือ,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไม่มีการศึกษา,ไตรมาส 4,1580,ยังเด็กชรา/ไม่สามารถทำงานได้,ภาคตะวันออกเฉียงเหนือ,165.8,พันคน,สำนักงานสถิติแห่งชาติ
2564,ต่ำกว่าประถมศึกษา,ไตรมาส 4,1581,ยังเด็กชรา/ไม่สามารถทำงานได้,ภาคตะวันออกเฉียงเหนือ,1655.7,พันคน,สำนักงานสถิติแห่งชาติ
2564,ประถมศึกษา,ไตรมาส 4,1582,ยังเด็กชรา/ไม่สามารถทำงานได้,ภาคตะวันออกเฉียงเหนือ,179.3,พันคน,สำนักงานสถิติแห่งชาติ
2564,มัธยมศึกษาตอนต้น,ไตรมาส 4,1583,ยังเด็กชรา/ไม่สามารถทำงานได้,ภาคตะวันออกเฉียงเหนือ,80.4,พันคน,สำนักงานสถิติแห่งชาติ
2564,มัธยมศึกษาตอนปลาย  สายสามัญ,ไตรมาส 4,1584,ยังเด็กชรา/ไม่สามารถทำงานได้,ภาคตะวันออกเฉียงเหนือ,55.5,พันคน,สำนักงานสถิติแห่งชาติ
2564,มัธยมศึกษาตอนปลาย  สายอาชีวศึกษา,ไตรมาส 4,1585,ยังเด็กชรา/ไม่สามารถทำงานได้,ภาคตะวันออกเฉียงเหนือ,6.8,พันคน,สำนักงานสถิติแห่งชาติ
2564,มัธยมศึกษาตอนปลาย  สายวิชาการศึกษา,ไตรมาส 4,1586,ยังเด็กชรา/ไม่สามารถทำงานได้,ภาคตะวันออกเฉียงเหนือ,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2564,อุดมศึกษา สายวิชาการ,ไตรมาส 4,1587,ยังเด็กชรา/ไม่สามารถทำงานได้,ภาคตะวันออกเฉียงเหนือ,9.3,พันคน,สำนักงานสถิติแห่งชาติ
2564,อุดมศึกษา สายวิชาชีพ,ไตรมาส 4,1588,ยังเด็กชรา/ไม่สามารถทำงานได้,ภาคตะวันออกเฉียงเหนือ,4.8,พันคน,สำนักงานสถิติแห่งชาติ
2564,อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 4,1589,ยังเด็กชรา/ไม่สามารถทำงานได้,ภาคตะวันออกเฉียงเหนือ,4.8,พันคน,สำนักงานสถิติแห่งชาติ
2564,การศึกษาอื่นๆ,ไตรมาส 4,1590,ยังเด็กชรา/ไม่สามารถทำงานได้,ภาคตะวันออกเฉียงเหนือ,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไม่ทราบ,ไตรมาส 4,1591,ยังเด็กชรา/ไม่สามารถทำงานได้,ภาคตะวันออกเฉียงเหนือ,0.8,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไม่มีการศึกษา,ไตรมาส 4,1592,อื่นๆ,ภาคตะวันออกเฉียงเหนือ,3.7,พันคน,สำนักงานสถิติแห่งชาติ
2564,ต่ำกว่าประถมศึกษา,ไตรมาส 4,1593,อื่นๆ,ภาคตะวันออกเฉียงเหนือ,49.4,พันคน,สำนักงานสถิติแห่งชาติ
2564,ประถมศึกษา,ไตรมาส 4,1594,อื่นๆ,ภาคตะวันออกเฉียงเหนือ,77.7,พันคน,สำนักงานสถิติแห่งชาติ
2564,มัธยมศึกษาตอนต้น,ไตรมาส 4,1595,อื่นๆ,ภาคตะวันออกเฉียงเหนือ,80.4,พันคน,สำนักงานสถิติแห่งชาติ
2564,มัธยมศึกษาตอนปลาย  สายสามัญ,ไตรมาส 4,1596,อื่นๆ,ภาคตะวันออกเฉียงเหนือ,70.0,พันคน,สำนักงานสถิติแห่งชาติ
2564,มัธยมศึกษาตอนปลาย  สายอาชีวศึกษา,ไตรมาส 4,1597,อื่นๆ,ภาคตะวันออกเฉียงเหนือ,21.0,พันคน,สำนักงานสถิติแห่งชาติ
2564,มัธยมศึกษาตอนปลาย  สายวิชาการศึกษา,ไตรมาส 4,1598,อื่นๆ,ภาคตะวันออกเฉียงเหนือ,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2564,อุดมศึกษา สายวิชาการ,ไตรมาส 4,1599,อื่นๆ,ภาคตะวันออกเฉียงเหนือ,95.2,พันคน,สำนักงานสถิติแห่งชาติ
2564,อุดมศึกษา สายวิชาชีพ,ไตรมาส 4,1600,อื่นๆ,ภาคตะวันออกเฉียงเหนือ,25.7,พันคน,สำนักงานสถิติแห่งชาติ
2564,อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 4,1601,อื่นๆ,ภาคตะวันออกเฉียงเหนือ,76.6,พันคน,สำนักงานสถิติแห่งชาติ
2564,การศึกษาอื่นๆ,ไตรมาส 4,1602,อื่นๆ,ภาคตะวันออกเฉียงเหนือ,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไม่ทราบ,ไตรมาส 4,1603,อื่นๆ,ภาคตะวันออกเฉียงเหนือ,0.3,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไม่มีการศึกษา,ไตรมาส 4,1604,ทำงานบ้าน,ภาคใต้,34.8,พันคน,สำนักงานสถิติแห่งชาติ
2564,ต่ำกว่าประถมศึกษา,ไตรมาส 4,1605,ทำงานบ้าน,ภาคใต้,188.0,พันคน,สำนักงานสถิติแห่งชาติ
2564,ประถมศึกษา,ไตรมาส 4,1606,ทำงานบ้าน,ภาคใต้,164.3,พันคน,สำนักงานสถิติแห่งชาติ
2564,มัธยมศึกษาตอนต้น,ไตรมาส 4,1607,ทำงานบ้าน,ภาคใต้,128.1,พันคน,สำนักงานสถิติแห่งชาติ
2564,มัธยมศึกษาตอนปลาย  สายสามัญ,ไตรมาส 4,1608,ทำงานบ้าน,ภาคใต้,118.0,พันคน,สำนักงานสถิติแห่งชาติ
2564,มัธยมศึกษาตอนปลาย  สายอาชีวศึกษา,ไตรมาส 4,1609,ทำงานบ้าน,ภาคใต้,24.1,พันคน,สำนักงานสถิติแห่งชาติ
2564,มัธยมศึกษาตอนปลาย  สายวิชาการศึกษา,ไตรมาส 4,1610,ทำงานบ้าน,ภาคใต้,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2564,อุดมศึกษา สายวิชาการ,ไตรมาส 4,1611,ทำงานบ้าน,ภาคใต้,67.6,พันคน,สำนักงานสถิติแห่งชาติ
2564,อุดมศึกษา สายวิชาชีพ,ไตรมาส 4,1612,ทำงานบ้าน,ภาคใต้,27.9,พันคน,สำนักงานสถิติแห่งชาติ
2564,อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 4,1613,ทำงานบ้าน,ภาคใต้,9.9,พันคน,สำนักงานสถิติแห่งชาติ
2564,การศึกษาอื่นๆ,ไตรมาส 4,1614,ทำงานบ้าน,ภาคใต้,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไม่ทราบ,ไตรมาส 4,1615,ทำงานบ้าน,ภาคใต้,0.8,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไม่มีการศึกษา,ไตรมาส 4,1616,เรียนหนังสือ,ภาคใต้,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2564,ต่ำกว่าประถมศึกษา,ไตรมาส 4,1617,เรียนหนังสือ,ภาคใต้,0.5,พันคน,สำนักงานสถิติแห่งชาติ
2564,ประถมศึกษา,ไตรมาส 4,1618,เรียนหนังสือ,ภาคใต้,109.8,พันคน,สำนักงานสถิติแห่งชาติ
2564,มัธยมศึกษาตอนต้น,ไตรมาส 4,1619,เรียนหนังสือ,ภาคใต้,321.9,พันคน,สำนักงานสถิติแห่งชาติ
2564,มัธยมศึกษาตอนปลาย  สายสามัญ,ไตรมาส 4,1620,เรียนหนังสือ,ภาคใต้,169.6,พันคน,สำนักงานสถิติแห่งชาติ
2564,มัธยมศึกษาตอนปลาย  สายอาชีวศึกษา,ไตรมาส 4,1621,เรียนหนังสือ,ภาคใต้,32.8,พันคน,สำนักงานสถิติแห่งชาติ
2564,มัธยมศึกษาตอนปลาย  สายวิชาการศึกษา,ไตรมาส 4,1622,เรียนหนังสือ,ภาคใต้,1.9,พันคน,สำนักงานสถิติแห่งชาติ
2564,อุดมศึกษา สายวิชาการ,ไตรมาส 4,1623,เรียนหนังสือ,ภาคใต้,1.6,พันคน,สำนักงานสถิติแห่งชาติ
2564,อุดมศึกษา สายวิชาชีพ,ไตรมาส 4,1624,เรียนหนังสือ,ภาคใต้,8.3,พันคน,สำนักงานสถิติแห่งชาติ
2564,อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 4,1625,เรียนหนังสือ,ภาคใต้,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2564,การศึกษาอื่นๆ,ไตรมาส 4,1626,เรียนหนังสือ,ภาคใต้,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไม่ทราบ,ไตรมาส 4,1627,เรียนหนังสือ,ภาคใต้,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไม่มีการศึกษา,ไตรมาส 4,1628,ยังเด็กชรา/ไม่สามารถทำงานได้,ภาคใต้,147.5,พันคน,สำนักงานสถิติแห่งชาติ
2564,ต่ำกว่าประถมศึกษา,ไตรมาส 4,1629,ยังเด็กชรา/ไม่สามารถทำงานได้,ภาคใต้,447.1,พันคน,สำนักงานสถิติแห่งชาติ
2564,ประถมศึกษา,ไตรมาส 4,1630,ยังเด็กชรา/ไม่สามารถทำงานได้,ภาคใต้,86.5,พันคน,สำนักงานสถิติแห่งชาติ
2564,มัธยมศึกษาตอนต้น,ไตรมาส 4,1631,ยังเด็กชรา/ไม่สามารถทำงานได้,ภาคใต้,33.9,พันคน,สำนักงานสถิติแห่งชาติ
2564,มัธยมศึกษาตอนปลาย  สายสามัญ,ไตรมาส 4,1632,ยังเด็กชรา/ไม่สามารถทำงานได้,ภาคใต้,23.8,พันคน,สำนักงานสถิติแห่งชาติ
2564,มัธยมศึกษาตอนปลาย  สายอาชีวศึกษา,ไตรมาส 4,1633,ยังเด็กชรา/ไม่สามารถทำงานได้,ภาคใต้,6.5,พันคน,สำนักงานสถิติแห่งชาติ
2564,มัธยมศึกษาตอนปลาย  สายวิชาการศึกษา,ไตรมาส 4,1634,ยังเด็กชรา/ไม่สามารถทำงานได้,ภาคใต้,0.3,พันคน,สำนักงานสถิติแห่งชาติ
2564,อุดมศึกษา สายวิชาการ,ไตรมาส 4,1635,ยังเด็กชรา/ไม่สามารถทำงานได้,ภาคใต้,10.0,พันคน,สำนักงานสถิติแห่งชาติ
2564,อุดมศึกษา สายวิชาชีพ,ไตรมาส 4,1636,ยังเด็กชรา/ไม่สามารถทำงานได้,ภาคใต้,7.9,พันคน,สำนักงานสถิติแห่งชาติ
2564,อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 4,1637,ยังเด็กชรา/ไม่สามารถทำงานได้,ภาคใต้,6.1,พันคน,สำนักงานสถิติแห่งชาติ
2564,การศึกษาอื่นๆ,ไตรมาส 4,1638,ยังเด็กชรา/ไม่สามารถทำงานได้,ภาคใต้,2.4,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไม่ทราบ,ไตรมาส 4,1639,ยังเด็กชรา/ไม่สามารถทำงานได้,ภาคใต้,3.0,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไม่มีการศึกษา,ไตรมาส 4,1640,อื่นๆ,ภาคใต้,1.5,พันคน,สำนักงานสถิติแห่งชาติ
2564,ต่ำกว่าประถมศึกษา,ไตรมาส 4,1641,อื่นๆ,ภาคใต้,7.3,พันคน,สำนักงานสถิติแห่งชาติ
2564,ประถมศึกษา,ไตรมาส 4,1642,อื่นๆ,ภาคใต้,16.7,พันคน,สำนักงานสถิติแห่งชาติ
2564,มัธยมศึกษาตอนต้น,ไตรมาส 4,1643,อื่นๆ,ภาคใต้,22.3,พันคน,สำนักงานสถิติแห่งชาติ
2564,มัธยมศึกษาตอนปลาย  สายสามัญ,ไตรมาส 4,1644,อื่นๆ,ภาคใต้,28.8,พันคน,สำนักงานสถิติแห่งชาติ
2564,มัธยมศึกษาตอนปลาย  สายอาชีวศึกษา,ไตรมาส 4,1645,อื่นๆ,ภาคใต้,6.0,พันคน,สำนักงานสถิติแห่งชาติ
2564,มัธยมศึกษาตอนปลาย  สายวิชาการศึกษา,ไตรมาส 4,1646,อื่นๆ,ภาคใต้,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2564,อุดมศึกษา สายวิชาการ,ไตรมาส 4,1647,อื่นๆ,ภาคใต้,43.4,พันคน,สำนักงานสถิติแห่งชาติ
2564,อุดมศึกษา สายวิชาชีพ,ไตรมาส 4,1648,อื่นๆ,ภาคใต้,9.4,พันคน,สำนักงานสถิติแห่งชาติ
2564,อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 4,1649,อื่นๆ,ภาคใต้,29.2,พันคน,สำนักงานสถิติแห่งชาติ
2564,การศึกษาอื่นๆ,ไตรมาส 4,1650,อื่นๆ,ภาคใต้,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไม่ทราบ,ไตรมาส 4,1651,อื่นๆ,ภาคใต้,0.6,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไม่มีการศึกษา,ไตรมาส 1,1652,ทำงานบ้าน,กรุงเทพมหานคร,25.0,พันคน,สำนักงานสถิติแห่งชาติ
2565,ต่ำกว่าประถมศึกษา,ไตรมาส 1,1653,ทำงานบ้าน,กรุงเทพมหานคร,54.3,พันคน,สำนักงานสถิติแห่งชาติ
2565,ประถมศึกษา,ไตรมาส 1,1654,ทำงานบ้าน,กรุงเทพมหานคร,115.4,พันคน,สำนักงานสถิติแห่งชาติ
2565,มัธยมศึกษาตอนต้น,ไตรมาส 1,1655,ทำงานบ้าน,กรุงเทพมหานคร,83.4,พันคน,สำนักงานสถิติแห่งชาติ
2565,มัธยมศึกษาตอนปลาย  สายสามัญ,ไตรมาส 1,1656,ทำงานบ้าน,กรุงเทพมหานคร,79.6,พันคน,สำนักงานสถิติแห่งชาติ
2565,มัธยมศึกษาตอนปลาย  สายอาชีวศึกษา,ไตรมาส 1,1657,ทำงานบ้าน,กรุงเทพมหานคร,43.8,พันคน,สำนักงานสถิติแห่งชาติ
2565,มัธยมศึกษาตอนปลาย  สายวิชาการศึกษา,ไตรมาส 1,1658,ทำงานบ้าน,กรุงเทพมหานคร,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2565,อุดมศึกษา สายวิชาการ,ไตรมาส 1,1659,ทำงานบ้าน,กรุงเทพมหานคร,114.5,พันคน,สำนักงานสถิติแห่งชาติ
2565,อุดมศึกษา สายวิชาชีพ,ไตรมาส 1,1660,ทำงานบ้าน,กรุงเทพมหานคร,37.8,พันคน,สำนักงานสถิติแห่งชาติ
2565,อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 1,1661,ทำงานบ้าน,กรุงเทพมหานคร,9.4,พันคน,สำนักงานสถิติแห่งชาติ
