province,sex,quarter,_id,year,value,attribute,unit,educational,source
สมุทรสาคร,รวม,ไตรมาสที่ 3,24173,2567,23335,,คน,สายอาชีวศึกษา,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,รวม,ไตรมาสที่ 3,24174,2567,0,ศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0,คน,สายวิชาการศึกษา,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,รวม,ไตรมาสที่ 3,24175,2567,92325,,คน,อุดมศึกษา,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,รวม,ไตรมาสที่ 3,24176,2567,75368,,คน,สายวิชาการ,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,รวม,ไตรมาสที่ 3,24177,2567,15423,,คน,สายวิชาชีพ,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,รวม,ไตรมาสที่ 3,24178,2567,1533,,คน,สายวิชาการศึกษา,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,รวม,ไตรมาสที่ 3,24179,2567,246022,,คน,อื่น ๆ,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,รวม,ไตรมาสที่ 3,24180,2567,2341,,คน,ไม่ทราบ,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,ชาย,ไตรมาสที่ 3,24181,2567,401568,,คน,รวมยอด,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,ชาย,ไตรมาสที่ 3,24182,2567,12185,,คน,ไม่มีการศึกษา,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,ชาย,ไตรมาสที่ 3,24183,2567,15769,,คน,ต่ำกว่าประถมศึกษา,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,ชาย,ไตรมาสที่ 3,24184,2567,82378,,คน,ประถมศึกษา,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,ชาย,ไตรมาสที่ 3,24185,2567,75742,,คน,มัธยมศึกษาตอนต้น,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,ชาย,ไตรมาสที่ 3,24186,2567,58051,,คน,มัธยมศึกษาตอนปลาย,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,ชาย,ไตรมาสที่ 3,24187,2567,41495,,คน,สายสามัญ,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,ชาย,ไตรมาสที่ 3,24188,2567,16556,,คน,สายอาชีวศึกษา,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,ชาย,ไตรมาสที่ 3,24189,2567,0,ศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0,คน,สายวิชาการศึกษา,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,ชาย,ไตรมาสที่ 3,24190,2567,33053,,คน,อุดมศึกษา,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,ชาย,ไตรมาสที่ 3,24191,2567,26777,,คน,สายวิชาการ,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,ชาย,ไตรมาสที่ 3,24192,2567,6277,,คน,สายวิชาชีพ,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,ชาย,ไตรมาสที่ 3,24193,2567,0,ศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0,คน,สายวิชาการศึกษา,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,ชาย,ไตรมาสที่ 3,24194,2567,123132,,คน,อื่น ๆ,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,ชาย,ไตรมาสที่ 3,24195,2567,1257,,คน,ไม่ทราบ,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,หญิง,ไตรมาสที่ 3,24196,2567,401777,,คน,รวมยอด,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,หญิง,ไตรมาสที่ 3,24197,2567,9550,,คน,ไม่มีการศึกษา,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,หญิง,ไตรมาสที่ 3,24198,2567,14289,,คน,ต่ำกว่าประถมศึกษา,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,หญิง,ไตรมาสที่ 3,24199,2567,68882,,คน,ประถมศึกษา,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,หญิง,ไตรมาสที่ 3,24200,2567,58607,,คน,มัธยมศึกษาตอนต้น,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,หญิง,ไตรมาสที่ 3,24201,2567,67206,,คน,มัธยมศึกษาตอนปลาย,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,หญิง,ไตรมาสที่ 3,24202,2567,60426,,คน,สายสามัญ,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,หญิง,ไตรมาสที่ 3,24203,2567,6779,,คน,สายอาชีวศึกษา,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,หญิง,ไตรมาสที่ 3,24204,2567,0,ศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0,คน,สายวิชาการศึกษา,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,หญิง,ไตรมาสที่ 3,24205,2567,59272,,คน,อุดมศึกษา,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,หญิง,ไตรมาสที่ 3,24206,2567,48592,,คน,สายวิชาการ,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,หญิง,ไตรมาสที่ 3,24207,2567,9147,,คน,สายวิชาชีพ,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,หญิง,ไตรมาสที่ 3,24208,2567,1533,,คน,สายวิชาการศึกษา,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,หญิง,ไตรมาสที่ 3,24209,2567,122889,,คน,อื่น ๆ,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,หญิง,ไตรมาสที่ 3,24210,2567,1084,,คน,ไม่ทราบ,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,รวม,ไตรมาสที่ 4,24211,2567,805091,,คน,รวมยอด,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,รวม,ไตรมาสที่ 4,24212,2567,26230,,คน,ไม่มีการศึกษา,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,รวม,ไตรมาสที่ 4,24213,2567,30338,,คน,ต่ำกว่าประถมศึกษา,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,รวม,ไตรมาสที่ 4,24214,2567,135927,,คน,ประถมศึกษา,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,รวม,ไตรมาสที่ 4,24215,2567,137839,,คน,มัธยมศึกษาตอนต้น,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,รวม,ไตรมาสที่ 4,24216,2567,115303,,คน,มัธยมศึกษาตอนปลาย,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,รวม,ไตรมาสที่ 4,24217,2567,82572,,คน,สายสามัญ,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,รวม,ไตรมาสที่ 4,24218,2567,32731,,คน,สายอาชีวศึกษา,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,รวม,ไตรมาสที่ 4,24219,2567,0,ศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0,คน,สายวิชาการศึกษา,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,รวม,ไตรมาสที่ 4,24220,2567,95006,,คน,อุดมศึกษา,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,รวม,ไตรมาสที่ 4,24221,2567,72994,,คน,สายวิชาการ,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,รวม,ไตรมาสที่ 4,24222,2567,19020,,คน,สายวิชาชีพ,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,รวม,ไตรมาสที่ 4,24223,2567,2991,,คน,สายวิชาการศึกษา,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,รวม,ไตรมาสที่ 4,24224,2567,264448,,คน,อื่น ๆ,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,รวม,ไตรมาสที่ 4,24225,2567,0,ศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0,คน,ไม่ทราบ,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,ชาย,ไตรมาสที่ 4,24226,2567,403290,,คน,รวมยอด,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,ชาย,ไตรมาสที่ 4,24227,2567,16097,,คน,ไม่มีการศึกษา,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,ชาย,ไตรมาสที่ 4,24228,2567,16435,,คน,ต่ำกว่าประถมศึกษา,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,ชาย,ไตรมาสที่ 4,24229,2567,74728,,คน,ประถมศึกษา,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,ชาย,ไตรมาสที่ 4,24230,2567,78214,,คน,มัธยมศึกษาตอนต้น,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,ชาย,ไตรมาสที่ 4,24231,2567,49873,,คน,มัธยมศึกษาตอนปลาย,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,ชาย,ไตรมาสที่ 4,24232,2567,33293,,คน,สายสามัญ,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,ชาย,ไตรมาสที่ 4,24233,2567,16580,,คน,สายอาชีวศึกษา,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,ชาย,ไตรมาสที่ 4,24234,2567,0,ศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0,คน,สายวิชาการศึกษา,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,ชาย,ไตรมาสที่ 4,24235,2567,43511,,คน,อุดมศึกษา,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,ชาย,ไตรมาสที่ 4,24236,2567,33705,,คน,สายวิชาการ,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,ชาย,ไตรมาสที่ 4,24237,2567,9052,,คน,สายวิชาชีพ,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,ชาย,ไตรมาสที่ 4,24238,2567,754,,คน,สายวิชาการศึกษา,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,ชาย,ไตรมาสที่ 4,24239,2567,124431,,คน,อื่น ๆ,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,ชาย,ไตรมาสที่ 4,24240,2567,0,ศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0,คน,ไม่ทราบ,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,หญิง,ไตรมาสที่ 4,24241,2567,401801,,คน,รวมยอด,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,หญิง,ไตรมาสที่ 4,24242,2567,10133,,คน,ไม่มีการศึกษา,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,หญิง,ไตรมาสที่ 4,24243,2567,13903,,คน,ต่ำกว่าประถมศึกษา,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,หญิง,ไตรมาสที่ 4,24244,2567,61199,,คน,ประถมศึกษา,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,หญิง,ไตรมาสที่ 4,24245,2567,59625,,คน,มัธยมศึกษาตอนต้น,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,หญิง,ไตรมาสที่ 4,24246,2567,65430,,คน,มัธยมศึกษาตอนปลาย,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,หญิง,ไตรมาสที่ 4,24247,2567,49279,,คน,สายสามัญ,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,หญิง,ไตรมาสที่ 4,24248,2567,16151,,คน,สายอาชีวศึกษา,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,หญิง,ไตรมาสที่ 4,24249,2567,0,ศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0,คน,สายวิชาการศึกษา,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,หญิง,ไตรมาสที่ 4,24250,2567,51495,,คน,อุดมศึกษา,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,หญิง,ไตรมาสที่ 4,24251,2567,39290,,คน,สายวิชาการ,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,หญิง,ไตรมาสที่ 4,24252,2567,9968,,คน,สายวิชาชีพ,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,หญิง,ไตรมาสที่ 4,24253,2567,2237,,คน,สายวิชาการศึกษา,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,หญิง,ไตรมาสที่ 4,24254,2567,140017,,คน,อื่น ๆ,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,หญิง,ไตรมาสที่ 4,24255,2567,0,ศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0,คน,ไม่ทราบ,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,รวม,ไตรมาสที่ 1,24256,2568,794659,,คน,รวมยอด,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,รวม,ไตรมาสที่ 1,24257,2568,32013,,คน,ไม่มีการศึกษา,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,รวม,ไตรมาสที่ 1,24258,2568,33229,,คน,ต่ำกว่าประถมศึกษา,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,รวม,ไตรมาสที่ 1,24259,2568,127815,,คน,ประถมศึกษา,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,รวม,ไตรมาสที่ 1,24260,2568,148387,,คน,มัธยมศึกษาตอนต้น,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,รวม,ไตรมาสที่ 1,24261,2568,96338,,คน,มัธยมศึกษาตอนปลาย,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,รวม,ไตรมาสที่ 1,24262,2568,66233,,คน,สายสามัญ,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,รวม,ไตรมาสที่ 1,24263,2568,30105,,คน,สายอาชีวศึกษา,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,รวม,ไตรมาสที่ 1,24264,2568,0,ศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0,คน,สายวิชาการศึกษา,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,รวม,ไตรมาสที่ 1,24265,2568,111904,,คน,อุดมศึกษา,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,รวม,ไตรมาสที่ 1,24266,2568,81222,,คน,สายวิชาการ,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,รวม,ไตรมาสที่ 1,24267,2568,27567,,คน,สายวิชาชีพ,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,รวม,ไตรมาสที่ 1,24268,2568,3115,,คน,สายวิชาการศึกษา,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,รวม,ไตรมาสที่ 1,24269,2568,243133,,คน,อื่น ๆ,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,รวม,ไตรมาสที่ 1,24270,2568,1838,,คน,ไม่ทราบ,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,ชาย,ไตรมาสที่ 1,24271,2568,399532,,คน,รวมยอด,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,ชาย,ไตรมาสที่ 1,24272,2568,15084,,คน,ไม่มีการศึกษา,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,ชาย,ไตรมาสที่ 1,24273,2568,17541,,คน,ต่ำกว่าประถมศึกษา,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,ชาย,ไตรมาสที่ 1,24274,2568,69106,,คน,ประถมศึกษา,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,ชาย,ไตรมาสที่ 1,24275,2568,80039,,คน,มัธยมศึกษาตอนต้น,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,ชาย,ไตรมาสที่ 1,24276,2568,49024,,คน,มัธยมศึกษาตอนปลาย,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,ชาย,ไตรมาสที่ 1,24277,2568,31708,,คน,สายสามัญ,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,ชาย,ไตรมาสที่ 1,24278,2568,17317,,คน,สายอาชีวศึกษา,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,ชาย,ไตรมาสที่ 1,24279,2568,0,ศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0,คน,สายวิชาการศึกษา,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,ชาย,ไตรมาสที่ 1,24280,2568,50529,,คน,อุดมศึกษา,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,ชาย,ไตรมาสที่ 1,24281,2568,33650,,คน,สายวิชาการ,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,ชาย,ไตรมาสที่ 1,24282,2568,16305,,คน,สายวิชาชีพ,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,ชาย,ไตรมาสที่ 1,24283,2568,574,,คน,สายวิชาการศึกษา,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,ชาย,ไตรมาสที่ 1,24284,2568,116370,,คน,อื่น ๆ,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,ชาย,ไตรมาสที่ 1,24285,2568,1838,,คน,ไม่ทราบ,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,หญิง,ไตรมาสที่ 1,24286,2568,395127,,คน,รวมยอด,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,หญิง,ไตรมาสที่ 1,24287,2568,16929,,คน,ไม่มีการศึกษา,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,หญิง,ไตรมาสที่ 1,24288,2568,15688,,คน,ต่ำกว่าประถมศึกษา,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,หญิง,ไตรมาสที่ 1,24289,2568,58709,,คน,ประถมศึกษา,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,หญิง,ไตรมาสที่ 1,24290,2568,68348,,คน,มัธยมศึกษาตอนต้น,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,หญิง,ไตรมาสที่ 1,24291,2568,47314,,คน,มัธยมศึกษาตอนปลาย,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,หญิง,ไตรมาสที่ 1,24292,2568,34525,,คน,สายสามัญ,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,หญิง,ไตรมาสที่ 1,24293,2568,12789,,คน,สายอาชีวศึกษา,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,หญิง,ไตรมาสที่ 1,24294,2568,0,ศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0,คน,สายวิชาการศึกษา,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,หญิง,ไตรมาสที่ 1,24295,2568,61375,,คน,อุดมศึกษา,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,หญิง,ไตรมาสที่ 1,24296,2568,47572,,คน,สายวิชาการ,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,หญิง,ไตรมาสที่ 1,24297,2568,11262,,คน,สายวิชาชีพ,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,หญิง,ไตรมาสที่ 1,24298,2568,2541,,คน,สายวิชาการศึกษา,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,หญิง,ไตรมาสที่ 1,24299,2568,126764,,คน,อื่น ๆ,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,หญิง,ไตรมาสที่ 1,24300,2568,0,ศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0,คน,ไม่ทราบ,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,รวม,ไตรมาสที่ 1,24301,2566,101689,,คน,รวมยอด,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,รวม,ไตรมาสที่ 1,24302,2566,7157,,คน,ไม่มีการศึกษา,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,รวม,ไตรมาสที่ 1,24303,2566,12782,,คน,ต่ำกว่าประถมศึกษา,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,รวม,ไตรมาสที่ 1,24304,2566,21278,,คน,ประถมศึกษา,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,รวม,ไตรมาสที่ 1,24305,2566,14904,,คน,มัธยมศึกษาตอนต้น,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,รวม,ไตรมาสที่ 1,24306,2566,19775,,คน,มัธยมศึกษาตอนปลาย,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,รวม,ไตรมาสที่ 1,24307,2566,15250,,คน,สายสามัญ,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,รวม,ไตรมาสที่ 1,24308,2566,4525,,คน,สายอาชีวศึกษา,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,รวม,ไตรมาสที่ 1,24309,2566,0,ศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0,คน,สายวิชาการศึกษา,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,รวม,ไตรมาสที่ 1,24310,2566,25635,,คน,อุดมศึกษา,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,รวม,ไตรมาสที่ 1,24311,2566,15305,,คน,สายวิชาการ,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,รวม,ไตรมาสที่ 1,24312,2566,7658,,คน,สายวิชาชีพ,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,รวม,ไตรมาสที่ 1,24313,2566,2672,,คน,สายวิชาการศึกษา,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,รวม,ไตรมาสที่ 1,24314,2566,0,ศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0,คน,อื่น ๆ,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,รวม,ไตรมาสที่ 1,24315,2566,158,,คน,ไม่ทราบ,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,ชาย,ไตรมาสที่ 1,24316,2566,55888,,คน,รวมยอด,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,ชาย,ไตรมาสที่ 1,24317,2566,4543,,คน,ไม่มีการศึกษา,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,ชาย,ไตรมาสที่ 1,24318,2566,6347,,คน,ต่ำกว่าประถมศึกษา,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,ชาย,ไตรมาสที่ 1,24319,2566,12495,,คน,ประถมศึกษา,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,ชาย,ไตรมาสที่ 1,24320,2566,8587,,คน,มัธยมศึกษาตอนต้น,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,ชาย,ไตรมาสที่ 1,24321,2566,11561,,คน,มัธยมศึกษาตอนปลาย,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,ชาย,ไตรมาสที่ 1,24322,2566,8882,,คน,สายสามัญ,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,ชาย,ไตรมาสที่ 1,24323,2566,2678,,คน,สายอาชีวศึกษา,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,ชาย,ไตรมาสที่ 1,24324,2566,0,ศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0,คน,สายวิชาการศึกษา,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,ชาย,ไตรมาสที่ 1,24325,2566,12197,,คน,อุดมศึกษา,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,ชาย,ไตรมาสที่ 1,24326,2566,6648,,คน,สายวิชาการ,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,ชาย,ไตรมาสที่ 1,24327,2566,5082,,คน,สายวิชาชีพ,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,ชาย,ไตรมาสที่ 1,24328,2566,467,,คน,สายวิชาการศึกษา,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,ชาย,ไตรมาสที่ 1,24329,2566,0,ศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0,คน,อื่น ๆ,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,ชาย,ไตรมาสที่ 1,24330,2566,158,,คน,ไม่ทราบ,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,หญิง,ไตรมาสที่ 1,24331,2566,45801,,คน,รวมยอด,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,หญิง,ไตรมาสที่ 1,24332,2566,2614,,คน,ไม่มีการศึกษา,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,หญิง,ไตรมาสที่ 1,24333,2566,6434,,คน,ต่ำกว่าประถมศึกษา,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,หญิง,ไตรมาสที่ 1,24334,2566,8783,,คน,ประถมศึกษา,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,หญิง,ไตรมาสที่ 1,24335,2566,6317,,คน,มัธยมศึกษาตอนต้น,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,หญิง,ไตรมาสที่ 1,24336,2566,8214,,คน,มัธยมศึกษาตอนปลาย,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,หญิง,ไตรมาสที่ 1,24337,2566,6367,,คน,สายสามัญ,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,หญิง,ไตรมาสที่ 1,24338,2566,1847,,คน,สายอาชีวศึกษา,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,หญิง,ไตรมาสที่ 1,24339,2566,0,ศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0,คน,สายวิชาการศึกษา,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,หญิง,ไตรมาสที่ 1,24340,2566,13438,,คน,อุดมศึกษา,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,หญิง,ไตรมาสที่ 1,24341,2566,8657,,คน,สายวิชาการ,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,หญิง,ไตรมาสที่ 1,24342,2566,2576,,คน,สายวิชาชีพ,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,หญิง,ไตรมาสที่ 1,24343,2566,2205,,คน,สายวิชาการศึกษา,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,หญิง,ไตรมาสที่ 1,24344,2566,0,ศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0,คน,อื่น ๆ,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,หญิง,ไตรมาสที่ 1,24345,2566,0,ศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0,คน,ไม่ทราบ,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,รวม,ไตรมาสที่ 2,24346,2566,101029,,คน,รวมยอด,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,รวม,ไตรมาสที่ 2,24347,2566,5645,,คน,ไม่มีการศึกษา,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,รวม,ไตรมาสที่ 2,24348,2566,15207,,คน,ต่ำกว่าประถมศึกษา,สำนักงานสถิติแห่งชาติ
สมุทรสงคราม,รวม,ไตรมาสที่ 2,24349,2566,20834,,คน,ประถมศึกษา,สำนักงานสถิติแห่งชาติ
