FROAD,FID,DISPFACREG,FAMPNAME,FPROVNAME,ONAME,FMOO,_id,FNAME,OBJECT,STATUS,Last_update,LNG,FADDR,LAT,FSOI,FTUMNAME
NULL,20500032625639,จ3-50(4)-12/63ชม,สันทราย,เชียงใหม่,ห้างหุ้นส่วนจำกัด ธนะชัย แอสโซซิเอท,7,2692,ห้างหุ้นส่วนจำกัด ธนะชัย แอสโซซิเอท,ผลิตแอสฟัลท์ติกคอนกรีต,ดำเนินกิจการ,2023-04-18T21:00:05,98.9857703,โฉนดที่ดินเลขที่ 5397,18.9403359,NULL,หนองหาร
-,20570041225630,จ3-92-8/63ชร,เชียงแสน,เชียงราย,ห้างหุ้นส่วนจำกัด อำไพลี อิมพอร์ท แอนด์ เอ็กซ์พอร์ท ,9,2693,ห้างหุ้นส่วนจำกัด อำไพลี อิมพอร์ท แอนด์ เอ็กซ์พอร์ท,โรงงานห้องเย็น,ดำเนินกิจการ,2023-04-18T21:00:05,99.8127753793,302,19.8982578990827,-,เวียง
ซุปเปอร์ไฮเวย์เชียงใหม่-ลำปาง,60500137225641,อ2-77(1)-12/64ชม,เมืองเชียงใหม่,เชียงใหม่,บริษัท ชินนเรศพัฒนา จำกัด,NULL,2694,บริษัท ชินนเรศพัฒนา จำกัด,ประกอบดัดแปลงสภาพรถยนต์ หรือรถยนต์สามล้อ ทำชิ้นส่วนพิเศษสำหรับรถยนต์ หรือเรือ ประกอบดัดแปลงสภาพจักรยานยนต์ จักรยานยนต์สามล้อ ซ่อมรถยนต์,ดำเนินกิจการ,2023-04-18T21:00:05,99.025763647597,470/2,18.7854325305804,NULL,หนองป่าครั่ง
NULL,20510110425646,จ2-64(13)-89/64ลพ,เมืองลำพูน,ลำพูน,บริษัท ที แอนด์ ทีม ไฮ เทคโนโลยี แอนด์ อิควิปเมนท์ จำกัด,3,2695,บริษัท ที แอนด์ ทีม ไฮ เทคโนโลยี แอนด์ อิควิปเมนท์ จำกัด,กลึง เจาะ กว้าน กัด ไส เจียน เชื่อม ทำผลิตภัณฑ์โลหะ และทำอุปกรณ์หรือส่วนประกอบของเครื่องจักร,ดำเนินกิจการ,2023-04-18T21:00:05,98.9801145398205,147/1,18.4954228522086,NULL,หนองหนาม
NULL,60570000225655,อ2-91(1)-1/65ชร,ป่าแดด,เชียงราย,ห้างหุ้นส่วนจำกัด วิสาหกิจชุมชน สมายล์บี,4,2696,ห้างหุ้นส่วนจำกัด วิสาหกิจชุมชน สมายล์ บี,ผลิตภัณฑ์แปรรูปน้ำผึ้ง,ดำเนินกิจการ,2023-04-18T21:00:05,99.987892,148,19.520052,NULL,ป่าแดด
-,20500006925650,จ3-3(4)-2/65ชม,ฮอด,เชียงใหม่,นายฉลอง สมแก้ว,1,2697,นายฉลอง สมแก้ว,ดูดทราย,ดำเนินกิจการ,2023-04-18T21:00:05,98.59547,-,18.04187,-,นาคอเรือ
NULL,20500034825658,จ3-2(9)-3/65ชม,พร้าว,เชียงใหม่,บริษัท ชัยโย ซีดส์ (ประเทศไทย) จำกัด,4,2698,บริษัท ชัยโย ซีดส์ (ประเทศไทย) จำกัด,คัดขนาด อบ สี บรรจุถุง เก็บรักษาเมล็ดพันธุ์พืชผลทางการเกษตร,ดำเนินกิจการ,2023-04-18T21:00:05,99.174365,146,19.311674,NULL,เขื่อนผาก
ฝาง-ท่าดอน,20500057825650,จ3-9(1)-5/65ชม,แม่อาย,เชียงใหม่,นางสุดสวาด วงศ์ปัญญา,9,2699,โรงสีกิตเจริญ,สีข้าว,ดำเนินกิจการ,2023-04-18T21:00:05,99.235883,122/1,19.964372,NULL,แม่สาว
NULL,20520047325652,จ3-53(5)-15/65ลป,เมืองลำปาง,ลำปาง,บริษัท เพชรเทรดดิ้ง(2015) จำกัด,2,2700,บริษัท เพชรเทรดดิ้ง(2015) จำกัด,ทำผลิตภัณฑ์ขวดจากพลาสติก,ดำเนินกิจการ,2023-04-18T21:00:05,99.5102,591,18.197,NULL,ชมพู
-,20570067825651,จ3-3(2)-75/65ชร,พาน,เชียงราย,บริษัท เคนเบอร์ ซัพพลายส์ (ไทยแสนด์) จำักด,14,2701,บ่อทรายสันมะเค็ด,ขุด และ ร่อน ดินหรือทราย,ดำเนินกิจการ,2023-04-18T21:00:05,99.888555,โฉนดที่ดินเลขที่ 32820 และ 32821,19.616945,-,สันมะเค็ด
-,20510010625527,จ3-37-106/52ลพ,เมืองลำพูน,ลำพูน,นางศรีทอน สังข์พนัส,17,2702,NULL,ทำเฟอร์นิเจอร์ เครื่องเรือน เครื่องใช้จากไม้ เช่น ตู้ โต๊ะ เตียง และอุปกรณ์ต่าง ๆ,ดำเนินกิจการ,2023-04-18T21:00:05,99.13985,49/1,18.63257,-,มะเขือแจ้
เลี่ยงเมืองป่าซาง,20510003625518,จ3-53(1)-36/51ลพ,เมืองลำพูน,ลำพูน,บริษัท โยชิดะ เอ็นพลา ไทย จำกัด,6,2703,บริษัท โยชิดะ เอ็นพลา ไทย จำกัด,ทำเครื่องมือเครื่องใช้จากพลาสติก ทำพลาสติกเป็นรูปต่าง ๆ ทำผลิตภัณฑ์สำหรับใช้เป็นฉนวน ซ่อมแซมแม่พิมพ์พลาสติก,ดำเนินกิจการ,2023-04-18T21:00:05,98.94638,140,18.53147,-,หนองหนาม
-,20510000725535,จ3-53(4)-7/53ลพ,เมืองลำพูน,ลำพูน,บริษัท ธรรมสรณ์ จำกัด,15,2704,บริษัท ธรรมสรณ์ จำกัด,ผลิตถังบำบัดน้ำเสีย ถังเก็บน้ำพลาสติก และถังเก็บน้ำพลาสติกเสริมแรง,ดำเนินกิจการ,2023-04-18T21:00:05,99.05938,99,18.62624,-,มะเขือแจ้
-,20510020725580,จ3-58(1)-207/58ลพ,เมืองลำพูน,ลำพูน,บริษัท พี พี เอส คอนกรีต จำกัด,15,2705,บริษัท พี พี เอส คอนกรีต จำกัด,โรงงานผลิตคอนกรีตผสมเสร็จ,ดำเนินกิจการ,2023-04-18T21:00:05,99.060325393981,55,18.6283697610878,-,มะเขือแจ้
ซุปเปอร์ไฮเวย์,20510300125444,จ3-64(13)-1/44ลพ,เมืองลำพูน,ลำพูน,บริษัท ไฮโปร แมชชีนเนอรี่ จำกัด,10,2706,บริษัท ไฮโปร แมชชีนเนอรี่ จำกัด,ทำชิ้นส่วนอุปกรณ์ ผลิตภัณฑ์โลหะ โดยการกลึง เจาะ คว้าน กัด ไส เจียร และเชื่อมโลหะทั่วไป,ดำเนินกิจการ,2023-04-18T21:00:05,99.05086,340,18.63392,NULL,อุโมงค์
ลำพูน - ป่าสัก,20510000925507,จ3-68-9/50ลพ,เมืองลำพูน,ลำพูน,บริษัท ไทยซินเทอร์ดเมช จำกัด,5,2707,บริษัท ไทยซินเทอร์ดเมช จำกัด,ผลิตแผ่นกรองหัวเจาะน้ำมันที่ทำจากสเตนเลส,ดำเนินกิจการ,2023-04-18T21:00:05,99.01414,99/8,18.54616,-,ป่าสัก
-,20510003025586,จ3-70-30/58ลพ,เมืองลำพูน,ลำพูน,บริษัท พลีโมเวนท์ แมนูแฟคเจอริ่ง จำกัด,15,2708,บริษัท พลีโมเวนท์ แมนูแฟคเจอริ่ง จำกัด,ผลิตผลิตภัณฑ์โลหะ รวมทั้งชิ้นส่วนโลหะ ผลิตอุปกรณ์ระบายอากาศหรือถ่ายเทอากาศ,ดำเนินกิจการ,2023-04-18T21:00:05,99.0612283694199,58,18.6302694869779,-,มะเขือแจ้
สายลำพูน-ป่าซ่าง,20510400125468,จ3-77(2)-1/46ลพ,เมืองลำพูน,ลำพูน,บริษัท นิ-ไทย เอ็นจิเนียริ่ง จำกัด,4,2709,บริษัท นิ-ไทย เอ็นจิเนียริ่ง จำกัด,ผลิตชิ้นส่วนยานยนต์ อิเลคทรอนิกส์ และอะไหล่ของเครื่องจักร,ดำเนินกิจการ,2023-04-18T21:00:05,99.03516,178/1,18.54858,-,ป่าสัก
ลำพูน-ลี้,20510300125428,จ3-92-1/42ลพ,ป่าซาง,ลำพูน,บริษัท ฟูหวัง จำกัด,6,2710,บริษัท ฟูหวัง จำกัด,ห้องเย็น,ดำเนินกิจการ,2023-04-18T21:00:05,98.91122,293,18.45707,NULL,มะกอก
NULL,20500000625652,จ3-13(6)-1/65ชม,ดอยสะเก็ด,เชียงใหม่,บริษัท ปลูกผักเพราะรักแม่ จำกัด,13,2711,บริษัท ปลูกผักเพราะรักแม่ จำกัด,ผลิตอาหารและเครื่องดื่ม,ดำเนินกิจการ,2023-04-18T21:00:05,99.159899,"โฉนดที่ดินเลขที่ 9810,53885,53886,53887",18.876449,NULL,เชิงดอย
-,20520035825655,จ3-50(4)-14/65ลป,เกาะคา,ลำปาง,บริษัท ทรายเพชร คอร์ป จำกัด,5,2712,บริษัท ทรายเพชร คอร์ป จำกัด,ผลิตแอสฟัลท์ติกคอนกรีต,ดำเนินกิจการ,2023-04-18T21:00:05,99.3792,"โฉนดที่ดินเลขที่ 35357,35358,35359 เลขที่ดิน 95,96,97",18.1421,-,นาแส่ง
เชียงใหม่-ฮอด,60500077525653,อ2-10(3)-2/65ชม,เมืองเชียงใหม่,เชียงใหม่,ห้างหุ้นส่วนจำกัด เชียงใหม่ ลำปางเลิศรส,7,2713,ห้างหุ้นส่วนจำกัด เชียงใหม่ ลำปางเลิศรส,ผลิตภัณฑ์อาหารจากแป้งเป็นเส้น,ดำเนินกิจการ,2023-04-18T21:00:05,98.969337,248,18.763066,9,สุเทพ
NULL,20500116325650,จ3-3(4)-29/65ชม,ฮอด,เชียงใหม่,นายธนา ชัยมงคล,5,2714,-,ดูดทรายเพื่อการจำหน่าย,ดำเนินกิจการ,2023-04-18T21:00:05,98.618406,-,18.098327,NULL,ฮอด
NULL,20500128925653,จ3-3(2)-136/65ชม,สันทราย,เชียงใหม่,นายเข็มชาติ กนกแสนไพศาล,15,2715,บ่อดินเจ้าพระยา,ขุด ตัก ลอก ดินในที่ดินกรรมสิทธิ์ สำหรับใช้ในการก่อสร้างและจำหน่าย,ดำเนินกิจการ,2023-04-18T21:00:05,99.068193,"โฉนดที่ดินเลขที่ 62320,103971,103970",18.916298,NULL,ป่าไผ่
กำแพงเมือง,20520100225443,จ3-55-2/44ลป,เมืองลำปาง,ลำปาง,นางจิราพร ประพิตรไพศาล,NULL,2716,รุ่งเจริญเซรามิค ลำปาง,ผลิตเครื่องปั้นดินเผา,ดำเนินกิจการ,2023-04-18T21:00:05,99.50604,125/1,18.30254,NULL,เวียงเหนือ
NULL,20520000425424,จ3-55-4/42ลป,ห้างฉัตร,ลำปาง,นายเอกพล ใจเย็น,6,2717,ก้ำเซรามิค,ผลิตเครื่องเคลือบดินเผา,ดำเนินกิจการ,2023-04-18T21:00:05,99.38483,184,18.27149,NULL,ปงยางคก
NULL,20520100525487,จ3-55-5/48ลป,ห้างฉัตร,ลำปาง,บริษัท วาลด์ พอทเทอรี่ จำกัด,4,2718,บริษัท โอเรียนตัล โอเปร่า จำกัด,ผลิตเครื่องเคลือบดินเผา,ดำเนินกิจการ,2023-04-18T21:00:05,99.33623,291,18.31995,NULL,เวียงตาล
ลำปาง-เชียงใหม่,20520001225377,จ3-55-12/37ลป,ห้างฉัตร,ลำปาง,บริษัท ควอลิตี้เซรามิก จำกัด,4,2719,บริษัท ควอลิตี้เซรามิก จำกัด,ทำเครื่องเคลือบดินเผา,ดำเนินกิจการ,2023-04-18T21:00:05,99.412321,59,18.296517,NULL,ปงยางคก
นาก่วมเหนือ,20520001725368,จ3-55-17/36ลป,เมืองลำปาง,ลำปาง,นายบุญโชค ก่อพานิชกุล,NULL,2720,แสงฟ้าซีรามิคส์,ผลิตเครื่องเคลือบดินเผา,ดำเนินกิจการ,2023-04-18T21:00:05,99.46612,12,18.28046,NULL,ชมพู
NULL,20520008325543,จ3-58(1)-83/54ลป,วังเหนือ,ลำปาง,ห้างหุ้นส่วนจำกัด เกษมชัยพานิช,4,2721,ห้างหุ้นส่วนจำกัด เกษมชัยพานิช,ผลิตคอนกรีตผสมเสร็จ และผลิตภัณฑ์คอนกรีต,ดำเนินกิจการ,2023-04-18T21:00:05,99.621966,691/1,19.159321,NULL,วังเหนือ
NULL,20520012725605,จ3-58(1)-127/60ลป,สบปราบ,ลำปาง,ห้างหุ้นส่วนจำกัด สัจจะ กม.9 วัสดุก่อสร้าง,6,2722,ห้างหุ้นส่วนจำกัด สัจจะ กม.9 วัสดุก่อสร้าง,ทำผลิตภัณฑ์คอนกรีต และคอนกรีตผสมเสร็จ,ดำเนินกิจการ,2023-04-18T21:00:05,99.314532,102,17.860553,NULL,สบปราบ
NULL,20520021625606,จ3-58(1)-216/60ลป,เกาะคา,ลำปาง,ห้างหุ้นส่วนจำกัด สร้างวังการก่อสร้าง,8,2723,ห้างหุ้นส่วนจำกัด สร้างวังการก่อสร้าง,ผลิตคอนกรีตผสมเสร็จ,ดำเนินกิจการ,2023-04-18T21:00:05,99.321862,โฉนดที่ดินเลขที่ 27970,18.270696,NULL,ใหม่พัฒนา
NULL,20520027925570,จ3-58(1)-279/57ลป,เมืองลำปาง,ลำปาง,ห้างหุ้นส่วนจำกัด พี ดี คอนกรีต,15,2724,ห้างหุ้นส่วนจำกัด พี ดี คอนกรีต,ทำผลิตภัณฑ์คอนกรีต,ดำเนินกิจการ,2023-04-18T21:00:05,99.488556,โฉนดที่ดินเลขที่ 20875 และ 20876,18.323434,NULL,บ่อแฮ้ว
NULL,20520028125592,จ3-58(1)-281/59ลป,เมืองลำปาง,ลำปาง,นายพงศ์ณชัย อินต๊ะวงค์,4,2725,ห้างหุ้นส่วนจำกัด พศินคอนกรีต,ผลิตคอนกรีตผสมเสร็จและทำผลิตภัณฑ์คอนกรีต เช่น แผ่นพื้น เสาเข็ม เสาไฟฟ้า ท่อคอนกรีต คอนกรีตบล็อก ฯลฯ,ดำเนินกิจการ,2023-04-18T21:00:05,99.465387,335,18.342835,NULL,บ้านเป้า
พหลโยธิน,20520021525509,จ3-95(1)-215/50ลป,เถิน,ลำปาง,นางสิรยา กุลเรืองโรจน์,9,2726,อู่รัศมีบริการ,ซ่อมรถยนต์และรถพ่วง,ดำเนินกิจการ,2023-04-18T21:00:05,99.19814,-,17.54945,NULL,เถินบุรี
ลำปาง-เด่นชัย,20520037125476,จ3-95(1)-371/47ลป,เมืองลำปาง,ลำปาง,บริษัท เมโทรแมชินเนอรี่ จำกัด,2,2727,บริษัท เมโทรแมชินเนอรี่ จำกัด,ซ่อมแซมรถยนต์,ดำเนินกิจการ,2023-04-18T21:00:05,99.53469,555,18.26166,-,พระบาท
ลำปาง-เด่นชัย,30520000225608,ธ3-3(1)-2/60ลป,แม่ทะ,ลำปาง,ห้างหุ้นส่วนจำกัด ลำปางบุญชัย,1,2728,ห้างหุ้นส่วนจำกัด ลำปางบุญชัย,โม่ บด และย่อยหิน,ดำเนินกิจการ,2023-04-18T21:00:05,99.604781,ป่าสงวนแห่งชาติป่าแม่จาง,18.186651,NULL,แม่ทะ
ซุปเปอร์ไฮเวย์ลำปาง-เชียงใหม่,520300125355,ศ3-34(2)-1/35ลป,ห้างฉัตร,ลำปาง,นางสาววัชรี ศิรินุวัฒน์,2,2729,ศิรินุวัฒน์,ทำวงกบ ประตู-หน้าต่าง และเครื่องเรือนจากไม้,ดำเนินกิจการ,2023-04-18T21:00:05,99.40151,196,18.30313,NULL,ปงยางคก
ยันตรกิจโกศล,10540000125206,3-14-1/20พร,เมืองแพร่,แพร่,บริษัท น้ำแข็งทองธานี จำกัด,1,2730,บริษัท น้ำแข็งทองธานี จำกัด,ทำน้ำแข็งได้วันละ 437 ซอง และทำน้ำแข็งก้อนเล็ก 158.51 ตัน,ดำเนินกิจการ,2023-04-18T21:00:05,100.163544416428,112,18.1574994644194,NULL,ทุ่งกวาว
NULL,20540000125428,จ3-2(1)-1/42พร,ร้องกวาง,แพร่,สหกรณ์การเกษตรร้องกวาง จำกัด,10,2731,สหกรณ์การเกษตรร้องกวาง จำกัด,อบ ร่อน คัด และแยกคุณภาพผลิตผลทางการเกษตร,ดำเนินกิจการ,2023-04-18T21:00:05,100.308448076248,64,18.2623497406035,NULL,น้ำเลา
NULL,20540001425520,จ3-2(1)-14/52พร,ร้องกวาง,แพร่,สหกรณ์การเกษตรร้องกวาง จำกัด,6,2732,ตลาดกลางสหกรณ์การเกษตรร้องกวาง จำกัด,อบพืชหรือเมล็ดพืช,ดำเนินกิจการ,2023-04-18T21:00:05,100.32757,181,18.35472,NULL,ร้องกวาง
ยันตรกิจโกศล,20540000125451,จ3-2(5)-1/45พร,เมืองแพร่,แพร่,นายเอกภาพ อู่โชตนานนท์,1,2733,เกษตรสิน,เก็บรักษา ลำเลียงเมล็ดพืช หรือผลิตผลจากพืชในโกดัง และร่อนคัดแยกขนาดของผลิตผลเกษตรกรรม,ดำเนินกิจการ,2023-04-18T21:00:05,100.191890001297,145,18.1993329964084,NULL,แม่หล่าย
NULL,20540001425538,จ3-36(1)-14/53พร,เมืองแพร่,แพร่,บริษัท ลิงโก้ จั๊มพ์ จำกัด,1,2734,บริษัท ลิงโก้ จัมพ์ จำกัด,ทำเครื่องเรือน สิ่งตกแต่งภายในอาคารบ้านเรือน จากไม้,ดำเนินกิจการ,2023-04-18T21:00:05,100.54212,NULL,18.32542,NULL,แม่ยม
NULL,20540001825356,จ3-37-18/35พร,สูงเม่น,แพร่,นางทองวาส บุญมาก,7,2735,บุญมาก,ทำเครื่องเรือนจากไม้ฉำฉา,ดำเนินกิจการ,2023-04-18T21:00:05,100.14158,91/4,18.06561,NULL,บ้านเหล่า
-,20570007625658,จ3-58(1)-6/65ชร,เชียงของ,เชียงราย,บริษัท หาญเจริญคอนกรีต จำกัด,9,2736,บริษัท หาญเจริญคอนกรีต จำกัด สาขาเชียงของ,ผลิตคอนกรีตผสมเสร็จ,ดำเนินกิจการ,2023-04-18T21:00:05,100.406473,112,20.175593,-,สถาน
NULL,60510022625656,อ2-2(9)-1/65ลพ,เมืองลำพูน,ลำพูน,ห้างหุ้นส่วนจำกัด 115สนธยาลานเกษตร,10,2737,ห้างหุ้นส่วนจำกัด 115สนธยาลานเกษตร,การร่อน ล้าง คัด หรือแยกขนาดหรือคุณภาพของผลิตผลเกษตรกรรม,ดำเนินกิจการ,2023-04-18T21:00:05,99.01957,115,18.524989,NULL,ป่าสัก
NULL,20500496525648,จ3-3(4)-69/64ชม,ฮอด,เชียงใหม่,นายพงศธร จอมดวง,1,2738,ท่าทรายฮอดทรายงาม,ดูดทรายเพื่อการจำหน่าย,ดำเนินกิจการ,2023-04-18T21:00:05,98.603795,NULL,18.122368,NULL,ฮอด
-,20570480225646,จ3-58(1)-283/64ชร,เมืองเชียงราย,เชียงราย,บริษัท เอ็มเค คอนกรีต 2022 จำกัด,15,2739,ห้างหุ้นส่วนจำกัด เอ็ม.เค. คอนกรีต 2019,ผลิตคอนกรีตผสมเสร็จ,ดำเนินกิจการ,2023-04-18T21:00:05,99.940415,94,20.031443,-,แม่ข้าวต้ม
บ้านแควมะกอก,20500487725645,จ3-3(4)-65/64ชม,ฮอด,เชียงใหม่,นางไดโมนา ตาวิราศ,1,2740,นางไดโมนา ตาวิราศ,ดูดทราย,ดำเนินกิจการ,2023-04-18T21:00:05,98.61491,NULL,18.10957,NULL,ฮอด
-,20570107725655,จ3-2(1)-12/65ชร,เวียงเชียงรุ้ง,เชียงราย,สหกรณ์การเกษตรเวียงชัย จำกัด,15,2741,สหกรณ์การเกษตรเวียงชัย จำกัด สาขาเวียงเชียงรุ้ง,อบพืช หรือ เมล็ดพืช,ดำเนินกิจการ,2023-04-18T21:00:05,100.063932,355/1,20.018719,-,ทุ่งก่อ
-,60560064825656,อ2-58(1)-10/65พย,จุน,พะเยา,ห้างหุ้นส่วนจำกัด เคพีเอ็ม คอนกรีต,17,2742,โรงงานเคพีเอ็ม คอนกรีต,ผลิตท่อคอนกรีตอัดแรง ,ดำเนินกิจการ,2023-04-18T21:00:05,100.159394,199,19.319249,-,จุน
NULL,20520105525656,จ3-9(1)-9/65ลป,ห้างฉัตร,ลำปาง,ใจมา ใจงำเมือง,11,2743,โรงสีข้าวใจงำเมือง,"สีข้าว กำลังสีสูงสุดของร้านสีข้าว 72 ตันข้าวเปลือก ต่อวัน (24 ชั่วโมง), การอบเมล็ดพืชและการเก็บรักษาเมล็ดพืชหรือผลิตผลจากพืชในโกดัง",ดำเนินกิจการ,2023-04-18T21:00:05,99.3307,169,18.3101,NULL,เวียงตาล
สายใน,20570004525471,จ3-34(1)-45/47ชร,เวียงชัย,เชียงราย,นายวรวุฒิ ไชยวรรณ์,5,2744,เชียงรายอาร์ตวู้ด,โรงงานแปรรูปไม่โดยใช้เครื่องจักรเพื่อประดิษฐกรรม ทำเครื่องเรือน เครื่องใช้ในบ้าน เฟอร์นิเจอร์ ปาร์เก้ โมเสด ราวบันได ซี่ลูกกรง เซาะร่อง รางลิ้น,ดำเนินกิจการ,2023-04-18T21:00:05,99.9323,NULL,19.91541,NULL,เวียงเหนือ
NULL,20500009525564,จ3-34(2)-95/56ชม,หางดง,เชียงใหม่,บริษัท สินเพิ่มพูนค้าไม้ จำกัด,6,2745,บริษัท สินเพิ่มพูนค้าไม้ จำกัด,ทำเฟอร์นิเจอร์ และวงกบ บานประตู หน้าต่าง,ดำเนินกิจการ,2023-04-18T21:00:05,98.95694,190,18.677893,NULL,ขุนคง
NULL,20530000425530,จ3-90-4/53อต,เมืองอุตรดิตถ์,อุตรดิตถ์,การประปาส่วนภูมิภาค,2,2746,การประปาส่วนภูมิภาค สาขาอุตรดิตถ์ หน่วยบริการปากฝาง,ผลิตน้ำประปา เพื่อบริโภคและอุปโภค,ดำเนินกิจการ,2023-04-18T21:00:05,100.221633418561,-,17.6558231638962,NULL,ผาจุก
 ,10520100125363,3-3(1)-1/36ลป,แม่ทะ,ลำปาง,บริษัท ศิลาสินลำปาง (2522) จำกัด,NULL,2747,บริษัท ศิลาสินลำปาง (2522) จำกัด,โม่หิน,ดำเนินกิจการ,2023-04-18T21:00:05,99.59813,NULL,18.21504, ,แม่ทะ
เกาะคา-ห้างฉัตร,10520000225248,3-37-2/24ลป,ห้างฉัตร,ลำปาง,นางยุพาพัชร พรเทวกุล,6,2748,โรงงานวันเจริญเฟอร์นิเจอร์,ทำเครื่องเรือนจากไม้และโลหะ,ดำเนินกิจการ,2023-04-18T21:00:05,99.38809,325,18.27052,NULL,ปงยางคก
NULL,20570128725650,จ3-58(1)-130/65ชร,พาน,เชียงราย,ห้างหุ้นส่วนจำกัด เอ.เอส. คอนกรีต,3,2749,ห้างหุ้นส่วนจำกัด เอ.เอส. คอนกรีต,ผลิตคอนกรีตผสมเสร็จ,ดำเนินกิจการ,2023-04-18T21:00:05,99.842486,โฉนดที่ดินเลขที่ 84021,19.609241,NULL,สันมะเค็ด
-,20520142125650,จ3-2(1)-14/65ลป,ห้างฉัตร,ลำปาง,ห้างหุ้นส่วนจำกัด โรงสีข้าวรุ่งพงษ์พัฒน์,1,2750,โรงอบข้าวรุ่งพงษ์พัฒน์,อบพืชหรือเมล็ดพืช เก็บรักษาหรือลำเลียงพืช เมล็ดพืช หรือผลิตผลจากพืชในไซโลโกดังหรือคลังสินค้า,ดำเนินกิจการ,2023-04-18T21:00:05,99.3849,232/1,18.3353,-,หนองหล่ม
บ้านแควมะกอก,20500488925640,จ3-3(4)-66/64ชม,ฮอด,เชียงใหม่,ห้างหุ้นส่วนจำกัด ทราย ชมปิง,1,2751,ห้างหุ้นส่วนจำกัด ทราย ชมปิง,ดูดทราย,ดำเนินกิจการ,2023-04-18T21:00:05,98.61491,NULL,18.10957,NULL,ฮอด
ลำปาง-เชียงใหม่,10520000325303,3-37-3/30ลป,ห้างฉัตร,ลำปาง,บริษัท ถาวรลำปาง จำกัด,7,2752,บริษัท ถาวรลำปาง จำกัด,ทำเครื่องเรือนเครื่องใช้จากไม้ ไม้ประสาน และทำลังไม้,ดำเนินกิจการ,2023-04-18T21:00:05,99.37475,350,18.31705,NULL,ห้างฉัตร
-,10520100125413,3-45(3)-1/41ลป,เมืองลำปาง,ลำปาง,บริษัท เอกเซลแลคส์ จำกัด,10,2753,บริษัท เอกเซลแลคส์ จำกัด,ผลิตแซลแล็คขาว,ดำเนินกิจการ,2023-04-18T21:00:05,99.4434,284/1,18.24771,NULL,ชมพู
ลำปาง-แม่ทะ,10520000225370,3-55-2/37ลป,เมืองลำปาง,ลำปาง,ห้างหุ้นส่วนจำกัด อภิโชค,9,2754,ห้างหุ้นส่วนจำกัด อภิโชค,ผลิตเครื่องเคลือบดินเผาและล้างดินขาว,ดำเนินกิจการ,2023-04-18T21:00:05,99.48176,339,18.25048,NULL,ชมพู
พหลโยธิน,10520003025348,3-55-30/34ลป,เมืองลำปาง,ลำปาง,ห้างหุ้นส่วนจำกัด ลำปางภูมิวัฒนา,2,2755,ห้างหุ้นส่วนจำกัด ลำปางภูมิวัฒนา,ทำเครื่องเคลือบดินเผา,ดำเนินกิจการ,2023-04-18T21:00:05,99.43557,561,18.2358,NULL,ชมพู
NULL,40520006725575,3-88(1)-67/57ลป,เมืองลำปาง,ลำปาง,บริษัท อีเอ โซล่า ลำปาง จำกัด,1,2756,อีเอ โซล่า ลำปาง โครงการ 7,ผลิตพลังงานไฟฟ้าจากเซลล์แสงอาทิตย์,ดำเนินกิจการ,2023-04-18T21:00:05,99.417231,โฉนดเลขที่ 38565,18.394369,NULL,บ้านเอื้อม
NULL,40520006825573,3-88(1)-68/57ลป,เมืองลำปาง,ลำปาง,บริษัท อีเอ โซล่า ลำปาง จำกัด,1,2757,อีเอ โซล่า ลำปาง โครงการ 4,"ผลิตพลังงานไฟฟ้า จากเซลล์แสงอาทิตย์ 6,419790 MWp(DC)// 4.50 MWp(AC)",ดำเนินกิจการ,2023-04-18T21:00:05,99.41045,"โฉนดเลขที่ 100032, 186538 และ 186539",18.391396,NULL,บ้านเอื้อม
NULL,20520100125411,จ3-2(9)-1/41ลป,เถิน,ลำปาง,บริษัท ที.พี.เอส. ไทยซีดแล็ค จำกัด,6,2758,บริษัท ที.พี.เอส. ไทยซีดแล็ค จำกัด,ทำครั่งเม็ด,ดำเนินกิจการ,2023-04-18T21:00:05,99.22776,99,17.7202,NULL,แม่ถอด
NULL,20520001525610,จ3-3(2)-15/61ลป,ห้างฉัตร,ลำปาง,บริษัท ท่าทรายฟ้ามงคล จำกัด,5,2759,บริษัท ท่าทรายฟ้ามงคล จำกัด,ขุดทรายในที่ดินกรรมสิทธิ์,ดำเนินกิจการ,2023-04-18T21:00:05,99.326132,"โฉนดที่ดินเลขที่ 20522, 23020, 23021, 23023, 39453",18.363153,NULL,เวียงตาล
NULL,20520100225617,จ3-9(6)-2/61ลป,เถิน,ลำปาง,ห้างหุ้นส่วนจำกัด มุ่งเจริญ ฟาร์มโปรดักส์,11,2760,ห้างหุ้นส่วนจำกัด มุ่งเจริญ ฟาร์ม โปรดักส์,ทำหัวพืชให้เป็น เส้น แว่น หรือแท่ง และเก็บรักษาหรือลำเลียงพืช เมล็ดพืช หรือผลิตผลจากพืชในโกดัง,ดำเนินกิจการ,2023-04-18T21:00:05,99.179351,152,17.656343,NULL,นาโป่ง
NULL,20520006725561,จ3-9(6)-67/56ลป,เถิน,ลำปาง,ห้างหุ้นส่วนจำกัด ด่านจรูญ,9,2761,ห้างหุ้นส่วนจำกัด ด่านจรูญ,ทำมันเส้น และเก็บรักษา หรือลำเลียงพืช หรือผลิตผลจากพืชในไซโล โกดัง หรือคลังสินค้า,ดำเนินกิจการ,2023-04-18T21:00:05,99.198362,95,17.545415,NULL,เถินบุรี
