﻿year,work_status,quarter,_id,region,value,unit,source
2560,ลูกจ้างเอกชน,ไตรมาสที่ 3,1262,ภาคใต้,1863.0,พันคน,สำนักงานสถิติแห่งชาติ
2560,ทำงานส่วนตัว,ไตรมาสที่ 3,1263,ภาคใต้,1702.6,พันคน,สำนักงานสถิติแห่งชาติ
2560,ช่วยธุรกิจครอบครัว,ไตรมาสที่ 3,1264,ภาคใต้,814.7,พันคน,สำนักงานสถิติแห่งชาติ
2560,การรวมกลุ่ม,ไตรมาสที่ 3,1265,ภาคใต้,4.7,พันคน,สำนักงานสถิติแห่งชาติ
2560,นายจ้าง,ไตรมาสที่ 4,1266,กรุงเทพมหานคร,224.8,พันคน,สำนักงานสถิติแห่งชาติ
2560,ลูกจ้างรัฐบาล,ไตรมาสที่ 4,1267,กรุงเทพมหานคร,444.7,พันคน,สำนักงานสถิติแห่งชาติ
2560,ลูกจ้างเอกชน,ไตรมาสที่ 4,1268,กรุงเทพมหานคร,3123.2,พันคน,สำนักงานสถิติแห่งชาติ
2560,ทำงานส่วนตัว,ไตรมาสที่ 4,1269,กรุงเทพมหานคร,1074.3,พันคน,สำนักงานสถิติแห่งชาติ
2560,ช่วยธุรกิจครอบครัว,ไตรมาสที่ 4,1270,กรุงเทพมหานคร,365.9,พันคน,สำนักงานสถิติแห่งชาติ
2560,การรวมกลุ่ม,ไตรมาสที่ 4,1271,กรุงเทพมหานคร,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2560,นายจ้าง,ไตรมาสที่ 4,1272,ภาคกลาง,998.9,พันคน,สำนักงานสถิติแห่งชาติ
2560,ลูกจ้างรัฐบาล,ไตรมาสที่ 4,1273,ภาคกลาง,5942.7,พันคน,สำนักงานสถิติแห่งชาติ
2560,ลูกจ้างเอกชน,ไตรมาสที่ 4,1274,ภาคกลาง,2833.6,พันคน,สำนักงานสถิติแห่งชาติ
2560,ทำงานส่วนตัว,ไตรมาสที่ 4,1275,ภาคกลาง,1298.7,พันคน,สำนักงานสถิติแห่งชาติ
2560,ช่วยธุรกิจครอบครัว,ไตรมาสที่ 4,1276,ภาคกลาง,3.4,พันคน,สำนักงานสถิติแห่งชาติ
2560,การรวมกลุ่ม,ไตรมาสที่ 4,1277,ภาคกลาง,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2560,นายจ้าง,ไตรมาสที่ 4,1278,ภาคเหนือ,670.7,พันคน,สำนักงานสถิติแห่งชาติ
2560,ลูกจ้างรัฐบาล,ไตรมาสที่ 4,1279,ภาคเหนือ,1715.4,พันคน,สำนักงานสถิติแห่งชาติ
2560,ลูกจ้างเอกชน,ไตรมาสที่ 4,1280,ภาคเหนือ,2305.8,พันคน,สำนักงานสถิติแห่งชาติ
2560,ทำงานส่วนตัว,ไตรมาสที่ 4,1281,ภาคเหนือ,1363.0,พันคน,สำนักงานสถิติแห่งชาติ
2560,ช่วยธุรกิจครอบครัว,ไตรมาสที่ 4,1282,ภาคเหนือ,2.1,พันคน,สำนักงานสถิติแห่งชาติ
2560,การรวมกลุ่ม,ไตรมาสที่ 4,1283,ภาคเหนือ,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2560,นายจ้าง,ไตรมาสที่ 4,1284,ภาคตะวันออกเฉียงเหนือ,121.9,พันคน,สำนักงานสถิติแห่งชาติ
2560,ลูกจ้างรัฐบาล,ไตรมาสที่ 4,1285,ภาคตะวันออกเฉียงเหนือ,931.2,พันคน,สำนักงานสถิติแห่งชาติ
2560,ลูกจ้างเอกชน,ไตรมาสที่ 4,1286,ภาคตะวันออกเฉียงเหนือ,1872.0,พันคน,สำนักงานสถิติแห่งชาติ
2560,ทำงานส่วนตัว,ไตรมาสที่ 4,1287,ภาคตะวันออกเฉียงเหนือ,3984.1,พันคน,สำนักงานสถิติแห่งชาติ
2560,การรวมกลุ่ม,ไตรมาสที่ 4,1288,ภาคตะวันออกเฉียงเหนือ,19.0,พันคน,สำนักงานสถิติแห่งชาติ
2560,นายจ้าง,ไตรมาสที่ 4,1289,ภาคใต้,170.4,พันคน,สำนักงานสถิติแห่งชาติ
2560,ลูกจ้างรัฐบาล,ไตรมาสที่ 4,1290,ภาคใต้,477.4,พันคน,สำนักงานสถิติแห่งชาติ
2560,ลูกจ้างเอกชน,ไตรมาสที่ 4,1291,ภาคใต้,1902.5,พันคน,สำนักงานสถิติแห่งชาติ
2560,ทำงานส่วนตัว,ไตรมาสที่ 4,1292,ภาคใต้,1672.3,พันคน,สำนักงานสถิติแห่งชาติ
2560,ช่วยธุรกิจครอบครัว,ไตรมาสที่ 4,1293,ภาคใต้,751.8,พันคน,สำนักงานสถิติแห่งชาติ
2560,การรวมกลุ่ม,ไตรมาสที่ 4,1294,ภาคใต้,3.9,พันคน,สำนักงานสถิติแห่งชาติ
2561,นายจ้าง,ไตรมาสที่ 1,1295,กรุงเทพมหานคร,239.38,พันคน,สำนักงานสถิติแห่งชาติ
2561,ลูกจ้างรัฐบาล,ไตรมาสที่ 1,1296,กรุงเทพมหานคร,472.78,พันคน,สำนักงานสถิติแห่งชาติ
2561,ลูกจ้างเอกชน,ไตรมาสที่ 1,1297,กรุงเทพมหานคร,3086.63,พันคน,สำนักงานสถิติแห่งชาติ
2561,ทำงานส่วนตัว,ไตรมาสที่ 1,1298,กรุงเทพมหานคร,1127.3,พันคน,สำนักงานสถิติแห่งชาติ
2561,ช่วยธุรกิจครอบครัว,ไตรมาสที่ 1,1299,กรุงเทพมหานคร,310.32,พันคน,สำนักงานสถิติแห่งชาติ
2561,การรวมกลุ่ม,ไตรมาสที่ 1,1300,กรุงเทพมหานคร,1.04,พันคน,สำนักงานสถิติแห่งชาติ
2561,นายจ้าง,ไตรมาสที่ 1,1301,ภาคกลาง,343.69,พันคน,สำนักงานสถิติแห่งชาติ
2561,ลูกจ้างรัฐบาล,ไตรมาสที่ 1,1302,ภาคกลาง,985.94,พันคน,สำนักงานสถิติแห่งชาติ
2561,ลูกจ้างเอกชน,ไตรมาสที่ 1,1303,ภาคกลาง,5932.13,พันคน,สำนักงานสถิติแห่งชาติ
2561,ทำงานส่วนตัว,ไตรมาสที่ 1,1304,ภาคกลาง,3045.77,พันคน,สำนักงานสถิติแห่งชาติ
2561,ช่วยธุรกิจครอบครัว,ไตรมาสที่ 1,1305,ภาคกลาง,1351.02,พันคน,สำนักงานสถิติแห่งชาติ
2561,การรวมกลุ่ม,ไตรมาสที่ 1,1306,ภาคกลาง,5.38,พันคน,สำนักงานสถิติแห่งชาติ
2561,นายจ้าง,ไตรมาสที่ 1,1307,ภาคเหนือ,120.06,พันคน,สำนักงานสถิติแห่งชาติ
2561,ลูกจ้างรัฐบาล,ไตรมาสที่ 1,1308,ภาคเหนือ,647.77,พันคน,สำนักงานสถิติแห่งชาติ
2561,ลูกจ้างเอกชน,ไตรมาสที่ 1,1309,ภาคเหนือ,1770.13,พันคน,สำนักงานสถิติแห่งชาติ
2561,ทำงานส่วนตัว,ไตรมาสที่ 1,1310,ภาคเหนือ,2347.57,พันคน,สำนักงานสถิติแห่งชาติ
2561,ช่วยธุรกิจครอบครัว,ไตรมาสที่ 1,1311,ภาคเหนือ,1370.39,พันคน,สำนักงานสถิติแห่งชาติ
2561,การรวมกลุ่ม,ไตรมาสที่ 1,1312,ภาคเหนือ,3.25,พันคน,สำนักงานสถิติแห่งชาติ
2561,นายจ้าง,ไตรมาสที่ 1,1313,ภาคตะวันออกเฉียงเหนือ,120.73,พันคน,สำนักงานสถิติแห่งชาติ
2561,ลูกจ้างรัฐบาล,ไตรมาสที่ 1,1314,ภาคตะวันออกเฉียงเหนือ,936.1,พันคน,สำนักงานสถิติแห่งชาติ
2561,ลูกจ้างเอกชน,ไตรมาสที่ 1,1315,ภาคตะวันออกเฉียงเหนือ,2089.64,พันคน,สำนักงานสถิติแห่งชาติ
2561,ทำงานส่วนตัว,ไตรมาสที่ 1,1316,ภาคตะวันออกเฉียงเหนือ,3877.69,พันคน,สำนักงานสถิติแห่งชาติ
2561,ช่วยธุรกิจครอบครัว,ไตรมาสที่ 1,1317,ภาคตะวันออกเฉียงเหนือ,2043.36,พันคน,สำนักงานสถิติแห่งชาติ
2561,การรวมกลุ่ม,ไตรมาสที่ 1,1318,ภาคตะวันออกเฉียงเหนือ,44.48,พันคน,สำนักงานสถิติแห่งชาติ
2561,นายจ้าง,ไตรมาสที่ 1,1319,ภาคใต้,193.37,พันคน,สำนักงานสถิติแห่งชาติ
2561,ลูกจ้างรัฐบาล,ไตรมาสที่ 1,1320,ภาคใต้,487.19,พันคน,สำนักงานสถิติแห่งชาติ
2561,ลูกจ้างเอกชน,ไตรมาสที่ 1,1321,ภาคใต้,1808.98,พันคน,สำนักงานสถิติแห่งชาติ
2561,ทำงานส่วนตัว,ไตรมาสที่ 1,1322,ภาคใต้,1765.07,พันคน,สำนักงานสถิติแห่งชาติ
2561,ช่วยธุรกิจครอบครัว,ไตรมาสที่ 1,1323,ภาคใต้,827.66,พันคน,สำนักงานสถิติแห่งชาติ
2561,การรวมกลุ่ม,ไตรมาสที่ 1,1324,ภาคใต้,6.65,พันคน,สำนักงานสถิติแห่งชาติ
2561,นายจ้าง,ไตรมาสที่ 2,1325,กรุงเทพมหานคร,271.51,พันคน,สำนักงานสถิติแห่งชาติ
2561,ลูกจ้างรัฐบาล,ไตรมาสที่ 2,1326,กรุงเทพมหานคร,472.71,พันคน,สำนักงานสถิติแห่งชาติ
2561,ลูกจ้างเอกชน,ไตรมาสที่ 2,1327,กรุงเทพมหานคร,3103.71,พันคน,สำนักงานสถิติแห่งชาติ
2561,ทำงานส่วนตัว,ไตรมาสที่ 2,1328,กรุงเทพมหานคร,1080.39,พันคน,สำนักงานสถิติแห่งชาติ
2561,ช่วยธุรกิจครอบครัว,ไตรมาสที่ 2,1329,กรุงเทพมหานคร,326.45,พันคน,สำนักงานสถิติแห่งชาติ
2561,การรวมกลุ่ม,ไตรมาสที่ 2,1330,กรุงเทพมหานคร,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2561,นายจ้าง,ไตรมาสที่ 2,1331,ภาคกลาง,371.26,พันคน,สำนักงานสถิติแห่งชาติ
2561,ลูกจ้างรัฐบาล,ไตรมาสที่ 2,1332,ภาคกลาง,970.77,พันคน,สำนักงานสถิติแห่งชาติ
2561,ลูกจ้างเอกชน,ไตรมาสที่ 2,1333,ภาคกลาง,6102.88,พันคน,สำนักงานสถิติแห่งชาติ
2561,ทำงานส่วนตัว,ไตรมาสที่ 2,1334,ภาคกลาง,2862.76,พันคน,สำนักงานสถิติแห่งชาติ
2561,ช่วยธุรกิจครอบครัว,ไตรมาสที่ 2,1335,ภาคกลาง,1370.96,พันคน,สำนักงานสถิติแห่งชาติ
2561,การรวมกลุ่ม,ไตรมาสที่ 2,1336,ภาคกลาง,4.16,พันคน,สำนักงานสถิติแห่งชาติ
2564,การรวมกลุ่ม,ไตรมาสที่ 4,1337,ภาคเหนือ,0.3,พันคน,สำนักงานสถิติแห่งชาติ
2564,นายจ้าง,ไตรมาสที่ 4,1338,ภาคตะวันออกเฉียงเหนือ,108.2,พันคน,สำนักงานสถิติแห่งชาติ
2564,ลูกจ้างรัฐบาล,ไตรมาสที่ 4,1339,ภาคตะวันออกเฉียงเหนือ,847.9,พันคน,สำนักงานสถิติแห่งชาติ
2564,ลูกจ้างเอกชน,ไตรมาสที่ 4,1340,ภาคตะวันออกเฉียงเหนือ,1818.4,พันคน,สำนักงานสถิติแห่งชาติ
2564,ทำงานส่วนตัว,ไตรมาสที่ 4,1341,ภาคตะวันออกเฉียงเหนือ,4106.4,พันคน,สำนักงานสถิติแห่งชาติ
2564,ช่วยธุรกิจครอบครัว,ไตรมาสที่ 4,1342,ภาคตะวันออกเฉียงเหนือ,2554.6,พันคน,สำนักงานสถิติแห่งชาติ
2564,การรวมกลุ่ม,ไตรมาสที่ 4,1343,ภาคตะวันออกเฉียงเหนือ,23.3,พันคน,สำนักงานสถิติแห่งชาติ
2564,นายจ้าง,ไตรมาสที่ 4,1344,ภาคใต้,180.4,พันคน,สำนักงานสถิติแห่งชาติ
2564,ลูกจ้างรัฐบาล,ไตรมาสที่ 4,1345,ภาคใต้,463.3,พันคน,สำนักงานสถิติแห่งชาติ
2564,ลูกจ้างเอกชน,ไตรมาสที่ 4,1346,ภาคใต้,1707.8,พันคน,สำนักงานสถิติแห่งชาติ
2564,ทำงานส่วนตัว,ไตรมาสที่ 4,1347,ภาคใต้,1858.7,พันคน,สำนักงานสถิติแห่งชาติ
2564,ช่วยธุรกิจครอบครัว,ไตรมาสที่ 4,1348,ภาคใต้,852.5,พันคน,สำนักงานสถิติแห่งชาติ
2564,การรวมกลุ่ม,ไตรมาสที่ 4,1349,ภาคใต้,2.5,พันคน,สำนักงานสถิติแห่งชาติ
2565,นายจ้าง,ไตรมาสที่ 1,1350,กรุงเทพมหานคร,165.1,พันคน,สำนักงานสถิติแห่งชาติ
2565,ลูกจ้างรัฐบาล,ไตรมาสที่ 1,1351,กรุงเทพมหานคร,576.5,พันคน,สำนักงานสถิติแห่งชาติ
2565,ลูกจ้างเอกชน,ไตรมาสที่ 1,1352,กรุงเทพมหานคร,3324.6,พันคน,สำนักงานสถิติแห่งชาติ
2565,ทำงานส่วนตัว,ไตรมาสที่ 1,1353,กรุงเทพมหานคร,1277.1,พันคน,สำนักงานสถิติแห่งชาติ
2565,ช่วยธุรกิจครอบครัว,ไตรมาสที่ 1,1354,กรุงเทพมหานคร,274.7,พันคน,สำนักงานสถิติแห่งชาติ
2565,นายจ้าง,ไตรมาสที่ 1,1355,ภาคกลาง,364.3,พันคน,สำนักงานสถิติแห่งชาติ
2565,ลูกจ้างรัฐบาล,ไตรมาสที่ 1,1356,ภาคกลาง,1056.6,พันคน,สำนักงานสถิติแห่งชาติ
2565,ลูกจ้างเอกชน,ไตรมาสที่ 1,1357,ภาคกลาง,6497.6,พันคน,สำนักงานสถิติแห่งชาติ
2565,ทำงานส่วนตัว,ไตรมาสที่ 1,1358,ภาคกลาง,3454.0,พันคน,สำนักงานสถิติแห่งชาติ
2565,ช่วยธุรกิจครอบครัว,ไตรมาสที่ 1,1359,ภาคกลาง,1432.5,พันคน,สำนักงานสถิติแห่งชาติ
2565,การรวมกลุ่ม,ไตรมาสที่ 1,1360,ภาคกลาง,1.5,พันคน,สำนักงานสถิติแห่งชาติ
2565,นายจ้าง,ไตรมาสที่ 1,1361,ภาคเหนือ,113.5,พันคน,สำนักงานสถิติแห่งชาติ
2565,ลูกจ้างรัฐบาล,ไตรมาสที่ 1,1362,ภาคเหนือ,632.3,พันคน,สำนักงานสถิติแห่งชาติ
2565,ลูกจ้างเอกชน,ไตรมาสที่ 1,1363,ภาคเหนือ,1328.7,พันคน,สำนักงานสถิติแห่งชาติ
2565,ทำงานส่วนตัว,ไตรมาสที่ 1,1364,ภาคเหนือ,2695.3,พันคน,สำนักงานสถิติแห่งชาติ
2565,ช่วยธุรกิจครอบครัว,ไตรมาสที่ 1,1365,ภาคเหนือ,1313.3,พันคน,สำนักงานสถิติแห่งชาติ
2565,การรวมกลุ่ม,ไตรมาสที่ 1,1366,ภาคเหนือ,2.3,พันคน,สำนักงานสถิติแห่งชาติ
2565,นายจ้าง,ไตรมาสที่ 1,1367,ภาคตะวันออกเฉียงเหนือ,135.8,พันคน,สำนักงานสถิติแห่งชาติ
2565,ลูกจ้างรัฐบาล,ไตรมาสที่ 1,1368,ภาคตะวันออกเฉียงเหนือ,933.6,พันคน,สำนักงานสถิติแห่งชาติ
2565,ลูกจ้างเอกชน,ไตรมาสที่ 1,1369,ภาคตะวันออกเฉียงเหนือ,2111.5,พันคน,สำนักงานสถิติแห่งชาติ
2565,ทำงานส่วนตัว,ไตรมาสที่ 1,1370,ภาคตะวันออกเฉียงเหนือ,3816.0,พันคน,สำนักงานสถิติแห่งชาติ
2565,ช่วยธุรกิจครอบครัว,ไตรมาสที่ 1,1371,ภาคตะวันออกเฉียงเหนือ,1954.2,พันคน,สำนักงานสถิติแห่งชาติ
2565,การรวมกลุ่ม,ไตรมาสที่ 1,1372,ภาคตะวันออกเฉียงเหนือ,40.2,พันคน,สำนักงานสถิติแห่งชาติ
2565,นายจ้าง,ไตรมาสที่ 1,1373,ภาคใต้,187.7,พันคน,สำนักงานสถิติแห่งชาติ
2565,ลูกจ้างรัฐบาล,ไตรมาสที่ 1,1374,ภาคใต้,507.3,พันคน,สำนักงานสถิติแห่งชาติ
2565,ลูกจ้างเอกชน,ไตรมาสที่ 1,1375,ภาคใต้,1816.6,พันคน,สำนักงานสถิติแห่งชาติ
2565,ทำงานส่วนตัว,ไตรมาสที่ 1,1376,ภาคใต้,1900.6,พันคน,สำนักงานสถิติแห่งชาติ
2565,ช่วยธุรกิจครอบครัว,ไตรมาสที่ 1,1377,ภาคใต้,798.8,พันคน,สำนักงานสถิติแห่งชาติ
2565,การรวมกลุ่ม,ไตรมาสที่ 1,1378,ภาคใต้,3.3,พันคน,สำนักงานสถิติแห่งชาติ
2565,นายจ้าง,ไตรมาสที่ 2,1379,กรุงเทพมหานคร,155.6,พันคน,สำนักงานสถิติแห่งชาติ
2565,ลูกจ้างรัฐบาล,ไตรมาสที่ 2,1380,กรุงเทพมหานคร,574.5,พันคน,สำนักงานสถิติแห่งชาติ
2565,ลูกจ้างเอกชน,ไตรมาสที่ 2,1381,กรุงเทพมหานคร,3303.7,พันคน,สำนักงานสถิติแห่งชาติ
2565,ทำงานส่วนตัว,ไตรมาสที่ 2,1382,กรุงเทพมหานคร,1299.2,พันคน,สำนักงานสถิติแห่งชาติ
2565,ช่วยธุรกิจครอบครัว,ไตรมาสที่ 2,1383,กรุงเทพมหานคร,292.4,พันคน,สำนักงานสถิติแห่งชาติ
2565,การรวมกลุ่ม,ไตรมาสที่ 2,1384,กรุงเทพมหานคร,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2565,นายจ้าง,ไตรมาสที่ 2,1385,ภาคกลาง,324.4,พันคน,สำนักงานสถิติแห่งชาติ
2565,ลูกจ้างรัฐบาล,ไตรมาสที่ 2,1386,ภาคกลาง,1091.6,พันคน,สำนักงานสถิติแห่งชาติ
2565,ลูกจ้างเอกชน,ไตรมาสที่ 2,1387,ภาคกลาง,6586.1,พันคน,สำนักงานสถิติแห่งชาติ
2565,ทำงานส่วนตัว,ไตรมาสที่ 2,1388,ภาคกลาง,3375.7,พันคน,สำนักงานสถิติแห่งชาติ
2565,ช่วยธุรกิจครอบครัว,ไตรมาสที่ 2,1389,ภาคกลาง,1433.4,พันคน,สำนักงานสถิติแห่งชาติ
2565,การรวมกลุ่ม,ไตรมาสที่ 2,1390,ภาคกลาง,0.9,พันคน,สำนักงานสถิติแห่งชาติ
2565,นายจ้าง,ไตรมาสที่ 2,1391,ภาคเหนือ,111.3,พันคน,สำนักงานสถิติแห่งชาติ
2565,ลูกจ้างรัฐบาล,ไตรมาสที่ 2,1392,ภาคเหนือ,633.9,พันคน,สำนักงานสถิติแห่งชาติ
2565,ลูกจ้างเอกชน,ไตรมาสที่ 2,1393,ภาคเหนือ,1296.6,พันคน,สำนักงานสถิติแห่งชาติ
2565,ทำงานส่วนตัว,ไตรมาสที่ 2,1394,ภาคเหนือ,2709.3,พันคน,สำนักงานสถิติแห่งชาติ
2565,ช่วยธุรกิจครอบครัว,ไตรมาสที่ 2,1395,ภาคเหนือ,1325.8,พันคน,สำนักงานสถิติแห่งชาติ
2565,การรวมกลุ่ม,ไตรมาสที่ 2,1396,ภาคเหนือ,0.7,พันคน,สำนักงานสถิติแห่งชาติ
2565,นายจ้าง,ไตรมาสที่ 2,1397,ภาคตะวันออกเฉียงเหนือ,118.7,พันคน,สำนักงานสถิติแห่งชาติ
2565,ลูกจ้างรัฐบาล,ไตรมาสที่ 2,1398,ภาคตะวันออกเฉียงเหนือ,955.4,พันคน,สำนักงานสถิติแห่งชาติ
2565,ลูกจ้างเอกชน,ไตรมาสที่ 2,1399,ภาคตะวันออกเฉียงเหนือ,1919.5,พันคน,สำนักงานสถิติแห่งชาติ
2565,ทำงานส่วนตัว,ไตรมาสที่ 2,1400,ภาคตะวันออกเฉียงเหนือ,4102.0,พันคน,สำนักงานสถิติแห่งชาติ
2565,ช่วยธุรกิจครอบครัว,ไตรมาสที่ 2,1401,ภาคตะวันออกเฉียงเหนือ,2135.8,พันคน,สำนักงานสถิติแห่งชาติ
2565,การรวมกลุ่ม,ไตรมาสที่ 2,1402,ภาคตะวันออกเฉียงเหนือ,28.7,พันคน,สำนักงานสถิติแห่งชาติ
2565,นายจ้าง,ไตรมาสที่ 2,1403,ภาคใต้,207.5,พันคน,สำนักงานสถิติแห่งชาติ
2565,ลูกจ้างรัฐบาล,ไตรมาสที่ 2,1404,ภาคใต้,532.5,พันคน,สำนักงานสถิติแห่งชาติ
2565,ลูกจ้างเอกชน,ไตรมาสที่ 2,1405,ภาคใต้,1770.5,พันคน,สำนักงานสถิติแห่งชาติ
2565,ทำงานส่วนตัว,ไตรมาสที่ 2,1406,ภาคใต้,1878.3,พันคน,สำนักงานสถิติแห่งชาติ
2565,ช่วยธุรกิจครอบครัว,ไตรมาสที่ 2,1407,ภาคใต้,838.9,พันคน,สำนักงานสถิติแห่งชาติ
2565,การรวมกลุ่ม,ไตรมาสที่ 2,1408,ภาคใต้,8.0,พันคน,สำนักงานสถิติแห่งชาติ
2565,นายจ้าง,ไตรมาสที่ 3,1409,กรุงเทพมหานคร,140.1,พันคน,สำนักงานสถิติแห่งชาติ
2565,ลูกจ้างรัฐบาล,ไตรมาสที่ 3,1410,กรุงเทพมหานคร,539.2,พันคน,สำนักงานสถิติแห่งชาติ
2565,ลูกจ้างเอกชน,ไตรมาสที่ 3,1411,กรุงเทพมหานคร,3326.5,พันคน,สำนักงานสถิติแห่งชาติ
2565,ทำงานส่วนตัว,ไตรมาสที่ 3,1412,กรุงเทพมหานคร,1305.6,พันคน,สำนักงานสถิติแห่งชาติ
2565,ช่วยธุรกิจครอบครัว,ไตรมาสที่ 3,1413,กรุงเทพมหานคร,323.5,พันคน,สำนักงานสถิติแห่งชาติ
2565,การรวมกลุ่ม,ไตรมาสที่ 3,1414,กรุงเทพมหานคร,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2565,นายจ้าง,ไตรมาสที่ 3,1415,ภาคกลาง,331.6,พันคน,สำนักงานสถิติแห่งชาติ
2565,ลูกจ้างรัฐบาล,ไตรมาสที่ 3,1416,ภาคกลาง,1085.1,พันคน,สำนักงานสถิติแห่งชาติ
2565,ลูกจ้างเอกชน,ไตรมาสที่ 3,1417,ภาคกลาง,6803.1,พันคน,สำนักงานสถิติแห่งชาติ
2565,ทำงานส่วนตัว,ไตรมาสที่ 3,1418,ภาคกลาง,3235.5,พันคน,สำนักงานสถิติแห่งชาติ
2565,ช่วยธุรกิจครอบครัว,ไตรมาสที่ 3,1419,ภาคกลาง,1377.7,พันคน,สำนักงานสถิติแห่งชาติ
2565,การรวมกลุ่ม,ไตรมาสที่ 3,1420,ภาคกลาง,6.4,พันคน,สำนักงานสถิติแห่งชาติ
2565,นายจ้าง,ไตรมาสที่ 3,1421,ภาคเหนือ,105.5,พันคน,สำนักงานสถิติแห่งชาติ
2565,ลูกจ้างรัฐบาล,ไตรมาสที่ 3,1422,ภาคเหนือ,647.9,พันคน,สำนักงานสถิติแห่งชาติ
2565,ลูกจ้างเอกชน,ไตรมาสที่ 3,1423,ภาคเหนือ,1277.9,พันคน,สำนักงานสถิติแห่งชาติ
2565,ทำงานส่วนตัว,ไตรมาสที่ 3,1424,ภาคเหนือ,2760.1,พันคน,สำนักงานสถิติแห่งชาติ
2565,ช่วยธุรกิจครอบครัว,ไตรมาสที่ 3,1425,ภาคเหนือ,1399.4,พันคน,สำนักงานสถิติแห่งชาติ
2565,การรวมกลุ่ม,ไตรมาสที่ 3,1426,ภาคเหนือ,0.4,พันคน,สำนักงานสถิติแห่งชาติ
2565,นายจ้าง,ไตรมาสที่ 3,1427,ภาคตะวันออกเฉียงเหนือ,87.4,พันคน,สำนักงานสถิติแห่งชาติ
2565,ลูกจ้างรัฐบาล,ไตรมาสที่ 3,1428,ภาคตะวันออกเฉียงเหนือ,932.9,พันคน,สำนักงานสถิติแห่งชาติ
2565,ลูกจ้างเอกชน,ไตรมาสที่ 3,1429,ภาคตะวันออกเฉียงเหนือ,1799.2,พันคน,สำนักงานสถิติแห่งชาติ
2565,ทำงานส่วนตัว,ไตรมาสที่ 3,1430,ภาคตะวันออกเฉียงเหนือ,4334.2,พันคน,สำนักงานสถิติแห่งชาติ
2565,ช่วยธุรกิจครอบครัว,ไตรมาสที่ 3,1431,ภาคตะวันออกเฉียงเหนือ,2494.1,พันคน,สำนักงานสถิติแห่งชาติ
2565,การรวมกลุ่ม,ไตรมาสที่ 3,1432,ภาคตะวันออกเฉียงเหนือ,36.7,พันคน,สำนักงานสถิติแห่งชาติ
2567,1. นายจ้าง,ไตรมาสที่ 1/2567,1433,1) กรุงเทพมหานคร,212.28,พันคน,สำนักงานสถิติแห่งชาติ
2567,2. ลูกจ้างรัฐบาล,ไตรมาสที่ 1/2567,1434,1) กรุงเทพมหานคร,509.76,พันคน,สำนักงานสถิติแห่งชาติ
2567,3. ลูกจ้างเอกชน,ไตรมาสที่ 1/2567,1435,1) กรุงเทพมหานคร,3452.22,พันคน,สำนักงานสถิติแห่งชาติ
2567,4. ทำงานส่วนตัว,ไตรมาสที่ 1/2567,1436,1) กรุงเทพมหานคร,1276.49,พันคน,สำนักงานสถิติแห่งชาติ
2567,5. ช่วยธุรกิจครอบครัว,ไตรมาสที่ 1/2567,1437,1) กรุงเทพมหานคร,323.56,พันคน,สำนักงานสถิติแห่งชาติ
2567,6. การรวมกลุ่ม,ไตรมาสที่ 1/2567,1438,1) กรุงเทพมหานคร,1.19,พันคน,สำนักงานสถิติแห่งชาติ
2567,1. นายจ้าง,ไตรมาสที่ 1/2567,1439,2) ภาคกลาง,366.17,พันคน,สำนักงานสถิติแห่งชาติ
2567,2. ลูกจ้างรัฐบาล,ไตรมาสที่ 1/2567,1440,2) ภาคกลาง,1045.52,พันคน,สำนักงานสถิติแห่งชาติ
2567,3. ลูกจ้างเอกชน,ไตรมาสที่ 1/2567,1441,2) ภาคกลาง,7247.74,พันคน,สำนักงานสถิติแห่งชาติ
2567,4. ทำงานส่วนตัว,ไตรมาสที่ 1/2567,1442,2) ภาคกลาง,3383.54,พันคน,สำนักงานสถิติแห่งชาติ
2567,5. ช่วยธุรกิจครอบครัว,ไตรมาสที่ 1/2567,1443,2) ภาคกลาง,1314.45,พันคน,สำนักงานสถิติแห่งชาติ
2567,6. การรวมกลุ่ม,ไตรมาสที่ 1/2567,1444,2) ภาคกลาง,0.68,พันคน,สำนักงานสถิติแห่งชาติ
2567,1. นายจ้าง,ไตรมาสที่ 1/2567,1445,3) ภาคเหนือ,141.59,พันคน,สำนักงานสถิติแห่งชาติ
2567,2. ลูกจ้างรัฐบาล,ไตรมาสที่ 1/2567,1446,3) ภาคเหนือ,627.98,พันคน,สำนักงานสถิติแห่งชาติ
2567,3. ลูกจ้างเอกชน,ไตรมาสที่ 1/2567,1447,3) ภาคเหนือ,1456.2,พันคน,สำนักงานสถิติแห่งชาติ
2567,4. ทำงานส่วนตัว,ไตรมาสที่ 1/2567,1448,3) ภาคเหนือ,2654.2,พันคน,สำนักงานสถิติแห่งชาติ
2567,5. ช่วยธุรกิจครอบครัว,ไตรมาสที่ 1/2567,1449,3) ภาคเหนือ,1294.01,พันคน,สำนักงานสถิติแห่งชาติ
2567,6. การรวมกลุ่ม,ไตรมาสที่ 1/2567,1450,3) ภาคเหนือ,2.21,พันคน,สำนักงานสถิติแห่งชาติ
