﻿year,sex,level_of_edu,quarter,_id,area,value,unit,source
2568,1. ชาย,10. อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 1,4920,รวม,0.85,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,2. หญิง,10. อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 1,4921,รวม,2.11,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,รวม,11. อื่น ๆ,ไตรมาส 1,4922,รวม,1.07,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,1. ชาย,11. อื่น ๆ,ไตรมาส 1,4923,รวม,1.68,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,2. หญิง,11. อื่น ๆ,ไตรมาส 1,4924,รวม,0.45,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,รวม,12. ไม่ทราบ,ไตรมาส 1,4925,รวม,1.22,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,1. ชาย,12. ไม่ทราบ,ไตรมาส 1,4926,รวม,0.67,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,2. หญิง,12. ไม่ทราบ,ไตรมาส 1,4927,รวม,1.89,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,รวม,รวม,ไตรมาส 1,4928,1) ในเขตเทศบาล,0.97,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,1. ชาย,รวม,ไตรมาส 1,4929,1) ในเขตเทศบาล,1.03,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,2. หญิง,รวม,ไตรมาส 1,4930,1) ในเขตเทศบาล,0.9,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,รวม,01. ไม่มีการศึกษา,ไตรมาส 1,4931,1) ในเขตเทศบาล,0.24,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,1. ชาย,01. ไม่มีการศึกษา,ไตรมาส 1,4932,1) ในเขตเทศบาล,0.09,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,2. หญิง,01. ไม่มีการศึกษา,ไตรมาส 1,4933,1) ในเขตเทศบาล,0.39,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,รวม,02. ต่ำกว่าประถมศึกษา,ไตรมาส 1,4934,1) ในเขตเทศบาล,0.06,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,1. ชาย,02. ต่ำกว่าประถมศึกษา,ไตรมาส 1,4935,1) ในเขตเทศบาล,0.06,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,2. หญิง,02. ต่ำกว่าประถมศึกษา,ไตรมาส 1,4936,1) ในเขตเทศบาล,0.08,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,รวม,03. ประถมศึกษา,ไตรมาส 1,4937,1) ในเขตเทศบาล,0.56,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,1. ชาย,03. ประถมศึกษา,ไตรมาส 1,4938,1) ในเขตเทศบาล,0.86,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,2. หญิง,03. ประถมศึกษา,ไตรมาส 1,4939,1) ในเขตเทศบาล,0.19,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,รวม,04. มัธยมศึกษาตอนต้น,ไตรมาส 1,4940,1) ในเขตเทศบาล,0.71,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,1. ชาย,04. มัธยมศึกษาตอนต้น,ไตรมาส 1,4941,1) ในเขตเทศบาล,0.75,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,2. หญิง,04. มัธยมศึกษาตอนต้น,ไตรมาส 1,4942,1) ในเขตเทศบาล,0.64,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,รวม,05. มัธยมศึกษาตอนปลาย สายสามัญ,ไตรมาส 1,4943,1) ในเขตเทศบาล,1.04,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,1. ชาย,05. มัธยมศึกษาตอนปลาย สายสามัญ,ไตรมาส 1,4944,1) ในเขตเทศบาล,0.95,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,2. หญิง,05. มัธยมศึกษาตอนปลาย สายสามัญ,ไตรมาส 1,4945,1) ในเขตเทศบาล,1.14,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,รวม,06. มัธยมศึกษาตอนปลาย สายอาชีวศึกษา,ไตรมาส 1,4946,1) ในเขตเทศบาล,1.28,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,1. ชาย,06. มัธยมศึกษาตอนปลาย สายอาชีวศึกษา,ไตรมาส 1,4947,1) ในเขตเทศบาล,1.4,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,2. หญิง,06. มัธยมศึกษาตอนปลาย สายอาชีวศึกษา,ไตรมาส 1,4948,1) ในเขตเทศบาล,1.1,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,รวม,07. มัธยมศึกษาตอนปลาย สายวิชาการศึกษา,ไตรมาส 1,4949,1) ในเขตเทศบาล,0.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,1. ชาย,07. มัธยมศึกษาตอนปลาย สายวิชาการศึกษา,ไตรมาส 1,4950,1) ในเขตเทศบาล,0.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,2. หญิง,07. มัธยมศึกษาตอนปลาย สายวิชาการศึกษา,ไตรมาส 1,4951,1) ในเขตเทศบาล,0.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,รวม,08. อุดมศึกษา สายวิชาการ,ไตรมาส 1,4952,1) ในเขตเทศบาล,1.75,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,1. ชาย,08. อุดมศึกษา สายวิชาการ,ไตรมาส 1,4953,1) ในเขตเทศบาล,1.97,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,2. หญิง,08. อุดมศึกษา สายวิชาการ,ไตรมาส 1,4954,1) ในเขตเทศบาล,1.58,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,รวม,09. อุดมศึกษา สายวิชาชีพ,ไตรมาส 1,4955,1) ในเขตเทศบาล,1.42,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,1. ชาย,09. อุดมศึกษา สายวิชาชีพ,ไตรมาส 1,4956,1) ในเขตเทศบาล,1.43,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,2. หญิง,09. อุดมศึกษา สายวิชาชีพ,ไตรมาส 1,4957,1) ในเขตเทศบาล,1.39,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,รวม,10. อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 1,4958,1) ในเขตเทศบาล,1.2,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,1. ชาย,10. อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 1,4959,1) ในเขตเทศบาล,0.72,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,2. หญิง,10. อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 1,4960,1) ในเขตเทศบาล,1.39,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,รวม,11. อื่น ๆ,ไตรมาส 1,4961,1) ในเขตเทศบาล,0.94,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,1. ชาย,11. อื่น ๆ,ไตรมาส 1,4962,1) ในเขตเทศบาล,1.91,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,2. หญิง,11. อื่น ๆ,ไตรมาส 1,4963,1) ในเขตเทศบาล,0.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,รวม,12. ไม่ทราบ,ไตรมาส 1,4964,1) ในเขตเทศบาล,0.15,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,1. ชาย,12. ไม่ทราบ,ไตรมาส 1,4965,1) ในเขตเทศบาล,0.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,2. หญิง,12. ไม่ทราบ,ไตรมาส 1,4966,1) ในเขตเทศบาล,0.34,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,รวม,รวม,ไตรมาส 1,4967,2) นอกเขตเทศบาล,0.83,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,1. ชาย,รวม,ไตรมาส 1,4968,2) นอกเขตเทศบาล,0.76,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,2. หญิง,รวม,ไตรมาส 1,4969,2) นอกเขตเทศบาล,0.91,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,รวม,01. ไม่มีการศึกษา,ไตรมาส 1,4970,2) นอกเขตเทศบาล,0.27,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,1. ชาย,01. ไม่มีการศึกษา,ไตรมาส 1,4971,2) นอกเขตเทศบาล,0.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,2. หญิง,01. ไม่มีการศึกษา,ไตรมาส 1,4972,2) นอกเขตเทศบาล,0.5,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,รวม,02. ต่ำกว่าประถมศึกษา,ไตรมาส 1,4973,2) นอกเขตเทศบาล,0.2,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,1. ชาย,02. ต่ำกว่าประถมศึกษา,ไตรมาส 1,4974,2) นอกเขตเทศบาล,0.22,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,2. หญิง,02. ต่ำกว่าประถมศึกษา,ไตรมาส 1,4975,2) นอกเขตเทศบาล,0.17,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,รวม,03. ประถมศึกษา,ไตรมาส 1,4976,2) นอกเขตเทศบาล,0.34,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,1. ชาย,03. ประถมศึกษา,ไตรมาส 1,4977,2) นอกเขตเทศบาล,0.48,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,2. หญิง,03. ประถมศึกษา,ไตรมาส 1,4978,2) นอกเขตเทศบาล,0.15,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,รวม,04. มัธยมศึกษาตอนต้น,ไตรมาส 1,4979,2) นอกเขตเทศบาล,0.81,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,1. ชาย,04. มัธยมศึกษาตอนต้น,ไตรมาส 1,4980,2) นอกเขตเทศบาล,0.96,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,2. หญิง,04. มัธยมศึกษาตอนต้น,ไตรมาส 1,4981,2) นอกเขตเทศบาล,0.56,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,รวม,05. มัธยมศึกษาตอนปลาย สายสามัญ,ไตรมาส 1,4982,2) นอกเขตเทศบาล,0.87,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,1. ชาย,05. มัธยมศึกษาตอนปลาย สายสามัญ,ไตรมาส 1,4983,2) นอกเขตเทศบาล,0.78,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,2. หญิง,05. มัธยมศึกษาตอนปลาย สายสามัญ,ไตรมาส 1,4984,2) นอกเขตเทศบาล,0.97,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,รวม,06. มัธยมศึกษาตอนปลาย สายอาชีวศึกษา,ไตรมาส 1,4985,2) นอกเขตเทศบาล,1.3,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,1. ชาย,06. มัธยมศึกษาตอนปลาย สายอาชีวศึกษา,ไตรมาส 1,4986,2) นอกเขตเทศบาล,1.55,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,2. หญิง,06. มัธยมศึกษาตอนปลาย สายอาชีวศึกษา,ไตรมาส 1,4987,2) นอกเขตเทศบาล,0.93,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,รวม,07. มัธยมศึกษาตอนปลาย สายวิชาการศึกษา,ไตรมาส 1,4988,2) นอกเขตเทศบาล,0.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,1. ชาย,07. มัธยมศึกษาตอนปลาย สายวิชาการศึกษา,ไตรมาส 1,4989,2) นอกเขตเทศบาล,0.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,2. หญิง,07. มัธยมศึกษาตอนปลาย สายวิชาการศึกษา,ไตรมาส 1,4990,2) นอกเขตเทศบาล,0.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,รวม,08. อุดมศึกษา สายวิชาการ,ไตรมาส 1,4991,2) นอกเขตเทศบาล,1.95,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,1. ชาย,08. อุดมศึกษา สายวิชาการ,ไตรมาส 1,4992,2) นอกเขตเทศบาล,1.46,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,2. หญิง,08. อุดมศึกษา สายวิชาการ,ไตรมาส 1,4993,2) นอกเขตเทศบาล,2.26,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,รวม,09. อุดมศึกษา สายวิชาชีพ,ไตรมาส 1,4994,2) นอกเขตเทศบาล,1.28,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,1. ชาย,09. อุดมศึกษา สายวิชาชีพ,ไตรมาส 1,4995,2) นอกเขตเทศบาล,1.01,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,2. หญิง,09. อุดมศึกษา สายวิชาชีพ,ไตรมาส 1,4996,2) นอกเขตเทศบาล,1.67,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,รวม,10. อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 1,4997,2) นอกเขตเทศบาล,2.28,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,1. ชาย,10. อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 1,4998,2) นอกเขตเทศบาล,1.06,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,2. หญิง,10. อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 1,4999,2) นอกเขตเทศบาล,2.74,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,รวม,11. อื่น ๆ,ไตรมาส 1,5000,2) นอกเขตเทศบาล,1.23,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,1. ชาย,11. อื่น ๆ,ไตรมาส 1,5001,2) นอกเขตเทศบาล,1.42,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,2. หญิง,11. อื่น ๆ,ไตรมาส 1,5002,2) นอกเขตเทศบาล,1.03,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,รวม,12. ไม่ทราบ,ไตรมาส 1,5003,2) นอกเขตเทศบาล,4.51,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,1. ชาย,12. ไม่ทราบ,ไตรมาส 1,5004,2) นอกเขตเทศบาล,2.59,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,2. หญิง,12. ไม่ทราบ,ไตรมาส 1,5005,2) นอกเขตเทศบาล,7.29,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,รวม,01. ไม่มีการศึกษา,ไตรมาส 2,5006,1) ในเขตเทศบาล,0.32,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,1. ชาย,01. ไม่มีการศึกษา,ไตรมาส 2,5007,1) ในเขตเทศบาล,0.41,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,2. หญิง,01. ไม่มีการศึกษา,ไตรมาส 2,5008,1) ในเขตเทศบาล,0.16,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,รวม,02. ต่ำกว่าประถมศึกษา,ไตรมาส 2,5009,1) ในเขตเทศบาล,0.1,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,1. ชาย,02. ต่ำกว่าประถมศึกษา,ไตรมาส 2,5010,1) ในเขตเทศบาล,0.06,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,2. หญิง,02. ต่ำกว่าประถมศึกษา,ไตรมาส 2,5011,1) ในเขตเทศบาล,0.13,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,รวม,03. ประถมศึกษา,ไตรมาส 2,5012,1) ในเขตเทศบาล,0.29,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,1. ชาย,03. ประถมศึกษา,ไตรมาส 2,5013,1) ในเขตเทศบาล,0.36,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,2. หญิง,03. ประถมศึกษา,ไตรมาส 2,5014,1) ในเขตเทศบาล,0.18,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,รวม,04. มัธยมศึกษาตอนต้น,ไตรมาส 2,5015,1) ในเขตเทศบาล,0.95,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,1. ชาย,04. มัธยมศึกษาตอนต้น,ไตรมาส 2,5016,1) ในเขตเทศบาล,1.24,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,2. หญิง,04. มัธยมศึกษาตอนต้น,ไตรมาส 2,5017,1) ในเขตเทศบาล,0.55,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,รวม,05. มัธยมศึกษาตอนปลาย สายสามัญ,ไตรมาส 2,5018,1) ในเขตเทศบาล,1.09,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,1. ชาย,05. มัธยมศึกษาตอนปลาย สายสามัญ,ไตรมาส 2,5019,1) ในเขตเทศบาล,1.18,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,2. หญิง,05. มัธยมศึกษาตอนปลาย สายสามัญ,ไตรมาส 2,5020,1) ในเขตเทศบาล,0.98,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,รวม,06. มัธยมศึกษาตอนปลาย สายอาชีวศึกษา,ไตรมาส 2,5021,1) ในเขตเทศบาล,0.65,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,1. ชาย,06. มัธยมศึกษาตอนปลาย สายอาชีวศึกษา,ไตรมาส 2,5022,1) ในเขตเทศบาล,0.23,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,2. หญิง,06. มัธยมศึกษาตอนปลาย สายอาชีวศึกษา,ไตรมาส 2,5023,1) ในเขตเทศบาล,1.2,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,รวม,07. มัธยมศึกษาตอนปลาย สายวิชาการศึกษา,ไตรมาส 2,5024,1) ในเขตเทศบาล,0.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,1. ชาย,07. มัธยมศึกษาตอนปลาย สายวิชาการศึกษา,ไตรมาส 2,5025,1) ในเขตเทศบาล,0.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,2. หญิง,07. มัธยมศึกษาตอนปลาย สายวิชาการศึกษา,ไตรมาส 2,5026,1) ในเขตเทศบาล,0.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,รวม,08. อุดมศึกษา สายวิชาการ,ไตรมาส 2,5027,1) ในเขตเทศบาล,1.71,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,1. ชาย,08. อุดมศึกษา สายวิชาการ,ไตรมาส 2,5028,1) ในเขตเทศบาล,2.1,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,2. หญิง,08. อุดมศึกษา สายวิชาการ,ไตรมาส 2,5029,1) ในเขตเทศบาล,1.41,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,รวม,09. อุดมศึกษา สายวิชาชีพ,ไตรมาส 2,5030,1) ในเขตเทศบาล,1.38,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,1. ชาย,09. อุดมศึกษา สายวิชาชีพ,ไตรมาส 2,5031,1) ในเขตเทศบาล,1.08,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,2. หญิง,09. อุดมศึกษา สายวิชาชีพ,ไตรมาส 2,5032,1) ในเขตเทศบาล,1.82,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,รวม,10. อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 2,5033,1) ในเขตเทศบาล,1.24,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,1. ชาย,10. อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 2,5034,1) ในเขตเทศบาล,0.9,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,2. หญิง,10. อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 2,5035,1) ในเขตเทศบาล,1.39,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,รวม,11. อื่น ๆ,ไตรมาส 2,5036,1) ในเขตเทศบาล,0.4,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,1. ชาย,11. อื่น ๆ,ไตรมาส 2,5037,1) ในเขตเทศบาล,0.84,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,2. หญิง,11. อื่น ๆ,ไตรมาส 2,5038,1) ในเขตเทศบาล,0.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,รวม,12. ไม่ทราบ,ไตรมาส 2,5039,1) ในเขตเทศบาล,0.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,1. ชาย,12. ไม่ทราบ,ไตรมาส 2,5040,1) ในเขตเทศบาล,0.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,2. หญิง,12. ไม่ทราบ,ไตรมาส 2,5041,1) ในเขตเทศบาล,0.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,รวม,รวม,ไตรมาส 2,5042,2) นอกเขตเทศบาล,0.9,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,1. ชาย,รวม,ไตรมาส 2,5043,2) นอกเขตเทศบาล,0.67,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,2. หญิง,รวม,ไตรมาส 2,5044,2) นอกเขตเทศบาล,1.18,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,รวม,01. ไม่มีการศึกษา,ไตรมาส 2,5045,2) นอกเขตเทศบาล,0.25,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,1. ชาย,01. ไม่มีการศึกษา,ไตรมาส 2,5046,2) นอกเขตเทศบาล,0.23,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,2. หญิง,01. ไม่มีการศึกษา,ไตรมาส 2,5047,2) นอกเขตเทศบาล,0.27,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,รวม,02. ต่ำกว่าประถมศึกษา,ไตรมาส 2,5048,2) นอกเขตเทศบาล,0.14,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,1. ชาย,02. ต่ำกว่าประถมศึกษา,ไตรมาส 2,5049,2) นอกเขตเทศบาล,0.11,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,2. หญิง,02. ต่ำกว่าประถมศึกษา,ไตรมาส 2,5050,2) นอกเขตเทศบาล,0.17,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,รวม,03. ประถมศึกษา,ไตรมาส 2,5051,2) นอกเขตเทศบาล,0.39,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,1. ชาย,03. ประถมศึกษา,ไตรมาส 2,5052,2) นอกเขตเทศบาล,0.47,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,2. หญิง,03. ประถมศึกษา,ไตรมาส 2,5053,2) นอกเขตเทศบาล,0.28,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,รวม,04. มัธยมศึกษาตอนต้น,ไตรมาส 2,5054,2) นอกเขตเทศบาล,0.64,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,1. ชาย,04. มัธยมศึกษาตอนต้น,ไตรมาส 2,5055,2) นอกเขตเทศบาล,0.52,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,2. หญิง,04. มัธยมศึกษาตอนต้น,ไตรมาส 2,5056,2) นอกเขตเทศบาล,0.85,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,รวม,05. มัธยมศึกษาตอนปลาย สายสามัญ,ไตรมาส 2,5057,2) นอกเขตเทศบาล,0.88,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,1. ชาย,05. มัธยมศึกษาตอนปลาย สายสามัญ,ไตรมาส 2,5058,2) นอกเขตเทศบาล,0.76,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,2. หญิง,05. มัธยมศึกษาตอนปลาย สายสามัญ,ไตรมาส 2,5059,2) นอกเขตเทศบาล,1.02,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,รวม,06. มัธยมศึกษาตอนปลาย สายอาชีวศึกษา,ไตรมาส 2,5060,2) นอกเขตเทศบาล,1.69,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,1. ชาย,06. มัธยมศึกษาตอนปลาย สายอาชีวศึกษา,ไตรมาส 2,5061,2) นอกเขตเทศบาล,1.68,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,2. หญิง,06. มัธยมศึกษาตอนปลาย สายอาชีวศึกษา,ไตรมาส 2,5062,2) นอกเขตเทศบาล,1.71,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,รวม,07. มัธยมศึกษาตอนปลาย สายวิชาการศึกษา,ไตรมาส 2,5063,2) นอกเขตเทศบาล,0.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,1. ชาย,07. มัธยมศึกษาตอนปลาย สายวิชาการศึกษา,ไตรมาส 2,5064,2) นอกเขตเทศบาล,0.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,2. หญิง,07. มัธยมศึกษาตอนปลาย สายวิชาการศึกษา,ไตรมาส 2,5065,2) นอกเขตเทศบาล,0.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,รวม,08. อุดมศึกษา สายวิชาการ,ไตรมาส 2,5066,2) นอกเขตเทศบาล,2.56,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,1. ชาย,08. อุดมศึกษา สายวิชาการ,ไตรมาส 2,5067,2) นอกเขตเทศบาล,1.38,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,2. หญิง,08. อุดมศึกษา สายวิชาการ,ไตรมาส 2,5068,2) นอกเขตเทศบาล,3.38,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,รวม,09. อุดมศึกษา สายวิชาชีพ,ไตรมาส 2,5069,2) นอกเขตเทศบาล,2.2,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,1. ชาย,09. อุดมศึกษา สายวิชาชีพ,ไตรมาส 2,5070,2) นอกเขตเทศบาล,1.49,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,2. หญิง,09. อุดมศึกษา สายวิชาชีพ,ไตรมาส 2,5071,2) นอกเขตเทศบาล,3.25,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,รวม,10. อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 2,5072,2) นอกเขตเทศบาล,1.99,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,1. ชาย,10. อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 2,5073,2) นอกเขตเทศบาล,1.96,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,2. หญิง,10. อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 2,5074,2) นอกเขตเทศบาล,2.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,รวม,11. อื่น ๆ,ไตรมาส 2,5075,2) นอกเขตเทศบาล,0.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,1. ชาย,11. อื่น ๆ,ไตรมาส 2,5076,2) นอกเขตเทศบาล,0.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,2. หญิง,11. อื่น ๆ,ไตรมาส 2,5077,2) นอกเขตเทศบาล,0.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,รวม,12. ไม่ทราบ,ไตรมาส 2,5078,2) นอกเขตเทศบาล,0.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,รวม,รวม,ไตรมาส 2,5079,รวม,0.91,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,1. ชาย,รวม,ไตรมาส 2,5080,รวม,0.82,ร้อยละ,สำนักงานสถิติแห่งชาติ
2568,2. หญิง,รวม,ไตรมาส 2,5081,รวม,1.01,ร้อยละ,สำนักงานสถิติแห่งชาติ
