จำนวน,_id,ปี,เพศ,ไตรมาส,ชั่วโมงทำงาน/สัปดาห์
37366,667,2565,ชาย                         ,ไตรมาส 2,50 ชั่วโมงขึ้นไป
42411,668,2565,ชาย                         ,ไตรมาส 3,50 ชั่วโมงขึ้นไป
46931,669,2565,ชาย                         ,ไตรมาส 4,50 ชั่วโมงขึ้นไป
39049.75,670,2565,ชาย                         ,เฉลี่ย 4 ไตรมาส,50 ชั่วโมงขึ้นไป
26022,671,2565,หญิง                        ,ไตรมาส 1,50 ชั่วโมงขึ้นไป
25393,672,2565,หญิง                        ,ไตรมาส 2,50 ชั่วโมงขึ้นไป
35083,673,2565,หญิง                        ,ไตรมาส 3,50 ชั่วโมงขึ้นไป
34691,674,2565,หญิง                        ,ไตรมาส 4,50 ชั่วโมงขึ้นไป
30297.25,675,2565,หญิง                        ,เฉลี่ย 4 ไตรมาส,50 ชั่วโมงขึ้นไป
417998,676,2566,รวม,ไตรมาส 1,ยอดรวม
414172,677,2566,รวม,ไตรมาส 2,ยอดรวม
420184,678,2566,รวม,ไตรมาส 3,ยอดรวม
419096,679,2566,รวม,ไตรมาส 4,ยอดรวม
417862.5,680,2566,รวม,เฉลี่ย 4 ไตรมาส,ยอดรวม
231325,681,2566,ชาย                         ,ไตรมาส 1,ยอดรวม
235907,682,2566,ชาย                         ,ไตรมาส 2,ยอดรวม
235874,683,2566,ชาย                         ,ไตรมาส 3,ยอดรวม
234113,684,2566,ชาย                         ,ไตรมาส 4,ยอดรวม
234304.75,685,2566,ชาย                         ,เฉลี่ย 4 ไตรมาส,ยอดรวม
186673,686,2566,หญิง                        ,ไตรมาส 1,ยอดรวม
178265,687,2566,หญิง                        ,ไตรมาส 2,ยอดรวม
184309,688,2566,หญิง                        ,ไตรมาส 3,ยอดรวม
184983,689,2566,หญิง                        ,ไตรมาส 4,ยอดรวม
183557.5,690,2566,หญิง                        ,เฉลี่ย 4 ไตรมาส,ยอดรวม
6025,691,2566,รวม,ไตรมาส 1,น้อยกว่า 1 ชั่วโมง
3756,692,2566,รวม,ไตรมาส 2,น้อยกว่า 1 ชั่วโมง
922,693,2566,รวม,ไตรมาส 3,น้อยกว่า 1 ชั่วโมง
3415,694,2566,รวม,ไตรมาส 4,น้อยกว่า 1 ชั่วโมง
3529.5,695,2566,รวม,เฉลี่ย 4 ไตรมาส,น้อยกว่า 1 ชั่วโมง
2649,696,2566,ชาย                         ,ไตรมาส 1,น้อยกว่า 1 ชั่วโมง
1797,697,2566,ชาย                         ,ไตรมาส 2,น้อยกว่า 1 ชั่วโมง
840,698,2566,ชาย                         ,ไตรมาส 3,น้อยกว่า 1 ชั่วโมง
1319,699,2566,ชาย                         ,ไตรมาส 4,น้อยกว่า 1 ชั่วโมง
1651.25,700,2566,ชาย                         ,เฉลี่ย 4 ไตรมาส,น้อยกว่า 1 ชั่วโมง
3376,701,2566,หญิง                        ,ไตรมาส 1,น้อยกว่า 1 ชั่วโมง
1959,702,2566,หญิง                        ,ไตรมาส 2,น้อยกว่า 1 ชั่วโมง
82,703,2566,หญิง                        ,ไตรมาส 3,น้อยกว่า 1 ชั่วโมง
2096,704,2566,หญิง                        ,ไตรมาส 4,น้อยกว่า 1 ชั่วโมง
1878.25,705,2566,หญิง                        ,เฉลี่ย 4 ไตรมาส,น้อยกว่า 1 ชั่วโมง
173,706,2566,รวม,ไตรมาส 1,1-9 ชั่วโมง
444,707,2566,รวม,ไตรมาส 2,1-9 ชั่วโมง
2590,708,2566,รวม,ไตรมาส 3,1-9 ชั่วโมง
482,709,2566,รวม,ไตรมาส 4,1-9 ชั่วโมง
922.25,710,2566,รวม,เฉลี่ย 4 ไตรมาส,1-9 ชั่วโมง
173,711,2566,ชาย                         ,ไตรมาส 1,1-9 ชั่วโมง
444,712,2566,ชาย                         ,ไตรมาส 2,1-9 ชั่วโมง
1847,713,2566,ชาย                         ,ไตรมาส 3,1-9 ชั่วโมง
,714,2566,ชาย                         ,ไตรมาส 4,1-9 ชั่วโมง
616,715,2566,ชาย                         ,เฉลี่ย 4 ไตรมาส,1-9 ชั่วโมง
,716,2566,หญิง                        ,ไตรมาส 1,1-9 ชั่วโมง
,717,2566,หญิง                        ,ไตรมาส 2,1-9 ชั่วโมง
743,718,2566,หญิง                        ,ไตรมาส 3,1-9 ชั่วโมง
482,719,2566,หญิง                        ,ไตรมาส 4,1-9 ชั่วโมง
306.25,720,2566,หญิง                        ,เฉลี่ย 4 ไตรมาส,1-9 ชั่วโมง
4941,721,2566,รวม,ไตรมาส 1,10-19 ชั่วโมง
3809,722,2566,รวม,ไตรมาส 2,10-19 ชั่วโมง
8350,723,2566,รวม,ไตรมาส 3,10-19 ชั่วโมง
6834,724,2566,รวม,ไตรมาส 4,10-19 ชั่วโมง
5983.5,725,2566,รวม,เฉลี่ย 4 ไตรมาส,10-19 ชั่วโมง
3938,726,2566,ชาย                         ,ไตรมาส 1,10-19 ชั่วโมง
2028,727,2566,ชาย                         ,ไตรมาส 2,10-19 ชั่วโมง
3716,728,2566,ชาย                         ,ไตรมาส 3,10-19 ชั่วโมง
4228,729,2566,ชาย                         ,ไตรมาส 4,10-19 ชั่วโมง
3477.5,730,2566,ชาย                         ,เฉลี่ย 4 ไตรมาส,10-19 ชั่วโมง
1003,731,2566,หญิง                        ,ไตรมาส 1,10-19 ชั่วโมง
1782,732,2566,หญิง                        ,ไตรมาส 2,10-19 ชั่วโมง
4634,733,2566,หญิง                        ,ไตรมาส 3,10-19 ชั่วโมง
2606,734,2566,หญิง                        ,ไตรมาส 4,10-19 ชั่วโมง
2506.25,735,2566,หญิง                        ,เฉลี่ย 4 ไตรมาส,10-19 ชั่วโมง
43563,736,2566,รวม,ไตรมาส 1,20-29 ชั่วโมง
13393,737,2566,รวม,ไตรมาส 2,20-29 ชั่วโมง
13202,738,2566,รวม,ไตรมาส 3,20-29 ชั่วโมง
6162,739,2566,รวม,ไตรมาส 4,20-29 ชั่วโมง
19080,740,2566,รวม,เฉลี่ย 4 ไตรมาส,20-29 ชั่วโมง
26013,741,2566,ชาย                         ,ไตรมาส 1,20-29 ชั่วโมง
6917,742,2566,ชาย                         ,ไตรมาส 2,20-29 ชั่วโมง
4518,743,2566,ชาย                         ,ไตรมาส 3,20-29 ชั่วโมง
2140,744,2566,ชาย                         ,ไตรมาส 4,20-29 ชั่วโมง
9897,745,2566,ชาย                         ,เฉลี่ย 4 ไตรมาส,20-29 ชั่วโมง
17550,746,2566,หญิง                        ,ไตรมาส 1,20-29 ชั่วโมง
6476,747,2566,หญิง                        ,ไตรมาส 2,20-29 ชั่วโมง
8684,748,2566,หญิง                        ,ไตรมาส 3,20-29 ชั่วโมง
4021,749,2566,หญิง                        ,ไตรมาส 4,20-29 ชั่วโมง
9182.75,750,2566,หญิง                        ,เฉลี่ย 4 ไตรมาส,20-29 ชั่วโมง
33868,751,2566,รวม,ไตรมาส 1,30-34 ชั่วโมง
7122,752,2566,รวม,ไตรมาส 2,30-34 ชั่วโมง
25748,753,2566,รวม,ไตรมาส 3,30-34 ชั่วโมง
10417,754,2566,รวม,ไตรมาส 4,30-34 ชั่วโมง
19288.75,755,2566,รวม,เฉลี่ย 4 ไตรมาส,30-34 ชั่วโมง
16881,756,2566,ชาย                         ,ไตรมาส 1,30-34 ชั่วโมง
3261,757,2566,ชาย                         ,ไตรมาส 2,30-34 ชั่วโมง
13307,758,2566,ชาย                         ,ไตรมาส 3,30-34 ชั่วโมง
5764,759,2566,ชาย                         ,ไตรมาส 4,30-34 ชั่วโมง
9803.25,760,2566,ชาย                         ,เฉลี่ย 4 ไตรมาส,30-34 ชั่วโมง
16987,761,2566,หญิง                        ,ไตรมาส 1,30-34 ชั่วโมง
3861,762,2566,หญิง                        ,ไตรมาส 2,30-34 ชั่วโมง
12442,763,2566,หญิง                        ,ไตรมาส 3,30-34 ชั่วโมง
4653,764,2566,หญิง                        ,ไตรมาส 4,30-34 ชั่วโมง
9485.75,765,2566,หญิง                        ,เฉลี่ย 4 ไตรมาส,30-34 ชั่วโมง
53456,766,2566,รวม,ไตรมาส 1,35-39 ชั่วโมง
49685,767,2566,รวม,ไตรมาส 2,35-39 ชั่วโมง
51269,768,2566,รวม,ไตรมาส 3,35-39 ชั่วโมง
52987,769,2566,รวม,ไตรมาส 4,35-39 ชั่วโมง
51849.25,770,2566,รวม,เฉลี่ย 4 ไตรมาส,35-39 ชั่วโมง
26738,771,2566,ชาย                         ,ไตรมาส 1,35-39 ชั่วโมง
24839,772,2566,ชาย                         ,ไตรมาส 2,35-39 ชั่วโมง
25774,773,2566,ชาย                         ,ไตรมาส 3,35-39 ชั่วโมง
24138,774,2566,ชาย                         ,ไตรมาส 4,35-39 ชั่วโมง
25372.25,775,2566,ชาย                         ,เฉลี่ย 4 ไตรมาส,35-39 ชั่วโมง
26718,776,2566,หญิง                        ,ไตรมาส 1,35-39 ชั่วโมง
24845,777,2566,หญิง                        ,ไตรมาส 2,35-39 ชั่วโมง
25494,778,2566,หญิง                        ,ไตรมาส 3,35-39 ชั่วโมง
28848,779,2566,หญิง                        ,ไตรมาส 4,35-39 ชั่วโมง
26476.25,780,2566,หญิง                        ,เฉลี่ย 4 ไตรมาส,35-39 ชั่วโมง
211262,781,2566,รวม,ไตรมาส 1,40-49 ชั่วโมง
254062,782,2566,รวม,ไตรมาส 2,40-49 ชั่วโมง
244258,783,2566,รวม,ไตรมาส 3,40-49 ชั่วโมง
256093,784,2566,รวม,ไตรมาส 4,40-49 ชั่วโมง
241418.75,785,2566,รวม,เฉลี่ย 4 ไตรมาส,40-49 ชั่วโมง
118422,786,2566,ชาย                         ,ไตรมาส 1,40-49 ชั่วโมง
145691,787,2566,ชาย                         ,ไตรมาส 2,40-49 ชั่วโมง
142993,788,2566,ชาย                         ,ไตรมาส 3,40-49 ชั่วโมง
153208,789,2566,ชาย                         ,ไตรมาส 4,40-49 ชั่วโมง
140078.5,790,2566,ชาย                         ,เฉลี่ย 4 ไตรมาส,40-49 ชั่วโมง
92841,791,2566,หญิง                        ,ไตรมาส 1,40-49 ชั่วโมง
108371,792,2566,หญิง                        ,ไตรมาส 2,40-49 ชั่วโมง
101265,793,2566,หญิง                        ,ไตรมาส 3,40-49 ชั่วโมง
102884,794,2566,หญิง                        ,ไตรมาส 4,40-49 ชั่วโมง
101340.25,795,2566,หญิง                        ,เฉลี่ย 4 ไตรมาส,40-49 ชั่วโมง
64709,796,2566,รวม,ไตรมาส 1,50 ชั่วโมงขึ้นไป
81902,797,2566,รวม,ไตรมาส 2,50 ชั่วโมงขึ้นไป
73845,798,2566,รวม,ไตรมาส 3,50 ชั่วโมงขึ้นไป
82706,799,2566,รวม,ไตรมาส 4,50 ชั่วโมงขึ้นไป
75790.5,800,2566,รวม,เฉลี่ย 4 ไตรมาส,50 ชั่วโมงขึ้นไป
36511,801,2566,ชาย                         ,ไตรมาส 1,50 ชั่วโมงขึ้นไป
50930,802,2566,ชาย                         ,ไตรมาส 2,50 ชั่วโมงขึ้นไป
42880,803,2566,ชาย                         ,ไตรมาส 3,50 ชั่วโมงขึ้นไป
43315,804,2566,ชาย                         ,ไตรมาส 4,50 ชั่วโมงขึ้นไป
43409,805,2566,ชาย                         ,เฉลี่ย 4 ไตรมาส,50 ชั่วโมงขึ้นไป
28199,806,2566,หญิง                        ,ไตรมาส 1,50 ชั่วโมงขึ้นไป
30972,807,2566,หญิง                        ,ไตรมาส 2,50 ชั่วโมงขึ้นไป
30965,808,2566,หญิง                        ,ไตรมาส 3,50 ชั่วโมงขึ้นไป
39391,809,2566,หญิง                        ,ไตรมาส 4,50 ชั่วโมงขึ้นไป
32381.75,810,2566,หญิง                        ,เฉลี่ย 4 ไตรมาส,50 ชั่วโมงขึ้นไป
