﻿year,sex,level_of_edu,quarter,_id,area,value,unit,source
2564,ชาย,อุดมศึกษา สายวิชาการ,ไตรมาส 2,4222,ในเขตเทศบาล,84.9,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,ชาย,อุดมศึกษา สายวิชาชีพ ,ไตรมาส 2,4223,ในเขตเทศบาล,88.3,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,ชาย,อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 2,4224,ในเขตเทศบาล,60.1,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,ชาย,การศึกษาอื่นๆ,ไตรมาส 2,4225,ในเขตเทศบาล,99.4,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,ชาย,ไม่ทราบ,ไตรมาส 2,4226,ในเขตเทศบาล,78.7,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,หญิง,รวม,ไตรมาส 2,4227,ในเขตเทศบาล,61.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,หญิง,ไม่มีการศึกษา,ไตรมาส 2,4228,ในเขตเทศบาล,41.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,หญิง,ต่ำกว่าประถมศึกษา,ไตรมาส 2,4229,ในเขตเทศบาล,39.9,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,หญิง,ประถมศึกษา,ไตรมาส 2,4230,ในเขตเทศบาล,67.7,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,หญิง,มัธยมศึกษาตอนต้น,ไตรมาส 2,4231,ในเขตเทศบาล,53.7,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,หญิง,มัธยมศึกษาตอนปลาย สายสามัญ,ไตรมาส 2,4232,ในเขตเทศบาล,55.8,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,หญิง,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา,ไตรมาส 2,4233,ในเขตเทศบาล,64.5,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,หญิง,มัธยมศึกษาตอนปลาย สายวิชาการศึกษา,ไตรมาส 2,4234,ในเขตเทศบาล,67.8,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,หญิง,อุดมศึกษา สายวิชาการ,ไตรมาส 2,4235,ในเขตเทศบาล,82.4,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,หญิง,อุดมศึกษา สายวิชาชีพ ,ไตรมาส 2,4236,ในเขตเทศบาล,74.3,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,หญิง,อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 2,4237,ในเขตเทศบาล,63.5,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,หญิง,การศึกษาอื่นๆ,ไตรมาส 2,4238,ในเขตเทศบาล,89.6,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,หญิง,ไม่ทราบ,ไตรมาส 2,4239,ในเขตเทศบาล,66.4,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,รวม,รวม,ไตรมาส 2,4240,นอกเขตเทศบาล,67.9,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,รวม,ไม่มีการศึกษา,ไตรมาส 2,4241,นอกเขตเทศบาล,49.1,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,รวม,ต่ำกว่าประถมศึกษา,ไตรมาส 2,4242,นอกเขตเทศบาล,52.7,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,รวม,ประถมศึกษา,ไตรมาส 2,4243,นอกเขตเทศบาล,77.9,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,รวม,มัธยมศึกษาตอนต้น,ไตรมาส 2,4244,นอกเขตเทศบาล,64.2,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,รวม,มัธยมศึกษาตอนปลาย สายสามัญ,ไตรมาส 2,4245,นอกเขตเทศบาล,73.1,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,รวม,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา,ไตรมาส 2,4246,นอกเขตเทศบาล,74.6,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,รวม,มัธยมศึกษาตอนปลาย สายวิชาการศึกษา,ไตรมาส 2,4247,นอกเขตเทศบาล,93.5,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,รวม,อุดมศึกษา สายวิชาการ,ไตรมาส 2,4248,นอกเขตเทศบาล,86.2,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,รวม,อุดมศึกษา สายวิชาชีพ ,ไตรมาส 2,4249,นอกเขตเทศบาล,85.6,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,รวม,อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 2,4250,นอกเขตเทศบาล,73.5,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,รวม,การศึกษาอื่นๆ,ไตรมาส 2,4251,นอกเขตเทศบาล,94.5,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,รวม,ไม่ทราบ,ไตรมาส 2,4252,นอกเขตเทศบาล,77.7,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,ชาย,รวม,ไตรมาส 2,4253,นอกเขตเทศบาล,77.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,ชาย,ไม่มีการศึกษา,ไตรมาส 2,4254,นอกเขตเทศบาล,66.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,ชาย,ต่ำกว่าประถมศึกษา,ไตรมาส 2,4255,นอกเขตเทศบาล,64.2,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,ชาย,ประถมศึกษา,ไตรมาส 2,4256,นอกเขตเทศบาล,85.5,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,ชาย,มัธยมศึกษาตอนต้น,ไตรมาส 2,4257,นอกเขตเทศบาล,72.4,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,ชาย,มัธยมศึกษาตอนปลาย สายสามัญ,ไตรมาส 2,4258,นอกเขตเทศบาล,82.2,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,ชาย,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา,ไตรมาส 2,4259,นอกเขตเทศบาล,80.2,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,ชาย,มัธยมศึกษาตอนปลาย สายวิชาการศึกษา,ไตรมาส 2,4260,นอกเขตเทศบาล,100.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,ชาย,อุดมศึกษา สายวิชาการ,ไตรมาส 2,4261,นอกเขตเทศบาล,88.1,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,ชาย,อุดมศึกษา สายวิชาชีพ ,ไตรมาส 2,4262,นอกเขตเทศบาล,91.3,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,ชาย,อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 2,4263,นอกเขตเทศบาล,66.2,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,ชาย,การศึกษาอื่นๆ,ไตรมาส 2,4264,นอกเขตเทศบาล,96.7,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,ชาย,ไม่ทราบ,ไตรมาส 2,4265,นอกเขตเทศบาล,88.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,หญิง,รวม,ไตรมาส 2,4266,นอกเขตเทศบาล,59.3,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,หญิง,ไม่มีการศึกษา,ไตรมาส 2,4267,นอกเขตเทศบาล,38.9,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,หญิง,ต่ำกว่าประถมศึกษา,ไตรมาส 2,4268,นอกเขตเทศบาล,43.8,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,หญิง,ประถมศึกษา,ไตรมาส 2,4269,นอกเขตเทศบาล,69.2,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,หญิง,มัธยมศึกษาตอนต้น,ไตรมาส 2,4270,นอกเขตเทศบาล,54.5,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,หญิง,มัธยมศึกษาตอนปลาย สายสามัญ,ไตรมาส 2,4271,นอกเขตเทศบาล,64.2,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,หญิง,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา,ไตรมาส 2,4272,นอกเขตเทศบาล,66.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,หญิง,มัธยมศึกษาตอนปลาย สายวิชาการศึกษา,ไตรมาส 2,4273,นอกเขตเทศบาล,89.4,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,หญิง,อุดมศึกษา สายวิชาการ,ไตรมาส 2,4274,นอกเขตเทศบาล,84.8,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,หญิง,อุดมศึกษา สายวิชาชีพ ,ไตรมาส 2,4275,นอกเขตเทศบาล,78.1,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,หญิง,อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 2,4276,นอกเขตเทศบาล,76.4,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,หญิง,การศึกษาอื่นๆ,ไตรมาส 2,4277,นอกเขตเทศบาล,91.9,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,หญิง,ไม่ทราบ,ไตรมาส 2,4278,นอกเขตเทศบาล,66.5,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,รวม,รวม,ไตรมาส 3,4279,รวม,67.6,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,รวม,ไม่มีการศึกษา,ไตรมาส 3,4280,รวม,51.2,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,รวม,ต่ำกว่าประถมศึกษา,ไตรมาส 3,4281,รวม,51.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,รวม,ประถมศึกษา,ไตรมาส 3,4282,รวม,77.4,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,รวม,มัธยมศึกษาตอนต้น,ไตรมาส 3,4283,รวม,63.8,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,รวม,มัธยมศึกษาตอนปลาย สายสามัญ,ไตรมาส 3,4284,รวม,68.9,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,รวม,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา,ไตรมาส 3,4285,รวม,70.6,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,รวม,มัธยมศึกษาตอนปลาย สายวิชาการศึกษา,ไตรมาส 3,4286,รวม,67.9,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,รวม,อุดมศึกษา สายวิชาการ,ไตรมาส 3,4287,รวม,83.1,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,รวม,อุดมศึกษา สายวิชาชีพ ,ไตรมาส 3,4288,รวม,84.2,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,รวม,อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 3,4289,รวม,66.2,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,รวม,การศึกษาอื่นๆ,ไตรมาส 3,4290,รวม,94.3,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,รวม,ไม่ทราบ,ไตรมาส 3,4291,รวม,76.6,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,ชาย,รวม,ไตรมาส 3,4292,รวม,76.2,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,ชาย,ไม่มีการศึกษา,ไตรมาส 3,4293,รวม,67.9,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,ชาย,ต่ำกว่าประถมศึกษา,ไตรมาส 3,4294,รวม,62.5,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,ชาย,ประถมศึกษา,ไตรมาส 3,4295,รวม,84.4,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,ชาย,มัธยมศึกษาตอนต้น,ไตรมาส 3,4296,รวม,72.6,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,ชาย,มัธยมศึกษาตอนปลาย สายสามัญ,ไตรมาส 3,4297,รวม,77.9,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,ชาย,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา,ไตรมาส 3,4298,รวม,76.3,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,ชาย,มัธยมศึกษาตอนปลาย สายวิชาการศึกษา,ไตรมาส 3,4299,รวม,76.5,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,ชาย,อุดมศึกษา สายวิชาการ,ไตรมาส 3,4300,รวม,84.9,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,ชาย,อุดมศึกษา สายวิชาชีพ ,ไตรมาส 3,4301,รวม,90.2,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,ชาย,อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 3,4302,รวม,62.5,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,ชาย,การศึกษาอื่นๆ,ไตรมาส 3,4303,รวม,98.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,ชาย,ไม่ทราบ,ไตรมาส 3,4304,รวม,84.9,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,หญิง,รวม,ไตรมาส 3,4305,รวม,59.7,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,หญิง,ไม่มีการศึกษา,ไตรมาส 3,4306,รวม,41.5,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,หญิง,ต่ำกว่าประถมศึกษา,ไตรมาส 3,4307,รวม,42.5,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,หญิง,ประถมศึกษา,ไตรมาส 3,4308,รวม,69.6,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,หญิง,มัธยมศึกษาตอนต้น,ไตรมาส 3,4309,รวม,53.5,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,หญิง,มัธยมศึกษาตอนปลาย สายสามัญ,ไตรมาส 3,4310,รวม,60.2,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,หญิง,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา,ไตรมาส 3,4311,รวม,63.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,หญิง,มัธยมศึกษาตอนปลาย สายวิชาการศึกษา,ไตรมาส 3,4312,รวม,60.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,หญิง,อุดมศึกษา สายวิชาการ,ไตรมาส 3,4313,รวม,81.9,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,หญิง,อุดมศึกษา สายวิชาชีพ ,ไตรมาส 3,4314,รวม,75.6,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,หญิง,อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 3,4315,รวม,68.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,หญิง,การศึกษาอื่นๆ,ไตรมาส 3,4316,รวม,89.5,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,หญิง,ไม่ทราบ,ไตรมาส 3,4317,รวม,68.6,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,รวม,รวม,ไตรมาส 3,4318,ในเขตเทศบาล,67.3,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,รวม,ไม่มีการศึกษา,ไตรมาส 3,4319,ในเขตเทศบาล,55.1,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,รวม,ต่ำกว่าประถมศึกษา,ไตรมาส 3,4320,ในเขตเทศบาล,46.8,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,รวม,ประถมศึกษา,ไตรมาส 3,4321,ในเขตเทศบาล,75.2,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,รวม,มัธยมศึกษาตอนต้น,ไตรมาส 3,4322,ในเขตเทศบาล,63.4,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,รวม,มัธยมศึกษาตอนปลาย สายสามัญ,ไตรมาส 3,4323,ในเขตเทศบาล,64.3,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,รวม,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา,ไตรมาส 3,4324,ในเขตเทศบาล,70.9,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,รวม,มัธยมศึกษาตอนปลาย สายวิชาการศึกษา,ไตรมาส 3,4325,ในเขตเทศบาล,86.5,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,รวม,อุดมศึกษา สายวิชาการ,ไตรมาส 3,4326,ในเขตเทศบาล,82.2,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,รวม,อุดมศึกษา สายวิชาชีพ ,ไตรมาส 3,4327,ในเขตเทศบาล,81.9,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,รวม,อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 3,4328,ในเขตเทศบาล,59.1,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,รวม,การศึกษาอื่นๆ,ไตรมาส 3,4329,ในเขตเทศบาล,94.4,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,รวม,ไม่ทราบ,ไตรมาส 3,4330,ในเขตเทศบาล,72.6,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,ชาย,รวม,ไตรมาส 3,4331,ในเขตเทศบาล,75.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,ชาย,ไม่มีการศึกษา,ไตรมาส 3,4332,ในเขตเทศบาล,72.2,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,ชาย,ต่ำกว่าประถมศึกษา,ไตรมาส 3,4333,ในเขตเทศบาล,57.8,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,ชาย,ประถมศึกษา,ไตรมาส 3,4334,ในเขตเทศบาล,83.2,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,ชาย,มัธยมศึกษาตอนต้น,ไตรมาส 3,4335,ในเขตเทศบาล,72.1,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,ชาย,มัธยมศึกษาตอนปลาย สายสามัญ,ไตรมาส 3,4336,ในเขตเทศบาล,72.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,ชาย,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา,ไตรมาส 3,4337,ในเขตเทศบาล,75.6,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,ชาย,มัธยมศึกษาตอนปลาย สายวิชาการศึกษา,ไตรมาส 3,4338,ในเขตเทศบาล,96.2,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,ชาย,อุดมศึกษา สายวิชาการ,ไตรมาส 3,4339,ในเขตเทศบาล,83.6,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,ชาย,อุดมศึกษา สายวิชาชีพ ,ไตรมาส 3,4340,ในเขตเทศบาล,87.6,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,ชาย,อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 3,4341,ในเขตเทศบาล,59.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,ชาย,การศึกษาอื่นๆ,ไตรมาส 3,4342,ในเขตเทศบาล,98.3,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,ชาย,ไม่ทราบ,ไตรมาส 3,4343,ในเขตเทศบาล,84.3,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,หญิง,รวม,ไตรมาส 3,4344,ในเขตเทศบาล,60.2,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,หญิง,ไม่มีการศึกษา,ไตรมาส 3,4345,ในเขตเทศบาล,44.6,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,หญิง,ต่ำกว่าประถมศึกษา,ไตรมาส 3,4346,ในเขตเทศบาล,39.3,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,หญิง,ประถมศึกษา,ไตรมาส 3,4347,ในเขตเทศบาล,66.9,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,หญิง,มัธยมศึกษาตอนต้น,ไตรมาส 3,4348,ในเขตเทศบาล,53.1,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,หญิง,มัธยมศึกษาตอนปลาย สายสามัญ,ไตรมาส 3,4349,ในเขตเทศบาล,56.7,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,หญิง,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา,ไตรมาส 3,4350,ในเขตเทศบาล,64.4,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,หญิง,มัธยมศึกษาตอนปลาย สายวิชาการศึกษา,ไตรมาส 3,4351,ในเขตเทศบาล,79.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,หญิง,อุดมศึกษา สายวิชาการ,ไตรมาส 3,4352,ในเขตเทศบาล,81.3,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,หญิง,อุดมศึกษา สายวิชาชีพ ,ไตรมาส 3,4353,ในเขตเทศบาล,73.8,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,หญิง,อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 3,4354,ในเขตเทศบาล,59.1,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,หญิง,การศึกษาอื่นๆ,ไตรมาส 3,4355,ในเขตเทศบาล,89.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,หญิง,ไม่ทราบ,ไตรมาส 3,4356,ในเขตเทศบาล,64.5,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,รวม,รวม,ไตรมาส 3,4357,นอกเขตเทศบาล,67.9,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,รวม,ไม่มีการศึกษา,ไตรมาส 3,4358,นอกเขตเทศบาล,48.7,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,รวม,ต่ำกว่าประถมศึกษา,ไตรมาส 3,4359,นอกเขตเทศบาล,53.2,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,รวม,ประถมศึกษา,ไตรมาส 3,4360,นอกเขตเทศบาล,78.8,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,รวม,มัธยมศึกษาตอนต้น,ไตรมาส 3,4361,นอกเขตเทศบาล,64.1,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,รวม,มัธยมศึกษาตอนปลาย สายสามัญ,ไตรมาส 3,4362,นอกเขตเทศบาล,73.2,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,รวม,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา,ไตรมาส 3,4363,นอกเขตเทศบาล,70.3,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,รวม,มัธยมศึกษาตอนปลาย สายวิชาการศึกษา,ไตรมาส 3,4364,นอกเขตเทศบาล,47.5,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,รวม,อุดมศึกษา สายวิชาการ,ไตรมาส 3,4365,นอกเขตเทศบาล,85.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,รวม,อุดมศึกษา สายวิชาชีพ ,ไตรมาส 3,4366,นอกเขตเทศบาล,86.7,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,รวม,อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 3,4367,นอกเขตเทศบาล,74.6,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,รวม,การศึกษาอื่นๆ,ไตรมาส 3,4368,นอกเขตเทศบาล,94.2,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,รวม,ไม่ทราบ,ไตรมาส 3,4369,นอกเขตเทศบาล,83.5,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,ชาย,รวม,ไตรมาส 3,4370,นอกเขตเทศบาล,77.2,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,ชาย,ไม่มีการศึกษา,ไตรมาส 3,4371,นอกเขตเทศบาล,65.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,ชาย,ต่ำกว่าประถมศึกษา,ไตรมาส 3,4372,นอกเขตเทศบาล,64.9,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,ชาย,ประถมศึกษา,ไตรมาส 3,4373,นอกเขตเทศบาล,85.1,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,ชาย,มัธยมศึกษาตอนต้น,ไตรมาส 3,4374,นอกเขตเทศบาล,72.9,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,ชาย,มัธยมศึกษาตอนปลาย สายสามัญ,ไตรมาส 3,4375,นอกเขตเทศบาล,83.7,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,ชาย,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา,ไตรมาส 3,4376,นอกเขตเทศบาล,77.1,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,ชาย,มัธยมศึกษาตอนปลาย สายวิชาการศึกษา,ไตรมาส 3,4377,นอกเขตเทศบาล,58.8,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,ชาย,อุดมศึกษา สายวิชาการ,ไตรมาส 3,4378,นอกเขตเทศบาล,87.7,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,ชาย,อุดมศึกษา สายวิชาชีพ ,ไตรมาส 3,4379,นอกเขตเทศบาล,93.2,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,ชาย,อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 3,4380,นอกเขตเทศบาล,67.2,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,ชาย,การศึกษาอื่นๆ,ไตรมาส 3,4381,นอกเขตเทศบาล,97.6,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,ชาย,ไม่ทราบ,ไตรมาส 3,4382,นอกเขตเทศบาล,85.6,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,หญิง,รวม,ไตรมาส 3,4383,นอกเขตเทศบาล,59.2,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,หญิง,ไม่มีการศึกษา,ไตรมาส 3,4384,นอกเขตเทศบาล,39.4,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,หญิง,ต่ำกว่าประถมศึกษา,ไตรมาส 3,4385,นอกเขตเทศบาล,44.3,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,หญิง,ประถมศึกษา,ไตรมาส 3,4386,นอกเขตเทศบาล,71.4,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,หญิง,มัธยมศึกษาตอนต้น,ไตรมาส 3,4387,นอกเขตเทศบาล,53.8,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,หญิง,มัธยมศึกษาตอนปลาย สายสามัญ,ไตรมาส 3,4388,นอกเขตเทศบาล,63.4,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,หญิง,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา,ไตรมาส 3,4389,นอกเขตเทศบาล,61.4,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,หญิง,มัธยมศึกษาตอนปลาย สายวิชาการศึกษา,ไตรมาส 3,4390,นอกเขตเทศบาล,34.7,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,หญิง,อุดมศึกษา สายวิชาการ,ไตรมาส 3,4391,นอกเขตเทศบาล,83.2,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,หญิง,อุดมศึกษา สายวิชาชีพ ,ไตรมาส 3,4392,นอกเขตเทศบาล,77.7,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,หญิง,อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 3,4393,นอกเขตเทศบาล,77.7,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,หญิง,การศึกษาอื่นๆ,ไตรมาส 3,4394,นอกเขตเทศบาล,90.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2564,หญิง,ไม่ทราบ,ไตรมาส 3,4395,นอกเขตเทศบาล,80.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
