ปี พ.ศ.,เดือน,จังหวัด,ประเภทรถ,รถที่ดำเนินการ,รถที่เสียภาษี,รถจดใหม่ป้ายแดง,รถจดใหม่ใช้แล้ว,รถเปลี่ยนประเภท,รถย้ายเข้า,รถย้ายออก,รถโอน,รถแจ้งไม่ใช้ตลอดไป,รถแจ้งไม่ใช้ชั่วคราว,รถเปลี่ยนแปลงรายการฯ,รถดำเนินการอื่นๆ,
2566,มิถุนายน,เพชรบูรณ์,รย. 3 รถยนต์บรรทุกส่วนบุคคล,8566,7384,102,22,1,271,8,604,7,1,228,538,
2566,มิถุนายน,เพชรบูรณ์,รย. 4 รถยนต์สามล้อส่วนบุคคล,1,1,0,0,0,0,0,0,0,0,0,0,
2566,มิถุนายน,เพชรบูรณ์,รย. 6 รถยนต์รับจ้างบรรทุกคนโดยสารไม่เกิน 7 คน,1,1,0,0,0,0,0,0,0,0,0,0,
2566,มิถุนายน,เพชรบูรณ์,รย. 12 รถจักรยานยนต์,20878,19025,1538,261,0,576,11,1056,70,1,143,808,
2566,มิถุนายน,เพชรบูรณ์,รย. 13 รถแทร็กเตอร์,1805,1582,148,26,0,61,1,120,7,0,4,58,
2566,มิถุนายน,เพชรบูรณ์,รย. 14 รถบดถนน,21,19,0,0,0,0,0,0,0,0,0,0,
2566,มิถุนายน,เพชรบูรณ์,รย. 15 รถใช้ในงานเกษตรกรรม,13,0,0,0,0,0,0,0,0,0,0,0,
2566,มิถุนายน,เพชรบูรณ์,รย. 16 รถพ่วง,3,3,0,0,0,0,0,0,0,0,0,0,
2566,มิถุนายน,เพชรบูรณ์,รย. 17 รถจักรยานยนต์สาธารณะ,9,8,0,0,0,0,0,0,1,0,0,0,
2566,มิถุนายน,แพร่,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,5168,4244,116,3,0,201,9,478,4,0,41,397,
2566,มิถุนายน,แพร่,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,209,130,2,1,1,12,0,16,2,0,0,22,
2566,มิถุนายน,แพร่,รย. 3 รถยนต์บรรทุกส่วนบุคคล,4622,3977,59,10,1,143,7,343,2,0,96,271,
2566,มิถุนายน,แพร่,รย. 12 รถจักรยานยนต์,12226,11254,868,99,0,245,8,582,5,0,24,416,
2566,มิถุนายน,แพร่,รย. 13 รถแทร็กเตอร์,165,143,27,0,0,9,0,10,1,0,0,5,
2566,มิถุนายน,แพร่,รย. 14 รถบดถนน,15,14,2,0,0,0,0,1,0,0,0,0,
2566,มิถุนายน,แพร่,รย. 15 รถใช้ในงานเกษตรกรรม,2,0,0,0,0,0,0,0,0,0,0,0,
2566,มิถุนายน,แพร่,รย. 17 รถจักรยานยนต์สาธารณะ,5,5,0,0,0,0,0,0,0,0,0,0,
2566,มิถุนายน,ภูเก็ต,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,12487,10176,967,36,19,442,9,1329,7,0,151,1192,
2566,มิถุนายน,ภูเก็ต,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,376,240,25,9,0,19,1,25,74,0,5,99,
2566,มิถุนายน,ภูเก็ต,รย. 3 รถยนต์บรรทุกส่วนบุคคล,3198,2732,155,15,3,76,3,262,2,0,88,227,
2566,มิถุนายน,ภูเก็ต,รย. 4 รถยนต์สามล้อส่วนบุคคล,2,2,0,0,0,0,0,0,0,0,0,0,
2566,มิถุนายน,ภูเก็ต,รย. 6 รถยนต์รับจ้างบรรทุกคนโดยสารไม่เกิน 7 คน,88,61,30,0,0,34,1,1,3,0,1,3,
2566,มิถุนายน,ภูเก็ต,รย. 7 รถยนต์สี่ล้อเล็กรับจ้าง (โดยสารไม่เกิน 7 คน),33,25,0,0,0,0,0,4,0,0,3,7,
2566,มิถุนายน,ภูเก็ต,รย. 9 รถยนต์บริการธุรกิจ,209,163,21,0,4,21,0,14,2,0,6,13,
2566,มิถุนายน,ภูเก็ต,รย. 10 รถยนต์บริการทัศนาจร,229,182,33,1,5,31,0,8,0,0,5,7,
2566,มิถุนายน,ภูเก็ต,รย. 12 รถจักรยานยนต์,22925,18132,2165,232,4,1828,3,1435,15,0,122,2349,
2566,มิถุนายน,ภูเก็ต,รย. 13 รถแทร็กเตอร์,22,15,2,0,0,0,0,0,0,0,0,0,
2566,มิถุนายน,ภูเก็ต,รย. 14 รถบดถนน,9,5,0,0,0,1,0,0,0,0,0,1,
2566,มิถุนายน,ภูเก็ต,รย. 16 รถพ่วง,8,7,0,0,0,1,0,0,0,0,0,0,
2566,มิถุนายน,ภูเก็ต,รย. 17 รถจักรยานยนต์สาธารณะ,64,62,0,0,1,0,0,0,0,0,0,1,
2566,มิถุนายน,ภูเก็ต,รย. 18 รถยนต์รับจ้างผ่านระบบอิเล็กทรอนิกส์,188,53,0,0,130,0,0,3,0,0,2,2,
2566,มิถุนายน,มหาสารคาม,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,7189,6183,229,18,0,221,9,507,4,0,72,479,
2566,มิถุนายน,มหาสารคาม,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,243,180,0,1,3,6,0,6,1,0,2,17,
2566,มิถุนายน,มหาสารคาม,รย. 3 รถยนต์บรรทุกส่วนบุคคล,6245,5424,74,22,3,173,10,457,3,0,155,395,
2566,มิถุนายน,มหาสารคาม,รย. 6 รถยนต์รับจ้างบรรทุกคนโดยสารไม่เกิน 7 คน,2,2,0,0,0,0,0,0,0,0,0,0,
2566,มิถุนายน,มหาสารคาม,รย. 12 รถจักรยานยนต์,15547,13516,3224,167,0,374,3,1422,402,0,73,1415,
2566,มิถุนายน,มหาสารคาม,รย. 13 รถแทร็กเตอร์,326,255,109,5,0,15,0,53,0,0,0,20,
2566,มิถุนายน,มหาสารคาม,รย. 14 รถบดถนน,4,4,1,0,0,0,0,0,0,0,0,0,
2566,มิถุนายน,มหาสารคาม,รย. 16 รถพ่วง,1,0,0,0,0,1,0,0,0,0,0,0,
2566,มิถุนายน,มหาสารคาม,รย. 17 รถจักรยานยนต์สาธารณะ,7,4,0,0,0,0,0,0,3,0,0,2,
2566,มิถุนายน,มุกดาหาร,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,3080,2334,135,7,1,109,3,273,4,0,26,455,
2566,มิถุนายน,มุกดาหาร,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,161,97,4,0,2,3,0,4,0,0,0,45,
2566,มิถุนายน,มุกดาหาร,รย. 3 รถยนต์บรรทุกส่วนบุคคล,2752,2169,39,13,0,115,4,281,2,0,43,308,
2566,มิถุนายน,มุกดาหาร,รย. 6 รถยนต์รับจ้างบรรทุกคนโดยสารไม่เกิน 7 คน,3,3,0,0,0,0,0,0,0,0,0,0,
2566,มิถุนายน,มุกดาหาร,รย. 12 รถจักรยานยนต์,7594,5662,960,103,0,715,67,806,11,0,124,603,
2566,มิถุนายน,มุกดาหาร,รย. 13 รถแทร็กเตอร์,144,103,31,3,0,9,0,23,1,0,0,15,
2566,มิถุนายน,มุกดาหาร,รย. 14 รถบดถนน,3,3,0,0,0,0,0,0,0,0,0,0,
2566,มิถุนายน,แม่ฮ่องสอน,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,955,827,6,1,0,23,0,20,0,0,7,35,
2566,มิถุนายน,แม่ฮ่องสอน,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,94,42,0,0,0,2,0,1,0,0,1,1,
2566,มิถุนายน,แม่ฮ่องสอน,รย. 3 รถยนต์บรรทุกส่วนบุคคล,1589,1459,37,2,1,28,0,45,1,0,37,43,
2566,มิถุนายน,แม่ฮ่องสอน,รย. 8 รถยนต์รับจ้างสามล้อ,1,1,0,0,0,0,0,0,0,0,0,0,
2566,มิถุนายน,แม่ฮ่องสอน,รย. 12 รถจักรยานยนต์,5184,4644,287,35,0,155,0,231,7,0,18,211,
2566,มิถุนายน,แม่ฮ่องสอน,รย. 13 รถแทร็กเตอร์,30,17,2,0,0,5,0,0,2,0,0,7,
2566,มิถุนายน,แม่ฮ่องสอน,รย. 14 รถบดถนน,1,0,1,0,0,0,0,0,0,0,0,0,
2566,มิถุนายน,แม่ฮ่องสอน,รย. 17 รถจักรยานยนต์สาธารณะ,8,8,0,0,0,0,0,0,0,0,0,0,
2566,มิถุนายน,ยโสธร,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,4231,3624,125,5,0,157,14,285,0,0,78,327,
2566,มิถุนายน,ยโสธร,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,186,154,3,0,0,4,0,3,0,0,1,9,
2566,มิถุนายน,ยโสธร,รย. 3 รถยนต์บรรทุกส่วนบุคคล,4986,4376,56,12,0,159,5,301,8,0,115,342,
2566,มิถุนายน,ยโสธร,รย. 12 รถจักรยานยนต์,9175,8363,901,109,0,203,0,700,9,0,117,290,
2566,มิถุนายน,ยโสธร,รย. 13 รถแทร็กเตอร์,293,228,65,0,0,21,0,31,2,0,1,12,
2566,มิถุนายน,ยโสธร,รย. 14 รถบดถนน,19,18,3,0,0,0,0,0,0,0,1,0,
2566,มิถุนายน,ยโสธร,รย. 15 รถใช้ในงานเกษตรกรรม,4,0,0,0,0,0,0,0,0,0,0,0,
2566,มิถุนายน,ยโสธร,รย. 17 รถจักรยานยนต์สาธารณะ,3,3,0,0,0,0,0,0,0,0,0,0,
2566,มิถุนายน,ยะลา,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,4917,4003,114,10,0,239,8,361,1,1,32,564,
2566,มิถุนายน,ยะลา,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,158,115,1,0,0,4,1,7,3,0,1,20,
2566,มิถุนายน,ยะลา,รย. 3 รถยนต์บรรทุกส่วนบุคคล,2719,2341,48,8,1,86,2,179,5,0,34,231,
2566,มิถุนายน,ยะลา,รย. 12 รถจักรยานยนต์,12333,11395,1834,211,0,145,2,1062,43,0,24,506,
2566,มิถุนายน,ยะลา,รย. 13 รถแทร็กเตอร์,28,23,3,0,0,0,0,0,1,0,0,1,
2566,มิถุนายน,ยะลา,รย. 14 รถบดถนน,13,10,0,0,0,1,0,0,1,0,0,1,
2566,มิถุนายน,ยะลา,รย. 17 รถจักรยานยนต์สาธารณะ,1,1,0,0,0,0,0,0,0,0,0,0,
2566,มิถุนายน,ร้อยเอ็ด,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,8646,7327,246,16,0,377,15,642,4,0,126,669,
2566,มิถุนายน,ร้อยเอ็ด,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,384,268,1,1,3,16,0,18,1,0,3,24,
2566,มิถุนายน,ร้อยเอ็ด,รย. 3 รถยนต์บรรทุกส่วนบุคคล,8258,6973,91,25,2,316,16,638,3,0,209,570,
2566,มิถุนายน,ร้อยเอ็ด,รย. 12 รถจักรยานยนต์,16456,14705,2255,369,0,659,9,1448,23,0,117,821,
2566,มิถุนายน,ร้อยเอ็ด,รย. 13 รถแทร็กเตอร์,514,404,142,9,0,24,0,74,0,0,0,17,
2566,มิถุนายน,ร้อยเอ็ด,รย. 14 รถบดถนน,30,26,0,0,0,1,0,0,0,0,0,1,
2566,มิถุนายน,ร้อยเอ็ด,รย. 15 รถใช้ในงานเกษตรกรรม,5,0,0,0,0,0,0,0,0,0,0,0,
2566,มิถุนายน,ร้อยเอ็ด,รย. 16 รถพ่วง,6,6,0,0,0,0,0,0,0,0,0,0,
2566,มิถุนายน,ร้อยเอ็ด,รย. 17 รถจักรยานยนต์สาธารณะ,1,1,0,0,0,0,0,0,0,0,0,0,
2566,มิถุนายน,ระนอง,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,1941,1636,46,1,0,56,8,125,0,0,13,128,
2566,มิถุนายน,ระนอง,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,63,36,0,1,0,4,0,3,1,0,0,6,
2566,มิถุนายน,ระนอง,รย. 3 รถยนต์บรรทุกส่วนบุคคล,1885,1668,45,2,1,32,4,104,6,0,43,97,
2566,มิถุนายน,ระนอง,รย. 12 รถจักรยานยนต์,4220,3750,592,58,0,141,2,285,5,1,22,200,
2566,มิถุนายน,ระนอง,รย. 13 รถแทร็กเตอร์,19,17,0,0,0,0,0,0,0,0,1,0,
2566,มิถุนายน,ระนอง,รย. 14 รถบดถนน,7,5,0,0,0,0,0,0,0,0,0,1,
2566,มิถุนายน,ระนอง,รย. 16 รถพ่วง,2,2,0,2,0,0,0,0,0,0,0,0,
2566,มิถุนายน,ระนอง,รย. 17 รถจักรยานยนต์สาธารณะ,18,17,0,0,0,0,0,0,1,0,0,1,
2566,มิถุนายน,ระยอง,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,21042,17688,1103,17,1,846,32,1848,13,7,211,1919,
2566,มิถุนายน,ระยอง,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,734,606,16,20,8,21,1,43,3,0,9,67,
2566,มิถุนายน,ระยอง,รย. 3 รถยนต์บรรทุกส่วนบุคคล,10420,8829,265,23,7,383,10,832,7,0,249,980,
2566,มิถุนายน,ระยอง,รย. 4 รถยนต์สามล้อส่วนบุคคล,1,1,0,0,0,0,0,0,0,0,0,0,
2566,มิถุนายน,ระยอง,รย. 6 รถยนต์รับจ้างบรรทุกคนโดยสารไม่เกิน 7 คน,1,1,0,0,0,0,0,0,0,0,0,0,
2566,มิถุนายน,ระยอง,รย. 12 รถจักรยานยนต์,27949,24289,4657,286,4,1097,46,2357,48,0,113,2315,
2566,มิถุนายน,ระยอง,รย. 13 รถแทร็กเตอร์,327,270,86,1,0,14,1,38,0,0,0,13,
2566,มิถุนายน,ระยอง,รย. 14 รถบดถนน,10,5,0,0,0,2,0,0,0,0,1,1,
2566,มิถุนายน,ระยอง,รย. 16 รถพ่วง,8,7,0,0,0,0,0,0,0,0,0,1,
2566,มิถุนายน,ระยอง,รย. 17 รถจักรยานยนต์สาธารณะ,70,67,0,0,1,0,0,1,3,0,0,3,
2566,มิถุนายน,ระยอง,รย. 18 รถยนต์รับจ้างผ่านระบบอิเล็กทรอนิกส์,2,1,0,0,2,0,0,0,0,0,0,0,
2566,มิถุนายน,ราชบุรี,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,13700,12097,267,18,0,408,25,728,6,6,230,797,
2566,มิถุนายน,ราชบุรี,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,472,405,0,6,1,12,0,10,4,2,12,22,
2566,มิถุนายน,ราชบุรี,รย. 3 รถยนต์บรรทุกส่วนบุคคล,10119,9020,102,20,1,294,7,506,5,3,273,588,
2566,มิถุนายน,ราชบุรี,รย. 8 รถยนต์รับจ้างสามล้อ,7,5,0,0,0,0,0,0,0,0,0,2,
2566,มิถุนายน,ราชบุรี,รย. 12 รถจักรยานยนต์,22986,20380,2628,240,2,1057,22,1196,13,2,250,1399,
2566,มิถุนายน,ราชบุรี,รย. 13 รถแทร็กเตอร์,168,145,6,0,0,6,0,9,0,4,0,13,
2566,มิถุนายน,ราชบุรี,รย. 14 รถบดถนน,28,20,3,0,0,0,0,0,1,2,0,2,
2566,มิถุนายน,ราชบุรี,รย. 16 รถพ่วง,13,10,0,0,0,2,0,0,0,0,0,2,
2566,มิถุนายน,ราชบุรี,รย. 17 รถจักรยานยนต์สาธารณะ,71,60,3,0,1,0,0,1,4,0,2,5,
2566,มิถุนายน,ลพบุรี,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,10135,8584,281,17,0,392,19,774,9,3,129,903,
2566,มิถุนายน,ลพบุรี,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,402,325,3,6,0,12,0,13,2,0,11,31,
2566,มิถุนายน,ลพบุรี,รย. 3 รถยนต์บรรทุกส่วนบุคคล,6393,5545,84,14,1,181,6,455,3,1,142,462,
2566,มิถุนายน,ลพบุรี,รย. 12 รถจักรยานยนต์,16797,14690,1675,280,1,636,179,977,256,0,92,1150,
2566,มิถุนายน,ลพบุรี,รย. 13 รถแทร็กเตอร์,1324,1205,124,11,0,42,0,59,4,0,3,35,
2566,มิถุนายน,ลพบุรี,รย. 14 รถบดถนน,25,19,0,0,0,0,0,5,0,0,0,0,
2566,มิถุนายน,ลพบุรี,รย. 15 รถใช้ในงานเกษตรกรรม,3,0,0,0,0,0,0,0,0,0,0,0,
2566,มิถุนายน,ลพบุรี,รย. 16 รถพ่วง,3,3,0,0,0,0,0,0,0,0,0,0,
2566,มิถุนายน,ลพบุรี,รย. 17 รถจักรยานยนต์สาธารณะ,61,58,0,0,0,0,0,0,3,0,0,3,
2566,มิถุนายน,ลำปาง,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,9885,8231,235,15,0,342,21,865,6,4,131,725,
2566,มิถุนายน,ลำปาง,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,383,256,0,5,0,7,1,23,1,1,5,24,
2566,มิถุนายน,ลำปาง,รย. 3 รถยนต์บรรทุกส่วนบุคคล,7881,6867,74,23,4,202,11,557,6,1,150,400,
2566,มิถุนายน,ลำปาง,รย. 12 รถจักรยานยนต์,20046,18324,1027,180,0,424,6,929,18,0,67,737,
2566,มิถุนายน,ลำปาง,รย. 13 รถแทร็กเตอร์,258,217,32,3,0,14,0,11,0,0,8,14,
2566,มิถุนายน,ลำปาง,รย. 14 รถบดถนน,15,11,0,0,0,0,0,0,0,0,4,0,
2566,มิถุนายน,ลำปาง,รย. 15 รถใช้ในงานเกษตรกรรม,1,0,0,0,0,0,0,0,0,0,0,0,
2566,มิถุนายน,ลำปาง,รย. 16 รถพ่วง,4,4,0,0,0,0,0,0,0,0,0,0,
2566,มิถุนายน,ลำปาง,รย. 17 รถจักรยานยนต์สาธารณะ,8,8,0,0,0,0,0,0,0,0,0,0,
2566,มิถุนายน,ลำพูน,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,6744,5925,58,11,0,242,9,370,2,3,49,478,
2566,มิถุนายน,ลำพูน,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,339,187,6,0,1,13,0,13,1,0,1,27,
2566,มิถุนายน,ลำพูน,รย. 3 รถยนต์บรรทุกส่วนบุคคล,6221,5538,28,18,3,174,5,353,1,0,127,390,
2566,มิถุนายน,ลำพูน,รย. 12 รถจักรยานยนต์,14690,13468,521,138,0,408,8,621,5,1,43,666,
2566,มิถุนายน,ลำพูน,รย. 13 รถแทร็กเตอร์,94,68,2,1,0,7,1,9,0,0,1,5,
2566,มิถุนายน,ลำพูน,รย. 14 รถบดถนน,12,9,0,0,0,0,0,1,1,0,0,0,
2566,มิถุนายน,ลำพูน,รย. 15 รถใช้ในงานเกษตรกรรม,4,0,0,0,0,0,0,0,0,0,1,0,
2566,มิถุนายน,ลำพูน,รย. 16 รถพ่วง,2,2,0,0,0,0,0,0,0,0,0,0,
2566,มิถุนายน,ลำพูน,รย. 17 รถจักรยานยนต์สาธารณะ,5,5,0,0,0,0,0,0,0,0,0,0,
2566,มิถุนายน,เลย,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,5410,4648,152,10,0,137,7,423,5,0,37,344,
2566,มิถุนายน,เลย,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,218,159,3,1,2,9,0,6,0,0,1,13,
2566,มิถุนายน,เลย,รย. 3 รถยนต์บรรทุกส่วนบุคคล,5882,5210,43,13,6,105,2,444,3,1,97,327,
2566,มิถุนายน,เลย,รย. 12 รถจักรยานยนต์,10320,9384,1252,142,0,314,1,728,22,0,102,487,
2566,มิถุนายน,เลย,รย. 13 รถแทร็กเตอร์,489,385,59,7,0,39,0,52,11,0,0,47,
2566,มิถุนายน,เลย,รย. 14 รถบดถนน,19,19,1,0,0,0,0,0,0,0,0,0,
2566,มิถุนายน,ศรีสะเกษ,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,6587,5424,200,10,1,285,29,487,6,2,66,520,
2566,มิถุนายน,ศรีสะเกษ,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,294,232,1,1,2,7,0,6,2,0,5,20,
2566,มิถุนายน,ศรีสะเกษ,รย. 3 รถยนต์บรรทุกส่วนบุคคล,7920,6449,65,15,0,372,42,635,2,1,158,637,
2566,มิถุนายน,ศรีสะเกษ,รย. 6 รถยนต์รับจ้างบรรทุกคนโดยสารไม่เกิน 7 คน,5,5,0,0,0,0,0,0,0,0,0,0,
2566,มิถุนายน,ศรีสะเกษ,รย. 12 รถจักรยานยนต์,17296,15177,1715,208,0,696,6,1504,3,0,188,895,
2566,มิถุนายน,ศรีสะเกษ,รย. 13 รถแทร็กเตอร์,621,501,198,10,0,31,2,95,5,0,6,38,
2566,มิถุนายน,ศรีสะเกษ,รย. 14 รถบดถนน,19,18,1,0,0,1,0,0,0,0,0,0,
2566,มิถุนายน,ศรีสะเกษ,รย. 15 รถใช้ในงานเกษตรกรรม,2,0,0,0,0,0,0,0,0,0,0,0,
2566,มิถุนายน,ศรีสะเกษ,รย. 16 รถพ่วง,1,1,0,0,0,0,0,0,0,0,0,0,
2566,มิถุนายน,ศรีสะเกษ,รย. 17 รถจักรยานยนต์สาธารณะ,11,10,0,0,0,0,0,0,4,0,0,3,
2566,มิถุนายน,สกลนคร,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,8162,6804,222,14,0,330,14,698,3,0,121,735,
2566,มิถุนายน,สกลนคร,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,373,267,2,2,2,16,0,21,1,0,2,42,
2566,มิถุนายน,สกลนคร,รย. 3 รถยนต์บรรทุกส่วนบุคคล,8028,6780,78,36,0,277,3,693,4,0,206,633,
2566,มิถุนายน,สกลนคร,รย. 6 รถยนต์รับจ้างบรรทุกคนโดยสารไม่เกิน 7 คน,1,0,0,0,0,0,0,1,0,0,0,0,
2566,มิถุนายน,สกลนคร,รย. 12 รถจักรยานยนต์,22054,19048,2488,298,0,951,55,2570,164,1,265,1873,
2566,มิถุนายน,สกลนคร,รย. 13 รถแทร็กเตอร์,525,391,146,6,0,22,1,111,0,0,6,21,
2566,มิถุนายน,สกลนคร,รย. 14 รถบดถนน,7,4,0,0,0,0,0,0,0,0,0,3,
2566,มิถุนายน,สกลนคร,รย. 15 รถใช้ในงานเกษตรกรรม,2,0,0,0,0,0,0,0,0,0,0,0,
2566,มิถุนายน,สกลนคร,รย. 17 รถจักรยานยนต์สาธารณะ,7,5,0,0,0,0,0,0,0,0,1,0,
2566,มิถุนายน,สงขลา,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,20992,16965,1069,79,2,808,19,2400,10,4,276,2069,
2566,มิถุนายน,สงขลา,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,527,393,6,13,3,27,0,35,10,0,9,53,
2566,มิถุนายน,สงขลา,รย. 3 รถยนต์บรรทุกส่วนบุคคล,8389,7054,228,45,0,316,6,794,5,1,151,658,
2566,มิถุนายน,สงขลา,รย. 12 รถจักรยานยนต์,30864,26867,2738,533,3,1435,4,2318,74,2,223,1896,
2566,มิถุนายน,สงขลา,รย. 13 รถแทร็กเตอร์,133,88,11,0,0,8,0,12,0,0,1,9,
2566,มิถุนายน,สงขลา,รย. 14 รถบดถนน,40,30,2,0,0,0,0,1,0,0,0,0,
2566,มิถุนายน,สงขลา,รย. 16 รถพ่วง,4,4,0,0,0,0,0,0,0,0,0,0,
2566,มิถุนายน,สงขลา,รย. 17 รถจักรยานยนต์สาธารณะ,52,52,0,0,0,0,0,0,1,0,0,0,
2566,มิถุนายน,สตูล,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,2744,2306,62,4,0,105,3,182,0,0,37,193,
2566,มิถุนายน,สตูล,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,140,80,0,1,1,6,0,6,1,0,1,15,
2566,มิถุนายน,สตูล,รย. 3 รถยนต์บรรทุกส่วนบุคคล,1507,1280,20,3,0,52,0,100,1,1,40,114,
2566,มิถุนายน,สตูล,รย. 12 รถจักรยานยนต์,6508,5518,582,87,2,348,0,471,6,0,65,362,
2566,มิถุนายน,สตูล,รย. 13 รถแทร็กเตอร์,26,18,2,0,0,3,0,2,0,0,0,1,
2566,มิถุนายน,สตูล,รย. 17 รถจักรยานยนต์สาธารณะ,15,14,2,0,0,0,0,2,0,0,0,2,
2566,มิถุนายน,สมุทรปราการ,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,20191,19672,16,3,0,137,4,77,8,3,377,241,
2566,มิถุนายน,สมุทรปราการ,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,1189,967,68,4,0,4,1,68,69,0,20,83,
2566,มิถุนายน,สมุทรปราการ,รย. 3 รถยนต์บรรทุกส่วนบุคคล,8544,8174,25,3,2,81,0,82,26,2,360,177,
2566,มิถุนายน,สมุทรปราการ,รย. 4 รถยนต์สามล้อส่วนบุคคล,3,3,0,0,0,0,0,0,0,0,0,0,
2566,มิถุนายน,สมุทรปราการ,รย. 8 รถยนต์รับจ้างสามล้อ,15,11,0,1,0,0,0,3,0,0,2,4,
2566,มิถุนายน,สมุทรปราการ,รย. 12 รถจักรยานยนต์,22071,20812,53,34,71,709,1,147,10,0,188,617,
2566,มิถุนายน,สมุทรปราการ,รย. 13 รถแทร็กเตอร์,261,205,136,1,0,1,0,64,1,0,22,63,
2566,มิถุนายน,สมุทรปราการ,รย. 14 รถบดถนน,6,6,0,0,0,0,0,0,0,0,0,0,
2566,มิถุนายน,สมุทรปราการ,รย. 16 รถพ่วง,4,4,0,0,0,0,0,0,0,0,0,0,
2566,มิถุนายน,สมุทรปราการ,รย. 17 รถจักรยานยนต์สาธารณะ,869,828,6,0,16,5,0,10,3,0,6,28,
2566,มิถุนายน,สมุทรสงคราม,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,3264,2934,57,2,0,97,8,128,0,0,53,217,
2566,มิถุนายน,สมุทรสงคราม,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,117,94,0,1,0,4,0,3,1,1,1,11,
2566,มิถุนายน,สมุทรสงคราม,รย. 3 รถยนต์บรรทุกส่วนบุคคล,1995,1748,31,4,0,73,3,101,0,1,59,168,
2566,มิถุนายน,สมุทรสงคราม,รย. 8 รถยนต์รับจ้างสามล้อ,9,7,0,1,0,0,0,1,0,0,1,0,
2566,มิถุนายน,สมุทรสงคราม,รย. 12 รถจักรยานยนต์,5128,4522,307,77,7,257,1,198,14,0,55,376,
2566,มิถุนายน,สมุทรสงคราม,รย. 13 รถแทร็กเตอร์,17,16,0,0,0,0,0,0,0,0,0,0,
2566,มิถุนายน,สมุทรสงคราม,รย. 14 รถบดถนน,5,5,0,0,0,0,0,0,0,0,0,0,
2566,มิถุนายน,สมุทรสงคราม,รย. 16 รถพ่วง,2,2,0,0,0,0,0,0,0,0,0,0,
2566,มิถุนายน,สมุทรสงคราม,รย. 17 รถจักรยานยนต์สาธารณะ,56,49,2,0,5,1,0,0,1,0,0,4,
2566,มิถุนายน,สมุทรสาคร,รย. 1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,9429,9175,16,2,0,62,2,66,6,2,59,131,
2566,มิถุนายน,สมุทรสาคร,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,292,260,0,1,1,7,1,6,4,0,1,14,
2566,มิถุนายน,สมุทรสาคร,รย. 3 รถยนต์บรรทุกส่วนบุคคล,6032,5847,14,3,0,46,2,51,2,0,91,94,
